@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.39017,0.18966,1.2758,84,1
0.40583,0.16334,1.3556,90,1
0.41931,0.15154,1.3619,105,1
0.41398,0.13884,1.3286,83,1
0.40974,0.13612,1.3567,85,1
0.41334,0.16425,1.3677,100,1
0.42263,0.17786,1.3846,116,1
0.43712,0.17604,1.3669,117,1
0.44973,0.17332,1.3849,117,1
0.45488,0.14791,1.3773,117,1
0.47563,0.13158,1.4245,112,1
0.49575,0.14428,1.4375,94,1
0.47772,0.15608,1.4102,75,1
0.44438,0.16334,1.3873,68,1
0.42179,0.16788,1.4014,36,1
0.39346,0.18512,1.3045,90,1
0.42135,0.17423,1.384,65,1
0.42773,0.15608,1.3109,28,1
0.41235,0.16062,1.3028,44,1
0.41239,0.14428,1.4024,33,1
0.41411,0.10889,1.4645,23,1
0.40714,0.095281,1.4723,26,1
0.36014,0.11706,1.462,38,1
0.32635,0.14247,1.3657,51,1
0.32002,0.14247,1.2121,59,1
0.34245,0.096189,1.5542,58,1
0.31919,0.082577,1.404,66,1
0.30538,0.096189,1.4502,52,1
0.2742,0.11887,1.245,41,1
0.22166,0.11162,0.92801,50,1
0.18694,0.08167,0.62096,28,1
0.10245,0.088929,0.59173,36,1
0.072242,0.086207,0.87161,23,1
0.12044,0.082577,0.67223,28,1
0.20147,0.071688,0.81421,21,1
0.23792,0.058984,0.90631,19,1
0.25155,0.068058,0.63353,24,1
0.32614,0.063521,1.3783,21,1
0.38596,0.050817,1.6723,20,1
0.35888,0.049002,1.6173,20,1
0.28831,0.053539,1.3746,19,1
0.25691,0.060799,1.3468,19,1
0.25947,0.062613,1.3647,20,1
0.25334,0.060799,1.4874,18,1
0.22919,0.068966,1.5032,18,1
0.21671,0.083485,1.4568,18,1
0.21894,0.087114,1.4245,18,1
0.21089,0.085299,1.4745,18,1
0.20098,0.080762,1.4778,22,1
0.19402,0.07441,1.4495,19,1
0.18623,0.072595,1.4682,20,1
0.18261,0.068058,1.4504,25,1
0.18273,0.056261,1.4524,28,1
0.19374,0.048094,1.471,27,1
0.22054,0.058984,1.4874,28,1
0.2296,0.068966,1.5203,28,1
0.20847,0.068058,1.4651,28,1
0.19593,0.069873,1.4287,28,1
0.20565,0.068966,1.4818,28,1
0.21416,0.064428,1.5211,25,1
0.20969,0.066243,1.5082,28,1
0.19753,0.068966,1.4738,28,1
0.18612,0.068966,1.4379,24,1
0.18047,0.069873,1.4493,28,1
0.18242,0.068058,1.4592,26,1
0.18377,0.068058,1.4661,19,1
0.18744,0.064428,1.4566,21,1
0.19664,0.051724,1.443,19,1
0.19451,0.047187,1.471,19,1
0.17239,0.047187,1.4607,18,1
0.15298,0.045372,1.4455,18,1
0.15755,0.046279,1.4532,18,1
0.16285,0.054446,1.4826,18,1
0.1577,0.058984,1.5167,18,1
0.14649,0.063521,1.5662,18,1
0.11376,0.064428,1.4611,27,1
0.076696,0.052632,1.302,40,1
0.068633,0.050817,1.2511,18,1
0.064835,0.058984,1.3661,20,1
0.057454,0.062613,1.179,17,1
0.047204,0.065336,1.0878,29,1
0.036305,0.066243,1.015,31,1
0.029047,0.058076,1.1228,34,1
0.033702,0.055354,0.96383,26,1
0.045561,0.050817,1.4818,19,1
0.044998,0.048094,1.4473,18,1
0.043034,0.048094,1.5225,18,1
0.04295,0.044465,1.4876,18,1
0.032303,0.049909,1.3145,18,1
0.02929,0.050817,0.60658,19,1
0.032796,0.040835,1.425,15,1
0.034902,0.036298,1.6034,15,1
0.034451,0.036298,1.5559,15,1
0.033728,0.036298,1.5686,15,1
0.035619,0.036298,1.6131,15,1
0.036501,0.037205,1.6657,15,1
0.035851,0.036298,1.6784,15,1
0.033921,0.036298,1.6847,15,1
0.033409,0.036298,1.703,15,1
0.033642,0.037205,1.6782,15,1
0.034102,0.037205,1.6775,15,1
0.036199,0.036298,1.696,15,1
0.038167,0.036298,1.6876,15,1
0.037677,0.036298,1.688,15,1
0.035168,0.036298,1.724,15,1
0.033418,0.03539,1.7222,15,1
0.032453,0.03539,1.6597,15,1
0.032655,0.03539,1.5545,15,1
0.038224,0.03539,1.5598,14,1
0.042657,0.034483,1.6205,14,1
0.044007,0.034483,1.5673,14,1
0.049656,0.034483,1.6716,14,1
0.049707,0.03539,1.6479,14,1
0.04554,0.03539,1.6194,14,1
0.045742,0.034483,1.5781,14,1
0.04656,0.034483,1.6112,14,1
0.042714,0.032668,1.6737,13,1
0.03274,0.03176,1.4005,13,1
0.024896,0.030853,1.4844,12,1
0.019738,0.028131,1.2534,11,1
0.014915,0.027223,1.1008,11,1
0.010184,0.033575,1.2719,12,1
0.0058961,0.036298,0.79555,11,1
0.003933,0.046279,0.80118,14,1
0.002875,0.053539,0.85623,26,1
0.003615,0.049909,0.65222,13,1
0.0048076,0.063521,0.54772,18,1
0.0040807,0.067151,0.37937,19,1
0.0034117,0.067151,0.55761,24,1
0.0059568,0.075318,0.36059,38,1
0.015219,0.095281,0.52742,44,1
0.017642,0.11162,0.43532,62,1
0.020362,0.11525,0.35419,63,1
0.061406,0.10345,0.95935,32,1
0.1222,0.058984,1.3506,14,1
0.16705,0.038113,1.533,14,1
0.1648,0.040835,1.4511,13,1
0.14959,0.037205,1.5767,13,1
0.13371,0.032668,1.371,12,1
0.11593,0.03176,1.2762,11,1
0.11164,0.030853,1.0829,11,1
0.087317,0.044465,0.97548,12,1
0.063021,0.045372,0.6078,11,1
0.051546,0.028131,0.99045,9,1
0.044456,0.029038,0.94587,10,1
0.032833,0.044465,0.74892,13,1
0.015365,0.062613,0.44221,17,1
0.012357,0.067151,0.50692,25,1
0.01023,0.07441,0.63409,15,1
0.0072178,0.077132,0.47859,30,0
0.0065847,0.084392,0.49038,32,0
0.0058188,0.098911,0.47039,59,0
0.0051272,0.13521,0.44063,65,0
0.0040319,0.12069,0.34497,67,0
0.00073818,0.092559,0.11592,229,0
0.00069775,0.12704,0.10169,301,0
0.00063946,0.14247,0.27409,301,0
0.00062321,0.13249,0.13719,287,0
0.00074691,0.11797,0.13852,248,0
0.00085759,0.11434,0.16829,175,0
0.001066,0.11615,0.37082,73,0
0.0014486,0.10254,0.58511,47,0
0.0014832,0.16152,0.53897,65,0
0.0011203,0.21234,0.36703,98,0
0.00085424,0.18149,0.1425,172,0
0.0007536,0.16425,0.10046,207,0
0.0006609,0.17786,0.14227,240,0
0.00070015,0.1706,0.22378,270,0
0.00068774,0.16062,0.48206,251,0
0.00069059,0.13521,0.078767,265,0
0.00068576,0.17332,0.11374,245,0
0.0050983,0.17786,0.63189,60,0
0.016637,0.089837,1.4214,28,0
0.028686,0.055354,1.4369,24,0
0.052019,0.059891,1.4397,23,1
0.08884,0.059891,1.5617,22,1
0.12644,0.051724,1.688,21,1
0.15408,0.050817,1.7263,21,1
0.18439,0.049909,1.7083,21,1
0.20419,0.049909,1.7621,20,1
0.21467,0.049909,1.7007,20,1
0.23571,0.049002,1.765,20,1
0.22306,0.061706,1.5578,20,1
0.1908,0.07441,1.5178,30,1
0.19048,0.071688,1.5101,30,1
0.18976,0.076225,1.5398,32,1
0.1857,0.094374,1.4358,30,1
0.19684,0.088022,1.5302,26,1
0.18387,0.076225,1.4211,32,1
0.16069,0.088022,1.2918,47,1
0.16466,0.099819,1.3575,42,1
0.17663,0.098911,1.417,35,1
0.17782,0.092559,1.367,38,1
0.16854,0.094374,1.3159,41,1
0.17886,0.091652,1.3208,39,1
0.16712,0.092559,1.225,50,1
0.15405,0.092559,1.2215,52,1
0.17102,0.086207,1.3461,34,1
0.18216,0.072595,1.314,28,1
0.18398,0.067151,1.393,26,1
0.17178,0.076225,1.3788,27,1
0.1619,0.07804,1.3804,27,1
0.16021,0.073503,1.394,31,1
0.1641,0.073503,1.3771,27,1
0.1726,0.08167,1.444,19,1
0.18483,0.088022,1.392,18,1
0.20656,0.080762,1.4694,18,1
0.22574,0.068058,1.5126,18,1
0.22097,0.053539,1.5223,18,1
0.19838,0.055354,1.5037,18,1
0.17616,0.065336,1.496,18,1
0.1599,0.060799,1.4936,18,1
0.14767,0.050817,1.4701,22,1
0.12582,0.059891,1.3565,68,1
0.11194,0.077132,1.27,73,1
0.11514,0.068058,1.3943,69,1
0.11508,0.066243,1.3994,58,1
0.12417,0.068966,1.4698,34,1
0.13257,0.057169,1.5265,23,1
0.131,0.060799,1.4828,17,1
0.13049,0.067151,1.479,17,1
0.13389,0.063521,1.5128,17,1
0.13665,0.057169,1.538,17,1
0.14143,0.046279,1.5503,17,1
0.14968,0.041742,1.5921,17,1
0.15581,0.04265,1.6196,17,1
0.15589,0.044465,1.6286,17,1
0.15291,0.057169,1.6139,17,1
0.15048,0.064428,1.6064,17,1
0.14504,0.055354,1.5764,17,1
0.13372,0.050817,1.548,17,1
0.11323,0.058076,1.5013,17,1
0.099465,0.058984,1.4065,17,1
0.092671,0.065336,1.4564,17,1
0.078988,0.084392,1.3738,36,1
0.065065,0.068966,1.3454,34,1
0.056901,0.037205,0.89609,24,1
0.052338,0.03176,0.99286,11,1
0.0491,0.03539,1.3627,10,1
0.049872,0.034483,1.323,10,1
0.051622,0.029946,1.3287,10,1
0.049012,0.037205,1.2582,9,1
0.043808,0.03902,1.0532,9,1
0.045736,0.026316,1.2937,12,1
0.04733,0.025408,1.3233,9,1
0.047668,0.027223,1.1077,13,1
0.05277,0.022686,1.1589,43,1
0.056999,0.020871,1.1167,29,1
0.06256,0.020871,1.1822,34,1
0.066157,0.020871,1.1675,64,1
0.065154,0.023593,1.1795,85,1
0.064141,0.027223,1.1472,73,1
0.065981,0.030853,1.1249,60,1
0.070219,0.038113,1.0565,34,1
0.075306,0.053539,1.0848,40,1
0.07852,0.064428,1.1018,44,1
0.075205,0.076225,1.0488,30,1
0.070146,0.099819,1.1604,22,1
0.065465,0.1098,1.2449,70,1
0.064561,0.10163,1.2536,65,1
0.06489,0.096189,1.1971,34,1
0.059282,0.10526,1.2363,84,1
0.052101,0.097096,1.2114,85,1
0.043126,0.054446,1.1334,50,1
0.036318,0.029038,1.1439,23,1
0.037152,0.029038,1.1097,14,1
0.039155,0.026316,1.2098,11,1
0.034714,0.026316,1.4576,9,1
0.023675,0.032668,1.4061,10,1
0.011879,0.047187,0.92007,12,0
0.0047554,0.058076,0.83728,22,0
0.0036741,0.058076,0.8936,18,0
0.0025935,0.062613,0.66522,24,0
0.0017758,0.096189,0.61687,43,0
0.0018987,0.11887,0.52158,45,0
0.0020487,0.15245,0.7623,55,0
0.0020534,0.20962,0.50929,126,0
0.0079385,0.17604,0.42705,62,0
0.040589,0.07804,1.5275,14,0
0.057657,0.032668,1.7059,13,1
0.057301,0.034483,1.6811,14,1
0.060385,0.034483,1.701,14,1
0.063163,0.03539,1.719,14,1
0.062305,0.03539,1.643,14,1
0.071479,0.03539,1.7099,14,1
0.076852,0.036298,1.6892,14,1
0.075916,0.036298,1.7012,15,1
0.074794,0.036298,1.6879,14,1
0.070721,0.036298,1.6679,14,1
0.068321,0.036298,1.6689,14,1
0.068994,0.036298,1.6934,14,1
0.069209,0.039927,1.6959,14,1
0.066794,0.039927,1.6763,14,1
0.06724,0.041742,1.6851,15,1
0.071592,0.049909,1.2833,15,1
0.073495,0.062613,0.89401,20,1
0.078332,0.071688,1.2801,46,1
0.091031,0.068966,1.362,47,1
0.098909,0.080762,1.3749,47,1
0.1009,0.093466,1.3691,47,1
0.10452,0.088022,1.3713,47,1
0.10847,0.076225,1.3713,47,1
0.11513,0.066243,1.3831,44,1
0.11977,0.066243,1.378,48,1
0.12502,0.071688,1.3619,48,1
0.13381,0.076225,1.4079,49,1
0.14435,0.077132,1.4064,46,1
0.15436,0.082577,1.3804,45,1
0.15547,0.084392,1.4021,45,1
0.16166,0.080762,1.3941,52,1
0.17063,0.082577,1.3925,37,1
0.16991,0.078947,1.3617,27,1
0.1634,0.08167,1.3773,39,1
0.16112,0.088929,1.3532,43,1
0.16121,0.082577,1.3376,42,1
0.15411,0.084392,1.3482,46,1
0.15022,0.088929,1.3511,52,1
0.14793,0.084392,1.3542,50,1
0.13786,0.088022,1.389,49,1
0.12916,0.093466,1.3519,56,1
0.11963,0.087114,1.3368,46,1
0.11266,0.07804,1.3804,40,1
0.11155,0.07441,1.3865,48,1
0.10722,0.061706,1.3688,55,1
0.099099,0.052632,1.3543,56,1
0.095536,0.055354,1.3657,43,1
0.095068,0.058076,1.3778,46,1
0.092983,0.058076,1.3616,48,1
0.091252,0.057169,1.3712,55,1
0.090729,0.054446,1.3546,36,1
0.096171,0.052632,1.415,18,1
0.10166,0.07078,1.4308,34,1
0.10441,0.08167,1.4246,29,1
0.10496,0.083485,1.4029,35,1
0.10572,0.085299,1.3984,28,1
0.11364,0.068058,1.4198,38,1
0.11983,0.067151,1.4294,34,1
0.119,0.088022,1.4346,50,1
0.12012,0.10073,1.4336,57,1
0.1198,0.10073,1.4582,60,1
0.12226,0.096189,1.43,58,1
0.13259,0.084392,1.4057,33,1
0.1409,0.073503,1.435,20,1
0.14551,0.068966,1.4376,37,1
0.14912,0.080762,1.4195,61,1
0.15228,0.090744,1.4133,65,1
0.15317,0.093466,1.4298,75,1
0.15424,0.098004,1.4422,77,1
0.16029,0.086207,1.441,57,1
0.16411,0.065336,1.4523,26,1
0.16631,0.058076,1.4594,25,1
0.16588,0.063521,1.4936,25,1
0.16469,0.061706,1.4827,51,1
0.16309,0.066243,1.4473,35,1
0.16172,0.069873,1.4335,43,1
0.16891,0.068966,1.4173,39,1
0.1785,0.069873,1.4073,50,1
0.18154,0.075318,1.418,60,1
0.18673,0.08167,1.4279,69,1
0.19327,0.078947,1.4271,51,1
0.19492,0.079855,1.4334,43,1
0.19587,0.084392,1.4162,61,1
0.19417,0.08167,1.4106,49,1
0.18809,0.07078,1.4232,28,1
0.1835,0.068058,1.44,34,1
0.18368,0.064428,1.4456,31,1
0.1827,0.053539,1.4567,19,1
0.18087,0.049909,1.4586,26,1
0.17887,0.052632,1.4419,25,1
0.17478,0.063521,1.4354,20,1
0.17308,0.066243,1.4309,20,1
0.17436,0.060799,1.4324,17,1
0.1747,0.058076,1.4398,17,1
0.17589,0.058076,1.4492,17,1
0.18008,0.059891,1.4451,17,1
0.18282,0.065336,1.4452,18,1
0.18308,0.067151,1.4571,32,1
0.18742,0.068058,1.4559,27,1
0.19162,0.068058,1.4421,25,1
0.18915,0.062613,1.4589,23,1
0.18535,0.072595,1.4467,35,1
0.1875,0.073503,1.4254,41,1
0.19307,0.064428,1.4272,36,1
0.20032,0.063521,1.4436,23,1
0.20667,0.058076,1.4761,21,1
0.20283,0.065336,1.4727,45,1
0.19631,0.08167,1.4581,45,1
0.19576,0.092559,1.4487,45,1
0.19652,0.10163,1.4374,45,1
0.2001,0.090744,1.4414,45,1
0.21264,0.082577,1.4711,41,1
0.23537,0.088022,1.4823,27,1
0.26695,0.07804,1.5119,27,1
0.29605,0.056261,1.5607,22,1
0.3115,0.044465,1.5544,19,1
0.31938,0.044465,1.556,18,1
0.31789,0.044465,1.533,18,1
0.30336,0.045372,1.526,19,1
0.26869,0.045372,1.471,18,1
0.2363,0.058076,1.4001,19,1
0.24881,0.07804,1.3748,19,1
0.28075,0.075318,1.5025,19,1
0.28047,0.064428,1.5181,19,1
0.2688,0.065336,1.4577,19,1
0.26517,0.066243,1.5191,19,1
0.24739,0.08167,1.4189,19,1
0.23577,0.088929,1.4278,19,1
0.23295,0.07078,1.4406,19,1
0.22647,0.07078,1.4382,19,1
0.22792,0.083485,1.4129,20,1
0.24523,0.088022,1.5201,20,1
0.25143,0.072595,1.5472,20,1
0.24227,0.063521,1.4853,20,1
0.25202,0.067151,1.5546,20,1
0.25987,0.057169,1.5607,20,1
0.25151,0.051724,1.5423,20,1
0.25725,0.052632,1.5555,20,1
0.26295,0.063521,1.5711,20,1
0.27016,0.065336,1.5807,20,1
0.2696,0.061706,1.5438,20,1
0.25931,0.069873,1.549,20,1
0.25516,0.071688,1.5486,20,1
0.25028,0.07078,1.556,20,1
0.24774,0.072595,1.5624,20,1
0.24337,0.068058,1.5778,20,1
0.24058,0.067151,1.5642,20,1
0.23632,0.073503,1.5731,20,1
0.22784,0.059891,1.5061,19,1
0.22325,0.046279,1.5544,19,1
0.22473,0.047187,1.4582,19,1
0.22312,0.046279,1.5808,19,1
0.2104,0.045372,1.5087,19,1
0.2108,0.045372,1.5137,19,1
0.20914,0.045372,1.5202,19,1
0.19164,0.045372,1.5436,18,1
0.17168,0.045372,1.5201,18,1
0.15928,0.045372,1.5253,18,1
0.16612,0.044465,1.5694,18,1
0.16343,0.044465,1.5438,18,1
0.15101,0.045372,1.5639,18,1
0.15094,0.044465,1.5378,18,1
0.16231,0.044465,1.5905,18,1
0.17338,0.043557,1.603,18,1
0.17401,0.043557,1.6092,18,1
0.1633,0.043557,1.617,18,1
0.14316,0.055354,1.5901,18,1
0.12137,0.065336,1.5682,18,1
0.10968,0.071688,1.5621,18,1
0.098853,0.065336,1.5469,18,1
0.091141,0.050817,1.5295,18,1
0.093231,0.049002,1.5807,18,1
0.094922,0.052632,1.5994,18,1
0.089137,0.050817,1.5882,18,1
0.081813,0.050817,1.5499,18,1
0.081688,0.050817,1.5615,18,1
0.083955,0.043557,1.5942,18,1
0.086293,0.044465,1.5874,18,1
0.094466,0.044465,1.6287,18,1
0.10438,0.044465,1.6136,18,1
0.091026,0.049002,1.5055,19,1
0.067199,0.050817,1.3731,19,1
0.066491,0.047187,1.5487,19,1
0.060401,0.048094,1.5106,19,1
0.048522,0.058076,1.4232,19,1
0.036923,0.054446,1.0244,19,1
0.026536,0.040835,0.7625,21,1
0.024226,0.041742,1.1549,15,1
0.023517,0.040835,1.3766,15,1
0.026033,0.038113,1.5442,15,1
0.02413,0.038113,1.51,14,1
0.021613,0.037205,1.578,14,1
0.022995,0.037205,1.7382,14,1
0.020112,0.043557,1.6053,14,1
0.016458,0.049002,1.6444,14,1
0.016952,0.041742,1.6295,14,1
0.018109,0.03539,1.7176,14,1
0.019799,0.033575,1.6413,14,1
0.020634,0.03176,1.7868,14,1
0.01475,0.036298,1.4954,14,1
0.0044542,0.041742,0.89257,14,1
0.0042306,0.038113,1.1317,14,1
0.011917,0.04265,0.49813,20,1
0.051336,0.056261,1.1487,17,1
0.095745,0.050817,1.349,12,1
0.11632,0.03902,1.1417,12,1
0.12677,0.03902,1.046,11,1
0.12854,0.037205,1.012,11,1
0.13835,0.030853,1.2681,11,1
0.13941,0.033575,1.1871,11,1
0.10195,0.04265,0.77845,12,1
0.075789,0.041742,0.47261,17,1
0.075773,0.033575,0.83609,9,1
0.059345,0.041742,1.1556,14,1
0.031295,0.062613,0.78822,20,1
0.019064,0.073503,0.5401,23,1
0.012777,0.07804,0.63612,26,1
0.0084786,0.067151,0.35536,26,1
0.0076258,0.068058,0.37795,28,1
0.0058586,0.10254,0.44488,68,0
0.0048455,0.1216,0.57581,72,0
0.0051618,0.14701,0.59492,59,0
0.0056296,0.17332,0.40308,85,0
0.0061305,0.17514,0.52584,78,0
0.0060062,0.20145,0.36452,88,0
0.0057411,0.2069,0.2388,96,0
0.0050005,0.17514,0.33044,82,0
0.0041969,0.15336,0.32444,70,0
0.003315,0.14065,0.44712,75,0
0.002091,0.14338,0.34052,78,0
0.0016326,0.12613,0.25645,72,0
0.0014744,0.10889,0.36548,73,0
0.0011686,0.11434,0.29684,74,0
0.0010538,0.11887,0.33963,90,0
0.0010483,0.11978,0.18444,97,0
0.001181,0.095281,0.28262,84,0
0.0011208,0.10254,0.20031,110,0
0.00085642,0.11071,0.1542,172,0
0.0008091,0.11978,0.18114,196,0
0.00075535,0.15608,0.2501,177,0
0.00089423,0.12886,0.19536,164,0
0.013328,0.087114,1.2433,40,0
0.02603,0.080762,1.662,33,0
0.035937,0.082577,1.6112,33,1
0.041287,0.10708,1.2273,34,1
0.048342,0.1824,1.1771,87,1
0.057849,0.23412,1.5864,95,1
0.065165,0.22051,1.3226,79,1
0.078237,0.14338,1.3125,39,1
0.10273,0.10617,1.2784,33,1
0.12621,0.11978,1.3313,33,1
0.15584,0.095281,1.3141,34,1
0.18438,0.084392,1.3438,37,1
0.21219,0.085299,1.5264,34,1
0.23186,0.085299,1.572,34,1
0.24865,0.086207,1.5787,35,1
0.26689,0.088022,1.6625,35,1
0.25168,0.094374,1.6782,36,1
0.20931,0.098004,1.4217,36,1
0.19844,0.11162,1.2554,37,1
0.21152,0.11887,1.313,37,1
0.20716,0.15154,1.2097,42,1
0.19771,0.20599,1.2298,112,1
0.20221,0.20962,1.3355,81,1
0.20784,0.19419,1.4366,107,1
0.19101,0.1833,1.4229,115,1
0.18352,0.19328,1.5956,115,1
0.18699,0.20508,1.5923,115,1
0.19039,0.21597,1.5459,115,1
0.20771,0.22505,1.5161,115,1
0.21174,0.22051,1.5086,115,1
0.20249,0.24047,1.5844,115,1
0.19963,0.27042,1.6368,115,1
0.20854,0.25953,1.5551,114,1
0.23783,0.22686,1.5088,114,1
0.2544,0.24229,1.5227,114,1
0.24866,0.2314,1.5389,111,1
0.2529,0.2314,1.4991,92,1
0.25391,0.22505,1.374,87,1
0.24829,0.15336,1.3441,38,1
0.24331,0.14519,1.4421,51,1
0.25363,0.16969,1.3434,37,1
0.26928,0.17514,1.4372,51,1
0.25377,0.16606,1.4691,97,1
0.23996,0.18058,1.3766,71,1
0.2341,0.2314,1.4534,112,1
0.24018,0.26951,1.5051,113,1
0.2476,0.26225,1.5545,113,1
0.23905,0.21688,1.398,75,1
0.23572,0.16425,1.3286,46,1
0.23708,0.14428,1.5031,37,1
0.21424,0.15699,1.58,37,1
0.18271,0.12976,1.644,38,1
0.17647,0.11525,1.6392,37,1
0.15712,0.11434,1.5735,37,1
0.17548,0.091652,1.6676,37,1
0.23016,0.088929,1.4776,36,1
0.21232,0.093466,1.2125,35,1
0.13606,0.097096,0.54468,48,1
0.081855,0.11434,0.71559,48,1
0.033431,0.13884,0.40954,61,1
0.026455,0.13975,0.37671,75,1
0.069409,0.10889,0.66598,32,1
0.12989,0.07441,1.0848,27,1
0.19072,0.080762,0.54009,62,1
0.2431,0.088929,1.0928,36,1
0.26367,0.084392,1.293,22,1
0.27302,0.085299,1.2797,22,1
0.28964,0.073503,1.3306,21,1
0.27893,0.060799,1.3173,21,1
0.22986,0.072595,1.2007,26,1
0.18666,0.088022,1.1636,47,1
0.17804,0.075318,1.0854,45,1
0.15653,0.095281,1.1886,64,1
0.13367,0.11162,1.109,68,1
0.13374,0.080762,1.2096,55,1
0.13842,0.073503,1.2327,49,1
0.1432,0.07441,1.3115,51,1
0.14443,0.066243,1.3332,49,1
0.14649,0.067151,1.3749,49,1
0.14065,0.075318,1.3437,49,1
0.13329,0.077132,1.3302,49,1
0.12939,0.077132,1.2938,49,1
0.12703,0.075318,1.3031,49,1
0.13003,0.076225,1.3232,49,1
0.13303,0.088022,1.3501,49,1
0.12917,0.084392,1.3134,49,1
0.12359,0.075318,1.2539,49,1
0.12933,0.078947,1.2142,51,1
0.13823,0.075318,1.2729,49,1
0.14575,0.062613,1.3238,48,1
0.14728,0.061706,1.3675,49,1
0.14259,0.069873,1.3266,49,1
0.13869,0.071688,1.3285,49,1
0.13051,0.07804,1.2782,48,1
0.11932,0.083485,1.2347,48,1
0.11819,0.095281,1.2205,48,1
0.13731,0.092559,1.3435,48,1
0.15361,0.07078,1.3846,48,1
0.14858,0.061706,1.3732,35,1
0.12933,0.076225,1.2075,47,1
0.12796,0.088022,1.2515,47,1
0.13352,0.072595,1.2674,47,1
0.12692,0.068058,1.2069,47,1
0.12181,0.078947,1.2322,47,1
0.11437,0.086207,1.1943,46,1
0.10953,0.087114,1.1939,43,1
0.11437,0.086207,1.1883,40,1
0.12485,0.091652,1.2431,37,1
0.13447,0.088929,1.2757,33,1
0.13774,0.083485,1.2784,47,1
0.13318,0.087114,1.2954,46,1
0.12844,0.088929,1.2817,33,1
0.12372,0.07804,1.3523,30,1
0.1138,0.07441,1.3009,42,1
0.11183,0.076225,1.329,40,1
0.12483,0.07078,1.3363,29,1
0.1286,0.057169,1.3482,22,1
0.12505,0.047187,1.3938,20,1
0.12093,0.049002,1.45,18,1
0.09452,0.061706,1.3557,27,1
0.061818,0.059891,1.1179,47,1
0.059461,0.050817,1.1122,32,1
0.063141,0.048094,1.257,24,1
0.062298,0.046279,1.1622,27,1
0.062218,0.053539,1.209,22,1
0.05595,0.071688,1.1268,26,1
0.043639,0.091652,1.0759,33,1
0.037379,0.094374,1.0129,55,1
0.038186,0.084392,1.0031,52,1
0.04393,0.082577,1.2577,43,1
0.042764,0.091652,1.3061,48,1
0.038486,0.089837,1.2138,48,1
0.035134,0.08167,1.2466,48,1
0.027283,0.076225,1.1104,34,1
0.021013,0.07078,1.0047,23,1
0.017712,0.056261,0.54625,28,1
0.017659,0.039927,0.90404,20,1
0.016412,0.034483,1.3546,11,1
0.012789,0.038113,1.1073,11,1
0.010496,0.041742,1.1731,11,1
0.0065285,0.060799,0.8373,18,1
0.0036345,0.076225,0.81763,21,0
0.0031346,0.065336,0.60931,22,0
0.0027027,0.058076,0.65579,19,0
0.002637,0.066243,1.0226,24,0
0.0025187,0.069873,0.90252,27,0
0.002126,0.060799,1.0897,20,0
0.0019952,0.054446,1.0731,20,0
0.0017632,0.066243,0.99096,23,0
0.0015791,0.07804,0.64863,32,0
0.0015026,0.08167,0.66942,34,0
0.0011904,0.097096,0.41058,38,0
0.0010278,0.10617,0.33929,83,0
0.00091785,0.10163,0.26052,110,0
0.0010524,0.10436,0.36173,53,0
0.011342,0.071688,1.3999,13,1
0.018512,0.03176,1.6345,12,1
0.021493,0.03176,1.6886,12,1
0.021283,0.03176,1.6574,13,1
0.021509,0.032668,1.6302,13,1
0.023842,0.032668,1.6093,13,1
0.026431,0.03176,1.6085,13,1
0.027438,0.03176,1.5741,13,1
0.026928,0.033575,1.5756,13,1
0.025725,0.033575,1.5626,14,1
0.02437,0.036298,1.5313,16,1
0.025127,0.038113,1.5967,14,1
0.02589,0.03539,1.6339,13,1
0.025949,0.034483,1.5975,13,1
0.025684,0.03902,1.5941,13,1
0.027579,0.03902,1.6288,14,1
0.030134,0.034483,1.6888,14,1
0.029077,0.032668,1.6537,13,1
0.027159,0.032668,1.6515,13,1
0.025721,0.034483,1.6715,13,1
0.023587,0.032668,1.6597,13,1
0.021608,0.032668,1.6112,13,1
0.020791,0.034483,1.5607,14,1
0.021467,0.032668,1.582,14,1
0.022886,0.034483,1.594,14,1
0.023934,0.036298,1.6118,14,1
0.024116,0.034483,1.5931,14,1
0.024162,0.043557,1.5885,14,1
0.023476,0.045372,1.6013,13,1
0.02053,0.03539,1.5834,13,1
0.017002,0.03902,1.4928,13,1
0.015415,0.043557,1.3416,15,1
0.013963,0.03902,1.4436,14,1
0.009699,0.044465,1.4048,15,1
0.0045788,0.043557,1.2128,13,1
0.0029098,0.055354,1.2128,15,1
0.0015045,0.088929,0.6417,26,1
0.0017054,0.082577,1.0369,18,1
0.0040538,0.049002,0.40105,15,1
0.0041152,0.047187,0.35124,18,1
0.0034865,0.069873,0.29113,31,1
0.0085286,0.072595,0.2993,37,1
0.018301,0.093466,0.38966,74,1
0.035372,0.1343,0.29925,77,1
0.091995,0.12432,0.48791,59,1
0.1754,0.084392,1.151,21,1
0.22777,0.054446,1.3382,15,1
0.23485,0.046279,1.2881,16,1
0.2245,0.056261,1.1399,16,1
0.27588,0.051724,1.4655,13,1
0.28104,0.039927,1.4064,12,1
0.2092,0.046279,1.2343,13,1
0.16029,0.053539,0.71812,23,1
0.11353,0.058076,0.46635,38,1
0.08124,0.058076,0.51647,36,1
