@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.074613,0.16788,0.034614,0.15699,1
0.091545,0.13793,0.051545,0.12704,1
0.10352,0.097096,0.063519,0.086207,1
0.11287,0.11706,0.072868,0.10617,1
0.13247,0.11706,0.09247,0.10617,1
0.15425,0.10889,0.11425,0.098004,1
0.17373,0.11343,0.13373,0.10254,1
0.19407,0.099819,0.15407,0.088929,1
0.21056,0.085299,0.17056,0.07441,1
0.23003,0.086207,0.19003,0.075318,1
0.24504,0.088022,0.20504,0.077132,1
0.22851,0.093466,0.18851,0.082577,1
0.1985,0.094374,0.1585,0.083485,1
0.19059,0.098911,0.15059,0.088022,1
0.19948,0.12523,0.15948,0.11434,1
0.19492,0.16515,0.15492,0.15426,1
0.18199,0.1951,0.14199,0.18421,1
0.18617,0.18966,0.14617,0.17877,1
0.18981,0.17967,0.14981,0.16878,1
0.17268,0.18512,0.13269,0.17423,1
0.1685,0.19601,0.1285,0.18512,1
0.17655,0.20054,0.13655,0.18966,1
0.18205,0.19782,0.14206,0.18693,1
0.19608,0.20962,0.15608,0.19873,1
0.19877,0.21325,0.15877,0.20236,1
0.18901,0.21416,0.14901,0.20327,1
0.18494,0.2323,0.14494,0.22142,1
0.1898,0.23593,0.1498,0.22505,1
0.2137,0.22323,0.1737,0.21234,1
0.22699,0.23866,0.18699,0.22777,1
0.22334,0.24592,0.18334,0.23503,1
0.22611,0.24047,0.18611,0.22958,1
0.22543,0.21325,0.18543,0.20236,1
0.22285,0.15789,0.18285,0.14701,1
0.21752,0.15064,0.17752,0.13975,1
0.22929,0.16425,0.18929,0.15336,1
0.2432,0.16062,0.20321,0.14973,1
0.22866,0.16062,0.18866,0.14973,1
0.21638,0.18421,0.17638,0.17332,1
0.21041,0.22958,0.17041,0.21869,1
0.22275,0.24501,0.18275,0.23412,1
0.22975,0.23866,0.18975,0.22777,1
0.21652,0.21143,0.17652,0.20054,1
0.21712,0.17151,0.17712,0.16062,1
0.21896,0.15336,0.17896,0.14247,1
0.19537,0.14065,0.15537,0.12976,1
0.16832,0.11525,0.12832,0.10436,1
0.16743,0.10073,0.12743,0.089837,1
0.16526,0.099819,0.12526,0.088929,1
0.178,0.092559,0.138,0.08167,1
0.21071,0.088929,0.17071,0.07804,1
0.20693,0.080762,0.16693,0.069873,1
0.15765,0.068058,0.11765,0.057169,1
0.10553,0.056261,0.065533,0.045372,1
0.073991,0.055354,0.033991,0.044465,1
0.091951,0.046279,0.051951,0.03539,1
0.13714,0.025408,0.097137,0.014519,1
0.16799,0.040835,0.12799,0.029946,1
0.2361,0.059891,0.1961,0.049002,1
0.27802,0.077132,0.23802,0.066243,1
0.25713,0.093466,0.21713,0.082577,1
0.25265,0.083485,0.21265,0.072595,1
0.26774,0.071688,0.22774,0.060799,1
0.25672,0.064428,0.21672,0.053539,1
0.24112,0.071688,0.20112,0.060799,1
0.23386,0.080762,0.19386,0.069873,1
0.23705,0.07441,0.19705,0.063521,1
0.27267,0.038113,0.23268,0.027223,1
0.25872,0.030853,0.21872,0.019964,1
0.20903,0.04265,0.16903,0.03176,1
0.30371,0.017241,0.26371,0.0063521,1
0.31621,0.020871,0.27621,0.0099819,1
0.2406,0.044465,0.2006,0.033575,1
0.28483,0.029038,0.24483,0.018149,1
0.25363,0.047187,0.21363,0.036298,1
0.18501,0.068058,0.14502,0.057169,1
0.18411,0.078947,0.14411,0.068058,1
0.14032,0.096189,0.10033,0.085299,1
0.13391,0.079855,0.093909,0.068966,1
0.16536,0.077132,0.12536,0.066243,1
0.1726,0.079855,0.1326,0.068966,1
0.19681,0.057169,0.15681,0.046279,1
0.19667,0.056261,0.15667,0.045372,1
0.14742,0.073503,0.10742,0.062613,1
0.13895,0.071688,0.098949,0.060799,1
0.14943,0.085299,0.10943,0.07441,1
0.14885,0.093466,0.10885,0.082577,1
0.14784,0.083485,0.10784,0.072595,1
0.14988,0.076225,0.10988,0.065336,1
0.13473,0.078947,0.094728,0.068058,1
0.129,0.082577,0.088998,0.071688,1
0.14665,0.076225,0.10665,0.065336,1
0.15521,0.072595,0.11522,0.061706,1
0.14802,0.064428,0.10802,0.053539,1
0.12695,0.07441,0.086952,0.063521,1
0.12485,0.082577,0.084855,0.071688,1
0.12727,0.07441,0.087275,0.063521,1
0.11912,0.077132,0.079116,0.066243,1
0.12246,0.086207,0.08246,0.075318,1
0.12,0.090744,0.079998,0.079855,1
0.11341,0.085299,0.073414,0.07441,1
0.11424,0.082577,0.074241,0.071688,1
0.12749,0.075318,0.087491,0.064428,1
0.142,0.065336,0.102,0.054446,1
0.13738,0.068966,0.097382,0.058076,1
0.12706,0.076225,0.087064,0.065336,1
0.12624,0.07804,0.086237,0.067151,1
0.12848,0.069873,0.088481,0.058984,1
0.11964,0.068966,0.079636,0.058076,1
0.10768,0.072595,0.067684,0.061706,1
0.11606,0.076225,0.076059,0.065336,1
0.12326,0.079855,0.083261,0.068966,1
0.12355,0.068966,0.083546,0.058076,1
0.12198,0.053539,0.081976,0.04265,1
0.11106,0.056261,0.071063,0.045372,1
0.088766,0.058984,0.048766,0.048094,1
0.08074,0.047187,0.04074,0.036298,1
0.092632,0.03902,0.052633,0.028131,1
0.093006,0.04265,0.053006,0.03176,1
0.089922,0.043557,0.049923,0.032668,1
0.083481,0.039927,0.043481,0.029038,1
0.089419,0.041742,0.04942,0.030853,1
0.11156,0.036298,0.071562,0.025408,1
0.096545,0.040835,0.056545,0.029946,1
0.099953,0.03902,0.059954,0.028131,1
0.10083,0.036298,0.060826,0.025408,1
0.08188,0.044465,0.04188,0.033575,1
0.089794,0.039927,0.049794,0.029038,1
0.07625,0.040835,0.036251,0.029946,1
0.06973,0.029946,0.029731,0.019056,1
0.063323,0.018149,0.023324,0.0072595,1
0.058055,0.018149,0.018056,0.0072595,1
0.058269,0.017241,0.018269,0.0063521,1
0.060035,0.026316,0.020035,0.015426,1
0.069865,0.028131,0.029865,0.017241,1
0.060424,0.028131,0.020425,0.017241,1
0.055002,0.029946,0.015003,0.019056,0
0.081529,0.014519,0.04153,0.0036298,0
0.077841,0.0063521,0.037842,0,0
0.065105,0.015426,0.025105,0.0090744,0
0.095275,0.010889,0.055276,0.0045372,0
0.10066,0.0072595,0.060659,0.00090744,0
0.078234,0.023593,0.038235,0.017241,0
0.062456,0.029038,0.022456,0.022686,0
0.057744,0.019964,0.017744,0.013612,0
0.064684,0.019056,0.024684,0.012704,0
0.097059,0.011797,0.057059,0.0054446,0
0.10707,0.0054446,0.067073,0,0
0.078851,0.019056,0.038852,0.013612,0
0.056531,0.029946,0.016532,0.024501,0
0.07201,0.025408,0.03201,0.019964,1
0.078943,0.021779,0.038943,0.016334,1
0.076435,0.023593,0.036436,0.018149,1
0.081772,0.019964,0.041772,0.014519,1
0.070574,0.028131,0.030574,0.022686,1
0.061774,0.040835,0.021775,0.03539,1
0.058407,0.043557,0.018407,0.038113,1
0.056513,0.039927,0.016514,0.034483,1
0.071642,0.028131,0.031643,0.022686,1
0.068689,0.029946,0.028689,0.024501,1
0.070223,0.037205,0.030224,0.03176,1
0.083788,0.029946,0.043789,0.024501,1
0.072318,0.030853,0.032319,0.025408,1
0.056176,0.033575,0.016176,0.028131,1
0.049401,0.034483,0.0094015,0.029038,1
0.050981,0.03902,0.010981,0.033575,1
0.077185,0.030853,0.037186,0.025408,1
0.076366,0.024501,0.036367,0.019056,1
0.063259,0.03176,0.023259,0.026316,1
0.064761,0.03539,0.024762,0.029946,1
0.069847,0.022686,0.029848,0.017241,1
0.066905,0.025408,0.026905,0.019964,1
0.047853,0.04265,0.0078531,0.037205,1
0.056244,0.043557,0.016245,0.038113,1
0.074964,0.037205,0.034965,0.03176,1
0.074022,0.030853,0.034022,0.025408,1
0.062392,0.03176,0.022392,0.026316,1
0.054635,0.033575,0.014636,0.028131,1
0.053667,0.025408,0.013667,0.019964,1
0.057783,0.023593,0.017784,0.018149,1
0.051673,0.036298,0.011673,0.030853,1
0.068493,0.030853,0.028494,0.025408,1
0.088722,0.010889,0.048722,0.0054446,1
0.087241,0.012704,0.047241,0.0072595,1
0.077386,0.019056,0.037386,0.013612,1
0.065968,0.027223,0.025969,0.021779,1
0.058112,0.026316,0.018113,0.020871,1
0.051504,0.027223,0.011505,0.021779,1
0.046535,0.03539,0.0065356,0.029946,1
0.055947,0.022686,0.015947,0.017241,1
0.062402,0.019964,0.022402,0.014519,1
0.066354,0.023593,0.026354,0.018149,1
0.073342,0.03176,0.033343,0.026316,1
0.072749,0.058076,0.032749,0.052632,1
0.10368,0.075318,0.063684,0.069873,1
0.17609,0.077132,0.13609,0.071688,1
0.2162,0.077132,0.1762,0.071688,1
0.22034,0.064428,0.18034,0.058984,1
0.20919,0.054446,0.16919,0.049002,1
0.24713,0.049909,0.20713,0.044465,1
0.25565,0.039927,0.21565,0.034483,1
0.1938,0.043557,0.1538,0.038113,1
0.14881,0.051724,0.10882,0.046279,1
0.11398,0.061706,0.073976,0.056261,1
0.092162,0.073503,0.052162,0.068058,1
0.087337,0.056261,0.047338,0.050817,1
0.096068,0.03902,0.056069,0.033575,1
0.079962,0.04265,0.039963,0.037205,1
0.049219,0.041742,0.0092191,0.036298,1
0.044633,0.043557,0.0046331,0.038113,1
0.05188,0.038113,0.011881,0.032668,0
0.059141,0.029946,0.019142,0.024501,0
0.050098,0.029946,0.010098,0.024501,0
0.048669,0.029038,0.0086691,0.023593,0
0.048471,0.029946,0.0084713,0.024501,0
0.048603,0.03539,0.0086033,0.029946,0
0.060178,0.032668,0.020178,0.027223,0
0.058324,0.033575,0.018325,0.028131,0
0.048538,0.03902,0.0085385,0.033575,0
0.052462,0.036298,0.012462,0.030853,0
0.065265,0.026316,0.025266,0.020871,0
0.066752,0.019964,0.026753,0.014519,0
0.054036,0.03176,0.014036,0.026316,0
0.059834,0.020871,0.019835,0.015426,0
0.071947,0.0063521,0.031948,0.00090744,0
0.078152,0.016334,0.038152,0.010889,0
0.066279,0.020871,0.026279,0.015426,0
0.047388,0.023593,0.0073888,0.018149,0
0.07202,0.019964,0.03202,0.014519,0
0.093703,0.011797,0.053703,0.0063521,0
0.084261,0.012704,0.039628,0.0072595,0
0.056917,0.024501,0.012284,0.019056,0
0.07162,0.022686,0.026987,0.017241,0
0.089894,0.010889,0.045261,0.0054446,0
0.07797,0.018149,0.033337,0.012704,0
0.068446,0.025408,0.023813,0.019964,0
0.06768,0.019056,0.023047,0.013612,0
0.071375,0.018149,0.026742,0.012704,0
0.11111,0.022686,0.066479,0.017241,1
0.12081,0.021779,0.076181,0.016334,1
0.087278,0.040835,0.042646,0.03539,1
0.083953,0.062613,0.03932,0.057169,1
0.11531,0.073503,0.070679,0.068058,1
0.16307,0.082577,0.11843,0.077132,1
0.23662,0.08167,0.19198,0.076225,1
0.2994,0.085299,0.25476,0.079855,1
0.344,0.08167,0.29937,0.076225,1
0.33107,0.090744,0.28644,0.085299,1
0.29927,0.11071,0.25463,0.10526,1
0.31246,0.11706,0.26783,0.11162,1
0.31777,0.13158,0.27313,0.12613,1
0.31486,0.15336,0.27023,0.14791,1
0.35482,0.13975,0.31019,0.1343,1
0.36979,0.12976,0.32516,0.12432,1
0.33963,0.1588,0.29499,0.15336,1
0.33833,0.17151,0.2937,0.16606,1
0.34526,0.16606,0.30063,0.16062,1
0.3688,0.15245,0.32416,0.14701,1
0.37391,0.15517,0.32928,0.14973,1
0.355,0.16425,0.31036,0.1588,1
0.34699,0.16515,0.30236,0.15971,1
0.34992,0.17786,0.30528,0.17241,1
0.361,0.17514,0.31637,0.16969,1
0.3756,0.15789,0.33097,0.15245,1
0.38718,0.14428,0.34255,0.13884,1
0.38268,0.13521,0.33805,0.12976,1
0.37387,0.14519,0.32924,0.13975,1
0.37532,0.16969,0.33069,0.16425,1
0.38537,0.17241,0.34074,0.16697,1
0.39892,0.16878,0.35429,0.16334,1
0.41581,0.17332,0.37117,0.16788,1
0.41975,0.15699,0.37512,0.15154,1
0.43651,0.14247,0.39188,0.13702,1
0.46134,0.14791,0.4167,0.14247,1
0.44288,0.15245,0.39825,0.14701,1
0.40663,0.15971,0.362,0.15426,1
0.38451,0.17514,0.33988,0.16969,1
0.35685,0.19419,0.31222,0.18875,1
0.38385,0.17332,0.33922,0.16788,1
0.39117,0.15517,0.34654,0.14973,1
0.37702,0.16152,0.33238,0.15608,1
0.37841,0.14791,0.33377,0.14247,1
0.37688,0.11525,0.33224,0.1098,1
0.36567,0.097096,0.32104,0.091652,1
0.32434,0.11887,0.27971,0.11343,1
0.29603,0.14973,0.25139,0.14428,1
0.28819,0.14247,0.24355,0.13702,1
0.30302,0.098004,0.25839,0.092559,1
0.28175,0.084392,0.23711,0.078947,1
0.27094,0.090744,0.22631,0.085299,1
0.24534,0.11525,0.20071,0.1098,1
0.20199,0.10799,0.15735,0.10254,1
0.17264,0.072595,0.128,0.067151,1
0.10836,0.065336,0.063727,0.059891,1
0.087382,0.059891,0.042749,0.054446,1
0.11962,0.062613,0.074986,0.057169,1
0.18771,0.062613,0.14308,0.057169,1
0.21641,0.058984,0.17177,0.053539,1
0.23123,0.060799,0.1866,0.055354,1
0.29541,0.056261,0.25078,0.050817,1
0.3427,0.049002,0.29806,0.043557,1
0.31955,0.049002,0.27492,0.043557,1
0.26066,0.048094,0.21603,0.04265,1
0.23213,0.046279,0.1875,0.040835,1
0.23069,0.053539,0.18606,0.048094,1
0.22525,0.066243,0.18062,0.060799,1
0.20891,0.068058,0.16427,0.062613,1
0.19952,0.07441,0.15489,0.068966,1
0.19876,0.07804,0.15413,0.072595,1
0.19996,0.076225,0.15533,0.07078,1
0.19084,0.069873,0.14621,0.064428,1
0.17884,0.063521,0.13421,0.058076,1
0.17748,0.065336,0.13284,0.059891,1
0.17907,0.066243,0.13444,0.060799,1
0.17684,0.068966,0.13221,0.063521,1
0.17689,0.062613,0.13226,0.057169,1
0.19667,0.058984,0.15203,0.053539,1
0.20562,0.063521,0.16099,0.058076,1
0.1925,0.064428,0.14787,0.058984,1
0.1891,0.060799,0.14447,0.055354,1
0.1925,0.059891,0.14786,0.054446,1
0.19421,0.068058,0.14958,0.062613,1
0.18947,0.07078,0.14484,0.065336,1
0.17804,0.07078,0.13341,0.065336,1
0.17078,0.075318,0.12614,0.069873,1
0.16782,0.073503,0.12318,0.068058,1
0.1688,0.067151,0.12417,0.061706,1
0.17781,0.069873,0.13318,0.064428,1
0.18639,0.069873,0.14176,0.064428,1
0.18936,0.065336,0.14472,0.059891,1
0.18397,0.059891,0.13934,0.054446,1
0.16533,0.054446,0.1207,0.049002,1
0.14692,0.059891,0.10229,0.054446,1
0.14435,0.058984,0.099719,0.053539,1
0.14963,0.050817,0.105,0.045372,1
0.14652,0.055354,0.10188,0.049909,1
0.14386,0.061706,0.099224,0.056261,1
0.12908,0.056261,0.084446,0.050817,1
0.098305,0.056261,0.053672,0.050817,1
0.07794,0.058076,0.033307,0.052632,1
0.082448,0.054446,0.037816,0.049002,1
0.084668,0.049909,0.040035,0.044465,1
0.080143,0.036298,0.03551,0.030853,1
0.077011,0.027223,0.032379,0.021779,1
0.065597,0.03539,0.020964,0.029946,1
0.071776,0.043557,0.027143,0.038113,1
0.087354,0.039927,0.042722,0.034483,1
0.089225,0.038113,0.044592,0.032668,1
0.084883,0.044465,0.040251,0.03902,1
0.068269,0.049002,0.023637,0.043557,1
0.061067,0.040835,0.016435,0.03539,1
0.06415,0.033575,0.019517,0.028131,1
0.051819,0.046279,0.0071864,0.040835,1
0.052963,0.043557,0.0083303,0.038113,1
0.056969,0.029038,0.012336,0.023593,1
0.062012,0.025408,0.017379,0.019964,1
0.072003,0.024501,0.027371,0.019056,1
0.071831,0.022686,0.027198,0.017241,1
0.06445,0.021779,0.019818,0.016334,1
0.062674,0.028131,0.018041,0.022686,1
0.060127,0.039927,0.015495,0.034483,1
0.067735,0.033575,0.023102,0.028131,1
0.070922,0.029946,0.02629,0.024501,1
0.060526,0.033575,0.015894,0.028131,1
0.065451,0.022686,0.020818,0.017241,1
0.070317,0.025408,0.025684,0.019964,1
0.06963,0.03176,0.024997,0.026316,1
0.075732,0.020871,0.031099,0.015426,1
0.06511,0.027223,0.020477,0.021779,1
0.0652,0.033575,0.020567,0.028131,1
0.070274,0.030853,0.025641,0.025408,1
0.063037,0.027223,0.018404,0.021779,1
0.070988,0.022686,0.026356,0.017241,1
0.071229,0.032668,0.026596,0.027223,1
0.07036,0.03176,0.025727,0.026316,1
0.075056,0.029946,0.030423,0.024501,1
0.074323,0.032668,0.029691,0.027223,1
0.081329,0.030853,0.036697,0.025408,1
0.080388,0.030853,0.035755,0.025408,1
0.071951,0.033575,0.027318,0.028131,1
0.074124,0.025408,0.029492,0.019964,1
0.071262,0.019964,0.026629,0.014519,1
0.081446,0.015426,0.036813,0.0099819,1
0.076094,0.0099819,0.031462,0.0045372,1
0.074583,0.015426,0.02995,0.0099819,1
0.093194,0.013612,0.048561,0.008167,1
0.077584,0.017241,0.032951,0.011797,1
0.06275,0.018149,0.018117,0.011797,1
0.072999,0.019056,0.028366,0.012704,1
0.066104,0.024501,0.021472,0.018149,1
0.061837,0.022686,0.017204,0.016334,1
0.067101,0.024501,0.022469,0.018149,1
0.069437,0.029038,0.024804,0.022686,1
0.060743,0.028131,0.01611,0.021779,1
0.054152,0.043557,0.0095196,0.037205,1
0.079656,0.07441,0.035023,0.068058,1
0.12424,0.063521,0.079607,0.057169,1
0.15986,0.03902,0.11523,0.032668,1
0.15655,0.03539,0.11192,0.029038,1
0.14223,0.034483,0.097595,0.028131,1
0.13008,0.032668,0.085447,0.026316,1
0.11206,0.032668,0.067425,0.026316,1
0.10812,0.029946,0.063488,0.023593,1
0.095713,0.033575,0.05108,0.027223,1
0.077888,0.03902,0.033256,0.032668,1
0.07631,0.030853,0.031678,0.024501,1
0.084848,0.021779,0.040215,0.015426,1
0.06953,0.028131,0.024897,0.021779,1
0.051992,0.03176,0.0073591,0.025408,1
0.055974,0.023593,0.011341,0.017241,1
0.072567,0.017241,0.027934,0.010889,1
0.084445,0.011797,0.039813,0.0054446,0
0.068805,0.022686,0.024172,0.016334,0
0.064534,0.03176,0.019901,0.025408,0
0.067144,0.019056,0.022511,0.012704,0
0.054874,0.008167,0.010241,0.0018149,0
0.068437,0.046279,0,0,0
0.065312,0.044465,0,0,0
0.058799,0.04265,0,0,0
0.055749,0.03539,0,0,0
0.052715,0.03902,0,0.0036298,1
0.073673,0.053539,0.020958,0.018149,1
0.10023,0.067151,0.047514,0.03176,1
0.12636,0.063521,0.073648,0.028131,1
0.1408,0.060799,0.088088,0.025408,1
0.1432,0.059891,0.090485,0.024501,1
0.14605,0.044465,0.093334,0.0090744,1
0.16409,0.034483,0.11138,0,1
0.20722,0.033575,0.1545,0,1
0.22815,0.039927,0.17543,0.0063521,1
0.23172,0.046279,0.17901,0.012704,1
0.24119,0.043557,0.18847,0.0099819,1
0.22993,0.045372,0.17721,0.011797,1
0.24133,0.047187,0.18862,0.013612,1
0.28443,0.043557,0.23171,0.0099819,1
0.28932,0.044465,0.2366,0.010889,1
0.24572,0.043557,0.19301,0.0099819,1
0.18673,0.049909,0.13401,0.016334,1
0.13109,0.062613,0.078379,0.029038,1
0.096277,0.085299,0.043562,0.051724,1
0.13038,0.090744,0.077662,0.057169,1
0.17457,0.086207,0.12186,0.052632,1
0.23166,0.089837,0.17895,0.056261,1
0.31121,0.08167,0.2585,0.048094,1
0.37799,0.07804,0.32527,0.044465,1
0.40004,0.07804,0.34732,0.044465,1
0.39937,0.083485,0.34665,0.049909,1
0.37385,0.087114,0.32114,0.053539,1
0.34437,0.088022,0.29165,0.054446,1
0.31892,0.095281,0.26621,0.061706,1
0.28853,0.098004,0.23581,0.064428,1
0.28614,0.096189,0.23343,0.062613,1
0.28854,0.090744,0.23583,0.057169,1
0.30398,0.084392,0.25127,0.050817,1
0.30692,0.082577,0.2542,0.049002,1
0.28144,0.088022,0.22872,0.054446,1
0.27028,0.086207,0.21757,0.052632,1
0.25675,0.084392,0.20404,0.050817,1
0.2623,0.086207,0.20958,0.052632,1
0.28126,0.084392,0.22855,0.050817,1
0.25977,0.10163,0.20706,0.068058,1
0.23313,0.11434,0.18041,0.080762,1
0.23991,0.11071,0.18719,0.077132,1
0.25119,0.11252,0.19847,0.078947,1
0.23981,0.1216,0.1871,0.088022,1
0.23639,0.12704,0.18368,0.093466,1
0.23513,0.11615,0.18241,0.082577,1
0.21588,0.11525,0.16317,0.08167,1
0.20121,0.11887,0.14849,0.085299,1
0.22161,0.11525,0.1689,0.08167,1
0.23419,0.11887,0.18147,0.085299,1
0.23924,0.11434,0.18652,0.080762,1
0.25154,0.091652,0.19883,0.058076,1
0.25215,0.073503,0.19944,0.039927,1
0.27325,0.07078,0.22053,0.037205,1
0.26442,0.077132,0.2117,0.043557,1
0.19518,0.094374,0.14246,0.060799,1
0.18467,0.076225,0.13196,0.04265,1
0.18102,0.058984,0.12831,0.025408,1
0.132,0.076225,0.07928,0.04265,1
0.11549,0.078947,0.062771,0.045372,1
0.10675,0.061706,0.054032,0.028131,1
0.11204,0.053539,0.059327,0.019964,1
0.1446,0.044465,0.091882,0.010889,1
0.21108,0.028131,0.15836,0,1
0.24546,0.023593,0.19275,0,0
0.24849,0.022686,0.19577,0,0
0.27117,0.022686,0.21845,0,0
0.28888,0.022686,0.23617,0,0
0.29348,0.024501,0.24076,0.0018149,0
0.26998,0.025408,0.21726,0.0027223,0
0.20823,0.025408,0.15552,0.0027223,0
0.20732,0.023593,0.1546,0.00090744,0
0.2111,0.024501,0.15839,0.0018149,0
0.18885,0.023593,0.13614,0.00090744,0
0.21282,0.021779,0.1601,0,0
0.19697,0.029038,0.14426,0.0072595,0
0.15219,0.034483,0.099478,0.012704,0
0.13003,0.026316,0.077318,0.0045372,0
0.095667,0.043557,0.042952,0.021779,1
0.10359,0.052632,0.050879,0.030853,1
0.11604,0.051724,0.063321,0.029946,1
0.11052,0.068058,0.057801,0.046279,1
0.1408,0.075318,0.088085,0.053539,1
0.15819,0.069873,0.10547,0.048094,1
0.16846,0.053539,0.11574,0.03176,1
0.17179,0.050817,0.11908,0.029038,1
0.1716,0.054446,0.11888,0.032668,1
0.15553,0.058984,0.10282,0.037205,1
0.16231,0.07078,0.1096,0.049002,1
0.24138,0.078947,0.18867,0.057169,1
0.31001,0.07804,0.2573,0.056261,1
0.32709,0.096189,0.27438,0.07441,1
0.35464,0.11071,0.30192,0.088929,1
0.41776,0.12069,0.36505,0.098911,1
0.45147,0.13612,0.39876,0.11434,1
0.45138,0.13702,0.39867,0.11525,1
0.42186,0.1461,0.36914,0.12432,1
0.39364,0.14247,0.34092,0.12069,1
0.409,0.13612,0.35628,0.11434,1
0.42575,0.14065,0.37304,0.11887,1
0.39896,0.14519,0.34624,0.12341,1
0.40365,0.13612,0.35093,0.11434,1
0.44278,0.12069,0.39007,0.098911,1
0.45837,0.12432,0.40566,0.10254,1
0.44361,0.12704,0.3909,0.10526,1
0.44292,0.11887,0.39021,0.097096,1
0.47112,0.1225,0.41841,0.10073,1
0.47765,0.13521,0.42494,0.11343,1
0.47519,0.1343,0.42247,0.11252,1
0.45042,0.13339,0.39771,0.11162,1
0.44621,0.1343,0.39349,0.11252,1
0.44709,0.13339,0.39438,0.11162,1
0.44256,0.13521,0.38984,0.11343,1
0.44622,0.13975,0.39351,0.11797,1
0.42755,0.13975,0.37484,0.11797,1
0.42625,0.13249,0.37353,0.11071,1
0.40653,0.12341,0.35381,0.10163,1
0.40229,0.12432,0.34958,0.10254,1
0.42904,0.12976,0.37633,0.10799,1
0.40993,0.12795,0.35721,0.10617,1
0.38693,0.13158,0.33421,0.1098,1
0.37993,0.12886,0.32721,0.10708,1
0.35804,0.1216,0.30533,0.099819,1
0.31189,0.12523,0.25917,0.10345,1
0.31175,0.12886,0.25903,0.10708,1
0.34092,0.12523,0.28821,0.10345,1
0.35494,0.12432,0.30222,0.10254,1
0.36048,0.12613,0.30776,0.10436,1
0.34809,0.12704,0.29537,0.10526,1
0.32024,0.13975,0.26752,0.11797,1
0.26421,0.14519,0.2115,0.12341,1
0.22808,0.15699,0.17536,0.13521,1
0.22485,0.16243,0.17214,0.14065,1
0.21811,0.16334,0.1654,0.14156,1
0.19903,0.16788,0.14631,0.1461,1
0.18215,0.1706,0.12943,0.14882,1
0.18477,0.17604,0.13205,0.15426,1
0.16849,0.16243,0.11577,0.14065,1
0.12944,0.15154,0.076722,0.12976,1
0.12352,0.14338,0.0708,0.1216,1
0.13145,0.14065,0.078735,0.11887,1
0.11575,0.14701,0.063034,0.12523,1
0.10848,0.15517,0.055762,0.13339,1
0.11942,0.15608,0.066708,0.1343,1
0.11973,0.14791,0.067016,0.12613,1
0.10843,0.14882,0.055713,0.12704,1
0.11792,0.15064,0.065207,0.12886,1
0.12525,0.14882,0.072532,0.12704,1
0.1147,0.14791,0.06199,0.12613,1
0.11044,0.14791,0.057721,0.12613,1
0.11394,0.16334,0.061222,0.14156,1
0.11776,0.15971,0.065041,0.13793,1
0.11411,0.12976,0.061394,0.10799,1
0.11256,0.1216,0.05984,0.099819,1
0.1061,0.12341,0.053385,0.10163,1
0.098141,0.13521,0.045426,0.11343,1
0.10768,0.14156,0.054966,0.11978,1
0.12642,0.12886,0.073706,0.10708,1
0.14029,0.1343,0.08757,0.11252,1
0.14551,0.14428,0.092797,0.1225,1
0.13545,0.14247,0.082736,0.12069,1
0.1241,0.13702,0.071382,0.11525,1
0.12699,0.14065,0.07427,0.11887,1
0.20817,0.11615,0.15546,0.094374,1
0.25075,0.091652,0.19804,0.069873,1
0.2815,0.076225,0.22879,0.054446,1
0.36603,0.056261,0.31331,0.034483,1
0.40853,0.051724,0.35582,0.029946,1
0.37688,0.051724,0.32417,0.029946,1
0.36274,0.044465,0.31003,0.022686,1
0.37542,0.041742,0.3227,0.019964,1
0.33577,0.049002,0.28306,0.027223,1
0.27937,0.046279,0.22666,0.024501,1
0.28794,0.046279,0.23523,0.024501,1
0.27339,0.056261,0.22067,0.034483,1
0.22593,0.079855,0.17322,0.058076,1
0.21406,0.083485,0.16135,0.061706,1
0.18625,0.07078,0.13353,0.049002,1
0.19679,0.059891,0.14408,0.038113,1
0.20649,0.059891,0.15377,0.038113,1
0.16837,0.072595,0.11566,0.050817,1
0.14999,0.084392,0.097272,0.062613,1
0.17347,0.087114,0.12076,0.065336,1
0.17329,0.078947,0.12058,0.057169,1
0.17951,0.10254,0.12679,0.080762,1
0.20336,0.12976,0.15065,0.10799,1
0.20481,0.13249,0.1521,0.11071,1
0.18738,0.12341,0.13467,0.10163,1
0.19136,0.090744,0.13865,0.068966,1
0.18677,0.089837,0.13406,0.068058,1
0.14068,0.12613,0.087967,0.10436,1
0.10798,0.13521,0.055261,0.11343,1
0.10808,0.10708,0.055361,0.085299,1
0.10791,0.093466,0.055192,0.071688,1
0.099501,0.11252,0.046786,0.090744,1
0.089522,0.14065,0.036807,0.11887,1
0.085577,0.15426,0.032862,0.13249,1
0.077091,0.15336,0.024376,0.13158,1
0.075623,0.16062,0.022908,0.13884,1
0.078066,0.15517,0.025351,0.13339,1
0.073862,0.13702,0.021146,0.11525,1
0.074167,0.13884,0.021452,0.11706,1
0.072296,0.14519,0.019581,0.12341,1
0.075534,0.13793,0.022819,0.11615,1
0.071696,0.15336,0.018981,0.13158,1
0.065483,0.16788,0.012768,0.1461,1
0.075272,0.16062,0.022557,0.13884,1
0.077968,0.16152,0.025253,0.13975,1
0.080718,0.16606,0.028003,0.14428,1
0.089603,0.16334,0.036888,0.14156,1
