@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.10039,0.023593,0.0075632,0,0,0.041985,0.019056,0.0067582,0,0,0
0.076355,0.015426,0.0066593,0,0,0.017952,0.010889,0.0058543,0,0,0
0.081927,0.011797,0.0034839,0,0,0.023523,0.0072595,0.0026789,0,0,0
0.098684,0.019964,0.0056245,0,0,0.04028,0.015426,0.0048195,0,0,0
0.10473,0.029946,0.0051031,0,0,0.04633,0.025408,0.0042981,0,0,0
0.085552,0.027223,0.0055103,0,0,0.027148,0.022686,0.0047053,0,0,0
0.065878,0.024501,0.0035779,0,0,0.0074743,0.019964,0.0027729,0,0,0
0.072188,0.028131,0.0094091,0,0,0.013784,0.023593,0.0086041,0,0,0
0.078022,0.026316,0.001589,0,0,0.019619,0.021779,0.00078404,0,0,0
0.079307,0.021779,0.0085718,0,0,0.020903,0.017241,0.0077668,0,0,0
0.10099,0.018149,0.0060313,0,0,0.042588,0.013612,0.0052263,0,0,0
0.09911,0.026316,0.0017858,0,0,0.040706,0.021779,0.00098082,0,0,0
0.09114,0.029038,0.0024701,0,0,0.032737,0.024501,0.0016651,0,0,0
0.10336,0.023593,0.0031762,0,0,0.044954,0.019056,0.0023712,0,0,0
0.10303,0.021779,0.0071387,0,0,0.044622,0.017241,0.0063337,0,0,0
0.10332,0.020871,0.0051859,0,0,0.044914,0.016334,0.0043809,0,0,0
0.098027,0.017241,0.010317,1,20,0.039624,0.012704,0.009512,1,20,0
0.11811,0.017241,0.0040129,0,0,0.05971,0.012704,0.0032079,0,0,0
0.15669,0.022686,0.0012089,0,0,0.098284,0.018149,0.00040394,0,0,1
0.13241,0.029946,0.0072391,0,0,0.074003,0.025408,0.0064341,0,0,1
0.13229,0.020871,0.0032516,0,0,0.073886,0.016334,0.0024466,0,0,1
0.14285,0.014519,0.0067155,0,0,0.084446,0.0099819,0.0059105,0,0,1
0.13771,0.029946,0.0059509,0,0,0.079302,0.025408,0.0051459,0,0,1
0.17535,0.029946,0.0069763,0,0,0.11694,0.025408,0.0061713,0,0,1
0.17726,0.027223,0.0063599,0,0,0.11885,0.022686,0.0055549,0,0,1
0.17693,0.029946,0.0090713,0,0,0.11853,0.025408,0.0082663,0,0,1
0.19298,0.030853,0.0087029,0,0,0.13458,0.026316,0.0078978,0,0,1
0.19703,0.029038,0.0066214,0,0,0.13862,0.024501,0.0058163,0,0,1
0.18431,0.032668,0.0078183,0,0,0.1259,0.028131,0.0070133,0,0,1
0.17738,0.03176,0.0042144,0,0,0.11897,0.027223,0.0034093,0,0,1
0.17706,0.024501,0.0032542,0,0,0.11866,0.019964,0.0024492,0,0,1
0.16566,0.025408,0.0028671,0,0,0.10725,0.020871,0.0020621,0,0,1
0.16469,0.026316,0.0097108,0,0,0.10629,0.021779,0.0089058,0,0,1
0.19291,0.021779,0.0024931,0,0,0.13451,0.017241,0.0016881,0,0,1
0.20348,0.024501,0.003122,0,0,0.14507,0.019964,0.002317,0,0,1
0.19905,0.033575,0.0075647,0,0,0.14065,0.029038,0.0067597,0,0,1
0.2094,0.028131,0.0034267,0,0,0.15099,0.023593,0.0026217,0,0,1
0.21627,0.022686,0.0016787,0,0,0.15786,0.018149,0.00087367,0,0,1
0.20884,0.024501,0.0043961,0,0,0.15044,0.019964,0.0035911,0,0,1
0.20301,0.021779,0.0063228,0,0,0.1446,0.017241,0.0055178,0,0,1
0.20083,0.019964,0.01233,1,27,0.14242,0.015426,0.011525,1,27,1
0.19039,0.017241,0.0069605,0,0,0.13198,0.012704,0.0061555,0,0,1
0.20224,0.016334,0.0072672,0,0,0.14384,0.011797,0.0064622,0,0,1
0.2187,0.016334,0.01142,1,20,0.1603,0.011797,0.010615,1,20,1
0.20544,0.015426,0.0096859,0,0,0.14704,0.010889,0.0088809,0,0,1
0.17635,0.019056,0.014346,1,20,0.11795,0.014519,0.013541,1,20,1
0.17814,0.023593,0.010571,1,20,0.11973,0.019056,0.0097662,1,20,1
0.19433,0.023593,0.0040558,0,0,0.13592,0.019056,0.0032508,0,0,1
0.19681,0.026316,0.011521,1,20,0.1384,0.021779,0.010716,1,20,1
0.19054,0.034483,0.0097728,0,0,0.13214,0.029946,0.0089677,0,0,1
0.17134,0.038113,0.016497,2,20,0.11293,0.033575,0.015692,2,20,1
0.17388,0.034483,0.012825,3,16,0.11547,0.029946,0.01202,3,16,1
0.16875,0.028131,0.018835,3,16,0.11035,0.023593,0.01803,3,16,1
0.15736,0.025408,0.013127,1,15,0.09896,0.020871,0.012322,1,15,1
0.17055,0.029038,0.020143,3,16,0.11215,0.024501,0.019338,3,16,1
0.17831,0.027223,0.022043,1,20,0.11991,0.022686,0.021238,1,20,1
0.18574,0.039927,0.025612,4,5,0.12734,0.03539,0.024807,4,5,1
0.17902,0.057169,0.018176,1,20,0.12062,0.052632,0.017371,1,20,1
0.15655,0.058076,0.015892,1,19,0.09815,0.053539,0.015087,1,19,1
0.13874,0.053539,0.027386,3,15,0.080336,0.049002,0.026177,3,15,1
0.11066,0.067151,0.027037,4,17,0.052256,0.062613,0.025828,4,17,1
0.080958,0.068058,0.023041,3,15,0.022554,0.063521,0.021832,3,15,1
0.11116,0.030853,0.017043,1,17,0.052757,0.026316,0.015834,1,17,1
0.11196,0.028131,0.0048851,0,0,0.053558,0.023593,0.0036762,0,0,1
0.094203,0.026316,0.0057491,0,0,0.035799,0.021779,0.0045402,0,0,1
0.10364,0.017241,0.0004449,0,0,0.045241,0.012704,0,0,0,1
0.11576,0.020871,0.00059285,0,0,0.057361,0.016334,0.00014794,0,0,1
0.10657,0.019056,0.00090948,0,0,0.048163,0.014519,0.00046458,0,0,1
0.068957,0.025408,0.0085255,0,0,0.010553,0.020871,0.0080806,0,0,1
0.077895,0.041742,0.0069399,0,0,0.019491,0.037205,0.006495,0,0,1
0.10486,0.049002,0.013576,1,24,0.046458,0.044465,0.013131,1,24,0
0.099551,0.037205,0.014419,3,12,0.041147,0.032668,0.013974,3,12,0
0.081901,0.027223,0.0096073,0,0,0.023497,0.022686,0.0091624,0,0,0
0.07372,0.027223,0.0099806,0,0,0.015316,0.022686,0.0095357,0,0,0
0.073158,0.034483,0.012571,1,28,0.014754,0.029946,0.012126,1,28,0
0.079605,0.027223,0.0067311,0,0,0.021201,0.022686,0.0062862,0,0,0
0.069974,0.033575,0.006832,0,0,0.01157,0.029038,0.0063871,0,0,0
0.097014,0.03176,0.010076,1,19,0.037917,0.027223,0.0096314,1,19,0
0.12736,0.012704,0.0086792,0,0,0.061486,0.008167,0.0082343,0,0,0
0.12481,0.018149,0.013598,1,31,0.058937,0.013612,0.013153,1,31,0
0.11015,0.022686,0.011783,1,24,0.044269,0.018149,0.011338,1,24,0
0.094494,0.026316,0.0065567,0,0,0.028616,0.021779,0.0061118,0,0,0
0.083463,0.027223,0.016366,2,11,0.017585,0.022686,0.015921,2,11,0
0.074033,0.029038,0.0078277,0,0,0.0081548,0.024501,0.0073827,0,0,0
0.066431,0.037205,0.0024214,0,0,0.00055325,0.032668,0.0019765,0,0,0
0.07968,0.026316,0.0091259,0,0,0.013802,0.021779,0.008681,0,0,0
0.089302,0.023593,0.0044418,0,0,0.023424,0.019056,0.0039969,0,0,0
0.093633,0.029038,0.012805,1,29,0.027755,0.024501,0.01236,1,29,0
0.11357,0.029038,0.010785,1,30,0.047688,0.024501,0.01034,1,30,0
0.13498,0.032668,0.0091396,0,0,0.069098,0.028131,0.0086947,0,0,1
0.17415,0.03176,0.012335,2,13,0.10828,0.027223,0.01189,2,13,1
0.20845,0.027223,0.013272,3,10,0.14257,0.022686,0.012827,3,10,1
0.21239,0.026316,0.012587,3,10,0.14651,0.021779,0.012142,3,10,1
0.21437,0.028131,0.010406,2,11,0.14849,0.023593,0.0099611,2,11,1
0.2121,0.027223,0.0096868,0,0,0.14623,0.022686,0.0092419,0,0,1
0.20972,0.025408,0.0097404,0,0,0.14384,0.020871,0.0092955,0,0,1
0.20951,0.025408,0.014291,1,19,0.14363,0.020871,0.013846,1,19,1
0.19741,0.024501,0.014799,2,20,0.13153,0.019964,0.014354,2,20,1
0.17364,0.022686,0.0090963,0,0,0.10776,0.018149,0.0086514,0,0,1
0.17697,0.020871,0.013347,1,19,0.11109,0.016334,0.012902,1,19,1
0.18729,0.025408,0.0073511,0,0,0.12141,0.020871,0.0069062,0,0,1
0.18376,0.030853,0.0053592,0,0,0.11788,0.026316,0.0049143,0,0,1
0.19782,0.029038,0.017705,1,17,0.13194,0.024501,0.017261,1,17,1
0.18548,0.028131,0.015251,1,20,0.1196,0.023593,0.014806,1,20,1
0.16679,0.024501,0.019042,2,11,0.10091,0.019964,0.018597,2,11,1
0.16311,0.026316,0.013011,1,19,0.097232,0.021779,0.012566,1,19,1
0.17819,0.023593,0.013115,1,20,0.11231,0.019056,0.01267,1,20,1
0.19657,0.024501,0.024889,3,11,0.13069,0.019964,0.024444,3,11,1
0.18707,0.032668,0.016574,1,20,0.1212,0.028131,0.016129,1,20,1
0.18445,0.029946,0.014863,2,11,0.11857,0.025408,0.014418,2,11,1
0.17817,0.025408,0.018894,2,12,0.11229,0.020871,0.018449,2,12,1
0.18555,0.03176,0.0088466,0,0,0.11967,0.027223,0.0084017,0,0,1
0.19402,0.029946,0.019379,3,12,0.12814,0.025408,0.018935,3,12,1
0.17582,0.022686,0.013057,1,11,0.10994,0.018149,0.012612,1,11,1
0.16737,0.030853,0.0098688,0,0,0.1015,0.026316,0.0094239,0,0,1
0.17898,0.027223,0.020334,1,19,0.1131,0.022686,0.019889,1,19,1
0.19845,0.014519,0.0084301,0,0,0.13257,0.0099819,0.0079852,0,0,1
0.18532,0.016334,0.0071803,0,0,0.11944,0.011797,0.0067354,0,0,1
0.16903,0.028131,0.017601,2,12,0.10315,0.023593,0.017156,2,12,1
0.18981,0.038113,0.010559,2,19,0.12393,0.033575,0.010114,2,19,1
0.19425,0.033575,0.011831,1,19,0.12837,0.029038,0.011387,1,19,1
0.18561,0.028131,0.0146,1,17,0.11973,0.023593,0.014155,1,17,1
0.17912,0.019964,0.021757,2,11,0.11324,0.015426,0.021312,2,11,1
0.17169,0.014519,0.011578,1,32,0.10581,0.0099819,0.011133,1,32,1
0.18586,0.014519,0.0073962,0,0,0.11999,0.0099819,0.0069512,0,0,1
0.20302,0.014519,0.0047871,0,0,0.13714,0.0099819,0.0043422,0,0,1
0.19621,0.016334,0.0064693,0,0,0.13033,0.011797,0.0060244,0,0,1
0.17354,0.021779,0.011655,1,19,0.10766,0.017241,0.01121,1,19,1
0.17493,0.030853,0.010382,1,11,0.10905,0.026316,0.0099374,1,11,1
0.19731,0.032668,0.010424,1,27,0.13143,0.028131,0.0099795,1,27,1
0.20804,0.029038,0.0062262,0,0,0.14216,0.024501,0.0057813,0,0,1
0.20305,0.023593,0.014489,1,18,0.13717,0.019056,0.014044,1,18,1
0.19075,0.023593,0.011711,1,19,0.12487,0.019056,0.011266,1,19,1
0.1898,0.021779,0.015561,3,11,0.12392,0.017241,0.015116,3,11,1
0.228,0.013612,0.013615,1,17,0.16212,0.0090744,0.01317,1,17,1
0.22894,0.013612,0.011728,3,18,0.16306,0.0090744,0.011283,3,18,1
0.179,0.023593,0.0088129,0,0,0.11312,0.019056,0.008368,0,0,1
0.1704,0.022686,0.0086444,0,0,0.10452,0.018149,0.0081995,0,0,1
0.15596,0.021779,0.01093,1,18,0.090083,0.017241,0.010485,1,18,1
0.11672,0.034483,0.007609,0,0,0.050842,0.029946,0.0071641,0,0,1
0.10717,0.028131,0.0085111,0,0,0.041295,0.023593,0.0080662,0,0,1
0.097235,0.023593,0.015057,1,24,0.031357,0.019056,0.014612,1,24,0
0.087563,0.022686,0.012167,1,31,0.021685,0.018149,0.011722,1,31,0
0.085155,0.03176,0.0031587,0,0,0.019277,0.027223,0.0027138,0,0,0
0.080998,0.039927,0.0088518,0,0,0.01512,0.03539,0.0084069,0,0,0
0.11111,0.027223,0.0058757,0,0,0.045228,0.022686,0.0054308,0,0,0
0.10946,0.033575,0.0081714,0,0,0.043585,0.029038,0.0077265,0,0,0
0.080936,0.033575,0.0053264,0,0,0.015058,0.029038,0.0048815,0,0,0
0.089097,0.023593,0.0066779,0,0,0.023219,0.019056,0.006233,0,0,0
0.083614,0.034483,0.017357,2,20,0.017736,0.029946,0.016912,2,20,0
0.1014,0.033575,0.015014,1,11,0.035526,0.029038,0.014569,1,11,0
0.11098,0.015426,0.013131,1,26,0.045107,0.010889,0.012686,1,26,0
0.086797,0.025408,0.01291,1,17,0.020918,0.020871,0.012465,1,17,0
0.092676,0.033575,0.012356,2,10,0.026798,0.029038,0.011911,2,10,0
0.096743,0.037205,0.025472,4,11,0.030865,0.032668,0.025027,4,11,0
0.083304,0.056261,0.025168,5,2,0.017426,0.051724,0.024723,5,2,0
0.07864,0.049002,0.016995,2,19,0.012762,0.044465,0.01655,2,19,0
0.088691,0.040835,0.023175,5,2,0.022813,0.036298,0.022731,5,2,0
0.1127,0.027223,0.0050892,0,0,0.046817,0.022686,0.0046443,0,0,0
0.11809,0.011797,0.012685,2,11,0.052209,0.0072595,0.01224,2,11,0
0.11386,0.011797,0.0070296,0,0,0.04798,0.0072595,0.0065847,0,0,0
0.1296,0.0090744,0.012406,1,28,0.063726,0.0045372,0.011961,1,28,0
0.11461,0.015426,0.0061865,0,0,0.048731,0.010889,0.0057416,0,0,0
0.08619,0.018149,0.0029893,0,0,0.020312,0.013612,0.0025444,0,0,0
0.087911,0.022686,0.0040428,0,0,0.022033,0.018149,0.0035979,0,0,0
0.098049,0.034483,0.0063549,0,0,0.032171,0.029946,0.00591,0,0,1
0.143,0.03539,0.0080201,0,0,0.077119,0.030853,0.0075752,0,0,1
0.16791,0.03176,0.013633,2,19,0.10204,0.027223,0.013188,2,19,1
0.18031,0.032668,0.024782,3,10,0.11443,0.028131,0.024338,3,10,1
0.21854,0.028131,0.034788,3,11,0.15266,0.023593,0.034343,3,11,1
0.22512,0.019964,0.013639,3,11,0.15924,0.015426,0.013194,3,11,1
0.20387,0.017241,0.017781,1,19,0.13799,0.012704,0.017336,1,19,1
0.18153,0.016334,0.02021,1,19,0.11565,0.011797,0.019765,1,19,1
0.18313,0.020871,0.016063,1,19,0.11725,0.016334,0.015618,1,19,1
0.18843,0.020871,0.012722,1,19,0.12255,0.016334,0.012277,1,19,1
0.17547,0.019964,0.016405,1,19,0.1096,0.015426,0.01596,1,19,1
0.17648,0.021779,0.017168,1,19,0.1106,0.017241,0.016723,1,19,1
0.19534,0.018149,0.014287,1,19,0.12946,0.013612,0.013842,1,19,1
0.19816,0.023593,0.014016,1,19,0.13228,0.019056,0.013571,1,19,1
0.18134,0.025408,0.017978,1,20,0.11547,0.020871,0.017533,1,20,1
0.18884,0.017241,0.012939,2,12,0.12296,0.012704,0.012494,2,12,1
0.21318,0.017241,0.016713,1,19,0.1473,0.012704,0.016268,1,19,1
0.20193,0.030853,0.015146,1,19,0.13605,0.026316,0.014701,1,19,1
0.198,0.037205,0.021699,2,18,0.13212,0.032668,0.021254,2,18,1
0.20523,0.032668,0.009779,0,0,0.13936,0.028131,0.0093341,0,0,1
0.20655,0.024501,0.019072,1,19,0.14067,0.019964,0.018627,1,19,1
0.21262,0.016334,0.019946,1,19,0.14674,0.011797,0.019501,1,19,1
0.19819,0.019964,0.0068133,0,0,0.13232,0.015426,0.0063684,0,0,1
0.18709,0.022686,0.019954,2,19,0.12121,0.018149,0.019509,2,19,1
0.19379,0.025408,0.014349,1,19,0.12791,0.020871,0.013904,1,19,1
0.21184,0.026316,0.017204,1,19,0.14596,0.021779,0.016759,1,19,1
0.20491,0.025408,0.0079744,0,0,0.13903,0.020871,0.0075295,0,0,1
0.19724,0.021779,0.015027,1,19,0.13136,0.017241,0.014582,1,19,1
0.19761,0.019964,0.017369,1,19,0.13173,0.015426,0.016925,1,19,1
0.20045,0.021779,0.013207,2,11,0.13457,0.017241,0.012762,2,11,1
0.19522,0.020871,0.010326,1,19,0.12935,0.016334,0.009881,1,19,1
0.18192,0.025408,0.0093572,0,0,0.11604,0.020871,0.0089123,0,0,1
0.17658,0.023593,0.0099003,0,0,0.11071,0.019056,0.0094554,0,0,1
0.17679,0.019964,0.014503,2,19,0.11091,0.015426,0.014059,2,19,1
0.18654,0.020871,0.018627,2,11,0.12066,0.016334,0.018182,2,11,1
0.16754,0.028131,0.009982,0,0,0.10166,0.023593,0.0095371,0,0,1
0.14803,0.039927,0.016466,3,6,0.082153,0.03539,0.016021,3,6,1
0.17835,0.040835,0.017785,3,11,0.11247,0.036298,0.01734,3,11,1
0.15265,0.099819,0.024912,6,6,0.086776,0.095281,0.024467,6,6,1
0.092121,0.12886,0.072388,8,3,0.026243,0.12432,0.071943,8,3,1
0.10375,0.062613,0.020518,6,8,0.037868,0.058076,0.020073,6,8,1
0.10142,0.033575,0.014512,1,15,0.035538,0.029038,0.014067,1,15,1
0.094288,0.033575,0.0065492,0,0,0.028409,0.029038,0.0061043,0,0,1
0.099243,0.024501,0.00517,0,0,0.033364,0.019964,0.0047251,0,0,0
0.11597,0.013612,0.0029505,0,0,0.050092,0.0072595,0.0025056,0,0,0
0.11071,0.019056,0.00096324,0,0,0.044834,0.012704,0.00051834,0,0,0
0.076103,0.025408,0.00068486,0,0,0.010225,0.019056,0.00023995,0,0,0
0.063806,0.021779,0.0045789,0,0,0,0.013612,0.004134,0,0,0
0.077832,0.03176,0.0030362,0,0,0.014026,0.023593,0.0025913,0,0,0
0.091452,0.028131,0.0062138,0,0,0.027645,0.019964,0.0057689,0,0,0
0.10601,0.013612,0.015864,2,20,0.042204,0.0054446,0.015419,2,20,0
0.095464,0.017241,0.0026748,0,0,0.031657,0.0090744,0.0022299,0,0,0
0.087491,0.020871,0.0058035,0,0,0.023685,0.011797,0.0053586,0,0,0
0.083746,0.039927,0.010992,1,10,0.019939,0.030853,0.010547,1,10,0
0.069563,0.037205,0.010305,1,10,0.0057568,0.028131,0.0098597,1,10,0
0.074947,0.017241,0.0061259,0,0,0.011141,0.008167,0.005681,0,0,0
0.074567,0.025408,0.006486,0,0,0.010761,0.016334,0.0060411,0,0,0
0.069873,0.041742,0.0079804,0,0,0.0060665,0.032668,0.0075355,0,0,0
0.10914,0.032668,0.0047274,0,0,0.045337,0.023593,0.0042825,0,0,0
0.12872,0.011797,0.0073672,0,0,0.064912,0.0027223,0.0069223,0,0,0
0.11344,0.0099819,0.0062193,0,0,0.049636,0.00090744,0.0057744,0,0,0
0.10219,0.016334,0.0045248,0,0,0.038383,0.0072595,0.0040799,0,0,0
0.096054,0.019056,0.010921,1,25,0.032248,0.0099819,0.010476,1,25,0
0.087998,0.020871,0.0035646,0,0,0.024192,0.011797,0.0031197,0,0,0
0.062477,0.030853,0.0032395,0,0,0,0.021779,0.0027946,0,0,0
0.056813,0.029038,0.0020463,0,0,0,0.019964,0.0016014,0,0,0
0.060989,0.03902,0.0058345,0,0,0.004176,0.029946,0.0053896,0,0,0
0.081775,0.048094,0.0065163,0,0,0.024962,0.03902,0.0060714,0,0,0
0.12406,0.032668,0.0038251,0,0,0.067247,0.023593,0.0033802,0,0,1
0.14343,0.027223,0.015548,1,17,0.086613,0.018149,0.015103,1,17,1
0.165,0.03176,0.029239,2,10,0.10818,0.022686,0.028794,2,10,1
0.19237,0.030853,0.028124,2,18,0.13556,0.021779,0.02768,2,18,1
0.22144,0.026316,0.029903,5,5,0.16463,0.017241,0.029458,5,5,1
0.23849,0.023593,0.019903,1,20,0.18168,0.014519,0.019459,1,20,1
0.24082,0.023593,0.0098247,0,0,0.18401,0.014519,0.0093798,0,0,1
0.23226,0.021779,0.012345,3,12,0.17545,0.012704,0.0119,3,12,1
0.20544,0.021779,0.0078224,0,0,0.14862,0.012704,0.0073775,0,0,1
0.20272,0.019964,0.017664,2,23,0.14591,0.010889,0.01722,2,23,1
0.21795,0.015426,0.0085215,0,0,0.16113,0.0063521,0.0080766,0,0,1
0.2034,0.018149,0.014457,1,11,0.14659,0.0090744,0.014012,1,11,1
0.17312,0.021779,0.016347,4,6,0.1163,0.012704,0.015902,4,6,1
0.17335,0.029038,0.011299,2,19,0.11654,0.019964,0.010854,2,19,1
0.1852,0.039927,0.010998,1,27,0.12839,0.030853,0.010553,1,27,1
0.16957,0.034483,0.012062,1,16,0.11276,0.025408,0.011617,1,16,1
0.13992,0.022686,0.013223,1,15,0.083109,0.013612,0.012778,1,15,1
0.13864,0.033575,0.014838,1,10,0.081829,0.024501,0.014393,1,10,1
0.14774,0.059891,0.017278,2,11,0.09093,0.050817,0.016833,2,11,1
0.16429,0.056261,0.011845,1,11,0.10748,0.047187,0.0114,1,11,1
0.17476,0.033575,0.020851,3,11,0.11795,0.024501,0.020406,3,11,1
0.16286,0.03902,0.01314,2,11,0.10604,0.029946,0.012695,2,11,1
0.16542,0.038113,0.016348,1,19,0.10861,0.029038,0.015904,1,19,1
0.17356,0.019964,0.012997,1,12,0.11674,0.010889,0.012552,1,12,1
0.17496,0.016334,0.021928,4,12,0.11815,0.0072595,0.021483,4,12,1
0.1604,0.03176,0.026499,4,5,0.10359,0.022686,0.026054,4,5,1
0.13243,0.077132,0.018683,4,11,0.075613,0.068058,0.018238,4,11,1
0.12007,0.07441,0.010541,1,15,0.06326,0.065336,0.010096,1,15,1
0.10585,0.057169,0.017521,3,6,0.049032,0.048094,0.017077,3,6,1
0.096685,0.053539,0.017449,3,6,0.039872,0.044465,0.017004,3,6,1
0.097347,0.029946,0.012074,1,11,0.040534,0.020871,0.011629,1,11,1
0.082068,0.029038,0.005803,0,0,0.025254,0.019964,0.0053581,0,0,1
0.085287,0.020871,0.0076,0,0,0.028474,0.011797,0.0071551,0,0,0
0.086465,0.012704,0.0019784,0,0,0.029652,0.0036298,0.0015335,0,0,0
0.075384,0.016334,0.00067698,0,0,0.018571,0.0072595,0.00023208,0,0,0
0.087524,0.020871,0.0045366,0,0,0.030711,0.011797,0.0040917,0,0,0
0.082271,0.023593,0.010432,1,25,0.025458,0.014519,0.0099874,1,25,0
0.08403,0.020871,0.0024743,0,0,0.027217,0.011797,0.0020294,0,0,0
0.091825,0.026316,0.0064555,0,0,0.035012,0.017241,0.0060106,0,0,0
0.085512,0.03902,0.0076506,0,0,0.028699,0.029946,0.0072057,0,0,0
0.099785,0.038113,0.006288,0,0,0.042972,0.029038,0.0058431,0,0,0
0.10138,0.043557,0.010305,1,32,0.044564,0.034483,0.00986,1,32,0
0.09391,0.055354,0.01564,3,13,0.037097,0.046279,0.015195,3,13,0
0.10336,0.036298,0.010917,1,13,0.046548,0.027223,0.010472,1,13,0
0.10148,0.021779,0.01247,1,19,0.044666,0.012704,0.012026,1,19,0
0.11547,0.019056,0.014046,2,13,0.058652,0.0099819,0.013601,2,13,0
0.1081,0.016334,0.011771,2,9,0.051285,0.0072595,0.011326,2,9,0
0.10661,0.020871,0.008602,0,0,0.049798,0.011797,0.0081571,0,0,0
0.13332,0.015426,0.0090329,0,0,0.076508,0.0063521,0.008588,0,0,0
0.11125,0.020871,0.010235,1,19,0.054436,0.011797,0.0097899,1,19,0
0.089941,0.021779,0.0082426,0,0,0.033128,0.012704,0.0077977,0,0,0
0.10463,0.017241,0.012093,1,20,0.047813,0.008167,0.011648,1,20,0
0.094923,0.020871,0.0044172,0,0,0.03811,0.011797,0.0039723,0,0,0
0.088398,0.022686,0.0017114,0,0,0.031585,0.013612,0.0012665,0,0,0
0.096008,0.024501,0.0037811,0,0,0.039195,0.015426,0.0033362,0,0,0
0.096617,0.020871,0.0067286,0,0,0.039804,0.011797,0.0062837,0,0,0
0.082373,0.024501,0.0042957,0,0,0.02556,0.015426,0.0038508,0,0,0
0.070623,0.024501,0.0050144,0,0,0.01381,0.015426,0.0045695,0,0,0
0.051548,0.0099819,0.0098246,0,0,0,0.00090744,0.0093797,0,0,0
0.060714,0.051724,0.0005227,0,0,0,0,0,0,0,0
0.058823,0.051724,0.01347,1,29,0,0,0.012948,1,29,0
0.051146,0.049909,0.0032166,0,0,0,0,0.0026939,0,0,0
0.045934,0.051724,0.0036289,0,0,0,0.0018149,0.0031062,0,0,0
0.043389,0.048094,0.0027756,0,0,0,0,0.0022529,0,0,0
0.051591,0.040835,0.013029,1,28,0.008202,0,0.012507,1,28,0
0.05584,0.03539,0.0036071,0,0,0.01245,0,0.0030844,0,0,0
0.06241,0.03539,0.00885,0,0,0.019021,0,0.0083273,0,0,0
0.075671,0.033575,0.016713,1,18,0.032282,0,0.01619,1,18,0
0.10587,0.03539,0.010359,1,18,0.062485,0.0018149,0.0098365,1,18,0
0.12776,0.03902,0.023993,2,18,0.084368,0.0054446,0.02347,2,18,0
0.15847,0.037205,0.034212,4,8,0.11508,0.0036298,0.03369,4,8,1
0.22296,0.038113,0.030265,4,8,0.17957,0.0045372,0.029742,4,8,1
0.23486,0.036298,0.034298,3,9,0.19147,0.0027223,0.033775,3,9,1
0.20671,0.034483,0.030268,2,14,0.16332,0.00090744,0.029746,2,14,1
0.19036,0.03902,0.013367,2,13,0.14697,0.0054446,0.012844,2,13,1
0.19092,0.037205,0.017573,1,18,0.14753,0.0036298,0.017051,1,18,1
0.22541,0.028131,0.016232,1,18,0.18202,0,0.01571,1,18,1
0.22912,0.028131,0.0066723,0,0,0.18573,0,0.0061496,0,0,1
0.22675,0.028131,0.0085566,0,0,0.18336,0,0.0080339,0,0,1
0.21518,0.027223,0.0067341,0,0,0.17179,0,0.0062114,0,0,1
0.17877,0.029946,0.0067729,0,0,0.13538,0.0027223,0.0062502,0,0,1
0.14929,0.03176,0.0078998,0,0,0.1059,0.0045372,0.0073771,0,0,1
0.11518,0.029038,0.0032545,0,0,0.071791,0.0018149,0.0027318,0,0,1
0.10826,0.029038,0.00611,0,0,0.064868,0.0018149,0.0055873,0,0,1
0.11425,0.029038,0.0062232,0,0,0.070865,0.0018149,0.0057005,0,0,1
0.12626,0.026316,0.0044863,0,0,0.082874,0,0.0039636,0,0,1
0.12091,0.029946,0.0040012,0,0,0.077524,0.0036298,0.0034785,0,0,1
0.11131,0.03176,0.0078482,0,0,0.06792,0.0054446,0.0073255,0,0,1
0.12101,0.028131,0.0074826,0,0,0.07762,0.0018149,0.0069599,0,0,1
0.12755,0.029946,0.0035411,0,0,0.084164,0.0036298,0.0030184,0,0,1
0.13792,0.03176,0.0045611,0,0,0.09453,0.0054446,0.0040384,0,0,1
0.14328,0.029038,0.0071472,0,0,0.099886,0.0027223,0.0066245,0,0,1
0.14274,0.029038,0.0058091,0,0,0.099346,0.0027223,0.0052864,0,0,1
0.14322,0.029038,0.012005,1,18,0.099833,0.0027223,0.011483,1,18,1
0.13413,0.027223,0.0049316,0,0,0.090738,0.00090744,0.0044089,0,0,1
0.12285,0.036298,0.014939,1,18,0.079458,0.0099819,0.014416,1,18,1
0.1453,0.036298,0.017956,2,10,0.10191,0.0099819,0.017433,2,10,1
0.17055,0.037205,0.026122,1,18,0.12716,0.010889,0.0256,1,18,1
0.15571,0.047187,0.017918,1,18,0.11232,0.020871,0.017395,1,18,1
0.15003,0.03902,0.015088,1,18,0.10664,0.012704,0.014565,1,18,1
0.13498,0.036298,0.013576,1,18,0.091592,0.0099819,0.013053,1,18,1
0.10542,0.041742,0.010409,1,32,0.062028,0.015426,0.0098867,1,32,1
