@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
92.049,5.1586,21.533,0.058893,38,81.163,0.92054,0,0.058893,37,0
18.254,5.4595,64.6,0.21206,18,7.3685,1.2214,43.066,0.21206,17,0
682.02,4.264,21.533,0.47506,10,0,0,0,0,0,0
562.76,4.3431,21.533,0.47011,12,0,0.079106,0,0,2,0
271.21,4.7762,43.066,0.032887,6,0,0.51223,21.533,0,0,0
394.46,4.5445,21.533,0.43394,5,123.25,0.2805,0,0.40106,0,0
156.92,4.8563,21.533,0.20015,11,0,0.59224,0,0.16726,6,0
566.63,4.2092,21.533,0.19651,5,409.71,0,0,0.16362,0,0
1193.1,3.7351,21.533,0.086326,18,1036.2,0,0,0.053439,13,0
595.62,4.2889,21.533,0.04404,12,438.7,0.55388,0,0.011153,7,0
740.08,4.2613,43.066,0.015623,5,583.16,0.52623,21.533,0,0,0
1197.3,3.6012,21.533,0.29257,14,1040.4,0,0,0.27694,9,0
809.33,3.8969,21.533,0.28746,6,652.41,0.2957,0,0.27184,1,0
407.93,4.4781,21.533,0.24607,7,251.01,0.87691,0,0.23044,2,0
324.75,4.6261,21.533,0.04933,9,167.83,1.0249,0,0.033706,4,0
970.84,3.9566,21.533,0.42536,5,813.92,0.35542,0,0.40974,0,0
594.97,4.1382,21.533,0.37848,7,438.05,0.53699,0,0.36285,2,0
344.45,4.7584,64.6,0.14798,10,187.52,1.1572,43.066,0.13236,5,0
669.23,4.2274,21.533,0.3034,14,512.31,0.62621,0,0.28778,9,0
419.37,4.5653,43.066,0.024421,8,262.44,0.96411,21.533,0.0087977,3,0
776.98,4.347,21.533,0.1343,16,620.06,0.74584,0,0.11868,11,0
960.07,4.2164,21.533,0.288,21,803.14,0.61526,0,0.27238,16,0
441.85,4.8392,43.066,0.22606,23,284.92,1.238,21.533,0.21043,18,1
1321.5,4.3278,21.533,0.53531,22,1164.6,0.72666,0,0.51969,17,1
2300.4,4.037,21.533,1.2482,21,2143.5,0.43584,0,1.2326,16,1
2041.9,4.18,21.533,1.2791,21,1884.9,0.57884,0,1.2635,16,1
1358.8,4.3865,1119.7,1.1615,21,1201.9,0.78529,1098.2,1.1459,16,1
1586.8,4.2945,1119.7,1.5254,20,1429.9,0.69334,1098.2,1.5097,15,1
2136.5,4.0033,21.533,1.2669,20,1979.6,0.40218,0,1.2513,15,1
3475.4,3.8402,21.533,1.5302,20,3318.5,0.23907,0,1.5146,15,1
2614.8,4.647,21.533,1.1136,20,2457.9,1.0459,0,1.0979,15,1
1951.5,4.8138,1119.7,0.86681,29,1794.5,1.2126,1098.2,0.85119,24,1
3283.2,4.4704,21.533,1.1456,30,3126.3,0.86926,0,1.13,25,1
2588.9,4.7811,21.533,0.86324,35,2432,1.1799,0,0.84761,30,1
2391.4,4.8008,21.533,0.82808,29,2234.5,1.1996,0,0.81246,24,1
2590,4.727,21.533,1.2629,25,2433,1.1258,0,1.2473,20,1
1953,4.9557,1076.7,1.0409,32,1796.1,1.3545,1055.1,1.0253,27,1
1797.7,4.9791,21.533,1.0116,46,1640.7,1.3779,0,0.99595,41,1
1584.8,5.0902,1055.1,1.1378,42,1427.9,1.489,1033.6,1.1222,37,1
1963.4,4.976,1055.1,1.1882,35,1806.5,1.3749,1033.6,1.1726,30,1
2010.4,4.9426,1055.1,1.1909,39,1853.5,1.3414,1033.6,1.1753,34,1
1475.8,5.1072,1055.1,1.1295,42,1318.9,1.506,1033.6,1.1139,37,1
1712,4.9735,1055.1,1.1842,40,1555.1,1.3723,1033.6,1.1686,35,1
1999.7,5.0021,1033.6,1.0672,43,1842.8,1.401,1012.1,1.0516,38,1
1600.3,5.0817,1033.6,1.0077,49,1443.4,1.4805,1012.1,0.99211,44,1
1765.9,4.924,1033.6,1.1904,35,1608.9,1.3228,1012.1,1.1748,30,1
1840.8,4.9722,1033.6,1.1388,27,1683.8,1.371,1012.1,1.1232,22,1
1883.5,4.9082,1033.6,1.268,25,1726.6,1.307,1012.1,1.2523,20,1
1490.9,4.9432,1012.1,1.2696,27,1333.9,1.342,990.53,1.254,22,1
1471.9,5.0212,1012.1,1.2117,29,1315,1.42,990.53,1.196,24,1
1591.8,4.9824,1012.1,1.1782,33,1434.9,1.3812,990.53,1.1626,28,1
1626.3,4.9177,1012.1,1.228,27,1469.4,1.3165,990.53,1.2124,22,1
1783.6,4.9181,1012.1,1.2382,18,1626.6,1.3169,990.53,1.2226,13,1
1452.8,4.9346,1012.1,1.2434,18,1295.9,1.3334,990.53,1.2277,13,1
2086.1,4.744,1012.1,1.299,18,1929.2,1.1428,990.53,1.2833,13,1
2251.8,4.6569,1012.1,1.3365,18,2094.9,1.0558,990.53,1.3208,13,1
2667.2,4.551,1012.1,1.2394,18,2510.2,0.94985,990.53,1.2238,13,1
1834.5,4.7366,990.53,1.2177,18,1677.5,1.1354,968.99,1.2021,13,1
1860,4.652,21.533,1.3877,18,1703.1,1.0508,0,1.3721,13,1
1739.6,4.7008,21.533,1.2114,18,1582.7,1.0996,0,1.1957,13,1
1335.9,4.8878,990.53,0.84358,26,1178.9,1.2866,968.99,0.82795,21,1
1711.2,4.6973,21.533,0.97343,69,1554.3,1.0961,0,0.95781,64,1
1917,4.6303,21.533,0.73201,75,1760.1,1.0292,0,0.71638,70,1
1325.2,5.0287,968.99,0.77316,61,1168.3,1.4276,947.46,0.75754,56,1
1644.9,4.8308,21.533,0.68819,48,1488,1.2296,0,0.67256,43,1
2381.5,4.554,21.533,0.96992,34,2224.6,0.95279,0,0.9543,29,1
2138.3,4.6109,21.533,0.94011,32,1981.4,1.0097,0,0.92449,27,1
1846.2,4.8968,64.6,0.48895,17,1689.3,1.2956,43.066,0.47333,12,1
2135.3,4.55,21.533,1.0577,17,1978.3,0.94885,0,1.042,12,1
1902.7,4.7839,21.533,0.79913,17,1745.8,1.1827,0,0.7835,12,1
1157.3,4.9275,968.99,1.0729,17,1000.4,1.3263,947.46,1.0573,12,1
1375.9,4.9099,968.99,1.1896,17,1219,1.3088,947.46,1.174,12,1
1366,5.029,968.99,1.084,17,1209.1,1.4278,947.46,1.0684,12,1
1406.8,4.9938,968.99,1.2071,17,1249.9,1.3926,947.46,1.1914,12,1
1310.2,4.8687,968.99,1.2665,17,1153.3,1.2675,947.46,1.2509,12,1
1534.4,4.7984,968.99,1.0058,17,1377.5,1.1972,947.46,0.99021,12,1
1955.3,4.6807,21.533,1.1105,17,1798.4,1.0796,0,1.0949,12,1
1706,4.735,21.533,1.2036,17,1549.1,1.1338,0,1.188,12,1
1266.7,4.9598,947.46,1.072,17,1109.8,1.3586,925.93,1.0564,12,1
1016.4,5.0384,947.46,1.0687,17,859.5,1.4372,925.93,1.0531,12,1
849.73,5.1497,21.533,0.92797,17,692.8,1.5485,0,0.91235,12,1
953.74,5.044,925.93,0.86646,21,796.82,1.4428,904.39,0.85084,16,1
798.72,5.2092,21.533,0.63536,34,641.8,1.608,0,0.61974,29,1
1042.4,5.0246,21.533,0.37724,30,885.48,1.4234,0,0.36161,25,1
568.26,5.272,21.533,0.36459,21,411.33,1.6708,0,0.34897,16,1
575.8,5.168,107.67,0.3269,14,418.88,1.5668,86.133,0.31127,9,1
547.47,5.0582,107.67,0.65256,10,390.55,1.457,86.133,0.63694,5,1
359.95,5.2806,538.33,0.39813,10,203.03,1.6794,516.8,0.38251,5,1
762.78,4.9192,21.533,0.40662,12,605.86,1.318,0,0.391,7,1
727.89,4.9657,21.533,0.45512,14,570.97,1.3645,0,0.43949,9,1
230.39,5.3982,43.066,0.32315,21,73.466,1.797,21.533,0.30753,16,1
434.97,5.0504,21.533,0.42841,23,278.05,1.4493,0,0.41279,18,1
509.78,4.9738,21.533,0.51324,22,352.86,1.3727,0,0.49761,17,1
536.9,5.0449,21.533,0.43039,22,379.98,1.4437,0,0.41477,17,1
429.03,5.174,129.2,0.46453,25,272.11,1.5729,107.67,0.44891,20,1
537.45,5.0977,21.533,0.37498,19,380.52,1.4965,0,0.35936,14,1
1207,4.7031,21.533,0.3093,33,1050,1.1019,0,0.29367,28,1
386.18,5.2725,473.73,0.45214,71,229.26,1.6714,452.2,0.43652,66,1
699.5,4.9996,21.533,0.55984,79,542.58,1.3984,0,0.54421,74,1
905.96,4.9123,21.533,0.52434,61,749.03,1.3111,0,0.50872,56,1
460.12,5.2728,495.26,0.49894,52,303.2,1.6716,473.73,0.48331,47,1
757.21,5.1488,21.533,0.50448,29,600.29,1.5477,0,0.48886,24,1
831.87,5.2353,473.73,0.52476,27,674.95,1.6341,452.2,0.50913,22,1
686.04,5.3597,473.73,0.47794,36,529.11,1.7585,452.2,0.46232,31,1
1165.2,5.2252,473.73,0.47856,27,1008.3,1.624,452.2,0.46294,22,1
701.19,5.3327,21.533,0.55134,29,544.27,1.7315,0,0.53572,24,1
919.49,5.4145,107.67,0.4823,65,762.57,1.8134,86.133,0.46668,60,1
951.8,5.3222,21.533,0.49993,73,794.88,1.721,0,0.48431,68,1
717.17,5.5204,21.533,0.53839,68,560.24,1.9192,0,0.52276,63,1
447.97,5.6886,882.86,0.5904,78,291.04,2.0874,861.33,0.57478,73,1
597.19,5.5502,21.533,0.53128,84,440.27,1.949,0,0.51566,79,1
382.77,5.6096,86.133,0.29185,56,225.85,2.0085,64.6,0.27623,51,1
469.25,5.4751,430.66,0.27029,50,312.33,1.8739,409.13,0.25467,45,1
213.31,5.6476,193.8,0.51537,44,56.392,2.0465,172.27,0.49975,39,1
528.23,5.3536,21.533,0.41447,22,371.31,1.7524,0,0.39885,17,1
455.18,5.2988,21.533,0.5354,21,298.26,1.6977,0,0.51978,16,1
389.96,5.2344,21.533,0.406,42,233.04,1.6332,0,0.39037,37,1
340.87,5.2922,86.133,0.26574,43,183.95,1.691,64.6,0.25012,38,0
480.44,5.1024,21.533,0.15853,33,323.52,1.5012,0,0.14291,28,0
613,4.8249,21.533,0.40981,31,456.08,1.2237,0,0.39418,26,0
588.15,4.8303,21.533,0.56162,14,431.23,1.2291,0,0.546,9,0
296.85,5.1455,64.6,0.010366,22,139.93,1.5443,43.066,0,17,0
724.72,4.5913,21.533,0.45006,28,567.79,0.99016,0,0.43969,23,0
498.46,4.8605,21.533,0.038279,25,341.53,1.2594,0,0.027913,20,0
319.53,5.0977,107.67,0.50899,34,162.61,1.4965,86.133,0.49862,29,0
331.52,5.0619,21.533,0.53371,22,174.6,1.4607,0,0.52334,17,0
375.01,5.0438,21.533,0.58748,13,218.09,1.4426,0,0.57711,8,0
675.43,4.78,21.533,0.80653,13,518.51,1.1788,0,0.79616,8,1
219.15,5.2195,775.2,0.74719,14,62.233,1.6183,753.66,0.73682,9,1
496.4,4.8791,796.73,1.0653,14,339.48,1.2779,775.2,1.055,9,1
346.34,5.0605,796.73,1.1958,14,189.42,1.4593,775.2,1.1854,9,1
363.37,5.067,796.73,0.68692,14,206.44,1.4659,775.2,0.67656,9,1
535.33,4.8395,818.26,0.58803,14,378.41,1.2383,796.73,0.57767,9,1
777.78,4.6526,21.533,1.0146,14,620.86,1.0514,0,1.0043,9,1
725.94,4.7044,21.533,1.0143,15,569.02,1.1032,0,1.0039,10,1
589.8,4.8521,818.26,0.93525,15,432.88,1.251,796.73,0.92489,10,1
381.78,5.0025,818.26,0.91455,14,224.86,1.4013,796.73,0.90418,9,1
455.11,4.8938,21.533,1.0586,14,298.19,1.2926,0,1.0483,9,1
627.85,4.7879,21.533,0.89779,14,470.93,1.1867,0,0.88743,9,1
662.8,4.7168,21.533,1.1624,14,505.88,1.1156,0,1.152,9,1
575.96,4.8006,21.533,0.63983,14,419.04,1.1995,0,0.62946,9,1
459.57,4.957,818.26,0.70165,15,302.65,1.3558,796.73,0.69129,10,1
704.56,4.955,21.533,0.58018,15,547.64,1.3539,0,0.56981,10,1
1125.5,5.3126,21.533,0.35025,23,968.56,1.7115,0,0.33989,18,1
744.99,5.2168,150.73,0.67237,46,588.06,1.6156,129.2,0.66201,41,1
829.16,5.1779,107.67,0.71957,47,672.24,1.5768,86.133,0.7092,42,1
1099.9,5.114,107.67,0.70005,46,942.98,1.5128,86.133,0.68968,41,1
908.01,5.2975,882.86,0.90924,47,751.09,1.6963,861.33,0.89888,42,1
893.61,5.3082,882.86,0.97266,47,736.69,1.707,861.33,0.9623,42,1
1298,5.1978,21.533,0.98665,48,1141.1,1.5966,0,0.97628,43,1
1412.5,5.1524,129.2,0.74074,45,1255.6,1.5512,107.67,0.73037,40,1
1162.8,5.2577,904.39,0.80573,48,1005.9,1.6565,882.86,0.79536,43,1
1442.2,5.1538,21.533,0.95128,50,1285.2,1.5527,0,0.94091,45,1
1890.2,5.0744,21.533,0.93717,49,1733.3,1.4732,0,0.9268,44,1
1668.8,5.224,925.93,0.98201,49,1511.9,1.6228,904.39,0.97165,44,1
1907.1,5.1276,925.93,1.0373,45,1750.1,1.5264,904.39,1.027,40,1
1811.7,5.0943,925.93,1.0224,49,1654.8,1.4932,904.39,1.012,44,1
1603.3,5.1907,925.93,1.1052,50,1446.4,1.5896,904.39,1.0948,45,1
1752.9,5.1481,925.93,1.1918,40,1596,1.547,904.39,1.1814,35,1
1728.6,5.1242,925.93,1.1917,28,1571.7,1.5231,904.39,1.1813,23,1
1679.6,5.1518,947.46,1.143,35,1522.7,1.5506,925.93,1.1326,30,1
1820.8,5.1372,947.46,1.0829,56,1663.8,1.5361,925.93,1.0725,51,1
1467.6,5.2177,925.93,1.2125,49,1310.7,1.6165,904.39,1.2021,44,1
1818.3,5.0702,925.93,0.99898,47,1661.3,1.4691,904.39,0.98861,42,1
1710.5,5.1217,925.93,0.92659,50,1553.6,1.5206,904.39,0.91623,45,1
1388.5,5.1499,925.93,1.2039,50,1231.6,1.5488,904.39,1.1935,45,1
1364,5.1625,925.93,1.1659,46,1207.1,1.5613,904.39,1.1556,41,1
1367.6,5.1296,904.39,0.96912,54,1210.6,1.5284,882.86,0.95876,49,1
1468.1,5.0327,21.533,0.9409,47,1311.2,1.4315,0,0.93054,42,1
1353.7,5.0414,21.533,0.94434,45,1196.8,1.4403,0,0.93398,40,1
924.16,5.2265,904.39,1.011,48,767.24,1.6254,882.86,1.0007,43,1
1313.5,5.0413,21.533,0.91943,51,1156.6,1.4401,0,0.90907,46,1
1247.7,5.0334,21.533,1.0173,55,1090.8,1.4322,0,1.0069,50,1
814.91,5.2631,904.39,0.90992,34,657.99,1.6619,882.86,0.89955,29,1
899.6,5.1766,882.86,1.0118,40,742.68,1.5754,861.33,1.0015,35,1
858.4,5.2056,882.86,0.96782,45,701.48,1.6045,861.33,0.95745,40,1
815.09,5.1587,882.86,0.91018,52,658.17,1.5576,861.33,0.89982,47,1
755.28,5.1872,904.39,0.76685,36,598.36,1.586,882.86,0.75648,31,1
1006.2,5.0675,21.533,0.914,19,849.25,1.4663,0,0.90363,14,1
1078.7,5.0469,904.39,0.99899,31,921.83,1.4457,882.86,0.98862,26,1
1046.4,5.1396,904.39,0.85643,39,889.51,1.5384,882.86,0.84606,34,1
1090,5.0783,21.533,1.0101,38,933.1,1.4771,0,0.99974,33,1
1329,4.9506,21.533,1.0385,31,1172.1,1.3495,0,1.0281,26,1
1163.2,5.0576,925.93,1.1743,31,1006.3,1.4564,904.39,1.1639,26,1
1377.7,5.0499,925.93,0.84453,34,1220.8,1.4488,904.39,0.83416,29,1
1779.8,4.9312,344.53,0.77131,50,1622.9,1.33,323,0.76095,45,1
1394.2,5.0664,366.06,0.8576,54,1237.3,1.4653,344.53,0.84723,49,1
1586.2,4.9591,323,0.92767,63,1429.3,1.3579,301.46,0.9173,58,1
1265.3,5.0662,925.93,0.90779,61,1108.4,1.4651,904.39,0.89742,56,1
1338.8,5.1095,925.93,1.0136,36,1181.9,1.5083,904.39,1.0032,31,1
1912.3,4.9981,925.93,1.0245,27,1755.4,1.3969,904.39,1.0141,22,1
1468.4,5.1137,947.46,1.0976,44,1311.4,1.5125,925.93,1.0872,39,1
1508.7,5.0899,947.46,1.136,57,1351.7,1.4887,925.93,1.1256,52,1
1574.6,5.0334,947.46,1.2217,58,1417.7,1.4322,925.93,1.2113,53,1
1581.1,5.0811,947.46,1.1978,70,1424.2,1.4799,925.93,1.1874,65,1
1886.6,4.9677,947.46,1.1452,77,1729.6,1.3665,925.93,1.1349,72,1
1720.3,5.0358,947.46,1.189,69,1563.4,1.4347,925.93,1.1786,64,1
1732.2,5.0841,947.46,1.2117,25,1575.2,1.4829,925.93,1.2013,20,1
1911.7,5.0162,947.46,1.2218,25,1754.7,1.415,925.93,1.2114,20,1
1704.3,5.0206,947.46,1.1813,27,1547.4,1.4194,925.93,1.171,22,1
2232.7,4.9657,947.46,0.99696,67,2075.8,1.3645,925.93,0.9866,62,1
2216.2,4.9889,947.46,1.0339,40,2059.3,1.3878,925.93,1.0235,35,1
1792.1,5.0404,947.46,1.1088,30,1635.2,1.4393,925.93,1.0984,25,1
1923.4,4.9673,947.46,1.2112,37,1766.5,1.3661,925.93,1.2009,32,1
2187.2,5.0238,947.46,1.1915,47,2030.2,1.4226,925.93,1.1812,42,1
1877.7,4.9998,947.46,1.2293,58,1720.8,1.3986,925.93,1.2189,53,1
2038.6,4.9701,947.46,1.2919,69,1881.7,1.369,925.93,1.2815,64,1
1786.2,4.9893,947.46,1.3172,47,1629.3,1.3881,925.93,1.3068,42,1
2104.7,4.9806,968.99,1.3072,42,1947.8,1.3795,947.46,1.2968,37,1
2125.3,5.026,947.46,1.2526,60,1968.4,1.4249,925.93,1.2423,55,1
2004.1,5.0538,947.46,1.2365,55,1847.1,1.4526,925.93,1.2261,50,1
1937.3,4.9782,947.46,1.2424,38,1780.4,1.377,925.93,1.2321,33,1
2039.3,5.0075,947.46,1.2448,44,1882.4,1.4063,925.93,1.2344,39,1
2320.6,4.9714,947.46,1.1794,24,2163.7,1.3702,925.93,1.169,19,1
2054.8,4.9148,947.46,1.184,21,1897.9,1.3137,925.93,1.1737,16,1
1901.8,4.9413,947.46,1.223,28,1744.9,1.3401,925.93,1.2126,23,1
1787.2,4.9876,947.46,1.2243,25,1630.3,1.3864,925.93,1.214,20,1
2051.3,4.8955,947.46,1.2135,20,1894.3,1.2944,925.93,1.2031,15,1
1927.2,5.0227,947.46,1.2068,19,1770.3,1.4215,925.93,1.1964,14,1
1798.8,4.9975,947.46,1.262,17,1641.8,1.3964,925.93,1.2516,12,1
1702.6,4.9304,947.46,1.311,17,1545.7,1.3292,925.93,1.3007,12,1
1871.4,4.9658,947.46,1.1544,17,1714.5,1.3647,925.93,1.1441,12,1
1804.8,4.9575,968.99,1.1995,18,1647.9,1.3564,947.46,1.1891,13,1
1924.3,4.9552,947.46,1.1977,23,1767.3,1.354,925.93,1.1873,18,1
2068.6,4.9726,947.46,1.2096,39,1911.7,1.3715,925.93,1.1992,34,1
1944.8,4.9865,968.99,1.2353,27,1787.9,1.3853,947.46,1.225,22,1
2404.4,4.922,968.99,1.1509,25,2247.5,1.3209,947.46,1.1406,20,1
2156.2,5.0046,968.99,1.2091,25,1999.2,1.4035,947.46,1.1987,20,1
1864.7,5.0812,968.99,1.2809,35,1707.8,1.48,947.46,1.2705,30,1
1947.5,5.0423,968.99,1.2507,44,1790.6,1.4411,947.46,1.2403,39,1
2076.1,5.0538,968.99,1.2333,41,1919.2,1.4527,947.46,1.2229,36,1
2270.2,5.0194,968.99,1.282,23,2113.3,1.4182,947.46,1.2717,18,1
2285,4.9787,968.99,1.2972,19,2128.1,1.3776,947.46,1.2868,14,1
2178.6,5.0275,990.53,1.2608,43,2021.7,1.4264,968.99,1.2504,38,1
2403.1,5.0583,990.53,1.2363,45,2246.2,1.4572,968.99,1.2259,40,1
2123.2,5.1135,990.53,1.2514,45,1966.2,1.5123,968.99,1.2411,40,1
2146.3,5.1088,990.53,1.2539,45,1989.4,1.5077,968.99,1.2435,40,1
2230.4,5.1139,990.53,1.2488,45,2073.5,1.5128,968.99,1.2384,40,1
2098.3,5.0627,990.53,1.3354,40,1941.4,1.4615,968.99,1.3251,35,1
2462.1,5.0167,990.53,1.3683,27,2305.1,1.4155,968.99,1.3579,22,1
2535.1,5.0088,990.53,1.4248,27,2378.2,1.4076,968.99,1.4145,22,1
2985.7,4.8732,990.53,1.5048,24,2828.8,1.2721,968.99,1.4944,19,1
3054.5,4.9118,990.53,1.4854,18,2897.6,1.3106,968.99,1.475,13,1
3032.3,4.9,1012.1,1.5221,18,2875.4,1.2988,990.53,1.5117,13,1
3110.7,4.894,1012.1,1.4313,18,2953.8,1.2929,990.53,1.4209,13,1
2905.4,4.9337,1012.1,1.41,19,2748.5,1.3326,990.53,1.3997,14,1
2521.2,5.0463,1012.1,1.3834,18,2307.8,1.4451,990.53,1.3731,13,1
2138.9,5.1023,1033.6,1.3485,19,1925.6,1.5012,1012.1,1.3381,14,1
2399.1,5.126,1033.6,1.3217,19,2185.8,1.5248,1012.1,1.3114,14,1
2833.9,4.9776,1033.6,1.4176,19,2620.6,1.3764,1012.1,1.4072,14,1
2719.3,4.9159,1033.6,1.4265,19,2506,1.3148,1012.1,1.4161,14,1
2456.3,4.9974,1033.6,1.3963,19,2243,1.1572,1012.1,1.3859,14,1
2528.9,4.9157,1033.6,1.4618,19,2315.5,1.0755,1012.1,1.4514,14,1
2492,4.9986,1055.1,1.338,19,2278.7,1.1584,1033.6,1.3276,14,1
2271.8,5.0339,1055.1,1.3452,19,2058.5,1.1936,1033.6,1.3348,14,1
2454.5,5.0563,1055.1,1.3349,19,2241.1,1.216,1033.6,1.3245,12,1
2132,5.0725,1076.7,1.342,19,1918.7,1.2322,1055.1,1.3317,11,1
2181.1,5.1198,1076.7,1.3216,21,1967.8,1.2796,1055.1,1.3113,13,1
2190.3,4.9854,1076.7,1.4392,20,1977,1.1452,1055.1,1.4288,12,1
2033.8,4.8641,1098.2,1.4977,20,1820.5,1.0239,1076.7,1.4873,10,1
1958.9,4.9288,1098.2,1.4089,20,1745.5,1.0885,1076.7,1.3985,10,1
2062.8,4.7661,1098.2,1.475,20,1849.5,0.92585,1076.7,1.4647,10,1
2149.4,4.7512,1098.2,1.4477,20,1936.1,0.91092,1076.7,1.4374,10,1
2129.2,4.7132,1098.2,1.4241,20,1915.9,0.87299,1076.7,1.4138,10,1
1970.8,4.6903,1098.2,1.4843,20,1757.5,0.85011,1076.7,1.4739,10,1
2156.1,4.6691,1098.2,1.4793,20,1942.8,0.82888,1076.7,1.4689,10,1
2443.1,4.7125,1098.2,1.4967,20,2229.8,0.87228,1076.7,1.4863,10,1
2208.1,4.7182,1098.2,1.4652,20,1994.8,0.87794,1076.7,1.4548,10,1
2273.3,4.6881,1098.2,1.4261,20,2060,0.84784,1076.7,1.4157,10,1
2002.5,4.6766,1098.2,1.475,20,1789.2,0.20615,1076.7,1.4647,10,1
1987.1,4.6443,1098.2,1.4935,20,1773.7,0.17392,1076.7,1.4832,10,1
1911.2,4.68,1098.2,1.4856,20,1697.9,0.20959,1076.7,1.4753,10,1
1816.9,4.691,1076.7,1.5019,20,1603.6,0.14096,1055.1,1.4915,10,1
1938,4.7692,1076.7,1.4621,20,1724.7,0.21921,1055.1,1.4517,10,1
2039.6,4.8743,1076.7,1.471,20,1826.3,0.32433,1055.1,1.4607,10,1
1963.4,4.9678,1055.1,1.4037,19,1750.1,0.41774,1033.6,1.3933,9,1
2104.9,4.9247,1055.1,1.4414,19,1891.6,0.37474,1033.6,1.431,9,1
1691.2,5.0425,1033.6,1.3849,19,1477.9,0.49251,1012.1,1.3746,9,1
1968.5,4.9389,1033.6,1.515,19,1755.2,0.38888,1012.1,1.5047,9,1
1660.5,4.9421,1033.6,1.4417,19,1447.2,0.39204,1012.1,1.4314,9,1
1491.6,4.9407,1033.6,1.4421,19,1278.3,0.3907,1012.1,1.4318,9,1
1802.2,4.8662,1033.6,1.4184,19,1588.9,0.31624,1012.1,1.408,9,1
1373,4.9165,1012.1,1.3953,18,1159.7,0.36644,990.53,1.385,8,1
1486.1,4.8285,1012.1,1.3247,18,1272.8,0.27847,990.53,1.3143,8,1
1269.2,4.9768,1012.1,1.2131,18,1055.9,0.42675,990.53,1.2027,8,1
1139.6,4.8432,1012.1,1.4219,18,926.26,0.2932,990.53,1.4116,8,1
1128.3,4.7871,1012.1,1.3373,18,915.02,0.23708,990.53,1.327,8,1
970.38,4.8722,1012.1,1.378,18,757.06,0.32222,990.53,1.3676,8,1
870.77,4.9596,1012.1,1.3111,18,657.46,0.40956,990.53,1.3007,8,1
1110.7,4.7299,1012.1,1.3461,18,897.35,0.17992,990.53,1.3358,8,1
1120.6,4.7508,1012.1,1.3778,18,907.25,0.20081,990.53,1.3675,8,1
1263.5,4.6808,1012.1,1.2736,18,1050.2,0.13083,990.53,1.2632,8,1
1250.6,4.6848,990.53,1.2194,18,1037.2,0.13482,968.99,1.209,8,1
851.41,4.9146,990.53,1.3312,18,638.1,0.36459,968.99,1.3208,8,1
871,4.9771,990.53,1.3179,18,657.68,0.42711,968.99,1.3075,8,1
869.54,4.8901,990.53,1.296,18,656.23,0.34013,968.99,1.2856,8,1
748.18,5.0609,990.53,1.1195,18,534.87,0.5109,968.99,1.1091,8,1
797.83,4.9318,990.53,0.99418,18,584.52,0.38182,968.99,0.98382,8,1
601.34,4.9508,990.53,1.1239,18,388.03,0.40083,968.99,1.1136,8,1
617.35,4.9685,990.53,1.209,18,404.04,0.41849,968.99,1.1986,8,1
626.6,4.9185,968.99,1.1021,18,413.29,0.36854,947.46,1.0917,8,1
543.28,5.0141,968.99,0.96482,18,329.96,0.46408,947.46,0.95446,8,1
501.39,4.9861,968.99,1.0002,18,288.08,0.43606,947.46,0.98982,8,1
522.73,4.9261,990.53,1.1959,18,309.42,0.37607,968.99,1.1856,8,1
601.77,4.7518,990.53,0.93054,18,388.46,0.20183,968.99,0.92018,8,1
632.5,4.7182,990.53,0.97319,18,419.18,0.16818,968.99,0.96282,8,1
599.78,4.7689,990.53,1.1242,18,386.46,0.21893,968.99,1.1138,8,1
605.59,4.7894,1012.1,0.98618,19,392.28,0.23938,990.53,0.97582,9,1
422.09,4.9504,1033.6,0.91156,19,208.78,0.35912,1012.1,0.90119,9,1
630.67,4.7827,21.533,0.84397,19,417.36,0.1914,0,0.8336,9,1
727.49,4.6489,21.533,0.6862,19,514.18,0.057551,0,0.67584,9,1
586.8,4.767,21.533,0.5027,19,373.49,0.17566,0,0.49233,9,1
312.22,5.0846,21.533,0.32564,19,98.904,0.49323,0,0.31527,9,1
193.06,5.1768,21.533,0.40199,12,0,0.58545,0,0.39163,2,1
110.57,5.2392,129.2,0.38307,15,0,0.64791,107.67,0.37271,5,1
90.517,5.2688,21.533,0.55927,15,0,0.67749,0,0.5489,5,1
136.15,5.1979,21.533,0.43017,15,45.635,0.60658,0,0.41981,5,1
356.3,4.8236,21.533,0.37014,16,265.79,0.23228,0,0.35977,6,1
386.86,4.6813,21.533,0.51095,14,296.34,0.09,0,0.50058,4,1
249.23,4.9056,21.533,0.65356,14,158.71,0.31422,0,0.6432,4,1
315.86,4.7593,21.533,0.54997,13,225.34,0.168,0,0.5396,3,1
148.25,5.0772,21.533,0.30629,13,57.729,0.48587,0,0.29593,3,1
83.086,5.1185,107.67,0.4812,16,0,0.52718,86.133,0.47083,6,1
52.662,5.1493,107.67,0.64615,13,0,0.55795,86.133,0.63578,3,1
