@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.18495,0.061706,1700.2,4.7555,452.2,0.044134,3,12,1.2583,40,0.13965,0.043557,1627.9,0.47536,323,0.043636,3,12,0.92153,33,1
0.19904,0.063521,1905.8,4.7437,473.73,0.049563,1,13,1.3222,40,0.15374,0.045372,1833.5,0.46359,344.53,0.049065,1,13,0.9854,33,1
0.22474,0.057169,2084.4,4.8242,473.73,0.057979,3,12,1.2719,24,0.17944,0.03902,2012.2,0.5441,344.53,0.05748,3,12,0.93513,17,1
0.24348,0.053539,2257.5,4.7024,473.73,0.067424,2,12,1.4728,10,0.19818,0.03539,2185.3,0.42232,344.53,0.066926,2,12,1.136,3,1
0.24503,0.054446,2287.1,4.8561,473.73,0.081506,4,4,1.4861,9,0.19973,0.036298,2214.9,0.57602,344.53,0.081008,4,4,1.1493,2,1
0.23996,0.062613,2072.4,4.6297,473.73,0.057253,2,13,1.4916,34,0.19466,0.044465,2000.1,0.34962,344.53,0.056755,2,13,1.1548,27,1
0.24476,0.065336,2235.7,4.6427,473.73,0.077145,2,13,1.4765,14,0.19946,0.047187,2163.4,0.36256,344.53,0.076646,2,13,1.1397,7,1
0.25166,0.058984,2119.8,4.5734,473.73,0.069993,4,4,1.5036,9,0.20636,0.040835,2047.5,0.29325,344.53,0.069495,4,4,1.1668,2,1
0.25494,0.051724,2210.9,4.5785,495.26,0.071854,4,4,1.5215,9,0.20964,0.033575,2138.6,0.29834,366.06,0.071356,4,4,1.1847,2,1
0.2607,0.044465,2258.6,4.6406,495.26,0.073874,4,4,1.4738,9,0.2154,0.026316,2186.3,0.36046,366.06,0.073375,4,4,1.137,2,1
0.26662,0.034483,2369.1,4.6264,495.26,0.066879,2,13,1.4122,9,0.22132,0.016334,2296.8,0.34631,366.06,0.066381,2,13,1.0754,2,1
0.27321,0.030853,2611.7,4.6641,495.26,0.080172,2,13,1.4524,9,0.22791,0.012704,2539.4,0.38394,366.06,0.079674,2,13,1.1156,2,1
0.28496,0.026316,2712.3,4.6564,495.26,0.07651,3,4,1.4223,9,0.23966,0.008167,2640.1,0.37626,366.06,0.076012,3,4,1.0855,2,1
0.27571,0.022686,2758.7,4.8039,495.26,0.080335,3,4,1.3535,9,0.23041,0.0045372,2686.4,0.52374,366.06,0.079837,3,4,1.0167,2,1
0.25164,0.029038,2426,4.8311,495.26,0.082152,3,4,1.2218,9,0.20634,0.010889,2353.7,0.55097,366.06,0.081654,3,4,0.88498,2,1
0.24935,0.03539,2748.4,4.8028,495.26,0.077832,2,13,1.3728,9,0.20405,0.017241,2676.2,0.52266,366.06,0.077334,2,13,1.036,2,1
0.26437,0.03902,2678,4.8448,495.26,0.078754,3,5,1.2971,9,0.21907,0.020871,2605.8,0.56469,366.06,0.078255,3,5,0.96031,2,1
0.27066,0.041742,2762.5,4.8527,495.26,0.075958,3,5,1.197,9,0.22536,0.023593,2690.2,0.57254,366.06,0.07546,3,5,0.86021,2,1
0.27894,0.03902,2879.1,4.8485,473.73,0.062549,4,5,1.2798,9,0.23364,0.020871,2806.8,0.56836,344.53,0.062051,4,5,0.94295,2,1
0.27663,0.03176,2890.3,4.7771,473.73,0.047953,3,5,1.345,9,0.23133,0.013612,2818.1,0.49703,344.53,0.047455,3,5,1.0082,2,1
0.26483,0.03176,2576.2,4.8117,473.73,0.058715,3,5,1.3389,9,0.21953,0.013612,2504,0.53155,344.53,0.058217,3,5,1.0021,2,1
0.25671,0.038113,2619.7,4.801,473.73,0.062084,3,5,1.2934,9,0.21141,0.019964,2547.5,0.52088,344.53,0.061586,3,5,0.95657,2,1
0.24612,0.036298,2530.3,4.8589,473.73,0.07806,2,4,1.1186,9,0.20082,0.018149,2458,0.57882,344.53,0.077562,2,4,0.78176,2,1
0.27263,0.03902,3560.3,5.12,473.73,0.042116,3,13,0.83022,14,0.22733,0.020871,3488.1,0.8399,344.53,0.041618,3,13,0.49342,7,1
0.27362,0.050817,4994.1,5.0339,473.73,0.012772,1,13,0.59826,24,0.22832,0.032668,4921.9,0.75379,344.53,0.012274,1,13,0.26146,17,1
0.33495,0.040835,4030.5,5.026,452.2,0.031637,1,14,0.74884,14,0.28965,0.022686,3958.2,0.74587,323,0.031138,1,14,0.41204,7,1
0.41876,0.032668,7526.1,4.9686,452.2,0.022453,1,13,0.96818,12,0.37346,0.014519,7453.8,0.68846,323,0.021955,1,13,0.63138,5,1
0.42434,0.034483,6494.9,5.0005,258.4,0.019798,2,13,0.58862,17,0.37904,0.016334,6422.6,0.72036,129.2,0.019299,2,13,0.25181,10,1
0.39176,0.03539,7411.8,4.8553,430.66,0.014358,1,12,0.52436,17,0.34646,0.017241,7339.6,0.57517,301.46,0.01386,1,12,0.18756,10,1
0.3755,0.032668,6086.4,4.8394,258.4,0.030628,1,13,0.45971,16,0.3302,0.014519,6014.2,0.55924,129.2,0.03013,1,13,0.12291,9,1
0.38803,0.029038,5696.8,4.84,258.4,0.033245,1,14,0.6219,12,0.34273,0.010889,5624.5,0.55985,129.2,0.032747,1,14,0.2851,5,1
0.36218,0.03539,5746.6,4.7268,301.46,0.026271,1,13,0.55564,14,0.31688,0.017241,5674.3,0.44671,172.27,0.025772,1,13,0.21884,7,1
0.31175,0.037205,4482,4.874,732.13,0.040551,1,13,0.46143,13,0.26645,0.019056,4409.8,0.59388,602.93,0.040053,1,13,0.12463,6,1
0.30901,0.025408,4654.2,4.7879,430.66,0.013638,1,12,0.63061,13,0.26371,0.0072595,4582,0.50775,301.46,0.01314,1,12,0.29381,6,1
0.2788,0.026316,3459.6,4.7418,430.66,0.01637,1,12,0.64435,8,0.2335,0.008167,3387.3,0.46166,301.46,0.015871,1,12,0.30755,1,1
0.2266,0.039927,3515.6,5.1251,107.67,0.045746,1,12,0.41764,25,0.1813,0.021779,3443.3,0.84503,0,0.045247,1,12,0.080839,18,1
0.2139,0.04265,3594.2,5.1561,107.67,0.045254,1,13,0.30303,28,0.1686,0.024501,3521.9,0.87603,0,0.044756,1,13,0,21,1
0.18093,0.039927,1928.6,5.124,409.13,0.03959,1,13,0.39105,29,0.13563,0.021779,1856.3,0.84394,301.46,0.039092,1,13,0.088026,22,1
0.18501,0.029038,2383.4,4.8971,86.133,0.035566,1,13,0.30924,15,0.13972,0.010889,2311.1,0.61701,0,0.035067,1,13,0.0062177,8,1
0.20078,0.019964,2289.7,4.7818,107.67,0.024414,1,13,0.44294,9,0.15548,0.0018149,2217.4,0.50167,21.533,0.023915,1,13,0.13991,2,1
0.17036,0.026316,1694,4.962,107.67,0.024094,1,12,0.44064,13,0.12506,0.008167,1621.7,0.68188,21.533,0.023596,1,12,0.13761,6,1
0.14668,0.033575,1482.2,4.8587,279.93,0.0042744,0,0,0.35317,14,0.10138,0.015426,1410,0.57855,193.8,0.0037761,0,0,0.050141,7,1
0.17531,0.029946,1865.1,4.7826,710.6,0.018133,1,13,0.43318,14,0.13001,0.011797,1792.8,0.50251,624.46,0.017634,1,13,0.13016,7,1
0.17267,0.026316,2278.3,4.8436,107.67,0.019648,1,14,0.40908,12,0.12737,0.008167,2206,0.5635,21.533,0.01915,1,14,0.10605,5,1
0.1759,0.049909,1965.7,5.3771,107.67,0.029109,3,13,0.2566,26,0.1306,0.03176,1893.4,1.097,21.533,0.02861,3,13,0,19,1
0.18835,0.068966,3222.8,5.6116,344.53,0.064639,1,13,0.35309,35,0.14305,0.050817,3150.5,1.3315,258.4,0.064141,1,13,0.09649,28,1
0.18395,0.047187,2088.2,5.4274,366.06,0.028586,2,13,0.54349,25,0.13865,0.029038,2015.9,1.1473,279.93,0.028088,2,13,0.28689,18,1
0.18114,0.033575,2109.5,5.2749,495.26,0.052935,2,13,0.67218,17,0.13584,0.015426,2037.2,0.99476,409.13,0.052437,2,13,0.41558,10,1
0.16741,0.034483,1821.6,5.1243,344.53,0.016851,1,13,0.8453,11,0.12211,0.016334,1749.3,0.84422,258.4,0.016353,1,13,0.5887,4,1
0.14554,0.030853,1501.2,5.0981,344.53,0.015789,1,13,0.86976,10,0.10025,0.012704,1428.9,0.81801,258.4,0.015291,1,13,0.61316,3,1
0.09896,0.045372,774.59,5.2882,366.06,0.017511,1,13,0.46593,24,0.05366,0.027223,702.33,1.0081,279.93,0.017013,1,13,0.20933,17,1
0.077036,0.064428,369.39,5.4503,646,0.010385,1,18,0.30778,35,0.031736,0.046279,297.13,1.1702,559.86,0.009887,1,18,0.051175,28,1
0.084484,0.043557,829.47,5.1367,279.93,0.017223,1,14,0.40453,26,0.039185,0.025408,757.2,0.85659,193.8,0.016724,1,14,0.14793,19,1
0.087681,0.024501,564.21,5.0627,107.67,0.012071,2,12,0.42961,18,0.042382,0.0063521,491.95,0.78258,21.533,0.011572,2,12,0.17301,11,1
0.076878,0.037205,522.6,5.0986,258.4,0.001921,0,0,0.40645,19,0.031578,0.019056,450.33,0.81845,172.27,0.0014227,0,0,0.14985,12,1
0.062149,0.04265,356.69,5.1963,258.4,0.0017938,0,0,0.49542,18,0.016849,0.024501,284.43,0.91623,172.27,0.0012955,0,0,0.23882,11,0
0.053445,0.04265,196.48,5.315,366.06,0.0091828,0,0,0.68456,16,0.0081453,0.024501,124.22,1.0349,279.93,0.0086845,0,0,0.42796,9,0
0.045215,0.044465,151.58,5.2687,279.93,0.003922,0,0,0.31689,31,0,0.026316,79.32,0.98861,193.8,0.0034237,0,0,0.060291,24,0
0.044332,0.043557,117.11,5.3216,258.4,0.0072803,0,0,0.48979,19,0,0.025408,44.85,1.0415,172.27,0.006782,0,0,0.23319,12,0
0.046071,0.040835,176.19,5.1642,279.93,0.0023413,0,0,0.56947,15,0.0017392,0.022686,103.93,0.88408,193.8,0.001843,0,0,0.31286,8,0
0.043523,0.029038,118.34,5.1615,279.93,0.004222,0,0,0.62229,9,0,0.010889,46.078,0.88138,193.8,0.0037236,0,0,0.36569,2,0
0.038639,0.025408,71.297,5.2231,258.4,0.00051425,0,0,0.71007,12,0,0.0072595,0,0.94301,172.27,1.5928e-05,0,0,0.45347,5,0
0.035128,0.034483,44.165,5.2872,258.4,0.0050776,0,0,0.40701,20,0,0.016334,0,1.0071,172.27,0.0045793,0,0,0.15041,13,0
0.037851,0.03902,19.407,5.3507,581.4,0.0057332,0,0,0.50266,15,0.0027222,0.020871,0,1.0706,495.26,0.0052349,0,0,0.24606,8,0
0.032359,0.044465,25.592,5.3161,258.4,0.0012748,0,0,0.48791,14,0,0.026316,6.1852,1.036,172.27,0.00077652,0,0,0.23131,7,0
0.024129,0.046279,35.451,5.42,129.2,0.0038995,0,0,0.30251,26,0,0.028131,16.044,1.1398,43.066,0.0034012,0,0,0.04591,19,0
0.027208,0.046279,76.76,5.592,107.67,0.0026822,0,0,0.36895,19,0.0030792,0.028131,57.353,1.3119,21.533,0.0021839,0,0,0.11235,12,0
0.02716,0.044465,31.862,5.4581,559.86,0.0084896,0,0,0.41064,12,0.0030307,0.026316,12.455,1.178,473.73,0.0079912,0,0,0.15404,5,0
0.025947,0.046279,20.129,5.4133,301.46,0.0045892,0,0,0.29416,19,0.0018182,0.028131,0.72145,1.1332,215.33,0.0040909,0,0,0.037556,12,0
0.026624,0.049909,51.918,5.5397,258.4,0.0018211,0,0,0.31692,25,0.0024953,0.03176,32.51,1.2596,172.27,0.0013228,0,0,0.060319,18,0
0.0275,0.045372,40.5,5.4734,387.6,0.0048789,0,0,0.31743,29,0.0033713,0.027223,21.092,1.1932,301.46,0.0043806,0,0,0.060826,22,0
0.028416,0.047187,1.6389,5.3789,150.73,0.006002,0,0,0.52536,22,0.0042875,0.029038,0,1.0988,64.6,0.0055037,0,0,0.26876,15,0
0.025329,0.057169,46.959,5.5092,279.93,0.0047016,0,0,0.38283,29,0.0012004,0.03902,45.32,1.2291,193.8,0.0042032,0,0,0.12623,22,0
0.024801,0.061706,75.383,5.6071,495.26,0.0042172,0,0,0.2943,37,0.00067193,0.043557,73.744,1.327,409.13,0.0037188,0,0,0.037695,30,0
0.032326,0.050817,18.768,5.4726,150.73,0.015203,1,12,0.47495,25,0.008197,0.032668,17.129,1.1925,64.6,0.014705,1,12,0.21835,18,0
0.033961,0.043557,11.081,5.4097,150.73,0.0055432,0,0,0.46263,22,0.0098323,0.025408,9.4419,1.1296,64.6,0.0050449,0,0,0.20603,15,0
0.033056,0.04265,32.667,5.3872,172.27,0.0074417,0,0,0.51553,22,0.0089267,0.024501,31.028,1.1071,86.133,0.0069434,0,0,0.25893,15,0
0.031049,0.055354,6.4531,5.4119,409.13,0.0048458,0,0,0.54855,17,0.0069203,0.037205,4.8142,1.1318,323,0.0043475,0,0,0.29195,10,0
0.032435,0.054446,8.9179,5.4334,387.6,0.0050197,0,0,0.52892,17,0.0083064,0.036298,7.2791,1.1533,301.46,0.0045214,0,0,0.27232,10,0
0.034098,0.043557,6.3679,5.3849,409.13,0.0034342,0,0,0.40987,13,0.0099685,0.025408,4.7291,1.1048,323,0.0029358,0,0,0.15327,6,0
0.029225,0.054446,28.502,5.4539,581.4,0.0026225,0,0,0.41745,18,0.0050963,0.036298,26.864,1.1738,495.26,0.0021241,0,0,0.16085,11,0
0.027638,0.057169,40.129,5.6118,387.6,0.01195,2,12,0.32427,26,0.0035091,0.03902,38.49,1.3317,301.46,0.011452,2,12,0.067665,19,0
0.030465,0.050817,39.679,5.6444,236.87,0.002826,0,0,0.26365,32,0.0063362,0.032668,38.04,1.3643,150.73,0.0023277,0,0,0.0070441,25,0
0.037486,0.045372,8.098,5.5721,387.6,0.0092,0,0,0.53228,22,0.013357,0.027223,6.4592,1.292,301.46,0.0087017,0,0,0.27568,15,0
0.041381,0.04265,27.341,5.4843,409.13,0.0068255,0,0,0.71496,12,0.017252,0.024501,25.702,1.2041,323,0.0063272,0,0,0.45836,5,0
0.040967,0.041742,39.619,5.5428,215.33,0.0093862,0,0,0.46802,19,0.016838,0.023593,37.98,1.2627,129.2,0.0088878,0,0,0.21142,12,0
0.044618,0.056261,30.208,5.6895,236.87,0.012458,1,9,0.46332,19,0.020489,0.038113,28.569,1.4094,150.73,0.01196,1,9,0.20672,12,0
0.051104,0.059891,172.62,5.6098,409.13,0.011677,1,7,0.67788,22,0.026975,0.041742,170.98,1.3297,323,0.011179,1,7,0.42128,15,0
0.056406,0.058076,106.26,5.6494,236.87,0.011249,1,9,0.78319,22,0.032277,0.039927,104.62,1.3692,150.73,0.010751,1,9,0.52659,15,0
0.060722,0.059891,269.33,5.4397,775.2,0.0147,2,10,0.97971,14,0.036593,0.041742,267.7,1.1596,689.06,0.014202,2,10,0.72311,7,0
0.061491,0.054446,214.08,5.5293,796.73,0.0064735,0,0,0.84779,15,0.037362,0.036298,212.44,1.2492,710.6,0.0059751,0,0,0.59119,8,0
0.053188,0.060799,163.77,5.577,430.66,0.0079749,0,0,0.66521,18,0.029059,0.04265,162.14,1.2969,344.53,0.0074766,0,0,0.40861,11,0
0.042736,0.067151,21.28,5.7495,775.2,0.0084302,0,0,0.48502,20,0.018607,0.049002,19.641,1.4694,689.06,0.0079319,0,0,0.22842,13,0
0.040581,0.058076,76.066,5.622,775.2,0.0077837,0,0,0.53159,25,0.016452,0.039927,74.427,1.3418,689.06,0.0072854,0,0,0.27499,18,0
0.041157,0.069873,7.7272,5.7604,409.13,0.016736,1,13,0.33194,41,0.017028,0.051724,6.0883,1.4803,323,0.016238,1,13,0.075335,34,0
0.049187,0.071688,137.67,5.5591,775.2,0.011249,1,9,0.7018,20,0.025058,0.053539,136.03,1.279,689.06,0.01075,1,9,0.4452,13,0
0.057431,0.054446,270.92,5.5271,430.66,0.0094006,0,0,0.54463,18,0.033302,0.036298,269.28,1.247,344.53,0.0089023,0,0,0.28802,11,0
0.061382,0.050817,312.7,5.4532,409.13,0.004712,0,0,0.8169,15,0.037253,0.032668,311.06,1.173,323,0.0042137,0,0,0.5603,8,0
0.063413,0.049002,207.34,5.4632,775.2,0.0050084,0,0,0.70963,14,0.039284,0.030853,205.7,1.1831,689.06,0.0045101,0,0,0.45303,7,0
0.065029,0.049002,366.14,5.3868,775.2,0.015817,1,10,0.62027,13,0.0409,0.030853,364.5,1.1067,689.06,0.015319,1,10,0.36366,6,0
0.065332,0.047187,283.32,5.4537,538.33,0.0041298,0,0,0.49556,14,0.041203,0.029038,281.68,1.1735,452.2,0.0036315,0,0,0.23896,7,0
0.07134,0.053539,340.27,5.4154,215.33,0.0028436,0,0,0.49277,18,0.047211,0.03539,338.63,1.1353,129.2,0.0023453,0,0,0.23617,11,0
0.078244,0.054446,606.81,5.3208,409.13,0.0054191,0,0,0.82178,13,0.054115,0.036298,605.17,1.0407,323,0.0049208,0,0,0.56518,6,0
0.076636,0.046279,458.98,5.4036,215.33,0.015194,1,26,0.71922,16,0.052507,0.028131,457.34,1.1235,129.2,0.014695,1,26,0.46262,9,0
0.076082,0.044465,372.71,5.3195,796.73,0.014863,1,26,0.77073,14,0.051953,0.026316,371.07,1.0394,710.6,0.014364,1,26,0.51413,7,0
0.076612,0.040835,391.61,5.2425,796.73,0.0036392,0,0,0.8395,14,0.052483,0.022686,389.97,0.96236,710.6,0.0031409,0,0,0.5829,7,0
0.075487,0.037205,469.87,5.3218,818.26,0.0073539,0,0,0.78291,14,0.051358,0.019056,468.23,1.0417,732.13,0.0068556,0,0,0.52631,7,0
0.077823,0.043557,492.5,5.2772,387.6,0.0050014,0,0,0.68803,14,0.053694,0.025408,490.86,0.99706,301.46,0.0045031,0,0,0.43143,7,0
0.077156,0.045372,442.42,5.1498,818.26,0.0072337,0,0,0.81006,15,0.053027,0.027223,440.78,0.86968,732.13,0.0067354,0,0,0.55346,8,0
0.079438,0.046279,476.91,5.1844,818.26,0.012223,1,28,0.81551,15,0.055309,0.028131,475.27,0.90429,732.13,0.011725,1,28,0.55891,8,0
0.0775,0.048094,560.86,5.3609,236.87,0.011661,1,19,0.37629,24,0.053371,0.029946,559.22,1.0808,150.73,0.011163,1,19,0.11969,17,0
0.070963,0.04265,600.9,5.2683,409.13,0.0022487,0,0,0.35825,22,0.046834,0.024501,599.27,0.9882,323,0.0017504,0,0,0.10165,15,0
0.069913,0.043557,337.42,5.3126,818.26,0.0095318,0,0,0.37381,22,0.045784,0.025408,335.78,1.0325,732.13,0.0090335,0,0,0.1172,15,0
0.067156,0.048094,471.08,5.2635,409.13,0.0074443,0,0,0.32374,26,0.043027,0.029946,469.44,0.98343,323,0.0069459,0,0,0.067139,19,0
0.079744,0.038113,446.67,5.1668,861.33,0.0058104,0,0,0.45425,20,0.055615,0.019964,445.03,0.88672,775.2,0.0053121,0,0,0.19765,13,0
0.10068,0.029038,753.88,4.9507,409.13,0.0030615,0,0,0.66494,10,0.076552,0.010889,752.24,0.67059,323,0.0025632,0,0,0.40834,3,0
0.10582,0.029038,817.23,4.8808,473.73,0.00098521,0,0,0.64832,8,0.081687,0.010889,815.59,0.60067,387.6,0.00048689,0,0,0.39171,1,0
0.13047,0.024501,1147.7,4.7563,516.8,0.0026277,0,0,0.46486,9,0.10634,0.0063521,1146.1,0.47615,430.66,0.0021294,0,0,0.20826,2,0
0.17979,0.025408,1986.8,4.4819,516.8,0.0010851,0,0,0.7457,10,0.15566,0.0072595,1985.2,0.20174,430.66,0.00058679,0,0,0.4891,3,0
0.21538,0.027223,2095.1,4.3903,516.8,0,0,0,0.79786,10,0.19125,0.0090744,2093.4,0.1102,430.66,0,0,0,0.54126,3,0
0.18404,0.03176,1849,4.6652,516.8,0.00055272,0,0,0.59108,11,0.15991,0.013612,1847.3,0.38509,430.66,0.00055272,0,0,0.33448,4,0
0.11745,0.036298,855.02,4.9203,193.8,0.0026443,0,0,0.35692,17,0.093317,0.018149,853.38,0.6402,107.67,0.0026443,0,0,0.10032,10,0
0.10375,0.03539,713.98,4.9254,495.26,0.0007549,0,0,0.579,11,0.079616,0.017241,712.34,0.6453,409.13,0.0007549,0,0,0.3224,4,0
0.088458,0.03902,702.82,5.0126,516.8,0.00136,0,0,0.5945,14,0.064329,0.020871,701.18,0.73254,430.66,0.00136,0,0,0.3379,7,0
0.084514,0.036298,720.51,5.4597,344.53,0.031662,1,12,0.3485,19,0.060385,0.018149,718.87,1.1796,258.4,0.031662,1,12,0.091896,12,0
0.089476,0.033575,561.03,5.2089,409.13,0.0045139,0,0,0.44225,14,0.065347,0.015426,559.39,0.92881,323,0.0045139,0,0,0.18565,7,0
0.072776,0.040835,526.28,5.1975,538.33,0.0013786,0,0,0.41704,15,0.048647,0.022686,524.64,0.91735,452.2,0.0013786,0,0,0.16044,8,0
0.063586,0.044465,338.59,5.3001,473.73,0.0024734,0,0,0.48902,20,0.039457,0.026316,336.95,1.02,387.6,0.0024734,0,0,0.23241,13,0
0.080707,0.040835,607.53,5.0464,452.2,0.0057985,0,0,0.62176,10,0.056578,0.022686,605.9,0.76633,366.06,0.0057985,0,0,0.36516,3,0
0.10189,0.041742,609.24,5.2546,473.73,0.0069098,0,0,0.5947,9,0.077765,0.023593,607.6,0.97446,387.6,0.0069098,0,0,0.3381,2,0
0.10612,0.036298,884.22,5.3822,452.2,0.029805,1,23,0.94953,8,0.081987,0.018149,882.58,1.1021,366.06,0.029805,1,23,0.69293,1,0
0.093063,0.03176,673.4,5.2707,473.73,0.008011,0,0,0.7401,8,0.068934,0.013612,671.76,0.99056,387.6,0.008011,0,0,0.4835,1,0
0.075103,0.045372,368.6,5.4017,473.73,0.010856,1,23,0.41627,14,0.050974,0.027223,366.96,1.1216,387.6,0.010856,1,23,0.15967,7,0
0.076991,0.043557,433.46,5.3294,473.73,0.0052344,0,0,0.55716,12,0.052862,0.025408,431.82,1.0493,387.6,0.0052344,0,0,0.30056,5,0
0.083161,0.036298,615.55,5.2234,689.06,0.003555,0,0,0.52753,13,0.059032,0.018149,613.91,0.94326,602.93,0.003555,0,0,0.27093,6,0
0.084231,0.045372,713.28,5.2208,473.73,0.0026839,0,0,0.49039,15,0.060102,0.027223,711.65,0.94066,387.6,0.0026839,0,0,0.23379,8,0
0.087637,0.049909,473.6,5.3319,258.4,0.0039235,0,0,0.37751,18,0.063508,0.03176,471.97,1.0518,172.27,0.0039235,0,0,0.1209,11,0
0.094409,0.047187,829.83,5.2668,452.2,0.017644,1,23,0.52716,22,0.07028,0.029038,828.19,0.98664,366.06,0.017644,1,23,0.27056,15,0
0.10194,0.051724,925.87,5.2819,452.2,0.0079349,0,0,0.75331,15,0.077807,0.033575,924.23,1.0018,366.06,0.0079349,0,0,0.49671,8,0
0.087345,0.059891,705.39,5.2679,1055.1,0.004132,0,0,0.58308,20,0.063216,0.041742,703.75,0.98775,968.99,0.004132,0,0,0.32647,13,0
0.083341,0.056261,387.8,5.5011,1033.6,0.015381,1,11,0.76521,21,0.059212,0.038113,386.17,1.221,947.46,0.015381,1,11,0.50861,14,0
0.098782,0.046279,770.44,5.4677,430.66,0.013429,3,11,0.55202,16,0.074653,0.028131,768.8,1.1876,344.53,0.013429,3,11,0.29542,9,0
0.099821,0.04265,784.5,5.3008,430.66,0.010763,1,9,0.84287,12,0.075692,0.024501,782.86,1.0207,344.53,0.010763,1,9,0.58627,5,0
0.083442,0.053539,407.85,5.4709,409.13,0.016846,1,10,0.44891,18,0.059313,0.03539,406.21,1.1908,323,0.016846,1,10,0.1923,11,0
0.069086,0.057169,405.57,5.4724,710.6,0.026315,1,9,0.466,14,0.044957,0.03902,403.93,1.1922,624.46,0.026315,1,9,0.2094,7,0
0.064929,0.061706,320.74,5.4982,215.33,0.02352,1,9,0.56622,24,0.0408,0.043557,319.1,1.2181,129.2,0.02352,1,9,0.30962,17,0
0.058517,0.066243,213.02,5.5552,387.6,0.0059491,0,0,0.62921,25,0.034388,0.048094,211.38,1.2751,301.46,0.0059491,0,0,0.37261,18,0
0.051675,0.068058,114.85,5.7006,538.33,0.013749,1,12,0.44025,29,0.027546,0.049909,113.21,1.4205,452.2,0.013749,1,12,0.18365,22,0
0.051658,0.075318,195.72,5.5739,387.6,0.019064,1,11,0.4492,37,0.027529,0.057169,194.09,1.2938,301.46,0.019064,1,11,0.1926,30,0
0.066063,0.051724,295.54,5.55,753.66,0.019929,2,10,0.40573,16,0.041934,0.033575,293.9,1.2699,667.53,0.019929,2,10,0.14913,9,0
0.076006,0.03176,426.1,5.4369,710.6,0.0238,2,11,0.57263,17,0.051877,0.013612,424.46,1.1568,624.46,0.0238,2,11,0.31603,10,0
0.073159,0.03902,477.16,5.3296,409.13,0.008882,0,0,0.60646,16,0.04903,0.020871,475.52,1.0495,323,0.008882,0,0,0.34986,9,0
0.075218,0.049909,318.81,5.4919,279.93,0.016693,1,10,0.43208,21,0.051089,0.03176,317.17,1.2118,193.8,0.016693,1,10,0.17548,14,0
0.074371,0.065336,666.86,5.6224,215.33,0.046034,2,11,0.5085,33,0.050242,0.047187,665.22,1.3423,129.2,0.046034,2,11,0.2519,26,0
0.069592,0.062613,395.52,5.4569,236.87,0.011997,1,9,0.44892,28,0.045463,0.044465,393.88,1.1768,150.73,0.011997,1,9,0.19232,21,0
0.073046,0.053539,415.08,5.3913,409.13,0.020226,1,11,0.4957,24,0.048917,0.03539,413.44,1.1111,323,0.020226,1,11,0.2391,17,0
0.064203,0.056261,321.23,5.3925,129.2,0.014302,2,11,0.54215,35,0.040074,0.038113,319.59,1.1124,43.066,0.014302,2,11,0.28555,28,0
0.053755,0.049002,176.06,5.4643,107.67,0.008916,0,0,0.51429,23,0.029626,0.030853,174.43,1.1841,21.533,0.008916,0,0,0.25769,16,0
0.057696,0.04265,215.69,5.3163,107.67,0.008874,0,0,0.52183,11,0.033567,0.024501,214.05,1.0362,21.533,0.008874,0,0,0.26523,4,0
0.065913,0.032668,303.21,5.0474,387.6,0.0077394,0,0,0.7089,7,0.041784,0.014519,301.57,0.76733,301.46,0.0077394,0,0,0.4523,0,0
0.061645,0.029946,240.3,5.1648,409.13,0.0056316,0,0,0.59588,8,0.037516,0.011797,238.66,0.88464,323,0.0056316,0,0,0.33928,1,0
0.046806,0.036298,111.46,5.3063,129.2,0.0016201,0,0,0.4448,11,0.022677,0.016334,109.82,1.0262,43.066,0.0016201,0,0,0.1882,4,0
0.040432,0.049002,52.876,5.5374,366.06,0.0088871,0,0,0.25002,29,0.016303,0.029038,51.237,1.2573,279.93,0.0088871,0,0,0,22,0
0.039136,0.057169,93.563,5.518,129.2,0.01563,1,13,0.28774,35,0.015007,0.037205,91.924,1.232,43.066,0.01563,1,13,0.037717,28,0
0.041312,0.054446,49.798,5.506,129.2,0.020766,1,12,0.40544,31,0.017183,0.034483,48.159,1.1739,43.066,0.020766,1,12,0.15541,24,0
0.034828,0.073503,19.504,5.6393,818.26,0.018944,1,13,0.3586,29,0.010699,0.053539,17.866,1.3072,732.13,0.018944,1,13,0.10858,22,0
