@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
67.517,5.1762,473.73,0.023515,3,6,66.777,1.2154,387.6,0.023257,3,6,1
127.17,5.1111,947.46,0.023792,2,6,126.43,1.1502,861.33,0.023534,2,6,1
101.75,5.1245,925.93,0.028077,2,6,101.01,1.1636,839.79,0.027819,2,6,1
71.94,5.0341,2648.6,0.023317,1,15,71.2,1.0733,2562.5,0.023059,1,15,1
74.605,4.9597,452.2,0.018261,1,16,73.865,0.99888,366.06,0.018003,1,16,1
40.092,5.2078,452.2,0.01104,1,6,39.352,1.2469,366.06,0.010783,1,6,1
62.417,5.3566,473.73,0.013121,1,6,61.677,1.3958,387.6,0.012863,1,6,1
53.509,5.2228,516.8,0.0071901,0,0,52.769,1.262,430.66,0.0069327,0,0,1
50.443,5.0368,646,0.0017036,0,0,49.703,1.076,559.86,0.0014462,0,0,1
49.934,4.9589,646,0.0063861,0,0,49.194,0.99804,559.86,0.0061287,0,0,1
52.32,4.9695,602.93,0.00014261,0,0,51.58,1.0087,516.8,0,0,0,1
52.451,4.9599,602.93,0.00018878,0,0,51.711,0.99912,516.8,4.617e-05,0,0,1
65.949,5.3862,904.39,0.00059045,0,0,65.209,1.4254,818.26,0.00044784,0,0,1
61.66,5.569,947.46,0.0020805,0,0,60.92,1.6082,861.33,0.0019379,0,0,0
57.704,5.6892,904.39,0.0014737,0,0,56.964,1.7283,818.26,0.001331,0,0,0
52.315,5.6098,904.39,0.00063734,0,0,51.575,1.649,818.26,0.00049472,0,0,0
48.666,5.4777,925.93,7.447e-05,0,0,47.926,1.5169,839.79,0,0,0,0
48.433,5.6967,925.93,0.0010145,0,0,47.693,1.7359,839.79,0.00094005,0,0,0
44.479,5.5908,925.93,0.00049465,0,0,43.739,1.63,839.79,0.00042018,0,0,0
40.752,5.6889,968.99,0.00010373,0,0,40.012,1.7281,882.86,2.926e-05,0,0,0
39.313,5.6813,925.93,8.2284e-05,0,0,38.573,1.7205,839.79,7.8134e-06,0,0,0
40.599,5.8331,925.93,0.00025247,0,0,39.859,1.8722,839.79,0.000178,0,0,0
38.407,5.7328,925.93,0.0002007,0,0,37.667,1.772,839.79,0.00012623,0,0,0
35.114,5.9936,107.67,0.00040178,0,0,34.374,2.0328,21.533,0.00032731,0,0,0
33.783,6.0803,107.67,0.00016024,0,0,33.043,2.1194,21.533,8.5774e-05,0,0,0
35.027,6.1112,258.4,0.00039139,0,0,34.287,2.1504,172.27,0.00031692,0,0,0
34.731,6.1862,710.6,0.00028135,0,0,33.991,2.2254,624.46,0.00020688,0,0,0
42.598,4.844,732.13,0.0011654,0,0,41.858,0.88321,646,0.0010909,0,0,1
21.637,4.4408,710.6,0.0021296,0,0,20.897,0.47997,624.46,0.0020551,0,0,1
8.3124,4.245,710.6,0.0056306,0,0,7.5724,0.28417,624.46,0.0055562,0,0,1
8.5347,4.2147,732.13,0.0041118,0,0,7.7946,0.25386,646,0.0040374,0,0,1
15.123,4.3612,732.13,0.0024928,0,0,14.383,0.40036,646,0.0024183,0,0,1
7.6143,4.3281,753.66,0.0033815,0,0,6.8742,0.36724,667.53,0.003307,0,0,1
16.248,4.0558,753.66,0.0030769,0,0,15.508,0.095018,667.53,0.0030024,0,0,1
20.142,4.0485,753.66,0.0062199,0,0,19.402,0.087687,667.53,0.0061454,0,0,1
20.924,4.04,753.66,0.0060995,0,0,20.184,0.07914,667.53,0.006025,0,0,1
19.313,4.0104,753.66,0.0061461,0,0,18.573,0.049593,667.53,0.0060716,0,0,1
7.186,4.1592,753.66,0.0073506,0,0,6.446,0.19841,667.53,0.0072762,0,0,1
7.8936,4.2028,753.66,0.0093,0,0,7.1536,0.24192,667.53,0.0092256,0,0,1
14.306,4.1341,753.66,0.009135,0,0,13.566,0.17326,667.53,0.0090606,0,0,1
14.259,4.1365,775.2,0.0063355,0,0,13.519,0.17567,689.06,0.0062611,0,0,1
6.6206,4.2635,775.2,0.0073799,0,0,5.8805,0.30264,689.06,0.0073054,0,0,1
12.011,4.2606,775.2,0.0084173,0,0,11.271,0.29981,689.06,0.0083429,0,0,1
34.334,4.0736,775.2,0.0085877,0,0,33.594,0.11278,689.06,0.0085133,0,0,1
23.636,4.1467,775.2,0.0078551,0,0,22.896,0.18586,689.06,0.0077806,0,0,1
13.414,4.2096,775.2,0.0066482,0,0,12.674,0.24876,689.06,0.0065738,0,0,1
11.591,4.1696,775.2,0.00425,0,0,10.851,0.2088,689.06,0.0041755,0,0,1
5.7931,4.3521,775.2,0.0045091,0,0,5.053,0.3913,689.06,0.0044347,0,0,1
15.087,4.4666,775.2,0.0051299,0,0,14.347,0.50582,689.06,0.0050554,0,0,1
16.375,4.4738,775.2,0.0046673,0,0,15.635,0.51293,689.06,0.0045929,0,0,1
13.303,4.4848,775.2,0.0043201,0,0,12.563,0.524,689.06,0.0042456,0,0,1
4.518,4.3713,775.2,0.0046024,0,0,3.778,0.4105,689.06,0.0045279,0,0,1
2.1987,4.3508,775.2,0.0053418,0,0,1.4587,0.38996,689.06,0.0052673,0,0,1
0.79506,4.3854,775.2,0.0048341,0,0,0.055048,0.42454,689.06,0.0047596,0,0,1
0.36538,4.4421,775.2,0.0060038,0,0,0,0.4813,689.06,0.0059294,0,0,1
1.037,4.3268,775.2,0.0055575,0,0,0.67158,0.36602,689.06,0.005483,0,0,1
13.258,4.4271,775.2,0.0063821,0,0,12.893,0.46626,689.06,0.0063076,0,0,1
46.931,4.9312,753.66,0.0066788,0,0,46.566,0.97034,667.53,0.0066043,0,0,1
58.554,5.1073,796.73,0.0085564,0,0,58.188,1.1464,710.6,0.0084819,0,0,1
38.319,4.7029,796.73,0.0064383,0,0,37.954,0.74207,710.6,0.0063639,0,0,1
49.276,4.9469,796.73,0.0024789,0,0,48.911,0.98608,710.6,0.0024044,0,0,1
45.747,5.2728,753.66,0.00054242,0,0,45.381,1.312,667.53,0.00046795,0,0,1
41.815,5.4364,775.2,0.00015489,0,0,41.45,1.4756,689.06,8.0422e-05,0,0,1
37.722,5.9647,796.73,0.00044574,0,0,37.357,2.0039,710.6,0.00037127,0,0,1
39.047,5.7283,775.2,7.5654e-06,0,0,38.681,1.7675,689.06,0,0,0,1
54.349,5.6629,775.2,0.00056912,0,0,53.983,1.702,689.06,0.00056156,0,0,1
80.053,5.6928,753.66,0.0021076,0,0,79.687,1.732,667.53,0.0021,0,0,1
85.456,5.7152,775.2,0.0042512,0,0,85.091,1.7544,689.06,0.0042436,0,0,1
99.932,5.8772,732.13,0.0050506,0,0,99.567,1.9163,646,0.0050431,0,0,1
118.71,5.781,990.53,0.014044,2,6,118.35,1.8021,904.39,0.014037,2,6,1
14.487,5.9138,968.99,0.054497,3,6,14.122,1.9348,882.86,0.05449,3,6,1
621.7,5.7691,818.26,0.060695,4,6,621.33,1.7901,732.13,0.060687,4,6,1
2104.7,5.6279,839.79,0.090618,4,6,2104.4,1.649,753.66,0.09061,4,6,1
3018.9,5.5774,839.79,0.089638,5,6,3018.5,1.5984,753.66,0.08963,5,6,1
3023.3,5.5407,818.26,0.086455,5,6,3022.9,1.5618,732.13,0.086448,5,6,1
2189.3,5.6312,775.2,0.070597,5,6,2188.9,1.6522,689.06,0.07059,5,6,1
3491.4,5.4549,753.66,0.11931,4,6,3491.1,1.4759,667.53,0.11931,4,6,1
3141.1,5.3322,732.13,0.08085,4,6,3140.7,1.3533,646,0.080843,4,6,1
2204.3,5.4858,667.53,0.058006,4,6,2203.9,1.5069,581.4,0.057998,4,6,1
1747.2,5.5791,602.93,0.058246,4,5,1746.8,1.6002,516.8,0.058238,4,5,1
977.89,5.5748,559.86,0.057373,3,5,977.52,1.5959,473.73,0.057366,3,5,1
480.66,5.6294,473.73,0.049957,3,6,480.29,1.6504,387.6,0.049949,3,6,1
76.445,5.6923,409.13,0.041565,2,6,76.08,1.7134,323,0.041557,2,6,1
127.88,6.0298,366.06,0.032234,4,5,127.52,2.0508,279.93,0.032227,4,5,1
151.23,6.0275,796.73,0.021359,2,5,150.87,2.0486,710.6,0.021352,2,5,1
142.67,5.9677,753.66,0.013763,2,5,142.3,1.9887,667.53,0.013756,2,5,1
124.17,5.8916,775.2,0.009153,0,0,123.81,1.9126,689.06,0.0091454,0,0,1
116.66,5.8377,753.66,0.0071296,0,0,116.3,1.8588,667.53,0.007122,0,0,0
127.51,5.9835,775.2,0.014257,1,16,127.15,2.0046,689.06,0.01425,1,16,0
122.31,6.0172,796.73,0.011043,1,15,121.95,2.0382,710.6,0.011035,1,15,0
130.03,6.1338,1076.7,0.010729,1,15,129.66,2.1548,990.53,0.010722,1,15,0
129.12,6.0976,839.79,0.012662,2,5,128.75,2.1187,753.66,0.012655,2,5,0
130.62,6.1684,689.06,0.015842,2,5,130.25,2.1895,602.93,0.015834,2,5,0
131.49,6.1937,796.73,0.013457,2,10,131.12,2.2147,710.6,0.013449,2,10,0
130.96,6.252,775.2,0.014574,2,5,130.6,2.273,689.06,0.014566,2,5,0
133.66,6.1752,5081.8,0.017746,1,16,133.29,2.1963,4995.7,0.017739,1,16,0
125.69,6.2207,5103.4,0.015064,1,15,125.32,2.2418,5017.2,0.015056,1,15,0
115.99,6.1297,3509.9,0.01307,1,16,115.62,2.1507,3423.8,0.013063,1,16,0
96.054,6.05,2519.4,0.010242,1,16,95.688,2.071,2433.3,0.010235,1,16,0
80.948,6.1373,3445.3,0.0069138,0,0,80.583,2.1583,3359.2,0.0069062,0,0,0
65.607,6.0543,689.06,0.0038675,0,0,65.242,2.0754,602.93,0.0038599,0,0,0
52.662,6.0269,775.2,0.0022706,0,0,52.296,2.0479,689.06,0.0022631,0,0,0
43.349,6.1041,839.79,0.00099742,0,0,42.984,2.1251,753.66,0.00098985,0,0,0
39.044,6.1359,753.66,0.0010228,0,0,38.679,2.1569,667.53,0.0010153,0,0,0
35.853,5.9814,667.53,0.00023584,0,0,35.488,2.0025,581.4,0.00022828,0,0,0
33.807,6.0036,753.66,0.00019809,0,0,33.442,2.0246,667.53,0.00019052,0,0,0
34.299,5.948,775.2,0.00019326,0,0,33.934,1.969,689.06,0.0001857,0,0,0
30.038,6.1287,796.73,0.00032653,0,0,29.673,2.1497,710.6,0.00031896,0,0,0
35.036,6.0415,667.53,0.00050452,0,0,34.67,2.0626,581.4,0.00049696,0,0,0
50.195,6.1541,689.06,0.0031405,0,0,49.83,2.1751,602.93,0.0031329,0,0,0
73.128,6.2511,4586.6,0.0050026,0,0,72.762,2.2722,4500.4,0.004995,0,0,0
83.574,6.3356,4995.7,0.0075358,0,0,83.209,2.3567,4888,0.0075282,0,0,0
72.202,6.3357,5124.9,0.0070001,0,0,71.836,2.3568,5017.2,0.0069925,0,0,0
45.431,6.3488,258.4,0.0023989,0,0,45.066,2.3699,150.73,0.0023913,0,0,0
47.269,6.4451,107.67,0.0030066,0,0,46.903,2.4347,0,0.0029991,0,0,0
77.123,5.3621,646,0.0034152,0,0,76.757,1.3517,538.33,0.0034076,0,0,1
63.085,5.2408,947.46,0.0219,2,6,62.72,1.2304,839.79,0.021892,2,6,1
44.356,5.5532,581.4,0.057254,2,6,43.991,1.5428,473.73,0.057246,2,6,1
111.61,5.5098,1119.7,0.047163,2,6,111.24,1.4994,1012.1,0.047156,2,6,1
576.09,5.1285,1055.1,0.063596,3,6,575.72,1.1181,947.46,0.063588,3,6,1
1377.8,4.6817,1055.1,0.059173,2,6,1377.4,0.67131,947.46,0.059166,2,6,1
2691.1,4.4903,1055.1,0.069523,3,6,2690.7,0.47993,947.46,0.069515,3,6,1
3869.2,4.6426,1076.7,0.091512,5,6,3868.8,0.63217,968.99,0.091504,5,6,1
4451.1,4.7259,1098.2,0.095914,4,6,4450.8,0.71548,990.53,0.095906,4,6,1
4600,4.7861,1098.2,0.099083,4,6,4599.7,0.77566,990.53,0.099075,4,6,1
4397.5,4.9339,1119.7,0.099226,5,6,4397.1,0.92343,1012.1,0.099219,5,6,1
4490,5.0012,1119.7,0.10814,4,6,4489.7,0.99082,1012.1,0.10813,4,6,1
4980.5,4.9767,1119.7,0.10903,4,6,4980.1,0.96628,1012.1,0.10902,4,6,1
4832.1,5.0502,1141.3,0.11681,4,6,4831.7,1.0398,1033.6,0.11681,4,6,1
5642.2,4.9871,1141.3,0.10774,4,6,5641.8,0.97671,1033.6,0.10773,4,6,1
6020.3,5.0063,1141.3,0.10873,4,5,6020,0.99587,1033.6,0.10872,4,5,1
5376.9,5.0553,1162.8,0.10683,5,5,5376.5,1.0449,1055.1,0.10682,5,5,1
5362.3,5.1802,1162.8,0.11676,6,5,5362,1.1698,1055.1,0.11675,6,5,1
5563.1,4.9983,1162.8,0.12129,4,5,5562.8,0.98791,1055.1,0.12129,4,5,1
5617.9,5.0802,1162.8,0.12413,4,5,5617.6,1.0697,1055.1,0.12412,4,5,1
6032,5.0915,1162.8,0.1438,5,5,6031.6,1.0811,1055.1,0.14379,5,5,1
5546.4,5.0247,1162.8,0.1261,4,5,5546,1.0143,1055.1,0.12609,4,5,1
5386.4,5.0526,1162.8,0.13906,6,5,5386.1,1.0422,1055.1,0.13906,6,5,1
5440.7,4.9856,1162.8,0.12594,4,5,5440.4,0.97517,1055.1,0.12593,4,5,1
5475.5,5.0222,1162.8,0.14376,5,5,5475.2,1.0117,1055.1,0.14375,5,5,1
5819.4,4.9779,1162.8,0.14003,5,5,5819,0.96752,1055.1,0.14002,5,5,1
5628.4,4.8864,1162.8,0.1349,4,5,5628,0.87597,1055.1,0.13489,4,5,1
5296.7,4.9472,1162.8,0.13783,5,5,5296.3,0.93675,1055.1,0.13783,5,5,1
5187.4,4.8278,1162.8,0.1407,4,5,5187,0.81735,1055.1,0.1407,4,5,1
5448.9,4.8588,1184.3,0.1461,4,5,5448.6,0.84839,1076.7,0.14609,4,5,1
5992.1,4.8988,1184.3,0.1644,4,5,5991.7,0.88839,1076.7,0.1644,4,5,1
5955.5,4.8359,1184.3,0.15638,4,5,5955.1,0.8255,1076.7,0.15637,4,5,1
6279.1,4.7681,1184.3,0.13944,4,5,6278.7,0.75768,1076.7,0.13943,4,5,1
6006.7,4.7841,1184.3,0.14698,4,5,6006.3,0.7737,1076.7,0.14697,4,5,1
6341.6,4.7297,1184.3,0.13607,5,5,6341.2,0.71932,1076.7,0.13606,5,5,1
6539.7,4.7441,1184.3,0.14194,5,5,6539.4,0.73364,1076.7,0.14194,5,5,1
6039.8,4.752,1184.3,0.14998,5,5,6039.5,0.74161,1076.7,0.14997,5,5,1
5788,4.7826,1205.9,0.1581,4,5,5787.6,0.7722,1098.2,0.15809,4,5,1
5764.4,4.8834,1205.9,0.16189,5,5,5764.1,0.87302,1098.2,0.16188,5,5,1
5438.4,4.9252,1227.4,0.14227,5,5,5438,0.91479,1119.7,0.14226,5,5,1
6207.9,4.8636,1227.4,0.15607,7,5,6207.5,0.85322,1119.7,0.15606,7,5,1
6260.3,5.0049,1248.9,0.17973,7,5,6260,0.99447,1141.3,0.17972,7,5,1
5702.7,5.1103,1270.5,0.15342,5,5,5702.3,1.0999,1162.8,0.15341,5,5,1
5821.7,5.0709,1270.5,0.16743,5,5,5821.3,1.0605,1162.8,0.16742,5,5,1
5395.1,4.9544,1292,0.14788,5,5,5394.8,0.94397,1184.3,0.14787,5,5,1
4811,4.9114,1292,0.14034,3,5,4810.7,0.90096,1184.3,0.14033,3,5,1
4394.5,4.9646,1292,0.15157,4,5,4394.1,0.95419,1184.3,0.15156,4,5,1
4003.3,5.0033,1313.5,0.13167,4,5,4002.9,0.99285,1205.9,0.13166,4,5,1
3556.6,5.0984,1335.1,0.15608,4,5,3556.3,1.088,1227.4,0.15607,4,5,1
4488.3,4.8131,1335.1,0.15162,4,5,4488,0.80271,1227.4,0.15161,4,5,1
3416.8,4.8728,1356.6,0.13463,4,5,3416.5,0.86234,1248.9,0.13462,4,5,1
3610.7,4.9424,1335.1,0.13413,4,5,3610.3,0.93196,1227.4,0.13412,4,5,1
3693,5.2005,1313.5,0.13152,5,5,3692.6,1.1901,1205.9,0.13152,5,5,1
2808.6,5.3981,1292,0.079425,4,5,2808.3,1.3876,1184.3,0.079417,4,5,1
2181.5,5.6278,1205.9,0.038423,4,5,2181.1,1.6173,1098.2,0.038415,4,5,1
551.62,5.6683,1313.5,0.038902,3,5,551.25,1.6579,1205.9,0.038894,3,5,1
217.83,5.6021,1292,0.034068,3,5,217.47,1.5917,1184.3,0.034061,3,5,1
866.33,5.5504,646,0.044738,4,5,865.96,1.5399,538.33,0.044731,4,5,1
2516,5.4074,1033.6,0.069803,7,5,2515.6,1.397,925.93,0.069796,7,5,1
3377.6,5.3793,1055.1,0.068728,6,5,3377.3,1.3689,947.46,0.06872,6,5,1
2934.9,5.4419,1162.8,0.072937,5,5,2934.5,1.4315,1055.1,0.072929,5,5,1
3805.5,5.1556,1119.7,0.078316,4,5,3805.1,1.1452,1012.1,0.078308,4,5,1
3760.6,4.7418,1119.7,0.069982,4,5,3760.2,0.73136,1012.1,0.069975,4,5,1
2947.5,4.6119,1098.2,0.034361,2,7,2947.2,0.6015,990.53,0.034354,2,7,1
2399.2,4.9905,1076.7,0.04942,3,7,2398.9,0.98012,968.99,0.049412,3,7,1
2513.5,5.0246,1033.6,0.073354,3,7,2513.2,1.0142,925.93,0.073346,3,7,1
2515.4,4.8367,1012.1,0.062586,4,5,2515.1,0.82628,904.39,0.062579,4,5,1
2274.5,4.7696,1012.1,0.05291,4,5,2274.2,0.7592,904.39,0.052902,4,5,1
1930,4.7441,1012.1,0.055608,4,5,1929.7,0.73371,904.39,0.0556,4,5,1
1889.2,4.8828,1012.1,0.071207,3,5,1888.9,0.87235,904.39,0.071199,3,5,1
1875.8,4.7676,1012.1,0.06289,4,5,1875.5,0.75719,904.39,0.062882,4,5,1
1867.8,4.6334,1012.1,0.053849,4,5,1867.4,0.62296,904.39,0.053841,4,5,1
1737.4,4.6928,1012.1,0.050316,3,5,1737.1,0.68234,904.39,0.050309,3,5,1
1611.1,4.6623,1012.1,0.051359,2,5,1610.7,0.65184,904.39,0.051352,2,5,1
1603,4.6871,1012.1,0.049443,4,5,1602.6,0.67664,904.39,0.049435,4,5,1
1502.2,4.6184,1012.1,0.041959,3,5,1501.9,0.608,904.39,0.041952,3,5,1
1393.6,4.6786,1033.6,0.054481,4,5,1393.3,0.66816,925.93,0.054473,4,5,1
1633.1,4.5898,1033.6,0.053958,3,6,1632.7,0.5794,925.93,0.05395,3,6,1
1960.2,4.501,1033.6,0.045192,3,6,1959.8,0.4906,925.93,0.045185,3,6,1
2144.9,4.5012,1033.6,0.052182,3,5,2144.5,0.4908,925.93,0.052175,3,5,1
1741.1,4.5434,1033.6,0.056458,3,5,1740.7,0.53294,925.93,0.05645,3,5,1
1662.3,4.5674,1033.6,0.045643,3,6,1661.9,0.55695,925.93,0.045636,3,6,1
1779.7,4.4853,1033.6,0.04105,3,5,1779.3,0.47492,925.93,0.041042,3,5,1
1837.7,4.433,1033.6,0.043239,3,5,1837.3,0.42262,925.93,0.043232,3,5,1
1760.3,4.4629,1033.6,0.043648,3,6,1759.9,0.45246,925.93,0.04364,3,6,1
1661.6,4.4421,1033.6,0.038442,3,5,1661.2,0.43164,925.93,0.038434,3,5,1
1579.2,4.496,1033.6,0.043149,3,5,1578.8,0.48558,925.93,0.043142,3,5,1
1544.3,4.502,1033.6,0.041443,3,5,1543.9,0.49158,925.93,0.041436,3,5,1
1555,4.4649,1033.6,0.030263,2,5,1554.6,0.45448,925.93,0.030256,2,5,1
1505.4,4.443,1033.6,0.027755,2,5,1505,0.43262,925.93,0.027747,2,5,1
1578.9,4.4421,1033.6,0.030678,3,5,1578.6,0.43172,925.93,0.030671,3,5,1
1683.7,4.3963,1033.6,0.032003,2,6,1683.3,0.38591,925.93,0.031996,2,6,1
1730.2,4.4493,1033.6,0.04167,3,5,1729.9,0.43888,925.93,0.041662,3,5,1
1263.7,4.5148,1012.1,0.040297,2,5,1263.4,0.50442,904.39,0.04029,2,5,1
1138.2,4.7042,1012.1,0.057675,3,6,1137.8,0.69374,904.39,0.057667,3,6,1
1233.9,4.5731,1012.1,0.045498,2,5,1233.5,0.56268,904.39,0.04549,2,5,1
1295.7,4.6101,1012.1,0.053185,4,5,1295.3,0.59965,904.39,0.053177,4,5,1
1171.4,4.62,990.53,0.052475,4,5,1171,0.60956,882.86,0.052468,4,5,1
1129.2,4.4985,990.53,0.04746,2,6,1128.8,0.48803,882.86,0.047453,2,6,1
742.32,4.7377,990.53,0.053027,3,6,741.96,0.72726,882.86,0.05302,3,6,1
457.68,4.8233,968.99,0.039648,3,5,457.32,0.81283,861.33,0.039641,3,5,1
211.23,5.0559,947.46,0.028789,2,6,210.87,1.0454,839.79,0.028782,2,6,1
345.65,4.8127,968.99,0.025353,3,6,345.28,0.80224,861.33,0.025345,3,6,1
169.43,4.9512,947.46,0.017383,3,5,169.06,0.94082,839.79,0.017375,3,5,1
142.04,4.8687,495.26,0.01413,2,5,141.67,0.85829,387.6,0.014122,2,5,1
10.487,5.0849,495.26,0.013705,1,5,10.122,1.0745,387.6,0.013697,1,5,1
15.46,5.2182,473.73,0.011399,1,5,15.095,1.2078,366.06,0.011391,1,5,1
16.135,5.3014,495.26,0.025112,2,6,15.769,1.2909,387.6,0.025104,2,6,1
129.25,4.7865,990.53,0.024531,1,6,128.88,0.77605,882.86,0.024524,1,6,1
60.719,4.9058,1012.1,0.021186,1,6,60.354,0.89534,904.39,0.021179,1,6,1
109.92,4.6264,990.53,0.01781,1,6,109.56,0.61593,882.86,0.017802,1,6,1
80.662,4.6466,1012.1,0.013367,1,6,80.297,0.63618,904.39,0.013359,1,6,1
17.518,4.8794,1012.1,0.012506,1,6,17.152,0.86898,904.39,0.012498,1,6,1
0.25121,5.1038,1012.1,0.0011911,0,0,0,1.0934,904.39,0.0011836,0,0,1
0.67339,4.906,818.26,0.0042949,0,0,0.42218,0.89556,710.6,0.0042873,0,0,1
32.085,4.4434,818.26,0.0055962,0,0,31.834,0.43298,710.6,0.0055887,0,0,1
29.664,4.4557,818.26,0.0056993,0,0,29.413,0.4453,710.6,0.0056918,0,0,1
26.628,4.4685,818.26,0.0055569,0,0,26.377,0.45804,710.6,0.0055494,0,0,1
34.264,4.3338,839.79,0.0025061,0,0,34.013,0.32339,732.13,0.0024985,0,0,1
50.581,4.2244,839.79,0.0033605,0,0,50.329,0.21393,732.13,0.0033529,0,0,1
42.993,4.1991,839.79,0.0045282,0,0,42.742,0.18869,732.13,0.0045206,0,0,1
24.616,4.2517,839.79,0.0029032,0,0,24.365,0.24131,732.13,0.0028956,0,0,1
36.185,4.1084,839.79,0.0056802,0,0,35.934,0.097999,732.13,0.0056727,0,0,1
36.996,4.1432,818.26,0.0047846,0,0,36.745,0.1328,710.6,0.004777,0,0,1
39.609,4.0688,818.26,0.0046201,0,0,39.358,0.058342,710.6,0.0046125,0,0,1
51.995,3.9809,818.26,0.0051122,0,0,51.743,0,710.6,0.0051047,0,0,1
62.258,3.9983,839.79,0.0041286,0,0,62.007,0.017398,732.13,0.004121,0,0,1
60.944,3.971,839.79,0.0044108,0,0,60.692,0,732.13,0.0044032,0,0,1
43.072,4.0514,839.79,0.0030091,0,0,42.821,0.080435,732.13,0.0030016,0,0,1
31.723,4.0881,839.79,0.0046801,0,0,31.472,0.11711,732.13,0.0046726,0,0,1
37.718,4.1135,839.79,0.0079619,0,0,37.467,0.14249,732.13,0.0079544,0,0,1
33.706,4.1993,818.26,0.0081413,0,0,33.455,0.22835,710.6,0.0081337,0,0,1
56.281,4.1059,818.26,0.0079003,0,0,56.03,0.13486,710.6,0.0078927,0,0,1
111.48,3.8397,818.26,0.011085,1,26,111.23,0,710.6,0.011077,1,26,1
85.324,3.8844,796.73,0.0097884,0,0,85.073,0.044706,689.06,0.0097808,0,0,1
143.32,3.5588,796.73,0.0092795,0,0,143.07,0,689.06,0.0092719,0,0,1
125.93,3.7342,796.73,0.0077504,0,0,125.68,0.17544,689.06,0.0077428,0,0,1
105.47,3.7172,796.73,0.0075188,0,0,105.21,0.1584,689.06,0.0075112,0,0,1
111.61,3.6994,796.73,0.0097333,0,0,111.36,0.14065,689.06,0.0097258,0,0,1
121.91,3.696,775.2,0.010579,1,25,121.66,0.13718,667.53,0.010571,1,25,1
99.64,3.7525,775.2,0.0052765,0,0,99.389,0.19373,667.53,0.0052689,0,0,1
1.5874,4.5143,732.13,0.0047382,0,0,1.3362,0.95548,624.46,0.0047307,0,0,1
11.014,4.4204,710.6,0.0035737,0,0,10.763,0.86161,602.93,0.0035661,0,0,1
28.565,4.7321,667.53,0.0023958,0,0,28.313,1.1734,559.86,0.0023882,0,0,1
44.632,4.8263,624.46,0.0048211,0,0,44.381,1.2675,516.8,0.0048135,0,0,1
42.353,4.7471,646,0.0040062,0,0,42.101,1.1883,538.33,0.0039987,0,0,1
47.314,5.0584,710.6,0.0016608,0,0,47.062,1.4996,602.93,0.0016533,0,0,1
43.25,5.2077,624.46,0.0013265,0,0,42.999,1.6489,516.8,0.0013189,0,0,1
43.392,5.3364,689.06,0.0010606,0,0,43.141,1.7776,581.4,0.0010531,0,0,1
54.872,5.407,646,0.00043287,0,0,54.621,1.8482,538.33,0.0004253,0,0,1
61.83,5.6189,689.06,0.0002744,0,0,61.579,2.0601,581.4,0.00026683,0,0,1
78.009,5.6977,667.53,0.0012603,0,0,77.758,2.1389,559.86,0.0012527,0,0,1
66.504,5.8285,775.2,0.0026905,0,0,66.253,2.2697,667.53,0.002683,0,0,1
77.09,5.823,1012.1,0.0023802,0,0,76.839,2.2642,904.39,0.0023727,0,0,1
97.487,5.6771,1098.2,0.017208,2,5,97.236,2.1183,990.53,0.017201,2,5,1
109.35,5.7248,1098.2,0.023394,1,13,109.09,2.166,990.53,0.023386,1,13,1
99.824,5.7583,990.53,0.030374,2,5,99.573,2.1995,882.86,0.030366,2,5,1
126.84,5.5583,818.26,0.035022,2,5,126.59,1.9996,710.6,0.035015,2,5,1
827.05,5.1525,796.73,0.034721,2,5,826.8,1.5937,689.06,0.034713,2,5,1
1224.7,4.946,775.2,0.02421,2,5,1224.4,1.3872,667.53,0.024202,2,5,1
1271.8,4.9814,753.66,0.043586,2,5,1271.6,1.4226,646,0.043578,2,5,1
1258.3,4.9835,732.13,0.03882,2,5,1258,1.4248,624.46,0.038813,2,5,1
704.72,4.9284,710.6,0.019421,2,5,704.46,1.3696,602.93,0.019413,2,5,1
781.85,5.0079,667.53,0.030557,2,5,781.6,1.4491,559.86,0.03055,2,5,1
608.66,5.0378,624.46,0.02228,1,14,608.41,1.4791,516.8,0.022272,1,14,1
542.42,5.0384,581.4,0.016252,1,14,542.17,1.4796,473.73,0.016245,1,14,1
208.17,5.2196,495.26,0.021784,1,14,207.92,1.6608,387.6,0.021777,1,14,1
110.44,5.1246,452.2,0.016899,1,15,110.19,1.5659,344.53,0.016891,1,15,1
100.36,4.971,430.66,0.0053347,0,0,100.11,1.4122,323,0.0053271,0,0,1
25.945,5.2433,387.6,0.0080718,0,0,25.693,1.6845,279.93,0.0080643,0,0,1
104.69,5.6511,667.53,0.010174,1,15,104.44,2.0923,559.86,0.010166,1,15,1
