@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.00022179,0,0,6.8237e-05,0,0,0
0.00026727,0,0,0.00011371,0,0,0
0.0006018,0,0,0.00044825,0,0,0
0.00070516,0,0,0.00055161,0,0,0
0.0007044,0,0,0.00055085,0,0,0
0.0011733,0,0,0.0010197,0,0,0
0.0029206,0,0,0.0027671,0,0,0
0.0010022,0,0,0.00084863,0,0,0
0.00062871,0,0,0.00047515,0,0,0
0.00050044,0,0,0.00034689,0,0,0
0.00066019,0,0,0.00050663,0,0,0
0.00038462,0,0,0.00023106,0,0,0
0.00048439,0,0,0.00033084,0,0,0
0.00055212,0,0,0.00039857,0,0,0
0.00025147,0,0,9.7909e-05,0,0,0
0.010276,1,15,0.010123,1,15,0
0.017792,1,16,0.017639,1,16,0
0.026683,3,7,0.026529,3,7,1
0.022699,2,6,0.022546,2,6,1
0.013715,2,6,0.013562,2,6,1
0.0052307,0,0,0.0050771,0,0,1
0.0058976,0,0,0.005744,0,0,1
0.0064657,0,0,0.0063122,0,0,1
0.0065505,0,0,0.006397,0,0,1
0.015512,1,16,0.015358,1,16,1
0.039863,4,6,0.03971,4,6,1
0.050174,3,6,0.05002,3,6,1
0.058372,3,6,0.058218,3,6,1
0.065098,3,6,0.064944,3,6,1
0.044087,3,5,0.043934,3,5,1
0.042517,3,5,0.042363,3,5,1
0.049589,3,5,0.049435,3,5,1
0.061729,3,5,0.061575,3,5,1
0.058107,3,6,0.057953,3,6,1
0.0657,3,6,0.065547,3,6,1
0.057148,3,6,0.056994,3,6,1
0.060326,2,6,0.060172,2,6,1
0.045142,3,7,0.044988,3,7,1
0.051252,3,7,0.051099,3,7,1
0.055614,3,7,0.055461,3,7,1
0.051651,3,6,0.051498,3,6,1
0.047766,3,6,0.047612,3,6,1
0.045301,3,6,0.045148,3,6,1
0.056975,3,6,0.056821,3,6,1
0.052384,2,6,0.052231,2,6,1
0.053111,2,6,0.052957,2,6,1
0.045706,3,6,0.045553,3,6,1
0.047289,2,6,0.047135,2,6,1
0.040153,2,6,0.039999,2,6,1
0.044525,3,6,0.044371,3,6,1
0.038998,3,6,0.038844,3,6,1
0.041448,2,6,0.041294,2,6,1
0.04345,3,6,0.043296,3,6,1
0.047832,3,5,0.047678,3,5,1
0.04993,3,6,0.049777,3,6,1
0.053444,3,5,0.05329,3,5,1
0.044731,3,6,0.044577,3,6,1
0.037489,3,6,0.037336,3,6,1
0.04629,3,5,0.046136,3,5,1
0.04543,3,6,0.045277,3,6,1
0.044615,3,6,0.044461,3,6,1
0.032836,3,6,0.032682,3,6,1
0.03801,3,7,0.037857,3,7,1
0.034138,3,7,0.033985,3,7,1
0.036664,2,5,0.03651,2,5,1
0.035011,3,7,0.034858,3,7,1
0.036756,2,7,0.036603,2,7,1
0.038934,3,5,0.03878,3,5,1
0.052973,1,5,0.05282,1,5,1
0.034346,2,5,0.034192,2,5,1
0.041307,2,5,0.041153,2,5,1
0.037746,1,5,0.037592,1,5,1
0.04368,3,5,0.043526,3,5,1
0.039222,3,5,0.039068,3,5,1
0.025285,3,5,0.025132,3,5,1
0.042588,2,5,0.042434,2,5,1
0.044143,3,6,0.04399,3,6,1
0.050292,3,7,0.050139,3,7,1
0.048838,3,7,0.048685,3,7,1
0.045949,3,7,0.045796,3,7,1
0.035057,3,7,0.034903,3,7,1
0.024919,2,5,0.024766,2,5,1
0.02488,3,7,0.024726,3,7,1
0.016914,2,5,0.016761,2,5,1
0.035483,2,7,0.035329,2,7,1
0.038634,2,7,0.038481,2,7,1
0.022807,1,7,0.022654,1,7,1
0.028333,2,7,0.028179,2,7,1
0.050853,3,7,0.0507,3,7,1
0.046524,3,7,0.04637,3,7,1
0.044172,3,7,0.044019,3,7,1
0.051272,3,7,0.051118,3,7,1
0.057299,2,7,0.057145,2,7,1
0.050836,3,7,0.050682,3,7,1
0.043528,3,7,0.043374,3,7,1
0.059707,3,7,0.059554,3,7,1
0.075545,3,7,0.075391,3,7,1
0.080096,3,7,0.079942,3,7,1
0.074559,3,7,0.074405,3,7,1
0.087246,3,7,0.087092,3,7,1
0.064691,3,7,0.064537,3,7,1
0.054901,2,7,0.054747,2,7,1
0.052151,2,7,0.051997,2,7,1
0.063259,2,7,0.063105,2,7,1
0.062074,2,7,0.06192,2,7,1
0.04818,3,7,0.048026,3,7,1
0.046468,2,7,0.046314,2,7,1
0.036868,2,7,0.036714,2,7,1
0.029195,2,7,0.029041,2,7,1
0.028443,2,7,0.02829,2,7,1
0.011129,2,7,0.010975,2,7,1
0.0062329,0,0,0.0060794,0,0,1
0.0050612,0,0,0.0049076,0,0,0
0.0025754,0,0,0.0024218,0,0,0
0.0024937,0,0,0.0023402,0,0,0
0.002032,0,0,0.0018785,0,0,0
0.0019511,0,0,0.0017975,0,0,0
0.002905,0,0,0.0027515,0,0,0
0.0039275,0,0,0.0037739,0,0,0
0.0056874,0,0,0.0055338,0,0,0
0.0086326,0,0,0.0084791,0,0,0
0.0039756,0,0,0.003822,0,0,0
0.0076964,0,0,0.0075429,0,0,1
0.01347,1,6,0.013317,1,6,1
0.011995,1,5,0.011841,1,5,1
0.017587,1,5,0.017433,1,5,1
0.017609,2,6,0.017455,2,6,1
0.012613,2,5,0.01246,2,5,1
0.011869,1,5,0.011715,1,5,1
0.012746,2,5,0.012592,2,5,1
0.015522,2,5,0.015369,2,5,1
0.019486,2,5,0.019332,2,5,1
0.017885,2,7,0.017732,2,7,1
0.017696,1,7,0.017542,1,7,1
0.020717,2,7,0.020564,2,7,1
0.019292,2,6,0.019139,2,6,1
0.014454,2,6,0.014301,2,6,1
0.02642,2,7,0.026266,2,7,1
0.038175,2,6,0.038022,2,6,1
0.039631,2,6,0.039477,2,6,1
0.042711,2,6,0.042557,2,6,1
0.050807,2,6,0.050654,2,6,1
0.04986,2,6,0.049706,2,6,1
0.058968,2,6,0.058814,2,6,1
0.060558,2,6,0.060404,2,6,1
0.057444,2,6,0.057291,2,6,1
0.057745,2,6,0.057592,2,6,1
0.052424,2,6,0.052271,2,6,1
0.051422,3,7,0.051268,3,7,1
0.058597,2,6,0.058443,2,6,1
0.054369,2,6,0.054216,2,6,1
0.049267,2,6,0.049113,2,6,1
0.051624,3,6,0.051471,3,6,1
0.057168,3,6,0.057014,3,6,1
0.056422,4,5,0.056269,4,5,1
0.054847,3,5,0.054694,3,5,1
0.051619,4,5,0.051466,4,5,1
0.056095,3,6,0.055942,3,6,1
0.053594,3,6,0.053441,3,6,1
0.054564,3,6,0.05441,3,6,1
0.050333,2,6,0.050179,2,6,1
0.059834,2,6,0.059681,2,6,1
0.05422,2,6,0.054066,2,6,1
0.053745,2,6,0.053591,2,6,1
0.051004,2,6,0.05085,2,6,1
0.054993,2,6,0.054839,2,6,1
0.055707,2,6,0.055553,2,6,1
0.051348,2,6,0.051195,2,6,1
0.049254,2,6,0.0491,2,6,1
0.049896,2,6,0.049743,2,6,1
0.042809,2,6,0.042656,2,6,1
0.044421,2,6,0.044267,2,6,1
0.04386,2,6,0.043706,2,6,1
0.045416,2,6,0.045263,2,6,1
0.050045,2,6,0.049892,2,6,1
0.053422,3,6,0.053268,3,6,1
0.048,3,6,0.047847,3,6,1
0.049913,2,6,0.04976,2,6,1
0.045672,2,6,0.045518,2,6,1
0.048128,2,6,0.047974,2,6,1
0.050055,2,6,0.049901,2,6,1
0.057564,3,6,0.05741,3,6,1
0.050414,2,6,0.050261,2,6,1
0.05498,2,6,0.054827,2,6,1
0.05205,2,6,0.051897,2,6,1
0.053539,2,6,0.053385,2,6,1
0.056617,3,6,0.056463,3,6,1
0.056378,2,6,0.056225,2,6,1
0.055826,2,6,0.055673,2,6,1
0.054815,2,6,0.054662,2,6,1
0.054829,2,6,0.054676,2,6,1
0.061914,2,6,0.06176,2,6,1
0.063633,2,6,0.063479,2,6,1
0.057729,3,6,0.057575,3,6,1
0.063458,2,6,0.063304,2,6,1
0.056495,2,6,0.056341,2,6,1
0.064015,2,6,0.063861,2,6,1
0.058757,3,6,0.058603,3,6,1
0.058353,2,6,0.058199,2,6,1
0.0632,3,6,0.063046,3,6,1
0.059853,2,6,0.0597,2,6,1
0.065066,3,6,0.064913,3,6,1
0.066113,3,6,0.065959,3,6,1
0.065678,3,6,0.065524,3,6,1
0.06865,3,6,0.068497,3,6,1
0.072451,3,6,0.072297,3,6,1
0.060626,3,6,0.060473,3,6,1
0.063174,3,6,0.063021,3,6,1
0.063885,3,5,0.063732,3,5,1
0.066451,3,6,0.066298,3,6,1
0.055827,3,6,0.055674,3,6,1
0.061067,3,6,0.060914,3,6,1
0.061442,3,6,0.061288,3,6,1
0.067036,3,6,0.066882,3,6,1
0.073367,3,5,0.073214,3,5,1
0.065228,3,6,0.065074,3,6,1
0.062719,2,5,0.062566,2,5,1
0.063114,3,6,0.062961,3,6,1
0.065627,3,6,0.065473,3,6,1
0.063999,2,5,0.063845,2,5,1
0.068745,3,6,0.068592,3,6,1
0.064187,3,6,0.064033,3,6,1
0.074565,2,6,0.074411,2,6,1
0.065368,3,6,0.065214,3,6,1
0.070643,2,6,0.070489,2,6,1
0.077688,3,6,0.077534,3,6,1
0.075793,2,6,0.075639,2,6,1
0.0592,2,6,0.059047,2,6,1
0.062686,2,6,0.062533,2,6,1
0.067374,2,6,0.06722,2,6,1
0.080233,3,6,0.08008,3,6,1
0.074818,3,6,0.074664,3,6,1
0.078622,3,6,0.078469,3,6,1
0.072499,4,6,0.072346,4,6,1
0.079314,3,6,0.079161,3,6,1
0.085608,4,5,0.085455,4,5,1
0.087237,5,6,0.087084,5,6,1
0.093192,5,6,0.092978,5,6,1
0.09643,6,5,0.096208,6,5,1
0.083788,6,5,0.083566,6,5,1
0.098358,5,5,0.098107,5,5,1
0.10039,5,5,0.10014,5,5,1
0.092332,4,5,0.092081,4,5,1
0.091492,5,5,0.091241,5,5,1
0.096001,5,5,0.09575,5,5,1
0.088467,5,5,0.088216,5,5,1
0.097853,5,5,0.097602,5,5,1
0.085541,4,5,0.085289,4,5,1
0.090478,5,5,0.090226,5,5,1
0.087989,4,5,0.087738,4,5,1
0.089921,3,5,0.08967,3,5,1
0.089805,5,5,0.089553,5,5,1
0.096482,4,5,0.09623,4,5,1
0.084708,5,5,0.084457,5,5,1
0.066153,3,5,0.064202,3,5,1
0.06005,3,5,0.058099,3,5,1
0.057871,2,5,0.05592,2,5,1
0.061284,3,5,0.059333,3,5,1
0.053752,5,5,0.051801,5,5,1
0.044945,3,5,0.042994,3,5,1
0.042872,3,5,0.04092,3,5,1
0.053816,4,5,0.051865,4,5,1
0.057022,4,5,0.055071,4,5,1
0.049984,3,5,0.048033,3,5,1
0.050792,4,5,0.048841,4,5,1
0.043783,4,5,0.041832,4,5,1
0.048764,5,5,0.046813,5,5,1
0.055769,4,5,0.053818,4,5,1
0.063531,4,5,0.06158,4,5,1
0.079698,4,5,0.077747,4,5,1
0.08607,5,5,0.084119,5,5,1
0.090779,4,5,0.088828,4,5,1
0.088961,4,5,0.08701,4,5,1
0.086369,4,5,0.084418,4,5,1
0.077787,4,5,0.075836,4,5,1
0.06826,3,5,0.066309,3,5,1
0.069688,3,5,0.067736,3,5,1
0.074497,4,5,0.072546,4,5,1
0.073932,3,5,0.071981,3,5,1
0.070846,3,5,0.068895,3,5,1
0.054639,2,5,0.052687,2,5,1
0.050279,2,5,0.048328,2,5,1
0.047822,2,5,0.045871,2,5,1
0.052012,3,5,0.050061,3,5,1
0.036479,1,5,0.034527,1,5,1
0.038291,2,5,0.03634,2,5,1
0.036185,2,5,0.034234,2,5,1
0.044604,2,6,0.042653,2,6,1
0.037692,3,5,0.035741,3,5,1
0.040267,2,6,0.038316,2,6,1
0.028951,3,6,0.027,3,6,1
0.031546,3,6,0.029595,3,6,1
0.023452,3,5,0.021501,3,5,1
0.025076,3,6,0.023125,3,6,1
0.021654,3,6,0.019703,3,6,1
0.025639,3,6,0.023687,3,6,1
0.023118,3,6,0.021167,3,6,1
0.023748,3,6,0.021797,3,6,1
0.018133,2,5,0.016182,2,5,1
0.015376,2,5,0.013425,2,5,1
0.018487,1,5,0.016536,1,5,1
0.027261,1,6,0.02531,1,6,1
0.024519,2,6,0.022568,2,6,1
0.022819,3,6,0.020868,3,6,1
0.017783,1,6,0.015832,1,6,1
0.019019,1,6,0.017068,1,6,1
0.015849,1,6,0.013898,1,6,1
0.024184,2,6,0.022233,2,6,1
0.004184,0,0,0.0022329,0,0,1
0.007694,0,0,0.0057429,0,0,1
0.0063458,0,0,0.0043947,0,0,1
0.0051118,0,0,0.0031607,0,0,1
0.0043066,0,0,0.0023555,0,0,1
0.0084761,0,0,0.0065251,0,0,1
0.0066848,0,0,0.0047337,0,0,1
0.0068682,0,0,0.0049171,0,0,1
0.0050622,0,0,0.0031111,0,0,1
0.0041287,0,0,0.0021776,0,0,1
0.0046809,0,0,0.0027298,0,0,1
0.0039551,0,0,0.002004,0,0,1
0.0019911,0,0,4.0019e-05,0,0,1
0.00056976,0,0,0,0,0,1
0.00031685,0,0,0,0,0,1
0.001159,0,0,0.00084217,0,0,1
0.0022852,0,0,0.0019683,0,0,1
0.021076,2,6,0.02076,2,6,1
0.031575,3,6,0.031258,3,6,1
0.024289,2,14,0.023972,2,14,1
0.022533,2,14,0.022216,2,14,1
0.036265,3,5,0.035948,3,5,1
0.0309,1,15,0.030583,1,15,1
0.025522,2,5,0.025205,2,5,1
0.020937,2,5,0.02062,2,5,1
0.026336,2,15,0.026019,2,15,1
0.018048,2,5,0.017731,2,5,1
0.01588,2,5,0.015563,2,5,1
0.015902,2,5,0.015586,2,5,1
0.010573,1,5,0.010256,1,5,1
0.0067243,0,0,0.0064075,0,0,1
0.0021375,0,0,0.0018207,0,0,1
0.0033898,0,0,0.0030729,0,0,1
0.0039635,0,0,0.0036467,0,0,0
0.0041954,0,0,0.0038786,0,0,0
0.0070019,0,0,0.0066851,0,0,0
0.0090784,0,0,0.0087615,0,0,0
0.015879,1,15,0.015563,1,15,0
0.014186,2,8,0.013869,2,8,0
0.012747,1,14,0.01243,1,14,0
0.0094362,0,0,0.0091194,0,0,0
0.0084363,0,0,0.0081195,0,0,0
0.0087324,0,0,0.0084156,0,0,0
0.0038301,0,0,0.0035133,0,0,0
0.0023744,0,0,0.0020575,0,0,0
0.001442,0,0,0.0011252,0,0,0
0.0010441,0,0,0.00072726,0,0,0
0.0012438,0,0,0.00092693,0,0,0
0.0016613,0,0,0.0013444,0,0,0
0.0009393,0,0,0.00062245,0,0,0
0.00091674,0,0,0.00059989,0,0,0
0.00051644,0,0,0.00019959,0,0,0
0.00045346,0,0,0.00013661,0,0,0
0.00041678,0,0,9.993e-05,0,0,0
0.00027952,0,0,0,0,0,0
0.023276,1,23,0.022997,1,23,0
0.045475,1,23,0.045195,1,23,0
0.044543,1,22,0.044264,1,22,1
0.065828,3,5,0.065548,3,5,1
0.079502,3,6,0.079223,3,6,1
0.067555,3,6,0.067275,3,6,1
0.084654,3,5,0.084375,3,5,1
0.10056,3,5,0.10028,3,5,1
0.12223,5,5,0.12195,5,5,1
0.099637,3,5,0.099357,3,5,1
0.12669,5,5,0.12641,5,5,1
0.13554,4,4,0.13526,4,4,1
0.13407,4,5,0.13379,4,5,1
0.11785,6,5,0.11757,6,5,1
0.12693,5,5,0.12665,5,5,1
0.11134,3,6,0.11106,3,6,1
0.13121,3,5,0.13093,3,5,1
0.12934,3,5,0.12906,3,5,1
0.13304,5,5,0.13276,5,5,1
0.13318,4,5,0.1329,4,5,1
0.11745,3,5,0.11717,3,5,1
0.11137,5,5,0.11109,5,5,1
0.12674,5,5,0.12646,5,5,1
0.12982,4,5,0.12954,4,5,1
0.12893,4,5,0.12865,4,5,1
0.1426,4,5,0.14232,4,5,1
0.12498,4,5,0.1247,4,5,1
0.10672,4,5,0.10644,4,5,1
0.12448,4,5,0.1242,4,5,1
0.12525,4,5,0.12497,4,5,1
0.11601,4,5,0.11573,4,5,1
0.10776,4,5,0.10748,4,5,1
0.1109,4,5,0.11062,4,5,1
0.1144,4,5,0.11412,4,5,1
0.13634,4,5,0.13606,4,5,1
0.17068,4,5,0.1704,4,5,1
0.15222,4,5,0.15194,4,5,1
0.14768,4,5,0.1474,4,5,1
0.12686,5,5,0.12658,5,5,1
0.14084,4,5,0.14056,4,5,1
0.14865,4,5,0.14837,4,5,1
0.12813,5,5,0.12786,5,5,1
0.12065,5,5,0.12037,5,5,1
0.11574,5,5,0.11546,5,5,1
0.11895,4,5,0.11867,4,5,1
0.10103,5,5,0.10075,5,5,1
0.12365,5,5,0.12337,5,5,1
0.11967,5,4,0.11939,5,4,1
0.10507,5,4,0.10479,5,4,1
0.10542,5,5,0.10514,5,5,1
0.10059,5,4,0.10031,5,4,1
0.071249,5,5,0.07097,5,5,1
0.086647,5,4,0.086368,5,4,1
0.082785,4,4,0.082505,4,4,1
0.067981,4,5,0.067702,4,5,1
0.087195,4,5,0.086915,4,5,1
0.11007,4,5,0.10979,4,5,1
0.079607,2,13,0.079327,2,13,1
0.031018,3,4,0.030738,3,4,1
0.037017,3,4,0.036738,3,4,1
0.019598,3,4,0.019318,3,4,1
0.016691,2,13,0.016412,2,13,1
0.033638,3,5,0.033359,3,5,1
0.051968,3,6,0.051689,3,6,1
0.086199,4,5,0.085919,4,5,1
0.097501,3,6,0.097221,3,6,1
0.093796,3,6,0.093517,3,6,1
0.10618,3,6,0.1059,3,6,1
0.093615,3,6,0.093335,3,6,1
0.079984,3,7,0.079704,3,7,1
0.066598,3,6,0.066318,3,6,1
0.050785,3,5,0.050505,3,5,1
0.038594,3,5,0.038314,3,5,1
0.044334,3,6,0.044055,3,6,1
0.030498,3,6,0.030218,3,6,1
0.036559,3,6,0.03628,3,6,1
0.037582,3,5,0.037302,3,5,1
0.039181,3,5,0.038901,3,5,1
0.036016,3,5,0.035737,3,5,1
0.03512,2,5,0.034841,2,5,1
0.033474,3,5,0.033195,3,5,1
0.038863,3,5,0.038584,3,5,1
0.03643,3,5,0.03615,3,5,1
0.038576,3,5,0.038297,3,5,1
0.040741,3,5,0.040461,3,5,1
0.037677,3,5,0.037398,3,5,1
0.033201,3,5,0.032922,3,5,1
0.044112,3,5,0.043832,3,5,1
0.040362,3,5,0.040082,3,5,1
0.043831,2,5,0.043551,2,5,1
0.037188,2,5,0.036909,2,5,1
0.039713,2,5,0.039434,2,5,1
0.03582,2,5,0.03554,2,5,1
0.040577,3,5,0.040297,3,5,1
0.037137,3,5,0.036857,3,5,1
0.032336,2,6,0.032056,2,6,1
0.034704,2,5,0.034424,2,5,1
0.036883,2,5,0.036603,2,5,1
0.040125,2,5,0.039846,2,5,1
0.032442,2,5,0.032162,2,5,1
0.031427,3,5,0.031147,3,5,1
0.038319,2,5,0.03804,2,5,1
0.03497,2,5,0.03469,2,5,1
0.040426,2,6,0.040146,2,6,1
0.041019,2,5,0.04074,2,5,1
0.040974,2,6,0.040695,2,6,1
0.036297,2,5,0.036017,2,5,1
0.034594,2,5,0.034315,2,5,1
0.023185,2,5,0.022905,2,5,1
0.035353,2,5,0.035074,2,5,1
0.020876,2,6,0.020597,2,6,1
0.02578,2,6,0.025501,2,6,1
0.031939,2,6,0.031659,2,6,1
0.023826,2,6,0.023547,2,6,1
0.030667,2,5,0.030387,2,5,1
0.028818,2,5,0.028539,2,5,1
0.028923,2,5,0.028644,2,5,1
0.038297,3,5,0.038017,3,5,1
0.052833,3,6,0.052553,3,6,1
0.039933,2,5,0.039653,2,5,1
0.031058,3,5,0.030779,3,5,1
0.024718,3,5,0.024438,3,5,1
0.021831,3,5,0.021552,3,5,1
0.02659,3,5,0.02631,3,5,1
0.020823,3,5,0.020543,3,5,1
0.024897,3,5,0.024617,3,5,1
0.021895,3,6,0.021615,3,6,1
0.01384,3,6,0.01356,3,6,1
0.023308,3,6,0.023029,3,6,1
0.023818,2,6,0.023538,2,6,1
0.028039,2,6,0.027759,2,6,1
0.023219,1,15,0.022939,1,15,1
0.018278,1,16,0.017999,1,16,1
0.011136,1,6,0.010857,1,6,1
0.013057,1,6,0.012778,1,6,1
0.0071378,0,0,0.0068583,0,0,1
0.0017952,0,0,0.0015156,0,0,1
0.0062737,0,0,0.0059942,0,0,1
0.0001882,0,0,0,0,0,1
0.00019786,0,0,9.6572e-06,0,0,1
0.00065826,0,0,0.00047006,0,0,1
0.0021639,0,0,0.0019757,0,0,0
0.0015146,0,0,0.0013264,0,0,0
0.00074152,0,0,0.00055332,0,0,0
0.00010065,0,0,0,0,0,0
0.00095389,0,0,0.00085324,0,0,0
0.00049681,0,0,0.00039615,0,0,0
0.00010389,0,0,3.2405e-06,0,0,0
0.00010947,0,0,8.8189e-06,0,0,0
0.00028137,0,0,0.00018071,0,0,0
0.00024206,0,0,0.00014141,0,0,0
0.00030378,0,0,0.00020313,0,0,0
0.00020805,0,0,0.0001074,0,0,0
0.00038551,0,0,0.00028485,0,0,0
0.00027703,0,0,0.00017638,0,0,0
0.0011679,0,0,0.0010672,0,0,1
0.0021143,0,0,0.0020137,0,0,1
0.0055612,0,0,0.0054605,0,0,1
0.0040854,0,0,0.0039848,0,0,1
0.0025083,0,0,0.0024076,0,0,1
0.0034864,0,0,0.0033858,0,0,1
0.0032976,0,0,0.0031969,0,0,1
0.0063736,0,0,0.0062729,0,0,1
0.0063529,0,0,0.0062522,0,0,1
0.0060793,0,0,0.0059787,0,0,1
0.0074685,0,0,0.0073678,0,0,1
0.0094235,0,0,0.0093228,0,0,1
0.0091273,0,0,0.0090267,0,0,1
0.0062838,0,0,0.0061831,0,0,1
0.0074305,0,0,0.0073299,0,0,1
0.00847,0,0,0.0083693,0,0,1
0.008699,0,0,0.0085983,0,0,1
0.0078413,0,0,0.0077406,0,0,1
0.0066827,0,0,0.0065821,0,0,1
0.0041993,0,0,0.0040986,0,0,1
0.0045517,0,0,0.0044511,0,0,1
0.0050793,0,0,0.0049787,0,0,1
0.004707,0,0,0.0046064,0,0,1
0.0043616,0,0,0.0042609,0,0,1
0.0047354,0,0,0.0046348,0,0,1
0.0054239,0,0,0.0053233,0,0,1
0.0049903,0,0,0.0048897,0,0,1
0.0061713,0,0,0.0060707,0,0,1
0.005511,0,0,0.0054104,0,0,1
0.0067896,0,0,0.0066889,0,0,1
0.0067251,0,0,0.0066244,0,0,1
0.0081516,0,0,0.0080509,0,0,1
0.0064802,0,0,0.0063795,0,0,1
0.0023348,0,0,0.0022341,0,0,1
0.00071797,0,0,0.00061732,0,0,1
0.0001544,0,0,5.3751e-05,0,0,1
0.00037245,0,0,0.0002718,0,0,1
0.00013077,0,0,3.0115e-05,0,0,1
0.00062904,0,0,0.00052839,0,0,1
0.0023076,0,0,0.002207,0,0,1
0.0040829,0,0,0.0039822,0,0,1
0.0048417,0,0,0.0047411,0,0,1
0.014054,2,6,0.013953,2,6,1
0.054589,3,6,0.054489,3,6,1
0.060616,4,6,0.060516,4,6,1
0.090623,4,6,0.090523,4,6,1
0.08952,5,6,0.08942,5,6,1
0.086451,5,6,0.08635,5,6,1
0.070652,5,6,0.070552,5,6,1
0.11935,4,6,0.11925,4,6,1
0.080843,4,6,0.080742,4,6,1
0.058075,4,6,0.057974,4,6,1
0.058238,4,5,0.058137,4,5,1
0.05739,3,5,0.057289,3,5,1
0.050004,3,6,0.049903,3,6,1
0.041438,2,6,0.041338,2,6,1
0.032241,4,5,0.032141,4,5,1
0.021405,2,5,0.021305,2,5,1
0.013804,2,5,0.013704,2,5,1
0.0091754,0,0,0.0090747,0,0,1
0.0070862,0,0,0.0069855,0,0,0
0.014387,1,16,0.014286,1,16,0
0.010971,1,15,0.01087,1,15,0
0.010591,1,15,0.01049,1,15,0
0.012592,2,5,0.012491,2,5,0
0.01596,2,5,0.015859,2,5,0
0.013709,2,10,0.013608,2,10,0
0.014614,2,5,0.014513,2,5,0
0.018031,1,16,0.01793,1,16,0
0.014878,1,15,0.014778,1,15,0
0.012979,1,16,0.012878,1,16,0
0.010335,1,16,0.010235,1,16,0
0.0072484,0,0,0.0071478,0,0,0
0.0040743,0,0,0.0039737,0,0,0
0.0025018,0,0,0.0024012,0,0,0
0.0010051,0,0,0.00090448,0,0,0
0.0010792,0,0,0.00097859,0,0,0
0.00028306,0,0,0.00018241,0,0,0
0.00020714,0,0,0.00010649,0,0,0
0.0001561,0,0,5.5448e-05,0,0,0
0.00035461,0,0,0.00025395,0,0,0
0.00051534,0,0,0.00041469,0,0,0
0.0031162,0,0,0.0030156,0,0,0
0.0047727,0,0,0.0046721,0,0,0
0.0078163,0,0,0.0077156,0,0,0
0.0069563,0,0,0.0068557,0,0,0
0.0024762,0,0,0.0023755,0,0,0
0.0030893,0,0,0.0029887,0,0,0
0.0034629,0,0,0.0033623,0,0,1
0.021861,2,6,0.02176,2,6,1
0.057218,2,6,0.057117,2,6,1
0.047199,2,6,0.047098,2,6,1
0.063487,3,6,0.063386,3,6,1
0.059297,2,6,0.059196,2,6,1
0.069564,3,6,0.069464,3,6,1
0.091543,5,6,0.091443,5,6,1
0.095892,4,6,0.095791,4,6,1
0.098916,4,6,0.098816,4,6,1
0.099204,5,6,0.099104,5,6,1
0.10817,4,6,0.10807,4,6,1
0.10893,4,6,0.10883,4,6,1
0.11684,4,6,0.11674,4,6,1
0.10771,4,6,0.10761,4,6,1
0.10894,4,5,0.10884,4,5,1
0.1068,5,5,0.1067,5,5,1
0.11664,6,5,0.11654,6,5,1
0.12114,4,5,0.12104,4,5,1
0.12407,4,5,0.12397,4,5,1
0.14378,5,5,0.14368,5,5,1
0.12604,4,5,0.12593,4,5,1
0.13903,6,5,0.13893,6,5,1
0.12588,4,5,0.12578,4,5,1
0.14375,5,5,0.14365,5,5,1
0.13997,5,5,0.13987,5,5,1
0.1349,4,5,0.13479,4,5,1
0.13782,5,5,0.13771,5,5,1
0.14051,4,5,0.14041,4,5,1
0.1461,4,5,0.146,4,5,1
0.1644,4,5,0.1643,4,5,1
0.15641,4,5,0.15631,4,5,1
0.13937,4,5,0.13927,4,5,1
0.14688,4,5,0.14678,4,5,1
0.13601,5,5,0.13591,5,5,1
0.14193,5,5,0.14183,5,5,1
0.14999,5,5,0.14989,5,5,1
0.15817,4,5,0.15807,4,5,1
0.16186,5,5,0.16176,5,5,1
0.14215,5,5,0.14205,5,5,1
0.15596,7,5,0.15586,7,5,1
0.17975,7,5,0.17965,7,5,1
0.15329,5,5,0.15319,5,5,1
0.16737,5,5,0.16727,5,5,1
0.14775,5,5,0.14765,5,5,1
0.14043,3,5,0.14033,3,5,1
0.15153,4,5,0.15143,4,5,1
0.13171,4,5,0.13161,4,5,1
0.15602,4,5,0.15592,4,5,1
0.15166,4,5,0.15156,4,5,1
0.13468,4,5,0.13458,4,5,1
0.13415,4,5,0.13405,4,5,1
0.13141,5,5,0.13131,5,5,1
0.079438,4,5,0.079337,4,5,1
0.038442,4,5,0.038341,4,5,1
0.038892,3,5,0.038791,3,5,1
0.034051,3,5,0.033951,3,5,1
0.044765,4,5,0.044665,4,5,1
0.069772,7,5,0.069671,7,5,1
0.068724,6,5,0.068623,6,5,1
0.072971,5,5,0.072871,5,5,1
0.078328,4,5,0.078228,4,5,1
0.07001,4,5,0.069909,4,5,1
0.034334,2,7,0.034233,2,7,1
0.049376,3,7,0.049275,3,7,1
0.073346,3,7,0.073245,3,7,1
0.062517,4,5,0.062417,4,5,1
0.052924,4,5,0.052823,4,5,1
0.0555,4,5,0.055399,4,5,1
0.071344,3,5,0.071244,3,5,1
