@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
872.98,-5.0074,925.93,1
953.74,-5.258,925.93,1
994.9,-5.2589,925.93,1
1032.9,-5.2657,925.93,1
1053.9,-5.2705,947.46,1
1018.2,-5.3005,947.46,1
929.74,-5.3966,968.99,1
871.29,-5.4428,968.99,1
818.37,-5.5225,968.99,1
760.45,-5.5822,990.53,1
810.35,-5.6404,1012.1,1
861.18,-5.6458,1055.1,1
914.84,-5.5988,882.86,1
839.89,-5.6926,1012.1,1
1247.5,-5.6548,2928.5,1
1644.8,-5.5287,2928.5,1
1116.5,-5.6034,3122.3,1
1472.3,-5.6288,3186.9,1
983.71,-5.8027,3143.8,1
1436.3,-5.739,3186.9,1
1334.1,-5.7512,2799.3,1
2414.3,-5.6324,2842.4,1
2063,-5.665,2799.3,1
2750.1,-5.6617,2562.5,1
2667.5,-5.7543,2820.8,1
4285.1,-5.6352,2691.7,1
4323.2,-5.6893,2540.9,1
5692,-5.6883,2691.7,1
5430.2,-5.7653,2648.6,1
5993.9,-5.7542,3316.1,1
6761.6,-5.7747,3143.8,1
5255.7,-5.9609,3079.2,1
6083.8,-5.8125,3230,1
5260.8,-5.8777,3186.9,1
4522.5,-5.8127,2562.5,1
1044.2,-5.8048,732.13,1
782.1,-5.7341,732.13,1
753.45,-5.5164,710.6,1
764.34,-5.4145,667.53,1
334.89,-5.5991,624.46,1
-30.389,-5.7474,559.86,1
-122.29,-5.8207,473.73,1
-71.648,-5.7408,21.533,1
-131.06,-6.0742,43.066,1
-165.63,-6.1417,3057.7,1
-134.93,-6.2387,3014.6,1
-126.08,-6.2487,1055.1,0
-187.28,-6.3034,1012.1,0
-204.3,-6.3572,21.533,0
-164.65,-6.278,21.533,0
-134.7,-6.2919,43.066,0
-108.6,-6.2299,21.533,0
-82.904,-6.2779,21.533,0
-51.143,-6.0733,21.533,0
-40.904,-5.5738,21.533,0
-37.393,-5.5102,21.533,0
-58.992,-5.9625,21.533,0
-56.32,-6.1669,64.6,0
-26.055,-4.9866,21.533,0
-22.827,-4.7522,21.533,0
-68.428,-5.9322,1248.9,1
571.14,-5.8048,904.39,1
1159.4,-5.6251,968.99,1
1262.7,-5.1431,968.99,1
1335.7,-5.1002,947.46,1
1364.2,-5.2428,947.46,1
1362.5,-5.2135,947.46,1
1523,-5.3635,947.46,1
1517.2,-5.3964,947.46,1
1505.9,-5.3875,925.93,1
1552.3,-5.4313,925.93,1
1753.4,-5.4663,925.93,1
1979.2,-5.3839,1378.1,1
2411.9,-5.4017,3165.4,1
2763.2,-5.3391,3165.4,1
3394.4,-5.4283,3186.9,1
3722.3,-5.3578,3186.9,1
4147.7,-5.6024,3165.4,1
3782.2,-5.614,3143.8,1
3462.5,-5.9235,3100.8,1
3694.9,-6.091,2605.5,1
3948.2,-6.0898,2584,1
4121.7,-5.9827,3014.6,1
5317.8,-5.993,3100.8,1
5302.6,-5.9708,3122.3,1
5266.8,-5.8879,3143.8,1
5263.4,-6.0098,3143.8,1
6861.7,-5.9879,2842.4,1
7636.6,-5.9708,3380.7,1
6955.8,-5.8515,3186.9,1
4589.8,-5.8522,2734.7,1
3705.9,-5.7774,2734.7,1
3307.7,-5.8336,2713.2,1
3284.9,-5.8466,2648.6,1
3131,-5.9704,2605.5,1
2341,-5.9101,2519.4,1
1906.6,-6.0418,495.26,1
1370.3,-5.921,1335.1,1
571.27,-5.8728,1270.5,1
3.2808,-5.894,387.6,1
-106.82,-5.8082,1292,1
-107.95,-5.9209,21.533,1
-171.15,-6.1511,21.533,1
-176.99,-6.2833,3186.9,1
-195.01,-6.3477,3186.9,1
-201.51,-6.3285,2497.9,1
-198.33,-6.3406,21.533,1
-176.67,-6.377,21.533,0
-146.52,-6.3646,21.533,0
-114.66,-6.2067,21.533,0
-87.361,-6.316,21.533,0
-61.429,-6.2257,21.533,0
-64.183,-5.9849,21.533,0
-49.995,-5.6859,21.533,0
-41.325,-5.097,21.533,0
-57.162,-5.8297,43.066,0
-50.833,-5.9611,21.533,0
-118.28,-5.8715,21.533,0
430.79,-5.6944,1076.7,1
1150.9,-5.7209,1055.1,1
1319.7,-5.3128,947.46,1
1315.6,-5.2634,947.46,1
1337,-5.3252,925.93,1
1381.4,-5.3244,947.46,1
1598.3,-5.2123,947.46,1
1708.9,-5.2436,947.46,1
1636.6,-5.1294,947.46,1
1676.5,-5.1714,968.99,1
1579.4,-5.0659,968.99,1
1737.5,-5.2619,968.99,1
1743.8,-5.3973,990.53,1
2224.3,-5.4788,968.99,1
2642,-5.261,968.99,1
3097,-5.3086,2885.4,1
3344.6,-5.2117,2907,1
4105.4,-5.1921,2928.5,1
4152.5,-5.1405,2971.6,1
6125.1,-5.7691,2971.6,1
6444.7,-5.913,2454.8,1
5142,-5.983,2799.3,1
5200,-6.0746,2734.7,1
5252.7,-6.1654,2691.7,1
5924.9,-6.1957,2863.9,1
5244.7,-6.1956,3402.2,1
5112.7,-6.2579,3466.8,1
5763.2,-6.1706,1421.2,1
6926.6,-6.0911,3316.1,1
5852.9,-6.1603,3122.3,1
7270.1,-6.0583,3273,1
7612.7,-5.9934,3337.6,1
5421.7,-6.08,1658.1,1
3649.1,-5.9659,1636.5,1
2968,-6.0457,1593.5,1
1841,-5.9239,1442.7,1
611.73,-6.0287,1442.7,1
405.23,-5.7844,646,1
96.009,-5.7468,602.93,1
-7.1886,-5.7433,559.86,1
-109.73,-5.7748,473.73,1
-77.022,-5.7887,21.533,1
-145.31,-6.1438,1184.3,1
-158,-6.1258,21.533,0
-122.89,-6.077,21.533,0
-139.95,-6.1853,21.533,0
-195.89,-6.3087,2950,0
-201.58,-6.3542,21.533,0
100.15,-5.8924,2734.7,1
2962.6,-5.6585,2691.7,1
2063.4,-5.8147,2605.5,1
2304.9,-5.8282,2907,1
2542.2,-5.8142,3273,1
2183.1,-5.9152,3294.6,1
1895.6,-5.8912,3208.4,1
2224.7,-5.8433,3273,1
1723.8,-5.8671,2950,1
1445.8,-5.961,2907,1
1938.5,-5.7474,2928.5,1
2216.6,-5.8185,3079.2,1
1854.4,-5.8722,2863.9,1
3389.7,-5.7108,2971.6,1
1747,-5.3971,2691.7,1
1370.1,-5.4152,2627.1,1
1250.6,-5.5122,1292,1
1632.3,-5.4804,1292,1
2120.4,-5.5645,2627.1,1
2542.9,-5.3859,2670.1,1
2798.3,-5.3754,2691.7,1
2794,-5.56,2648.6,1
2215.1,-5.5538,1335.1,1
1633.4,-5.6091,1292,1
1338.7,-5.7203,1313.5,1
866.02,-5.6034,1184.3,1
245.69,-5.6453,1313.5,1
-27.053,-5.5911,387.6,1
-88.188,-5.5267,1184.3,1
-82.736,-5.8302,1184.3,0
-142.13,-6.1572,2950,0
-167.7,-6.1985,2928.5,0
-172.77,-6.2059,1162.8,0
-158.82,-6.2351,21.533,0
-134.91,-6.3527,2993.1,0
-110.22,-6.2546,21.533,0
-94.065,-6.2504,21.533,0
-77.753,-6.0084,21.533,0
-67.064,-5.9777,21.533,0
-50.366,-6.2321,64.6,0
650.65,-4.2567,21.533,0
532.6,-4.3391,21.533,0
246.42,-4.783,43.066,0
371.34,-4.5357,21.533,0
150.79,-4.8388,21.533,0
576.83,-4.9141,21.533,1
1396.1,-4.5981,21.533,1
858.49,-5.0492,21.533,1
1024.8,-4.9745,43.066,1
1585,-4.5292,21.533,1
1231.5,-5.0911,21.533,1
1027.5,-5.396,21.533,1
903.83,-5.334,861.33,1
1602.7,-4.8288,21.533,1
1284.7,-4.9874,21.533,1
910.9,-5.1654,839.79,1
1209.5,-4.9921,21.533,1
949.58,-5.0853,818.26,1
1266.8,-4.8832,21.533,1
1395.4,-4.7668,21.533,1
818.84,-5.2556,818.26,1
1344.3,-5.09,21.533,1
1981.5,-4.776,21.533,1
1735.2,-5.0065,21.533,1
745.48,-5.4029,796.73,1
913.7,-5.2148,21.533,1
1366.5,-4.915,21.533,1
2376.8,-4.5541,21.533,1
1452.2,-4.9432,21.533,1
1118.4,-5.22,43.066,1
2396.2,-4.5702,21.533,1
1571.7,-5.0013,21.533,1
1562.9,-5.0357,21.533,1
1550.4,-5.0721,21.533,1
1166.1,-5.39,818.26,1
1758.9,-5.1258,796.73,1
1277,-5.2245,818.26,1
1508.9,-5.1717,861.33,1
1619.2,-5.0336,882.86,1
1127.2,-5.1281,904.39,1
953.92,-5.1373,925.93,1
1137.6,-5.1129,925.93,1
1068.4,-5.2978,947.46,1
1386.5,-5.0117,925.93,1
1134,-5.1014,925.93,1
1008.4,-5.367,925.93,1
947.8,-5.3437,796.73,1
1038.7,-5.4668,710.6,1
1145.5,-5.3235,710.6,1
966.97,-5.135,710.6,1
956.59,-5.0032,710.6,1
847.21,-4.9052,710.6,1
1066.2,-4.723,689.06,1
1028.9,-4.5536,689.06,1
1473.4,-4.221,21.533,1
1037.5,-4.3935,624.46,1
978.14,-4.2599,21.533,1
579.09,-4.2494,21.533,1
344.69,-4.6092,64.6,1
819.3,-4.0969,21.533,1
1064.3,-4.3511,21.533,1
382.65,-5.0975,21.533,1
903.92,-4.3538,21.533,0
1408.4,-3.8662,21.533,0
1111.5,-4.0538,21.533,0
871.66,-4.4998,64.6,0
1267.5,-3.9081,21.533,0
864.25,-4.2655,21.533,0
245.82,-4.8544,64.6,0
457.98,-4.6943,21.533,0
381.87,-4.9013,21.533,0
388.32,-4.8722,21.533,0
352.31,-4.8422,21.533,0
464.34,-4.6022,64.6,0
954.01,-4.3234,21.533,0
793.4,-4.3914,21.533,0
438.44,-4.8699,21.533,0
369.42,-5.2827,64.6,1
594.39,-5.4362,21.533,1
639.57,-5.4811,21.533,1
700.08,-5.498,21.533,1
1098.4,-5.0422,21.533,1
876.66,-5.2706,947.46,1
898.8,-5.3861,947.46,1
701.58,-5.4664,107.67,1
698.69,-5.398,904.39,1
908.01,-5.2259,21.533,1
920.18,-5.208,21.533,1
664.16,-5.3854,839.79,1
834.13,-5.2501,839.79,1
934.98,-5.2025,21.533,1
856.02,-5.079,818.26,1
694.18,-5.2298,818.26,1
845.13,-5.3025,818.26,1
1245.5,-5.1179,21.533,1
357.66,-5.5952,796.73,1
694.46,-5.3834,21.533,1
879.91,-5.2241,21.533,1
452.1,-5.5711,796.73,1
717.5,-5.3331,21.533,1
568.7,-5.5256,818.26,1
661.5,-5.5059,839.79,1
1140.3,-5.3239,861.33,1
929.77,-5.2272,861.33,1
1126.1,-5.4559,882.86,1
1407.1,-5.4085,925.93,1
1443.8,-5.6292,968.99,1
1523.1,-5.6685,1012.1,1
1715.6,-5.5685,1033.6,1
1501.5,-5.6209,1055.1,1
1501.2,-5.5476,1055.1,1
1690.5,-5.5584,1055.1,1
2323.5,-5.5382,1033.6,1
2337.6,-5.4371,990.53,1
2098.8,-5.431,968.99,1
1624.6,-5.4424,947.46,1
1821.7,-5.4182,947.46,1
1975.3,-5.5053,21.533,1
1754,-5.5171,21.533,1
1266.8,-5.5904,732.13,1
965.14,-5.2071,21.533,1
515.05,-5.0646,21.533,1
299.69,-5.0941,107.67,0
306.7,-5.1189,21.533,0
224.44,-5.2371,21.533,0
398.7,-4.9323,21.533,0
34.859,-5.4601,129.2,0
251.76,-5.0264,21.533,0
111.77,-5.2151,107.67,0
171.59,-5.0775,21.533,0
283.22,-4.8115,107.67,0
519.91,-4.5589,21.533,0
377.08,-4.6555,21.533,0
295.48,-4.8021,107.67,0
97.43,-5.0921,43.066,0
215.25,-4.8235,21.533,0
346.11,-4.6666,21.533,0
358.73,-4.5755,21.533,0
331.18,-4.5936,21.533,0
194.39,-4.8465,43.066,0
469.43,-4.4329,21.533,0
601.58,-4.3552,21.533,0
321.66,-5.2864,150.73,0
575.43,-5.3567,107.67,1
880.75,-5.3217,107.67,1
606.59,-5.5393,947.46,1
686.95,-5.3125,495.26,1
1099.4,-5.184,21.533,1
1147.5,-5.2502,947.46,1
1037.6,-5.2696,947.46,1
1388.5,-5.0834,21.533,1
1510.5,-5.0994,21.533,1
1230,-5.201,925.93,1
1269.1,-5.1305,904.39,1
1442.4,-5.6662,904.39,1
1609.1,-5.5016,2627.1,1
1870.7,-5.5796,2605.5,1
1713.3,-5.8498,1292,1
1663.5,-6.0309,2928.5,1
2135.2,-5.9189,3122.3,1
1894,-6.0191,3036.2,1
2493.5,-5.9871,3036.2,1
2612.5,-5.9229,3036.2,1
3017.5,-5.9156,2691.7,1
3062,-5.8888,2799.3,1
3084.1,-5.8708,2993.1,1
4115.2,-5.8449,21.533,1
3661.2,-5.8296,21.533,1
2578.9,-5.9145,1701.1,1
2750.3,-5.7591,1722.7,1
3030.9,-5.792,21.533,1
2946.6,-5.7441,1679.6,1
2975.8,-5.6547,1679.6,1
2824.2,-5.6691,1658.1,1
3221.4,-5.8441,1098.2,1
4396.7,-5.618,3100.8,1
4084.6,-5.6142,3036.2,1
2027.8,-5.7023,968.99,1
1695.3,-5.8336,968.99,1
2052.3,-5.7615,21.533,1
1413.8,-5.6621,21.533,1
522.81,-5.6553,21.533,1
472.78,-4.987,107.67,1
828.52,-4.3605,344.53,1
517.99,-4.7836,366.06,1
622.34,-4.9048,323,1
335.44,-5.02,21.533,1
320.27,-5.0087,344.53,1
642.23,-4.6128,344.53,0
203.11,-5.0348,344.53,0
234.54,-4.9629,107.67,0
247.14,-4.9998,107.67,0
238.63,-5.0261,21.533,0
476.32,-4.6312,107.67,0
335.82,-4.7974,21.533,0
340.39,-4.8706,21.533,0
424.39,-4.6506,107.67,0
194.76,-4.9145,366.06,0
812.75,-4.4467,21.533,0
761.54,-4.4825,344.53,0
387.78,-4.6987,64.6,0
350.79,-4.6501,107.67,0
473.38,-4.5563,21.533,0
139.39,-5.0818,129.2,0
225.89,-5.0169,107.67,0
588.12,-5.8418,861.33,1
1538.3,-5.656,882.86,1
1798.1,-5.5249,904.39,1
1656.2,-5.6933,925.93,1
1457,-5.3068,947.46,1
1597.9,-5.297,947.46,1
2100.2,-5.2928,1399.7,1
2494.8,-5.2426,1399.7,1
2894.2,-5.1638,3186.9,1
3075.8,-5.1372,3186.9,1
3301,-5.0701,3208.4,1
3600.1,-5.1143,2756.2,1
3653.8,-5.1207,3208.4,1
3853.5,-5.1792,3230,1
4083.7,-5.2389,3251.5,1
4237.7,-5.2634,3230,1
4154.1,-5.453,3208.4,1
3697.5,-5.4868,1378.1,1
3004.9,-5.665,1378.1,1
3357.7,-5.9264,1356.6,1
2812.1,-6.0819,1313.5,1
2350.7,-6.1292,3402.2,1
2265.7,-6.0476,2584,1
2534.8,-6.0781,1335.1,1
2738.2,-6.0001,1356.6,1
3065.1,-5.9883,1378.1,1
3023.2,-6.0041,1399.7,1
3017,-6.0228,1464.3,1
2667.4,-5.8112,1485.8,1
2906.5,-5.7935,1507.3,1
4216.9,-5.8294,1507.3,1
4854.2,-5.8642,1507.3,1
4165.4,-5.7983,1485.8,1
3295.1,-5.7723,1485.8,1
3646.3,-5.7048,1464.3,1
3836.2,-5.6257,1442.7,1
3686.9,-5.6559,1421.2,1
3170.3,-5.5962,1399.7,1
2132.7,-5.7136,1399.7,1
1746.5,-5.8508,925.93,1
1635.3,-5.831,1335.1,1
2402.1,-5.7276,1421.2,1
2200.6,-5.6263,1378.1,1
718.8,-5.8049,710.6,1
340.7,-5.748,366.06,1
5.1291,-5.5839,107.67,1
234.49,-4.9661,107.67,1
77.099,-5.5348,86.133,1
188.13,-5.7025,107.67,1
6.2711,-5.9261,366.06,1
190.66,-5.4018,21.533,1
76.593,-5.3438,107.67,1
39.621,-5.3159,21.533,1
102.57,-5.2037,107.67,0
139.49,-5.0652,21.533,0
211.87,-4.8616,107.67,0
265.73,-4.7349,107.67,0
121.43,-4.979,150.73,0
199.14,-4.8229,86.133,0
316.32,-4.7556,129.2,0
162.07,-4.9575,129.2,0
334.39,-4.6059,107.67,0
115.93,-5.0456,107.67,0
177.09,-4.8674,129.2,0
83.568,-5.093,107.67,0
36.358,-5.193,86.133,0
185.51,-5.4189,86.133,1
495.05,-5.7249,129.2,1
876.5,-5.7054,882.86,1
1144.4,-5.5892,925.93,1
901.14,-5.1637,947.46,1
875.44,-5.2079,947.46,1
858.46,-5.1617,947.46,1
802.98,-5.2253,947.46,1
939.74,-5.3204,947.46,1
891.47,-5.4044,925.93,1
1238.9,-5.3396,925.93,1
1398.7,-5.2986,925.93,1
1454.3,-5.3833,1378.1,1
2175.8,-5.3266,1378.1,1
2792.9,-5.3062,2734.7,1
3586.9,-5.3032,2734.7,1
4168,-5.3835,2713.2,1
4204.3,-5.6606,2670.1,1
3755.9,-5.7098,2648.6,1
2832.5,-5.852,1335.1,1
2081,-6.0708,3423.8,1
2052.4,-6.0527,2562.5,1
2631.1,-5.9423,2605.5,1
3635.2,-6.0046,3079.2,1
4212.3,-5.8694,3165.4,1
5169.8,-5.8183,1464.3,1
5190.5,-5.7827,2950,1
5955.4,-5.7889,3057.7,1
5320,-5.6939,3165.4,1
4051.2,-5.8491,3230,1
2685.9,-5.955,1636.5,1
3829.4,-5.8663,1615,1
4428.4,-5.6543,3143.8,1
4235.4,-5.5873,3079.2,1
3324.3,-5.6109,1485.8,1
2522.5,-5.6579,1421.2,1
1915.2,-5.6624,925.93,1
1812.6,-5.7954,21.533,1
1354.7,-5.7778,21.533,1
497.78,-5.7399,21.533,1
145.1,-5.384,21.533,1
56.612,-5.2968,129.2,1
18.488,-5.3947,21.533,1
16.14,-5.7821,21.533,1
230.29,-5.5982,21.533,1
276.98,-5.4028,21.533,1
117.54,-5.436,21.533,0
223.47,-5.0235,21.533,0
85.868,-5.2127,21.533,0
51.665,-5.1913,21.533,0
10.983,-5.2157,107.67,0
44.967,-5.1037,43.066,0
225.35,-4.6513,21.533,0
273.15,-4.6226,21.533,0
296.49,-4.6274,21.533,0
232.88,-4.8033,86.133,0
57.125,-5.0978,21.533,0
251.29,-4.6602,21.533,0
196.16,-4.7512,107.67,0
40.689,-5.1301,21.533,1
55.213,-5.162,107.67,1
495.33,-5.5757,21.533,1
1557.1,-5.3313,21.533,1
1486.6,-5.6232,21.533,1
1139.8,-5.6927,925.93,1
1304,-5.3414,925.93,1
1863.9,-5.1101,21.533,1
1779.4,-5.2044,21.533,1
1574.4,-5.3385,21.533,1
1314.1,-5.4954,1335.1,1
1594.4,-5.5204,1335.1,1
2023.4,-5.3698,1313.5,1
2568.5,-5.2205,1313.5,1
3193.4,-5.2755,3057.7,1
3888.2,-5.228,2648.6,1
3832.4,-5.3188,2670.1,1
4288.9,-5.2754,2670.1,1
4193.7,-5.4243,2648.6,1
3394,-5.5484,2648.6,1
2953.2,-5.7452,1335.1,1
2749.3,-6.0609,1335.1,1
2665.8,-5.9356,1356.6,1
2215.8,-6.0711,1356.6,1
2788.6,-5.8915,1378.1,1
3445.5,-5.9151,2691.7,1
3378.7,-6.1152,2670.1,1
4392,-6.0766,2756.2,1
5199.9,-6.074,1464.3,1
4409,-5.8949,1550.4,1
3317.1,-5.6434,3143.8,1
2922,-5.6119,3165.4,1
2732.5,-5.5965,3230,1
2559.5,-5.723,1615,1
2874.7,-5.7846,1593.5,1
2835.3,-5.6495,1593.5,1
2782.4,-5.7112,2584,1
3371.7,-5.6998,2540.9,1
3413.9,-5.6262,1442.7,1
2565.2,-5.629,1421.2,1
2024.7,-5.7116,1378.1,1
1523.1,-5.7045,904.39,1
1511.3,-5.7586,882.86,1
1694.1,-5.7947,710.6,1
682.61,-5.9245,710.6,1
548.92,-5.2909,129.2,1
399.74,-4.6906,21.533,1
223.25,-4.9171,150.73,1
43.519,-5.6438,107.67,1
269.91,-5.5723,21.533,1
407.97,-5.4324,21.533,1
342,-5.2053,107.67,0
26.129,-5.382,150.73,0
432.91,-4.5969,21.533,0
431.67,-4.6264,21.533,0
196.5,-4.951,129.2,0
372.64,-4.6812,107.67,0
231.22,-4.8707,21.533,0
280.31,-4.8562,129.2,0
94.809,-5.2521,172.27,0
63.842,-5.297,150.73,0
50.895,-5.3703,323,0
212.65,-5.1687,64.6,0
422.55,-4.825,107.67,0
251.9,-5.0226,107.67,0
266.14,-5.0401,129.2,0
821.88,-5.6292,21.533,1
1392.8,-5.7603,21.533,1
1865.8,-5.5765,925.93,1
1649.2,-5.511,947.46,1
1111.1,-5.3036,947.46,1
1215.1,-5.3506,947.46,1
1252.1,-5.3507,947.46,1
1322.5,-5.5447,1378.1,1
1697.6,-5.4596,1356.6,1
1995.6,-5.4412,3079.2,1
2504.9,-5.3006,3036.2,1
2742,-5.2565,3014.6,1
2775.8,-5.507,1292,1
3151.9,-5.4855,3380.7,1
3333,-5.8404,3337.6,1
2358.9,-6.0722,3230,1
2141.4,-6.1218,21.533,1
1427.5,-6.0495,2627.1,1
1404.5,-6.0278,2605.5,1
1696.8,-6.0185,107.67,1
1502.1,-5.9825,3380.7,1
1902.5,-5.934,3402.2,1
2204,-5.9123,3423.8,1
2534.2,-5.8836,21.533,1
2726.5,-5.987,21.533,1
3084.1,-6.1329,1550.4,1
2537.2,-6.1209,21.533,1
3017.3,-6.0013,21.533,1
3733.8,-5.8985,21.533,1
4174.6,-5.7268,2907,1
3915.4,-5.754,2907,1
4294,-5.5935,21.533,1
4739.8,-5.7249,2950,1
4597.4,-5.6166,2993.1,1
4968.1,-5.59,21.533,1
4448.9,-5.6989,2993.1,1
3793.9,-5.669,2950,1
3507.4,-5.5977,2885.4,1
2673.4,-5.7532,1421.2,1
2550.2,-5.82,21.533,1
2429.3,-5.5755,21.533,1
1357,-5.8008,64.6,1
2055.9,-4.9709,21.533,1
1766.3,-4.1162,21.533,1
383.52,-4.6255,43.066,1
1754.7,-3.459,21.533,1
2113.1,-3.6922,21.533,1
416.33,-5.2152,43.066,1
1913.8,-4.1285,21.533,0
1235.7,-4.3184,21.533,0
619.21,-4.5807,43.066,0
710.37,-4.4113,21.533,0
382.71,-4.6525,21.533,0
178.27,-5.0302,107.67,0
882.97,-4.1054,21.533,0
532.59,-4.4515,64.6,0
861.38,-3.8763,21.533,0
860.99,-4.0413,21.533,0
507.76,-4.5542,21.533,0
12.853,-5.3579,21.533,0
216.28,-4.8699,21.533,0
347.9,-4.5636,21.533,0
248.74,-4.843,43.066,0
464.83,-4.5268,21.533,0
456.97,-5.3955,21.533,0
1069,-5.4853,925.93,1
1065.6,-5.389,925.93,1
1088.3,-5.277,21.533,1
928.88,-5.131,968.99,1
829.44,-5.1602,968.99,1
734.34,-5.195,968.99,1
891.06,-5.204,947.46,1
900.97,-5.221,947.46,1
1186.7,-5.145,925.93,1
1168.9,-5.3431,925.93,1
1128.2,-5.3348,925.93,1
1110.9,-5.3694,925.93,1
1092.1,-5.3454,947.46,1
1331.3,-5.2939,947.46,1
1202.5,-5.3704,21.533,1
894.11,-5.5478,968.99,1
990.81,-5.5334,495.26,1
995.59,-5.5423,495.26,1
1239.6,-5.4687,107.67,1
1013.6,-5.6207,1055.1,1
911.21,-5.5913,43.066,1
959.64,-5.6549,86.133,1
1281.3,-5.6607,2928.5,1
1637.2,-5.528,2928.5,1
1392.8,-5.5126,107.67,1
1487.8,-5.6248,3186.9,1
1255,-5.6991,21.533,1
1432.8,-5.7316,21.533,1
1588.5,-5.6749,21.533,1
2280.7,-5.6514,2842.4,1
2057,-5.6695,2799.3,1
2843.7,-5.642,2562.5,1
2942.9,-5.6449,21.533,1
3842.4,-5.6822,2691.7,1
4203.8,-5.6595,2540.9,1
5070.4,-5.7016,3122.3,1
4874.3,-5.8053,2648.6,1
5705.5,-5.7607,3316.1,1
6054.9,-5.7971,3143.8,1
4485.6,-5.9775,3079.2,1
5320.4,-5.8483,3230,1
4722.5,-5.9124,3186.9,1
3947.6,-5.8409,2562.5,1
1147.3,-5.7901,129.2,1
965.33,-5.7153,129.2,1
921.27,-5.5346,710.6,1
899.91,-5.5309,667.53,1
778.74,-5.4644,21.533,1
396.04,-5.3714,107.67,1
295.9,-5.1731,43.066,1
507.03,-4.696,21.533,1
543.91,-4.6977,21.533,1
323.68,-5.4631,21.533,1
305.15,-5.8145,21.533,1
131.6,-6.0243,64.6,0
258.89,-5.718,107.67,0
439.52,-5.1689,21.533,0
584.52,-4.7743,21.533,0
390.14,-4.9399,21.533,0
190.09,-5.088,150.73,0
250.68,-4.9832,107.67,0
362.22,-4.8312,21.533,0
437.58,-4.67,21.533,0
455.19,-4.7801,107.67,0
397.16,-4.7443,64.6,0
174.16,-5.131,107.67,0
218.93,-5.0078,516.8,0
208.91,-5.0059,129.2,0
409.63,-5.4214,107.67,1
827,-5.7442,107.67,1
1173.3,-5.705,968.99,1
1566.4,-5.2521,968.99,1
1328.6,-5.3363,947.46,1
1302.5,-5.4451,947.46,1
1316.4,-5.411,947.46,1
1414.2,-5.5292,947.46,1
1671,-5.493,947.46,1
1556,-5.5426,925.93,1
1567.5,-5.5404,925.93,1
1902.1,-5.5667,925.93,1
2020.3,-5.4912,1378.1,1
2344.5,-5.5313,3165.4,1
2397.6,-5.473,3165.4,1
3035.3,-5.545,3186.9,1
3489.5,-5.4829,3186.9,1
3768.5,-5.6914,3165.4,1
3412.9,-5.7031,3143.8,1
3025.1,-5.9838,3100.8,1
3105.4,-6.1172,2605.5,1
3620.9,-6.1002,2584,1
3731.4,-6.035,3014.6,1
4723.7,-6.0118,3100.8,1
4877.8,-5.9865,3122.3,1
4784.8,-5.9196,3143.8,1
4917.4,-6.0342,3143.8,1
6061.3,-6.0117,2842.4,1
6610.1,-6.0035,3380.7,1
6049,-5.8819,3186.9,1
4022.4,-5.9025,2734.7,1
3318.1,-5.8465,2734.7,1
2993.5,-5.8845,2713.2,1
3069.4,-5.8759,2648.6,1
3070.7,-5.9685,2605.5,1
2258.9,-5.9445,2519.4,1
1922.6,-6.0301,968.99,1
1752.7,-5.8203,1335.1,1
1116.9,-5.6934,21.533,1
387.05,-5.5847,21.533,1
156.8,-5.4043,43.066,1
247.02,-5.1905,21.533,1
267.01,-5.4237,21.533,1
149.64,-5.8739,129.2,1
113.47,-5.9627,129.2,1
92.454,-5.886,129.2,1
196.12,-5.5432,129.2,1
327.85,-5.2032,107.67,0
338.1,-5.09,129.2,0
375.63,-4.9949,129.2,0
56.111,-5.4024,107.67,0
102.56,-5.2309,64.6,0
174.37,-5.0803,107.67,0
167.21,-5.0887,129.2,0
92.389,-5.2947,129.2,0
133.14,-5.1331,107.67,0
72.071,-5.2271,150.73,0
175.47,-5.2296,107.67,0
646.65,-5.6256,107.67,1
1070,-5.7316,1055.1,1
1226.5,-5.463,947.46,1
1306.1,-5.4832,947.46,1
1340.5,-5.4744,925.93,1
1513.7,-5.4628,947.46,1
1612.7,-5.3837,947.46,1
1807.3,-5.3929,947.46,1
1580.4,-5.2974,947.46,1
1909.6,-5.2346,968.99,1
1773.2,-5.1672,968.99,1
1629.6,-5.3563,968.99,1
1906.1,-5.4214,990.53,1
2406.9,-5.4574,968.99,1
2757.7,-5.3698,968.99,1
2874.8,-5.4221,968.99,1
3169.9,-5.3344,2907,1
3886.9,-5.3123,2928.5,1
4109.5,-5.2625,2971.6,1
5512.2,-5.8055,2971.6,1
5683.3,-5.9704,2454.8,1
4419.4,-6.0255,2799.3,1
5059.9,-6.0607,21.533,1
5113.1,-6.1267,21.533,1
5205.1,-6.2012,2863.9,1
4556.5,-6.2098,3402.2,1
4594.9,-6.2454,21.533,1
5059,-6.1781,1421.2,1
5975.8,-6.098,3316.1,1
5234.4,-6.1677,3122.3,1
6248.2,-6.058,3273,1
6580.6,-6.0092,3337.6,1
4724.1,-6.1081,1658.1,1
3445.2,-6.0017,1636.5,1
2824.6,-6.0653,1593.5,1
1744.2,-5.9748,1442.7,1
827.08,-5.9054,64.6,1
