@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.16809,0.057169,1529.4,-5.6034,882.86,1
0.14057,0.067151,1408.8,-5.6148,1141.3,1
0.12081,0.061706,1050.3,-5.5533,732.13,1
0.079996,0.052632,233.52,-5.588,646,1
0.031506,0.057169,-66.324,-5.4548,516.8,1
0.0062973,0.088022,-68.049,-5.4551,689.06,0
0.0061297,0.13339,-120.1,-6.1399,710.6,0
0.0076014,0.17967,-153.79,-6.1533,581.4,0
0.0061281,0.20871,-142.52,-6.2882,602.93,0
0.0041395,0.17877,-113.23,-6.2527,21.533,0
0.0038712,0.10254,-93.778,-6.1215,21.533,0
0.0032534,0.11252,-84.392,-6.1005,21.533,0
0.002281,0.18784,-82.732,-6.3029,64.6,0
0.0026042,0.13975,-74.539,-6.1675,21.533,0
0.0028015,0.052632,-62.447,-5.9608,21.533,0
0.0018419,0.088022,-48.936,-5.9179,21.533,0
0.001014,0.089837,-34.656,-6.1323,107.67,0
0.0013369,0.03176,-25.834,-5.5037,86.133,0
0.0025052,0.008167,-22.401,-4.8282,21.533,0
0.0032035,0,-18.694,-4.3151,21.533,0
0.0024817,0.082577,-37.179,-5.3963,21.533,0
0.0019761,0.14428,-56.066,-6.3063,64.6,0
0.0032251,0.061706,-29.116,-5.0369,21.533,0
0.0032352,0,-16.956,-4.0196,21.533,0
0.0046853,0.030853,-42.979,-6.1248,21.533,0
0.042046,0.056261,-37.878,-5.6674,882.86,0
0.065846,0.067151,317.52,-5.4023,882.86,1
0.079164,0.07804,386.24,-5.4884,904.39,1
0.091378,0.063521,520.1,-5.4042,947.46,1
0.10012,0.071688,613.67,-4.9914,968.99,1
0.10596,0.075318,624.97,-5.0251,968.99,1
0.11216,0.057169,704.61,-5.2097,947.46,1
0.12243,0.053539,877.38,-4.9994,947.46,1
0.12983,0.064428,899.19,-4.9527,947.46,1
0.12993,0.088022,861.33,-5.0018,925.93,1
0.12925,0.091652,902.95,-4.9099,925.93,1
0.12777,0.08167,843.54,-4.9296,904.39,1
0.13662,0.11706,1226.4,-5.6955,904.39,1
0.16089,0.14519,1586.6,-5.3379,2627.1,1
0.17463,0.15336,1901.4,-5.4193,2605.5,1
0.15555,0.16515,1715.2,-5.794,1292,1
0.14378,0.14973,1722.8,-6.0287,2928.5,1
0.15539,0.14247,2043.8,-5.9245,3122.3,1
0.16436,0.14428,2241,-5.9912,3036.2,1
0.17747,0.14338,2442.3,-6.0334,3036.2,1
0.19697,0.13249,2710.7,-5.9056,3036.2,1
0.22344,0.1216,3461.6,-5.8643,2691.7,1
0.23283,0.11887,3439.3,-5.8703,2799.3,1
0.24894,0.12704,3451.4,-5.8294,2993.1,1
0.25455,0.12886,4468.2,-5.8533,3057.7,1
0.23315,0.13158,3736.8,-5.8511,3273,1
0.21794,0.13975,2912.7,-5.8604,1701.1,1
0.21569,0.13975,2654.4,-5.7717,1722.7,1
0.22831,0.14338,2943.3,-5.8126,1701.1,1
0.24857,0.13793,3255.9,-5.7058,1679.6,1
0.25961,0.1343,3193.1,-5.585,1679.6,1
0.25249,0.13067,3181.3,-5.6088,1658.1,1
0.27331,0.12704,3586.1,-5.7958,1076.7,1
0.31608,0.1225,5015.4,-5.5505,3100.8,1
0.28828,0.11615,4339.8,-5.5426,3036.2,1
0.1954,0.10799,2010.2,-5.7039,968.99,1
0.14824,0.092559,1668.7,-5.8537,968.99,1
0.14573,0.10073,1873.1,-5.8038,775.2,1
0.11724,0.10799,1001.4,-5.8026,753.66,1
0.069798,0.088929,210.4,-5.8316,667.53,1
0.031769,0.08167,-87.654,-5.693,516.8,1
0.0069501,0.089837,-86.568,-5.8013,1485.8,1
0.0069824,0.14791,-136.96,-6.1811,21.533,1
0.010228,0.20327,-166.21,-6.1317,1119.7,1
0.0092978,0.20871,-165.67,-6.2251,581.4,1
0.0059668,0.22686,-147.65,-6.2896,21.533,1
0.0048907,0.23412,-129.06,-6.233,21.533,0
0.0040218,0.24682,-116.24,-6.2394,21.533,0
0.0032255,0.25953,-104.86,-6.2748,6610.7,0
0.0027182,0.22958,-97.01,-6.2905,8031.9,0
0.0023562,0.19419,-78.996,-6.2172,107.67,0
0.0024317,0.10799,-60.77,-5.9135,21.533,0
0.0023188,0.033575,-42.541,-5.7781,64.6,0
0.0020226,0.017241,-30.294,-5.3025,21.533,0
0.0015055,0.029946,-26.427,-5.4753,21.533,0
0.0013998,0.033575,-26.599,-5.5671,21.533,0
0.0019162,0.046279,-35.32,-5.5201,21.533,0
0.0020053,0.10436,-44.108,-6.2224,43.066,0
0.0018535,0.068966,-24.246,-4.9572,21.533,0
0.0012953,0.041742,-22.612,-5.7023,21.533,0
0.0012885,0.051724,-22.522,-5.7048,21.533,0
0.0012677,0.043557,-21.654,-5.3498,21.533,0
0.030097,0.059891,-120.27,-5.8069,1012.1,0
0.083686,0.11252,624.79,-5.7647,882.86,1
0.12858,0.15426,1484.4,-5.5929,882.86,1
0.14208,0.16062,1738.3,-5.3816,904.39,1
0.14292,0.15699,1712.3,-5.5821,925.93,1
0.14616,0.13249,1373.2,-5.1123,947.46,1
0.14713,0.1098,1364.2,-5.1362,947.46,1
0.16499,0.11162,1656.3,-5.1877,1399.7,1
0.21268,0.1225,2317.3,-5.1078,1399.7,1
0.25904,0.12341,2934.6,-4.9969,3186.9,1
0.2749,0.1225,3229,-4.9486,3186.9,1
0.28938,0.12341,3348.6,-4.8835,3208.4,1
0.31013,0.12432,3650.4,-4.8885,2756.2,1
0.32199,0.12341,3912.5,-4.9159,3208.4,1
0.33706,0.13339,4240.9,-5.031,3230,1
0.34747,0.15336,4330.6,-5.0834,3251.5,1
0.34169,0.16969,4629.6,-5.1312,3230,1
0.31897,0.16334,4536.3,-5.3311,3208.4,1
0.28856,0.15154,3854.6,-5.3551,1378.1,1
0.25396,0.14247,3263.5,-5.5756,1378.1,1
0.2212,0.13612,3214.3,-5.9355,1356.6,1
0.19201,0.14428,2863.9,-6.0665,1313.5,1
0.1735,0.15699,2510.9,-6.0979,3402.2,1
0.17646,0.16697,2353.2,-6.0164,2584,1
0.18544,0.14428,2756.9,-6.0404,1335.1,1
0.20583,0.13067,2912.7,-5.9609,1356.6,1
0.2202,0.13067,3250.9,-5.9722,1378.1,1
0.21489,0.12976,3245.7,-5.9699,1399.7,1
0.21073,0.12704,2898.3,-6.0237,1464.3,1
0.22909,0.11071,2853.9,-5.7434,1485.8,1
0.2515,0.10889,3007.4,-5.7295,1507.3,1
0.27513,0.099819,4546.5,-5.7852,1507.3,1
0.29418,0.088929,5563.9,-5.8148,1507.3,1
0.28733,0.088022,4614.7,-5.7472,1485.8,1
0.27661,0.094374,3598.1,-5.7201,1485.8,1
0.28953,0.10889,3858.4,-5.6554,1464.3,1
0.30479,0.10163,4058.9,-5.5513,1442.7,1
0.30136,0.091652,4006,-5.5962,1421.2,1
0.26614,0.085299,3362.7,-5.5085,1399.7,1
0.19388,0.079855,1984.9,-5.7315,1399.7,1
0.15052,0.086207,1912.2,-5.8265,925.93,1
0.15398,0.090744,1736.3,-5.8224,1335.1,1
0.18046,0.096189,2595.6,-5.6977,1421.2,1
0.171,0.10073,2264.3,-5.5606,1378.1,1
0.10375,0.10073,558.78,-5.8428,710.6,1
0.057144,0.095281,89.237,-5.8782,624.46,1
0.023824,0.080762,-121.37,-5.8002,452.2,1
0.0065585,0.10526,-105.09,-5.8894,710.6,1
0.013664,0.18603,-164.8,-6.1318,3208.4,1
0.019043,0.24682,-168.34,-6.2214,6373.8,1
0.017897,0.25227,-186.04,-6.269,3251.5,1
0.01243,0.23775,-197.4,-6.3242,667.53,1
0.0067889,0.22505,-155.27,-6.3109,21.533,1
0.0048436,0.18784,-122.32,-6.2148,21.533,1
0.0035747,0.19782,-100.58,-6.1879,21.533,0
0.0028066,0.17604,-88.752,-6.1966,64.6,0
0.0026324,0.098911,-68.623,-5.9738,21.533,0
0.0020363,0.095281,-53.562,-6.0866,21.533,0
0.0014408,0.079855,-41.458,-5.9489,21.533,0
0.001675,0.034483,-29.411,-5.1883,21.533,0
0.0022198,0.019964,-25.967,-4.8885,21.533,0
0.0022722,0.036298,-28.872,-5.0706,21.533,0
0.0018243,0.11162,-49.374,-6.2959,64.6,0
0.0017654,0.088022,-39.462,-5.7986,21.533,0
0.0015751,0.0099819,-24.674,-5.4466,21.533,0
0.0011588,0.020871,-26.275,-5.6683,21.533,0
0.0012348,0.014519,-22.648,-5.4393,21.533,0
0.032106,0.024501,-100.04,-5.8178,818.26,1
0.064169,0.07441,308.39,-5.8336,839.79,1
0.098987,0.10799,790.93,-5.6616,882.86,1
0.12425,0.093466,1049.4,-5.5241,925.93,1
0.13661,0.059891,921.63,-4.9022,947.46,1
0.14043,0.049002,963.67,-4.9143,947.46,1
0.13318,0.058076,867.7,-4.9112,947.46,1
0.12322,0.068966,816.58,-4.9719,947.46,1
0.12056,0.088929,803.06,-5.1758,947.46,1
0.123,0.10708,910.91,-5.1946,925.93,1
0.12818,0.1098,1018.6,-5.2683,925.93,1
0.13968,0.11978,1203.1,-5.1872,925.93,1
0.16741,0.13521,1617.2,-5.204,1378.1,1
0.21109,0.13975,2214.2,-5.2253,1378.1,1
0.26248,0.13067,3134.9,-5.1652,2734.7,1
0.31882,0.1225,3961.4,-5.1945,2734.7,1
0.34159,0.1216,4642,-5.2924,2713.2,1
0.3287,0.12069,4749.3,-5.578,2670.1,1
0.28444,0.12341,4046.5,-5.6413,2648.6,1
0.21664,0.12613,2952.9,-5.8383,1335.1,1
0.18178,0.14701,2477.9,-6.0277,3423.8,1
0.18247,0.15064,2304.9,-6.0124,2562.5,1
0.21241,0.13612,2888.3,-5.9108,2605.5,1
0.26246,0.13339,4158.9,-5.9604,3079.2,1
0.30524,0.11162,4693.9,-5.8292,3165.4,1
0.33207,0.10526,5822,-5.7793,1464.3,1
0.35605,0.1098,5871.1,-5.7382,2950,1
0.37555,0.11615,6739,-5.7565,3057.7,1
0.38163,0.13612,6206.1,-5.6437,3165.4,1
0.32398,0.14247,4659.4,-5.8207,3230,1
0.25116,0.14338,3051.3,-5.9166,1636.5,1
0.28331,0.13702,4178.3,-5.8391,1615,1
0.33045,0.12341,4905.1,-5.6015,3143.8,1
0.32847,0.11706,4806.1,-5.5095,3079.2,1
0.27962,0.11252,3696.6,-5.5376,1485.8,1
0.21915,0.10073,2703.2,-5.6081,1421.2,1
0.17397,0.090744,1832.7,-5.6562,925.93,1
0.14356,0.096189,1540.9,-5.894,904.39,1
0.11368,0.097096,1080.5,-5.869,732.13,1
0.075043,0.088022,250.58,-5.8838,667.53,1
0.033273,0.07441,-85.657,-5.6724,495.26,1
0.007829,0.078947,-87.243,-5.7217,667.53,1
0.0075743,0.13339,-130.53,-6.1547,732.13,1
0.014808,0.20417,-190.4,-6.2513,3230,1
0.019218,0.2323,-189.85,-6.2898,990.53,1
0.016631,0.2686,-207.71,-6.3365,2993.1,1
0.010157,0.30036,-206.3,-6.3973,710.6,0
0.0058685,0.26951,-163.81,-6.4332,6847.6,0
0.0038282,0.25136,-124.4,-6.3737,1055.1,0
0.0030188,0.21688,-105.09,-6.3244,21.533,0
0.0023185,0.19056,-83.372,-6.2976,21.533,0
0.0015944,0.15064,-58.416,-6.254,21.533,0
0.0026966,0.049002,-38.648,-5.4383,21.533,0
0.0030311,0.0099819,-23.805,-4.7584,21.533,0
0.0019347,0.016334,-23.463,-5.3515,64.6,0
0.0013875,0.036298,-27.351,-5.8649,21.533,0
0.0023788,0.029038,-44.411,-5.8658,21.533,0
0.0035719,0,-19.527,-4.2201,21.533,0
0.0030383,0.0099819,-17.899,-4.4712,21.533,0
0.0017468,0.0099819,-20.282,-5.2525,64.6,1
0.016379,0.016334,-105.29,-5.9297,21.533,1
0.055281,0.062613,246.07,-5.7165,1098.2,1
0.07819,0.11252,623.31,-5.8186,861.33,1
0.10532,0.1216,1047.3,-5.7763,925.93,1
0.12406,0.11162,1160.1,-5.6191,925.93,1
0.12539,0.10073,1100.7,-5.2709,925.93,1
0.12551,0.10073,1033.1,-5.2331,925.93,1
0.12425,0.12795,1085.2,-5.3177,925.93,1
0.12613,0.12795,1131.9,-5.3344,1356.6,1
0.13889,0.11434,1272.4,-5.3425,1335.1,1
0.16022,0.10436,1539,-5.401,1335.1,1
0.19028,0.088929,1924.8,-5.2463,1313.5,1
0.2288,0.098911,2488.2,-5.0341,1313.5,1
0.26513,0.11615,3034,-5.1252,3057.7,1
0.30737,0.11797,3775.1,-5.0622,2648.6,1
0.3294,0.1216,4075.1,-5.1186,2670.1,1
0.34754,0.1216,4528.3,-5.1214,2670.1,1
0.34139,0.11797,4577.5,-5.275,2648.6,1
0.2938,0.11162,3625.6,-5.4318,2648.6,1
0.25151,0.11252,3204.2,-5.6558,1335.1,1
0.21937,0.13249,3098.8,-6.0069,1335.1,1
0.20673,0.14791,2802.6,-5.8737,1356.6,1
0.21083,0.15336,2634,-6.0077,1356.6,1
0.22775,0.1588,3068.7,-5.8355,1378.1,1
0.23922,0.15699,3557.8,-5.9027,2691.7,1
0.23904,0.1461,3848.2,-6.1065,2670.1,1
0.26802,0.14519,5125.3,-6.0406,2756.2,1
0.30411,0.14428,6052.3,-6.0235,1464.3,1
0.30178,0.13249,5007.4,-5.8253,1550.4,1
0.28055,0.12886,3509.4,-5.5876,3143.8,1
0.26577,0.1343,3388.6,-5.5378,3165.4,1
0.25432,0.14065,2927,-5.5262,3230,1
0.24237,0.14428,2940.4,-5.6378,1615,1
0.24015,0.13975,3039.8,-5.7677,1593.5,1
0.24262,0.1461,3083.4,-5.57,1593.5,1
0.24938,0.14791,3152.6,-5.6306,2584,1
0.26025,0.11887,3643.7,-5.6303,2540.9,1
0.25366,0.095281,3645.2,-5.5483,1442.7,1
0.22525,0.092559,2789.4,-5.5481,1421.2,1
0.19189,0.097096,2234.6,-5.6327,1378.1,1
0.16483,0.090744,1599.7,-5.6374,1335.1,1
0.14525,0.090744,1386.7,-5.8002,861.33,1
0.12744,0.097096,1562,-5.8307,710.6,1
0.094274,0.085299,552.61,-5.9743,689.06,1
0.050229,0.07441,19.242,-5.7777,581.4,1
0.018333,0.076225,-105.35,-5.7045,430.66,1
0.0054976,0.12341,-99.422,-6.0093,710.6,1
0.0152,0.19238,-175.53,-6.1682,4371.2,1
0.020639,0.23321,-158.07,-6.1956,646,1
0.01822,0.23956,-197.5,-6.3077,947.46,1
0.012002,0.22958,-192.47,-6.3031,21.533,0
0.0061662,0.24229,-147.91,-6.3126,21.533,0
0.0036297,0.23866,-112.71,-6.303,64.6,0
0.0027172,0.21869,-94.984,-6.2717,21.533,0
0.0025424,0.16606,-79.54,-6.1759,21.533,0
0.0024598,0.093466,-64.494,-6.0658,21.533,0
0.0026543,0.036298,-55.326,-5.8279,21.533,0
0.0022187,0.021779,-39.818,-5.7579,21.533,0
0.00091639,0.072595,-28.01,-6.1392,21.533,0
0.0010305,0.089837,-26.303,-6.1553,64.6,0
0.0016777,0.1098,-47.961,-6.0113,21.533,0
0.0024163,0.20508,-96.141,-6.3101,21.533,0
0.0023639,0.16969,-66.595,-6.2243,21.533,0
0.0019286,0.043557,-29.429,-5.6666,21.533,0
0.027012,0.034483,-125.89,-5.9517,968.99,0
0.07175,0.10073,495.74,-5.7377,1076.7,1
0.11584,0.14156,1305.9,-5.7618,904.39,1
0.14777,0.12341,1850.6,-5.4396,925.93,1
0.15301,0.092559,1600.6,-5.3832,947.46,1
0.14188,0.071688,1212.1,-5.0421,947.46,1
0.13474,0.075318,1174.8,-5.099,947.46,1
0.13294,0.088929,1199.8,-5.206,947.46,1
0.14165,0.099819,1332,-5.4011,1378.1,1
0.1617,0.10526,1704.3,-5.3271,1356.6,1
0.19516,0.11434,2155.2,-5.2985,3079.2,1
0.23247,0.1225,2621.4,-5.1496,3036.2,1
0.2498,0.12432,3019.5,-5.1106,3014.6,1
0.24866,0.12432,3085.6,-5.3859,1292,1
0.25068,0.1343,3421.8,-5.3805,3380.7,1
0.23519,0.16606,3768.5,-5.7603,3337.6,1
0.18202,0.18693,2414.2,-6.0831,3230,1
0.13668,0.20417,1906.2,-6.1852,2713.2,1
0.13371,0.23049,1456.4,-6.0237,2627.1,1
0.13406,0.21416,1447.3,-6.0007,2605.5,1
0.13277,0.19873,1449.9,-6.0745,3337.6,1
0.149,0.21688,1562,-5.9209,3380.7,1
0.17265,0.21234,2122.7,-5.8756,3402.2,1
0.18105,0.19238,2395.1,-5.8173,3423.8,1
0.18808,0.17332,2365.5,-5.9009,3445.3,1
0.18189,0.16878,2546,-6.0647,3466.8,1
0.18345,0.18058,3456.1,-6.1368,1550.4,1
0.19036,0.16334,2642.7,-6.1374,1550.4,1
0.1903,0.1343,2861.8,-6.0941,1270.5,1
0.2441,0.11615,3987,-5.9223,2820.8,1
0.29504,0.10163,4565.8,-5.6809,2907,1
0.30832,0.095281,4345.1,-5.695,2907,1
0.30891,0.091652,4110.9,-5.6208,2928.5,1
0.31175,0.093466,4481.4,-5.741,2950,1
0.32844,0.097096,4600.2,-5.6076,2993.1,1
0.33278,0.10254,4812.7,-5.6261,3014.6,1
0.31775,0.10073,4568.6,-5.6649,2993.1,1
0.30314,0.098004,4099.6,-5.5885,2950,1
0.27964,0.10889,3551.9,-5.5426,2885.4,1
0.22592,0.11887,2865,-5.7374,1421.2,1
0.16752,0.098911,2296.8,-5.9293,968.99,1
0.13746,0.083485,1488.1,-5.9204,904.39,1
0.10875,0.08167,870.65,-6.0252,882.86,1
0.080208,0.065336,386.91,-5.9474,689.06,1
0.04328,0.071688,4.3682,-5.7139,495.26,1
0.012702,0.07441,-93.925,-5.6697,990.53,1
0.0064349,0.12795,-99.809,-5.9565,21.533,1
0.011004,0.22414,-166.97,-6.126,3294.6,1
0.016262,0.25227,-185.7,-6.2327,5749.4,1
0.016385,0.24229,-184.77,-6.2301,5986.2,0
0.0115,0.23684,-193.23,-6.3235,21.533,0
0.0065531,0.20962,-144.73,-6.215,21.533,0
0.0041838,0.19419,-114.69,-6.2525,21.533,0
0.0031719,0.16243,-91.553,-6.2525,64.6,0
0.0040951,0.061706,-74.883,-5.8598,21.533,0
0.0037811,0.029946,-62.709,-5.7988,21.533,0
0.0018643,0.094374,-49.444,-6.0452,21.533,0
0.0010498,0.10436,-37.168,-6.1298,236.87,0
0.0011221,0.075318,-29.29,-5.5387,21.533,0
0.0014117,0.061706,-29.999,-5.8292,86.133,0
0.002061,0.07441,-47.72,-5.7583,344.53,0
0.0026995,0.055354,-38.485,-5.3296,21.533,0
0.0027286,0.010889,-31.316,-5.3054,21.533,0
0.0019777,0.034483,-35.892,-5.497,43.066,0
0.0087669,0.049909,-66.01,-6.1448,21.533,0
0.059526,0.044465,101.41,-5.7035,904.39,0
0.10381,0.051724,696.68,-5.5598,925.93,1
0.12155,0.050817,851.95,-5.3707,925.93,1
0.11441,0.057169,768.47,-5.3016,947.46,1
0.10247,0.068058,559.71,-4.9634,968.99,1
0.10331,0.078947,613.99,-4.8943,968.99,1
0.11049,0.07804,679.5,-4.7766,968.99,1
0.11665,0.068966,750.92,-4.9354,947.46,1
0.12017,0.078947,856.43,-4.933,947.46,1
0.12193,0.087114,873.15,-5.0067,925.93,1
0.12391,0.087114,953.47,-5.2598,925.93,1
0.12399,0.088929,993.5,-5.2591,925.93,1
0.1245,0.095281,1033.6,-5.2648,925.93,1
0.127,0.095281,1053.5,-5.2699,947.46,1
0.12588,0.089837,1012.9,-5.3001,947.46,1
0.11798,0.095281,931.12,-5.3963,968.99,1
0.10848,0.098911,872.09,-5.4432,968.99,1
0.10194,0.08167,820.43,-5.5201,968.99,1
0.098236,0.072595,759.78,-5.5796,990.53,1
0.096213,0.083485,810.91,-5.6414,1012.1,1
0.094869,0.089837,860.05,-5.646,1055.1,1
0.097145,0.080762,916.18,-5.5966,882.86,1
0.10423,0.093466,838.67,-5.6907,1012.1,1
0.11782,0.12341,1247.1,-5.654,2928.5,1
0.12808,0.13249,1645.7,-5.5286,2928.5,1
0.13359,0.13158,1116.4,-5.6033,3122.3,1
0.12071,0.13975,1469.7,-5.6273,3186.9,1
0.11294,0.14428,984.46,-5.8029,3143.8,1
0.12174,0.14338,1436.7,-5.7389,3186.9,1
0.13356,0.13702,1334.5,-5.7521,2799.3,1
0.16499,0.1343,2414.4,-5.6335,2842.4,1
0.18774,0.13612,2064.7,-5.6664,2799.3,1
0.18606,0.1343,2750.3,-5.6618,2562.5,1
0.2171,0.13339,2667.9,-5.7555,2820.8,1
0.25484,0.14247,4284.2,-5.6344,2691.7,1
0.29699,0.14882,4322.8,-5.69,2540.9,1
0.31282,0.14065,5691.4,-5.6886,2691.7,1
0.27784,0.13975,5432.3,-5.7658,2648.6,1
0.29385,0.13521,5995.4,-5.7537,3316.1,1
0.32287,0.12523,6760.6,-5.7742,3143.8,1
0.32058,0.13339,5255.6,-5.9608,3079.2,1
0.30111,0.14428,6084,-5.8128,3230,1
0.29659,0.13702,5261,-5.878,3186.9,1
0.24038,0.11615,4523,-5.8125,2562.5,1
0.12246,0.11525,1045.1,-5.8059,732.13,1
0.10266,0.11978,781.25,-5.736,732.13,1
0.10182,0.10799,753.89,-5.5181,710.6,1
0.098548,0.097096,764.72,-5.4158,667.53,1
0.074965,0.079855,335.13,-5.5995,624.46,1
0.041892,0.082577,-30.084,-5.7452,559.86,1
0.021262,0.080762,-122.33,-5.8212,473.73,1
0.0048524,0.079855,-72.218,-5.7444,43.066,1
0.0085615,0.15789,-130.92,-6.0679,43.066,1
0.018507,0.22868,-164.99,-6.1392,3057.7,1
0.026293,0.25862,-134.62,-6.2376,3014.6,1
0.027814,0.25953,-125.37,-6.2478,1055.1,0
0.021884,0.25227,-186.13,-6.2999,1012.1,0
0.012682,0.27132,-204.28,-6.357,21.533,0
0.0076166,0.26316,-165.43,-6.2898,21.533,0
0.004996,0.22595,-134.61,-6.2948,64.6,0
0.003797,0.20236,-108.22,-6.2015,21.533,0
0.0026273,0.16697,-83.277,-6.3073,21.533,0
0.0018577,0.11071,-51.033,-6.1111,21.533,0
0.0026403,0.044465,-45.394,-5.5844,21.533,0
0.0029554,0,-40.475,-5.7482,21.533,0
0.0026978,0.037205,-59.295,-5.9855,21.533,0
0.0025515,0.047187,-57.362,-6.1615,64.6,0
0.0031694,0.0099819,-28.514,-5,21.533,0
0.002724,0.039927,-25.782,-4.9757,21.533,0
0.039558,0.088929,-68.34,-5.9297,1248.9,1
0.080271,0.11615,571.85,-5.8024,904.39,1
0.11635,0.12432,1159.3,-5.6244,968.99,1
0.13988,0.10617,1262.5,-5.1443,968.99,1
0.15287,0.087114,1335.6,-5.1003,947.46,1
0.15889,0.07441,1364.9,-5.2438,947.46,1
0.15847,0.076225,1362.2,-5.2121,947.46,1
0.1612,0.087114,1523.3,-5.3649,947.46,1
0.16321,0.092559,1518,-5.3968,947.46,1
0.16097,0.096189,1506.8,-5.3885,925.93,1
0.16107,0.10163,1552.3,-5.4296,925.93,1
0.17067,0.098911,1754,-5.467,925.93,1
0.18412,0.092559,1979.8,-5.3849,1378.1,1
0.20925,0.10799,2412.2,-5.3992,3165.4,1
0.24043,0.12976,2763.5,-5.3383,3165.4,1
0.26148,0.13702,3394.4,-5.4288,3186.9,1
0.28329,0.14338,3722.6,-5.3579,3186.9,1
0.29259,0.15154,4146.6,-5.6019,3165.4,1
0.26955,0.16152,3781.4,-5.6144,3143.8,1
0.23013,0.14973,3463.1,-5.9242,3100.8,1
0.21766,0.12976,3697,-6.0909,2605.5,1
0.23205,0.14065,3948.2,-6.0892,2584,1
0.25746,0.14882,4123.1,-5.9828,3014.6,1
0.28662,0.13702,5319.2,-5.993,3100.8,1
0.29774,0.1216,5304.6,-5.9714,3122.3,1
0.30113,0.11887,5265,-5.8874,3143.8,1
0.31322,0.11434,5263.2,-6.0101,3143.8,1
0.33499,0.11434,6861.6,-5.9877,2842.4,1
0.36542,0.12432,7636.2,-5.9709,3380.7,1
0.35677,0.13702,6957.6,-5.8513,3186.9,1
0.31309,0.13612,4589.8,-5.8522,2734.7,1
0.27534,0.12432,3707.2,-5.7777,2734.7,1
0.25421,0.12341,3308.3,-5.8336,2713.2,1
0.24851,0.11797,3285.2,-5.848,2648.6,1
0.22315,0.10889,3131.3,-5.9705,2605.5,1
0.18173,0.11706,2339.3,-5.9105,2519.4,1
0.15244,0.13975,1909,-6.0407,495.26,1
0.13022,0.11615,1369.1,-5.9235,1335.1,1
0.091907,0.093466,571.81,-5.8718,1270.5,1
0.047593,0.097096,4.1416,-5.8925,387.6,1
0.012628,0.091652,-107.02,-5.8124,1292,1
0.0064023,0.12976,-107.67,-5.9264,21.533,1
0.013578,0.19873,-171.4,-6.1528,21.533,1
0.019967,0.24864,-176.55,-6.282,1033.6,1
0.021577,0.26497,-194.03,-6.3438,3186.9,1
0.018281,0.26316,-202.52,-6.3327,2497.9,1
0.012056,0.26316,-198.97,-6.3451,21.533,1
0.0073831,0.2686,-175.79,-6.358,21.533,0
0.0054552,0.23503,-146.31,-6.3676,21.533,0
0.0043091,0.18693,-114.57,-6.1961,21.533,0
0.0027994,0.16243,-88.027,-6.2766,21.533,0
0.0024278,0.089837,-61.565,-6.1013,21.533,0
0.003034,0.025408,-65.35,-5.9895,21.533,0
0.0041697,0.010889,-51.127,-5.6672,21.533,0
0.0048266,0.0054446,-41.023,-5.0118,21.533,0
0.0036158,0.03176,-58.412,-5.8858,43.066,0
0.0021146,0.045372,-52.344,-6.0318,21.533,0
0.029516,0.033575,-118.69,-5.8776,21.533,0
0.068755,0.068966,430.53,-5.6924,1076.7,1
0.11963,0.10163,1147.1,-5.7212,1055.1,1
0.14977,0.083485,1318.8,-5.3119,947.46,1
0.15822,0.090744,1318.6,-5.2637,947.46,1
0.16362,0.096189,1340.1,-5.3267,925.93,1
0.17221,0.07078,1381.8,-5.3241,947.46,1
0.18829,0.058076,1595.9,-5.2119,947.46,1
0.20077,0.047187,1708.7,-5.2438,947.46,1
0.21039,0.04265,1637.2,-5.1291,947.46,1
0.22244,0.04265,1677.3,-5.1717,968.99,1
0.22672,0.04265,1578.6,-5.0662,968.99,1
0.22711,0.047187,1737.8,-5.2627,968.99,1
0.21967,0.046279,1743.6,-5.3965,990.53,1
0.22234,0.057169,2224.2,-5.4793,968.99,1
0.25029,0.088022,2642.5,-5.2603,968.99,1
0.27584,0.10708,3096.4,-5.3087,2885.4,1
0.30319,0.1098,3345.3,-5.2099,2907,1
0.33514,0.11071,4105.6,-5.193,2928.5,1
0.33956,0.11797,4153.5,-5.1409,2971.6,1
0.34171,0.1225,6125.3,-5.7693,2971.6,1
0.32883,0.12613,6446.6,-5.9128,2454.8,1
0.2817,0.13612,5140.9,-5.9827,2799.3,1
0.26508,0.16243,5200.1,-6.075,2734.7,1
0.26873,0.19056,5252.2,-6.1654,2691.7,1
0.26807,0.1951,5924.7,-6.1962,2863.9,1
0.25492,0.19328,5245.1,-6.1956,3402.2,1
0.25112,0.19056,5113.4,-6.2575,3466.8,1
0.28438,0.1706,5763.8,-6.1701,1421.2,1
0.29624,0.16334,6926.5,-6.0916,3316.1,1
0.30308,0.15517,5852.4,-6.1601,3122.3,1
0.32237,0.14701,7268.8,-6.0581,3273,1
0.33226,0.14519,7613.1,-5.9936,3337.6,1
0.29145,0.14519,5423,-6.0802,1658.1,1
0.23263,0.17151,3648.6,-5.9655,1636.5,1
0.20505,0.16788,2967.4,-6.0451,1593.5,1
0.15295,0.14156,1842.2,-5.9239,1442.7,1
0.10235,0.11978,612.11,-6.0281,1442.7,1
