@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0017267,0.0008113,0.20871,0.014519,0.24804,0.16526,23,28,0
0.0017151,0.0007997,0.21234,0.010889,0.2373,0.15452,27,24,0
0.0015268,0.00061142,0.21688,0.0063521,0.23987,0.15709,33,18,0
0.001749,0.00083367,0.20871,0.014519,0.17973,0.096946,40,11,0
0.0019546,0.0010392,0.18784,0.03539,0.27188,0.18909,30,21,0
0.0019513,0.0010359,0.19782,0.025408,0.25549,0.17271,28,23,0
0.0021388,0.0012234,0.19056,0.032668,0.31345,0.23067,18,33,0
0.0024038,0.0014884,0.19056,0.032668,0.29187,0.20908,22,29,0
0.0024412,0.0015258,0.16969,0.053539,0.3335,0.25071,19,32,0
0.0021747,0.0012594,0.14338,0.079855,0.37416,0.29137,13,38,0
0.0032928,0.0023775,0.11162,0.11162,0.089661,0.0068757,14,37,0
0.0037279,0.0028125,0.056261,0.16697,0.096536,0.01375,6,45,0
0.0028897,0.0019744,0.057169,0.16606,0.49134,0.40855,9,42,0
0.0028867,0.0019713,0.058076,0.16515,0.012231,0,9,42,0
0.0025111,0.0015957,0.062613,0.16062,0.00043054,0,2,49,0
0.0015704,0.00065501,0.10436,0.11887,0.035738,0.035307,21,30,0
0.0013018,0.0003864,0.18149,0.041742,0.070158,0.069728,50,1,0
0.0013259,0.00041048,0.17514,0.048094,0.045828,0.045397,47,4,0
0.0012661,0.00035077,0.12613,0.097096,0.082127,0.081697,29,22,0
0.001242,0.00032659,0.11978,0.10345,0.059591,0.059161,26,25,0
0.0014804,0.00056504,0.11434,0.10889,0.05221,0.05178,31,20,0
0.0015106,0.00059519,0.13612,0.087114,0.54946,0.54902,16,35,0
0.0016301,0.00071476,0.11525,0.10799,0.89575,0.89532,7,44,0
0.0017844,0.00086906,0.087114,0.13612,0.51042,0.50999,9,42,0
0.0017519,0.00083652,0.10254,0.12069,0.096193,0.095763,20,31,0
0.001626,0.00071063,0.10799,0.11525,0.18337,0.18294,30,21,0
0.0014201,0.00050476,0.13067,0.092559,0.71188,0.71145,20,31,0
0.0012291,0.00031368,0.17423,0.049002,0.57431,0.57388,27,24,0
0.0013061,0.0003907,0.13158,0.091652,0.22182,0.22139,22,29,0
0.0013318,0.00041637,0.13249,0.090744,0.10929,0.10886,33,18,0
0.0012717,0.00035628,0.17423,0.049002,0.23032,0.22989,40,11,0
0.001763,0.00084759,0.11797,0.10526,0.18574,0.18531,11,40,0
0.0019851,0.0010697,0.077132,0.1461,0.30523,0.3048,10,41,0
0.0015506,0.00063524,0.11252,0.11071,0.20973,0.2093,17,34,0
0.0012183,0.00030294,0.13521,0.088022,0.098766,0.098336,35,16,0
0.0012038,0.00028847,0.11525,0.10799,0.044338,0.043907,36,15,0
0.0012695,0.00035413,0.14247,0.080762,0.019875,0.019445,39,12,0
0.0014328,0.00051737,0.14882,0.07441,0.084372,0.083941,25,26,0
0.0014336,0.0005182,0.12341,0.099819,0.31895,0.31851,22,29,0
0.0013578,0.00044245,0.11797,0.10526,0.33993,0.3395,17,34,0
0.0013288,0.00041346,0.098911,0.12432,0.095337,0.094906,31,20,0
0.0015829,0.00066756,0.065336,0.15789,0.28518,0.28475,13,38,0
0.0015598,0.00064446,0.088022,0.13521,0.44604,0.44561,14,37,0
0.0012873,0.00037197,0.10889,0.11434,0.33269,0.33226,19,32,0
0.0012807,0.00036535,0.11525,0.10799,0.051069,0.050638,31,20,0
0.0011184,0.00020303,0.19147,0.03176,0.11641,0.11598,36,15,0
0.0010853,0.00016987,0.20599,0.017241,0.065602,0.065171,55,0,0
0.0011919,0.00027651,0.16425,0.058984,0.0209,0.020469,52,3,0
0.0010129,9.7487e-05,0.17604,0.047187,0.083109,0.082679,37,18,0
0.0010579,0.00014248,0.1833,0.039927,0.096221,0.095791,36,19,0
0.0014242,0.00050887,0.16425,0.058984,0.28662,0.28619,16,39,0
0.0017533,0.00083794,0.12886,0.094374,0.24815,0.24772,12,43,0
0.0017279,0.00081255,0.10799,0.11525,0.24686,0.24643,14,41,0
