@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.30114,0.30024,0.11706,0.11706,1
0.31323,0.31233,0.11434,0.11434,1
0.33499,0.33409,0.11434,0.11434,1
0.36537,0.36448,0.12432,0.12432,1
0.35675,0.35585,0.13702,0.13702,1
0.31309,0.31219,0.13612,0.13612,1
0.2753,0.2744,0.12432,0.12432,1
0.25419,0.25329,0.12341,0.12341,1
0.24849,0.24759,0.11797,0.11797,1
0.22318,0.22228,0.10889,0.10889,1
0.18179,0.18089,0.11887,0.11887,1
0.15241,0.15151,0.14156,0.14156,1
0.13018,0.12928,0.11615,0.11615,1
0.091905,0.091007,0.091652,0.091652,1
0.047583,0.046685,0.10345,0.10345,1
0.012581,0.011683,0.096189,0.096189,1
0.0064847,0.0055868,0.1225,0.1225,1
0.013604,0.012706,0.19873,0.19873,1
0.01994,0.019042,0.25045,0.25045,1
0.021574,0.020676,0.26588,0.26588,1
0.018338,0.01744,0.26134,0.26134,1
0.012055,0.011158,0.26407,0.26407,1
0.0072277,0.0063298,0.26951,0.26951,0
0.0054205,0.0045226,0.23503,0.23503,0
0.004229,0.0033312,0.20236,0.20236,0
0.0025503,0.0016524,0.18784,0.18784,0
0.0021598,0.0012619,0.10889,0.10889,0
0.0029441,0.0020462,0.026316,0.026316,0
0.0038899,0.002992,0.0063521,0.0063521,0
0.0045672,0.0036693,0.0018149,0.0018149,0
0.0036825,0.0027846,0.020871,0.020871,0
0.0023827,0.0014848,0.03539,0.03539,0
0.029551,0.028653,0.030853,0.030853,0
0.068831,0.067933,0.07078,0.07078,1
0.11976,0.11886,0.10345,0.10345,1
0.1498,0.1489,0.083485,0.083485,1
0.15809,0.15719,0.090744,0.090744,1
0.16345,0.16255,0.096189,0.096189,1
0.1722,0.1713,0.07078,0.07078,1
0.18839,0.18749,0.058076,0.058076,1
0.20077,0.19987,0.047187,0.047187,1
0.21034,0.20944,0.04265,0.04265,1
0.22243,0.22153,0.04265,0.04265,1
0.22673,0.22583,0.04265,0.04265,1
0.2271,0.22621,0.047187,0.047187,1
0.21965,0.21875,0.046279,0.046279,1
0.22232,0.22143,0.057169,0.057169,1
0.25028,0.24938,0.088022,0.088022,1
0.27585,0.27495,0.10708,0.10708,1
0.30317,0.30228,0.1098,0.1098,1
0.33513,0.33423,0.11071,0.11071,1
0.33955,0.33865,0.11797,0.11797,1
0.34168,0.34078,0.1225,0.1225,1
0.3288,0.3279,0.12613,0.12613,1
0.2817,0.2808,0.13612,0.13612,1
0.26508,0.26418,0.16243,0.16243,1
0.26873,0.26783,0.19056,0.19056,1
0.26807,0.26717,0.1951,0.1951,1
0.25491,0.25402,0.1951,0.1951,1
0.25112,0.25022,0.19238,0.19238,1
0.28438,0.28348,0.1706,0.1706,1
0.29623,0.29533,0.16515,0.16515,1
0.30309,0.3022,0.15699,0.15699,1
0.3224,0.3215,0.14701,0.14701,1
0.33226,0.33136,0.14519,0.14519,1
0.29141,0.29051,0.14519,0.14519,1
0.23261,0.23172,0.17151,0.17151,1
0.20503,0.20413,0.16788,0.16788,1
0.15287,0.15198,0.13975,0.13975,1
0.10232,0.10142,0.11615,0.11615,1
0.06985,0.068952,0.11071,0.11071,1
0.05986,0.058962,0.10799,0.10799,1
0.042942,0.042044,0.086207,0.086207,1
0.023823,0.022926,0.071688,0.071688,1
0.0072925,0.0063947,0.08167,0.08167,1
0.0055147,0.0045373,0.12976,0.12976,1
0.011958,0.01098,0.19147,0.19147,0
0.02177,0.020793,0.21688,0.21688,0
0.024341,0.023364,0.23049,0.23049,0
0.018888,0.01791,0.2441,0.2441,0
0.011791,0.010814,0.25499,0.25499,0
0.119,0.11802,0.23503,0.23503,1
0.1731,0.17212,0.17877,0.17877,1
0.17041,0.16943,0.14065,0.14065,1
0.17858,0.1776,0.13975,0.13975,1
0.1855,0.18453,0.14701,0.14701,1
0.16669,0.16571,0.14156,0.14156,1
0.15977,0.15879,0.13339,0.13339,1
0.15776,0.15679,0.13249,0.13249,1
0.14246,0.14148,0.14519,0.14519,1
0.13557,0.13459,0.14701,0.14701,1
0.16457,0.16359,0.13249,0.13249,1
0.16464,0.16366,0.13249,0.13249,1
0.1665,0.16552,0.12704,0.12704,1
0.1927,0.19172,0.1225,0.1225,1
0.18217,0.18119,0.1225,0.1225,1
0.15523,0.15425,0.1098,0.1098,1
0.14525,0.14427,0.094374,0.094374,1
0.16053,0.15955,0.098911,0.098911,1
0.18855,0.18757,0.11343,0.11343,1
0.23062,0.22965,0.12069,0.12069,1
0.25406,0.25309,0.12432,0.12432,1
0.23618,0.2352,0.11706,0.11706,1
0.19667,0.19569,0.098911,0.098911,1
0.15806,0.15709,0.090744,0.090744,1
0.12417,0.12319,0.097096,0.097096,1
0.094216,0.093239,0.085299,0.085299,1
0.063577,0.0626,0.065336,0.065336,1
0.032104,0.031127,0.072595,0.072595,1
0.012541,0.011564,0.085299,0.085299,1
0.0047052,0.0037278,0.1225,0.1225,0
0.0069233,0.0059459,0.19147,0.19147,0
0.0092611,0.0082837,0.21416,0.21416,0
0.0095151,0.0085377,0.21053,0.21053,0
0.0078098,0.0068324,0.23593,0.23593,0
0.0047926,0.0038152,0.25681,0.25681,0
0.0035016,0.0025242,0.21597,0.21597,0
0.0032562,0.0022788,0.15608,0.15608,0
0.003121,0.0021436,0.1216,0.1216,0
0.0026719,0.0016945,0.11797,0.11797,0
0.0016869,0.00070946,0.12341,0.12341,0
0.094426,0,0.016334,0,0
0.088096,0,0.020871,0.0045372,0
0.080363,0,0.0099819,0,0
0.087054,0.0066911,0.0036298,0,0
0.098362,0.017999,0.012704,0.0090744,0
0.096986,0.016623,0.015426,0.011797,1
0.10085,0.020486,0.029946,0.026316,1
0.11515,0.034789,0.039927,0.036298,1
0.12039,0.040028,0.030853,0.027223,1
0.10389,0.023529,0.054446,0.050817,1
0.1092,0.028833,0.058984,0.055354,1
0.11881,0.038447,0.049909,0.046279,1
0.12029,0.039927,0.056261,0.052632,1
0.12222,0.041854,0.054446,0.050817,1
0.1245,0.044139,0.051724,0.048094,1
0.13458,0.054218,0.048094,0.044465,1
0.13262,0.052261,0.051724,0.048094,1
0.11812,0.037757,0.055354,0.051724,1
0.1044,0.024038,0.052632,0.049002,1
0.11655,0.036184,0.046279,0.04265,1
0.13964,0.059275,0.033575,0.029946,1
0.1313,0.050937,0.049002,0.045372,1
0.10953,0.029166,0.061706,0.058076,1
0.11684,0.036477,0.048094,0.044465,1
0.13131,0.050951,0.044465,0.040835,1
0.13448,0.054115,0.049909,0.046279,1
0.10993,0.029567,0.056261,0.052632,1
0.095421,0.015058,0.049909,0.046279,1
0.11041,0.030048,0.03539,0.03176,1
0.1144,0.034041,0.040835,0.037205,1
0.10823,0.027866,0.056261,0.052632,1
0.10409,0.023724,0.053539,0.049909,1
0.1192,0.038838,0.052632,0.049002,1
0.12566,0.045301,0.052632,0.049002,1
0.13469,0.054332,0.052632,0.049002,1
0.16477,0.084412,0.047187,0.043557,1
0.18267,0.10231,0.036298,0.032668,1
0.17567,0.095302,0.036298,0.032668,1
0.16228,0.08192,0.038113,0.034483,1
0.16416,0.083797,0.037205,0.033575,1
0.15955,0.079183,0.03902,0.03539,1
0.13907,0.058712,0.043557,0.039927,1
0.14335,0.062992,0.047187,0.043557,1
0.15516,0.074795,0.048094,0.044465,1
0.14809,0.067727,0.046279,0.04265,1
0.15406,0.073694,0.039927,0.036298,1
0.15624,0.075878,0.038113,0.034483,1
0.13922,0.058853,0.052632,0.049002,1
0.14438,0.064016,0.057169,0.053539,1
0.14972,0.069356,0.050817,0.047187,1
0.14282,0.062457,0.04265,0.03902,1
0.14423,0.063869,0.034483,0.030853,1
0.15706,0.076696,0.036298,0.032668,1
0.16992,0.089552,0.032668,0.029038,1
0.16748,0.087113,0.03176,0.028131,1
0.13881,0.058452,0.028131,0.024501,1
0.097789,0.017426,0.017241,0.013612,1
0.091048,0.010685,0.026316,0.022686,1
0.094376,0.014013,0.020871,0.017241,1
0.074433,0,0.022686,0.019056,1
0.060817,0,0.04265,0.03902,1
0.079429,0.018612,0.032668,0.029038,1
0.10151,0.040696,0.015426,0.011797,0
0.10156,0.040743,0.0090744,0.0054446,0
0.080509,0.019692,0.010889,0.0072595,0
0.072836,0.012019,0.020871,0.017241,0
0.10172,0.040903,0.019056,0.015426,0
0.097344,0.036527,0.034483,0.030853,0
0.070196,0.0093785,0.058984,0.055354,0
0.084095,0.023278,0.029946,0.026316,0
0.09436,0.033543,0.010889,0.0072595,0
0.093046,0.032229,0.036298,0.032668,0
0.084519,0.023702,0.059891,0.056261,0
0.095678,0.034861,0.033575,0.029946,0
0.10442,0.0436,0.0027223,0,0
0.097515,0.036698,0.0036298,0.00090744,0
0.10449,0.043675,0.019056,0.016334,0
0.10374,0.042927,0.03176,0.029038,1
0.089811,0.028994,0.048094,0.045372,1
0.089397,0.02858,0.069873,0.067151,1
0.098678,0.037861,0.069873,0.067151,1
0.11135,0.050534,0.064428,0.061706,1
0.12026,0.059439,0.059891,0.057169,1
0.11847,0.057654,0.061706,0.058984,1
0.12185,0.061033,0.064428,0.061706,1
0.12173,0.060915,0.057169,0.054446,1
0.1187,0.057882,0.041742,0.03902,1
0.12445,0.063631,0.030853,0.028131,1
0.12472,0.063906,0.03539,0.032668,1
0.12589,0.065075,0.037205,0.034483,1
0.12983,0.069009,0.036298,0.033575,1
0.1416,0.080781,0.034483,0.03176,1
0.15395,0.093135,0.029946,0.027223,1
0.13526,0.074439,0.040835,0.038113,1
0.11084,0.050025,0.052632,0.049909,1
0.11404,0.05322,0.045372,0.04265,1
0.11493,0.054113,0.041742,0.03902,1
0.11342,0.052599,0.049909,0.047187,1
0.11053,0.049716,0.046279,0.043557,1
0.11837,0.057554,0.037205,0.034483,1
0.13397,0.07315,0.029946,0.027223,1
0.13638,0.075563,0.029946,0.027223,1
0.12618,0.065365,0.036298,0.033575,1
0.12808,0.06726,0.03902,0.036298,1
0.14575,0.084929,0.036298,0.033575,1
0.1414,0.080582,0.044465,0.041742,1
0.13348,0.072658,0.062613,0.059891,1
0.15762,0.096807,0.064428,0.061706,1
0.17362,0.1128,0.071688,0.068966,1
0.16424,0.10342,0.08167,0.078947,1
0.15687,0.09605,0.07804,0.075318,1
0.1784,0.11759,0.077132,0.07441,1
0.20245,0.14163,0.080762,0.07804,1
0.20188,0.14106,0.080762,0.07804,1
0.19389,0.13307,0.073503,0.07078,1
0.18798,0.12716,0.060799,0.058076,1
0.18035,0.11953,0.050817,0.048094,1
0.15725,0.096431,0.055354,0.052632,1
0.14172,0.080901,0.066243,0.063521,1
0.14639,0.085571,0.052632,0.049909,1
0.12216,0.061348,0.039927,0.037205,1
0.087516,0.026699,0.040835,0.038113,1
0.08663,0.025813,0.020871,0.018149,0
0.099909,0.039092,0.0090744,0.0063521,0
0.10458,0.04376,0.018149,0.015426,0
0.12057,0.059755,0.014519,0.011797,0
0.11205,0.051228,0.008167,0.0054446,0
0.081441,0.020624,0.008167,0.0054446,0
0.10351,0.042697,0.012704,0.0099819,0
0.1408,0.079981,0.0099819,0.0072595,0
0.11555,0.054732,0.034483,0.03176,0
0.067269,0.006452,0.047187,0.044465,0
0.09815,0.037333,0.013612,0.010889,0
0.10647,0.045656,0.008167,0.0054446,0
0.10506,0.044243,0.013612,0.010889,0
0.11115,0.050331,0.0090744,0.0063521,0
0.11317,0.052349,0.0054446,0.0027223,0
0.10314,0.042321,0.008167,0.0054446,0
0.088594,0.027777,0.011797,0.0090744,0
0.083826,0.023009,0.030853,0.028131,0
0.075149,0.014332,0.052632,0.049909,0
0.08327,0.022452,0.028131,0.025408,0
0.10843,0.047614,0.017241,0.014519,0
0.11387,0.053051,0.039927,0.037205,1
0.11131,0.050494,0.043557,0.040835,1
0.1244,0.063586,0.051724,0.049002,1
0.13668,0.07586,0.048094,0.045372,1
0.13284,0.07202,0.043557,0.040835,1
0.13313,0.072312,0.062613,0.059891,1
0.13758,0.076766,0.078947,0.076225,1
0.13682,0.076006,0.066243,0.063521,1
0.13229,0.071473,0.055354,0.052632,1
0.13665,0.075835,0.058076,0.055354,1
0.15365,0.092837,0.04265,0.039927,1
0.16074,0.099922,0.063521,0.060799,1
0.15556,0.094741,0.10799,0.10526,1
0.1577,0.09688,0.11706,0.11434,1
0.16212,0.1013,0.11434,0.11162,1
0.15248,0.09166,0.11343,0.11071,1
0.14607,0.085257,0.12523,0.1225,1
0.16572,0.1049,0.12432,0.1216,1
0.18283,0.12202,0.11978,0.11706,1
0.18451,0.1237,0.13158,0.12886,1
0.19913,0.13831,0.12976,0.12704,1
0.20944,0.14862,0.1225,0.11978,1
0.21747,0.15665,0.11706,0.11434,1
0.22636,0.16555,0.11525,0.11252,1
0.21713,0.15631,0.10799,0.10526,1
0.19918,0.13837,0.11343,0.11071,1
0.19458,0.13376,0.12341,0.12069,1
0.20644,0.14562,0.12069,0.11797,1
0.22004,0.15922,0.1216,0.11887,1
0.23578,0.17497,0.11071,0.10799,1
0.23528,0.17446,0.098004,0.095281,1
0.24,0.17918,0.10889,0.10617,1
0.27154,0.21072,0.12069,0.11797,1
0.2582,0.19738,0.10345,0.10073,1
0.18513,0.12431,0.085299,0.082577,1
0.14702,0.086203,0.077132,0.07441,1
0.15609,0.095272,0.063521,0.060799,1
0.13134,0.070524,0.068966,0.066243,1
0.085336,0.024519,0.075318,0.072595,1
0.076956,0.016139,0.036298,0.033575,1
0.1145,0.053683,0.011797,0.0090744,1
0.11212,0.051301,0.025408,0.022686,1
0.09102,0.030203,0.019964,0.017241,1
0.080751,0.019934,0.008167,0.0054446,1
0.067413,0.0065963,0.017241,0.014519,1
0.076237,0.01542,0.013612,0.010889,0
0.075762,0.014944,0.018149,0.015426,0
0.07623,0.015413,0.025408,0.022686,0
0.079151,0.018334,0.046279,0.043557,0
0.078788,0.017971,0.047187,0.044465,0
0.079863,0.019046,0.045372,0.04265,0
0.079484,0.018667,0.03539,0.032668,0
0.088717,0.0279,0.013612,0.010889,0
0.098016,0.037199,0.014519,0.011797,0
0.088708,0.027891,0.015426,0.012704,0
0.094252,0.033435,0.015426,0.012704,0
0.10815,0.04733,0.010889,0.008167,0
0.10478,0.043966,0.040835,0.038113,0
0.11105,0.050233,0.038113,0.03539,0
0.11159,0.050777,0.011797,0.0090744,0
0.1003,0.039483,0.023593,0.020871,0
0.111,0.05018,0.030853,0.028131,0
0.12448,0.063666,0.065336,0.062613,1
0.13216,0.07134,0.13339,0.13067,1
0.13976,0.078938,0.14973,0.14701,1
0.14254,0.081728,0.11797,0.11525,1
0.14636,0.085546,0.098911,0.096189,1
0.15412,0.093301,0.07804,0.075318,1
0.15677,0.095948,0.083485,0.080762,1
0.19306,0.13224,0.10526,0.10254,1
0.23588,0.17507,0.10345,0.10073,1
0.24014,0.17932,0.11525,0.11252,1
0.24551,0.18469,0.12523,0.1225,1
0.26733,0.20652,0.11887,0.11615,1
0.28638,0.22557,0.11615,0.11343,1
0.30291,0.2421,0.11797,0.11525,1
0.30763,0.24681,0.11887,0.11615,1
0.2995,0.23868,0.12886,0.12613,1
0.28304,0.22222,0.11525,0.11252,1
0.25715,0.19633,0.10889,0.10617,1
0.21969,0.15887,0.12432,0.1216,1
0.19272,0.1319,0.13067,0.12795,1
0.18818,0.12736,0.11887,0.11615,1
0.18295,0.12214,0.1216,0.11887,1
0.17416,0.11335,0.15336,0.15064,1
0.17727,0.11646,0.14882,0.1461,1
0.19589,0.13507,0.13612,0.13339,1
0.20194,0.14112,0.1343,0.13158,1
0.19144,0.13063,0.1216,0.11887,1
0.19678,0.13596,0.099819,0.097096,1
0.21463,0.15381,0.096189,0.093466,1
0.22209,0.16128,0.10073,0.098004,1
0.24045,0.17963,0.10073,0.098004,1
0.25997,0.19915,0.10073,0.098004,1
0.2562,0.19538,0.095281,0.092559,1
0.2524,0.19158,0.099819,0.097096,1
0.26566,0.20484,0.10163,0.098911,1
0.27453,0.21371,0.11071,0.10799,1
0.2629,0.20208,0.10799,0.10526,1
0.23763,0.17681,0.085299,0.082577,1
0.18785,0.12703,0.07078,0.068058,1
0.14986,0.089045,0.073503,0.07078,1
0.15314,0.092328,0.082577,0.079855,1
0.17473,0.11391,0.092559,0.089837,1
0.18196,0.12114,0.084392,0.08167,1
0.14527,0.084448,0.057169,0.054446,1
0.11504,0.054227,0.03539,0.032668,1
0.10362,0.042804,0.029038,0.026316,1
0.10428,0.04346,0.019056,0.016334,1
0.11543,0.054609,0.0063521,0.0036298,1
0.099766,0.038948,0.034483,0.03176,1
0.09002,0.029203,0.03902,0.036298,1
0.13345,0.07263,0.013612,0.010889,1
0.14948,0.088663,0.008167,0.0054446,1
0.10944,0.048625,0.072595,0.069873,1
0.078902,0.018085,0.11615,0.11343,0
0.10427,0.043453,0.068058,0.065336,0
0.10356,0.042739,0.053539,0.050817,0
0.08088,0.020063,0.07078,0.068058,0
0.091872,0.031055,0.084392,0.08167,0
0.13191,0.071094,0.054446,0.051724,0
0.12928,0.068467,0.025408,0.022686,0
0.094736,0.033919,0.045372,0.04265,0
0.11645,0.055632,0.030853,0.028131,0
0.13295,0.072136,0.0045372,0.0018149,0
0.10935,0.048537,0.008167,0.0054446,0
0.07984,0.019023,0.032668,0.029946,0
0.083222,0.022405,0.029946,0.027223,0
0.092136,0.031319,0.024501,0.021779,1
0.10543,0.044617,0.052632,0.049909,1
0.14043,0.079614,0.059891,0.057169,1
0.15551,0.094696,0.057169,0.054446,1
0.14793,0.087113,0.057169,0.054446,1
0.14896,0.088142,0.049002,0.046279,1
0.1345,0.073688,0.050817,0.048094,1
0.12043,0.059615,0.058076,0.055354,1
0.13984,0.07902,0.049909,0.047187,1
0.14363,0.082813,0.068058,0.065336,1
0.14927,0.088457,0.076225,0.073503,1
0.14937,0.088548,0.073503,0.07078,1
0.15227,0.091448,0.091652,0.088929,1
0.19657,0.13575,0.097096,0.094374,1
0.23575,0.17494,0.10889,0.10617,1
0.27994,0.21912,0.10799,0.10526,1
0.29773,0.23692,0.10345,0.10073,1
0.27925,0.21843,0.11525,0.11252,1
0.27222,0.2114,0.096189,0.093466,1
0.22648,0.16566,0.10799,0.10526,1
0.16503,0.10422,0.13612,0.13339,1
0.17065,0.10983,0.12704,0.12432,1
0.20334,0.14252,0.11434,0.11162,1
0.23367,0.17285,0.11706,0.11434,1
0.26364,0.20283,0.11706,0.11434,1
0.30203,0.24121,0.11071,0.10799,1
0.32003,0.25922,0.13339,0.13067,1
0.32604,0.26522,0.12432,0.1216,1
0.32945,0.26864,0.11525,0.11252,1
0.28104,0.21377,0.12432,0.1216,1
0.22943,0.16217,0.11797,0.11525,1
0.25185,0.18458,0.12069,0.11797,1
0.2806,0.21333,0.12704,0.12432,1
0.283,0.21573,0.11343,0.11071,1
0.25848,0.19121,0.092559,0.089837,1
0.21218,0.14491,0.088022,0.085299,1
0.15939,0.092121,0.07804,0.075318,1
0.14508,0.077812,0.066243,0.063521,1
0.14132,0.074052,0.058076,0.055354,1
0.11196,0.04469,0.036298,0.033575,1
0.091216,0.023946,0.017241,0.014519,1
0.11485,0.047585,0.008167,0.0054446,1
0.11813,0.050863,0.0063521,0.0036298,1
0.099611,0.032342,0.034483,0.030853,1
0.10198,0.034715,0.03902,0.034483,1
0.10032,0.033055,0.015426,0.010889,1
0.10475,0.037485,0.0054446,0.00090744,0
0.09909,0.031821,0.010889,0.0063521,0
0.069574,0.0023054,0.023593,0.019056,0
0.082315,0.015046,0.013612,0.0090744,0
0.096627,0.029358,0.013612,0.0090744,0
0.11536,0.048096,0.016334,0.011797,0
0.13637,0.069099,0.0027223,0,0
0.11138,0.044116,0.010889,0.008167,0
0.06694,0,0.012704,0.0099819,0
0.083094,0.016154,0.0045372,0.0018149,0
0.11107,0.044133,0.0072595,0.0045372,0
0.10693,0.039988,0.008167,0.0054446,0
0.096771,0.029831,0.0036298,0.00090744,0
0.12293,0.055992,0.0036298,0.00090744,1
0.13245,0.065507,0.0099819,0.0072595,1
0.11833,0.051389,0.037205,0.034483,1
0.099672,0.032732,0.083485,0.080762,1
0.10703,0.040088,0.098911,0.096189,1
0.13378,0.066839,0.090744,0.088022,1
0.1462,0.079256,0.075318,0.072595,1
0.13797,0.071027,0.087114,0.084392,1
0.12873,0.061793,0.10254,0.099819,1
0.14957,0.082627,0.075318,0.072595,1
0.16329,0.096355,0.068966,0.066243,1
0.16889,0.10195,0.07804,0.075318,1
0.18253,0.11559,0.082577,0.079855,1
0.21683,0.14989,0.084392,0.08167,1
0.24974,0.1828,0.096189,0.093466,1
0.27308,0.20614,0.11797,0.11525,1
0.28511,0.21817,0.11252,0.1098,1
0.30142,0.23448,0.11252,0.1098,1
0.29546,0.22852,0.11615,0.11343,1
0.25095,0.18401,0.10799,0.10526,1
0.21836,0.15142,0.13067,0.12795,1
0.21684,0.1499,0.11615,0.11343,1
0.21299,0.14605,0.093466,0.090744,1
0.20344,0.1365,0.11162,0.10889,1
0.21632,0.14938,0.11434,0.11162,1
0.22763,0.16069,0.1225,0.11978,1
0.22185,0.15491,0.13612,0.13339,1
0.23395,0.16701,0.14701,0.14428,1
0.26136,0.19442,0.14519,0.14247,1
0.26484,0.1979,0.12523,0.1225,1
0.25695,0.19001,0.10617,0.10345,1
0.24823,0.18129,0.11162,0.10889,1
0.23592,0.16898,0.11343,0.11071,1
0.21819,0.15125,0.11162,0.10889,1
0.21524,0.1483,0.10889,0.10617,1
0.22214,0.1552,0.095281,0.092559,1
0.22505,0.15811,0.10073,0.098004,1
0.22951,0.16257,0.10436,0.10163,1
0.22311,0.15617,0.10163,0.098911,1
0.21482,0.14788,0.093466,0.090744,1
0.18901,0.12207,0.084392,0.08167,1
0.15564,0.088696,0.083485,0.080762,1
0.1656,0.098658,0.063521,0.060799,1
0.16409,0.097146,0.054446,0.051724,1
0.12588,0.058938,0.057169,0.054446,1
0.097296,0.030356,0.03539,0.032668,1
0.12081,0.053871,0.010889,0.008167,1
0.13334,0.066395,0.00090744,0,1
0.12089,0.053952,0.0063521,0.0054446,1
0.08885,0.02191,0.054446,0.053539,1
0.093647,0.026707,0.049909,0.049002,1
0.11568,0.048745,0.0027223,0.0018149,0
0.10313,0.036195,0.0054446,0.0045372,0
0.089998,0.023058,0.0054446,0.0045372,0
0.09919,0.032251,0.022686,0.021779,0
0.1258,0.058855,0.026316,0.025408,0
0.11724,0.050304,0.0054446,0.0045372,0
0.084583,0.017643,0.0036298,0.0027223,0
0.077859,0.010919,0.0027223,0.0018149,0
0.10748,0.04054,0.015426,0.014519,0
0.11008,0.043142,0.016334,0.015426,0
0.082797,0.015857,0.0036298,0.0027223,0
0.089253,0.022313,0.0090744,0.008167,0
0.10009,0.033146,0.019056,0.018149,0
0.088405,0.021465,0.028131,0.027223,0
0.094563,0.027623,0.028131,0.027223,0
0.11004,0.043103,0.046279,0.045372,1
0.1389,0.071959,0.07078,0.069873,1
0.16859,0.10165,0.083485,0.082577,1
0.16962,0.10268,0.079855,0.078947,1
0.1534,0.086463,0.066243,0.065336,1
0.14286,0.075923,0.066243,0.065336,1
0.14885,0.081914,0.07441,0.073503,1
0.15172,0.084779,0.082577,0.08167,1
0.16238,0.095441,0.088022,0.087114,1
0.19537,0.12843,0.087114,0.086207,1
0.22269,0.15575,0.087114,0.086207,1
0.23431,0.16737,0.090744,0.089837,1
0.22597,0.15903,0.084392,0.083485,1
0.2243,0.15736,0.093466,0.092559,1
0.22301,0.15607,0.11071,0.1098,1
0.18781,0.12087,0.098911,0.098004,1
0.15184,0.084902,0.11797,0.11706,1
0.13564,0.068705,0.13884,0.13793,1
0.1446,0.077658,0.099819,0.098911,1
0.16794,0.101,0.060799,0.059891,1
0.16764,0.1007,0.087114,0.086207,1
0.16728,0.10034,0.12432,0.12341,1
0.17798,0.11104,0.1216,0.12069,1
0.1887,0.12176,0.12432,0.12341,1
0.17733,0.11039,0.13702,0.13612,1
0.16481,0.097874,0.15064,0.14973,1
0.18615,0.11921,0.13612,0.13521,1
0.19329,0.12635,0.11434,0.11343,1
0.21941,0.15247,0.11434,0.11343,1
0.2574,0.19046,0.11252,0.11162,1
0.28517,0.21823,0.1098,0.10889,1
0.28415,0.21721,0.11887,0.11797,1
0.2665,0.19956,0.11525,0.11434,1
0.28263,0.21569,0.10436,0.10345,1
0.2953,0.22836,0.11343,0.11252,1
0.28126,0.21432,0.11162,0.11071,1
0.26479,0.19785,0.1098,0.10889,1
0.25364,0.1867,0.1216,0.12069,1
0.21205,0.14511,0.11162,0.11071,1
0.16678,0.099839,0.088022,0.087114,1
0.15179,0.08485,0.079855,0.078947,1
0.12444,0.057503,0.07441,0.073503,1
0.14431,0.077367,0.03539,0.034483,1
0.13489,0.067953,0.019056,0.018149,1
0.08774,0.0208,0.016334,0.015426,1
0.10338,0.036436,0.0036298,0.0027223,1
0.1194,0.052458,0.0027223,0.0018149,1
0.11503,0.048092,0.0045372,0.0036298,1
0.095593,0.028653,0.0090744,0.008167,0
0.097937,0.030997,0.0045372,0.0036298,0
0.08221,0.01527,0.012704,0.011797,0
0.081224,0.014284,0.018149,0.017241,0
0.10764,0.040702,0.0099819,0.0090744,0
0.1086,0.041658,0.0054446,0.0045372,0
0.090232,0.023292,0.0072595,0.0063521,0
0.06889,0.0019498,0.014519,0.013612,0
0.077654,0.010714,0.011797,0.010889,0
0.084221,0.017281,0.0063521,0.0054446,0
0.073175,0.0062348,0.021779,0.020871,0
0.063175,0,0.025408,0.024501,0
0.092487,0.029312,0.0090744,0.008167,0
0.11266,0.049488,0.0063521,0.0054446,0
0.086236,0.023061,0.021779,0.020871,0
0.06346,0.00028482,0.020871,0.019964,0
0.0884,0.025225,0.028131,0.027223,0
0.12379,0.060617,0.057169,0.056261,1
0.13186,0.068681,0.063521,0.062613,1
0.13468,0.071509,0.054446,0.053539,1
0.15588,0.092702,0.033575,0.032668,1
0.15281,0.08964,0.028131,0.027223,1
0.1264,0.063221,0.040835,0.039927,1
0.13687,0.073696,0.038113,0.037205,1
0.14466,0.081485,0.033575,0.032668,1
0.12663,0.063451,0.053539,0.052632,1
0.12338,0.060209,0.055354,0.054446,1
0.13286,0.069685,0.047187,0.046279,1
0.14152,0.078343,0.058984,0.058076,1
0.1516,0.088426,0.051724,0.050817,1
0.15051,0.087335,0.049002,0.048094,1
0.13432,0.071148,0.058984,0.058076,1
0.12901,0.065839,0.052632,0.051724,1
0.12673,0.06355,0.038113,0.037205,1
0.11969,0.056519,0.047187,0.046279,1
0.11548,0.052301,0.055354,0.054446,1
0.12533,0.062154,0.050817,0.049909,1
0.12266,0.059484,0.054446,0.053539,1
0.12006,0.056886,0.054446,0.053539,1
0.13353,0.070353,0.076225,0.075318,1
0.14862,0.085449,0.098911,0.098004,1
0.16365,0.10048,0.096189,0.095281,1
0.16371,0.10053,0.087114,0.086207,1
0.14793,0.084756,0.092559,0.091652,1
0.13947,0.076297,0.10254,0.10163,1
0.14379,0.080613,0.093466,0.092559,1
0.17497,0.11179,0.092559,0.091652,1
0.19606,0.13289,0.10617,0.10526,1
0.17847,0.1153,0.11887,0.11797,1
0.18959,0.12641,0.12432,0.12341,1
0.2211,0.15792,0.13249,0.13158,1
0.2647,0.20153,0.13521,0.1343,1
0.27964,0.21646,0.13339,0.13249,1
0.2493,0.18612,0.12886,0.12795,1
0.26326,0.20008,0.11706,0.11615,1
0.28899,0.22582,0.11252,0.11162,1
0.28022,0.21705,0.1225,0.1216,1
0.25613,0.19295,0.13339,0.13249,1
0.25659,0.19342,0.12432,0.12341,1
0.21548,0.1523,0.090744,0.089837,1
0.12272,0.059548,0.087114,0.086207,1
