@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.37417,0.088929,1
0.37395,0.093466,1
0.37844,0.091652,1
0.37229,0.094374,1
0.35997,0.10436,1
0.35725,0.11071,1
0.36105,0.11434,1
0.36088,0.11434,1
0.34524,0.11706,1
0.32108,0.11252,1
0.3168,0.11615,1
0.31908,0.12069,1
0.32169,0.11343,1
0.34107,0.10708,1
0.3377,0.099819,1
0.32363,0.097096,1
0.32783,0.10073,1
0.31805,0.099819,1
0.3128,0.099819,1
0.29172,0.091652,1
0.27678,0.086207,1
0.26654,0.088022,1
0.24109,0.095281,1
0.22725,0.10073,1
0.21191,0.10526,1
0.20126,0.11343,1
0.19237,0.11797,1
0.18674,0.11162,1
0.18558,0.10436,1
0.1871,0.10708,1
0.1773,0.10617,1
0.16282,0.098004,1
0.16332,0.096189,1
0.15837,0.097096,1
0.14644,0.092559,1
0.15241,0.084392,1
0.16025,0.080762,1
0.15477,0.082577,1
0.15678,0.07804,1
0.15666,0.07441,1
0.14445,0.077132,1
0.14606,0.087114,1
0.14471,0.091652,1
0.13172,0.098911,1
0.13314,0.10163,1
0.13171,0.095281,1
0.12163,0.097096,1
0.11018,0.10073,1
0.096174,0.097096,1
0.088115,0.10073,1
0.081537,0.10436,1
0.075213,0.10163,1
0.069246,0.098911,1
0.063008,0.096189,1
0.059452,0.096189,1
0.058838,0.095281,1
0.058783,0.090744,1
0.057778,0.086207,1
0.056244,0.083485,1
0.055897,0.080762,1
0.057683,0.072595,1
0.060454,0.063521,1
0.062524,0.058076,1
0.063532,0.054446,1
0.06323,0.051724,1
0.062039,0.046279,1
0.061875,0.044465,1
0.062443,0.046279,1
0.063418,0.045372,1
0.064675,0.049909,1
0.062016,0.051724,1
0.058709,0.048094,1
0.05856,0.048094,1
0.057843,0.04265,1
0.057229,0.040835,1
0.055045,0.04265,1
0.050067,0.041742,1
0.046171,0.041742,1
0.044503,0.041742,1
0.043321,0.040835,1
0.043011,0.041742,1
0.041837,0.041742,1
0.04002,0.039927,1
0.036877,0.03902,1
0.032159,0.041742,1
0.031113,0.041742,1
0.033385,0.04265,1
0.033355,0.049909,1
0.030905,0.052632,1
0.03026,0.049909,1
0.031382,0.049002,1
0.032371,0.050817,1
0.032275,0.052632,1
0.032223,0.053539,1
0.032024,0.054446,1
0.032602,0.053539,1
0.034529,0.049909,1
0.034437,0.048094,1
0.033168,0.049909,1
0.034409,0.052632,1
0.03688,0.048094,1
0.04011,0.044465,1
0.041541,0.045372,1
0.040513,0.043557,1
0.038003,0.043557,1
0.034538,0.045372,1
0.03482,0.044465,1
0.035293,0.04265,1
0.033408,0.043557,1
0.033166,0.043557,1
0.034318,0.041742,1
0.034369,0.043557,1
0.035468,0.044465,1
0.039171,0.044465,1
0.046526,0.041742,1
0.057639,0.036298,1
0.045603,0.034483,1
0.0092559,0.046279,0
0.0028554,0.052632,0
0.0027855,0.054446,0
0.0025746,0.07441,0
0.0039362,0.13067,0
0.0085047,0.15699,0
0.011639,0.15336,0
0.011217,0.18058,0
0.0095638,0.20508,0
0.009016,0.20327,0
0.0084454,0.20871,0
0.0069448,0.20236,0
0.0053461,0.1824,0
0.0042373,0.17604,0
0.0030809,0.18421,0
0.0024691,0.19601,0
0.0021781,0.17695,0
0.0022272,0.15245,0
0.0021707,0.14701,0
0.0017172,0.16062,0
0.0013882,0.16425,0
0.0012059,0.16697,0
0.00099913,0.17514,0
0.00082502,0.1833,0
0.0007467,0.18966,0
0.00080266,0.18966,0
0.00084979,0.17967,0
0.00081105,0.18784,0
0.00076898,0.22595,0
0.0040824,0.22505,0
0.023701,0.11887,0
0.046667,0.032668,0
0.064698,0.030853,1
0.072069,0.032668,1
0.078076,0.034483,1
0.089859,0.034483,1
0.099527,0.037205,1
0.10437,0.04265,1
0.10634,0.048094,1
0.10955,0.051724,1
0.11388,0.051724,1
0.11501,0.049909,1
0.1119,0.048094,1
0.11079,0.046279,1
0.1141,0.050817,1
0.11548,0.058984,1
0.11501,0.057169,1
0.1077,0.057169,1
0.10312,0.057169,1
0.10202,0.053539,1
0.10262,0.056261,1
0.10492,0.050817,1
0.096721,0.044465,1
0.096775,0.051724,1
0.10905,0.069873,1
0.14487,0.085299,1
0.19807,0.091652,1
0.22202,0.088929,1
0.23286,0.090744,1
0.27498,0.097096,1
0.29217,0.094374,1
0.29487,0.095281,1
0.32225,0.098911,1
0.32177,0.10163,1
0.31108,0.10436,1
0.28879,0.10163,1
0.2589,0.098004,1
0.27652,0.10345,1
0.31233,0.11162,1
0.31549,0.11162,1
0.31168,0.11343,1
0.31895,0.11615,1
0.31636,0.12613,1
0.36476,0.13249,1
0.39846,0.11887,1
0.3702,0.11887,1
0.36293,0.12704,1
0.37777,0.11797,1
0.39093,0.11252,1
0.40217,0.1216,1
0.40253,0.12341,1
0.43659,0.12069,1
0.46316,0.10889,1
0.44375,0.098911,1
0.42386,0.10073,1
0.36817,0.10436,1
0.34485,0.10345,1
0.40104,0.089837,1
0.40694,0.098911,1
0.37965,0.10073,1
0.3476,0.097096,1
0.32434,0.11252,1
0.31287,0.11434,1
0.3176,0.11434,1
0.3244,0.12432,1
0.31055,0.12341,1
0.30464,0.11978,1
0.2993,0.1216,1
0.30603,0.11706,1
0.32335,0.11706,1
0.32482,0.11797,1
0.31279,0.11887,1
0.30176,0.11525,1
0.30152,0.12523,1
0.29904,0.12886,1
0.29226,0.12069,1
0.2863,0.11887,1
0.26849,0.11434,1
0.24431,0.11615,1
0.24642,0.11706,1
0.26463,0.11887,1
0.27036,0.12069,1
0.25818,0.11615,1
0.26742,0.10708,1
0.27776,0.096189,1
0.27045,0.099819,1
0.27687,0.1098,1
0.26862,0.11071,1
0.27117,0.11252,1
0.28253,0.10073,1
0.29529,0.094374,1
0.30966,0.10254,1
0.29921,0.10254,1
0.29594,0.11162,1
0.29329,0.11797,1
0.27531,0.11343,1
0.24873,0.10254,1
0.23256,0.097096,1
0.21653,0.10526,1
0.195,0.11525,1
0.19854,0.11887,1
0.19571,0.11252,1
0.19944,0.11071,1
0.19514,0.11434,1
0.1837,0.10889,1
0.17949,0.10526,1
0.16109,0.11343,1
0.13643,0.11343,1
0.12219,0.11252,1
0.11626,0.11343,1
0.10393,0.10436,1
0.090069,0.096189,1
0.082561,0.08167,1
0.083747,0.07078,1
0.090749,0.064428,1
0.095708,0.050817,1
0.09599,0.044465,1
0.087398,0.044465,1
0.070506,0.043557,1
0.052461,0.043557,1
0.038197,0.045372,1
0.033939,0.044465,1
0.032385,0.047187,1
0.027566,0.053539,1
0.021866,0.053539,1
0.021001,0.049909,1
0.022162,0.059891,1
0.024001,0.068966,1
0.028176,0.066243,1
0.030037,0.062613,1
0.030505,0.07078,1
0.038085,0.068058,1
0.044533,0.056261,1
0.04625,0.059891,1
0.048974,0.054446,1
0.050195,0.049002,1
0.057383,0.049909,1
0.067063,0.04265,1
0.077165,0.03902,1
0.084848,0.039927,1
0.083703,0.041742,1
0.09193,0.041742,1
0.10665,0.039927,1
0.10778,0.040835,1
0.10815,0.040835,1
0.11359,0.040835,1
0.11398,0.040835,1
0.11207,0.040835,1
0.11612,0.040835,1
0.11805,0.039927,1
0.10555,0.039927,1
0.096307,0.03902,1
0.09388,0.038113,1
0.08992,0.038113,1
0.087534,0.03902,1
0.081652,0.044465,1
0.076493,0.051724,1
0.079109,0.049909,1
0.080581,0.047187,1
0.081432,0.047187,1
0.08149,0.041742,1
0.080885,0.037205,1
0.08114,0.038113,1
0.081008,0.038113,1
0.080608,0.038113,1
0.08383,0.038113,1
0.085644,0.038113,1
0.084312,0.038113,1
0.077689,0.037205,1
0.073906,0.041742,1
0.073498,0.047187,1
0.061835,0.045372,1
0.060155,0.046279,1
0.061983,0.047187,1
0.043196,0.054446,0
0.008879,0.056261,0
0.0030207,0.057169,0
0.0022008,0.076225,0
0.0024343,0.11615,0
0.0043796,0.12704,0
0.0068946,0.12704,0
0.0071555,0.18784,0
0.0067932,0.22323,0
0.0069011,0.21688,0
0.0062903,0.19691,0
0.0055153,0.19601,0
0.0047828,0.23866,0
0.004499,0.24138,0
0.0041541,0.22051,0
0.0035936,0.20599,0
0.0034821,0.15789,0
0.0036704,0.13793,0
0.0032501,0.13884,0
0.0025222,0.13793,0
0.0017203,0.14973,0
0.0014237,0.14701,0
0.0011378,0.15245,0
0.00095072,0.17604,0
0.00079034,0.19601,0
0.00092683,0.17151,0
0.0010386,0.15426,0
0.0010306,0.16515,0
0.00089332,0.17423,0
0.00087904,0.17332,0
0.0014108,0.17514,0
0.0086567,0.15608,0
0.020509,0.078947,0
0.027775,0.037205,0
0.040251,0.03902,0
0.057927,0.037205,1
0.073027,0.03539,1
0.081388,0.032668,1
0.089143,0.033575,1
0.099398,0.036298,1
0.10504,0.040835,1
0.10494,0.038113,1
0.10299,0.025408,1
0.10088,0.018149,1
0.10116,0.019964,1
0.1062,0.020871,1
0.10829,0.019056,1
0.10751,0.020871,1
0.11049,0.019964,1
0.11419,0.019964,1
0.11558,0.021779,1
0.11383,0.026316,1
0.11045,0.028131,1
0.10669,0.021779,1
0.10127,0.023593,1
0.09949,0.03176,1
0.094334,0.03176,1
0.092309,0.025408,1
0.097416,0.024501,1
0.10137,0.025408,1
0.10597,0.027223,1
0.10103,0.03176,1
0.093905,0.029038,1
0.092194,0.028131,1
0.089023,0.039927,1
0.094834,0.052632,1
0.11172,0.055354,1
0.13378,0.064428,1
0.15906,0.07078,1
0.19277,0.07078,1
0.21033,0.072595,1
0.20999,0.07078,1
0.2266,0.071688,1
0.23807,0.080762,1
0.22774,0.089837,1
0.21984,0.089837,1
0.21139,0.088022,1
0.24692,0.091652,1
0.29103,0.10526,1
0.30596,0.1098,1
0.30061,0.10345,1
0.28448,0.097096,1
0.28362,0.11071,1
0.29469,0.12613,1
0.29578,0.11252,1
0.31641,0.10708,1
0.30648,0.10889,1
0.27301,0.10345,1
0.27223,0.12523,1
0.26938,0.12795,1
0.28482,0.11343,1
0.27632,0.10617,1
0.27479,0.092559,1
0.28593,0.087114,1
0.26556,0.098004,1
0.25195,0.098004,1
0.26086,0.086207,1
0.26173,0.089837,1
0.27287,0.098004,1
0.29684,0.094374,1
0.29058,0.091652,1
0.2679,0.10436,1
0.2704,0.11343,1
0.28715,0.11071,1
0.29305,0.10526,1
0.29308,0.11162,1
0.29299,0.11887,1
0.28141,0.11797,1
0.26863,0.11887,1
0.26938,0.11525,1
0.26224,0.11887,1
0.25648,0.1216,1
0.26831,0.11887,1
0.25388,0.11706,1
0.19891,0.11162,1
0.17165,0.10345,1
0.18368,0.10526,1
0.17235,0.11252,1
0.15037,0.10073,1
0.16968,0.098004,1
0.17822,0.10163,1
0.15788,0.089837,1
0.14887,0.082577,1
0.15159,0.080762,1
0.14884,0.084392,1
0.15032,0.082577,1
0.16758,0.079855,1
0.16703,0.07804,1
0.16317,0.099819,1
0.15431,0.11071,1
0.1447,0.095281,1
0.16297,0.098004,1
0.17627,0.10345,1
0.16192,0.10617,1
0.1432,0.10526,1
0.14167,0.10526,1
0.15579,0.096189,1
0.17497,0.089837,1
0.17499,0.090744,1
0.17401,0.089837,1
0.15262,0.095281,1
0.15353,0.095281,1
0.15843,0.10436,1
0.15803,0.10889,1
0.16775,0.099819,1
0.15776,0.097096,1
0.17706,0.1098,1
0.18763,0.10708,1
0.15,0.088929,1
0.13304,0.10073,1
0.18361,0.11252,1
0.1615,0.099819,1
0.15163,0.10436,1
0.16381,0.10889,1
0.14604,0.10345,1
0.13919,0.096189,1
0.11628,0.089837,1
0.14979,0.092559,1
0.16876,0.092559,1
0.14378,0.098911,1
0.14912,0.10163,1
0.13748,0.094374,1
0.097059,0.091652,1
0.10127,0.084392,1
0.096109,0.077132,1
0.08834,0.07804,1
0.086473,0.07441,1
0.074432,0.087114,1
0.066961,0.10254,1
0.064469,0.098004,1
0.072541,0.095281,1
0.084281,0.10163,1
0.081473,0.098004,1
0.080094,0.092559,1
0.073922,0.098004,1
0.066034,0.087114,1
0.062168,0.058984,1
0.06768,0.04265,1
0.072347,0.040835,1
0.066824,0.041742,1
0.055813,0.04265,1
0.04701,0.04265,1
0.041516,0.040835,1
0.035558,0.038113,1
0.026105,0.03902,1
0.017554,0.044465,0
0.013592,0.049002,0
0.012135,0.043557,0
0.01102,0.040835,0
0.0077423,0.058984,0
0.0036354,0.089837,0
0.0016157,0.13521,0
0.00087787,0.17241,0
0.00079553,0.17241,0
0.00071211,0.17695,0
0.00064489,0.18512,0
0.00067073,0.19873,0
0.00070618,0.21779,0
0.0008065,0.20327,0
0.0012774,0.16515,0
0.0034072,0.088929,0
0.0032861,0.083485,0
0.00089662,0.12976,0
0.0010097,0.1343,0
0.00098117,0.14973,0
0.00080506,0.18693,0
0.00096269,0.23593,0
0.0043706,0.1951,0
0.0044627,0.15699,0
0.0017906,0.19782,0
0.0020014,0.20145,0
0.0025203,0.19691,0
0.0030528,0.21597,0
0.0033603,0.2314,0
0.0034,0.22414,0
0.0034853,0.21779,0
0.0038301,0.20508,0
0.003577,0.20599,0
0.0033469,0.21688,0
0.0033151,0.18693,0
0.0026292,0.1706,0
0.0019775,0.16878,0
0.0015624,0.15699,0
0.001178,0.16152,0
0.00099293,0.17332,0
0.00085979,0.17967,0
0.00086285,0.16334,0
0.00076913,0.19873,0
0.00056311,0.25953,0
0.0006921,0.23321,0
0.00073574,0.19056,0
0.00066057,0.20417,0
0.00061239,0.25953,0
0.00058612,0.27949,0
0.00059113,0.27768,0
0.00060055,0.2686,0
0.00059456,0.24138,0
0.00065313,0.22777,0
0.00067011,0.24682,0
0.00060278,0.26044,0
0.00076832,0.20327,0
0.0027183,0.15789,0
0.020073,0.099819,0
0.040303,0.03539,0
0.059128,0.030853,0
0.075083,0.033575,1
0.091911,0.034483,1
0.099635,0.026316,1
0.096855,0.018149,1
0.093507,0.017241,1
0.087081,0.018149,1
0.083356,0.019056,1
0.081686,0.016334,1
0.080945,0.016334,1
0.081273,0.019056,1
0.08141,0.023593,1
0.086716,0.025408,1
0.088211,0.024501,1
0.092463,0.024501,1
0.10052,0.024501,1
0.10587,0.03176,1
0.11456,0.03902,1
0.12426,0.037205,1
0.13106,0.033575,1
0.13357,0.036298,1
0.13346,0.036298,1
0.13591,0.036298,1
0.14147,0.039927,1
0.14398,0.038113,1
0.13872,0.034483,1
0.1255,0.036298,1
0.1139,0.03902,1
0.10649,0.04265,1
0.10789,0.040835,1
0.11676,0.03176,1
0.11827,0.038113,1
0.109,0.046279,1
0.10287,0.038113,1
0.099605,0.034483,1
0.11759,0.043557,1
0.13152,0.055354,1
0.12209,0.059891,1
0.14023,0.069873,1
0.19132,0.07804,1
0.21411,0.073503,1
0.19277,0.085299,1
0.23036,0.11343,1
0.27907,0.12432,1
0.28563,0.12069,1
0.27839,0.1216,1
0.26727,0.11343,1
0.28413,0.11434,1
0.29696,0.1098,1
0.29128,0.1098,1
0.27823,0.11343,1
0.26168,0.1098,1
0.2465,0.1216,1
0.24537,0.13339,1
0.24572,0.13521,1
0.22951,0.14065,1
0.23999,0.13339,1
0.26742,0.10345,1
0.30835,0.091652,1
0.31329,0.10073,1
0.28921,0.10345,1
0.29984,0.094374,1
0.29445,0.096189,1
0.26639,0.098911,1
0.25375,0.089837,1
0.25222,0.085299,1
0.24488,0.08167,1
0.23103,0.07441,1
0.22172,0.075318,1
0.21031,0.078947,1
0.21219,0.072595,1
0.20668,0.068058,1
0.17234,0.064428,1
0.15211,0.057169,1
0.15132,0.054446,1
0.15513,0.058984,1
0.18683,0.054446,1
0.21927,0.044465,1
0.23198,0.043557,1
0.23514,0.043557,1
0.22557,0.043557,1
0.22337,0.04265,1
0.23068,0.04265,1
0.2375,0.04265,1
0.21337,0.04265,1
0.16327,0.038113,1
0.1428,0.030853,1
0.14394,0.032668,1
0.14787,0.038113,1
0.148,0.033575,1
0.14454,0.027223,1
0.13984,0.028131,1
0.13376,0.028131,1
0.12653,0.027223,1
0.11447,0.027223,1
0.10109,0.028131,1
0.091591,0.027223,1
0.083832,0.026316,1
0.084527,0.026316,1
0.086006,0.024501,1
0.086225,0.024501,1
0.091641,0.025408,1
0.097462,0.025408,1
0.089783,0.027223,1
0.072134,0.033575,1
0.068002,0.034483,1
0.063475,0.03176,1
0.053084,0.032668,1
0.045427,0.033575,1
0.040189,0.034483,1
0.03785,0.034483,1
0.033952,0.033575,1
0.027287,0.03176,1
0.021951,0.029946,1
0.018284,0.030853,1
0.012913,0.03539,1
0.0096215,0.044465,1
0.015217,0.039927,0
0.028626,0.030853,0
0.026171,0.032668,0
0.0074721,0.058076,0
0.0013595,0.10708,0
0.0012426,0.11343,0
0.0011681,0.15064,0
0.00077265,0.2078,0
0.0014145,0.17695,0
0.001477,0.22051,0
0.001271,0.28403,0
0.0033871,0.1951,0
0.0034085,0.17241,0
0.0019293,0.23503,0
0.0023405,0.22595,0
0.0023896,0.22686,0
0.0023555,0.23503,0
0.0023807,0.19601,0
0.0024871,0.1706,0
0.0023266,0.17695,0
0.0019189,0.18058,0
0.0016706,0.19238,0
0.0013989,0.18149,0
0.0012328,0.16878,0
0.0010488,0.18603,0
0.00096287,0.16425,0
0.00087388,0.19691,0
0.00073169,0.26951,0
0.00057375,0.18512,0
0.0002292,0.045372,0
0.00086894,0.2069,0
0.00075198,0.19147,0
0.00070079,0.19419,0
0.00084202,0.20508,0
0.0013945,0.19782,0
0.009269,0.14882,0
0.015777,0.062613,0
0.024032,0.039927,0
0.031756,0.047187,0
0.045153,0.040835,0
0.072778,0.033575,0
0.11784,0.03176,1
0.1552,0.034483,1
0.16375,0.032668,1
0.15907,0.030853,1
0.15543,0.030853,1
0.15155,0.029946,1
0.14696,0.029038,1
0.13768,0.028131,1
0.12806,0.028131,1
0.12481,0.028131,1
0.12324,0.028131,1
0.11729,0.028131,1
0.11407,0.027223,1
0.11264,0.029946,1
0.11442,0.029946,1
0.12425,0.028131,1
0.13358,0.028131,1
0.13371,0.027223,1
0.1343,0.028131,1
0.14325,0.027223,1
0.14945,0.027223,1
0.15186,0.028131,1
0.14967,0.027223,1
0.14719,0.026316,1
0.14454,0.026316,1
0.12998,0.029038,1
0.11665,0.036298,1
0.11191,0.046279,1
0.10938,0.047187,1
0.1019,0.040835,1
0.091222,0.038113,1
0.086326,0.041742,1
0.087774,0.040835,1
0.091523,0.036298,1
0.087405,0.036298,1
0.085799,0.036298,1
0.080637,0.037205,1
0.069478,0.037205,1
0.062546,0.034483,1
0.053836,0.038113,1
0.04233,0.046279,1
0.037129,0.051724,1
0.045195,0.049002,1
0.05624,0.040835,1
0.055646,0.03902,1
0.04603,0.043557,1
0.037268,0.053539,1
0.029189,0.058984,1
0.024131,0.052632,1
0.023839,0.050817,1
0.023664,0.052632,1
0.017331,0.057169,1
0.015501,0.066243,1
0.023004,0.058076,1
0.02853,0.044465,1
0.034405,0.040835,1
0.03905,0.037205,1
0.039602,0.038113,1
0.040835,0.043557,1
0.044167,0.045372,1
0.048717,0.043557,1
0.051694,0.040835,1
0.051892,0.040835,1
0.055657,0.046279,1
0.056938,0.047187,1
0.056282,0.048094,1
0.058569,0.048094,1
0.054373,0.043557,1
0.053388,0.050817,1
0.058704,0.056261,1
0.060189,0.053539,1
0.062096,0.045372,1
0.063209,0.050817,1
0.063199,0.063521,1
0.065375,0.068058,1
0.071,0.064428,1
0.074651,0.066243,1
0.074592,0.075318,1
0.076921,0.068966,1
0.079809,0.059891,1
0.078569,0.054446,1
0.074352,0.050817,1
0.073767,0.055354,1
0.075245,0.052632,1
0.074175,0.046279,1
0.072422,0.052632,1
0.067293,0.056261,1
0.062182,0.056261,1
0.065197,0.060799,1
0.067537,0.064428,1
0.063836,0.058984,1
0.06009,0.044465,1
0.057335,0.03902,1
0.053744,0.043557,1
0.055071,0.036298,1
0.060014,0.029946,1
0.063702,0.033575,1
0.067035,0.03539,1
0.072363,0.039927,1
0.081255,0.046279,1
0.092157,0.054446,1
0.10171,0.076225,1
0.1101,0.079855,1
0.11521,0.07441,1
0.11967,0.07441,1
0.12569,0.056261,1
0.1304,0.051724,1
0.14752,0.073503,1
0.17132,0.088022,1
0.23386,0.094374,1
0.30522,0.093466,1
0.35309,0.093466,1
0.3602,0.10436,1
0.35964,0.10436,1
0.34616,0.098004,1
0.3153,0.10345,1
0.3429,0.11434,1
0.35678,0.11071,1
0.36817,0.11162,1
0.40492,0.11525,1
0.41861,0.1098,1
0.42466,0.098004,1
0.4141,0.092559,1
0.39259,0.099819,1
0.3865,0.098911,1
0.39239,0.10073,1
0.3967,0.1098,1
0.40627,0.10254,1
0.41179,0.098004,1
0.40769,0.098004,1
0.39807,0.095281,1
0.38404,0.093466,1
0.37418,0.089837,1
0.37391,0.093466,1
0.37843,0.091652,1
0.3723,0.094374,1
0.35996,0.10436,1
0.35725,0.10889,1
0.36105,0.11252,1
0.36087,0.11434,1
0.34522,0.11706,1
0.32103,0.11252,1
0.31679,0.11615,1
0.31909,0.12069,1
0.32168,0.11525,1
0.34109,0.10889,1
0.33771,0.099819,1
0.3236,0.097096,1
0.32782,0.10073,1
0.31801,0.099819,1
0.31277,0.099819,1
0.29172,0.091652,1
0.27674,0.086207,1
0.26654,0.088022,1
0.24109,0.093466,1
0.22724,0.098911,1
0.2119,0.10526,1
0.20124,0.11434,1
0.19238,0.11706,1
0.18681,0.1098,1
0.18569,0.10436,1
0.18721,0.10708,1
0.1773,0.10436,1
0.16282,0.096189,1
0.16341,0.096189,1
0.15851,0.097096,1
0.14654,0.092559,1
0.15242,0.084392,1
0.16022,0.080762,1
0.15463,0.082577,1
0.15665,0.079855,1
0.15662,0.075318,1
0.1444,0.07441,1
0.146,0.085299,1
0.14469,0.091652,1
0.13172,0.097096,1
0.13315,0.10073,1
0.13171,0.096189,1
0.1216,0.097096,1
0.11019,0.098911,1
0.096264,0.097096,1
0.088158,0.10254,1
0.081522,0.10436,1
0.075187,0.10073,1
0.069228,0.098911,1
0.063007,0.096189,1
0.059477,0.097096,1
0.058867,0.098004,1
0.058804,0.091652,1
0.057782,0.088022,1
0.056239,0.086207,1
0.055902,0.076225,1
0.057712,0.068966,1
0.060447,0.063521,1
0.062532,0.056261,1
0.063585,0.054446,1
0.063256,0.051724,1
0.062056,0.046279,1
0.061894,0.044465,1
0.062444,0.048094,1
0.063406,0.046279,1
0.064685,0.049909,1
0.062026,0.054446,1
0.058706,0.049909,1
0.05854,0.048094,1
0.057828,0.044465,1
0.057222,0.04265,1
0.055038,0.043557,1
0.050083,0.04265,1
0.046193,0.041742,1
0.044518,0.041742,1
0.043311,0.040835,1
0.042991,0.041742,1
0.041818,0.041742,1
0.040006,0.040835,1
0.036877,0.039927,1
0.032163,0.041742,1
0.031124,0.041742,1
0.033414,0.04265,1
0.033363,0.049909,1
0.030887,0.053539,1
0.030272,0.049909,1
0.031402,0.048094,1
0.032368,0.050817,1
0.032268,0.052632,1
0.032237,0.053539,1
0.032034,0.056261,1
0.032589,0.056261,1
0.034526,0.050817,1
0.034486,0.048094,1
0.033221,0.049909,1
0.034348,0.052632,1
0.036715,0.048094,1
0.039975,0.045372,1
0.041528,0.046279,1
0.040616,0.045372,1
0.038092,0.04265,1
0.034555,0.04265,1
0.034751,0.04265,1
0.035295,0.04265,1
0.033508,0.044465,1
0.033185,0.044465,1
0.034306,0.043557,1
0.034375,0.044465,1
0.035477,0.044465,1
0.039113,0.044465,1
0.046498,0.041742,1
0.0577,0.036298,1
0.045662,0.034483,1
0.0091991,0.050817,0
0.0027812,0.058984,0
0.0025224,0.054446,0
0.0020592,0.089837,0
0.0035784,0.16425,0
0.0083684,0.16878,0
0.011616,0.14973,0
0.011185,0.18149,0
0.0095308,0.20508,0
0.0090196,0.21143,0
0.008441,0.21506,0
0.0069759,0.20417,0
0.0053452,0.19328,0
0.0041792,0.19419,0
0.0030577,0.18966,0
0.0024728,0.1951,0
0.0021937,0.18421,0
0.0022642,0.16425,0
0.0021184,0.14791,0
0.001669,0.13975,0
0.0014732,0.14519,0
0.0012361,0.15426,0
0.00093011,0.18875,0
0.0006907,0.22868,0
0.00075577,0.1951,0
0.00080162,0.16878,0
0.0007539,0.16334,0
0.00072866,0.20871,0
0.00069571,0.25771,0
0.0041214,0.1588,0
0.023742,0.055354,0
0.04665,0.032668,0
0.064608,0.030853,1
0.071958,0.032668,1
0.078021,0.034483,1
0.089891,0.034483,1
0.099534,0.038113,1
0.10434,0.041742,1
0.10635,0.046279,1
0.10959,0.051724,1
0.11387,0.052632,1
0.115,0.050817,1
0.11194,0.049002,1
0.11084,0.047187,1
0.1142,0.050817,1
0.1156,0.058984,1
0.11507,0.057169,1
0.10769,0.057169,1
0.10316,0.057169,1
0.1021,0.053539,1
0.1026,0.056261,1
0.10488,0.052632,1
0.0967,0.046279,1
0.096835,0.053539,1
0.10911,0.071688,1
0.14483,0.085299,1
0.19803,0.090744,1
0.22197,0.086207,1
0.23279,0.088929,1
0.27493,0.097096,1
0.29214,0.094374,1
0.29483,0.095281,1
0.32226,0.098911,1
0.32177,0.10163,1
0.31108,0.10436,1
0.28879,0.10163,1
0.25885,0.098004,1
0.27652,0.10345,1
0.31233,0.11162,1
0.31546,0.11162,1
0.31169,0.11343,1
0.31894,0.11615,1
0.31632,0.12613,1
0.36477,0.13249,1
0.39844,0.11887,1
0.37018,0.11887,1
0.36292,0.12886,1
0.37776,0.11978,1
0.39097,0.11252,1
0.40217,0.1216,1
0.40253,0.12341,1
0.4366,0.12069,1
0.4631,0.10889,1
0.44375,0.098911,1
0.42388,0.10073,1
0.36813,0.10436,1
0.34483,0.10345,1
0.40103,0.089837,1
0.40692,0.098911,1
0.37965,0.10073,1
0.34759,0.097096,1
0.32435,0.11343,1
0.31287,0.11525,1
0.31756,0.11434,1
0.32442,0.12432,1
0.31056,0.12341,1
0.3046,0.11978,1
0.2993,0.1216,1
0.30602,0.11706,1
0.32335,0.11706,1
0.32482,0.11797,1
0.31273,0.11887,1
0.30173,0.11525,1
0.30152,0.12523,1
0.299,0.12976,1
0.29225,0.1216,1
0.28629,0.11887,1
0.26847,0.11434,1
0.2443,0.11615,1
0.24639,0.11797,1
0.26464,0.12069,1
0.27036,0.1225,1
0.25812,0.11706,1
0.26741,0.10708,1
0.27775,0.096189,1
0.2704,0.099819,1
0.27689,0.1098,1
0.26863,0.11071,1
0.27116,0.11252,1
0.28252,0.10073,1
0.29524,0.094374,1
0.30966,0.10254,1
0.29923,0.10073,1
0.29592,0.1098,1
0.2933,0.11797,1
0.27531,0.11343,1
0.24874,0.10254,1
0.23257,0.097096,1
0.21651,0.10526,1
0.19499,0.11525,1
0.19856,0.11887,1
0.1957,0.11252,1
0.19943,0.11071,1
0.19514,0.11434,1
0.18368,0.10708,1
0.17946,0.10526,1
0.16108,0.11525,1
0.13643,0.11343,1
0.12218,0.10889,1
0.11627,0.11162,1
0.10395,0.10799,1
0.090072,0.098004,1
0.082536,0.08167,1
0.083728,0.069873,1
0.090768,0.062613,1
0.095697,0.050817,1
0.095962,0.045372,1
0.087415,0.044465,1
0.070575,0.043557,1
0.052525,0.04265,1
0.03818,0.045372,1
0.033918,0.044465,1
0.032364,0.048094,1
0.0275,0.057169,1
0.02187,0.058076,1
0.021037,0.058076,1
0.02219,0.063521,1
0.024013,0.062613,1
0.028149,0.061706,1
0.029976,0.063521,1
0.03048,0.066243,1
0.038077,0.064428,1
0.04453,0.057169,1
0.046261,0.058076,1
0.048998,0.054446,1
0.05022,0.050817,1
0.057388,0.049002,1
0.067113,0.040835,1
0.077209,0.03902,1
0.084919,0.039927,1
0.083763,0.039927,1
0.09192,0.039927,1
0.10662,0.039927,1
0.10781,0.040835,1
0.10822,0.040835,1
