@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.044541,0.025408,-0.0018499,-0.00045372,0
0.044541,0.025408,-0.0018499,-0.00045372,0
0.047426,0.021779,0.011515,-0.0063521,0
0.047426,0.021779,0.011515,-0.0063521,0
0.06757,0.012704,0.018244,-0.0054446,0
0.06757,0.012704,0.018244,-0.0054446,0
0.083915,0.010889,0.004007,0.0013612,0
0.083915,0.010889,0.004007,0.0013612,0
0.075584,0.015426,-0.012024,0.0063521,0
0.075584,0.015426,-0.012024,0.0063521,0
0.059866,0.023593,-0.0035941,0.0045372,0
0.059866,0.023593,-0.0035941,0.0045372,0
0.068396,0.024501,0.0065761,-0.0045372,0
0.068396,0.024501,0.0065761,-0.0045372,0
0.073018,0.014519,-0.004177,-0.0049909,0
0.073018,0.014519,-0.004177,-0.0049909,0
0.060042,0.014519,-0.011928,0.0058984,0
0.060042,0.014519,-0.011928,0.0058984,0
0.049163,0.026316,-0.0030666,0.0049909,0
0.049163,0.026316,-0.0030666,0.0049909,0
0.053909,0.024501,0.022889,-0.0077132,0
0.053909,0.024501,0.022889,-0.0077132,0
0.09494,0.010889,0.048603,-0.008167,0
0.09494,0.010889,0.048603,-0.008167,0
0.15112,0.008167,0.021894,0.0036298,0
0.15112,0.008167,0.021894,0.0036298,0
0.13873,0.018149,-0.041143,0.010436,0
0.13873,0.018149,-0.041143,0.010436,0
0.06883,0.029038,-0.023468,-0.0013612,0
0.06883,0.029038,-0.023468,-0.0013612,0
0.091792,0.015426,0.03827,-0.014519,0
0.091792,0.015426,0.03827,-0.014519,0
0.14537,0,0.030095,-0.0063521,0
0.14537,0,0.030095,-0.0063521,0
0.15198,0.0027223,-0.015958,0.0068058,0
0.15198,0.0027223,-0.015958,0.0068058,0
0.11345,0.013612,-0.042168,0.01225,0
0.11345,0.013612,-0.042168,0.01225,0
0.067646,0.027223,-0.027009,0.0058984,0
0.067646,0.027223,-0.027009,0.0058984,0
0.059437,0.025408,0.0031915,-0.0063521,0
0.059437,0.025408,0.0031915,-0.0063521,0
0.074029,0.014519,0.018716,-0.0072595,0
0.074029,0.014519,0.018716,-0.0072595,0
0.096868,0.010889,0.018027,-0.00090744,0
0.096868,0.010889,0.018027,-0.00090744,0
0.11008,0.012704,0.00013925,0.0040835,0
0.11008,0.012704,0.00013925,0.0040835,0
0.097146,0.019056,-0.010926,0.003176,0
0.097146,0.019056,-0.010926,0.003176,0
0.088229,0.019056,-0.0051132,0.0013612,0
0.088229,0.019056,-0.0051132,0.0013612,0
0.08692,0.021779,-0.0053873,0.0040835,0
0.08692,0.021779,-0.0053873,0.0040835,0
0.077454,0.027223,-0.0079872,-0.0022686,0
0.077454,0.027223,-0.0079872,-0.0022686,0
0.070946,0.017241,-0.0075547,-0.0045372,0
0.070946,0.017241,-0.0075547,-0.0045372,0
0.062345,0.018149,-0.0062503,0.0063521,0
0.062345,0.018149,-0.0062503,0.0063521,0
0.058445,0.029946,0.00011959,0.0077132,0
0.058445,0.029946,0.00011959,0.0077132,0
0.062584,0.033575,-0.00061296,0.00045372,0
0.062584,0.033575,-0.00061296,0.00045372,0
0.057219,0.030853,0.0093494,-0.008167,0
0.057219,0.030853,0.0093494,-0.008167,0
0.081283,0.017241,0.013496,-0.0086207,0
0.081283,0.017241,0.013496,-0.0086207,0
0.084212,0.013612,-0.015249,0.0036298,0
0.084212,0.013612,-0.015249,0.0036298,0
0.050785,0.024501,-0.016191,0.0040835,0
0.050785,0.024501,-0.016191,0.0040835,0
0.051829,0.021779,0.0012597,0.0063521,0
0.051829,0.021779,0.0012597,0.0063521,0
0.053305,0.037205,0.0057498,0.013158,0
0.053305,0.037205,0.0057498,0.013158,0
0.063328,0.048094,0.0057071,-0.0040835,0
0.063328,0.048094,0.0057071,-0.0040835,0
0.064719,0.029038,-0.008364,0.0013612,0
0.064719,0.029038,-0.008364,0.0013612,0
0.0466,0.050817,-0.0062607,0.021779,0
0.0466,0.050817,-0.0062607,0.021779,0
0.052197,0.072595,0.0029159,0.0022686,0
0.052197,0.072595,0.0029159,0.0022686,0
0.052432,0.055354,0.0073599,-0.020417,0
0.052432,0.055354,0.0073599,-0.020417,0
0.066917,0.03176,0.0092625,-0.017695,0
0.066917,0.03176,0.0092625,-0.017695,0
0.070957,0.019964,-0.0030753,-0.0013612,0
0.070957,0.019964,-0.0030753,-0.0013612,0
0.060767,0.029038,-0.0039631,0.0036298,0
0.060767,0.029038,-0.0039631,0.0036298,0
0.063031,0.027223,0.0043877,-0.00090744,0
0.063031,0.027223,0.0043877,-0.00090744,0
0.069542,0.027223,0.00059451,0.0018149,0
0.069542,0.027223,0.00059451,0.0018149,0
0.06422,0.030853,-0.0057734,-0.0045372,0
0.06422,0.030853,-0.0057734,-0.0045372,0
0.057995,0.018149,-0.0022122,-0.0058984,0
0.057995,0.018149,-0.0022122,-0.0058984,0
0.059796,0.019056,0.015319,0.0040835,0
0.059796,0.019056,0.015319,0.0040835,0
0.11607,0.025408,0.0048516,0.00090744,0
0.11607,0.025408,0.0048516,0.00090744,0
0.098203,0.026316,-0.0078823,-0.003176,0
0.098203,0.026316,-0.0078823,-0.003176,0
0.10031,0.019056,0.0017999,-0.00090744,0
0.10031,0.019056,0.0017999,-0.00090744,0
0.1018,0.024501,-0.0098192,0.0045372,0
0.1018,0.024501,-0.0098192,0.0045372,0
0.08067,0.028131,-0.004152,-0.0018149,0
0.08067,0.028131,-0.004152,-0.0018149,0
0.093499,0.020871,-7.5632e-06,0.0027223,0
0.093499,0.020871,-7.5632e-06,0.0027223,0
0.080655,0.033575,-0.0096449,0.0040835,0
0.080655,0.033575,-0.0096449,0.0040835,0
0.074209,0.029038,-0.0057664,-0.0049909,0
0.074209,0.029038,-0.0057664,-0.0049909,0
0.069122,0.023593,-0.0056982,-0.0045372,0
0.069122,0.023593,-0.0056982,-0.0045372,0
0.062813,0.019964,-0.002948,-0.0040835,0
0.062813,0.019964,-0.002948,-0.0040835,0
0.063226,0.015426,0.0012069,0.0013612,0
0.063226,0.015426,0.0012069,0.0013612,0
0.065226,0.022686,0.0062491,0.003176,0
0.065226,0.022686,0.0062491,0.003176,0
0.075724,0.021779,0.00032772,-0.00045372,0
0.075724,0.021779,0.00032772,-0.00045372,0
0.065882,0.021779,-0.0078472,0.003176,0
0.065882,0.021779,-0.0078472,0.003176,0
0.06003,0.028131,0.011627,-0.003176,0
0.06003,0.028131,0.011627,-0.003176,0
0.089136,0.015426,0.0126,-0.0090744,0
0.089136,0.015426,0.0126,-0.0090744,0
0.08523,0.0099819,-0.0089546,0.0027223,0
0.08523,0.0099819,-0.0089546,0.0027223,0
0.071226,0.020871,0.0095247,0.0022686,0
0.071226,0.020871,0.0095247,0.0022686,0
0.10428,0.014519,0.019375,-0.0049909,0
0.10428,0.014519,0.019375,-0.0049909,0
0.10998,0.010889,-0.0095827,0.0049909,0
0.10998,0.010889,-0.0095827,0.0049909,0
0.085114,0.024501,-0.020881,0.0086207,0
0.085114,0.024501,-0.020881,0.0086207,0
0.068214,0.028131,-0.010839,-0.0022686,0
0.068214,0.028131,-0.010839,-0.0022686,0
0.063435,0.019964,0.0013865,-0.0027223,0
0.063435,0.019964,0.0013865,-0.0027223,0
0.070988,0.022686,0.021128,-0.0022686,0
0.070988,0.022686,0.021128,-0.0022686,0
0.10569,0.015426,0.022635,-0.0086207,0
0.10569,0.015426,0.022635,-0.0086207,0
0.11626,0.0054446,-0.009975,0.0018149,0
0.11626,0.0054446,-0.009975,0.0018149,0
0.085741,0.019056,-0.026444,0.012704,0
0.085741,0.019056,-0.026444,0.012704,0
0.06337,0.030853,-0.0028113,0.003176,0
0.06337,0.030853,-0.0028113,0.003176,0
0.080118,0.025408,0.011367,-0.0049909,0
0.080118,0.025408,0.011367,-0.0049909,0
0.086104,0.020871,0.0011453,-0.0013612,0
0.086104,0.020871,0.0011453,-0.0013612,0
0.082409,0.022686,0.00050592,-0.0036298,0
0.082409,0.022686,0.00050592,-0.0036298,0
0.087115,0.013612,-0.0040168,-0.00090744,0
0.087115,0.013612,-0.0040168,-0.00090744,0
0.074375,0.020871,-0.010316,0.012704,0
0.074375,0.020871,-0.010316,0.012704,0
0.066483,0.03902,-0.0057506,0.0090744,0
0.066483,0.03902,-0.0057506,0.0090744,0
0.062874,0.03902,-0.0043591,-0.003176,0
0.062874,0.03902,-0.0043591,-0.003176,0
0.057765,0.032668,0.0063853,-0.008167,0
0.057765,0.032668,0.0063853,-0.008167,0
0.075645,0.022686,0.0087531,-0.003176,0
0.075645,0.022686,0.0087531,-0.003176,0
0.075271,0.026316,0.0025131,0.0072595,0
0.075271,0.026316,0.0025131,0.0072595,0
0.080671,0.037205,0.0099654,0.00045372,0
0.080671,0.037205,0.0099654,0.00045372,0
0.095201,0.027223,0.00032027,-0.0058984,0
0.095201,0.027223,0.00032027,-0.0058984,0
0.081311,0.025408,-0.015705,0.0045372,0
0.081311,0.025408,-0.015705,0.0045372,0
0.063792,0.036298,-0.011079,0.010889,0
0.063792,0.036298,-0.011079,0.010889,0
0.059153,0.047187,-0.0016978,0.00090744,0
0.059153,0.047187,-0.0016978,0.00090744,0
0.060396,0.038113,0.012695,-0.011343,0
0.060396,0.038113,0.012695,-0.011343,0
0.084543,0.024501,0.010256,-0.0045372,0
0.084543,0.024501,0.010256,-0.0045372,0
0.080909,0.029038,-0.0096928,0.0022686,0
0.080909,0.029038,-0.0096928,0.0022686,0
0.065157,0.029038,-0.0056181,-0.00045372,0
0.065157,0.029038,-0.0056181,-0.00045372,0
0.069673,0.028131,0.0051311,-0.0040835,0
0.069673,0.028131,0.0051311,-0.0040835,0
0.07542,0.020871,0.0010249,-0.0018149,0
0.07542,0.020871,0.0010249,-0.0018149,0
0.071723,0.024501,-0.011321,0.0054446,0
0.071723,0.024501,-0.011321,0.0054446,0
0.052777,0.03176,-0.0028033,0.0068058,0
0.052777,0.03176,-0.0028033,0.0068058,0
0.067812,0.023593,0.005328,-0.00090744,0
0.067812,0.023593,0.005328,-0.00090744,0
0.072044,0.023593,0.0052991,0.00090744,0
0.072044,0.023593,0.0052991,0.00090744,0
0.07841,0.025408,0.00079196,0.003176,0
0.07841,0.025408,0.00079196,0.003176,0
0.073628,0.029946,-0.00077052,-0.003176,0
0.073628,0.029946,-0.00077052,-0.003176,0
0.076869,0.019056,0.010323,-0.0049909,0
0.076869,0.019056,0.010323,-0.0049909,0
0.094275,0.019964,0.0095354,0.0027223,0
0.094275,0.019964,0.0095354,0.0027223,0
0.09594,0.024501,-0.0058303,0.003176,0
0.09594,0.024501,-0.0058303,0.003176,0
0.082614,0.026316,-0.015971,0.0049909,0
0.082614,0.026316,-0.015971,0.0049909,0
0.063998,0.034483,-0.0077147,0.003176,0
0.063998,0.034483,-0.0077147,0.003176,0
0.067185,0.032668,0.0063116,-0.0036298,0
0.067185,0.032668,0.0063116,-0.0036298,0
0.076621,0.027223,0.00088878,-0.0022686,0
0.076621,0.027223,0.00088878,-0.0022686,0
0.068962,0.028131,-0.0085578,0.003176,0
0.068962,0.028131,-0.0085578,0.003176,0
0.059506,0.033575,-0.0022644,-0.00090744,0
0.059506,0.033575,-0.0022644,-0.00090744,0
0.064433,0.026316,0.0065072,-0.0054446,0
0.064433,0.026316,0.0065072,-0.0054446,0
0.07252,0.022686,0.0092275,-0.00090744,0
0.07252,0.022686,0.0092275,-0.00090744,0
0.082888,0.024501,0.013835,-0.0018149,0
0.082888,0.024501,0.013835,-0.0018149,0
0.10019,0.019056,0.00047567,0.0054446,0
0.10019,0.019056,0.00047567,0.0054446,0
0.08384,0.03539,-0.023004,0.012704,0
0.08384,0.03539,-0.023004,0.012704,0
0.054182,0.044465,-0.016232,0.0027223,0
0.054182,0.044465,-0.016232,0.0027223,0
0.051375,0.040835,0.0021172,-0.003176,0
0.051375,0.040835,0.0021172,-0.003176,0
0.058417,0.038113,0.0075655,-0.0063521,0
0.058417,0.038113,0.0075655,-0.0063521,0
0.066506,0.028131,-9.132e-05,-0.0022686,0
0.066506,0.028131,-9.132e-05,-0.0022686,0
0.058234,0.033575,-0.0044918,0.0040835,0
0.058234,0.033575,-0.0044918,0.0040835,0
0.057522,0.036298,-0.00027553,0.0018149,0
0.057522,0.036298,-0.00027553,0.0018149,0
0.057683,0.037205,-0.0014502,0.0027223,0
0.057683,0.037205,-0.0014502,0.0027223,0
0.054622,0.041742,0.0039337,-0.0040835,0
0.054622,0.041742,0.0039337,-0.0040835,0
0.06555,0.029038,0.0048049,-0.0095281,0
0.06555,0.029038,0.0048049,-0.0095281,0
0.064232,0.022686,-0.005274,0.0018149,0
0.064232,0.022686,-0.005274,0.0018149,0
0.055002,0.032668,-0.0024815,0.0058984,0
0.055002,0.032668,-0.0024815,0.0058984,0
0.059269,0.034483,0.0081649,-0.0049909,0
0.059269,0.034483,0.0081649,-0.0049909,0
0.071332,0.022686,0.0064645,-0.0063521,0
0.071332,0.022686,0.0064645,-0.0063521,0
0.072198,0.021779,-0.0059208,0.0063521,0
0.072198,0.021779,-0.0059208,0.0063521,0
0.059491,0.03539,-0.0028972,-0.00045372,0
0.059491,0.03539,-0.0028972,-0.00045372,0
0.066403,0.020871,0.0096962,-0.014519,0
0.066403,0.020871,0.0096962,-0.014519,0
0.078883,0.0063521,0.0095436,-0.0022686,0
0.078883,0.0063521,0.0095436,-0.0022686,0
0.08549,0.016334,-0.0032033,0.008167,0
0.08549,0.016334,-0.0032033,0.008167,0
0.072477,0.022686,-0.016867,0.0045372,0
0.072477,0.022686,-0.016867,0.0045372,0
0.051757,0.025408,0.0028995,-0.0027223,0
0.051757,0.025408,0.0028995,-0.0027223,0
0.078276,0.017241,0.025184,-0.008167,0
0.078276,0.017241,0.025184,-0.008167,0
0.10213,0.0090744,0.0067333,-0.003176,0
0.10213,0.0090744,0.0067333,-0.003176,0
0.091742,0.010889,-0.020082,0.0058984,0
0.091742,0.010889,-0.020082,0.0058984,0
0.061961,0.020871,-0.0065947,0.0049909,0
0.061961,0.020871,-0.0065947,0.0049909,0
0.078553,0.020871,0.018245,-0.0049909,0
0.078553,0.020871,0.018245,-0.0049909,0
0.09845,0.010889,0.0034161,-0.0013612,0
0.09845,0.010889,0.0034161,-0.0013612,0
0.085385,0.018149,-0.01177,0.0072595,0
0.085385,0.018149,-0.01177,0.0072595,0
0.07491,0.025408,-0.0055308,0.00090744,0
0.07491,0.025408,-0.0055308,0.00090744,0
0.074323,0.019964,0.0016318,-0.0022686,0
0.074323,0.019964,0.0016318,-0.0022686,0
0.078173,0.020871,0.022224,0.0013612,0
0.078173,0.020871,0.022224,0.0013612,0
0.11877,0.022686,0.023997,-0.0018149,0
0.11877,0.022686,0.023997,-0.0018149,0
0.12617,0.017241,-0.015789,-0.0013612,0
0.12617,0.017241,-0.015789,-0.0013612,0
0.087194,0.019964,-0.024333,0.0045372,0
0.087194,0.019964,-0.024333,0.0045372,0
0.077501,0.026316,-0.0023976,0,0
0.077501,0.026316,-0.0023976,0,0
0.082398,0.019964,-0.0064933,-0.0022686,0
0.082398,0.019964,-0.0064933,-0.0022686,0
0.064515,0.021779,-0.006445,0.0018149,0
0.064515,0.021779,-0.006445,0.0018149,0
0.069508,0.023593,0.0057738,-0.0022686,0
0.069508,0.023593,0.0057738,-0.0022686,0
0.076062,0.017241,-0.00048775,-0.0022686,0
0.076062,0.017241,-0.00048775,-0.0022686,0
0.068533,0.019056,-0.0039508,0.0049909,0
0.068533,0.019056,-0.0039508,0.0049909,0
0.068161,0.027223,-0.0024211,0.0068058,0
0.068161,0.027223,-0.0024211,0.0068058,0
0.063691,0.032668,0.0070705,-0.0022686,0
0.063691,0.032668,0.0070705,-0.0022686,0
0.082302,0.022686,0.0087016,0,0
0.082302,0.022686,0.0087016,0,0
0.081094,0.032668,-0.010576,0.0072595,0
0.081094,0.032668,-0.010576,0.0072595,0
0.061149,0.037205,-0.0073815,-0.0058984,0
0.061149,0.037205,-0.0073815,-0.0058984,0
0.066331,0.020871,0.00050205,-0.0077132,0
0.066331,0.020871,0.00050205,-0.0077132,0
0.062153,0.021779,0.0052079,0,0
0.062153,0.021779,0.0052079,0,0
0.076747,0.020871,0.011025,-0.0040835,0
0.076747,0.020871,0.011025,-0.0040835,0
0.084203,0.013612,-0.0056,-0.003176,0
0.084203,0.013612,-0.0056,-0.003176,0
0.065547,0.014519,-0.0071661,0.00090744,0
0.065547,0.014519,-0.0071661,0.00090744,0
0.069871,0.015426,0.0038171,0.003176,0
0.069871,0.015426,0.0038171,0.003176,0
0.073181,0.020871,-0.0035587,0.0095281,0
0.073181,0.020871,-0.0035587,0.0095281,0
0.062753,0.034483,-0.0068305,0.0054446,0
0.062753,0.034483,-0.0068305,0.0054446,0
0.05952,0.03176,0.0021034,-0.0072595,0
0.05952,0.03176,0.0021034,-0.0072595,0
0.06696,0.019964,0.013034,-0.0095281,0
0.06696,0.019964,0.013034,-0.0095281,0
0.085588,0.012704,0.011546,-0.0049909,0
0.085588,0.012704,0.011546,-0.0049909,0
0.090053,0.0099819,0.00065259,-0.0013612,0
0.090053,0.0099819,0.00065259,-0.0013612,0
0.086893,0.0099819,0.0043906,-0.00045372,0
0.086893,0.0099819,0.0043906,-0.00045372,0
0.098834,0.0090744,0.00023891,0.003176,0
0.098834,0.0090744,0.00023891,0.003176,0
0.087371,0.016334,-0.018393,0.0058984,0
0.087371,0.016334,-0.018393,0.0058984,0
0.062048,0.020871,-0.01617,0.0054446,0
0.062048,0.020871,-0.01617,0.0054446,0
0.055031,0.027223,-0.0034921,0.0058984,0
0.055031,0.027223,-0.0034921,0.0058984,0
0.055064,0.032668,0.011367,-0.0040835,0
0.055064,0.032668,0.011367,-0.0040835,0
0.077764,0.019056,0.01184,-0.0095281,0
0.077764,0.019056,0.01184,-0.0095281,0
0.078744,0.013612,-0.0051563,-0.0018149,0
0.078744,0.013612,-0.0051563,-0.0018149,0
0.067452,0.015426,-0.00056684,0.0013612,0
0.067452,0.015426,-0.00056684,0.0013612,0
0.07761,0.016334,0.0029025,0.0027223,0
0.07761,0.016334,0.0029025,0.0027223,0
0.073257,0.020871,-0.010549,0.003176,0
0.073257,0.020871,-0.010549,0.003176,0
0.056511,0.022686,-0.012069,0.0063521,0
0.056511,0.022686,-0.012069,0.0063521,0
0.049118,0.033575,0.0037208,0.0049909,0
0.049118,0.033575,0.0037208,0.0049909,0
0.063953,0.032668,0.007622,-0.003176,0
0.063953,0.032668,0.007622,-0.003176,0
0.064362,0.027223,-0.0051272,-0.0054446,0
0.064362,0.027223,-0.0051272,-0.0054446,0
0.053699,0.021779,-0.0013203,-0.0040835,0
0.053699,0.021779,-0.0013203,-0.0040835,0
0.061722,0.019056,0.015049,0.003176,0
0.061722,0.019056,0.015049,0.003176,0
0.083796,0.028131,0.010925,0.0040835,0
0.083796,0.028131,0.010925,0.0040835,0
0.083571,0.027223,-0.010326,-0.0045372,0
0.083571,0.027223,-0.010326,-0.0045372,0
0.063144,0.019056,-0.016024,0.00090744,0
0.063144,0.019056,-0.016024,0.00090744,0
0.051523,0.029038,0.0018329,0.0040835,0
0.051523,0.029038,0.0018329,0.0040835,0
0.06681,0.027223,0.01047,-0.0036298,0
0.06681,0.027223,0.01047,-0.0036298,0
0.072462,0.021779,-0.004224,-0.00090744,0
0.072462,0.021779,-0.004224,-0.00090744,0
0.058362,0.025408,-0.0050467,-0.00090744,0
0.058362,0.025408,-0.0050467,-0.00090744,0
0.062369,0.019964,0.00079512,0,0
0.062369,0.019964,0.00079512,0,0
0.059952,0.025408,-5.571e-05,0.0018149,0
0.059952,0.025408,-5.571e-05,0.0018149,0
0.062258,0.023593,0.0035106,-0.0045372,0
0.062258,0.023593,0.0035106,-0.0045372,0
0.066973,0.016334,-0.0018699,0.0022686,0
0.066973,0.016334,-0.0018699,0.0022686,0
0.058518,0.028131,-0.0029642,0.010889,0
0.058518,0.028131,-0.0029642,0.010889,0
0.061045,0.038113,0.0025865,0.0022686,0
0.061045,0.038113,0.0025865,0.0022686,0
0.063691,0.032668,-0.0020499,-0.0040835,0
0.063691,0.032668,-0.0020499,-0.0040835,0
0.056945,0.029946,0.0012109,-0.0063521,0
0.056945,0.029946,0.0012109,-0.0063521,0
0.066113,0.019964,0.0036859,-0.0054446,0
0.066113,0.019964,0.0036859,-0.0054446,0
0.064317,0.019056,0.003135,-0.0013612,0
0.064317,0.019056,0.003135,-0.0013612,0
0.072383,0.017241,0.0065614,-0.0018149,0
0.072383,0.017241,0.0065614,-0.0018149,0
0.07744,0.015426,-0.0050875,0.0036298,0
0.07744,0.015426,-0.0050875,0.0036298,0
0.062208,0.024501,-0.0051056,0.0040835,0
0.062208,0.024501,-0.0051056,0.0040835,0
0.067229,0.023593,0.0047167,-0.003176,0
0.067229,0.023593,0.0047167,-0.003176,0
0.071641,0.018149,-0.0023364,-0.0027223,0
0.071641,0.018149,-0.0023364,-0.0027223,0
0.062556,0.018149,-0.0061272,-0.0013612,0
0.062556,0.018149,-0.0061272,-0.0013612,0
0.059387,0.015426,-0.005737,0.0036298,0
0.059387,0.015426,-0.005737,0.0036298,0
0.051082,0.025408,0.0022246,0.0063521,0
0.051082,0.025408,0.0022246,0.0063521,0
0.063836,0.028131,0.0084791,-0.00045372,0
0.063836,0.028131,0.0084791,-0.00045372,0
0.06804,0.024501,-0.0043871,0.00090744,0
0.06804,0.024501,-0.0043871,0.00090744,0
0.055062,0.029946,0.0040674,0.00090744,0
0.055062,0.029946,0.0040674,0.00090744,0
0.076175,0.026316,0.010091,0.00090744,0
0.076175,0.026316,0.010091,0.00090744,0
0.075243,0.03176,-0.003931,0.0063521,0
0.075243,0.03176,-0.003931,0.0063521,0
0.043421,0.029946,-0.00073042,-0.0036298,0
0.043421,0.029946,-0.00073042,-0.0036298,0
0.046277,0.025408,0.0098061,-0.0018149,0
0.046277,0.025408,0.0098061,-0.0018149,0
0.063033,0.026316,0.019742,0,0
0.063033,0.026316,0.019742,0,0
0.085762,0.025408,0.0076177,0.0022686,0
0.085762,0.025408,0.0076177,0.0022686,0
0.078268,0.030853,-0.015554,0.0049909,0
0.078268,0.030853,-0.015554,0.0049909,0
0.054654,0.03539,-0.0049881,0,0
0.054654,0.03539,-0.0049881,0,0
0.068292,0.030853,0.01039,-0.0049909,0
0.068292,0.030853,0.01039,-0.0049909,0
0.075435,0.025408,0.0027993,-0.0049909,0
0.075435,0.025408,0.0027993,-0.0049909,0
0.073891,0.020871,0.00087431,-0.0027223,0
0.073891,0.020871,0.00087431,-0.0027223,0
0.077183,0.019964,-0.0040811,0.00090744,0
0.077183,0.019964,-0.0040811,0.00090744,0
0.065729,0.022686,-0.0039705,0.0022686,0
0.065729,0.022686,-0.0039705,0.0022686,0
0.069242,0.024501,0.0090608,-0.0013612,0
0.069242,0.024501,0.0090608,-0.0013612,0
0.08385,0.019964,0.0086208,-0.0036298,0
0.08385,0.019964,0.0086208,-0.0036298,0
0.086484,0.017241,-0.0013847,0.00045372,0
0.086484,0.017241,-0.0013847,0.00045372,0
0.081081,0.020871,-0.012178,0.0072595,0
0.081081,0.020871,-0.012178,0.0072595,0
0.062129,0.03176,-0.010476,0.0054446,0
0.062129,0.03176,-0.010476,0.0054446,0
0.060129,0.03176,-0.0047582,-0.010436,0
0.060129,0.03176,-0.0047582,-0.010436,0
0.052612,0.010889,-0.0037581,-0.010436,0
0.052612,0.010889,-0.0037581,-0.010436,0
0.007383,0.10708,0.00029481,-0.0068058,0
0.007383,0.10708,0.00029481,-0.0068058,0
0.0079727,0.093466,0.00070986,-0.0049909,0
0.0079727,0.093466,0.00070986,-0.0049909,0
0.0088028,0.097096,0.0011276,0.019964,0
0.0088028,0.097096,0.0011276,0.019964,0
0.010228,0.13339,0.00084323,0.032214,0
0.010228,0.13339,0.00084323,0.032214,0
0.014083,0.046279,-0.0009765,-0.0018149,0
0.014083,0.046279,-0.0009765,-0.0018149,0
0.012072,0.062613,-0.0031788,0.014519,0
0.012072,0.062613,-0.0031788,0.014519,0
0.0077251,0.075318,-0.0028722,0.0058984,0
0.0077251,0.075318,-0.0028722,0.0058984,0
0.006328,0.07441,-5.5715e-05,-0.0022686,0
0.006328,0.07441,-5.5715e-05,-0.0022686,0
0.0076137,0.07078,0.00081507,-0.0063521,0
0.0076137,0.07078,0.00081507,-0.0063521,0
0.0079581,0.061706,0.00022346,0.0045372,0
0.0079581,0.061706,0.00022346,0.0045372,0
0.0080606,0.079855,0.0010331,0.019964,0
0.0080606,0.079855,0.0010331,0.019964,0
0.010024,0.10163,0.0037818,0.010436,0
0.010024,0.10163,0.0037818,0.010436,0
0.015624,0.10073,0.0039493,0.00045372,0
0.015624,0.10073,0.0039493,0.00045372,0
0.017923,0.10254,0.00023375,0.008167,0
0.017923,0.10254,0.00023375,0.008167,0
0.016092,0.11706,-0.0016104,0.017241,0
0.016092,0.11706,-0.0016104,0.017241,0
0.014702,0.13702,-0.0019669,0.013158,0
0.014702,0.13702,-0.0019669,0.013158,0
0.012158,0.14338,-0.0018819,0.003176,0
0.012158,0.14338,-0.0018819,0.003176,0
0.010939,0.14338,-0.00045065,-0.00090744,0
0.010939,0.14338,-0.00045065,-0.00090744,0
0.011257,0.14156,-0.00016494,-0.0058984,0
0.011257,0.14156,-0.00016494,-0.0058984,0
0.010609,0.13158,-0.0012896,-0.008167,0
0.010609,0.13158,-0.0012896,-0.008167,0
0.0086776,0.12523,-0.0022894,0.00090744,0
0.0086776,0.12523,-0.0022894,0.00090744,0
0.0060297,0.13339,-0.0021334,0.0013612,0
0.0060297,0.13339,-0.0021334,0.0013612,0
0.0044108,0.12795,-0.0010422,-0.01588,0
0.0044108,0.12795,-0.0010422,-0.01588,0
0.0039454,0.10163,-0.00071199,0.0013612,0
0.0039454,0.10163,-0.00071199,0.0013612,0
0.0029868,0.13067,-0.00095372,0.01225,0
0.0029868,0.13067,-0.00095372,0.01225,0
0.002038,0.12613,-0.00026764,-0.0054446,0
0.002038,0.12613,-0.00026764,-0.0054446,0
0.0024515,0.11978,0.00068956,0.0072595,0
0.0024515,0.11978,0.00068956,0.0072595,0
0.0034171,0.14065,0.0020629,0.0077132,0
0.0034171,0.14065,0.0020629,0.0077132,0
0.0065772,0.13521,0.010517,-0.013612,0
0.0065772,0.13521,0.010517,-0.013612,0
0.013844,0.024501,-0.00042505,-0.0013612,0
0.013844,0.024501,-0.00042505,-0.0013612,0
0.012336,0.029038,-0.0031666,0.010889,0
0.012336,0.029038,-0.0031666,0.010889,0
0.0075105,0.046279,-0.0040562,0.027677,0
0.0075105,0.046279,-0.0040562,0.027677,0
0.0042238,0.084392,-0.002271,0.033122,0
0.0042238,0.084392,-0.002271,0.033122,0
0.0029685,0.11252,-0.00092731,0.01225,0
0.0029685,0.11252,-0.00092731,0.01225,0
0.0023692,0.10889,-0.00024375,-0.0058984,0
0.0023692,0.10889,-0.00024375,-0.0058984,0
0.002481,0.10073,-5.022e-05,0.00045372,0
0.002481,0.10073,-5.022e-05,0.00045372,0
0.0022687,0.1098,-0.00028297,0.019056,0
0.0022687,0.1098,-0.00028297,0.019056,0
0.0019151,0.13884,-0.00021719,0.021779,0
0.0019151,0.13884,-0.00021719,0.021779,0
0.0018343,0.15336,-0.00010207,0.0090744,0
0.0018343,0.15336,-0.00010207,0.0090744,0
0.0017109,0.15699,-4.9701e-05,-0.0013612,0
0.0017109,0.15699,-4.9701e-05,-0.0013612,0
0.0017349,0.15064,-2.236e-05,-0.010889,0
0.0017349,0.15064,-2.236e-05,-0.010889,0
0.0016662,0.13521,-1.5043e-05,-0.010889,0
