@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
-63.67,-6.0997,516.8,0.4175,63,0
-65.863,-6.0409,366.06,0.32603,42,0
-58.183,-6.1126,129.2,0.38081,94,0
-57.338,-6.2047,366.06,0.42205,114,0
-109.5,-5.7513,2261,0.45591,37,0
-89.357,-5.631,775.2,0.79475,30,0
-77.072,-5.4469,753.66,0.82378,37,0
-63.434,-5.4031,753.66,0.91558,32,0
-49.353,-5.3148,753.66,0.8865,25,0
-54.665,-5.3395,732.13,0.86972,23,0
-73.866,-5.4403,753.66,0.87535,30,0
-85.667,-5.5036,796.73,0.87969,32,0
-82.002,-5.4685,732.13,0.86837,37,0
-87.747,-5.4839,732.13,0.84934,30,0
-91.806,-5.5418,775.2,0.8092,35,0
-87.109,-5.5665,753.66,0.7597,27,0
-79.547,-5.5066,732.13,0.92208,15,0
-68.185,-5.4704,732.13,0.89701,13,0
-76.531,-5.5717,732.13,0.82396,15,0
-71.326,-5.5423,710.6,0.65835,24,0
-84.745,-5.6076,796.73,0.57947,20,0
-101.03,-5.6816,732.13,0.61542,24,0
-107.14,-5.7168,753.66,0.54502,24,0
-95.577,-5.6429,796.73,0.54777,21,0
-104.86,-5.6903,796.73,0.65526,26,0
-98.253,-5.8852,775.2,0.33883,32,0
-109.65,-5.7491,775.2,0.44934,25,0
-90.946,-6.1732,775.2,0.59946,23,0
-125.45,-5.8321,2088.7,0.3573,41,0
-115.69,-6.0136,775.2,0.35563,41,0
-96.278,-6.312,430.66,0.25084,81,0
-89.086,-6.286,107.67,0.23299,76,0
-86.646,-6.2941,172.27,0.32867,80,0
-82.164,-6.1258,279.93,0.59677,47,0
-86.466,-6.108,258.4,0.19495,39,0
-110.29,-5.7298,775.2,0.32231,29,0
-142.32,-6.0259,2131.8,0.26889,37,0
-76.898,-6.1502,409.13,0.28397,52,0
-60.404,-6.3706,107.67,0.36837,132,0
-58.369,-6.3569,236.87,0.36146,154,0
-56.868,-6.2797,21.533,0.39982,181,0
-56.758,-6.4302,301.46,0.309,188,0
-81.725,-6.5124,236.87,0.2989,208,0
-91.263,-6.5448,172.27,0.17068,148,0
-87.337,-6.4886,430.66,0.25743,144,0
-77.995,-6.4651,279.93,0.23267,79,0
-111.61,-5.7766,2174.9,0.25622,71,0
-111.52,-6.2851,1421.2,0.14773,37,0
-104.38,-5.6501,753.66,0.46623,40,0
-114.37,-6.046,753.66,0.39508,28,0
-93.922,-5.5425,732.13,0.53456,29,0
-95.2,-6.1532,710.6,0.37046,34,0
-107.32,-5.7918,732.13,0.49236,33,0
-113.27,-5.9393,710.6,0.56736,27,0
-109.41,-5.7187,732.13,0.50325,41,0
-109.38,-6.3624,236.87,0.29973,80,0
-111.66,-6.4168,1507.3,0.25788,76,0
-119.67,-6.4612,1571.9,0.24524,91,0
-121.59,-6.4588,796.73,0.26313,93,0
-114.78,-6.4041,473.73,0.28138,87,0
-105.3,-6.3435,452.2,0.25813,66,0
-118.44,-5.9878,1184.3,0.31601,45,0
-103.6,-6.2004,559.86,0.2318,42,0
-100.48,-6.2285,775.2,0.35802,53,0
-109.97,-6.4564,215.33,0.27255,85,0
-100.4,-6.3368,430.66,0.26234,92,0
-98.205,-6.3213,215.33,0.3402,84,0
-94.808,-6.4491,2002.6,0.30215,101,0
-99.21,-6.4661,516.8,0.24838,106,0
-97.794,-6.4719,301.46,0.24207,106,0
-95.968,-6.4387,21.533,0.21349,104,0
-104.45,-6.544,559.86,0.25033,121,0
-99.742,-6.4951,279.93,0.22598,117,0
-98.627,-6.4602,258.4,0.24067,116,0
-98.244,-6.5007,21.533,0.23936,98,0
-98.723,-6.4807,516.8,0.34615,109,0
-98.338,-6.5163,516.8,0.24763,107,0
-95.695,-6.4618,21.533,0.20904,94,0
-92.148,-6.5626,1399.7,0.20723,114,0
-93.296,-6.5299,86.133,0.23891,108,0
-93.581,-6.5309,21.533,0.19471,128,0
-106.66,-6.518,21.533,0.25544,99,0
-118.83,-6.5243,1033.6,0.23034,103,0
-136.05,-6.5076,1184.3,0.30588,105,0
-115.11,-6.5419,1851.9,0.21078,102,0
-111.83,-6.4932,107.67,0.20367,108,0
-111.61,-6.626,193.8,0.22163,138,0
-111.92,-6.6301,21.533,0.1626,148,0
-123.77,-5.9119,344.53,0.52189,86,0
-119.71,-6.3007,732.13,0.54103,56,0
-106.94,-6.4151,2261,0.36018,58,0
-109.05,-6.2804,2174.9,0.34446,58,0
-110.88,-6.1986,2239.5,0.30295,49,0
-109.53,-6.2842,2325.6,0.32637,52,0
-109.72,-6.3168,2261,0.52852,45,0
-131.83,-6.084,1959.5,0.41812,46,0
-125.41,-6.1785,1959.5,0.34007,52,0
-124.41,-6.2353,2153.3,0.35677,57,0
-119.23,-6.3432,2368.7,0.30017,57,0
-129.79,-6.3159,1959.5,0.38911,48,0
-120.68,-6.3929,1938,0.4466,43,0
-101.14,-6.3115,2153.3,0.26536,70,0
-90.213,-6.3067,1765.7,0.42206,45,0
-87.494,-6.3858,1808.8,0.46812,40,0
-90.64,-5.9009,1830.3,0.74827,38,0
-86.405,-6.2434,516.8,0.4287,35,0
-90.156,-6.1963,495.26,0.63773,37,0
-95.651,-6.4218,516.8,0.38868,97,0
-85.161,-6.4092,215.33,0.24764,121,0
-76.089,-6.1802,473.73,0.39292,66,0
-76.064,-6.1698,344.53,0.50096,73,0
-73.507,-6.2603,387.6,0.34404,82,0
-71.62,-6.3126,473.73,0.60014,42,0
-69.583,-6.1487,301.46,0.37007,82,0
-67.936,-6.2092,21.533,0.56489,83,0
-78.24,-6.4307,301.46,0.38888,140,0
-95.936,-6.2163,301.46,0.16529,68,0
-63.049,-5.4136,667.53,0.90379,44,1
-7.8312,-5.321,646,0.96953,30,1
34.924,-5.3387,667.53,0.76884,20,1
119.71,-5.2688,689.06,0.41026,18,1
196.96,-5.1862,689.06,0.48124,18,1
441.85,-4.8826,710.6,0.74145,12,1
424.3,-4.7079,689.06,1.1527,12,1
279.41,-4.8432,430.66,0.85516,16,1
110.34,-5.0076,452.2,1.27,20,1
198.63,-4.7397,473.73,1.1281,9,1
342.21,-4.4065,495.26,1.3106,9,1
586.77,-3.8519,516.8,1.6079,9,1
475.45,-4.2519,538.33,1.5946,10,1
39.864,-5.326,516.8,1.1967,10,1
-162.99,-6.0964,516.8,0.52619,50,1
-152.66,-6.0386,2196.4,0.37548,56,1
-183.01,-6.2296,2454.8,0.48062,44,1
-163.02,-6.096,2476.3,0.50296,55,1
-181.98,-6.2342,2368.7,0.29757,45,1
-158.45,-6.0655,2390.2,0.53147,55,1
-175.77,-6.1986,2390.2,0.36017,49,1
-168.36,-6.2387,2196.4,0.37064,53,1
-149.72,-6.2256,2497.9,0.39213,47,1
-114.73,-6.0896,2433.3,0.30135,48,0
-80.957,-6.1431,21.533,0.26824,44,0
-59.867,-5.9705,21.533,0.33615,62,0
-57.41,-6.2115,172.27,0.28922,116,0
-64.304,-5.7735,452.2,0.38945,71,0
-53.179,-6.0631,495.26,0.3432,64,0
-93.66,-6.6081,21.533,0.22665,161,0
-89.051,-6.3408,21.533,0.23199,163,0
-70.237,-6.4612,129.2,0.27673,125,0
-62.382,-6.4377,129.2,0.29612,118,0
-83.135,-6.3221,64.6,0.24543,110,0
-81.839,-6.3521,86.133,0.24542,89,0
-73.732,-6.2532,129.2,0.27191,86,0
-61.43,-6.1371,21.533,0.32094,88,0
-57.482,-6.2364,43.066,0.23208,82,0
-62.913,-6.184,107.67,0.28536,94,0
-60.56,-6.0101,236.87,0.39633,85,0
-49.594,-6.0604,258.4,0.39163,70,0
-117.61,-5.9555,710.6,0.44146,36,0
-114.5,-5.8913,925.93,0.5895,26,0
-124.79,-5.9647,1916.5,0.54845,36,0
-150.24,-6.0687,882.86,0.47692,59,0
-171.05,-6.2,882.86,0.53213,97,1
-142.91,-5.9623,538.33,0.30869,35,1
1136.8,-5.0065,495.26,0.76054,15,1
1649.1,-4.9588,452.2,0.88264,22,1
1383.6,-4.7991,430.66,1.1521,29,1
1558.7,-4.9184,430.66,1.149,30,1
1802.1,-5.0663,452.2,0.94682,24,1
1889.8,-4.9473,452.2,1.1707,32,1
2161.8,-4.7666,452.2,1.2678,33,1
2298.5,-4.9499,473.73,1.194,33,1
2288.8,-5.0198,452.2,1.1164,32,1
2521.2,-5.1808,452.2,1.0231,33,1
2691.1,-4.8811,473.73,1.2228,33,1
2817.6,-5.042,473.73,1.1334,33,1
2957.8,-5.1443,473.73,1.0216,34,1
3647.5,-5.0016,473.73,1.1668,33,1
3373.8,-4.686,495.26,1.2557,34,1
3451.4,-4.7844,495.26,1.2632,34,1
3336.7,-4.7881,473.73,1.2535,33,1
2990.5,-4.7768,473.73,1.2805,34,1
2884.4,-4.7229,473.73,1.3004,34,1
2807.7,-4.6775,473.73,1.2602,34,1
2945.3,-4.7718,473.73,1.3005,34,1
2747.6,-4.8371,473.73,1.3572,10,1
2838.5,-4.709,495.26,1.4394,9,1
2892.9,-4.5983,495.26,1.5202,9,1
3147,-4.7768,495.26,1.5706,9,1
3202.2,-4.6661,495.26,1.5466,9,1
3208.1,-4.7893,495.26,1.5026,9,1
3158.4,-4.7679,516.8,1.5104,9,1
3127.9,-4.9856,516.8,1.5027,9,1
3233.3,-4.8484,516.8,1.5166,9,1
3398.2,-4.6926,516.8,1.5742,9,1
3489.4,-4.6538,516.8,1.5898,9,1
3568.7,-4.6984,516.8,1.5723,9,1
3690.8,-4.5758,516.8,1.5782,9,1
3767.1,-4.6651,516.8,1.5747,10,1
3801.4,-4.5483,516.8,1.5861,10,1
3867.1,-4.5704,516.8,1.5847,9,1
3948.5,-4.6553,516.8,1.576,9,1
3945.2,-4.7124,516.8,1.5712,9,1
3982,-4.6048,516.8,1.5838,9,1
3840.4,-4.4396,516.8,1.6019,9,1
3539.3,-4.3476,516.8,1.6024,9,1
3346.7,-4.2802,516.8,1.5966,9,1
3328.1,-4.2709,516.8,1.6032,9,1
3516.7,-4.1711,516.8,1.5646,10,1
3847.4,-4.0342,538.33,1.6322,10,1
3219.7,-4.0911,538.33,1.6308,10,1
2642.7,-4.2855,538.33,1.6444,10,1
1748.7,-4.4108,538.33,1.4388,10,1
1522.8,-4.4242,516.8,1.4892,9,1
460.67,-5.086,473.73,1.0751,8,1
61.094,-5.6259,430.66,0.81953,18,1
-147.62,-6.0483,2067.2,0.37468,50,1
-133.35,-5.9122,516.8,0.59375,54,1
-131.63,-5.9161,538.33,0.87907,17,1
-95.005,-5.5643,516.8,1.3307,10,0
-107.19,-5.824,538.33,0.96262,14,0
-99.661,-5.7407,495.26,0.51951,29,0
-102.63,-5.9658,258.4,0.36378,36,0
-98.496,-5.7243,129.2,0.44159,41,0
-103.31,-5.8016,86.133,0.31216,37,0
-115.21,-5.8783,301.46,0.47835,49,0
-125.61,-5.8797,1959.5,0.47176,37,0
-115.47,-5.7498,1981.1,0.65143,39,0
-95.763,-5.6633,1851.9,0.54348,34,0
-140.58,-5.9498,1959.5,0.37119,43,0
-134.32,-5.9071,2024.1,0.38538,58,0
-145.5,-5.9896,193.8,0.32973,89,0
-149.05,-6.0378,2067.2,0.2429,79,0
-130.37,-5.8725,2002.6,0.44977,65,0
-136.67,-5.9568,215.33,0.3738,71,0
-132.56,-5.9847,236.87,0.24358,74,0
-114.95,-5.9461,172.27,0.39414,88,0
-103.63,-6.1102,409.13,0.34631,61,0
-102.32,-6.2645,258.4,0.35626,54,0
-86.908,-6.2023,323,0.39032,73,0
-73.745,-6.2445,21.533,0.23771,121,0
-72.012,-6.3359,64.6,0.21672,87,0
-95.435,-6.093,258.4,0.27667,79,0
-124.52,-6.109,516.8,0.27906,73,0
-129.02,-5.9597,538.33,0.24386,26,1
822.53,-4.726,516.8,0.94192,14,1
1146.5,-4.6047,495.26,1.3483,9,1
1606.5,-4.7956,473.73,1.4293,9,1
1812.2,-4.8432,473.73,1.421,9,1
1879.8,-4.7465,473.73,1.4025,9,1
1999.2,-4.8111,473.73,1.4329,27,1
2184.8,-4.9132,495.26,1.4414,23,1
2170.9,-4.7586,495.26,1.4377,9,1
2228.9,-4.8224,495.26,1.4564,9,1
2220.5,-4.7281,495.26,1.4708,9,1
2221.7,-4.8232,495.26,1.4476,9,1
2221,-4.8185,495.26,1.4685,9,1
2258,-4.7513,495.26,1.4806,9,1
2325.4,-4.8891,495.26,1.4851,10,1
2285.9,-4.7712,495.26,1.4596,9,1
2217.2,-4.7632,473.73,1.4448,9,1
2218,-4.8441,495.26,1.4595,9,1
2189.4,-4.7386,495.26,1.4596,9,1
2187.2,-4.9242,473.73,1.4291,9,1
2144,-4.7736,473.73,1.4334,10,1
2181,-4.9375,473.73,1.4066,9,1
2170.4,-5.0266,473.73,1.3353,8,1
2045.4,-4.7603,452.2,1.339,8,1
1982.1,-4.8625,452.2,1.3583,9,1
1893.8,-4.8797,452.2,1.3226,28,1
1716,-5.0055,452.2,1.2465,27,1
1691.5,-4.9388,452.2,1.248,55,1
1727.2,-4.9423,452.2,1.2511,61,1
1716.9,-4.941,452.2,1.2556,58,1
1735.6,-4.9322,452.2,1.2761,41,1
1783.5,-4.9364,452.2,1.2544,12,1
1851.4,-4.8884,452.2,1.3011,11,1
1931.7,-4.8404,452.2,1.3076,20,1
1918.1,-4.8914,452.2,1.2702,14,1
1920.9,-4.8694,452.2,1.2474,14,1
1942.1,-4.9046,473.73,1.2795,14,1
1956.7,-4.8104,473.73,1.3651,9,1
1989.8,-4.8625,473.73,1.4101,8,1
2060.4,-4.8455,473.73,1.3979,8,1
2067.4,-4.8674,473.73,1.3835,12,1
2110.7,-4.7843,473.73,1.3794,21,1
2081.4,-4.8111,473.73,1.3722,40,1
2047.9,-4.9215,452.2,1.2601,32,1
1811,-4.9695,452.2,1.1271,27,1
1631.5,-4.972,452.2,1.1288,23,1
1669.6,-4.8758,452.2,1.1739,23,1
1783.4,-4.8462,452.2,1.2056,23,1
1719.2,-4.788,452.2,1.1933,23,1
1673,-4.8965,452.2,1.199,23,1
1644.8,-4.8033,452.2,1.2225,22,1
1628.6,-4.6569,452.2,1.2185,23,1
1619.1,-4.6162,452.2,1.2204,23,1
1679.4,-4.4409,452.2,1.2247,25,1
1728.9,-4.5716,452.2,1.2318,24,1
1751.4,-4.5366,452.2,1.2424,40,1
1730.1,-4.4218,452.2,1.3346,40,1
1817.1,-4.4592,452.2,1.3738,40,1
1815.9,-4.3592,452.2,1.3643,40,1
1938.5,-4.4902,452.2,1.3821,40,1
2143.3,-4.4445,473.73,1.4004,40,1
2284.4,-4.6026,473.73,1.3281,26,1
2479.3,-4.6444,473.73,1.4729,13,1
2485.7,-4.8147,473.73,1.4883,9,1
2441,-4.3708,473.73,1.5199,37,1
2402.4,-4.3993,473.73,1.4994,13,1
2365.5,-4.4777,473.73,1.505,9,1
2476.3,-4.4825,495.26,1.5239,9,1
2590.3,-4.5201,495.26,1.5053,9,1
2721,-4.4751,495.26,1.4802,9,1
2772,-4.573,495.26,1.4817,9,1
2705.5,-4.5358,495.26,1.4772,9,1
2693.9,-4.6483,495.26,1.4555,9,1
2705.1,-4.6064,495.26,1.4401,9,1
2812.9,-4.6032,495.26,1.4441,9,1
2754.5,-4.614,495.26,1.4313,9,1
2721.2,-4.6594,495.26,1.3825,9,1
2639.9,-4.6792,473.73,1.3652,9,1
2473.5,-4.5248,473.73,1.3693,9,1
2420.3,-4.4931,473.73,1.3574,9,1
2408.5,-4.6506,473.73,1.3025,9,1
2472.6,-4.7282,473.73,1.2252,14,1
2496.9,-4.7221,473.73,1.1745,18,1
2249.4,-4.3954,473.73,1.1615,24,1
2250.1,-4.5465,452.2,1.1882,24,1
2094.4,-4.6128,452.2,1.2297,20,1
1947.7,-4.5556,452.2,1.2492,23,1
1961.6,-4.4779,430.66,1.2821,15,1
1768.6,-4.7432,430.66,1.2364,15,1
1814.6,-4.5932,796.73,1.3363,14,1
1940.7,-4.5742,753.66,1.4537,13,1
2062.4,-4.444,732.13,1.5515,13,1
1857.5,-4.5002,710.6,1.4871,12,1
1118.4,-4.6477,689.06,1.483,12,1
977.22,-4.7409,689.06,1.4241,12,1
957.93,-4.7374,732.13,1.3896,13,1
597.41,-4.8627,387.6,1.0127,14,1
778.64,-4.8989,732.13,0.59816,20,1
984.93,-4.8127,732.13,0.59233,15,1
929.73,-4.7166,689.06,0.59878,11,1
535.88,-4.7624,430.66,0.61431,10,1
1118.1,-4.5001,710.6,0.81831,13,1
954.4,-4.4971,710.6,1.0008,12,1
691.79,-4.5567,452.2,0.35712,13,1
896.04,-4.3997,538.33,0.95351,9,1
706.01,-4.2544,495.26,1.2202,9,1
585.43,-4.1106,495.26,1.4942,9,1
259.72,-3.9812,495.26,1.3898,9,1
-62.101,-5.185,473.73,0.57935,8,1
-46.228,-5.0193,409.13,1.059,8,1
-56.309,-5.0645,430.66,1.1467,8,1
-81.168,-5.5012,430.66,1.0767,9,1
-101.7,-5.7301,452.2,0.9838,9,1
-83.795,-5.4431,452.2,1.3065,8,1
-64.872,-5.1738,473.73,1.4813,8,0
-59.807,-5.1417,473.73,1.4147,9,0
-68.155,-5.4543,473.73,1.3483,9,0
-95.16,-6.1634,473.73,0.88709,26,0
-89.96,-6.1901,2239.5,0.3109,52,0
-75.697,-6.1912,473.73,0.33276,54,0
-73.099,-6.0445,473.73,0.38811,45,0
-68.936,-6.1145,2002.6,0.32039,48,0
-64.899,-6.2448,2304.1,0.3758,56,0
-70.973,-6.2342,2304.1,0.37364,52,0
-65.041,-6.2189,2325.6,0.27022,54,0
-64.301,-6.2562,215.33,0.35126,50,0
-65.934,-6.2273,21.533,0.32033,97,0
-67.489,-6.2179,2304.1,0.23456,80,0
-63.71,-6.195,559.86,0.32453,90,0
-60.562,-6.1935,150.73,0.29718,115,0
-62.278,-6.2035,193.8,0.36313,111,0
-65.628,-6.3424,516.8,0.33872,100,0
-60.648,-6.3346,64.6,0.21177,109,0
-67.12,-6.4485,473.73,0.20206,99,0
-67.709,-6.4354,21.533,0.29393,111,0
-61.519,-6.4472,64.6,0.35453,123,0
-56.09,-6.4532,150.73,0.19575,139,0
-52.668,-6.3645,21.533,0.27318,147,0
-57.594,-6.4034,323,0.25389,137,0
-62.025,-6.3857,64.6,0.11089,154,0
-61.648,-6.4282,43.066,0.21181,150,0
-50.097,-6.3165,64.6,0.1168,151,0
-50.331,-6.2428,21.533,0.23366,170,0
-52.164,-6.3493,301.46,0.35506,149,0
-51.066,-6.2693,301.46,0.26117,161,0
-46.145,-6.2634,21.533,0.23781,158,0
-48.081,-6.3236,64.6,0.11339,183,0
-53.248,-6.348,64.6,0.17159,154,0
-57.429,-6.3642,43.066,0.13191,194,0
-51.375,-6.5162,495.26,0.24739,201,0
-52.304,-6.359,21.533,0.263,169,0
-50.917,-6.3186,21.533,0.17565,133,0
-54.655,-6.2415,43.066,0.093666,153,0
-55.789,-6.3481,21.533,0.19147,139,0
-58.14,-6.3426,64.6,0.18005,115,0
-66.426,-6.4371,1916.5,0.24232,109,0
-96.974,-6.5564,21.533,0.21211,108,0
-79.285,-6.5358,64.6,0.2021,99,0
-78.158,-6.5365,64.6,0.22628,120,0
-101.45,-6.6603,21.533,0.22825,132,0
-88.327,-6.5127,1485.8,0.26126,120,0
-84.921,-6.5082,43.066,0.24101,108,0
-89.278,-6.4267,2411.7,0.28625,87,0
-108.7,-6.5333,1507.3,0.24462,91,0
-97.944,-6.384,21.533,0.25555,86,0
-82.379,-6.3284,2045.7,0.3381,57,0
-74.692,-6.0743,150.73,0.27829,55,0
-71.344,-5.6781,150.73,0.3907,46,0
-60.714,-5.8155,452.2,0.5146,29,0
-73.82,-6.1288,193.8,0.48685,78,0
-53.504,-5.8594,236.87,0.70043,46,0
-50.979,-6.1237,43.066,0.2554,156,0
-62.777,-6.4963,21.533,0.26525,210,0
-62.029,-6.6061,64.6,0.17675,209,0
-52.081,-6.322,258.4,0.43519,171,0
-51.658,-6.2931,215.33,0.57383,128,0
-47.783,-6.3806,236.87,0.51846,186,0
-49.263,-6.3253,64.6,0.28497,234,0
-46.027,-6.2905,43.066,0.35477,232,0
-49.83,-6.4609,21.533,0.35767,223,0
-52.794,-6.1776,258.4,0.5494,202,0
-58.998,-6.2876,64.6,0.35932,144,0
-48.96,-6.2943,279.93,0.55444,145,0
-47.927,-6.2216,21.533,0.44945,176,0
-48.854,-6.3492,279.93,0.61049,134,0
-59.148,-6.4846,258.4,0.39706,188,0
-56.818,-6.2143,43.066,0.13318,193,0
-50.211,-6.0661,43.066,0.60216,74,0
-49.335,-6.0876,258.4,0.7536,60,0
-48.032,-6.099,21.533,0.61326,152,0
-47.487,-6.1904,236.87,0.48435,224,0
-46.798,-6.2977,21.533,0.44661,216,0
-46.973,-6.3579,172.27,0.53758,178,0
-51.463,-6.2145,215.33,0.34347,221,0
-46.809,-6.319,21.533,0.46111,158,0
-44.587,-6.0511,258.4,0.69715,132,0
-45.03,-6.1898,150.73,0.54139,130,0
-42.492,-6.0873,258.4,0.66266,87,0
-42.075,-5.892,258.4,1.0686,56,0
-41.961,-6.22,279.93,0.45672,125,0
-42.417,-6.1713,258.4,0.50659,141,0
-56.877,-6.5514,43.066,0.39594,205,0
-49.763,-6.3563,215.33,0.40412,205,0
-45.929,-6.1543,64.6,0.32759,192,0
-43.828,-6.318,258.4,0.45335,191,0
-44.498,-6.2982,21.533,0.43961,204,0
-66.887,-6.384,64.6,0.27193,97,0
-69.141,-6.229,172.27,0.33414,71,0
-66.777,-6.2127,43.066,0.26191,69,0
-59.734,-6.366,2454.8,0.33623,72,0
-58.456,-6.1827,21.533,0.19849,95,0
-54.942,-6.1131,64.6,0.17546,88,0
-51.15,-6.2272,64.6,0.25291,90,0
-66.746,-6.196,21.533,0.39974,95,0
-75.407,-6.5077,64.6,0.34863,126,0
-56.109,-6.4782,64.6,0.12434,129,0
-49.628,-6.2975,64.6,0.11839,193,0
-43.384,-6.4213,86.133,0.2032,233,0
-41.771,-6.2411,21.533,0.13294,272,0
-43.61,-6.2811,64.6,0.11287,238,0
-43.23,-6.3201,64.6,0.098907,220,0
-55.707,-6.3476,21.533,0.31057,207,0
-44.95,-6.3781,323,0.378,187,0
-48.76,-6.0904,473.73,0.39451,60,0
-50.405,-5.7009,172.27,0.30753,49,0
-48.369,-6.094,215.33,0.45784,103,0
-50.749,-6.0605,64.6,0.20218,165,0
-48.625,-6.1127,43.066,0.38006,115,0
-53.548,-6.1118,301.46,0.39529,137,0
-53.754,-6.1107,193.8,0.33411,139,0
-50.109,-6.0418,150.73,0.40164,177,0
-51.003,-6.204,64.6,0.27927,164,0
-75.562,-6.1733,215.33,0.23706,73,0
-114.17,-6.29,1464.3,0.2822,56,0
-108.26,-6.2171,21.533,0.23482,70,0
-91.635,-6.1753,236.87,0.24532,55,0
-82.301,-6.0744,64.6,0.17277,57,0
-67.51,-6.1791,43.066,0.29326,56,0
-61.205,-6.1872,64.6,0.29012,73,0
-71.62,-6.4742,882.86,0.1538,95,0
-130.83,-6.5163,21.533,0.21788,105,0
-118.8,-6.4916,64.6,0.22486,94,0
-97.058,-6.3771,64.6,0.21634,89,0
-92.67,-6.1981,21.533,0.24792,58,0
-91.482,-5.8881,172.27,0.35326,48,0
-86.963,-5.9667,1141.3,0.43118,29,0
-107.96,-6.235,193.8,0.30837,62,0
-101.68,-6.2606,107.67,0.25706,75,0
-114.57,-6.4864,150.73,0.20295,81,0
-89.576,-6.5177,193.8,0.20441,90,0
-87.767,-6.4156,193.8,0.35573,79,0
-94.758,-6.1544,21.533,0.34382,55,0
-116.73,-6.1121,925.93,0.34738,46,0
-136.66,-6.0889,839.79,0.37576,64,0
-151.09,-6.1118,2454.8,0.34779,42,0
-154.4,-6.0858,1916.5,0.33085,47,0
-159.01,-6.1352,2325.6,0.34632,50,0
-172.49,-6.2192,1938,0.35741,54,0
-168.4,-6.1761,2347.1,0.44651,54,0
-164.53,-6.1349,2454.8,0.34267,53,0
-160.99,-6.1578,2196.4,0.31403,56,0
-149.69,-6.0883,495.26,0.28051,62,0
-136.56,-6.0382,2067.2,0.3288,49,0
-124.16,-5.998,301.46,0.4122,44,0
-111.33,-6.0298,323,0.30302,42,0
-98.305,-6.1434,516.8,0.365,59,0
-93.175,-6.0422,193.8,0.3934,65,0
-87.063,-6.0675,21.533,0.35872,42,0
-85.383,-6.0904,409.13,0.52373,39,0
-84.986,-6.0794,430.66,0.41269,39,0
-111.56,-6.1427,323,0.3771,51,0
-117.83,-5.9597,1916.5,0.30833,40,0
-137.54,-5.9248,2067.2,0.35335,48,0
-164.07,-6.1031,301.46,0.2798,89,0
-162.63,-6.0917,301.46,0.34248,118,0
-162.12,-6.0916,236.87,0.33874,139,0
-171.72,-6.1614,8075,0.32386,140,0
-130.61,-5.97,366.06,0.3418,135,0
-128.02,-5.8523,150.73,0.38814,75,0
-115.22,-5.7769,2067.2,0.32735,44,0
-100.33,-5.6927,172.27,0.48372,38,0
-74.258,-5.4199,172.27,0.84424,41,0
-54.622,-5.0178,64.6,0.04804,15,0
-59.389,-5.1583,64.6,0.00010159,3,0
-78.979,-5.9011,64.6,0.0089777,35,0
-83.561,-5.9684,21.533,0.32237,76,0
102.27,-4.7756,667.53,0.74615,17,1
795.63,-4.7918,710.6,0.64054,12,1
612.06,-4.7639,775.2,1.1869,13,1
599.65,-5.1402,559.86,0.62845,19,1
1150.3,-4.7149,646,1.0914,16,1
1485.1,-4.5219,710.6,1.1312,20,1
1005.5,-4.7173,409.13,1.0108,11,1
1072.2,-4.6098,430.66,1.2295,11,1
1069.6,-4.4963,452.2,1.3048,15,1
1272.4,-4.2431,452.2,1.47,40,1
1247.9,-4.211,452.2,1.46,38,1
1252.4,-4.0938,452.2,1.4591,40,1
1123.1,-4.3044,452.2,1.3521,25,1
967.33,-4.3197,452.2,1.3212,23,1
868.89,-4.4671,430.66,1.2614,10,1
739.28,-4.5411,430.66,1.2396,19,1
711.37,-4.5588,409.13,1.2235,17,1
718.85,-4.5787,409.13,1.2351,17,1
674.39,-4.6593,753.66,1.3391,13,1
614.68,-4.5818,732.13,1.3642,13,1
760.12,-4.5537,689.06,1.3897,12,1
760.71,-4.4465,667.53,1.4513,11,1
926.33,-4.2608,646,1.5776,11,1
848.54,-4.5316,624.46,1.3656,11,1
694.21,-4.7732,581.4,1.1797,10,1
498.88,-4.9375,538.33,1.1133,10,1
415.24,-4.9375,495.26,1.2525,13,1
319.92,-4.976,473.73,1.1777,14,1
307.25,-4.8595,473.73,1.3136,13,1
311.77,-4.7715,473.73,1.3042,19,1
299.01,-4.895,473.73,1.132,18,1
636.28,-5.1558,473.73,0.88898,18,1
560.76,-5.0916,452.2,1.0376,19,1
383.24,-4.985,473.73,1.1516,22,1
426.06,-4.9468,473.73,1.1844,15,1
366.86,-4.9608,495.26,1.2109,18,1
359.29,-4.8245,495.26,1.2804,23,1
339.48,-4.8423,495.26,1.2591,18,1
369.82,-4.8786,495.26,1.2524,18,1
383.31,-4.8565,495.26,1.2299,17,1
356.4,-4.7976,516.8,1.3086,23,1
364.73,-4.7343,516.8,1.33,23,1
402.86,-4.7567,516.8,1.3508,21,1
453.22,-4.6288,516.8,1.3874,15,1
401.45,-4.7216,538.33,1.3863,10,1
393.77,-4.847,538.33,1.3571,11,1
355.72,-4.8271,538.33,1.2729,15,1
526.95,-5.0709,559.86,0.73944,26,1
928.95,-4.9839,646,0.38848,29,1
2088.3,-5.0061,495.26,0.86001,18,1
3789.9,-4.7401,538.33,1.5178,10,1
3776.6,-4.536,538.33,1.6574,10,1
