@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.060444,0.0597,37,-109,1
0.051738,0.050994,36,-110,1
0.014157,0.013414,35,-111,1
0.021838,0.021094,110,-36,1
0.027947,0.027204,57,-89,1
0.026477,0.025733,57,-89,1
0.025239,0.024495,111,-35,1
0.030216,0.029472,56,-90,1
0.030855,0.030111,56,-90,1
0.03497,0.034227,56,-90,1
0.031572,0.030829,56,-90,1
0.033127,0.032383,56,-90,1
0.031514,0.03077,57,-89,1
0.03011,0.029366,57,-89,1
0.031015,0.030271,56,-90,1
0.03367,0.032926,56,-90,1
0.034537,0.033793,56,-90,1
0.034518,0.033774,55,-91,1
0.03212,0.031376,55,-91,1
0.035414,0.03467,56,-90,1
0.036276,0.035532,57,-89,1
0.035297,0.034554,58,-88,1
0.037218,0.036474,59,-87,1
0.033155,0.032411,60,-86,1
0.034631,0.033887,60,-86,1
0.033569,0.032825,60,-86,1
0.0308,0.030056,61,-85,1
0.033571,0.032827,62,-84,1
0.033182,0.032438,63,-83,1
0.031022,0.030278,65,-81,1
0.02431,0.023566,68,-78,1
0.021213,0.020469,76,-70,1
0.017793,0.017049,15,-131,1
0.014242,0.013498,93,-53,1
0.014208,0.013464,91,-55,1
0.0053909,0.004647,80,-66,1
0.004239,0.0034951,93,-53,1
0.0045217,0.0037779,86,-60,1
0.0054946,0.0047507,15,-131,1
0.0035687,0.0028249,14,-132,1
0.004907,0.0041631,32,-97,1
0.0046952,0.0039514,64,-65,1
0.0039579,0.003214,17,-112,1
0.025789,0.025045,67,-62,1
0.012618,0.011874,33,-96,1
0.023464,0.02272,91,-38,1
0.027793,0.02705,66,-63,1
0.051134,0.05039,62,-67,1
0.054084,0.05334,66,-63,1
0.063317,0.062573,67,-62,1
0.068449,0.067705,70,-59,1
0.054009,0.053265,74,-55,1
0.035626,0.034882,90,-39,1
0.037769,0.037025,85,-44,1
0.032682,0.031938,110,-19,1
0.022993,0.022249,40,-89,1
0.023586,0.022842,44,-85,1
0.01989,0.019146,66,-63,1
0.016507,0.015763,66,-63,1
0.0081278,0.007384,43,-86,1
0.0089153,0.0081715,74,-55,1
0.0087701,0.0080262,68,-61,1
0.0075501,0.0068062,70,-59,0
0.0065241,0.0057803,76,-53,0
0.0055568,0.004813,8,-121,0
0.0089128,0.008169,33,-96,0
0.0052301,0.0044863,63,-66,0
0.010891,0,35,0,0
0.0099444,0,37,0,0
0.012291,0.002347,39,0,0
0.0090416,0,33,-6,0
0.014027,0.0049856,35,-4,1
0.027126,0.018085,71,0,1
0.046456,0.037415,33,-38,1
0.10142,0.092376,29,-42,1
0.11272,0.10368,29,-42,1
0.10793,0.098892,27,-44,1
0.074519,0.065478,28,-43,1
0.052135,0.043093,29,-42,1
0.061948,0.052906,29,-42,1
0.082222,0.07318,31,-40,1
0.097226,0.088185,33,-38,1
0.089097,0.080055,35,-36,1
0.10919,0.10014,33,-38,1
0.11394,0.1049,31,-40,1
0.13103,0.12199,31,-40,1
0.12191,0.11287,30,-41,1
0.10738,0.098342,28,-43,1
0.11544,0.1064,27,-44,1
0.13473,0.12569,27,-44,1
0.14251,0.13347,26,-45,1
0.13786,0.12882,25,-46,1
0.17296,0.16392,25,-46,1
0.16818,0.15913,25,-46,1
0.18938,0.18034,24,-47,1
0.20857,0.19953,23,-48,1
0.22701,0.21796,23,-48,1
0.22482,0.21578,25,-46,1
0.18353,0.17449,27,-44,1
0.14693,0.13789,27,-44,1
0.16897,0.15993,28,-43,1
0.2066,0.19756,28,-43,1
0.20322,0.19418,29,-42,1
0.21993,0.21088,28,-43,1
0.2129,0.20386,28,-43,1
0.19673,0.18769,28,-43,1
0.18856,0.17952,28,-43,1
0.20097,0.19193,28,-43,1
0.21218,0.20313,28,-43,1
0.22951,0.22047,29,-42,1
0.19037,0.18132,29,-42,1
0.15765,0.14861,29,-42,1
0.18062,0.17158,28,-43,1
0.1998,0.19076,28,-43,1
0.19047,0.18143,29,-42,1
0.24705,0.238,28,-43,1
0.26076,0.25171,27,-44,1
0.30478,0.29574,27,-44,1
0.25819,0.24915,28,-43,1
0.25393,0.24489,28,-43,1
0.20271,0.19367,28,-43,1
0.20942,0.20038,29,-42,1
0.24853,0.23949,29,-42,1
0.23147,0.22243,31,-40,1
0.19927,0.19023,31,-40,1
0.20289,0.19384,31,-40,1
0.18596,0.17692,32,-39,1
0.14619,0.13715,34,-37,1
0.13106,0.12202,35,-36,1
0.094871,0.08583,32,-39,1
0.070436,0.061395,32,-39,1
0.072964,0.063922,31,-40,1
0.083111,0.074069,31,-40,1
0.069284,0.060243,30,-41,1
0.07055,0.061509,31,-40,1
0.047029,0.037988,32,-39,1
0.042277,0.033235,31,-40,0
0.045173,0.036131,31,-40,0
0.043177,0.034135,32,-39,0
0.038641,0.029599,31,-40,0
0.041262,0.032221,31,-40,0
0.039413,0.030371,31,-40,0
0.034653,0.025611,31,-40,0
0.033415,0.024373,32,-39,0
0.023885,0.014844,31,-40,0
0.013842,0.0048004,79,0,0
0.02296,0.013919,31,-48,0
0.018672,0.00963,32,-47,0
0.021375,0.012334,32,-47,0
0.014968,0.005926,32,-47,0
0.017071,0.0080292,113,0,1
0.036563,0.027521,37,-76,1
0.072103,0.063061,28,-85,1
0.090614,0.081572,26,-87,1
0.11526,0.10622,24,-89,1
0.11158,0.10254,22,-91,1
0.076707,0.067665,23,-90,1
0.096191,0.08715,24,-89,1
0.10534,0.096299,24,-89,1
0.10717,0.098126,24,-89,1
0.13134,0.1223,24,-89,1
0.16762,0.15857,24,-89,1
0.23369,0.22465,24,-89,1
0.25802,0.24898,23,-90,1
0.25818,0.24914,23,-90,1
0.27235,0.2633,23,-90,1
0.37075,0.36171,23,-90,1
0.30565,0.29661,24,-89,1
0.34735,0.3383,24,-89,1
0.34502,0.33597,25,-88,1
0.2756,0.26656,27,-86,1
0.21178,0.20274,27,-86,1
0.27046,0.26141,27,-86,1
0.28161,0.27257,26,-87,1
0.30211,0.29307,26,-87,1
0.27388,0.26484,26,-87,1
0.25014,0.2411,27,-86,1
0.27152,0.26248,26,-87,1
0.27393,0.26489,25,-88,1
0.30962,0.30058,24,-89,1
0.353,0.34396,24,-89,1
0.33016,0.32112,24,-89,1
0.31241,0.30337,24,-89,1
0.34251,0.33347,24,-89,1
0.37025,0.3612,25,-88,1
0.3531,0.34406,25,-88,1
0.38105,0.37201,25,-88,1
0.3938,0.38476,24,-89,1
0.39263,0.38359,24,-89,1
0.38298,0.37394,25,-88,1
0.36423,0.35518,25,-88,1
0.38678,0.37774,25,-88,1
0.33899,0.32995,24,-89,1
0.33332,0.32427,24,-89,1
0.29966,0.29062,24,-89,1
0.31212,0.30308,24,-89,1
0.26575,0.2567,25,-88,1
0.35897,0.34993,25,-88,1
0.28853,0.27949,26,-87,1
0.27238,0.26334,26,-87,1
0.27805,0.26901,26,-87,1
0.21313,0.20409,28,-85,1
0.14109,0.13205,30,-83,1
0.14945,0.14041,33,-80,1
0.14474,0.13569,35,-78,1
0.12213,0.11309,37,-76,1
0.11893,0.10989,40,-73,1
0.12577,0.11673,42,-71,1
0.12662,0.11757,43,-70,1
0.12427,0.11523,44,-69,1
0.11801,0.10897,45,-68,1
0.092175,0.083133,46,-67,1
0.13357,0.12453,46,-67,1
0.11779,0.10875,46,-67,1
0.11786,0.10882,46,-67,1
0.152,0.14296,46,-67,1
0.1475,0.13846,45,-68,1
0.13372,0.12467,46,-67,1
0.15554,0.1465,46,-67,1
0.13775,0.12871,45,-68,1
0.13494,0.1259,46,-67,1
0.15083,0.14179,45,-68,1
0.17973,0.17069,44,-69,1
0.16773,0.15869,43,-70,1
0.16798,0.15894,43,-70,1
0.15806,0.14902,42,-71,1
0.15646,0.14742,42,-71,1
0.16351,0.15447,42,-71,1
0.15856,0.14951,42,-71,1
0.16387,0.15483,41,-72,1
0.16558,0.15653,40,-73,1
0.1541,0.14506,39,-74,1
0.18753,0.17849,40,-73,1
0.18412,0.17507,40,-73,1
0.17439,0.16535,40,-73,1
0.18286,0.17381,39,-74,1
0.19377,0.18473,39,-74,1
0.20245,0.1934,40,-73,1
0.16994,0.1609,42,-71,1
0.17191,0.16287,41,-72,1
0.17724,0.1682,41,-72,1
0.18232,0.17328,42,-71,1
0.16571,0.15667,43,-70,1
0.14152,0.13248,43,-70,1
0.12871,0.11967,43,-70,1
0.13544,0.1264,43,-70,1
0.15703,0.14799,44,-69,1
0.16608,0.15704,44,-69,1
0.13314,0.1241,43,-70,1
0.12567,0.11663,140,0,1
0.12579,0.11675,140,0,1
0.1411,0.13206,44,-96,1
0.14614,0.1371,43,-97,1
0.14885,0.13981,41,-99,1
0.16203,0.15299,40,-100,1
0.13315,0.12411,41,-99,1
0.16224,0.1532,40,-100,1
0.17975,0.17071,39,-101,1
0.18034,0.1713,39,-101,1
0.20646,0.19742,40,-100,1
0.18111,0.17206,41,-99,1
0.17117,0.16213,42,-98,1
0.16048,0.15143,43,-97,1
0.12371,0.11467,45,-95,1
0.10116,0.092113,46,-94,1
0.09626,0.087218,46,-94,1
0.12571,0.11667,45,-95,1
0.14859,0.13955,45,-95,1
0.14087,0.13183,45,-95,1
0.10126,0.092215,47,-93,1
0.095386,0.086344,49,-91,1
0.096768,0.087726,47,-93,1
0.080559,0.071518,47,-93,1
0.086564,0.077522,47,-93,1
0.088494,0.079453,47,-93,1
0.099429,0.090388,47,-93,1
0.093545,0.084504,46,-94,1
0.10266,0.093621,46,-94,1
0.1026,0.093556,45,-95,1
0.076338,0.067296,139,-1,1
0.10412,0.095077,42,-98,1
0.13848,0.12944,41,-99,1
0.14717,0.13813,41,-99,1
0.15582,0.14678,41,-99,1
0.14464,0.13559,42,-98,1
0.12349,0.11445,43,-97,1
0.1282,0.11916,42,-98,1
0.11703,0.10799,137,-3,1
0.11303,0.10399,138,-2,1
0.1473,0.13826,43,-97,1
0.15864,0.1496,42,-98,1
0.15608,0.14704,41,-99,1
0.14891,0.13987,41,-99,1
0.15434,0.1453,41,-99,1
0.14897,0.13993,41,-99,1
0.15368,0.14464,41,-99,1
0.15699,0.14794,42,-98,1
0.15507,0.14603,42,-98,1
0.17446,0.16542,41,-99,1
0.18557,0.17653,39,-101,1
0.16706,0.15802,38,-102,1
0.15404,0.14499,37,-103,1
0.14834,0.1393,125,-15,1
0.17102,0.16198,35,-105,1
0.18599,0.17695,34,-106,1
0.19238,0.18334,33,-107,1
0.18333,0.17428,33,-107,1
0.22852,0.21948,33,-107,1
0.20259,0.19355,33,-107,1
0.22104,0.21199,32,-108,1
0.22136,0.20752,32,-108,1
0.22777,0.21393,32,-108,1
0.23485,0.22101,32,-108,1
0.21855,0.20471,31,-109,1
0.2116,0.19776,30,-110,1
0.24134,0.2275,31,-109,1
0.21339,0.19955,32,-108,1
0.20395,0.19011,33,-107,1
0.22467,0.21083,32,-108,1
0.22365,0.20981,33,-107,1
0.131,0.11716,36,-104,1
0.14876,0.13492,38,-102,1
0.15992,0.14607,36,-104,1
0.18877,0.17493,35,-105,1
0.15624,0.14239,37,-103,1
0.16903,0.15519,39,-101,1
0.15929,0.14545,38,-102,1
0.15948,0.14564,35,-105,1
0.18947,0.17563,33,-107,1
0.16648,0.15263,33,-107,1
0.16742,0.15358,34,-106,1
0.14413,0.13029,36,-104,1
0.08468,0.070838,37,-103,1
0.040871,0.027029,48,-92,1
0.058965,0.045123,36,-104,1
0.046255,0.032413,36,-104,1
0.04853,0.034688,35,-105,1
0.048343,0.034501,35,-105,1
0.043539,0.029697,34,-106,1
0.030159,0.016317,35,-105,1
0.034811,0.020969,35,-105,1
0.027062,0.01322,35,-105,1
0.028515,0.014673,34,-106,1
0.024223,0.010381,35,-105,0
0.021804,0.0079617,35,-105,0
0.020024,0.0061816,36,-104,0
0.015117,0.001275,35,-105,0
0.013278,0,36,-104,0
0.011821,0,35,-105,0
0.012771,0.00094951,35,-105,0
0.010068,0,36,-104,0
0.009486,0,35,-105,0
0.012328,0.0028419,35,-105,0
0.0080382,0,36,-104,0
0.0080244,0,34,-106,0
0.0068218,0,35,-105,0
0.0037224,0,36,-104,0
0.0042909,0.00056856,35,-105,0
0.0041534,0.00043101,36,-104,0
0.003608,0,35,-105,0
0.003158,0,34,-106,0
0.0039346,0.00077657,89,-51,0
0.018166,0.015008,45,-95,0
0.037503,0.034345,29,-111,1
0.088423,0.085265,24,-116,1
0.11135,0.10819,22,-118,1
0.1297,0.12654,19,-121,1
0.1455,0.14235,17,-123,1
0.13913,0.13597,17,-123,1
0.15964,0.15648,17,-123,1
0.17086,0.1677,19,-121,1
0.17384,0.17068,20,-120,1
0.092964,0.089806,17,-123,1
0.18012,0.17697,16,-124,1
0.19723,0.19407,15,-125,1
0.18737,0.18421,15,-125,1
0.1447,0.14154,15,-125,1
0.22905,0.22589,14,-126,1
0.25798,0.25482,15,-125,1
0.21728,0.21412,15,-125,1
0.14778,0.14462,16,-124,1
0.13438,0.13122,16,-124,1
0.094809,0.091651,16,-124,1
0.098149,0.094991,16,-124,1
0.11092,0.10776,16,-124,1
0.12052,0.11736,16,-124,1
0.089445,0.086287,19,-121,1
0.081837,0.078679,21,-119,1
0.121,0.11784,23,-117,1
0.10425,0.1011,27,-113,1
0.093906,0.090748,27,-113,1
0.08447,0.081312,26,-114,1
0.099911,0.096753,23,-117,1
0.13951,0.13635,24,-116,1
0.13697,0.13381,24,-116,1
0.14877,0.14561,24,-116,1
0.19674,0.19358,24,-116,1
0.21734,0.21418,23,-117,1
0.22362,0.22046,23,-117,1
0.20383,0.20067,22,-118,1
0.1889,0.18574,21,-119,1
0.19034,0.18718,19,-121,1
0.18037,0.17722,19,-121,1
0.22087,0.21771,19,-121,1
0.22556,0.22241,19,-121,1
0.22947,0.22631,19,-121,1
0.20509,0.20193,19,-121,1
0.21866,0.2155,19,-121,1
0.18766,0.1845,19,-121,1
0.21296,0.2098,20,-120,1
0.20508,0.20192,21,-119,1
0.18674,0.18358,22,-118,1
0.17362,0.17047,23,-117,1
0.15151,0.14835,23,-117,1
0.12515,0.122,23,-117,1
0.21465,0.2115,23,-117,1
0.20376,0.2006,21,-119,1
0.22142,0.21827,21,-119,1
0.26732,0.26416,21,-119,1
0.21192,0.20876,22,-118,1
0.26564,0.26248,22,-118,1
0.25683,0.25368,23,-117,1
0.24027,0.23711,23,-117,1
0.23241,0.22925,22,-118,1
0.18045,0.17729,20,-120,1
0.1694,0.16625,20,-120,1
0.20396,0.2008,21,-119,1
0.20482,0.20166,22,-118,1
0.18392,0.18077,22,-118,1
0.14747,0.14431,20,-120,1
0.15573,0.15257,21,-119,1
0.16924,0.16608,21,-119,1
0.1547,0.15154,21,-119,1
0.15663,0.15347,21,-119,1
0.13978,0.13662,21,-119,1
0.15928,0.15612,21,-119,1
0.17025,0.16709,23,-117,1
0.16036,0.1572,24,-116,1
0.17239,0.16923,24,-116,1
0.1663,0.16314,23,-117,1
0.13479,0.13164,23,-117,1
0.084479,0.081321,25,-115,1
0.050688,0.04753,24,-116,1
0.062944,0.059786,24,-116,1
0.058245,0.055087,23,-117,1
0.052383,0.049225,24,-116,1
0.046472,0.043314,23,-117,1
0.048755,0.045597,23,-117,1
0.047933,0.044775,23,-117,1
0.033194,0.030036,24,-116,1
0.037073,0.033915,24,-116,1
0.029721,0.026563,23,-117,0
0.026483,0.023325,23,-117,0
0.026528,0.02337,24,-116,0
0.020202,0.017044,24,-116,0
0.01781,0.014652,24,-116,0
0.016914,0.013756,23,-117,0
0.013603,0.010445,24,-116,0
0.013654,0.010496,23,-117,0
0.0134,0.010242,23,-117,0
0.013945,0.010787,23,-117,0
0.0099798,0.0068218,23,-117,0
0.0078332,0.0046752,22,-118,0
0.0055309,0.0023729,23,-117,0
0.010232,0.0070743,91,-49,0
0.025795,0.022637,42,-98,0
0.07111,0.067952,29,-111,1
0.10934,0.10619,27,-113,1
0.1001,0.096946,25,-115,1
0.079247,0.076089,26,-114,1
0.072937,0.069779,28,-112,1
0.063477,0.060319,29,-111,1
0.069068,0.06591,29,-111,1
0.06403,0.060872,32,-108,1
0.060386,0.057228,33,-107,1
0.075695,0.072537,32,-108,1
0.088074,0.084916,29,-111,1
0.11148,0.10832,28,-112,1
0.12729,0.12413,27,-113,1
0.1536,0.15044,26,-114,1
0.15198,0.14883,24,-116,1
0.17989,0.17674,23,-117,1
0.16784,0.16468,22,-118,1
0.15598,0.15283,21,-119,1
0.14012,0.13697,20,-120,1
0.13817,0.13501,19,-121,1
0.12358,0.12042,19,-121,1
0.11189,0.10873,19,-121,1
0.10734,0.10419,19,-121,1
0.11209,0.10893,19,-121,1
0.11971,0.11656,18,-121,1
0.16649,0.16333,20,-119,1
0.1802,0.17704,21,-118,1
0.20898,0.20582,20,-119,1
0.10013,0.096967,19,-120,1
0.069708,0.06655,19,-120,1
0.058143,0.054985,17,-122,1
0.053571,0.050413,20,-119,1
0.078126,0.074968,15,-124,1
0.05667,0.053512,22,-117,1
0.098609,0.095451,22,-117,1
0.086655,0.083497,23,-116,1
0.089078,0.08592,23,-116,1
0.054561,0.051403,98,-41,1
0.061339,0.058181,102,-37,1
0.050269,0.047111,28,-111,1
0.044489,0.041331,24,-115,1
0.03246,0.029302,24,-115,1
0.039211,0.036053,23,-116,1
0.032399,0.029241,23,-116,1
0.03802,0.034862,23,-116,1
0.025858,0.0227,23,-116,1
0.023637,0.020479,24,-115,1
0.027243,0.024085,23,-116,1
0.019294,0.016136,23,-116,1
0.014278,0.01112,23,-116,1
0.018206,0.015048,22,-117,0
0.020803,0.017645,23,-116,0
0.019825,0.016667,22,-117,0
0.0078038,0.0046458,23,-115,0
0.0097682,0.0066102,23,-115,0
0.013814,0.010656,22,-116,0
0.0078456,0.0046876,19,-119,0
0.014972,0.011814,45,-93,1
0.036063,0.032905,42,-96,1
0.052015,0.048857,29,-109,1
0.095642,0.092484,25,-113,1
0.098874,0.095716,22,-116,1
0.081624,0.078466,23,-102,1
0.084999,0.081841,24,-101,1
0.083048,0.07989,25,-100,1
0.079841,0.076683,25,-100,1
0.08471,0.081552,27,-98,1
0.086656,0.083498,29,-96,1
0.07727,0.074112,25,-100,1
0.10255,0.099387,22,-103,1
0.099189,0.096031,22,-103,1
0.10502,0.10186,22,-103,1
0.1217,0.11855,23,-102,1
0.12468,0.12152,22,-103,1
0.10879,0.10563,23,-102,1
0.082596,0.079438,24,-101,1
0.061141,0.057983,23,-79,1
0.063811,0.060653,23,-79,1
0.058595,0.055437,23,-79,1
0.073105,0.069947,22,-80,1
0.085138,0.08198,22,-80,1
0.063182,0.060024,24,-78,1
0.059638,0.05648,84,-18,1
0.06595,0.062792,87,-15,1
0.066326,0.063168,86,-16,1
0.10686,0.10371,22,-80,1
0.10457,0.10142,23,-79,1
0.095809,0.092651,24,-78,1
0.067236,0.064078,25,-77,1
0.047948,0.04479,24,-78,1
0.043591,0.040433,24,-78,1
0.034643,0.031485,23,-79,1
0.049142,0.045984,23,-79,1
0.040635,0.037477,24,-78,1
0.032035,0.028877,23,-79,1
0.039219,0.036061,24,-78,1
0.029927,0.026769,24,-78,1
0.02504,0.021882,24,-78,1
0.021383,0.018225,24,-78,0
0.021593,0.018435,23,-79,0
0.026997,0.023839,23,-79,0
0.016131,0.012973,23,-79,0
0.019906,0.016748,24,-78,0
0.014309,0.011151,24,-78,0
0.013279,0.010121,24,-78,0
0.0081493,0.0049913,23,-79,0
0.015223,0.012065,51,-51,1
0.034725,0.031567,44,-58,1
0.05985,0.056692,27,-75,1
0.077314,0.074156,20,-82,1
0.14761,0.14445,16,-86,1
0.13478,0.13163,15,-87,1
0.15061,0.14746,16,-86,1
0.15848,0.15532,16,-86,1
0.11248,0.10932,18,-84,1
0.085871,0.082713,22,-80,1
0.045796,0.042638,23,-79,1
0.064682,0.061524,24,-78,1
0.09992,0.096762,18,-84,1
0.14816,0.145,18,-84,1
0.17471,0.17156,19,-83,1
0.19968,0.19653,20,-82,1
0.20186,0.1987,20,-82,1
0.24106,0.2379,20,-82,1
0.25833,0.25517,21,-81,1
0.20035,0.1972,23,-79,1
0.14297,0.13982,26,-76,1
0.1459,0.14274,30,-72,1
0.13899,0.13583,33,-69,1
0.15041,0.14726,34,-68,1
0.18429,0.18114,34,-68,1
0.20303,0.19987,34,-68,1
0.1711,0.16795,33,-69,1
0.18162,0.17846,35,-67,1
0.14868,0.14474,37,-65,1
0.13753,0.132,38,-64,1
0.14484,0.13931,39,-63,1
0.13044,0.12491,40,-62,1
0.12118,0.11565,44,-58,1
0.1262,0.12067,45,-57,1
0.14172,0.13619,46,-56,1
0.13113,0.1256,47,-55,1
0.13258,0.12705,47,-55,1
0.14569,0.14016,48,-54,1
0.14243,0.1369,47,-55,1
0.13539,0.12986,47,-55,1
0.16352,0.15799,47,-55,1
0.17296,0.16743,48,-54,1
0.15639,0.15086,49,-53,1
0.14013,0.1346,49,-53,1
0.14527,0.13974,49,-53,1
0.15157,0.14604,50,-52,1
0.12423,0.1187,51,-51,1
0.11227,0.10674,53,-49,1
0.10844,0.10291,53,-49,1
0.098475,0.092944,53,-49,1
0.086869,0.081338,53,-49,1
0.099074,0.093543,53,-49,1
0.12333,0.1178,54,-48,1
0.12388,0.11835,54,-48,1
0.13522,0.12969,53,-49,1
0.12556,0.12003,54,-48,1
0.13577,0.13024,53,-49,1
0.14083,0.1353,51,-51,1
0.13206,0.12653,50,-52,1
0.14141,0.13588,50,-52,1
0.15357,0.14804,51,-51,1
0.15148,0.14595,52,-50,1
0.14044,0.13491,52,-50,1
0.1244,0.11887,53,-49,1
0.11452,0.10899,53,-49,1
0.12819,0.12265,53,-49,1
0.11706,0.11153,53,-49,1
0.13503,0.1295,53,-49,1
0.16832,0.16279,52,-50,1
0.13444,0.12891,51,-51,1
0.13508,0.12955,50,-52,1
0.12302,0.11749,50,-52,1
0.11161,0.10608,50,-52,1
0.11737,0.11184,49,-53,1
0.11137,0.10584,50,-52,1
0.10614,0.10061,50,-52,1
0.13514,0.12961,49,-53,1
0.14281,0.13728,49,-53,1
0.14798,0.14245,50,-52,1
0.1346,0.12907,51,-51,1
0.15245,0.14692,50,-52,1
0.16176,0.15623,50,-52,1
0.15462,0.14909,51,-51,1
0.12706,0.12153,52,-50,1
0.14023,0.1347,52,-50,1
0.13661,0.13108,51,-51,1
0.11704,0.11151,52,-50,1
0.11642,0.11089,52,-50,1
0.11786,0.11233,51,-51,1
0.092279,0.086748,51,-51,1
0.13972,0.13419,51,-51,1
0.12867,0.12314,51,-51,1
0.1119,0.10637,50,-52,1
0.11882,0.11329,48,-54,1
0.13471,0.12917,48,-54,1
0.16203,0.1565,49,-53,1
0.15316,0.14763,49,-53,1
0.15784,0.15231,48,-54,1
0.089427,0.083896,48,-54,1
0.11831,0.11278,48,-54,1
0.14458,0.13905,48,-54,1
0.17479,0.16926,48,-54,1
0.16938,0.16385,48,-54,1
0.12197,0.11644,45,-57,1
0.15749,0.15196,46,-56,1
0.13858,0.13305,46,-56,1
0.1542,0.14867,46,-56,1
0.1637,0.15817,45,-57,1
0.14544,0.13991,44,-58,1
0.16113,0.1556,43,-59,1
0.13913,0.1336,43,-59,1
0.13943,0.1339,42,-60,1
0.13872,0.13319,44,-58,1
0.15302,0.14749,45,-57,1
0.17669,0.17116,45,-57,1
0.16483,0.1593,44,-58,1
0.12885,0.12332,136,0,1
0.15208,0.14655,42,-94,1
0.14401,0.13848,42,-94,1
0.1597,0.15417,40,-96,1
0.14713,0.1416,39,-97,1
0.14447,0.13894,39,-97,1
0.11099,0.10546,42,-94,1
0.17086,0.16533,42,-94,1
0.21209,0.20656,39,-97,1
0.20913,0.2036,39,-97,1
0.17575,0.17022,41,-95,1
0.21362,0.20809,41,-95,1
0.23639,0.23086,40,-96,1
0.20039,0.19486,39,-97,1
0.23169,0.22615,39,-97,1
0.22842,0.22062,39,-97,1
0.25681,0.24901,39,-97,1
0.18799,0.18019,38,-98,1
0.16901,0.16121,37,-99,1
0.20269,0.19489,39,-97,1
0.21834,0.21054,40,-96,1
0.22932,0.22151,40,-96,1
0.22226,0.21446,39,-97,1
0.22781,0.22001,39,-97,1
0.19269,0.18488,39,-97,1
0.16137,0.15357,129,-7,1
0.1369,0.1291,38,-98,1
0.14959,0.14179,128,-8,1
0.16368,0.15587,38,-98,1
0.15429,0.14649,38,-98,1
0.18345,0.17565,37,-99,1
0.17714,0.16934,36,-100,1
0.22553,0.21773,37,-99,1
0.21158,0.20378,38,-98,1
0.18065,0.17285,36,-100,1
0.21749,0.20968,35,-101,1
0.20726,0.19946,34,-102,1
0.20499,0.19718,33,-103,1
0.20843,0.20062,31,-105,1
0.21076,0.20296,29,-107,1
0.2079,0.2001,28,-108,1
0.18681,0.17901,28,-108,1
0.1798,0.172,30,-106,1
0.18284,0.17504,32,-104,1
0.17945,0.17165,31,-105,1
0.17794,0.17013,28,-108,1
0.17308,0.16528,27,-109,1
0.0904,0.082596,31,-105,1
0.063904,0.0561,29,-107,1
0.06268,0.054876,29,-107,1
0.074009,0.066205,29,-107,1
0.058146,0.050343,30,-106,1
0.055842,0.048038,29,-107,1
0.055738,0.047935,29,-107,1
0.050771,0.042967,29,-107,1
0.052445,0.044642,29,-107,1
0.040581,0.032777,29,-107,0
0.042427,0.034623,29,-107,0
0.04223,0.034426,29,-107,0
0.029987,0.022184,30,-106,0
0.02804,0.020236,29,-107,0
0.023622,0.015818,29,-107,0
0.019224,0.01142,30,-106,0
0.020209,0.012405,28,-108,0
0.018089,0.010285,29,-107,0
0.015481,0.0076767,29,-107,0
0.015393,0.0075892,29,-107,0
0.003035,0,28,-108,0
0.010918,0,35,0,0
0.0096754,0,37,0,0
0.012183,0.002508,39,0,0
0.0092403,0,33,-6,0
0.014055,0.0048144,35,-4,1
0.027326,0.018086,71,0,1
0.046518,0.037278,33,-38,1
0.10144,0.092198,29,-42,1
0.11286,0.10362,29,-42,1
0.10798,0.098741,27,-44,1
0.073758,0.064518,28,-43,1
0.052312,0.043072,29,-42,1
0.06217,0.05293,29,-42,1
0.082092,0.072851,31,-40,1
0.097738,0.088497,33,-38,1
0.089326,0.080085,35,-36,1
0.10846,0.099219,33,-38,1
0.11381,0.10457,31,-40,1
0.13077,0.12153,31,-40,1
0.12199,0.11275,30,-41,1
0.10706,0.097822,28,-43,1
0.1158,0.10656,27,-44,1
0.13449,0.12525,27,-44,1
0.14258,0.13334,26,-45,1
0.13777,0.12853,25,-46,1
0.17294,0.1637,25,-46,1
0.16829,0.15905,25,-46,1
0.18928,0.18004,24,-47,1
0.20843,0.19919,23,-48,1
0.2271,0.21786,23,-48,1
0.2251,0.21586,25,-46,1
0.18368,0.17444,27,-44,1
0.14689,0.13765,27,-44,1
0.16913,0.15989,28,-43,1
0.20679,0.19755,28,-43,1
0.20328,0.19404,29,-42,1
0.22004,0.2108,28,-43,1
0.21337,0.20412,28,-43,1
0.19667,0.18743,28,-43,1
0.1882,0.17896,28,-43,1
0.201,0.19176,28,-43,1
0.21231,0.20307,28,-43,1
0.22895,0.2197,29,-42,1
0.19046,0.18122,29,-42,1
0.15736,0.14812,29,-42,1
0.18058,0.17134,28,-43,1
0.19964,0.1904,28,-43,1
0.19057,0.18133,29,-42,1
0.24686,0.23762,28,-43,1
0.26078,0.25154,27,-44,1
0.30487,0.29563,27,-44,1
0.25817,0.24893,28,-43,1
0.25379,0.24455,28,-43,1
0.20272,0.19348,28,-43,1
0.20926,0.20002,29,-42,1
0.24856,0.23932,29,-42,1
0.23143,0.22219,31,-40,1
0.19928,0.19003,31,-40,1
0.20289,0.19365,31,-40,1
0.18613,0.17689,32,-39,1
