@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.026026,0.025392,0.08167,-0.12523,46.586,44.54,3.805,-1.7697,1830.3,1744.2,0.02889,0.02834,20,-141,1.7218,1.5245,6,-32,0
0.03592,0.035287,0.082577,-0.12432,90.388,88.342,3.6661,-1.9086,1851.9,1765.7,0.037765,0.037214,20,-141,1.6602,1.4628,7,-31,1
0.041273,0.040639,0.10526,-0.10163,129.38,127.33,4.3369,-1.2378,1830.3,1744.2,0.055915,0.055364,20,-141,1.3671,1.1697,7,-31,1
0.048344,0.047711,0.18058,-0.026316,183.98,181.94,4.5279,-1.0468,5211,5124.9,0.048409,0.047858,23,-138,1.2945,1.0971,19,-19,1
0.057847,0.057213,0.23412,0,221.65,219.6,4.2634,-1.3113,5189.5,5103.4,0.049328,0.048777,24,-137,1.6387,1.4413,19,-19,1
0.065166,0.064533,0.22232,-0.011797,310.42,308.37,4.2732,-1.3015,5232.6,5146.4,0.067846,0.067296,23,-138,1.4637,1.2663,19,-19,1
0.078244,0.077611,0.14701,-0.087114,458.75,456.7,4.092,-1.4828,1787.3,1701.1,0.074154,0.073603,22,-139,1.3888,1.1915,14,-24,1
0.10274,0.10211,0.10799,-0.12613,801.25,799.21,4.5952,-0.97955,1830.3,1744.2,0.06989,0.069339,21,-140,1.3559,1.1585,6,-32,1
0.1262,0.12557,0.11797,-0.11615,893.28,891.23,4.5601,-1.0146,1808.8,1722.7,0.063303,0.062753,46,-115,1.3779,1.1805,6,-32,1
0.15583,0.15519,0.093466,-0.14065,1169.5,1167.4,4.1178,-1.4569,1830.3,1744.2,0.084008,0.083457,20,-141,1.3779,1.1805,7,-31,1
0.18437,0.18373,0.084392,-0.14973,1490.8,1488.7,3.9478,-1.6269,1873.4,1787.3,0.079949,0.079398,19,-142,1.3958,1.1985,11,-27,1
0.21218,0.21154,0.084392,-0.14973,1705,1703,3.8973,-1.6775,1894.9,1808.8,0.083134,0.082583,18,-143,1.5579,1.3605,7,-31,1
0.23185,0.23121,0.084392,-0.14973,1634.2,1632.1,3.8369,-1.7378,1916.5,1830.3,0.080015,0.079465,17,-144,1.6131,1.4157,7,-31,1
0.24863,0.248,0.086207,-0.14791,1954.9,1952.9,3.7156,-1.8591,1916.5,1830.3,0.083397,0.082847,17,-144,1.6236,1.4262,7,-31,1
0.26688,0.26624,0.088022,-0.1461,2129,2126.9,4.0771,-1.4976,1959.5,1873.4,0.083919,0.083368,38,-76,1.7228,1.5254,7,-31,1
0.25166,0.25103,0.094374,-0.13975,2229.3,2227.2,4.2258,-1.3489,1981.1,1894.9,0.098299,0.097748,15,-99,1.7579,1.5605,7,-31,1
0.2093,0.20867,0.098004,-0.13612,1722.7,1720.7,4.5126,-1.0621,2024.1,1938,0.075706,0.075156,14,-100,1.5219,1.3245,7,-31,1
0.19843,0.1978,0.11162,-0.1225,1512.7,1510.6,4.5186,-1.0562,2045.7,1959.5,0.090248,0.089698,13,-101,1.3109,1.1135,8,-30,1
0.21151,0.21088,0.11887,-0.11525,1943.2,1941.1,4.33,-1.2448,2045.7,1959.5,0.10181,0.10126,34,-80,1.3383,1.1409,8,-30,1
0.20715,0.20651,0.15154,-0.082577,1732.5,1730.5,4.3098,-1.2649,2067.2,1981.1,0.098702,0.098152,12,-102,1.2628,1.0654,9,-29,1
0.19771,0.19708,0.20599,-0.028131,1666.6,1664.6,4.2328,-1.3419,2067.2,1981.1,0.10677,0.10622,12,-102,1.2299,1.0326,23,-15,1
0.20222,0.20159,0.20962,-0.024501,1649.4,1647.3,4.1451,-1.4296,2088.7,2002.6,0.085958,0.085407,32,-82,1.3881,1.1907,22,-16,1
0.20783,0.2072,0.19419,-0.039927,1780.6,1778.6,4.0435,-1.5312,2110.3,2024.1,0.082078,0.081528,11,-103,1.4366,1.2393,24,-14,1
0.19099,0.19036,0.1833,-0.050817,1482.8,1480.7,4.0514,-1.5233,2110.3,2024.1,0.080197,0.079646,11,-103,1.4228,1.2254,24,-14,1
0.18351,0.18288,0.19328,-0.040835,1535.8,1533.7,4.0806,-1.4941,2110.3,2024.1,0.083288,0.082737,10,-104,1.5955,1.3981,24,-14,1
0.18698,0.18635,0.20327,-0.030853,1393.6,1391.5,4.1136,-1.4611,6309.2,6223.1,0.072076,0.071525,10,-104,1.5923,1.3949,24,-14,1
0.19037,0.18974,0.21416,-0.019964,1522.2,1520.2,4.0973,-1.4775,6309.2,6223.1,0.091652,0.091102,31,-83,1.5458,1.3485,24,-14,1
0.20771,0.20707,0.22505,-0.0090744,1790.9,1788.9,4.0985,-1.4762,6309.2,6223.1,0.086044,0.085493,31,-83,1.5162,1.3188,24,-14,1
0.21174,0.21111,0.22051,-0.013612,1795.5,1793.5,4.1299,-1.4448,6309.2,6223.1,0.09675,0.0962,31,-83,1.5086,1.3112,24,-14,1
0.20249,0.20185,0.24319,0,1743.4,1741.3,4.187,-1.3877,6287.7,6201.6,0.083543,0.082993,31,-83,1.5844,1.3871,24,-14,1
0.19961,0.19898,0.27314,0,1512.8,1510.8,4.1799,-1.3948,6287.7,6201.6,0.077286,0.076736,31,-83,1.6368,1.4395,24,-14,1
0.20851,0.20788,0.25862,-0.014519,1680.6,1678.6,4.1319,-1.4428,2110.3,2024.1,0.097151,0.096601,32,-82,1.555,1.3576,24,-14,1
0.2378,0.23717,0.22595,-0.047187,2309.4,2307.4,4.0132,-1.5616,2088.7,2002.6,0.096475,0.095925,32,-82,1.5088,1.3114,24,-14,1
0.25437,0.25374,0.24229,-0.030853,2310.3,2308.2,4.1504,-1.4243,2088.7,2002.6,0.097117,0.096566,11,-103,1.5226,1.3252,23,-15,1
0.24865,0.24802,0.2314,-0.041742,2377.1,2375,4.2166,-1.3581,2088.7,2002.6,0.094063,0.093513,11,-103,1.5388,1.3414,24,-14,1
0.2529,0.25226,0.2314,-0.041742,2408,2406,3.9992,-1.5755,2088.7,2002.6,0.12595,0.1254,11,-103,1.5691,1.3717,23,-15,1
0.25388,0.25324,0.22505,-0.048094,2498.5,2496.5,4.1665,-1.4082,2067.2,1981.1,0.12107,0.12052,12,-102,1.4432,1.2459,23,-15,1
0.24827,0.24763,0.15517,-0.11797,2162.7,2160.6,4.1347,-1.44,2045.7,1959.5,0.10872,0.10817,12,-102,1.3865,1.1891,11,-27,1
0.24328,0.24265,0.14701,-0.12613,2345.6,2343.5,4.1627,-1.412,2024.1,1938,0.1103,0.10975,13,-101,1.4914,1.294,7,-31,1
0.25361,0.25297,0.16969,-0.10345,2258.5,2256.5,4.1547,-1.42,2045.7,1959.5,0.10322,0.10267,13,-101,1.4101,1.2127,8,-30,1
0.26927,0.26863,0.17695,-0.096189,2423.2,2421.2,3.9919,-1.5828,2045.7,1959.5,0.11495,0.1144,12,-102,1.4727,1.2753,8,-30,1
0.25376,0.25313,0.16788,-0.10526,2175.5,2173.5,3.9877,-1.587,2045.7,1959.5,0.10329,0.10274,12,-102,1.5004,1.303,23,-15,1
0.23995,0.23932,0.18058,-0.092559,2089.8,2087.8,4.0241,-1.5506,2067.2,1981.1,0.10805,0.1075,12,-102,1.4432,1.2458,23,-15,1
0.23409,0.23345,0.2314,-0.041742,2066.1,2064.1,4.0269,-1.5478,2067.2,1981.1,0.11256,0.11201,12,-102,1.4686,1.2712,23,-15,1
0.24017,0.23954,0.26951,-0.0036298,1903.6,1901.6,4.0215,-1.5532,2088.7,2002.6,0.094147,0.093596,33,-81,1.5567,1.3593,23,-15,1
0.24759,0.24696,0.26407,-0.0090744,2386.5,2384.4,3.99,-1.5847,2088.7,2002.6,0.099196,0.098646,33,-81,1.6065,1.4092,23,-15,1
0.23904,0.23841,0.21869,-0.054446,2261.1,2259,4.0662,-1.5085,2067.2,1981.1,0.10756,0.10701,33,-81,1.4177,1.2204,19,-19,1
0.2357,0.23506,0.16334,-0.1098,1774.9,1772.8,4.3255,-1.2492,2045.7,1959.5,0.12359,0.12303,12,-102,1.3693,1.1719,16,-22,1
0.23706,0.23643,0.14338,-0.12976,2037.7,2035.6,4.1892,-1.3855,2045.7,1959.5,0.13002,0.12947,12,-102,1.5578,1.3604,8,-30,1
0.21423,0.21359,0.15608,-0.11706,1536.8,1534.7,4.2311,-1.3436,2067.2,1981.1,0.12489,0.12434,12,-102,1.6324,1.435,8,-30,1
0.18271,0.18208,0.12886,-0.14428,1212.5,1210.4,4.2366,-1.3381,2067.2,1981.1,0.089249,0.088698,11,-103,1.675,1.4776,8,-30,1
0.17647,0.17584,0.11525,-0.15789,1216.8,1214.8,4.3915,-1.1832,2067.2,1981.1,0.11405,0.1135,12,-102,1.6806,1.4832,8,-30,1
0.15712,0.15648,0.11434,-0.1588,1000.6,998.59,4.5557,-1.019,2067.2,1981.1,0.097284,0.096733,12,-102,1.6465,1.4491,8,-30,1
0.17548,0.17485,0.091652,-0.18149,1043.8,1041.8,4.4645,-1.1102,2045.7,1959.5,0.10042,0.099872,12,-102,1.7405,1.5431,8,-30,1
0.23015,0.22952,0.088929,-0.18421,1728.2,1726.1,4.2751,-1.2996,2002.6,1916.5,0.10056,0.10001,13,-101,1.6259,1.4285,7,-31,1
0.21231,0.21167,0.095281,-0.17786,2553.4,2551.3,4.7789,-0.79585,1916.5,1830.3,0.089911,0.08936,44,-70,1.2959,1.0986,7,-31,1
0.13606,0.13542,0.098911,-0.17423,1606.4,1604.3,5.128,-0.44674,1571.9,1485.8,0.050112,0.049562,31,-83,0.54521,0.34782,6,-32,1
0.081877,0.081244,0.11525,-0.15789,395.66,393.61,5.315,-0.25969,1313.5,1227.4,0.040673,0.040122,20,-94,0.71605,0.51866,6,-32,1
0.033429,0.032796,0.13793,-0.13521,39.786,37.739,5.4277,-0.14697,1938,1851.9,0.028526,0.027975,13,-101,0.41289,0.2155,16,-22,1
0.026452,0.025819,0.13975,-0.13339,14.147,12.101,5.4466,-0.12812,1550.4,1464.3,0.025937,0.025386,62,-52,0.3437,0.14631,16,-22,1
0.069402,0.068768,0.11434,-0.1588,120.58,118.53,5.2632,-0.31153,646,559.86,0.033619,0.033068,16,-98,0.69061,0.49323,3,-35,1
0.12989,0.12926,0.07804,-0.1951,1255.8,1253.8,5.0164,-0.55829,710.6,624.46,0.08074,0.08019,10,-104,1.0846,0.88723,5,-33,1
0.19084,0.19021,0.080762,-0.19238,2340.2,2338.2,5.1537,-0.42103,710.6,624.46,0.077716,0.077166,8,-106,0.53974,0.34235,6,-32,1
0.24314,0.2425,0.088929,-0.18421,3733.4,3731.3,5.0932,-0.48148,1227.4,1141.3,0.11865,0.1181,92,-22,1.0919,0.89454,8,-30,1
0.2636,0.26297,0.084392,-0.18875,3340.8,3338.8,4.8434,-0.73133,1205.9,1119.7,0.13059,0.13004,21,-93,1.3913,1.1939,4,-34,1
0.27306,0.27243,0.085299,-0.18784,2950.2,2948.2,4.7491,-0.82557,1184.3,1098.2,0.14925,0.1487,23,-91,1.5198,1.3224,4,-34,1
0.28964,0.28901,0.073503,-0.19964,3169.6,3167.6,4.6188,-0.95593,1162.8,1076.7,0.11957,0.11902,25,-89,1.5969,1.3995,4,-34,1
0.27883,0.2782,0.058984,-0.21416,2993.1,2991.1,4.6419,-0.93286,1119.7,1033.6,0.12907,0.12852,27,-87,1.537,1.3396,4,-34,1
0.22983,0.2292,0.068966,-0.20417,2731.6,2729.6,4.654,-0.92071,1098.2,1012.1,0.13734,0.13679,29,-85,1.4605,1.2632,6,-32,1
0.18663,0.186,0.086207,-0.18693,2113.6,2111.6,4.7529,-0.8218,1098.2,1012.1,0.1354,0.13485,30,-84,1.3595,1.1621,10,-28,1
0.17799,0.17735,0.075318,-0.19782,1804,1801.9,4.649,-0.92569,1076.7,990.53,0.13481,0.13426,30,-84,1.3601,1.1627,9,-29,1
0.15647,0.15584,0.095281,-0.17786,1607.2,1605.2,4.6256,-0.94913,1098.2,1012.1,0.12354,0.12299,30,-84,1.3803,1.1829,10,-28,1
0.13357,0.13294,0.11162,-0.16152,1281.3,1279.2,4.6375,-0.93722,1076.7,990.53,0.13581,0.13526,30,-84,1.287,1.0897,14,-24,1
0.13366,0.13302,0.080762,-0.19238,1230.3,1228.3,4.5557,-1.019,1076.7,990.53,0.12307,0.12252,30,-84,1.3283,1.1309,12,-26,1
0.13837,0.13774,0.073503,-0.19964,1285,1283,4.5397,-1.035,1098.2,1012.1,0.13552,0.13497,30,-84,1.3752,1.1779,10,-28,1
0.14323,0.1426,0.076225,-0.19691,1264.7,1262.7,4.3915,-1.1832,1098.2,1012.1,0.12536,0.12481,30,-84,1.4299,1.2325,10,-28,1
0.14447,0.14383,0.068058,-0.20508,1303.9,1301.8,4.3295,-1.2453,1076.7,990.53,0.1277,0.12715,30,-84,1.4656,1.2683,10,-28,1
0.14648,0.14585,0.068058,-0.20508,1308,1306,4.2688,-1.3059,1098.2,1012.1,0.13202,0.13147,30,-84,1.4964,1.299,10,-28,1
0.14063,0.14,0.076225,-0.19691,1220.6,1218.5,4.3035,-1.2712,1098.2,1012.1,0.13763,0.13708,30,-84,1.476,1.2786,10,-28,1
0.1333,0.13267,0.077132,-0.19601,1162.4,1160.4,4.28,-1.2947,1098.2,1012.1,0.12853,0.12798,30,-84,1.4644,1.267,10,-28,1
0.12935,0.12871,0.075318,-0.19782,1117.4,1115.3,4.2938,-1.2809,1076.7,990.53,0.1314,0.13085,30,-84,1.4305,1.2331,10,-28,1
0.12696,0.12632,0.073503,-0.19964,1105.4,1103.3,4.2071,-1.3676,1098.2,1012.1,0.12809,0.12754,30,-84,1.4277,1.2303,10,-28,1
0.12998,0.12934,0.077132,-0.19601,1114.8,1112.8,4.2409,-1.3338,1098.2,1012.1,0.13243,0.13188,30,-84,1.4561,1.2587,10,-28,1
0.13299,0.13235,0.088929,-0.18421,1180.4,1178.3,4.2345,-1.3402,1098.2,1012.1,0.13313,0.13258,30,-84,1.4713,1.274,10,-28,1
0.12915,0.12852,0.084392,-0.18875,1111,1108.9,4.2372,-1.3376,1076.7,990.53,0.13217,0.13162,30,-84,1.4417,1.2443,10,-28,1
0.12356,0.12293,0.075318,-0.19782,1005.1,1003.1,4.2491,-1.3256,1076.7,990.53,0.12267,0.12212,30,-84,1.3728,1.1754,11,-27,1
0.1293,0.12866,0.078947,-0.19419,1164.6,1162.5,4.384,-1.1907,1076.7,990.53,0.14028,0.13973,30,-84,1.3413,1.1439,11,-27,1
0.13824,0.13761,0.075318,-0.19782,1278.2,1276.1,4.4355,-1.1392,1076.7,990.53,0.1405,0.13995,30,-84,1.3979,1.2005,10,-28,1
0.1458,0.14517,0.061706,-0.21143,1274.2,1272.1,4.2954,-1.2793,1076.7,990.53,0.13221,0.13166,30,-84,1.4458,1.2484,10,-28,1
0.1473,0.14666,0.060799,-0.21234,1274.6,1272.5,4.2024,-1.3724,1076.7,990.53,0.12634,0.12579,30,-84,1.4867,1.2893,10,-28,1
0.14255,0.14192,0.069873,-0.20327,1220.9,1218.9,4.2868,-1.2879,1076.7,990.53,0.13061,0.13006,30,-84,1.4587,1.2614,10,-28,1
0.13867,0.13804,0.071688,-0.20145,1230.9,1228.8,4.2555,-1.3192,1076.7,990.53,0.13469,0.13414,30,-84,1.4529,1.2555,10,-28,1
0.13049,0.12986,0.07804,-0.1951,1151.3,1149.3,4.2795,-1.2952,1076.7,990.53,0.13556,0.13501,30,-84,1.4058,1.2084,10,-28,1
0.11923,0.1186,0.082577,-0.19056,1021.5,1019.4,4.3181,-1.2566,2648.6,2562.5,0.13188,0.13133,31,-83,1.3626,1.1652,10,-28,1
0.1181,0.11747,0.094374,-0.17877,941.05,939,4.4112,-1.1635,2648.6,2562.5,0.12917,0.12862,31,-83,1.3571,1.1597,10,-28,1
0.13733,0.13669,0.092559,-0.18058,1178,1175.9,4.2525,-1.3222,1076.7,990.53,0.12869,0.12814,31,-83,1.468,1.2706,10,-28,1
0.15363,0.15299,0.07078,-0.20236,1377.9,1375.9,4.1936,-1.3811,1076.7,990.53,0.13305,0.1325,32,-82,1.5164,1.3191,10,-28,1
0.14858,0.14795,0.061706,-0.21143,1355.8,1353.7,4.2895,-1.2852,1055.1,968.99,0.1396,0.13905,32,-82,1.497,1.2996,6,-32,1
0.1294,0.12877,0.076225,-0.19691,1091.2,1089.2,4.4322,-1.1425,1055.1,968.99,0.13862,0.13806,32,-82,1.371,1.1737,9,-29,1
0.12799,0.12736,0.087114,-0.18603,1109.1,1107.1,4.3702,-1.2045,2605.5,2519.4,0.13042,0.12987,32,-82,1.3683,1.1709,9,-29,1
0.13356,0.13292,0.071688,-0.20145,1164.8,1162.8,4.27,-1.3047,1055.1,968.99,0.1361,0.13555,33,-81,1.3989,1.2015,9,-29,1
0.12694,0.12631,0.068058,-0.20508,1126,1124,4.3879,-1.1868,1055.1,968.99,0.13891,0.13836,33,-81,1.2717,1.0743,9,-29,1
0.12172,0.12109,0.078947,-0.19419,1082.8,1080.7,4.4319,-1.1428,1550.4,1464.3,0.12664,0.12609,33,-81,1.2325,1.0351,9,-29,1
0.11429,0.11366,0.086207,-0.18693,1003,1001,4.4887,-1.086,1550.4,1464.3,0.13035,0.1298,34,-80,1.1949,0.99751,9,-29,1
0.10952,0.10888,0.087114,-0.18603,930.49,928.45,4.4484,-1.1263,1033.6,947.46,0.12515,0.1246,34,-80,1.2881,1.0907,9,-29,1
0.11454,0.11391,0.086207,-0.18693,930.48,928.43,4.3851,-1.1896,1033.6,947.46,0.12551,0.12496,34,-80,1.3021,1.1047,9,-29,1
0.12488,0.12424,0.091652,-0.18149,1077.7,1075.7,4.3178,-1.2569,1033.6,947.46,0.12381,0.12326,34,-80,1.3725,1.1751,7,-31,1
0.13434,0.13371,0.085299,-0.18784,1153.1,1151,4.1988,-1.3759,1033.6,947.46,0.12653,0.12598,34,-80,1.3946,1.1972,5,-33,1
0.13777,0.13714,0.079855,-0.19328,1201.9,1199.8,4.2398,-1.3349,1033.6,947.46,0.12932,0.12877,34,-80,1.374,1.1766,11,-27,1
0.13319,0.13256,0.087114,-0.18603,1141.5,1139.5,4.2133,-1.3614,1033.6,947.46,0.12039,0.11984,35,-79,1.3489,1.1515,9,-29,1
0.1284,0.12777,0.087114,-0.18603,1071.3,1069.3,4.2417,-1.333,1033.6,947.46,0.12293,0.12238,35,-79,1.39,1.1926,6,-32,1
0.12376,0.12313,0.076225,-0.19691,1036.7,1034.6,4.2843,-1.2904,1033.6,947.46,0.13222,0.13167,35,-79,1.4592,1.2619,6,-32,1
0.11384,0.11321,0.07441,-0.19873,849.71,847.67,4.2936,-1.2811,1012.1,925.93,0.12254,0.12199,35,-79,1.4333,1.2359,6,-32,1
0.11178,0.11115,0.07441,-0.19873,822.91,820.86,4.3322,-1.2425,1012.1,925.93,0.12175,0.1212,36,-78,1.4128,1.2154,6,-32,1
0.12477,0.12414,0.068966,-0.20417,1043.3,1041.3,4.2703,-1.3044,1012.1,925.93,0.13159,0.13104,36,-78,1.474,1.2767,7,-31,1
0.12856,0.12793,0.057169,-0.21597,1021.1,1019.1,4.3049,-1.2698,1012.1,925.93,0.13038,0.12983,36,-78,1.4935,1.2962,5,-33,1
0.125,0.12437,0.047187,-0.22595,964.83,962.78,4.329,-1.2457,990.53,904.39,0.12289,0.12234,37,-77,1.4956,1.2982,3,-35,1
0.12091,0.12027,0.049002,-0.22414,901.44,899.39,4.3691,-1.2056,990.53,904.39,0.11901,0.11846,38,-76,1.5606,1.3632,3,-35,1
0.09453,0.093897,0.061706,-0.21143,643.42,641.37,4.441,-1.1337,990.53,904.39,0.10789,0.10734,39,-75,1.4125,1.2152,3,-35,1
0.061728,0.061094,0.058984,-0.21416,336.15,334.1,4.6431,-0.93157,968.99,882.86,0.094672,0.094122,40,-74,1.1183,0.92092,9,-29,1
0.059425,0.058791,0.049909,-0.22323,233.04,231,4.6739,-0.90086,495.26,409.13,0.083868,0.083317,40,-74,1.1791,0.98172,7,-31,1
0.06317,0.062537,0.048094,-0.22505,377.33,375.29,4.4501,-1.1246,968.99,882.86,0.084133,0.083582,40,-74,1.2801,1.0828,6,-32,1
0.062286,0.061653,0.046279,-0.22686,280.35,278.31,4.6127,-0.96206,968.99,882.86,0.082422,0.081871,41,-73,1.1623,0.96491,7,-31,1
0.062247,0.061614,0.050817,-0.22232,358.78,356.74,4.4683,-1.1065,968.99,882.86,0.085587,0.085036,41,-73,1.2116,1.0142,4,-34,1
0.05598,0.055347,0.068966,-0.20417,252.17,250.12,4.6171,-0.95764,495.26,409.13,0.090302,0.089751,42,-72,1.1292,0.93185,7,-31,1
0.043629,0.042996,0.091652,-0.18149,166.12,164.07,4.7176,-0.85715,473.73,387.6,0.084838,0.084287,42,-72,1.2054,1.008,6,-32,1
0.037353,0.03672,0.094374,-0.17877,101.17,99.122,4.7776,-0.79715,473.73,387.6,0.079206,0.078656,43,-71,1.1625,0.96511,11,-27,1
0.038139,0.037505,0.082577,-0.19056,123.32,121.28,4.8115,-0.76325,473.73,387.6,0.075352,0.074802,44,-70,1.0655,0.86813,12,-26,1
0.043938,0.043305,0.080762,-0.19238,186.09,184.04,4.7462,-0.82853,947.46,861.33,0.083543,0.082993,45,-69,1.2585,1.0611,7,-31,1
0.042749,0.042116,0.091652,-0.18149,157.52,155.47,4.7651,-0.80965,925.93,839.79,0.074753,0.074202,46,-68,1.3068,1.1094,10,-28,1
0.038432,0.037798,0.089837,-0.1833,120.95,118.91,4.6855,-0.88921,2648.6,2562.5,0.064294,0.063743,47,-67,1.2126,1.0152,10,-28,1
0.035125,0.034491,0.080762,-0.19238,117.78,115.73,4.6429,-0.93181,452.2,366.06,0.059952,0.059402,48,-66,1.2447,1.0473,10,-28,1
0.0273,0.026666,0.078947,-0.19419,0.72449,0,4.8203,-0.75438,452.2,366.06,0.042906,0.042356,48,-66,1.1111,0.91368,6,-32,1
0.020978,0.020345,0.076225,-0.19691,23.881,23.157,4.9976,-0.57714,473.73,387.6,0.042836,0.042285,46,-68,1.1766,0.97918,5,-33,1
0.017693,0.01706,0.059891,-0.21325,26.319,25.594,4.9482,-0.62654,516.8,430.66,0.028949,0.028399,44,-70,0.85034,0.65296,5,-33,1
0.017629,0.016996,0.041742,-0.2314,26.979,26.254,4.719,-0.85572,646,559.86,0.0096219,0.0090714,81,-33,0.90207,0.70468,3,-35,1
0.016376,0.015743,0.033575,-0.23956,29.442,28.717,4.6273,-0.94738,646,559.86,0.013934,0.013383,18,-96,1.3596,1.1622,3,-35,1
0.012764,0.012131,0.037205,-0.23593,32.667,31.942,4.6183,-0.9564,602.93,516.8,0.012348,0.011798,99,-15,1.1091,0.91168,2,-36,1
0.010436,0.0098029,0.039927,-0.23321,34.578,33.853,4.5917,-0.98298,602.93,516.8,0.012472,0.011921,101,-13,1.1759,0.97856,2,-36,1
0.0065032,0.0058699,0.055354,-0.21779,50.524,49.8,5.0113,-0.56342,904.39,818.26,0.0087009,0.0081504,44,-70,0.8382,0.64082,4,-34,1
0.0036249,0.0029915,0.076225,-0.19691,46.561,45.837,5.1218,-0.4529,947.46,861.33,0.0071904,0.0066399,45,-69,0.87439,0.677,3,-35,0
0.0030955,0.0024622,0.071688,-0.20145,42.512,41.787,5.1854,-0.38929,904.39,818.26,0.0040595,0.003509,42,-72,0.62903,0.43164,4,-34,0
0.0026634,0.0020301,0.068058,-0.20508,38.323,37.598,5.0899,-0.4848,904.39,818.26,0.0038202,0.0032696,43,-71,0.61796,0.42058,4,-34,0
0.0026184,0.001985,0.068058,-0.20508,33.762,33.038,4.8991,-0.67562,925.93,839.79,0.0052624,0.0047118,44,-70,1.0172,0.81986,3,-35,0
0.0024591,0.0018257,0.053539,-0.2196,34.853,34.128,5.1395,-0.43525,925.93,839.79,0.0048718,0.0043213,45,-69,0.93625,0.73886,3,-35,0
0.0020926,0.0014592,0.054446,-0.21869,31.661,30.937,4.9834,-0.59134,925.93,839.79,0.0049757,0.0044252,42,-72,1.1354,0.93798,3,-35,0
0.0019485,0.0013151,0.067151,-0.20599,27.607,26.882,4.9988,-0.57591,968.99,882.86,0.004522,0.0039715,44,-70,1.1282,0.93086,3,-35,0
0.0016757,0.0010423,0.071688,-0.20145,25.792,25.068,4.9345,-0.64021,925.93,839.79,0.0041245,0.003574,45,-69,1.1076,0.91024,3,-35,0
0.0014901,0.00085672,0.068966,-0.20417,27.034,26.309,5.1098,-0.4649,925.93,839.79,0.0023797,0.0018291,42,-72,0.72273,0.52534,5,-33,0
0.0014768,0.0008434,0.068966,-0.20417,24.373,23.649,5.0038,-0.57087,925.93,839.79,0.0030869,0.0025364,44,-70,0.63547,0.43809,3,-35,0
0.0011261,0.00049272,0.096189,-0.17695,20.915,20.191,5.1615,-0.41325,107.67,21.533,0.0016481,0.0010976,42,-72,0.21297,0.015585,12,-26,0
0.00093425,0.00030089,0.11071,-0.16243,19.328,18.603,5.2727,-0.30202,107.67,21.533,0.0013473,0.00079678,44,-70,0.29408,0.096698,13,-25,0
0.00088113,0.00024777,0.1225,-0.15064,19.915,19.19,5.1982,-0.37649,258.4,172.27,0.0011191,0.0005686,38,-76,0.17674,0,20,-18,0
0.0010215,0.00038816,0.11706,-0.15608,19.246,18.521,5.3063,-0.2684,710.6,624.46,0.00098397,0.00043346,146,0,0.37219,0.19545,7,-31,0
0.011304,0.010671,0.060799,-0.21234,25.358,24.633,4.2333,-1.3414,732.13,646,0.0091515,0.008601,67,-79,1.4033,1.2266,3,-35,1
0.01849,0.017856,0.030853,-0.24229,1.1726,0.44808,4.0143,-1.5605,710.6,624.46,0.018219,0.017669,75,-71,1.6351,1.4583,3,-35,1
0.021454,0.020821,0.030853,-0.24229,13.69,12.965,3.7833,-1.7914,710.6,624.46,0.022782,0.022231,73,-73,1.6895,1.5128,3,-35,1
0.02124,0.020607,0.03176,-0.24138,14.417,13.693,3.7065,-1.8682,732.13,646,0.023893,0.023342,71,-75,1.6595,1.4827,3,-35,1
0.021493,0.02086,0.032668,-0.24047,9.3582,8.6338,3.8521,-1.7226,732.13,646,0.024811,0.024261,70,-76,1.6326,1.4559,3,-35,1
0.023801,0.023168,0.032668,-0.24047,18.906,18.182,3.8093,-1.7654,753.66,667.53,0.026475,0.025924,69,-77,1.6087,1.432,3,-35,1
0.026396,0.025763,0.032668,-0.24047,41.872,41.148,3.5605,-2.0142,753.66,667.53,0.028247,0.027696,69,-77,1.6075,1.4307,3,-35,1
0.027425,0.026792,0.032668,-0.24047,45.004,44.279,3.5801,-1.9946,753.66,667.53,0.029525,0.028975,69,-77,1.5735,1.3967,3,-35,1
0.027013,0.02638,0.033575,-0.23956,45.919,45.195,3.5698,-2.0049,753.66,667.53,0.029635,0.029085,68,-78,1.5777,1.4009,3,-35,1
0.025907,0.025274,0.033575,-0.23956,42.465,41.741,3.5622,-2.0125,753.66,667.53,0.030248,0.029698,69,-77,1.5656,1.3889,5,-33,1
