@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
1.2938,49,1
1.3031,49,1
1.3232,49,1
1.3501,49,1
1.3134,49,1
1.2539,49,1
1.2142,51,1
1.2729,49,1
1.3238,48,1
1.3675,49,1
1.3266,49,1
1.3285,49,1
1.2782,48,1
1.2347,48,1
1.2205,48,1
1.3435,48,1
1.3846,48,1
1.3732,35,1
1.2075,47,1
1.2515,47,1
1.2674,47,1
1.2069,47,1
1.2322,47,1
1.1943,46,1
1.1939,43,1
1.1883,40,1
1.2431,37,1
1.2757,33,1
1.2784,47,1
1.2954,46,1
1.2817,33,1
1.3523,30,1
1.3009,42,1
1.329,40,1
1.3363,29,1
1.3482,22,1
1.3938,20,1
1.45,18,1
1.3557,27,1
1.1179,47,1
1.1122,32,1
1.257,24,1
1.1622,27,1
1.209,22,1
1.1268,26,1
1.0759,33,1
1.0129,55,1
1.0031,52,1
1.2577,43,1
1.3061,48,1
1.2138,48,1
1.2466,48,1
1.1104,34,1
1.0047,23,1
0.54625,28,1
0.90404,20,1
1.3546,11,1
1.1073,11,1
1.1731,11,1
0.8373,18,1
0.81763,21,0
0.60931,22,0
0.65579,19,0
1.0226,24,0
0.90252,27,0
1.0897,20,0
1.0731,20,0
0.99096,23,0
0.64863,32,0
0.66942,34,0
0.41058,38,0
0.33929,83,0
0.26052,110,0
0.36173,53,0
1.3999,13,1
1.6345,12,1
1.6886,12,1
1.6574,13,1
1.6302,13,1
1.6093,13,1
1.6085,13,1
1.5741,13,1
1.5756,13,1
1.5626,14,1
1.5313,16,1
1.5967,14,1
1.6339,13,1
1.5975,13,1
1.5941,13,1
1.6288,14,1
1.6888,14,1
1.6537,13,1
1.6515,13,1
1.6715,13,1
1.6597,13,1
1.6112,13,1
1.5607,14,1
1.582,14,1
1.594,14,1
1.6118,14,1
1.5931,14,1
1.5885,14,1
1.6013,13,1
1.5834,13,1
1.4928,13,1
1.3416,15,1
1.4436,14,1
1.4048,15,1
1.2128,13,1
1.2128,15,1
0.6417,26,1
1.0369,18,1
0.40105,15,1
0.35124,18,1
0.29113,31,1
0.2993,37,1
0.38966,74,1
0.29925,77,1
0.48791,59,1
1.151,21,1
1.3382,15,1
1.2881,16,1
1.1399,16,1
1.4655,13,1
1.4064,12,1
1.2343,13,1
0.71812,23,1
0.46635,38,1
0.51647,36,1
0.78697,35,1
0.64013,61,1
0.37344,70,1
0.50788,54,1
0.51361,46,1
0.41539,48,0
0.49317,61,0
0.35055,89,0
0.30168,87,0
0.31461,81,0
0.34689,86,0
0.31762,87,0
0.31351,92,0
0.35582,98,0
0.32747,95,0
0.44158,89,0
0.37179,67,0
0.27165,66,0
0.44322,80,0
0.6432,69,0
0.36314,54,0
0.31514,72,0
0.33381,58,0
0.21811,71,0
0.51613,100,0
0.57698,36,0
0.36249,72,0
0.27377,85,0
0.28933,87,0
0.2828,120,0
0.32454,139,0
0.28077,154,0
0.15282,182,0
0.75791,35,1
1.1042,17,1
0.87767,47,1
0.8539,37,1
1.2777,22,1
1.3903,22,1
1.4666,27,1
1.3923,22,1
1.4711,20,1
1.4257,27,1
1.2365,36,1
1.1983,55,1
1.2557,71,1
1.1517,86,1
1.237,85,1
1.2804,88,1
1.1623,104,1
1.1411,104,1
1.2632,104,1
1.2394,114,1
1.2794,112,1
1.2423,115,1
1.236,105,1
1.2523,86,1
1.2757,84,1
1.3556,90,1
1.3619,105,1
1.3286,83,1
1.3567,85,1
1.3677,101,1
1.3846,116,1
1.367,117,1
1.3849,117,1
1.3773,117,1
1.4245,112,1
1.4374,94,1
1.4102,75,1
1.3872,68,1
1.4014,36,1
1.3045,90,1
1.384,65,1
1.3109,28,1
1.3029,44,1
1.4024,33,1
1.4646,23,1
1.4724,26,1
1.4619,38,1
1.3656,51,1
1.2121,59,1
1.5542,58,1
1.404,66,1
1.4501,52,1
1.2449,41,1
0.92747,50,1
0.62036,28,1
0.59025,36,1
0.87138,23,1
0.67168,28,1
0.81474,21,1
0.90665,19,1
0.63328,24,1
1.3781,21,1
1.6722,20,1
1.6173,20,1
1.3743,19,1
1.3466,19,1
1.3646,20,1
1.4874,18,1
1.5033,18,1
1.4568,18,1
1.4245,18,1
1.4742,18,1
1.4778,22,1
1.4496,19,1
1.4683,20,1
1.4505,25,1
1.4524,28,1
1.471,27,1
1.4871,28,1
1.5203,28,1
1.465,28,1
1.4286,28,1
1.4819,28,1
1.521,25,1
1.5082,28,1
1.474,28,1
1.4379,24,1
1.4493,28,1
1.4593,26,1
1.4661,19,1
1.4567,22,1
1.4428,19,1
1.4709,19,1
1.4606,18,1
1.4459,18,1
1.4529,18,1
1.482,18,1
1.5174,18,1
1.5665,18,1
1.4614,27,1
1.3028,40,1
1.2514,18,1
1.3664,20,1
1.1783,17,1
1.088,29,1
1.012,31,1
1.1201,34,1
0.96619,26,1
1.4835,18,1
1.4494,18,1
1.5227,18,1
1.4895,18,1
1.3155,18,1
0.60658,18,1
1.4234,15,1
1.6066,15,1
1.5549,15,1
1.5657,15,1
1.6084,15,1
1.6656,15,1
1.6845,15,1
1.6886,15,1
1.7059,15,1
1.6792,15,1
1.6774,15,1
1.6969,15,1
1.6879,15,1
1.6876,15,1
1.7243,15,1
1.7225,15,1
1.6607,15,1
1.5567,15,1
1.5603,14,1
1.6204,14,1
1.5671,14,1
1.6716,14,1
1.648,14,1
1.6195,14,1
1.5778,14,1
1.6111,14,1
1.6732,13,1
1.3998,13,1
1.4842,12,1
1.2533,11,1
1.0964,11,1
1.2677,11,1
0.79356,11,1
0.77499,17,1
0.83988,26,1
0.66424,13,1
0.56361,19,1
0.38688,21,1
0.57116,23,1
0.36211,38,1
0.52917,45,1
0.44225,60,1
0.35323,64,1
0.95752,32,1
1.3498,14,1
1.5327,14,1
1.4512,13,1
1.5769,13,1
1.3711,12,1
1.2764,11,1
1.0835,11,1
0.97469,12,1
0.60835,11,1
0.98923,9,1
0.93884,10,1
0.7423,14,1
0.44594,18,1
0.50498,24,1
0.64245,14,1
0.46542,29,0
0.48052,33,0
0.45657,60,0
0.42388,65,0
0.35521,67,0
0.27275,268,0
0.41016,278,0
0.15931,290,0
0.34371,279,0
0.31572,274,0
0.30512,173,0
0.41856,74,0
0.66129,48,0
0.53024,66,0
0.32454,99,0
0.25446,172,0
0.22396,197,0
0.17425,241,0
0.34943,266,0
0.31716,240,0
0.16678,212,0
0.32205,248,0
0.62668,47,0
1.4207,28,0
1.4363,24,0
1.4395,23,1
1.562,22,1
1.688,21,1
1.7262,21,1
1.7082,21,1
1.7621,20,1
1.7007,20,1
1.7651,20,1
1.5578,20,1
1.5179,30,1
1.5101,30,1
1.5396,32,1
1.4358,30,1
1.5301,26,1
1.4212,32,1
1.2918,47,1
1.3576,42,1
1.4168,35,1
1.367,38,1
1.3158,41,1
1.3206,39,1
1.2248,50,1
1.2216,52,1
1.3461,34,1
1.3141,28,1
1.393,26,1
1.3786,27,1
1.3804,27,1
1.394,31,1
1.3771,27,1
1.4439,19,1
1.392,18,1
1.4694,18,1
1.5125,18,1
1.5224,18,1
1.5038,18,1
1.4962,18,1
1.4935,18,1
1.4699,22,1
1.3565,68,1
1.2699,73,1
1.3943,69,1
1.3995,58,1
1.4697,34,1
1.5264,23,1
1.4827,17,1
1.4789,17,1
1.5126,17,1
1.5382,17,1
1.5506,17,1
1.5919,17,1
1.6192,17,1
1.6284,17,1
1.6137,17,1
1.6065,17,1
1.5767,17,1
1.548,17,1
1.5018,17,1
1.4064,17,1
1.4563,17,1
1.3732,36,1
1.3455,34,1
0.89722,24,1
0.99351,11,1
1.3631,10,1
1.324,10,1
1.3284,10,1
1.2581,9,1
1.0527,9,1
1.2932,12,1
1.323,9,1
1.108,13,1
1.1589,43,1
1.117,29,1
1.1824,34,1
1.1675,64,1
1.1787,85,1
1.1472,73,1
1.124,60,1
1.0563,34,1
1.0854,40,1
1.1011,44,1
1.0485,30,1
1.1598,22,1
1.2445,70,1
1.2532,65,1
1.1965,34,1
1.2366,84,1
1.2113,85,1
1.1334,50,1
1.1445,24,1
1.1086,14,1
1.2113,10,1
1.4589,9,1
1.4055,10,1
0.92434,12,0
0.82956,23,0
0.90287,19,0
0.65609,26,0
0.60259,46,0
0.61989,35,0
0.76238,55,0
0.47557,128,0
0.42508,69,0
1.5293,12,0
1.7068,13,1
1.6799,14,1
1.7008,14,1
1.7193,14,1
1.6429,14,1
1.71,14,1
1.6894,14,1
1.7018,15,1
1.6876,14,1
1.6678,14,1
1.669,14,1
1.6933,14,1
1.6959,14,1
1.6762,14,1
1.6853,15,1
1.2834,15,1
0.89494,20,1
1.2798,46,1
1.3622,47,1
1.3748,47,1
1.3687,47,1
1.3711,47,1
1.3714,47,1
1.3836,44,1
1.3777,48,1
1.3616,48,1
1.4079,49,1
1.4063,46,1
1.3801,45,1
1.402,45,1
1.3938,52,1
1.3925,37,1
1.3617,27,1
1.3776,39,1
1.3531,43,1
1.3376,42,1
1.3483,46,1
1.351,52,1
1.3543,50,1
1.3891,49,1
1.3518,56,1
1.3367,46,1
1.3801,40,1
1.3866,48,1
1.3689,55,1
1.3542,56,1
1.3656,43,1
1.3778,46,1
1.3618,48,1
1.3713,55,1
1.3545,36,1
1.4151,18,1
1.4308,34,1
1.4243,29,1
1.403,35,1
1.3989,28,1
1.4199,38,1
1.4292,34,1
1.4343,49,1
1.4338,57,1
1.4582,60,1
1.4294,58,1
1.4055,33,1
1.435,20,1
1.4375,37,1
1.4194,61,1
1.4135,65,1
1.4299,75,1
1.4422,77,1
1.4408,57,1
1.4522,26,1
1.4591,25,1
1.4936,25,1
1.4826,52,1
1.4475,35,1
1.4339,43,1
1.4172,39,1
1.4071,50,1
1.4179,61,1
1.428,69,1
1.4271,51,1
1.4334,43,1
1.4162,61,1
1.4107,49,1
1.4231,28,1
1.44,34,1
1.4456,31,1
1.4566,19,1
1.4586,26,1
1.4418,25,1
1.4354,20,1
1.4309,20,1
1.4325,17,1
1.4398,17,1
1.4491,17,1
1.445,17,1
1.4452,18,1
1.4569,32,1
1.4561,27,1
1.442,25,1
1.459,23,1
1.4467,35,1
1.4255,41,1
1.4272,36,1
1.4436,23,1
1.4761,21,1
1.4727,45,1
1.458,45,1
1.4487,45,1
1.4374,45,1
1.4414,45,1
1.4712,41,1
1.4824,27,1
1.5119,27,1
1.5607,22,1
1.5544,19,1
1.5562,18,1
1.533,18,1
1.526,19,1
1.4709,18,1
1.4001,19,1
1.3748,19,1
1.5025,19,1
1.518,19,1
1.4576,19,1
1.5191,19,1
1.4189,19,1
1.4278,19,1
1.4406,19,1
1.4383,19,1
1.413,20,1
1.52,20,1
1.5472,20,1
1.4853,20,1
1.5545,20,1
1.5605,20,1
1.5424,20,1
1.5555,20,1
1.571,20,1
1.5807,20,1
1.5438,20,1
1.5489,20,1
1.5486,20,1
1.5561,20,1
1.5623,20,1
1.5777,20,1
1.5642,20,1
1.5731,20,1
1.506,19,1
1.5543,19,1
1.4582,19,1
1.5808,19,1
1.5088,19,1
1.5137,19,1
1.5203,19,1
1.5437,18,1
1.5202,18,1
1.5252,18,1
1.5694,18,1
1.5438,18,1
1.564,18,1
1.5377,18,1
1.5906,18,1
1.6032,18,1
1.6092,18,1
1.6172,18,1
1.59,18,1
1.568,18,1
1.5617,18,1
1.5466,18,1
1.5299,18,1
1.581,18,1
1.5994,18,1
1.588,18,1
1.5499,18,1
1.5614,18,1
1.5943,18,1
1.5877,18,1
1.629,18,1
1.6139,18,1
1.5056,19,1
1.3737,19,1
1.5488,19,1
1.5106,19,1
1.4235,19,1
1.0239,19,1
0.7634,21,1
1.1567,15,1
1.3798,15,1
1.5458,15,1
1.5118,14,1
1.578,14,1
1.7381,14,1
1.6057,14,1
1.6461,14,1
1.6309,14,1
1.7183,14,1
1.6428,14,1
1.7906,14,1
1.4997,14,1
0.89446,14,1
1.1359,14,1
0.50083,20,1
1.149,17,1
1.3493,12,1
1.1415,12,1
1.0455,11,1
1.0122,11,1
1.269,11,1
1.187,11,1
0.77717,12,1
0.47322,17,1
0.83583,9,1
1.1567,14,1
0.78643,22,1
0.54266,21,1
0.6359,26,1
0.34724,26,1
0.37663,28,1
0.45255,68,0
0.6086,67,0
0.60312,61,0
0.40924,85,0
0.52847,78,0
0.3696,89,0
0.23789,96,0
0.35308,80,0
0.33185,69,0
0.46274,75,0
0.40498,76,0
0.26993,73,0
0.40932,71,0
0.36345,68,0
0.35281,86,0
0.26426,93,0
0.27397,100,0
0.39161,95,0
0.331,170,0
0.27454,176,0
0.33929,167,0
0.49121,141,0
1.2441,40,0
1.6625,33,0
1.6112,33,1
1.2273,34,1
1.1771,87,1
1.5863,95,1
1.3227,79,1
1.3125,39,1
1.2783,33,1
1.3312,33,1
1.3142,34,1
1.3439,37,1
1.5264,34,1
1.572,34,1
1.5786,35,1
1.6626,35,1
1.6783,36,1
1.4218,36,1
1.2554,37,1
1.313,37,1
1.2097,42,1
1.2298,112,1
1.3355,81,1
1.4367,107,1
1.4229,115,1
1.5956,115,1
1.5923,115,1
1.5459,115,1
1.5161,115,1
1.5086,115,1
1.5844,115,1
1.6368,115,1
1.5551,114,1
1.5088,114,1
1.5226,114,1
1.5388,111,1
1.4991,92,1
1.374,87,1
1.3441,38,1
1.4421,51,1
1.3434,37,1
1.4372,51,1
1.4691,97,1
1.3766,71,1
1.4534,112,1
1.5051,113,1
1.5544,113,1
1.398,75,1
1.3286,46,1
1.5031,37,1
1.5799,37,1
1.644,38,1
1.6392,37,1
1.5735,37,1
1.6676,37,1
1.4776,36,1
1.2124,35,1
0.5447,48,1
0.71568,48,1
0.40964,61,1
0.37702,75,1
0.66595,32,1
1.0851,27,1
0.54034,62,1
1.0928,36,1
1.2931,22,1
1.2796,22,1
1.3306,21,1
1.3173,21,1
1.2007,26,1
1.1635,47,1
1.0855,45,1
1.1886,64,1
1.1089,68,1
1.21,55,1
1.2328,49,1
1.3116,51,1
1.3332,49,1
1.375,49,1
1.3433,49,1
1.3302,49,1
1.2941,49,1
1.303,49,1
1.3233,49,1
1.3501,49,1
1.3134,49,1
1.2538,49,1
1.2142,51,1
1.2729,49,1
1.3239,48,1
1.3675,49,1
1.3266,49,1
1.3285,49,1
1.2782,48,1
1.2349,48,1
1.2205,48,1
1.3435,48,1
1.3847,48,1
1.3732,35,1
1.2076,47,1
1.2513,47,1
1.2675,47,1
1.207,47,1
1.2323,47,1
1.1946,46,1
1.194,43,1
1.1886,40,1
1.2434,37,1
1.2758,33,1
1.2784,47,1
1.2952,46,1
1.2819,33,1
1.3522,30,1
1.3008,42,1
1.3288,40,1
1.3363,29,1
1.3483,22,1
1.3938,20,1
1.4499,18,1
1.3561,27,1
1.1185,47,1
1.1125,32,1
1.2564,25,1
1.1618,27,1
1.2096,22,1
1.1275,26,1
1.0766,32,1
1.0121,55,1
1.0031,52,1
1.2582,43,1
1.3068,48,1
1.2134,48,1
1.246,48,1
1.1109,34,1
1.0061,23,1
0.54777,28,1
0.90649,20,1
1.3586,11,1
1.1162,11,1
1.1738,11,1
0.84407,19,1
0.81373,20,0
0.64683,23,0
0.67536,19,0
0.98649,22,0
0.88123,28,0
1.0972,21,0
1.0558,19,0
1.0413,25,0
0.73207,31,0
0.74785,35,0
0.38948,46,0
0.39433,65,0
0.34013,87,0
0.37797,47,0
1.3997,13,1
1.634,12,1
1.688,12,1
1.6587,13,1
1.6315,13,1
1.6078,13,1
1.6068,13,1
1.5746,13,1
1.5763,13,1
1.5633,14,1
1.5296,16,1
1.5966,14,1
1.6339,13,1
1.6,13,1
1.594,13,1
1.6288,14,1
1.6883,14,1
1.6535,13,1
1.6522,13,1
1.6705,13,1
1.6618,13,1
1.611,13,1
1.5613,14,1
1.5822,14,1
1.5937,14,1
1.6126,14,1
1.5922,14,1
1.5898,14,1
1.6022,13,1
1.5852,13,1
1.4955,13,1
1.3426,15,1
1.4448,14,1
1.4028,17,1
1.1974,13,1
1.2135,17,1
0.61766,26,1
1.0929,16,1
0.40938,14,1
0.35445,18,1
0.30585,29,1
0.29867,35,1
0.39063,75,1
0.29798,77,1
0.48799,59,1
1.1512,21,1
1.338,15,1
1.288,16,1
1.1398,16,1
1.4653,13,1
1.4066,12,1
1.2345,13,1
0.71764,23,1
0.46688,38,1
0.51651,36,1
0.78448,34,1
0.63948,59,1
0.37422,72,1
0.50842,53,1
0.50806,47,1
0.4191,48,0
0.49813,61,0
0.35602,89,0
0.30216,89,0
0.31855,81,0
0.35848,86,0
0.31496,88,0
0.31496,91,0
0.35552,97,0
0.32676,95,0
0.43572,89,0
0.36954,67,0
0.29379,66,0
0.42713,81,0
0.65819,69,0
0.38919,56,0
0.42344,67,0
0.40212,56,0
0.36881,67,0
0.61273,79,0
0.5527,43,0
0.31876,83,0
0.25146,84,0
0.29932,85,0
0.23855,120,0
0.33291,136,0
0.30507,150,0
0.25362,184,0
0.75664,35,1
1.103,17,1
0.87784,48,1
0.85311,37,1
1.2777,22,1
1.3903,22,1
1.4666,27,1
1.3922,22,1
1.4711,20,1
1.4256,27,1
1.2366,36,1
1.1983,55,1
1.2557,71,1
1.1517,86,1
1.237,85,1
1.2804,88,1
1.1623,104,1
1.141,104,1
1.2632,104,1
1.2394,114,1
1.2794,112,1
1.2423,115,1
1.236,105,1
1.2523,86,1
1.2757,84,1
1.3556,90,1
1.3619,105,1
1.3286,83,1
1.3567,85,1
1.3677,100,1
1.3846,116,1
1.367,117,1
1.3849,117,1
1.3772,117,1
1.4245,112,1
1.4374,94,1
1.4102,75,1
1.3872,68,1
1.4014,36,1
1.3045,90,1
1.384,65,1
1.3109,28,1
1.3028,44,1
1.4024,33,1
1.4646,23,1
1.4724,26,1
1.462,38,1
1.3657,51,1
1.2122,59,1
1.5542,58,1
1.4041,66,1
1.45,52,1
1.2449,41,1
0.92756,50,1
0.62039,28,1
0.59023,36,1
0.87175,23,1
0.67193,28,1
0.8147,21,1
0.90688,19,1
0.63313,24,1
1.378,21,1
1.6722,20,1
1.6172,20,1
1.3741,19,1
1.3467,19,1
1.3645,20,1
1.4875,18,1
1.5033,18,1
1.4566,18,1
1.4244,18,1
1.4743,18,1
1.4777,22,1
1.4495,19,1
1.4684,20,1
1.4506,25,1
1.4524,28,1
1.471,27,1
1.4872,28,1
1.5204,28,1
1.465,28,1
1.4285,28,1
1.4819,28,1
1.5212,25,1
1.5081,28,1
1.4739,28,1
1.4379,24,1
1.4493,28,1
1.4593,26,1
1.4661,19,1
1.4568,22,1
1.4429,19,1
1.4709,19,1
1.4607,18,1
1.4459,18,1
1.4529,18,1
1.4821,18,1
1.5172,18,1
1.5662,18,1
1.4612,27,1
1.3026,39,1
1.251,18,1
1.3663,20,1
1.1791,17,1
1.0885,29,1
1.0108,31,1
1.12,34,1
0.96626,26,1
1.482,18,1
1.4489,18,1
1.522,18,1
1.4897,18,1
1.3173,18,1
0.60563,18,1
1.4208,15,1
1.6058,15,1
1.555,15,1
1.5665,15,1
1.6098,15,1
1.6643,15,1
1.6841,15,1
1.6897,15,1
1.7059,15,1
1.6798,15,1
1.6775,15,1
1.6971,15,1
1.688,15,1
1.6864,15,1
1.7247,15,1
1.7222,15,1
1.6613,15,1
1.5578,15,1
1.5598,14,1
1.6205,14,1
1.5674,14,1
1.6712,14,1
1.6474,14,1
1.6194,14,1
1.5775,14,1
1.611,14,1
1.6731,13,1
1.3998,13,1
1.4856,12,1
1.2522,11,1
1.0987,11,1
1.2647,11,1
0.79341,11,1
0.78734,16,1
0.82094,26,1
0.64703,13,1
0.53809,17,1
0.37579,17,1
0.56581,22,1
0.36309,35,1
0.52718,46,1
0.43893,60,1
0.35196,65,1
0.95745,32,1
1.3503,14,1
1.5323,14,1
1.4511,13,1
1.5772,13,1
1.3715,12,1
1.2763,11,1
1.0833,11,1
0.9753,12,1
0.60788,11,1
0.99161,9,1
0.93754,10,1
0.74295,15,1
0.45004,17,1
0.51081,24,1
0.64346,14,1
0.47086,28,0
0.48623,32,0
0.46672,57,0
0.42801,65,0
0.358,67,0
0.070899,24,0
0.032713,30,0
0.19856,21,0
0.051128,18,0
0.20492,37,1
0.49036,51,1
0.84202,44,1
1.1494,21,1
1.3027,26,1
1.0827,41,1
0.88969,27,1
1.0861,20,1
1.0923,20,1
1.4674,20,1
1.4559,19,1
1.4581,19,1
1.5082,19,1
1.3475,19,1
1.582,19,1
1.458,20,1
1.3426,20,1
1.0278,30,1
0.98943,37,1
0.91648,32,1
1.1366,35,1
1.392,31,1
1.3911,32,1
1.5186,32,1
1.6315,32,1
1.6408,32,1
1.5238,32,1
1.0282,32,1
1.015,34,1
0.98238,36,1
1.0478,48,1
1.0655,44,1
1.1245,33,1
1.3286,30,1
1.2052,32,1
1.2693,34,1
1.2252,41,1
1.1832,34,1
1.1356,38,1
1.1844,37,1
1.2781,32,1
1.2253,52,1
1.362,54,1
1.4135,50,1
1.2765,60,1
1.1319,66,1
1.2633,64,1
1.2094,58,1
1.2914,60,1
1.2822,50,1
1.3196,49,1
1.1578,49,1
1.1804,31,1
1.1433,38,1
1.2541,22,1
1.2177,22,1
1.043,35,1
1.2075,24,1
1.1712,29,1
0.7465,39,1
0.77739,41,1
1.0497,41,1
1.038,34,1
1.2471,30,1
0.904,28,1
0.6564,28,0
0.55847,29,0
0.43279,28,0
0.40425,28,0
0.3465,32,0
0.47969,33,0
0.4489,28,0
0.2901,28,0
0.45103,15,0
0.69213,9,0
0.48978,7,0
0.35593,24,0
0.48083,29,0
0.28941,30,0
0.34792,50,1
0.81001,35,1
0.8037,37,1
0.90841,47,1
0.87871,33,1
1.1147,25,1
1.1637,22,1
1.4567,22,1
1.3997,22,1
1.1719,24,1
1.0085,44,1
1.3938,32,1
1.5438,32,1
1.3711,35,1
1.3429,43,1
1.4387,43,1
1.3615,43,1
1.2964,53,1
1.1722,53,1
1.1661,43,1
1.1187,50,1
1.2567,65,1
1.1269,66,1
1.3269,48,1
1.4458,44,1
1.4977,41,1
1.4642,44,1
1.4663,41,1
1.4009,52,1
1.289,53,1
1.3884,54,1
1.2408,61,1
1.3769,52,1
1.3657,63,1
1.4019,52,1
1.5173,52,1
1.3922,52,1
1.2537,63,1
1.2317,59,1
1.38,52,1
1.5552,52,1
1.4366,52,1
1.341,63,1
1.3158,56,1
1.3915,43,1
1.3079,63,1
1.4189,52,1
1.5274,52,1
1.6076,51,1
1.662,51,1
1.666,51,1
1.3482,50,1
0.90808,58,1
0.79552,53,1
0.901,57,1
0.74922,59,1
0.57662,67,1
0.93221,74,1
1.1797,67,1
1.2141,59,1
1.0304,57,1
1.1343,57,1
1.3602,57,1
1.3521,57,1
1.319,62,1
1.3286,57,1
1.5584,57,1
1.4968,57,1
1.5818,57,1
1.6367,57,1
1.5405,57,1
1.5846,57,1
1.4451,58,1
1.3769,64,1
1.3483,75,1
1.3455,60,1
1.237,71,1
1.3338,80,1
1.284,75,1
1.1264,71,1
1.2542,76,1
1.3696,80,1
1.2927,79,1
1.326,80,1
1.3254,85,1
1.3967,93,1
1.3972,82,1
1.2562,75,1
1.238,69,1
1.3052,64,1
1.3397,67,1
1.2234,60,1
1.1937,95,1
1.2174,87,1
1.2593,84,1
1.2626,85,1
1.1745,85,1
1.3302,99,1
1.3189,84,1
1.3097,84,1
1.3765,84,1
1.368,84,1
1.1525,74,1
1.1133,73,1
1.3243,83,1
1.2729,87,1
1.2293,86,1
1.3959,86,1
1.3899,82,1
1.1604,80,1
1.2737,51,1
1.425,51,1
1.2437,53,1
0.84927,55,1
0.78545,68,1
0.76406,74,1
1.0247,75,1
1.112,89,1
1.0217,84,1
0.92125,79,1
1.1427,75,1
1.1567,60,1
1.0074,56,1
1.2884,56,1
1.2219,56,1
1.2233,56,1
1.3415,57,1
1.2872,57,1
1.0287,61,1
0.71795,61,1
1.1609,71,1
1.1316,67,1
1.3156,87,1
1.2866,81,1
1.176,71,1
1.3536,84,1
1.2881,72,1
1.3719,73,1
1.3351,54,1
1.3091,82,1
1.1634,59,1
1.2419,58,1
1.1898,53,1
1.3883,54,1
1.4135,51,1
1.4185,52,1
1.4078,51,1
1.448,51,1
1.456,52,1
1.3019,53,1
1.5439,54,1
1.4456,54,1
1.5051,55,1
1.2386,54,1
1.2645,55,1
1.3358,65,1
1.4307,81,1
1.3484,64,1
1.3306,56,1
1.3626,77,1
1.4376,84,1
1.3429,62,1
1.3237,68,1
1.2176,76,1
1.4078,88,1
1.1924,74,1
1.3603,53,1
1.4724,47,1
1.4408,49,1
1.4154,47,1
1.0002,47,1
0.85008,70,1
0.91582,63,1
1.1541,62,1
0.82219,69,1
0.95122,55,1
0.80996,59,1
1.1622,53,1
1.4736,47,1
1.5692,47,1
1.5719,46,1
1.2069,46,1
0.84968,49,1
0.35395,53,1
1.0614,46,1
0.92173,47,1
0.93913,46,1
1.2726,47,1
1.2414,47,1
0.96326,46,1
1.1131,47,1
1.2506,47,1
0.91058,46,1
0.88584,46,0
1.0865,47,0
1.014,46,0
0.70541,43,0
0.67043,49,0
0.66413,51,0
0.83058,46,0
0.80851,46,0
1.0004,46,0
1.0781,46,0
0.96763,45,0
0.80153,46,0
0.39322,47,0
0.12065,51,0
0.55346,46,0
0.25312,43,0
0.24087,52,0
0.23058,47,0
0.49499,62,0
0.56259,50,0
0.46432,51,1
0.74154,54,1
0.56583,55,1
0.93163,44,1
1.3903,31,1
1.3936,50,1
1.1195,55,1
1.2113,55,1
1.4572,56,1
0.79885,54,1
1.1949,46,1
1.2694,47,1
1.4492,47,1
1.3883,48,1
1.5011,48,1
1.3762,48,1
1.2413,55,1
1.0131,46,1
0.99507,47,1
0.77753,52,1
0.73384,52,1
0.93078,50,1
0.78094,46,1
0.65505,55,1
0.49506,65,1
0.43393,71,1
0.89081,51,1
1.0657,51,1
0.7779,52,1
0.83174,84,1
1.038,84,1
1.1198,83,1
1.2729,84,1
1.233,84,1
1.3003,63,1
1.2199,54,1
0.86881,59,1
0.65248,58,1
1.1298,57,1
1.3402,55,1
1.3931,56,1
1.2645,55,1
1.2013,56,1
1.3336,56,1
1.2979,56,1
1.2582,56,1
1.11,56,1
1.2605,55,1
1.1771,55,1
0.98153,54,1
0.89859,62,1
0.91358,71,1
1.1271,56,1
1.0675,55,1
1.2909,55,1
1.3599,54,1
1.3343,48,1
1.3843,43,1
1.2397,54,1
0.96007,62,1
1.2936,44,1
1.3422,45,1
1.0572,45,1
1.1326,44,1
1.3749,44,1
1.4634,44,1
0.81638,48,1
0.92724,54,1
1.1384,44,1
1.2122,44,1
1.3848,44,1
1.3044,44,1
1.0177,47,1
0.83575,42,1
1.0618,53,1
0.91014,43,1
1.0093,40,1
0.89798,56,1
0.55238,49,1
0.59805,44,1
0.71453,38,1
1.0472,24,1
1.0473,26,1
1.0148,33,1
1.053,33,1
1.0021,39,1
0.64911,42,1
0.80248,43,1
0.95863,40,0
0.796,44,0
0.905,39,0
0.84739,44,0
0.85968,43,0
0.77431,42,0
0.82561,42,0
0.89717,30,0
0.71953,43,0
0.68641,44,0
0.8215,42,0
0.66922,43,0
0.45443,44,0
0.42616,50,0
0.41651,65,0
0.78105,46,1
1.0759,34,1
1.0982,39,1
0.84613,26,1
1.491,23,1
1.0146,20,1
1.1251,20,1
0.89227,18,1
0.92998,24,1
0.93063,28,1
0.92582,39,1
1.1241,50,1
1.0825,46,1
1.1848,44,1
0.97474,53,1
1.1672,59,1
1.168,86,1
0.90417,70,1
0.65918,84,1
0.8805,59,1
1.0223,61,1
1.1503,56,1
1.0587,55,1
0.95271,56,1
0.91539,55,1
0.8781,69,1
1.2612,88,1
1.0971,82,1
0.81846,67,1
0.54069,64,1
0.65168,46,1
0.67082,36,1
1.0506,25,1
0.87961,32,1
0.60996,68,1
0.48162,53,1
