@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
-78.601,-5.4167,1184.3,0.0057588,0,0,0
-86.89,-5.4651,2390.2,0.0045298,0,0,0
-80.019,-5.3855,1744.2,0.0055947,0,0,0
-78.453,-5.3736,602.93,0.0032143,0,0,0
-71.633,-5.2897,21.533,0.0064229,0,0,0
-81.655,-5.5217,2347.1,0.0057753,0,0,0
-80.166,-5.5328,1184.3,0.001972,0,0,0
-70.691,-5.4223,1162.8,0.0044795,0,0,0
-71.545,-5.5174,21.533,0.0047005,0,0,0
-68.47,-5.4078,2390.2,0.0047987,0,0,0
-68.288,-5.6382,21.533,0.0051101,0,0,0
-67.678,-5.6932,21.533,0.0013875,0,0,0
-61.831,-5.6737,43.066,0.0020204,0,0,0
-119.87,-5.9797,1184.3,0.0094753,0,0,0
-60.683,-5.7337,1378.1,0.021807,2,15,0
52.385,-5.8263,1636.5,0.034252,7,6,1
319.42,-5.3153,1141.3,0.02283,3,6,1
290.01,-5.232,1141.3,0.02482,3,6,1
165.22,-5.2561,581.4,0.01676,2,6,1
295.51,-4.7765,1119.7,0.016909,2,6,1
132.64,-5.0681,1119.7,0.011729,1,15,1
264.96,-4.7907,1098.2,0.0088585,0,0,1
126.74,-5.1022,1076.7,0.012611,1,7,1
154.31,-4.8879,1076.7,0.0052679,0,0,1
134.77,-5.0435,1098.2,0.017912,1,8,1
122.01,-5.2505,559.86,0.028262,3,7,1
411.6,-4.8228,1076.7,0.018017,2,6,1
423.75,-5.0251,2756.2,0.027335,2,6,1
662.79,-5.0548,1119.7,0.033005,3,6,1
590.93,-5.4385,2863.9,0.059201,3,6,1
956.23,-5.295,2928.5,0.051553,3,9,1
1002.3,-5.1928,4715.8,0.055588,3,9,1
933.84,-5.4468,4780.4,0.064385,3,6,1
651.25,-5.5785,4845,0.059507,3,6,1
843.9,-5.5358,624.46,0.049889,3,6,1
557.03,-5.4249,624.46,0.053361,3,6,1
341.07,-5.4364,3079.2,0.035127,3,7,1
371.02,-5.6254,3079.2,0.045086,3,7,1
446.9,-5.6822,3079.2,0.048205,3,6,1
877.84,-5.6333,1248.9,0.052102,5,6,1
1035.9,-5.4971,3036.2,0.065511,6,6,1
1258.3,-5.1528,4801.9,0.051506,4,6,1
1256.5,-5.1931,3036.2,0.059874,6,6,1
1167.6,-5.7516,3079.2,0.082223,4,6,1
1445.5,-5.7632,2497.9,0.074526,4,6,1
1377.6,-5.6955,1270.5,0.076901,4,9,1
1559.8,-5.7096,1270.5,0.055232,3,7,1
1386.4,-5.5181,1313.5,0.047298,4,7,1
1573.6,-5.6038,1313.5,0.042791,3,7,1
1121.7,-5.6213,2950,0.056596,3,7,1
842.19,-5.6948,1184.3,0.045842,3,7,1
913.84,-5.6016,1184.3,0.052125,3,7,1
867.56,-5.5513,1184.3,0.050026,3,7,1
1039.2,-5.4344,602.93,0.042986,3,7,1
445.65,-5.5102,602.93,0.045542,3,7,1
307.63,-5.2713,602.93,0.019047,2,7,1
115.72,-5.3896,602.93,0.029028,2,8,1
123.75,-5.2096,602.93,0.012602,2,8,1
71.195,-5.1975,602.93,0.023668,1,29,1
4.8168,-5.3141,602.93,0.022949,1,29,1
-58.064,-5.4115,624.46,0.016028,1,29,1
-68.732,-5.4698,1184.3,0.0080879,0,0,1
-54.729,-5.3235,1184.3,0.01218,1,29,1
-66.982,-5.3171,1205.9,0.01147,1,29,1
-90.083,-5.5012,21.533,0.0048957,0,0,1
-75.752,-5.3307,1184.3,0.0093945,0,0,0
-68.254,-5.2386,1184.3,0.0057946,0,0,0
-70.196,-5.2516,1227.4,0.0045232,0,0,0
-82.08,-5.6017,581.4,0.0063415,0,0,0
-74.026,-5.3942,21.533,0.0070407,0,0,0
-70.573,-5.3555,1184.3,0.0036862,0,0,0
-80.419,-5.5222,21.533,0.0052577,0,0,0
-88.51,-5.5221,1335.1,0.0053914,0,0,1
92.245,-5.373,1335.1,0.01983,2,6,1
117.27,-5.7575,1055.1,0.060345,6,2,1
326.96,-5.6014,1162.8,0.055103,6,2,1
512.97,-4.9489,1184.3,0.025717,2,7,1
344.15,-4.9927,1184.3,0.01924,2,7,1
435.66,-4.8647,1162.8,0.018497,2,15,1
441.27,-4.721,1184.3,0.015267,2,15,1
192.76,-5.025,1141.3,0.018939,2,15,1
293.48,-4.9492,1162.8,0.025399,2,15,1
468.2,-4.6596,1141.3,0.016365,2,14,1
476.39,-5.0676,1184.3,0.025328,3,7,1
431.37,-4.9886,1184.3,0.024643,2,7,1
353.5,-5.0267,1205.9,0.026633,2,6,1
415.64,-4.9375,1098.2,0.026836,2,7,1
556.23,-4.9205,2907,0.022706,3,7,1
715.34,-5.0108,1184.3,0.030342,3,7,1
721.28,-5.3272,602.93,0.039882,3,7,1
1137.3,-5.3025,602.93,0.036982,3,7,1
1265.3,-5.2918,1335.1,0.039584,3,7,1
857.75,-5.5499,602.93,0.052829,3,7,1
1360.8,-5.3708,602.93,0.040692,3,7,1
1079.3,-5.4238,1313.5,0.038621,3,7,1
1107.2,-5.408,1313.5,0.049058,3,7,1
990.01,-5.5238,1205.9,0.05218,3,7,1
1305,-5.3398,1335.1,0.054799,3,7,1
1589.5,-5.1795,1313.5,0.063089,3,7,1
1215.7,-5.2068,1292,0.054917,2,7,1
444.75,-5.5874,1248.9,0.056812,3,7,1
529.15,-5.3636,2907,0.050539,5,7,1
405.56,-5.2976,1184.3,0.037466,2,7,1
347.18,-5.5001,1313.5,0.027953,3,7,1
245.46,-5.2074,624.46,0.016083,1,7,1
169.16,-5.0638,1141.3,0.012035,1,7,1
27.157,-5.2096,1162.8,0.010661,1,7,1
189.56,-4.7116,602.93,0.0039814,0,0,1
73.762,-4.8694,602.93,0.0070915,0,0,1
7.4825,-5.0744,602.93,0.0054751,0,0,1
-23.869,-5.0897,1205.9,0.0037427,0,0,1
-58.507,-5.2171,624.46,0.0043143,0,0,1
-77.346,-5.3525,602.93,0.0068249,0,0,1
-74.07,-5.306,602.93,0.002936,0,0,0
-62.875,-5.1642,1184.3,0.0018913,0,0,0
-60.191,-5.1052,1184.3,0.00075343,0,0,0
-68.614,-5.2631,602.93,0.0011616,0,0,0
-53.114,-4.9727,1205.9,0.001849,0,0,0
-57.14,-5.0796,602.93,0.0015825,0,0,0
-62.621,-5.2515,602.93,0.00015486,0,0,0
-72.565,-5.6688,21.533,0.0017801,0,0,0
-100.28,-5.613,1313.5,0.0036091,0,0,1
102.23,-5.5004,1313.5,0.018223,3,7,1
545.54,-5.7027,1076.7,0.067571,4,2,1
580.68,-5.7833,1205.9,0.086094,5,2,1
1635.6,-5.1552,1292,0.060506,7,2,1
2175.3,-4.5794,1313.5,0.048348,6,2,1
2475.4,-4.5575,1313.5,0.049714,6,2,1
2022.3,-4.9397,1313.5,0.055401,3,6,1
1306.2,-5.3288,1270.5,0.077675,3,7,1
1249.1,-5.2748,1184.3,0.067414,2,7,1
1631.9,-5.3369,1184.3,0.041196,3,7,1
1715.6,-5.4098,1162.8,0.056447,3,7,1
1119,-5.583,1205.9,0.064122,2,7,1
1508.4,-5.4223,1270.5,0.067467,4,6,1
1400.8,-5.166,1248.9,0.046316,3,6,1
1341.8,-5.3437,1248.9,0.04796,6,6,1
1502,-5.2351,1851.9,0.054228,2,6,1
1882.1,-5.1542,2433.3,0.055873,3,6,1
2177.6,-5.4915,2433.3,0.072134,6,2,1
2708.8,-5.7838,2347.1,0.078937,5,2,1
3671.3,-5.7391,2799.3,0.081767,4,2,1
3740.6,-5.664,2713.2,0.07605,4,2,1
2631.1,-5.7518,2605.5,0.099998,3,2,1
2294.8,-5.62,2562.5,0.098893,4,3,1
1924.3,-5.5571,4586.6,0.060202,3,3,1
2034.6,-5.5893,4586.6,0.074322,4,3,1
1942,-5.4733,2584,0.079375,4,3,1
2001.3,-5.7767,2540.9,0.1003,7,3,1
1418,-5.9349,2971.6,0.098527,6,3,1
1244.4,-5.7492,4371.2,0.061134,5,3,1
1337.7,-5.7345,2907,0.06191,5,3,1
1314.5,-5.8707,2842.4,0.080594,6,3,1
1350.9,-5.8904,2756.2,0.1028,4,3,1
942.36,-5.7141,2713.2,0.078748,4,3,1
819.05,-5.8057,3143.8,0.073086,3,3,1
880.69,-5.6367,3100.8,0.078737,3,3,1
899.2,-5.6513,3100.8,0.07195,4,3,1
952.17,-5.5981,3079.2,0.067612,4,3,1
872.69,-5.5036,3100.8,0.07224,4,3,1
805.52,-5.5064,3100.8,0.065434,3,3,1
815.19,-5.4737,3122.3,0.05183,1,14,1
925.07,-5.6317,3100.8,0.067147,4,3,1
823.2,-5.6501,3036.2,0.050959,6,3,1
770.53,-5.5311,3036.2,0.05754,4,3,1
792.7,-5.5445,3057.7,0.048822,4,3,1
750.45,-5.7232,3036.2,0.047448,6,3,1
708.94,-5.7538,2971.6,0.060014,5,3,1
631.71,-5.71,2971.6,0.061132,4,3,1
413.3,-5.6614,3359.2,0.035074,5,3,1
398.72,-5.6742,3359.2,0.049741,3,8,1
358.8,-5.5989,3337.6,0.05549,3,8,1
358.61,-5.5836,3337.6,0.045522,3,8,1
373.72,-5.5459,3316.1,0.049902,2,14,1
433.36,-5.4972,3316.1,0.054542,2,14,1
475.17,-5.4626,3337.6,0.044854,3,9,1
373.13,-5.4454,3316.1,0.050866,3,9,1
419.74,-5.5769,3359.2,0.034461,3,8,1
583.02,-5.5701,2993.1,0.04435,3,9,1
614.24,-5.388,3036.2,0.03495,3,9,1
595.58,-5.3245,3014.6,0.031752,2,15,1
587.6,-5.4344,4672.7,0.050147,3,9,1
633.83,-5.3707,2993.1,0.04631,3,9,1
522.3,-5.3939,4629.6,0.037675,3,9,1
461.89,-5.3734,3359.2,0.032985,3,8,1
405.66,-5.3746,3337.6,0.042024,3,9,1
291.84,-5.3908,3337.6,0.037872,3,9,1
406.01,-5.3892,3337.6,0.031697,2,14,1
470.07,-5.3456,3337.6,0.037017,2,15,1
522.63,-5.2727,4651.2,0.039,3,9,1
542.65,-5.4091,2993.1,0.04126,2,15,1
532.39,-5.4064,3036.2,0.042615,3,9,1
603.26,-5.3154,3014.6,0.037028,3,9,1
381.92,-5.3968,3036.2,0.040227,2,15,1
421.38,-5.5222,3057.7,0.047652,2,14,1
341.47,-5.5299,3036.2,0.036894,2,15,1
430.77,-5.5638,3036.2,0.044292,3,15,1
652.3,-5.4563,3057.7,0.038492,2,15,1
771.33,-5.384,3036.2,0.048193,2,15,1
609.39,-5.2791,3014.6,0.040554,2,15,1
461.49,-5.3876,5124.9,0.049678,4,9,1
555.77,-5.3916,5146.4,0.04023,1,15,1
758.05,-5.2852,3014.6,0.048083,2,15,1
598.66,-5.3738,5124.9,0.044907,3,15,1
563.17,-5.447,5060.3,0.05789,4,8,1
504.23,-5.5174,5060.3,0.044824,3,8,1
535.64,-5.2709,2971.6,0.05242,3,15,1
498.63,-5.3192,2971.6,0.05365,2,15,1
552.23,-5.4721,2971.6,0.073921,2,15,1
523.93,-5.4553,2993.1,0.051478,4,9,1
570.15,-5.4318,3014.6,0.056829,2,15,1
807.93,-5.1914,3014.6,0.053857,2,15,1
396.89,-5.2576,5124.9,0.04379,4,8,1
364.33,-5.5129,3014.6,0.045418,3,14,1
620.87,-5.4267,2627.1,0.047462,2,15,1
930.14,-5.1897,2648.6,0.053291,2,14,1
903,-5.2842,2627.1,0.051321,2,15,1
652.22,-5.2894,3036.2,0.038761,2,15,1
792.68,-5.2947,3057.7,0.044328,2,15,1
743.68,-5.4711,2648.6,0.059562,2,15,1
1161.7,-5.44,2648.6,0.058918,2,15,1
906.08,-5.2803,2648.6,0.05013,2,15,1
1138.8,-5.2305,3057.7,0.044771,3,9,1
957.6,-5.4277,2648.6,0.049635,2,15,1
1186,-5.5179,2734.7,0.08865,2,15,1
946.11,-5.4054,2691.7,0.060247,2,15,1
602.48,-5.3874,2691.7,0.042823,2,15,1
878.45,-5.2571,2713.2,0.06081,1,15,1
1224.1,-5.2803,2734.7,0.082747,2,15,1
1446.6,-5.4364,2734.7,0.064419,2,15,1
1838.8,-5.3569,2777.8,0.056506,3,8,1
1693.8,-5.3858,2799.3,0.058914,3,8,1
1752.2,-5.2806,2799.3,0.065614,3,9,1
1576.9,-5.4947,2734.7,0.077369,5,3,1
1171,-5.348,2713.2,0.064843,2,15,1
1333.1,-5.2792,2734.7,0.072057,2,15,1
1582.8,-5.4996,2756.2,0.078006,4,3,1
2066.1,-5.5337,2820.8,0.072838,4,3,1
2353,-5.5246,2799.3,0.07289,4,3,1
1775.3,-5.6023,2799.3,0.072821,4,8,1
2605.5,-5.5954,2863.9,0.079064,6,3,1
2852.8,-5.6309,2885.4,0.097152,6,3,1
2521.4,-5.526,2885.4,0.098873,6,3,1
3167,-5.6864,2842.4,0.097005,5,3,1
2660.1,-5.5513,2820.8,0.094986,5,3,1
3111.1,-5.587,2885.4,0.08827,6,3,1
2395.5,-5.4734,2907,0.085058,6,3,1
3138.8,-5.5953,2842.4,0.10072,6,3,1
2763,-5.3452,2820.8,0.08156,5,3,1
2704.6,-5.3996,2842.4,0.067369,6,3,1
2489.5,-5.3647,2885.4,0.083917,6,3,1
1953.2,-5.4367,5318.7,0.054188,6,3,1
2370.8,-5.2223,2863.9,0.07495,6,3,1
3149.7,-5.3112,2885.4,0.078561,6,3,1
1983.8,-5.5153,1959.5,0.074327,5,3,1
1864.5,-5.5013,1981.1,0.074981,7,3,1
2667.5,-5.63,2885.4,0.082849,6,3,1
2463.4,-5.3674,2863.9,0.088606,4,3,1
2495,-5.2369,2863.9,0.057277,5,3,1
2481.1,-5.1898,2885.4,0.065504,6,3,1
2531.3,-5.2962,2885.4,0.085296,6,3,1
2140.5,-5.3717,2928.5,0.068465,6,3,1
2262.9,-5.5189,2928.5,0.084006,6,3,1
2082.6,-5.4818,2928.5,0.10309,7,3,1
1740.6,-5.5092,2928.5,0.077767,6,3,1
2234.2,-5.2925,2928.5,0.065478,5,3,1
1841.8,-5.3449,2928.5,0.072792,5,3,1
1917.8,-5.6083,2928.5,0.095088,4,3,1
1954.8,-5.4259,2971.6,0.080439,5,3,1
1973.1,-5.5371,2950,0.081661,5,3,1
1326.4,-5.4597,4371.2,0.073885,5,3,1
1595.5,-5.7312,2928.5,0.1175,5,3,1
2217.2,-5.5139,5060.3,0.08163,4,3,1
2174.7,-5.3535,5081.8,0.086001,4,3,1
2446.1,-5.6565,2584,0.1082,4,3,1
4292.3,-5.7585,2627.1,0.1114,5,2,1
4640.1,-5.595,2691.7,0.10187,4,2,1
4539.4,-5.4923,2734.7,0.11212,5,2,1
3612.1,-5.5251,2756.2,0.095697,5,7,1
3404.1,-5.5488,2670.1,0.10516,5,7,1
2931.7,-5.3838,2627.1,0.09961,3,7,1
2756.1,-5.3955,2648.6,0.080663,5,9,1
2818.2,-5.5261,2196.4,0.083269,4,9,1
2909.9,-5.214,2217.9,0.06998,3,8,1
1883.4,-5.3382,2196.4,0.073189,3,7,1
499.85,-5.4919,2217.9,0.060871,1,16,1
207.13,-5.5055,2110.3,0.051116,1,16,1
266.58,-5.3074,2196.4,0.048265,2,7,1
129.2,-5.3519,2670.1,0.057481,2,16,1
90.99,-5.3154,2196.4,0.027471,1,16,1
62.888,-5.2924,2217.9,0.034891,1,17,1
43.321,-5.1865,2217.9,0.037947,1,16,1
33.354,-5.1938,2196.4,0.035638,1,16,1
-42.074,-5.3515,2196.4,0.037052,1,16,0
-43.802,-5.3196,2196.4,0.039844,1,16,0
-43.243,-5.1958,2174.9,0.023438,1,16,0
-83.695,-5.4376,2196.4,0.021261,1,17,0
-70.224,-5.2758,2196.4,0.021253,1,16,0
-85.321,-5.4603,2217.9,0.019641,1,17,0
-85.505,-5.5287,2131.8,0.011497,1,17,0
-75.571,-5.3865,2756.2,0.017157,1,16,0
-77.259,-5.4664,2196.4,0.01199,1,16,0
-71.542,-5.4479,2196.4,0.011405,1,16,0
-71.955,-5.4932,2217.9,0.010487,1,17,0
-44.93,-5.8092,2196.4,0.004605,0,0,0
-42.995,-5.0642,21.533,0.0019252,0,0,0
-67.727,-5.2754,43.066,0.0031398,0,0,0
-45.866,-5.0784,21.533,0.0019524,0,0,0
-90.239,-5.5042,64.6,0.0027103,0,0,0
7.2004,-4.9658,21.533,0.010371,1,13,1
186.21,-5.3801,64.6,0.056637,2,12,1
1061.7,-5.1329,1012.1,0.070131,2,12,1
1143.9,-4.8505,1076.7,0.022958,2,13,1
1335.5,-4.7368,1098.2,0.027176,3,9,1
956.29,-5.0082,1119.7,0.038864,2,13,1
591.96,-5.1284,1119.7,0.020156,2,10,1
901.36,-5.134,1098.2,0.0058069,0,0,1
501.37,-5.1292,1076.7,0.0066028,0,0,1
1393.5,-4.5669,1076.7,0.0084806,0,0,1
1500.3,-4.6543,1055.1,0.008938,0,0,1
1366.2,-4.5322,1033.6,0.0069729,0,0,1
1558.5,-4.4552,1033.6,0.013802,1,6,1
1561.6,-4.5362,1055.1,0.010124,1,6,1
2579.9,-4.1915,1076.7,0.017487,6,6,1
1847.3,-4.3487,1076.7,0.019702,6,5,1
1422.9,-4.5517,1098.2,0.026226,3,6,1
952.07,-4.9139,1119.7,0.02879,3,6,1
872.07,-5.0763,1119.7,0.038522,3,6,1
751.44,-5.3969,1679.6,0.067484,3,6,1
1164.2,-5.098,1119.7,0.050135,3,2,1
2027.8,-4.8133,1141.3,0.046798,3,2,1
2387.3,-4.7793,1722.7,0.04243,3,2,1
3152.2,-4.5709,1744.2,0.033922,3,2,1
3968.9,-4.6849,1765.7,0.044043,4,6,1
4233,-4.7936,1765.7,0.046592,4,6,1
4962.4,-5.0843,1744.2,0.043797,4,6,1
5242.2,-5.368,1765.7,0.067816,3,6,1
5734.1,-5.3459,1679.6,0.062813,2,6,1
4432.4,-5.3079,1658.1,0.05513,4,5,1
4885.9,-5.225,2174.9,0.056812,6,5,1
4080.5,-5.1409,1636.5,0.043565,5,6,1
4236.9,-5.093,1636.5,0.050906,3,6,1
4038.3,-4.9393,1658.1,0.044862,3,6,1
3713.2,-4.8945,1636.5,0.045992,3,6,1
3859.6,-4.924,1636.5,0.047695,2,21,1
3589.8,-4.7704,1658.1,0.027799,2,19,1
3277.3,-4.818,1658.1,0.038772,4,5,1
3657.5,-4.9124,1636.5,0.047719,4,5,1
3971.2,-4.9659,1098.2,0.042084,3,6,1
3942.6,-5.3733,1098.2,0.067289,3,6,1
2970.5,-5.1405,2734.7,0.057459,4,6,1
3407.3,-5.0019,1098.2,0.034897,4,6,1
3697.9,-4.8894,2734.7,0.044356,4,6,1
3405.4,-5.1089,2756.2,0.050126,5,6,1
3467.1,-5.1831,1098.2,0.047482,5,6,1
3908.7,-5.1574,2217.9,0.039351,4,6,1
2884.2,-5.2252,1658.1,0.050542,4,6,1
3063.8,-5.119,2734.7,0.044322,4,6,1
3419.7,-5.1214,2734.7,0.044434,6,6,1
3615.3,-5.1398,2713.2,0.043499,4,9,1
3488.7,-5.3862,1098.2,0.072143,5,6,1
4301.4,-5.1941,1076.7,0.069432,6,6,1
3643.7,-5.1252,1055.1,0.058315,3,9,1
3888.9,-4.9407,1076.7,0.027938,3,9,1
4321.5,-5.1204,1055.1,0.044084,5,7,1
2350.5,-5.3609,1033.6,0.051939,3,7,1
2728,-5.1373,1012.1,0.047991,4,10,1
2720,-5.0322,990.53,0.044831,2,9,1
1509.5,-5.5721,473.73,0.025314,3,17,1
996.79,-5.4106,495.26,0.021543,3,9,1
926.57,-5.2964,1528.9,0.013801,2,8,1
494.74,-5.415,1571.9,0.018107,2,9,1
670.23,-5.1854,1571.9,0.019465,2,8,1
306.92,-5.4093,1528.9,0.010265,1,8,1
213.56,-5.405,21.533,0.0085301,0,0,0
291.32,-5.2191,258.4,0.0079174,0,0,0
275.66,-5.1735,107.67,0.0084223,0,0,0
201.5,-5.1771,86.133,0.010641,1,28,0
161.83,-5.2654,215.33,0.011396,1,29,0
147.5,-5.1708,107.67,0.010166,1,32,0
247.9,-4.9853,86.133,0.0069215,0,0,0
148.52,-5.0509,86.133,0.0041438,0,0,0
180.85,-4.8433,86.133,0.0054531,0,0,0
12.795,-5.2528,107.67,0.0028894,0,0,0
69.748,-4.9869,86.133,0.0032807,0,0,0
-22.977,-5.2879,107.67,0.0059333,0,0,0
-74.773,-5.6293,21.533,0.00311,0,0,0
-114.65,-5.8092,43.066,0.0059368,0,0,0
-66.847,-5.7689,1033.6,0.0081874,0,0,1
390.73,-5.3894,990.53,0.023082,1,14,1
442.78,-5.3172,1055.1,0.049331,2,14,1
661.68,-5.0927,1141.3,0.032912,1,15,1
1546.9,-4.9274,1184.3,0.045543,2,15,1
1729.9,-4.8208,1205.9,0.030316,2,17,1
1439.6,-5.0225,1205.9,0.017482,2,16,1
1704.2,-4.8198,1184.3,0.022532,2,15,1
1234.7,-4.9992,1184.3,0.011136,2,15,1
1326.5,-5.0335,602.93,0.020092,3,9,1
1183.3,-5.2196,602.93,0.023653,3,9,1
2303.5,-5.0208,1744.2,0.033196,4,6,1
3948.6,-4.7892,1744.2,0.032901,4,6,1
4467.2,-4.9976,1765.7,0.047137,5,5,1
4815.2,-5.0112,2368.7,0.064533,5,6,1
5504.2,-5.0422,2368.7,0.0725,3,8,1
6849.7,-5.1025,2347.1,0.10863,5,6,1
7283.9,-5.4279,2907,0.11625,6,6,1
8336.9,-5.7077,2885.4,0.076412,6,6,1
7987.8,-5.7704,2261,0.070194,4,6,1
8545.2,-5.8264,2239.5,0.061672,7,2,1
8844.5,-5.7553,2756.2,0.088276,5,6,1
8331.1,-5.8212,2777.8,0.081437,5,6,1
7290.4,-5.6961,2799.3,0.072966,3,9,1
7321.6,-5.5785,2239.5,0.076,3,10,1
7710.9,-5.4981,2239.5,0.10318,4,9,1
8018.4,-5.5521,2239.5,0.087691,4,10,1
7182.5,-5.5384,2239.5,0.080878,4,10,1
7885.7,-5.5958,2842.4,0.11419,6,2,1
8399.6,-5.5856,2885.4,0.092147,4,7,1
8101.4,-5.4772,2885.4,0.063611,4,6,1
7736.7,-5.5469,2885.4,0.093522,4,7,1
7245.8,-5.4126,2863.9,0.12279,4,11,1
7479.6,-5.3316,2885.4,0.099924,3,10,1
7115.1,-5.3435,2842.4,0.075678,4,6,1
6581.5,-5.3489,2842.4,0.079811,5,10,1
7366,-5.3054,2863.9,0.080173,4,15,1
6736.1,-5.344,2885.4,0.098428,4,6,1
7116.6,-5.3119,2304.1,0.062717,4,7,1
6852,-5.2402,2282.5,0.084905,6,7,1
6242.7,-5.1902,2842.4,0.047363,4,6,1
6495.2,-5.2381,2842.4,0.06646,6,10,1
6576.4,-5.224,2885.4,0.057021,5,6,1
6169.7,-5.23,2304.1,0.066895,5,7,1
5845.2,-5.0711,2304.1,0.068797,5,6,1
4730.3,-5.0283,2304.1,0.057916,5,6,1
4402.8,-5.0685,2863.9,0.043092,3,10,1
5067.3,-5.1872,2842.4,0.047407,3,2,1
5273.3,-5.1807,2820.8,0.045636,6,2,1
4668.7,-5.2155,2799.3,0.052829,4,2,1
4704.3,-5.2746,2799.3,0.058252,3,17,1
5578,-5.5772,2756.2,0.083386,4,2,1
4613.4,-5.7472,2734.7,0.087547,5,2,1
4127.4,-5.6935,2584,0.093052,4,2,1
4232.1,-5.7151,3036.2,0.094652,4,2,1
4160.2,-5.7266,2971.6,0.10242,4,3,1
3549.5,-5.8034,4780.4,0.08675,5,3,1
3414.5,-5.6902,3251.5,0.1062,3,8,1
3014.5,-5.5184,3230,0.07621,3,9,1
2471.7,-5.5242,3208.4,0.081313,4,3,1
1708,-5.6617,3143.8,0.075728,4,3,1
1386.3,-5.5549,3143.8,0.068419,4,3,1
1759.7,-5.3926,3143.8,0.098076,3,9,1
1238.4,-5.395,3122.3,0.073112,2,9,1
1207.3,-5.4058,3122.3,0.053968,3,9,1
1200.6,-5.4036,3165.4,0.056905,3,9,1
1177,-5.2124,3165.4,0.061565,4,3,1
896.97,-5.311,3143.8,0.064371,3,9,1
1131.2,-5.1311,3122.3,0.054767,3,9,1
1149.4,-5.0708,3165.4,0.068396,4,3,1
876.5,-5.189,3165.4,0.066628,3,9,1
954.04,-5.0738,3165.4,0.05284,4,3,1
1188.8,-5.182,3208.4,0.062456,4,3,1
1366.9,-5.1422,3230,0.08437,4,3,1
1020,-5.2643,3251.5,0.06456,3,8,1
936.28,-5.2644,2799.3,0.052948,3,8,1
752.65,-5.3931,2820.8,0.056595,2,8,1
799.49,-5.3266,2820.8,0.063379,3,8,1
852.79,-5.2916,4672.7,0.056395,2,8,1
917.13,-5.494,2842.4,0.073935,5,3,1
1367.2,-5.3467,2885.4,0.077005,3,8,1
1529.8,-5.2572,2907,0.083162,3,8,1
1275.4,-5.3463,4306.6,0.077232,4,3,1
986.41,-5.3203,2863.9,0.064251,4,3,1
1086.9,-5.2824,4328.2,0.073286,4,3,1
1173.4,-5.1984,4823.4,0.06246,5,3,1
1342.5,-5.1388,4306.6,0.06666,4,3,1
1185.4,-5.344,4306.6,0.072135,5,3,1
1069.4,-5.3362,2820.8,0.058476,5,3,1
1068.8,-5.3019,2820.8,0.050014,4,3,1
1044.4,-5.1801,2820.8,0.062681,5,3,1
987.28,-5.41,2799.3,0.077785,5,3,1
784.59,-5.3729,5060.3,0.070006,4,3,1
743.07,-5.4073,4608.1,0.076547,4,3,1
636.58,-5.4203,4608.1,0.062728,4,3,1
757.35,-5.3857,4608.1,0.068883,4,3,1
631.64,-5.3954,2304.1,0.055764,3,3,1
817.1,-5.2185,4586.6,0.050663,4,3,1
779.9,-5.2538,4586.6,0.068185,4,3,1
661.53,-5.3314,4586.6,0.057038,4,3,1
663.85,-5.305,4586.6,0.053947,3,9,1
590.27,-5.234,4586.6,0.044987,3,8,1
698.85,-5.4177,3251.5,0.057551,3,8,1
915.16,-5.4349,2842.4,0.060525,4,3,1
977.3,-5.2953,2863.9,0.065316,4,3,1
666.87,-5.3962,2863.9,0.053114,4,3,1
858.71,-5.3447,4758.8,0.052599,4,3,1
1384.8,-5.2191,2907,0.079122,4,3,1
1258.1,-5.0715,2885.4,0.068416,4,3,1
1167.7,-5.3823,4758.8,0.082017,4,3,1
1312,-5.3534,2820.8,0.069631,5,3,1
1157.6,-5.2317,2799.3,0.059218,5,3,1
1020.9,-5.4307,2799.3,0.075404,5,3,1
898.31,-5.579,2734.7,0.089879,5,3,1
520.79,-5.6164,2799.3,0.063574,4,8,1
399.71,-5.6681,3143.8,0.051452,3,8,1
487.22,-5.5989,3165.4,0.047909,4,3,1
611.02,-5.4402,4522,0.051592,4,3,1
597.63,-5.4691,4500.4,0.059095,4,3,1
521.37,-5.65,3079.2,0.062922,3,9,1
465.69,-5.5263,3057.7,0.062945,3,9,1
515.8,-5.5125,3100.8,0.066274,3,8,1
322.52,-5.5815,3100.8,0.055272,3,8,1
498.47,-5.5072,3122.3,0.054974,3,8,1
447.37,-5.5119,3100.8,0.057994,3,8,1
457.76,-5.4252,3122.3,0.054198,3,8,1
419.14,-5.4471,3143.8,0.073443,3,9,1
361.64,-5.4306,3143.8,0.066553,3,9,1
610.04,-5.4589,3143.8,0.080302,3,8,1
845.95,-5.5894,3230,0.098325,3,8,1
793.99,-5.4335,3251.5,0.085504,3,8,1
945.9,-5.4772,2820.8,0.07738,6,3,1
1025.4,-5.3179,2863.9,0.05449,4,3,1
940.84,-5.2806,2842.4,0.065708,5,3,1
808.91,-5.5448,2799.3,0.089167,4,3,1
773.12,-5.4703,2777.8,0.073716,4,3,1
