@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.14152,0.16062,1.1924,18,1
0.14235,0.1588,1.0137,5,1
0.14557,0.1343,1.3657,10,1
0.14654,0.10708,1.2831,9,1
0.16441,0.10889,1.281,9,1
0.21213,0.1225,1.3424,9,1
0.25851,0.12341,1.3949,12,1
0.27435,0.1225,1.4321,12,1
0.28883,0.12341,1.4391,12,1
0.30962,0.12432,1.4378,12,1
0.32146,0.12341,1.4347,11,1
0.33653,0.13339,1.463,11,1
0.34695,0.15336,1.4573,11,1
0.34114,0.16969,1.3983,12,1
0.31842,0.16334,1.3421,12,1
0.28801,0.15064,1.2964,9,1
0.25339,0.14247,1.2511,9,1
0.22063,0.13793,1.0835,10,1
0.19142,0.1461,0.78317,11,1
0.17291,0.15699,1.0314,12,1
0.17589,0.16697,0.95821,12,1
0.18488,0.14428,0.89618,12,1
0.20526,0.13067,1.0715,13,1
0.21963,0.13067,1.0845,11,1
0.21432,0.13158,1.0421,10,1
0.21016,0.12886,0.86444,9,1
0.22851,0.11252,1.1592,11,1
0.25093,0.11071,1.1758,11,1
0.27457,0.099819,0.86107,7,1
0.29364,0.088929,0.75283,6,1
0.2868,0.088022,1.0075,10,1
0.27604,0.094374,1.1472,10,1
0.28898,0.10708,1.2168,10,1
0.30416,0.099819,1.1886,10,1
0.30065,0.091652,1.2143,9,1
0.26528,0.083485,1.2988,7,1
0.19282,0.07804,1.2307,5,1
0.14948,0.085299,0.87106,6,1
0.15297,0.089837,0.60058,5,1
0.17945,0.096189,0.49421,12,1
0.16996,0.10073,0.60731,10,1
0.10268,0.10073,0.8112,6,1
0.056073,0.092559,0.66819,5,1
0.022776,0.077132,0.79834,7,1
0.0054426,0.098911,0.46138,12,1
0.012628,0.17695,0.25165,25,1
0.018034,0.24047,0.2205,24,1
0.016836,0.24864,0.22856,23,1
0.011261,0.25045,0.36438,26,1
0.0057339,0.22595,0.24609,30,1
0.0040196,0.16969,0.23988,28,1
0.0025381,0.19328,0.19188,27,0
0.0015242,0.19782,0.22909,26,0
0.0014809,0.11978,0.15294,22,0
0.0011104,0.091652,0.071395,20,0
0.00022511,0.07804,0.12192,21,0
0.00062467,0.027223,0.012557,12,0
0.0010133,0,0.019751,16,0
0.00068002,0.027223,0.023865,19,0
0.0003032,0.16243,0.059634,44,0
0.00094124,0.13521,0.043321,45,0
0.00084704,0.013612,0.0024523,8,0
0,0.019056,0.00123,8,0
0.00037531,0.0054446,0.0074838,14,0
0.031064,0.023593,0.62136,21,1
0.063072,0.073503,1.0624,10,1
0.097885,0.10436,1.2908,4,1
0.1231,0.091652,1.3367,4,1
0.13554,0.059891,1.5625,3,1
0.13953,0.049002,1.5555,3,1
0.13225,0.058076,1.5169,3,1
0.12222,0.068966,1.492,3,1
0.1195,0.088929,1.4286,3,1
0.12192,0.10708,1.3616,12,1
0.12717,0.1098,1.3112,14,1
0.1386,0.11978,1.3108,14,1
0.16628,0.13702,1.3387,9,1
0.21006,0.14156,1.3541,12,1
0.2615,0.13067,1.3686,12,1
0.31785,0.1225,1.4029,10,1
0.34061,0.1216,1.3971,10,1
0.3277,0.12069,1.3531,10,1
0.2834,0.12341,1.3192,10,1
0.2156,0.12613,1.0976,12,1
0.18075,0.14519,1.0226,12,1
0.18141,0.14882,1.1144,10,1
0.21137,0.13612,1.2173,11,1
0.26143,0.13339,1.0472,12,1
0.30424,0.11162,0.94498,12,1
0.33108,0.10526,0.76984,11,1
0.35502,0.1098,1.2154,11,1
0.3745,0.11615,1.0339,11,1
0.38064,0.13612,1.2862,12,1
0.323,0.14247,1.2992,12,1
0.25013,0.14338,1.0805,10,1
0.28229,0.13702,1.1335,9,1
0.32944,0.12341,1.2749,12,1
0.32747,0.11706,1.1112,12,1
0.27862,0.11071,1.0814,9,1
0.21813,0.098911,1.0963,8,1
0.17293,0.090744,1.1846,5,1
0.14253,0.094374,0.6775,11,1
0.11264,0.096189,0.87382,6,1
0.074025,0.087114,0.69242,4,1
0.032303,0.073503,0.85064,4,1
0.0068034,0.075318,0.3465,6,1
0.00658,0.13339,0.28672,17,1
0.013802,0.21053,0.25545,21,1
0.018196,0.23503,0.31745,20,1
0.015597,0.2677,0.30441,24,1
0.009161,0.29129,0.21253,35,0
0.0049328,0.2559,0.18683,30,0
0.0028441,0.24682,0.29774,27,0
0.0021439,0.21234,0.33498,21,0
0.0014803,0.18512,0.21034,23,0
0.00064306,0.14973,0.15864,19,0
0.0021625,0.044465,0.016064,9,0
0.0022733,0.0027223,0.0057594,9,0
0.00069985,0.0072595,0,1,0
0.00038819,0.032668,0.048419,27,0
0.001674,0.028131,0.017304,35,0
0.0025377,0,0.022771,36,0
0.0016719,0.019964,0.0002519,2,0
0.00045269,0.03176,0,1,1
0.015388,0.028131,0.5873,8,1
0.054281,0.062613,0.3319,16,1
0.077182,0.11252,0.56129,12,1
0.10429,0.1216,0.74242,8,1
0.12299,0.11162,1.1184,4,1
0.12435,0.10073,1.345,6,1
0.12449,0.10073,1.3441,8,1
0.12321,0.12795,1.2236,10,1
0.12509,0.12795,1.1972,14,1
0.13787,0.11615,1.2503,10,1
0.15922,0.10617,1.3256,12,1
0.18926,0.088929,1.344,12,1
0.22777,0.10073,1.4133,12,1
0.2641,0.11797,1.3831,12,1
0.30636,0.11797,1.4083,12,1
0.32842,0.1216,1.4378,10,1
0.34656,0.1216,1.4681,10,1
0.34038,0.11797,1.4477,10,1
0.29278,0.1098,1.3871,10,1
0.2505,0.11071,1.2685,10,1
0.21835,0.13249,1.0733,12,1
0.20568,0.14973,1.1647,13,1
0.20978,0.15517,1.1395,10,1
0.22675,0.15971,1.1342,16,1
0.23819,0.15789,1.1748,10,1
0.23797,0.1461,0.83368,10,1
0.26697,0.14519,0.86314,10,1
0.3031,0.14428,0.71679,13,1
0.30076,0.13249,0.97589,10,1
0.2795,0.12886,1.2059,12,1
0.26469,0.1343,1.2128,12,1
0.25325,0.14065,1.2261,12,1
0.24135,0.14428,1.1692,11,1
0.23914,0.13975,1.1004,9,1
0.24159,0.1461,1.1657,10,1
0.24832,0.14791,1.1147,9,1
0.25919,0.11887,1.0681,9,1
0.2526,0.095281,0.98818,10,1
0.22418,0.092559,1.1747,9,1
0.19082,0.093466,1.1769,7,1
0.16378,0.087114,1.2128,5,1
0.14424,0.090744,0.89547,6,1
0.12638,0.098911,0.36442,10,1
0.093231,0.088022,0.7985,6,1
0.049228,0.077132,0.62787,7,1
0.017355,0.07804,0.8538,4,1
0.0044925,0.11887,0.33902,19,1
0.014209,0.18603,0.30366,23,1
0.01963,0.2314,0.26524,22,1
0.017234,0.24047,0.26685,25,1
0.010956,0.22777,0.24854,24,0
0.0050791,0.23503,0.33926,19,0
0.0027494,0.23412,0.22472,23,0
0.0018783,0.1951,0.25732,22,0
0.001559,0.15426,0.2042,24,0
0.0014611,0.10073,0.19017,28,0
0.0019102,0.040835,0.1947,19,0
0.0012629,0.046279,0.03501,23,0
0,0.057169,0.038542,15,0
0.00051697,0.03176,0,1,0
0.0010135,0.071688,0.089587,27,0
0.0014577,0.19601,0.2675,40,0
0.0015244,0.1588,0.23743,44,0
0.0011689,0.022686,0.19949,30,0
0.026139,0.024501,0.5044,5,0
0.070907,0.098004,0.58362,25,1
0.115,0.14156,0.65344,19,1
0.1469,0.12341,1.2368,12,1
0.15209,0.092559,1.341,7,1
0.14092,0.072595,1.398,7,1
0.13379,0.076225,1.3779,7,1
0.13207,0.088929,1.2499,8,1
0.14072,0.10073,1.1347,11,1
0.16072,0.10526,1.2885,12,1
0.19423,0.11343,1.3302,12,1
0.2316,0.1225,1.3951,11,1
0.24891,0.12432,1.419,11,1
0.24774,0.12613,1.284,8,1
0.24976,0.13612,1.2712,12,1
0.2343,0.16606,1.1148,12,1
0.18113,0.18875,0.8004,14,1
0.13576,0.20508,0.62346,13,1
0.13279,0.22958,1.0182,13,1
0.13315,0.21597,1.1141,12,1
0.13186,0.19873,1.0769,12,1
0.1481,0.21506,1.0812,12,1
0.17176,0.21053,1.1304,12,1
0.18017,0.19056,1.2084,12,1
0.18717,0.17332,1.2188,13,1
0.18096,0.16969,0.95912,13,1
0.18256,0.18149,0.37558,15,1
0.18947,0.16243,0.22703,14,1
0.18939,0.13339,0.45641,10,1
0.24319,0.11615,0.64057,10,1
0.29416,0.10345,1.1013,11,1
0.30747,0.098911,1.2772,11,1
0.30803,0.093466,1.3415,12,1
0.31086,0.093466,1.3075,11,1
0.32766,0.097096,1.3327,11,1
0.33204,0.10254,1.329,11,1
0.31692,0.10073,1.2967,11,1
0.30224,0.098004,1.3178,11,1
0.27872,0.10889,1.3204,11,1
0.22499,0.11706,1.0568,11,1
0.1666,0.097096,0.72472,7,1
0.1366,0.083485,0.85408,5,1
0.10787,0.08167,0.71729,6,1
0.079323,0.065336,0.17791,10,1
0.042487,0.065336,0.50926,6,1
0.011758,0.067151,0.69122,8,1
0.0054043,0.12795,0.49389,16,1
0.01011,0.22777,0.25701,21,1
0.015407,0.25136,0.25434,22,1
0.015508,0.24047,0.24043,25,0
0.010552,0.23866,0.2445,25,0
0.0056102,0.21053,0.21636,26,0
0.0033923,0.18512,0.20099,26,0
0.0024865,0.1461,0.1095,24,0
0.0030015,0.063521,0.1452,23,0
0.0026222,0.018149,0.17269,26,0
0.0010994,0.060799,0.062493,23,0
7.9538e-05,0.090744,0.091052,22,0
0.00035273,0.086207,0.011037,14,0
0.00057674,0.07804,0.25017,2,0
0.0010871,0.051724,1.0136,2,0
0.0014916,0.025408,0.68496,5,0
0.001768,0.0045372,0.60337,4,0
0.0013375,0.014519,0.028372,5,0
0.0079027,0.021779,0.22663,18,0
0.058612,0.033575,1.0591,3,0
0.10286,0.053539,1.4184,3,1
0.12061,0.052632,1.4957,3,1
0.11348,0.055354,1.4154,3,1
0.10151,0.066243,1.3521,3,1
0.10246,0.073503,1.3531,3,1
0.10955,0.073503,1.38,3,1
0.11558,0.068966,1.3968,3,1
0.11921,0.078947,1.4811,3,1
0.12105,0.089837,1.4795,3,1
0.12303,0.088022,1.3659,3,1
0.12309,0.087114,1.3584,3,1
0.12359,0.095281,1.3873,3,1
0.12616,0.095281,1.3081,3,1
0.1251,0.089837,1.3108,3,1
0.11707,0.095281,1.2883,5,1
0.10751,0.098911,1.2276,4,1
0.10097,0.08167,0.95907,4,1
0.097297,0.072595,0.85411,4,1
0.095322,0.083485,0.70999,5,1
0.093985,0.089837,0.62388,6,1
0.096279,0.080762,0.43731,8,1
0.10338,0.093466,0.40832,10,1
0.1169,0.12341,0.34227,12,1
0.12712,0.13612,0.53869,11,1
0.13268,0.13339,0.38953,12,1
0.11987,0.13884,0.31116,12,1
0.11207,0.14519,0.45475,12,1
0.12082,0.14338,0.32083,13,1
0.13266,0.13702,0.38136,10,1
0.16408,0.1343,0.35854,10,1
0.18681,0.1343,0.42167,10,1
0.18515,0.13249,0.53622,10,1
0.2162,0.13158,0.35797,10,1
0.25393,0.14065,0.58971,10,1
0.29612,0.14882,0.49334,10,1
0.31192,0.14065,0.35898,11,1
0.2769,0.13975,0.47098,11,1
0.29292,0.13521,0.33093,12,1
0.32195,0.12523,0.48968,12,1
0.31968,0.13339,0.28654,11,1
0.30023,0.14428,0.35999,12,1
0.29571,0.13702,0.44719,9,1
0.23947,0.11706,0.58073,10,1
0.12152,0.11525,0.4946,8,1
0.10175,0.11887,0.74518,11,1
0.10089,0.10799,0.9261,9,1
0.097616,0.097096,0.85715,9,1
0.074041,0.08167,0.90638,8,1
0.040984,0.08167,0.98409,2,1
0.020374,0.08167,0.97106,4,1
0.0038196,0.088022,0.25588,10,1
0.007599,0.16334,0.28467,23,1
0.01759,0.22777,0.28463,22,1
0.025377,0.25953,0.23448,23,1
0.026881,0.26225,0.33049,27,0
0.020941,0.24319,0.41657,26,0
0.011802,0.25953,0.24913,26,0
0.0067962,0.26407,0.41063,30,0
0.0040897,0.23775,0.19758,28,0
0.0028053,0.20599,0.21021,25,0
0.001712,0.15426,0.28626,24,0
0.0008579,0.10073,0.16269,20,0
0.0015255,0.04265,0.047456,25,0
0.0022728,0,0.21261,39,0
0.0019466,0.060799,0.21886,30,0
0.0014208,0.064428,0.082179,29,0
0.0021221,0.0036298,0.0023813,8,0
0.0017245,0.03902,0,1,0
0.03867,0.088022,0.45747,20,1
0.07937,0.11615,0.48438,17,1
0.11542,0.12613,1.1504,5,1
0.13898,0.10617,1.498,7,1
0.152,0.087114,1.4691,3,1
0.15799,0.076225,1.4616,3,1
0.15756,0.076225,1.4362,3,1
0.16029,0.087114,1.3955,6,1
0.16228,0.094374,1.3441,6,1
0.16003,0.098911,1.303,8,1
0.16015,0.10254,1.2956,12,1
0.16977,0.098911,1.2904,12,1
0.18321,0.092559,1.2793,12,1
0.20834,0.10799,1.3147,12,1
0.23951,0.12976,1.2995,12,1
0.26056,0.13702,1.3121,12,1
0.28242,0.14338,1.3164,12,1
0.29173,0.15154,1.2758,12,1
0.26868,0.16152,1.2616,12,1
0.22922,0.14973,0.98292,14,1
0.21672,0.12976,0.74505,11,1
0.23112,0.14065,0.85909,12,1
0.25654,0.14882,0.84007,11,1
0.28568,0.13702,0.82699,12,1
0.29682,0.11978,1.0803,12,1
0.30024,0.11706,1.043,12,1
0.31233,0.11434,0.65619,10,1
0.33409,0.11434,0.45628,11,1
0.36448,0.12432,0.50195,12,1
0.35585,0.13702,1.0167,12,1
0.31219,0.13612,1.202,11,1
0.2744,0.12432,1.3038,10,1
0.25329,0.12341,1.1554,10,1
0.24759,0.11797,1.1284,10,1
0.22228,0.10889,1.045,9,1
0.18089,0.11887,1.0036,9,1
0.15151,0.14156,0.61764,11,1
0.12928,0.11615,0.77691,6,1
0.091007,0.091652,1.1277,5,1
0.046685,0.10345,0.6618,5,1
0.011683,0.096189,0.31305,20,1
0.0055868,0.1225,0.38939,22,1
0.012706,0.19873,0.20667,26,1
0.019042,0.25045,0.26656,25,1
0.020676,0.26588,0.30003,24,1
0.01744,0.26134,0.21058,25,1
0.011158,0.26407,0.25967,31,1
0.0063298,0.26951,0.19571,30,0
0.0045226,0.23503,0.1971,27,0
0.0033312,0.20236,0.23358,20,0
0.0016524,0.18784,0.12859,29,0
0.0012619,0.10889,0.12175,20,0
0.0020462,0.026316,0.1311,21,0
0.002992,0.0063521,0.083373,18,0
0.0036693,0.0018149,0.07316,15,0
0.0027846,0.020871,0.0084446,9,0
0.0014848,0.03539,0.022789,17,0
0.028653,0.030853,0.6239,14,0
0.067933,0.07078,0.56351,9,1
0.11886,0.10345,0.58905,13,1
0.1489,0.083485,1.1951,3,1
0.15719,0.090744,1.5238,3,1
0.16255,0.096189,1.4881,3,1
0.1713,0.07078,1.5102,3,1
0.18749,0.058076,1.5449,3,1
0.19987,0.047187,1.5742,3,1
0.20944,0.04265,1.6255,3,1
0.22153,0.04265,1.6524,3,1
0.22583,0.04265,1.6482,3,1
0.22621,0.047187,1.6303,3,1
0.21875,0.046279,1.5106,3,1
0.22143,0.057169,1.4778,3,1
0.24938,0.088022,1.5186,10,1
0.27495,0.10708,1.4718,11,1
0.30228,0.1098,1.4663,11,1
0.33423,0.11071,1.4633,11,1
0.33865,0.11797,1.4562,11,1
0.34078,0.1225,1.0427,11,1
0.3279,0.12613,0.72103,11,1
0.2808,0.13612,0.86572,10,1
0.26418,0.16243,0.68007,10,1
0.26783,0.19056,0.49358,11,1
0.26717,0.1951,0.40438,12,1
0.25402,0.1951,0.47754,11,1
0.25022,0.19238,0.36136,15,1
0.28348,0.1706,0.44421,13,1
0.29533,0.16515,0.42083,11,1
0.3022,0.15699,0.42045,12,1
0.3215,0.14701,0.27387,12,1
0.33136,0.14519,0.5,12,1
0.29051,0.14519,0.63163,12,1
0.23172,0.17151,1.022,12,1
0.20413,0.16788,0.83102,11,1
0.15198,0.13975,0.7981,7,1
0.10142,0.11615,0.71754,8,1
0.068952,0.11071,0.85331,6,1
0.058962,0.10799,1.0952,4,1
0.042044,0.086207,1.024,4,1
0.022926,0.071688,0.87801,6,1
0.0063947,0.08167,0.35175,6,1
0.0045373,0.12976,0.13887,22,1
0.01098,0.19147,0.23571,20,0
0.020793,0.21688,0.3274,18,0
0.023364,0.23049,0.32846,19,0
0.01791,0.2441,0.27546,25,0
0.010814,0.25499,0.2708,24,0
0.11802,0.23503,0.96979,11,1
0.17212,0.17877,1.0146,10,1
0.16943,0.14065,0.7209,9,1
0.1776,0.13975,0.54828,12,1
0.18453,0.14701,0.41118,12,1
0.16571,0.14156,0.4541,12,1
0.15879,0.13339,0.43959,12,1
0.15679,0.13249,0.50216,11,1
0.14148,0.14519,0.42247,11,1
0.13459,0.14701,0.43964,11,1
0.16359,0.13249,0.29667,11,1
0.16366,0.13249,0.37233,11,1
0.16552,0.12704,0.50539,10,1
0.19172,0.1225,0.5414,11,1
0.18119,0.1225,1.1961,10,1
0.15425,0.1098,1.2405,10,1
0.14427,0.094374,1.0921,8,1
0.15955,0.098911,1.0884,9,1
0.18757,0.11343,1.1034,10,1
0.22965,0.12069,1.2549,10,1
0.25309,0.12432,1.3459,10,1
0.2352,0.11706,1.2837,10,1
0.19569,0.098911,1.2744,9,1
0.15709,0.090744,1.127,7,1
0.12319,0.097096,0.50339,6,1
0.093239,0.085299,0.28074,8,1
0.0626,0.065336,0.37708,7,1
0.031127,0.072595,0.3306,7,1
0.011564,0.085299,0.42899,5,1
0.0037278,0.1225,0.5159,11,0
0.0059459,0.19147,0.24479,22,0
0.0082837,0.21416,0.32197,22,0
0.0085377,0.21053,0.4382,23,0
0.0068324,0.23593,0.48768,22,0
0.0038152,0.25681,0.19194,25,0
0.0025242,0.21597,0.17595,29,0
0.0022788,0.15608,0.29835,22,0
0.0021436,0.1216,0.36934,20,0
0.0016945,0.11797,0.21678,22,0
0.00070946,0.12341,0.064248,23,0
0,0.0018149,0,12,0
0,0.045372,0,1,0
0,0.063521,0.0048127,27,0
0.00044087,0.048094,0,1,0
0.0065063,0.049909,0.52094,28,0
0.029666,0.056261,0.92283,5,1
0.053307,0.055354,1.299,3,1
0.067786,0.03902,1.4886,3,1
0.074204,0.03902,1.5574,3,1
0.083517,0.03902,1.5824,3,1
0.093146,0.045372,1.4131,3,1
0.10099,0.053539,1.3466,3,1
0.11123,0.056261,1.471,3,1
0.11846,0.050817,1.5579,3,1
0.12297,0.04265,1.606,3,1
0.12221,0.038113,1.6162,3,1
0.11718,0.037205,1.6312,4,1
0.11418,0.036298,1.6222,3,1
0.11132,0.03539,1.6096,3,1
0.11022,0.03539,1.609,3,1
0.10782,0.045372,1.5989,3,1
0.10343,0.060799,1.5417,3,1
0.10143,0.072595,1.5271,3,1
0.096204,0.07078,1.4687,3,1
0.092488,0.068058,1.4076,3,1
0.089873,0.062613,1.4776,3,1
0.08307,0.060799,1.3127,3,1
0.081407,0.058076,1.1341,4,1
0.086208,0.047187,1.0728,3,1
0.09433,0.049909,1.173,3,1
0.098778,0.048094,1.3384,3,1
0.10382,0.056261,1.4311,3,1
0.11677,0.060799,1.5378,3,1
0.13026,0.051724,1.5349,3,1
0.15188,0.051724,1.473,3,1
0.17741,0.043557,1.6579,3,1
0.182,0.038113,1.5437,3,1
0.18031,0.039927,1.5119,3,1
0.17721,0.03902,1.6283,3,1
0.16492,0.04265,1.652,3,1
0.15542,0.044465,1.6591,3,1
0.14346,0.044465,1.6241,3,1
0.14722,0.043557,1.5972,3,1
0.16149,0.040835,1.6551,3,1
0.1502,0.047187,1.637,3,1
0.13232,0.049002,0.81951,3,1
0.12145,0.050817,0.65201,3,1
0.11592,0.049909,0.98608,3,1
0.12263,0.036298,1.2186,3,1
0.13219,0.030853,1.4508,3,1
0.14242,0.03176,1.6278,3,1
0.14726,0.03176,1.6943,3,1
0.14985,0.03176,1.7101,3,1
0.1462,0.03176,1.6995,3,1
0.14341,0.029946,1.6813,3,1
0.12455,0.027223,1.3891,3,1
0.073567,0.027223,1.0936,2,1
0.020798,0.029038,0.99717,2,1
0.0034274,0.030853,1.1261,3,1
0.0033683,0.11615,1.0138,5,1
0.0076024,0.2196,0.16539,24,1
0.0092611,0.19238,0.10349,21,1
0.0061111,0.17786,0.17097,23,0
0.0026407,0.1833,0.2494,17,0
0.0011746,0.18058,0.23175,22,0
0.0016174,0.10889,0.045775,24,0
0.0018938,0.018149,0.12553,23,0
0.0015532,0.026316,0.0030759,5,0
0.0013036,0.023593,0.0085195,14,0
0.0007461,0.020871,0.057126,11,0
0.00043625,0.025408,0.1408,6,0
0.0006984,0.032668,0,1,0
0.00080749,0.037205,0.015156,7,0
0.00049083,0.13521,0.07469,31,0
0.00056689,0.14156,0.089879,34,0
0.0012843,0.051724,0.03836,26,0
0.0078266,0.1098,0.56942,12,0
0.031097,0.1225,1.1917,3,1
0.052047,0.073503,0.76837,6,1
0.067943,0.062613,0.97837,5,1
0.080089,0.073503,1.2727,3,1
0.090233,0.086207,1.3638,3,1
0.095492,0.099819,1.3531,13,1
0.093985,0.11252,1.3071,5,1
0.092835,0.088929,1.3215,3,1
0.094828,0.058076,1.4005,3,1
0.096261,0.047187,1.4612,3,1
0.096794,0.045372,1.4742,3,1
0.099881,0.053539,1.529,3,1
0.10045,0.049909,1.5437,3,1
0.10168,0.038113,1.5852,3,1
0.10515,0.03539,1.5948,3,1
0.10473,0.03539,1.5903,3,1
0.097187,0.041742,1.5528,3,1
0.087323,0.059891,1.4815,3,1
0.082027,0.086207,1.4527,3,1
0.078876,0.10163,1.47,4,1
0.077157,0.10436,1.4331,4,1
0.076825,0.086207,1.4429,4,1
0.078057,0.071688,1.3565,4,1
0.077313,0.075318,1.2319,3,1
0.083019,0.060799,1.1388,3,1
0.097185,0.056261,1.3084,3,1
0.11134,0.061706,1.5215,3,1
0.12087,0.058984,1.4187,3,1
0.13209,0.071688,1.4474,3,1
0.1456,0.080762,1.2301,3,1
0.16438,0.086207,1.3565,3,1
0.17263,0.092559,1.4365,4,1
0.16314,0.098004,1.421,5,1
0.16973,0.091652,1.4557,8,1
0.19666,0.077132,1.4693,7,1
0.22276,0.072595,1.417,4,1
0.22585,0.08167,1.5229,6,1
0.20828,0.078947,1.5298,5,1
0.19343,0.053539,1.5281,3,1
0.18765,0.04265,1.6214,3,1
0.16738,0.057169,1.0009,3,1
0.13985,0.067151,0.44195,5,1
0.12007,0.063521,0.90735,3,1
0.079292,0.054446,0.74774,3,1
0.030864,0.050817,0.84536,2,1
0.005585,0.077132,0.45298,4,0
0.0054254,0.12613,0.45247,14,0
0.006829,0.17241,0.51425,18,0
0.0053402,0.20236,0.4685,27,0
0.0033409,0.18603,0.26132,24,0
0.0030727,0.11071,0.25539,22,0
0.0025514,0.10345,0.16415,22,0
0.0015708,0.18421,0.19474,25,0
0.0020779,0.13793,0.12168,24,0
0.0024457,0.030853,0.32972,28,0
0.0014401,0.057169,0.061814,25,0
0.00049361,0.077132,0.038671,21,0
0.00055516,0.037205,0,1,0
0.0015149,0.011797,0,1,0
0.0020955,0.0018149,0,1,0
0.0014101,0.092559,0.060635,24,0
0.0011087,0.14701,0.062572,26,0
0.0022196,0.054446,0.019495,40,0
0.002166,0,0,1,0
0.0038775,0.040835,0.0092769,28,0
0.041343,0.066243,1.1866,3,0
0.065158,0.067151,1.4041,6,1
0.078497,0.07804,1.2759,3,1
0.090689,0.063521,1.2595,3,1
0.09937,0.071688,1.3295,3,1
0.10523,0.075318,1.3142,7,1
0.11145,0.057169,1.3338,7,1
0.1217,0.053539,1.4077,5,1
0.12911,0.064428,1.4553,3,1
0.12922,0.088022,1.471,3,1
0.12853,0.091652,1.5025,3,1
0.12707,0.08167,1.4596,3,1
0.13592,0.11706,1.2822,10,1
0.16016,0.14701,1.3777,10,1
0.17391,0.15517,1.3083,9,1
0.15486,0.16515,1.0747,12,1
0.14309,0.15064,0.60172,14,1
0.15465,0.14338,0.45934,13,1
0.16362,0.14428,0.33901,12,1
0.17676,0.14338,0.51839,11,1
0.19627,0.13249,1.0074,10,1
0.22276,0.1216,0.86916,10,1
0.23215,0.11887,0.69044,10,1
0.2482,0.12704,0.75097,11,1
0.25377,0.12523,0.76714,12,1
0.2324,0.12795,0.93861,13,1
0.21726,0.13975,0.91667,11,1
0.21512,0.13975,1.1014,11,1
0.22754,0.14338,1.0749,10,1
0.24783,0.13793,1.1438,10,1
0.25908,0.13612,1.1834,12,1
0.25176,0.13249,1.2309,10,1
0.27246,0.12886,1.0736,10,1
0.31532,0.12432,1.2066,12,1
0.28749,0.11615,1.0463,12,1
0.19457,0.10799,1.174,11,1
0.14745,0.090744,0.65773,4,1
0.14498,0.098911,0.43686,7,1
0.11649,0.10799,0.79423,4,1
0.068961,0.088929,0.68112,4,1
0.031034,0.078947,0.89249,8,1
0.0063563,0.094374,0.41102,4,1
0.0062359,0.16062,0.26496,19,1
0.0094845,0.20871,0.48177,17,1
0.0085012,0.20871,0.48615,19,1
0.0051537,0.2323,0.2746,26,1
0.0041282,0.23775,0.27621,23,0
0.0032753,0.2441,0.25771,23,0
0.0024546,0.26497,0.22112,26,0
0.0019038,0.24501,0.25951,28,0
0.0014073,0.2069,0.20169,26,0
0.0013681,0.11252,0.15425,26,0
0.0014964,0.025408,0.0093656,18,0
0.0015049,0.008167,0.010236,4,0
0.00086137,0.040835,0,1,0
0.00055156,0.048094,0.056365,9,0
0.0010091,0.065336,0.37012,24,0
0.0013128,0.077132,0.043519,24,0
0.0012312,0.022686,0.067922,23,0
0.00049416,0.043557,0.065269,16,0
0.00065423,0.056261,0,1,0
0.00064782,0.039927,0,1,0
0.02939,0.046279,0.39843,17,0
0.08296,0.10073,1.1748,26,1
0.12785,0.15426,1.304,22,1
0.14135,0.16062,1.1924,18,1
0.1422,0.15699,1.0136,5,1
0.14544,0.13249,1.3656,10,1
0.14639,0.1098,1.2833,9,1
0.16428,0.11252,1.2811,9,1
0.21199,0.12341,1.3424,9,1
0.25833,0.12341,1.395,12,1
0.27417,0.1225,1.4321,12,1
0.28864,0.12341,1.4392,12,1
0.3094,0.12432,1.4379,12,1
0.32126,0.1225,1.4348,11,1
0.33632,0.13249,1.4631,11,1
0.34674,0.15336,1.4574,11,1
0.34097,0.16788,1.3983,12,1
0.31825,0.15971,1.3421,12,1
0.28783,0.14882,1.2965,9,1
0.25325,0.14156,1.251,9,1
0.2205,0.13612,1.0834,10,1
0.19129,0.14338,0.78327,11,1
0.17279,0.15608,1.0312,12,1
0.17575,0.16697,0.9582,12,1
0.18472,0.14428,0.89641,12,1
0.2051,0.13067,1.0716,13,1
0.21948,0.13067,1.0845,11,1
0.21419,0.13158,1.0423,10,1
0.21002,0.12886,0.86448,9,1
0.22836,0.11071,1.1593,11,1
0.25078,0.10889,1.1759,11,1
0.27441,0.099819,0.86121,7,1
0.29344,0.088929,0.75289,6,1
0.2866,0.087114,1.0076,10,1
0.27589,0.093466,1.1472,10,1
0.2888,0.10889,1.217,10,1
0.30407,0.10163,1.1885,10,1
0.30064,0.091652,1.2143,9,1
0.26498,0.085299,1.299,7,1
0.19274,0.079855,1.2308,5,1
0.14939,0.086207,0.87102,6,1
0.15287,0.090744,0.6005,5,1
0.17937,0.096189,0.49409,12,1
0.16988,0.10073,0.6073,10,1
0.10259,0.098911,0.81115,6,1
0.055959,0.095281,0.66781,5,1
0.022649,0.080762,0.79741,7,1
0.0054267,0.093466,0.45445,11,1
0.012534,0.17332,0.25157,25,1
0.017894,0.24319,0.22107,24,1
0.016721,0.25045,0.22955,23,1
0.011244,0.23503,0.36099,26,1
0.0056826,0.21869,0.2465,30,1
0.0037638,0.17241,0.24279,28,1
0.0024245,0.17877,0.20473,27,0
