@relation featureMatrix

@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
1.4419,4,1
1.449,4,1
1.4833,4,1
1.4724,11,1
1.437,7,1
1.4232,6,1
1.4069,10,1
1.397,11,1
1.4077,13,1
1.4176,14,1
1.4167,10,1
1.4231,11,1
1.4058,13,1
1.4003,9,1
1.4128,5,1
1.4296,5,1
1.4352,4,1
1.4463,3,1
1.4483,4,1
1.4316,4,1
1.4251,5,1
1.4206,3,1
1.4221,3,1
1.4295,3,1
1.4388,3,1
1.4347,3,1
1.4349,4,1
1.4467,7,1
1.4455,4,1
1.4317,4,1
1.4486,4,1
1.4364,7,1
1.4151,8,1
1.4188,8,1
1.4333,4,1
1.466,4,1
1.4696,8,1
1.4482,8,1
1.4384,8,1
1.4357,8,1
1.4658,8,1
1.5042,8,1
1.5182,4,1
1.5631,4,1
1.6332,4,1
1.6534,4,1
1.6549,3,1
1.6518,3,1
1.6652,3,1
1.6236,3,1
1.5592,4,1
1.5273,4,1
1.6269,4,1
1.6484,4,1
1.5986,4,1
1.6348,4,1
1.5652,4,1
1.5499,4,1
1.575,4,1
1.5702,4,1
1.5574,4,1
1.2113,4,1
1.2263,4,1
1.1828,4,1
1.2322,4,1
1.2472,4,1
1.2302,4,1
1.24,4,1
1.2585,4,1
1.2637,4,1
1.2334,4,1
1.231,4,1
1.2383,4,1
1.2389,4,1
1.2436,4,1
1.2694,4,1
1.2657,4,1
1.2789,4,1
1.2346,4,1
1.2457,4,1
1.2017,4,1
1.2563,4,1
1.2182,4,1
1.226,4,1
1.2421,4,1
1.2462,3,1
1.2315,3,1
1.2325,3,1
1.2743,3,1
1.2599,3,1
1.266,3,1
1.236,3,1
1.2886,3,1
1.2937,3,1
1.3024,3,1
1.2862,3,1
1.237,3,1
1.1778,3,1
1.1546,3,1
1.1141,3,1
1.0947,3,1
1.164,3,1
1.1735,3,1
1.1437,3,1
1.0954,3,1
1.1199,3,1
1.1849,3,1
1.2068,3,1
1.2719,3,1
1.3022,3,1
1.2663,3,1
1.1194,4,1
1.2333,3,1
1.207,4,1
1.1352,4,1
0.69188,4,1
0.30806,3,1
0.70042,3,1
0.92211,3,1
1.0897,3,1
1.0555,3,1
1.1236,3,1
1.2838,3,1
1.1508,3,1
1.19,3,1
1.175,3,1
1.2632,3,1
1.1869,3,1
1.3323,3,1
1.041,3,1
0.43813,3,1
0.67722,3,1
0,4,1
0.69976,4,1
0.90006,3,1
0.69275,3,1
0.48942,3,1
0.28642,3,1
0.60508,2,1
0.71101,2,1
0.3295,2,1
0.49752,2,1
0.41387,2,1
0.63063,1,1
0.34407,1,1
0.035141,6,1
0.05313,8,1
0,5,1
0.069952,3,1
0,14,0
0.34323,14,0
0.3216,13,0
0.27093,15,0
0.38701,15,0
0.31915,14,0
0.071878,18,0
0.055321,18,0
0.070801,13,0
0.25263,12,0
0.10794,13,0
0.084515,13,0
0.16871,12,0
0,14,0
0.019912,13,0
0,16,0
0,18,0
0,21,0
0.020211,25,0
0.055139,34,0
0.15518,32,0
0.10044,20,0
1.3137,6,0
1.6268,6,0
1.5645,7,1
1.2712,7,1
1.1992,19,1
1.5437,19,1
1.3685,19,1
1.294,14,1
1.2611,6,1
1.283,6,1
1.283,7,1
1.3008,11,1
1.463,7,1
1.5181,7,1
1.5286,7,1
1.6278,7,1
1.663,7,1
1.427,7,1
1.216,8,1
1.2434,8,1
1.1678,10,1
1.1349,23,1
1.293,22,1
1.3417,24,1
1.3279,24,1
1.5007,24,1
1.4974,24,1
1.4509,24,1
1.4212,24,1
1.4137,24,1
1.4895,24,1
1.5419,24,1
1.4601,24,1
1.4138,24,1
1.4277,23,1
1.4439,24,1
1.4742,23,1
1.3483,23,1
1.2917,11,1
1.3965,7,1
1.3151,8,1
1.3777,8,1
1.4055,23,1
1.3483,23,1
1.3737,23,1
1.4617,23,1
1.5117,23,1
1.3228,19,1
1.2744,16,1
1.4628,8,1
1.5375,8,1
1.5801,8,1
1.5856,8,1
1.5515,8,1
1.6456,8,1
1.5309,7,1
1.2011,7,1
0.44976,6,1
0.62067,6,1
0.31852,16,1
0.2482,16,1
0.59562,3,1
0.98988,5,1
0.44517,6,1
0.99789,8,1
1.2962,4,1
1.4245,4,1
1.5021,4,1
1.442,4,1
1.366,6,1
1.2648,10,1
1.2652,9,1
1.2853,10,1
1.1923,14,1
1.2337,11,1
1.2803,10,1
1.3346,10,1
1.3702,10,1
1.4018,10,1
1.3812,10,1
1.3693,10,1
1.3352,10,1
1.3328,10,1
1.3612,10,1
1.3764,10,1
1.3469,10,1
1.2777,11,1
1.2466,11,1
1.3034,10,1
1.3511,10,1
1.3916,10,1
1.3637,10,1
1.3578,10,1
1.311,10,1
1.2676,10,1
1.2625,10,1
1.3726,10,1
1.4212,10,1
1.4024,6,1
1.2758,9,1
1.2732,9,1
1.3044,9,1
1.177,9,1
1.1372,9,1
1.0994,9,1
1.1943,10,1
1.2064,9,1
1.2774,7,1
1.3006,5,1
1.2779,11,1
1.2541,9,1
1.2953,6,1
1.3644,6,1
1.3384,6,1
1.3178,6,1
1.3793,7,1
1.3991,5,1
1.4007,3,1
1.4657,3,1
1.3176,3,1
1.023,9,1
1.0849,7,1
1.1847,6,1
1.0673,7,1
1.1144,4,1
1.0319,7,1
1.1091,6,1
1.0694,11,1
0.97159,11,1
1.1628,7,1
1.2111,10,1
1.1188,10,1
1.1517,10,1
1.0155,6,1
1.0791,5,1
0.75367,5,1
0.80912,3,1
1.2596,3,1
1.0124,2,1
1.0782,2,1
0.74238,4,1
0.7227,3,0
0.51439,4,0
0.52195,4,0
0.92764,3,0
0.8076,3,0
0.9948,3,0
0.97814,3,0
0.89604,3,0
0.55371,5,0
0.5745,3,0
0.1406,9,0
0.15963,15,0
0.077785,18,0
0.2668,6,0
1.305,3,1
1.5395,3,1
1.5936,3,1
1.5625,3,1
1.5353,3,1
1.5144,3,1
1.5136,3,1
1.4792,3,1
1.4806,3,1
1.4676,4,1
1.4364,6,1
1.5018,4,1
1.539,3,1
1.5025,3,1
1.4992,3,1
1.5339,3,1
1.5939,3,1
1.5588,3,1
1.5565,3,1
1.5766,3,1
1.5648,3,1
1.5163,3,1
1.4658,3,1
1.4871,3,1
1.4991,3,1
1.5168,3,1
1.4981,3,1
1.4936,3,1
1.5063,3,1
1.4885,3,1
1.3979,3,1
1.2466,3,1
1.3487,3,1
1.3099,3,1
1.1179,3,1
1.1179,3,1
0.54678,4,1
0.94199,3,1
0.30613,3,1
0.25631,3,1
0.080518,12,1
0,8,1
0.32903,18,1
0.25015,13,1
0.4242,11,1
1.092,3,1
1.2793,3,1
1.2292,3,1
1.081,3,1
1.4066,3,1
1.3474,3,1
1.1754,3,1
0.6592,4,1
0.40743,3,1
0.60803,5,1
0.85157,4,1
0.65475,7,1
0.30757,15,1
0.4129,9,1
0.21175,11,1
0.35647,6,0
0.41127,11,0
0.29163,15,0
0.25249,17,0
0.21665,15,0
0.24268,16,0
0.19192,16,0
0.22751,20,0
0.26904,19,0
0.26855,19,0
0.38266,15,0
0.30675,13,0
0.19041,14,0
0.3843,15,0
0.58428,10,0
0.30422,11,0
0.18496,17,0
0.088866,18,0
0.10722,14,0
0.44951,7,0
0.37835,6,0
0.10691,15,0
0.1457,17,0
0.22152,17,0
0.16853,23,0
0.26562,20,0
0.14069,33,0
0.045045,38,0
0.69899,4,1
1.0452,3,1
0.68202,8,1
1.0135,5,1
1.4479,6,1
1.5131,6,1
1.5619,7,1
1.5327,6,1
1.5757,4,1
1.5315,6,1
1.3557,13,1
1.3102,14,1
1.3011,14,1
1.2354,19,1
1.2986,19,1
1.33,19,1
1.2174,22,1
1.2059,22,1
1.2555,22,1
1.2915,24,1
1.307,24,1
1.2667,24,1
1.2708,22,1
1.3091,17,1
1.3307,17,1
1.3686,19,1
1.3988,22,1
1.3928,17,1
1.3947,18,1
1.3701,20,1
1.3934,24,1
1.397,24,1
1.4038,24,1
1.4344,24,1
1.4957,24,1
1.4977,24,1
1.4812,19,1
1.389,24,1
1.3425,10,1
1.2456,24,1
1.3251,19,1
1.252,8,1
1.2439,12,1
1.3434,9,1
1.4057,5,1
1.4135,5,1
1.403,7,1
1.3067,19,1
1.2156,20,1
1.4953,8,1
1.3451,14,1
1.3911,10,1
1.186,8,1
0.98867,8,1
1.0508,4,1
0.85171,6,1
1.0936,5,1
0.53207,6,1
0.75582,4,1
0.84773,4,1
0.86412,5,1
1.469,4,1
1.6863,4,1
1.6758,4,1
1.5167,4,1
1.5056,4,1
1.5213,4,1
1.6078,4,1
1.6045,3,1
1.5605,3,1
1.5504,3,1
1.5638,3,1
1.5641,5,1
1.5522,4,1
1.5608,4,1
1.5443,5,1
1.5548,5,1
1.5641,5,1
1.5752,5,1
1.5993,5,1
1.5569,5,1
1.5205,5,1
1.563,5,1
1.5995,5,1
1.5923,5,1
1.5606,5,1
1.5257,5,1
1.5309,5,1
1.5404,5,1
1.549,4,1
1.5374,5,1
1.527,4,1
1.5528,3,1
1.5551,3,1
1.5487,3,1
1.5483,3,1
1.5709,3,1
1.5377,3,1
1.5711,3,1
1.4039,4,1
1.2438,9,1
1.1925,3,1
1.3081,3,1
1.1194,3,1
1.0929,5,1
1.1111,5,1
1.2118,7,1
1.0355,5,1
1.4599,3,1
1.4348,3,1
1.5636,3,1
1.5485,3,1
1.3686,3,1
0.54766,2,1
1.3644,3,1
1.5477,4,1
1.496,4,1
1.5068,4,1
1.5495,3,1
1.6067,3,1
1.6256,3,1
1.6296,3,1
1.6469,4,1
1.6203,4,1
1.6185,4,1
1.638,4,1
1.6289,3,1
1.6287,3,1
1.6654,3,1
1.6636,3,1
1.6018,4,1
1.4977,3,1
1.5014,3,1
1.5614,3,1
1.5082,3,1
1.6127,3,1
1.5891,3,1
1.5606,3,1
1.5189,3,1
1.5522,3,1
1.6143,3,1
1.3409,3,1
1.4253,3,1
1.1944,3,1
1.0363,3,1
1.2088,3,1
0.73464,3,1
0.65427,2,1
0.78096,5,1
0.55506,3,1
0.26685,5,1
0.27536,3,1
0.51224,6,1
0.088262,7,1
0.48893,9,1
0.29109,15,1
0.2964,12,1
0.8986,2,1
1.2909,3,1
1.4737,3,1
1.3922,3,1
1.518,3,1
1.3122,3,1
1.2175,3,1
1.0246,3,1
0.91577,2,1
0.66482,2,1
1.0485,2,1
0.99294,1,1
0.86592,1,1
0.32217,5,1
0.28182,4,1
0.58353,3,1
0.39733,5,0
0.30575,7,0
0.35903,12,0
0.36496,10,0
0.24101,11,0
0,64,0
0,50,0
0.032011,58,0
0.1714,46,0
0.01528,62,0
0.048405,25,0
0.36393,15,0
0.62697,9,0
0.49591,12,0
0.31904,16,0
0.10688,30,0
0.027665,42,0
0.06734,45,0
0.042699,57,0
0.020697,46,0
0.019194,42,0
0.093517,48,0
0.93533,5,0
1.4952,9,0
1.501,6,0
1.5323,4,1
1.6603,4,1
1.741,4,1
1.765,4,1
1.76,4,1
1.7999,4,1
1.7529,4,1
1.8088,4,1
1.6991,4,1
1.636,6,1
1.6272,6,1
1.6508,6,1
1.5721,6,1
1.6231,6,1
1.5353,6,1
1.4513,10,1
1.4753,10,1
1.5263,6,1
1.4747,10,1
1.4336,9,1
1.426,9,1
1.342,9,1
1.319,9,1
1.4447,6,1
1.4484,5,1
1.4982,5,1
1.463,5,1
1.4465,5,1
1.4493,5,1
1.4933,5,1
1.5498,4,1
1.5037,3,1
1.5666,3,1
1.6187,3,1
1.6387,3,1
1.6229,3,1
1.618,3,1
1.5918,3,1
1.5349,3,1
1.3966,13,1
1.3242,14,1
1.4815,14,1
1.4414,14,1
1.4758,7,1
1.513,3,1
1.4483,3,1
1.4474,3,1
1.4813,3,1
1.5039,3,1
1.5163,3,1
1.5576,3,1
1.5849,3,1
1.594,3,1
1.5794,3,1
1.5721,3,1
1.5424,3,1
1.5137,3,1
1.4675,3,1
1.3721,3,1
1.422,3,1
1.3389,10,1
1.3112,7,1
0.95544,5,1
1.1625,2,1
1.3288,2,1
1.3193,2,1
1.3634,2,1
1.3356,2,1
1.2707,2,1
1.3977,2,1
1.4218,2,1
1.2363,4,1
1.2147,9,1
1.1923,7,1
1.2743,6,1
1.2679,14,1
1.2532,18,1
1.2209,14,1
1.1822,14,1
1.0377,10,1
1.0141,11,1
1.0342,10,1
0.99966,9,1
1.1254,11,1
1.2102,16,1
1.2189,13,1
1.1622,17,1
1.2023,18,1
1.1931,18,1
1.1461,18,1
1.2729,5,1
1.2675,3,1
1.3713,2,1
1.4732,2,1
1.4367,2,1
1.153,2,0
0.92567,3,0
0.88225,2,0
0.66323,6,0
0.57452,6,0
0.74701,7,0
0.80695,9,0
0.57879,26,0
0.42135,2,0
1.495,3,0
1.6724,3,1
1.6456,3,1
1.6665,3,1
1.685,3,1
1.6085,3,1
1.6757,3,1
1.6551,3,1
1.6674,3,1
1.6533,3,1
1.6335,3,1
1.6347,3,1
1.659,3,1
1.6616,3,1
1.6418,3,1
1.651,3,1
1.2491,3,1
0.86062,4,1
1.2455,9,1
1.3278,9,1
1.3405,9,1
1.3344,9,1
1.3368,9,1
1.3371,9,1
1.3492,10,1
1.3434,10,1
1.3273,10,1
1.3736,10,1
1.3719,10,1
1.3458,10,1
1.3677,10,1
1.3595,11,1
1.3582,7,1
1.3274,3,1
1.3433,6,1
1.3188,9,1
1.3032,6,1
1.314,10,1
1.3167,10,1
1.3199,10,1
1.3547,10,1
1.3175,11,1
1.3024,10,1
1.3458,8,1
1.3523,10,1
1.3346,10,1
1.3199,11,1
1.3313,10,1
1.3435,10,1
1.3274,10,1
1.337,11,1
1.3201,8,1
1.3808,4,1
1.3965,7,1
1.3899,7,1
1.3686,7,1
1.3646,7,1
1.3856,7,1
1.3948,8,1
1.4,11,1
1.3995,11,1
1.4239,11,1
1.3951,11,1
1.3712,8,1
1.4007,6,1
1.4032,6,1
1.385,12,1
1.3791,12,1
1.3956,15,1
1.4079,15,1
1.4065,12,1
1.4179,4,1
1.4248,4,1
1.4593,4,1
1.4482,12,1
1.4132,7,1
1.3995,6,1
1.3829,10,1
1.3728,11,1
1.3836,13,1
1.3937,14,1
1.3928,10,1
1.3991,11,1
1.3819,13,1
1.3764,9,1
1.3887,5,1
1.4056,5,1
1.4113,4,1
1.4223,3,1
1.4243,4,1
1.4075,4,1
1.4011,5,1
1.3966,3,1
1.3981,3,1
1.4054,3,1
1.4148,3,1
1.4107,3,1
1.4109,4,1
1.4226,7,1
1.4217,4,1
1.4077,4,1
1.4247,4,1
1.4123,7,1
1.3912,8,1
1.3948,8,1
1.4093,4,1
1.442,4,1
1.4457,8,1
1.4242,8,1
1.4144,8,1
1.4116,8,1
1.4417,8,1
1.4804,8,1
1.4943,4,1
1.5391,4,1
1.6092,4,1
1.6311,4,1
1.6224,3,1
1.6192,3,1
1.6325,3,1
1.5871,3,1
1.5228,4,1
1.4908,4,1
1.5904,4,1
1.6118,4,1
1.562,4,1
1.5983,4,1
1.5286,4,1
1.5134,4,1
1.5383,4,1
1.5337,4,1
1.4529,4,1
1.21,4,1
1.2251,4,1
1.1815,4,1
1.2309,4,1
1.2458,4,1
1.229,4,1
1.2389,4,1
1.2572,4,1
1.2625,4,1
1.2322,4,1
1.2297,4,1
1.2371,4,1
1.2378,4,1
1.2423,4,1
1.2681,4,1
1.2644,4,1
1.2778,4,1
1.2333,4,1
1.2443,4,1
1.2004,4,1
1.2551,4,1
1.2171,4,1
1.2248,4,1
1.241,4,1
1.2451,3,1
1.2304,3,1
1.2313,3,1
1.2731,3,1
1.2587,3,1
1.2649,3,1
1.2347,3,1
1.2874,3,1
1.2926,3,1
1.3013,3,1
1.285,3,1
1.2357,3,1
1.1764,3,1
1.1531,3,1
1.1125,3,1
1.0937,3,1
1.1632,3,1
1.1721,3,1
1.1422,3,1
1.0942,3,1
1.1185,3,1
1.1838,3,1
1.206,3,1
1.2711,3,1
1.3012,3,1
1.2653,3,1
1.1186,4,1
1.2321,3,1
1.2057,4,1
1.1343,4,1
0.68998,4,1
0.30773,3,1
0.70098,3,1
0.92413,3,1
1.0901,3,1
1.0561,3,1
1.1223,3,1
1.2825,3,1
1.15,3,1
1.1905,3,1
1.1752,3,1
1.2627,3,1
1.1871,3,1
1.3349,3,1
1.0441,3,1
0.43879,3,1
0.68023,3,1
0,4,1
0.69889,4,1
0.89923,3,1
0.69142,3,1
0.48791,3,1
0.28627,3,1
0.60552,2,1
0.71036,2,1
0.32707,2,1
0.49711,2,1
0.41313,2,1
0.6307,1,1
0.34227,1,1
0.037053,5,1
0.058535,8,1
0,5,1
0.082734,3,1
0,14,0
0.36094,12,0
0.31453,15,0
0.24964,15,0
0.36374,15,0
0.31735,14,0
0.054189,18,0
0.048594,17,0
0.092168,13,0
0.2801,12,0
0.15732,11,0
0.092222,12,0
0.17913,12,0
0,15,0
0,12,0
0.054696,16,0
0,18,0
0.13949,19,0
0.0043956,28,0
0.10552,30,0
0.05373,25,0
0,16,0
1.3365,6,0
1.649,6,0
1.5859,7,1
1.2926,7,1
1.2206,19,1
1.5651,19,1
1.39,19,1
1.3154,14,1
1.2824,6,1
1.3043,6,1
1.3045,7,1
1.3223,11,1
1.4844,7,1
1.5396,7,1
1.55,7,1
1.6493,7,1
1.6844,7,1
1.4485,7,1
1.2374,8,1
1.2648,8,1
1.1892,10,1
1.1563,23,1
1.3144,22,1
1.3632,24,1
1.3494,24,1
1.5221,24,1
1.5188,24,1
1.4724,24,1
1.4426,24,1
1.4351,24,1
1.5109,24,1
1.5633,24,1
1.4816,24,1
1.4353,24,1
1.4491,23,1
1.4653,24,1
1.4956,23,1
1.3698,23,1
1.3131,11,1
1.4179,7,1
1.3366,8,1
1.3992,8,1
1.427,23,1
1.3698,23,1
1.3952,23,1
1.4832,23,1
1.5331,23,1
1.3442,19,1
1.2959,16,1
1.4842,8,1
1.559,8,1
1.6015,8,1
1.6071,8,1
1.573,8,1
1.6671,8,1
1.5523,7,1
1.2225,7,1
0.47121,6,1
0.64219,6,1
0.34011,16,1
0.27029,16,1
0.61768,3,1
1.0116,5,1
0.46685,6,1
1.0193,8,1
1.3176,4,1
1.4459,4,1
1.5236,4,1
1.4634,4,1
1.3874,6,1
1.2861,10,1
1.2866,9,1
1.3067,10,1
1.2137,14,1
1.2554,11,1
1.3017,10,1
1.3563,10,1
1.3915,10,1
1.4234,10,1
1.4023,10,1
1.3908,10,1
1.3569,10,1
1.3542,10,1
1.3828,10,1
1.3978,10,1
1.3683,10,1
1.2991,11,1
1.268,11,1
1.3248,10,1
1.3726,10,1
1.4131,10,1
1.3851,10,1
1.3792,10,1
1.3325,10,1
1.2893,10,1
1.284,10,1
1.394,10,1
1.4428,10,1
1.4239,6,1
1.2972,9,1
1.2944,9,1
1.3258,9,1
1.1983,9,1
1.1588,9,1
1.1211,9,1
1.2159,10,1
1.228,9,1
1.299,7,1
1.3221,5,1
1.2993,11,1
1.2753,9,1
1.3168,6,1
1.3855,6,1
1.3594,6,1
1.3389,6,1
1.4008,7,1
1.4206,5,1
1.422,3,1
1.4871,3,1
1.3392,3,1
1.045,9,1
1.1063,7,1
1.2062,6,1
1.0883,7,1
1.1364,4,1
1.054,7,1
1.1311,6,1
1.0909,11,1
0.99306,11,1
1.1847,7,1
1.2333,10,1
1.1399,10,1
1.1725,10,1
1.0374,6,1
1.0961,5,1
0.77202,5,1
0.83301,3,1
1.2852,3,1
1.0427,2,1
1.1004,2,1
0.77058,4,1
0.74024,3,0
0.57334,4,0
0.58839,4,0
0.913,3,0
0.80775,3,0
1.0237,3,0
0.9823,3,0
0.96778,3,0
0.65859,5,0
0.67436,3,0
0.18304,8,0
0.16911,13,0
0.025982,10,0
0.24293,5,0
1.3263,3,1
1.5605,3,1
1.6145,3,1
1.5852,3,1
1.558,3,1
1.5343,3,1
1.5333,3,1
1.5011,3,1
1.5028,3,1
1.4898,4,1
1.4561,6,1
1.5231,4,1
1.5604,3,1
1.5265,3,1
1.5206,3,1
1.5553,3,1
1.6148,3,1
1.58,3,1
1.5787,3,1
1.597,3,1
1.5883,3,1
1.5375,3,1
1.4878,3,1
1.5087,3,1
1.5202,3,1
1.5391,3,1
1.5187,3,1
1.5163,3,1
1.5287,3,1
1.5117,3,1
1.422,3,1
1.2691,3,1
1.3713,3,1
1.3293,3,1
1.1239,3,1
1.14,3,1
0.54417,4,1
1.0194,3,1
0.33589,3,1
0.28096,3,1
0.12728,10,1
0,8,1
0.32365,18,1
0.2447,13,1
0.42083,11,1
1.0883,3,1
1.2752,3,1
1.2251,3,1
1.0769,3,1
1.4024,3,1
1.3437,3,1
1.1716,3,1
0.65477,4,1
0.404,3,1
0.60553,5,1
0.84579,4,1
0.64911,6,1
0.30744,15,1
0.40987,9,1
0.20851,11,1
0.35623,6,0
0.41379,11,0
0.29314,15,0
0.24407,18,0
0.21846,15,0
0.24092,16,0
0.18915,16,0
0.22621,19,0
0.26227,19,0
0.26388,19,0
0.37284,15,0
0.29553,13,0
0.17623,14,0
0.36425,15,0
0.59531,9,0
0.30591,11,0
0.15058,15,0
0.076242,15,0
0.1098,17,0
0.37492,7,0
0.37429,6,0
0.19814,13,0
0.18859,18,0
0.23644,16,0
0.17902,23,0
0.27004,20,0
0.14741,32,0
0.031961,38,0
0.69377,4,1
1.0402,3,1
0.67775,8,1
1.0103,5,1
1.444,6,1
1.5092,6,1
1.558,7,1
1.5286,6,1
1.5717,4,1
1.5275,6,1
1.3518,13,1
1.3063,14,1
1.2972,14,1
1.2314,19,1
1.2947,19,1
1.3261,19,1
1.2134,22,1
1.2019,22,1
1.2515,22,1
1.2875,24,1
1.303,24,1
1.2628,24,1
1.2668,22,1
1.3052,17,1
1.3267,17,1
1.3646,19,1
1.3948,22,1
1.3888,17,1
1.3907,18,1
1.3661,19,1
1.3894,24,1
1.393,24,1
1.3998,24,1
1.4304,24,1
1.4917,24,1
1.4938,24,1
1.4772,19,1
1.385,24,1
1.3385,10,1
1.2417,24,1
1.3211,19,1
1.248,8,1
1.24,12,1
1.3395,9,1
1.4017,5,1
1.4095,5,1
1.3991,7,1
1.3028,19,1
1.2116,20,1
1.4914,8,1
1.3412,14,1
1.3871,10,1
1.182,8,1
0.98489,8,1
1.047,4,1
0.8479,6,1
1.0892,5,1
0.52795,6,1
0.75183,4,1
0.844,4,1
0.86032,5,1
1.4651,4,1
1.6823,4,1
1.6717,4,1
1.5126,4,1
1.5016,4,1
1.5173,4,1
1.6039,4,1
1.6006,3,1
1.5565,3,1
1.5464,3,1
1.5599,3,1
1.56,5,1
1.5482,4,1
1.557,4,1
1.5404,5,1
1.5508,5,1
1.5601,5,1
1.5713,5,1
1.5954,5,1
1.553,5,1
1.5165,5,1
1.5591,5,1
1.5956,5,1
1.5883,5,1
1.5566,5,1
1.5218,5,1
1.527,5,1
1.5364,5,1
1.5451,4,1
1.5334,5,1
1.5231,4,1
1.5488,3,1
1.5512,3,1
1.5447,3,1
1.5443,3,1
1.567,3,1
1.5338,3,1
1.5669,3,1
1.3999,4,1
1.2398,9,1
1.1881,3,1
1.304,3,1
1.1162,3,1
1.0879,5,1
1.1063,5,1
1.2061,7,1
1.0325,5,1
1.4557,3,1
1.4304,3,1
1.5592,3,1
1.5443,3,1
1.3665,3,1
0.54275,2,1
1.3579,3,1
1.543,4,1
1.4921,4,1
1.5036,4,1
1.5469,3,1
1.6014,3,1
1.6212,3,1
1.6268,3,1
1.643,4,1
1.6169,4,1
1.6146,4,1
1.6342,4,1
1.6251,3,1
1.6236,3,1
1.6618,3,1
1.6593,3,1
1.5984,4,1
1.4949,3,1
1.4969,3,1
1.5576,3,1
1.5045,3,1
1.6083,3,1
1.5846,3,1
1.5565,3,1
1.5146,3,1
1.5482,3,1
1.6102,3,1
1.3369,3,1
1.4227,3,1
1.1894,3,1
1.0341,3,1
1.2018,3,1
0.73054,3,1
0.67476,2,1
0.75806,5,1
0.54009,3,1
0.2538,5,1
0.26617,3,1
0.50294,6,1
0.078836,7,1
0.48354,10,1
0.28598,15,1
0.29423,12,1
0.89457,2,1
1.2874,3,1
1.4694,3,1
1.3883,3,1
1.5143,3,1
1.3086,3,1
1.2134,3,1
1.0204,3,1
0.91242,2,1
0.66135,2,1
1.0462,2,1
0.99008,1,1
0.8624,1,1
0.31541,4,1
0.28755,4,1
0.58059,3,1
0.39395,4,0
0.30309,7,0
0.36209,12,0
0.36514,10,0
0.23714,11,0
0,5,0
0,6,0
0.18166,3,0
0.023961,4,0
0.19323,9,1
0.45765,10,1
0.92962,5,1
1.3278,4,1
1.3624,4,1
1.1866,8,1
1.1718,4,1
1.2043,4,1
1.3036,4,1
1.6116,4,1
1.6105,4,1
1.6421,4,1
1.6621,4,1
1.5327,4,1
1.6683,4,1
1.6192,4,1
1.5658,4,1
1.1428,7,1
1.2297,4,1
1.1153,7,1
1.3073,9,1
1.5267,6,1
1.5669,6,1
1.6732,6,1
1.7377,6,1
1.7177,6,1
1.6785,6,1
1.3989,6,1
1.3685,7,1
1.2178,8,1
1.2533,10,1
1.3065,8,1
1.402,6,1
1.5382,6,1
1.4066,6,1
1.3583,7,1
1.3429,8,1
1.3295,7,1
1.2365,9,1
1.2961,8,1
1.3845,6,1
1.3725,11,1
1.4425,12,1
1.4876,10,1
1.3744,12,1
1.1632,16,1
1.2406,12,1
1.1767,12,1
1.2587,12,1
1.2495,10,1
1.2869,10,1
1.342,10,1
1.3474,6,1
1.1963,11,1
1.3106,7,1
1.333,5,1
1.0411,7,1
1.2111,5,1
1.1385,4,1
0.67875,6,1
0.74468,10,1
1.017,7,1
1.0053,5,1
1.2143,6,1
0.87129,6,1
0.62368,6,0
0.40652,5,0
0.3828,6,0
0.37154,6,0
0.31379,5,0
0.20294,5,0
0.12303,5,0
0.052252,5,0
0,1,0
0,1,0
0,1,0
0.029199,4,0
0.32303,5,0
0.30782,6,0
0.34845,11,1
0.91015,4,1
0.80323,7,1
1.1954,11,1
1.238,10,1
1.295,5,1
1.3766,4,1
1.604,4,1
1.55,4,1
1.315,4,1
1.1219,13,1
1.5858,6,1
1.6951,6,1
1.5362,6,1
1.4717,9,1
1.5218,9,1
1.4791,9,1
1.4349,11,1
1.3692,11,1
1.2264,10,1
1.1182,10,1
1.2562,12,1
1.1264,14,1
1.3725,10,1
1.5293,9,1
1.5631,8,1
1.4915,8,1
1.5358,9,1
1.5123,11,1
1.5278,11,1
1.5706,11,1
1.4997,13,1
1.5637,11,1
1.5117,13,1
1.4997,11,1
1.6365,11,1
1.5204,11,1
1.4084,13,1
1.3968,13,1
1.5492,11,1
1.6653,11,1
1.5738,11,1
1.4685,13,1
1.4662,13,1
1.5089,9,1
1.4488,13,1
1.5591,11,1
1.5982,11,1
1.6716,10,1
1.6856,10,1
1.6655,10,1
1.4075,10,1
0.98139,10,1
0.79504,11,1
0.90052,11,1
0.80108,11,1
0.63792,16,1
0.93173,17,1
1.1792,16,1
1.2456,12,1
1.03,12,1
1.1338,12,1
1.3597,12,1
1.3516,12,1
1.3185,14,1
1.3281,12,1
1.5579,12,1
1.5029,12,1
1.5891,12,1
1.6364,12,1
1.5552,12,1
1.5841,12,1
1.4446,12,1
1.3764,13,1
1.3478,14,1
1.3451,10,1
1.2366,14,1
1.3333,18,1
1.2835,16,1
1.1259,15,1
1.2537,16,1
1.3691,16,1
1.2923,17,1
1.3255,15,1
1.3249,17,1
1.3962,17,1
1.3967,18,1
1.2557,16,1
1.2375,13,1
1.3047,13,1
1.3392,14,1
1.2229,14,1
1.1932,19,1
1.2169,18,1
1.2588,17,1
1.2621,17,1
1.174,19,1
1.3297,19,1
1.3184,17,1
1.3093,17,1
1.376,17,1
1.3676,17,1
1.152,17,1
1.1128,15,1
1.3239,17,1
1.2724,18,1
1.2521,18,1
