@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.13936,36,1
0.13684,35,1
0.14397,35,1
0.14963,35,1
0.1535,34,1
0.154,34,1
0.14141,34,1
0.14343,34,1
0.14294,34,1
0.14554,34,1
0.14468,34,1
0.14656,34,1
0.14498,34,1
0.13828,34,1
0.14803,34,1
0.14262,34,1
0.14475,34,1
0.13754,35,1
0.13833,35,1
0.13461,35,1
0.13828,36,1
0.1417,36,1
0.14467,37,1
0.13398,37,1
0.12441,38,1
0.11608,39,1
0.098606,39,1
0.080557,40,1
0.076864,41,1
0.063066,41,1
0.060405,41,1
0.049348,42,1
0.053204,42,1
0.056162,40,1
0.071943,38,1
0.064699,37,1
0.065033,37,1
0.0597,37,1
0.050994,36,1
0.013414,35,1
0.021094,110,1
0.027204,57,1
0.025733,57,1
0.024495,111,1
0.029472,56,1
0.030111,56,1
0.034227,56,1
0.030829,56,1
0.032383,56,1
0.03077,57,1
0.029366,57,1
0.030271,56,1
0.032926,56,1
0.033793,56,1
0.033774,55,1
0.031376,55,1
0.03467,56,1
0.035532,57,1
0.034554,58,1
0.036474,59,1
0.032411,60,1
0.033887,60,1
0.032825,60,1
0.030056,61,1
0.032827,62,1
0.032438,63,1
0.030278,65,1
0.023566,68,1
0.020469,76,1
0.017049,15,1
0.013498,93,1
0.013464,91,1
0.004647,80,1
0.0034951,93,1
0.0037779,86,1
0.0047507,15,1
0.0028249,14,1
0.0041631,32,1
0.0039514,64,1
0.003214,17,1
0.025045,67,1
0.011874,33,1
0.02272,91,1
0.02705,66,1
0.05039,62,1
0.05334,66,1
0.062573,67,1
0.067705,70,1
0.053265,74,1
0.034882,90,1
0.037025,85,1
0.031938,110,1
0.022249,40,1
0.022842,44,1
0.019146,66,1
0.015763,66,1
0.007384,43,1
0.0081715,74,1
0.0080262,68,1
0.0068062,70,0
0.0057803,76,0
0.004813,8,0
0.008169,33,0
0.0044863,63,0
0,35,0
0,37,0
0.002347,39,0
0,33,0
0.0049856,35,1
0.018085,71,1
0.037415,33,1
0.092376,29,1
0.10368,29,1
0.098892,27,1
0.065478,28,1
0.043093,29,1
0.052906,29,1
0.07318,31,1
0.088185,33,1
0.080055,35,1
0.10014,33,1
0.1049,31,1
0.12199,31,1
0.11287,30,1
0.098342,28,1
0.1064,27,1
0.12569,27,1
0.13347,26,1
0.12882,25,1
0.16392,25,1
0.15913,25,1
0.18034,24,1
0.19953,23,1
0.21796,23,1
0.21578,25,1
0.17449,27,1
0.13789,27,1
0.15993,28,1
0.19756,28,1
0.19418,29,1
0.21088,28,1
0.20386,28,1
0.18769,28,1
0.17952,28,1
0.19193,28,1
0.20313,28,1
0.22047,29,1
0.18132,29,1
0.14861,29,1
0.17158,28,1
0.19076,28,1
0.18143,29,1
0.238,28,1
0.25171,27,1
0.29574,27,1
0.24915,28,1
0.24489,28,1
0.19367,28,1
0.20038,29,1
0.23949,29,1
0.22243,31,1
0.19023,31,1
0.19384,31,1
0.17692,32,1
0.13715,34,1
0.12202,35,1
0.08583,32,1
0.061395,32,1
0.063922,31,1
0.074069,31,1
0.060243,30,1
0.061509,31,1
0.037988,32,1
0.033235,31,0
0.036131,31,0
0.034135,32,0
0.029599,31,0
0.032221,31,0
0.030371,31,0
0.025611,31,0
0.024373,32,0
0.014844,31,0
0.0048004,79,0
0.013919,31,0
0.00963,32,0
0.012334,32,0
0.005926,32,0
0.0080292,113,1
0.027521,37,1
0.063061,28,1
0.081572,26,1
0.10622,24,1
0.10254,22,1
0.067665,23,1
0.08715,24,1
0.096299,24,1
0.098126,24,1
0.1223,24,1
0.15857,24,1
0.22465,24,1
0.24898,23,1
0.24914,23,1
0.2633,23,1
0.36171,23,1
0.29661,24,1
0.3383,24,1
0.33597,25,1
0.26656,27,1
0.20274,27,1
0.26141,27,1
0.27257,26,1
0.29307,26,1
0.26484,26,1
0.2411,27,1
0.26248,26,1
0.26489,25,1
0.30058,24,1
0.34396,24,1
0.32112,24,1
0.30337,24,1
0.33347,24,1
0.3612,25,1
0.34406,25,1
0.37201,25,1
0.38476,24,1
0.38359,24,1
0.37394,25,1
0.35518,25,1
0.37774,25,1
0.32995,24,1
0.32427,24,1
0.29062,24,1
0.30308,24,1
0.2567,25,1
0.34993,25,1
0.27949,26,1
0.26334,26,1
0.26901,26,1
0.20409,28,1
0.13205,30,1
0.14041,33,1
0.13569,35,1
0.11309,37,1
0.10989,40,1
0.11673,42,1
0.11757,43,1
0.11523,44,1
0.10897,45,1
0.083133,46,1
0.12453,46,1
0.10875,46,1
0.10882,46,1
0.14296,46,1
0.13846,45,1
0.12467,46,1
0.1465,46,1
0.12871,45,1
0.1259,46,1
0.14179,45,1
0.17069,44,1
0.15869,43,1
0.15894,43,1
0.14902,42,1
0.14742,42,1
0.15447,42,1
0.14951,42,1
0.15483,41,1
0.15653,40,1
0.14506,39,1
0.17849,40,1
0.17507,40,1
0.16535,40,1
0.17381,39,1
0.18473,39,1
0.1934,40,1
0.1609,42,1
0.16287,41,1
0.1682,41,1
0.17328,42,1
0.15667,43,1
0.13248,43,1
0.11967,43,1
0.1264,43,1
0.14799,44,1
0.15704,44,1
0.1241,43,1
0.11663,140,1
0.11675,140,1
0.13206,44,1
0.1371,43,1
0.13981,41,1
0.15299,40,1
0.12411,41,1
0.1532,40,1
0.17071,39,1
0.1713,39,1
0.19742,40,1
0.17206,41,1
0.16213,42,1
0.15143,43,1
0.11467,45,1
0.092113,46,1
0.087218,46,1
0.11667,45,1
0.13955,45,1
0.13183,45,1
0.092215,47,1
0.086344,49,1
0.087726,47,1
0.071518,47,1
0.077522,47,1
0.079453,47,1
0.090388,47,1
0.084504,46,1
0.093621,46,1
0.093556,45,1
0.067296,139,1
0.095077,42,1
0.12944,41,1
0.13813,41,1
0.14678,41,1
0.13559,42,1
0.11445,43,1
0.11916,42,1
0.10799,137,1
0.10399,138,1
0.13826,43,1
0.1496,42,1
0.14704,41,1
0.13987,41,1
0.1453,41,1
0.13993,41,1
0.14464,41,1
0.14794,42,1
0.14603,42,1
0.16542,41,1
0.17653,39,1
0.15802,38,1
0.14499,37,1
0.1393,125,1
0.16198,35,1
0.17695,34,1
0.18334,33,1
0.17428,33,1
0.21948,33,1
0.19355,33,1
0.21199,32,1
0.20752,32,1
0.21393,32,1
0.22101,32,1
0.20471,31,1
0.19776,30,1
0.2275,31,1
0.19955,32,1
0.19011,33,1
0.21083,32,1
0.20981,33,1
0.11716,36,1
0.13492,38,1
0.14607,36,1
0.17493,35,1
0.14239,37,1
0.15519,39,1
0.14545,38,1
0.14564,35,1
0.17563,33,1
0.15263,33,1
0.15358,34,1
0.13029,36,1
0.070838,37,1
0.027029,48,1
0.045123,36,1
0.032413,36,1
0.034688,35,1
0.034501,35,1
0.029697,34,1
0.016317,35,1
0.020969,35,1
0.01322,35,1
0.014673,34,1
0.010381,35,0
0.0079617,35,0
0.0061816,36,0
0.001275,35,0
0,36,0
0,35,0
0.00094951,35,0
0,36,0
0,35,0
0.0028419,35,0
0,36,0
0,34,0
0,35,0
0,36,0
0.00056856,35,0
0.00043101,36,0
0,35,0
0,34,0
0.00077657,89,0
0.015008,45,0
0.034345,29,1
0.085265,24,1
0.10819,22,1
0.12654,19,1
0.14235,17,1
0.13597,17,1
0.15648,17,1
0.1677,19,1
0.17068,20,1
0.089806,17,1
0.17697,16,1
0.19407,15,1
0.18421,15,1
0.14154,15,1
0.22589,14,1
0.25482,15,1
0.21412,15,1
0.14462,16,1
0.13122,16,1
0.091651,16,1
0.094991,16,1
0.10776,16,1
0.11736,16,1
0.086287,19,1
0.078679,21,1
0.11784,23,1
0.1011,27,1
0.090748,27,1
0.081312,26,1
0.096753,23,1
0.13635,24,1
0.13381,24,1
0.14561,24,1
0.19358,24,1
0.21418,23,1
0.22046,23,1
0.20067,22,1
0.18574,21,1
0.18718,19,1
0.17722,19,1
0.21771,19,1
0.22241,19,1
0.22631,19,1
0.20193,19,1
0.2155,19,1
0.1845,19,1
0.2098,20,1
0.20192,21,1
0.18358,22,1
0.17047,23,1
0.14835,23,1
0.122,23,1
0.2115,23,1
0.2006,21,1
0.21827,21,1
0.26416,21,1
0.20876,22,1
0.26248,22,1
0.25368,23,1
0.23711,23,1
0.22925,22,1
0.17729,20,1
0.16625,20,1
0.2008,21,1
0.20166,22,1
0.18077,22,1
0.14431,20,1
0.15257,21,1
0.16608,21,1
0.15154,21,1
0.15347,21,1
0.13662,21,1
0.15612,21,1
0.16709,23,1
0.1572,24,1
0.16923,24,1
0.16314,23,1
0.13164,23,1
0.081321,25,1
0.04753,24,1
0.059786,24,1
0.055087,23,1
0.049225,24,1
0.043314,23,1
0.045597,23,1
0.044775,23,1
0.030036,24,1
0.033915,24,1
0.026563,23,0
0.023325,23,0
0.02337,24,0
0.017044,24,0
0.014652,24,0
0.013756,23,0
0.010445,24,0
0.010496,23,0
0.010242,23,0
0.010787,23,0
0.0068218,23,0
0.0046752,22,0
0.0023729,23,0
0.0070743,91,0
0.022637,42,0
0.067952,29,1
0.10619,27,1
0.096946,25,1
0.076089,26,1
0.069779,28,1
0.060319,29,1
0.06591,29,1
0.060872,32,1
0.057228,33,1
0.072537,32,1
0.084916,29,1
0.10832,28,1
0.12413,27,1
0.15044,26,1
0.14883,24,1
0.17674,23,1
0.16468,22,1
0.15283,21,1
0.13697,20,1
0.13501,19,1
0.12042,19,1
0.10873,19,1
0.10419,19,1
0.10893,19,1
0.11656,18,1
0.16333,20,1
0.17704,21,1
0.20582,20,1
0.096967,19,1
0.06655,19,1
0.054985,17,1
0.050413,20,1
0.074968,15,1
0.053512,22,1
0.095451,22,1
0.083497,23,1
0.08592,23,1
0.051403,98,1
0.058181,102,1
0.047111,28,1
0.041331,24,1
0.029302,24,1
0.036053,23,1
0.029241,23,1
0.034862,23,1
0.0227,23,1
0.020479,24,1
0.024085,23,1
0.016136,23,1
0.01112,23,1
0.015048,22,0
0.017645,23,0
0.016667,22,0
0.0046458,23,0
0.0066102,23,0
0.010656,22,0
0.0046876,19,0
0.011814,45,1
0.032905,42,1
0.048857,29,1
0.092484,25,1
0.095716,22,1
0.078466,23,1
0.081841,24,1
0.07989,25,1
0.076683,25,1
0.081552,27,1
0.083498,29,1
0.074112,25,1
0.099387,22,1
0.096031,22,1
0.10186,22,1
0.11855,23,1
0.12152,22,1
0.10563,23,1
0.079438,24,1
0.057983,23,1
0.060653,23,1
0.055437,23,1
0.069947,22,1
0.08198,22,1
0.060024,24,1
0.05648,84,1
0.062792,87,1
0.063168,86,1
0.10371,22,1
0.10142,23,1
0.092651,24,1
0.064078,25,1
0.04479,24,1
0.040433,24,1
0.031485,23,1
0.045984,23,1
0.037477,24,1
0.028877,23,1
0.036061,24,1
0.026769,24,1
0.021882,24,1
0.018225,24,0
0.018435,23,0
0.023839,23,0
0.012973,23,0
0.016748,24,0
0.011151,24,0
0.010121,24,0
0.0049913,23,0
0.012065,51,1
0.031567,44,1
0.056692,27,1
0.074156,20,1
0.14445,16,1
0.13163,15,1
0.14746,16,1
0.15532,16,1
0.10932,18,1
0.082713,22,1
0.042638,23,1
0.061524,24,1
0.096762,18,1
0.145,18,1
0.17156,19,1
0.19653,20,1
0.1987,20,1
0.2379,20,1
0.25517,21,1
0.1972,23,1
0.13982,26,1
0.14274,30,1
0.13583,33,1
0.14726,34,1
0.18114,34,1
0.19987,34,1
0.16795,33,1
0.17846,35,1
0.14474,37,1
0.132,38,1
0.13931,39,1
0.12491,40,1
0.11565,44,1
0.12067,45,1
0.13619,46,1
0.1256,47,1
0.12705,47,1
0.14016,48,1
0.1369,47,1
0.12986,47,1
0.15799,47,1
0.16743,48,1
0.15086,49,1
0.1346,49,1
0.13974,49,1
0.14604,50,1
0.1187,51,1
0.10674,53,1
0.10291,53,1
0.092944,53,1
0.081338,53,1
0.093543,53,1
0.1178,54,1
0.11835,54,1
0.12969,53,1
0.12003,54,1
0.13024,53,1
0.1353,51,1
0.12653,50,1
0.13588,50,1
0.14804,51,1
0.14595,52,1
0.13491,52,1
0.11887,53,1
0.10899,53,1
0.12265,53,1
0.11153,53,1
0.1295,53,1
0.16279,52,1
0.12891,51,1
0.12955,50,1
0.11749,50,1
0.10608,50,1
0.11184,49,1
0.10584,50,1
0.10061,50,1
0.12961,49,1
0.13728,49,1
0.14245,50,1
0.12907,51,1
0.14692,50,1
0.15623,50,1
0.14909,51,1
0.12153,52,1
0.1347,52,1
0.13108,51,1
0.11151,52,1
0.11089,52,1
0.11233,51,1
0.086748,51,1
0.13419,51,1
0.12314,51,1
0.10637,50,1
0.11329,48,1
0.12917,48,1
0.1565,49,1
0.14763,49,1
0.15231,48,1
0.083896,48,1
0.11278,48,1
0.13905,48,1
0.16926,48,1
0.16385,48,1
0.11644,45,1
0.15196,46,1
0.13305,46,1
0.14867,46,1
0.15817,45,1
0.13991,44,1
0.1556,43,1
0.1336,43,1
0.1339,42,1
0.13319,44,1
0.14749,45,1
0.17116,45,1
0.1593,44,1
0.12332,136,1
0.14655,42,1
0.13848,42,1
0.15417,40,1
0.1416,39,1
0.13894,39,1
0.10546,42,1
0.16533,42,1
0.20656,39,1
0.2036,39,1
0.17022,41,1
0.20809,41,1
0.23086,40,1
0.19486,39,1
0.22615,39,1
0.22062,39,1
0.24901,39,1
0.18019,38,1
0.16121,37,1
0.19489,39,1
0.21054,40,1
0.22151,40,1
0.21446,39,1
0.22001,39,1
0.18488,39,1
0.15357,129,1
0.1291,38,1
0.14179,128,1
0.15587,38,1
0.14649,38,1
0.17565,37,1
0.16934,36,1
0.21773,37,1
0.20378,38,1
0.17285,36,1
0.20968,35,1
0.19946,34,1
0.19718,33,1
0.20062,31,1
0.20296,29,1
0.2001,28,1
0.17901,28,1
0.172,30,1
0.17504,32,1
0.17165,31,1
0.17013,28,1
0.16528,27,1
0.082596,31,1
0.0561,29,1
0.054876,29,1
0.066205,29,1
0.050343,30,1
0.048038,29,1
0.047935,29,1
0.042967,29,1
0.044642,29,1
0.032777,29,0
0.034623,29,0
0.034426,29,0
0.022184,30,0
0.020236,29,0
0.015818,29,0
0.01142,30,0
0.012405,28,0
0.010285,29,0
0.0076767,29,0
0.0075892,29,0
0,28,0
0,35,0
0,37,0
0.002508,39,0
0,33,0
0.0048144,35,1
0.018086,71,1
0.037278,33,1
0.092198,29,1
0.10362,29,1
0.098741,27,1
0.064518,28,1
0.043072,29,1
0.05293,29,1
0.072851,31,1
0.088497,33,1
0.080085,35,1
0.099219,33,1
0.10457,31,1
0.12153,31,1
0.11275,30,1
0.097822,28,1
0.10656,27,1
0.12525,27,1
0.13334,26,1
0.12853,25,1
0.1637,25,1
0.15905,25,1
0.18004,24,1
0.19919,23,1
0.21786,23,1
0.21586,25,1
0.17444,27,1
0.13765,27,1
0.15989,28,1
0.19755,28,1
0.19404,29,1
0.2108,28,1
0.20412,28,1
0.18743,28,1
0.17896,28,1
0.19176,28,1
0.20307,28,1
0.2197,29,1
0.18122,29,1
0.14812,29,1
0.17134,28,1
0.1904,28,1
0.18133,29,1
0.23762,28,1
0.25154,27,1
0.29563,27,1
0.24893,28,1
0.24455,28,1
0.19348,28,1
0.20002,29,1
0.23932,29,1
0.22219,31,1
0.19003,31,1
0.19365,31,1
0.17689,32,1
0.13682,34,1
0.1218,35,1
0.085581,32,1
0.061272,32,1
0.063619,31,1
0.073882,31,1
0.060112,30,1
0.061002,31,1
0.037776,32,1
0.032552,31,0
0.035883,31,0
0.034478,32,0
0.028904,31,0
0.03264,30,0
0.030029,31,0
0.025481,31,0
0.023564,32,0
0.014113,31,0
0.00448,79,0
0.013499,31,0
0.0094766,32,0
0.012469,32,0
0.0060843,32,0
0.0082267,113,1
0.027118,37,1
0.06321,28,1
0.081264,26,1
0.10616,24,1
0.10251,22,1
0.067454,23,1
0.087007,24,1
0.095971,24,1
0.09795,24,1
0.12204,24,1
0.15849,24,1
0.22432,24,1
0.24882,23,1
0.24899,23,1
0.26297,23,1
0.36138,23,1
0.29633,24,1
0.33788,24,1
0.33587,25,1
0.2664,27,1
0.20235,27,1
0.26127,27,1
0.27229,26,1
0.29295,26,1
0.2649,26,1
0.2409,27,1
0.26223,26,1
0.26474,25,1
0.30047,24,1
0.34381,24,1
0.32094,24,1
0.30304,24,1
0.33341,24,1
0.36092,25,1
0.3438,25,1
0.37163,25,1
0.38445,24,1
0.38353,24,1
0.37364,25,1
0.35473,25,1
0.3775,25,1
0.32977,24,1
0.32402,24,1
0.2905,24,1
0.30289,24,1
0.2565,25,1
0.34965,25,1
0.27957,26,1
0.26316,26,1
0.26877,26,1
0.20393,28,1
0.132,30,1
0.14023,33,1
0.13545,35,1
0.11288,37,1
0.10976,40,1
0.11672,42,1
0.1173,43,1
0.11492,44,1
0.10881,45,1
0.082688,46,1
0.12411,46,1
0.10835,46,1
0.10862,46,1
0.14264,46,1
0.13823,45,1
0.12445,46,1
0.1463,46,1
0.1286,45,1
0.12569,46,1
0.14168,45,1
0.17055,44,1
0.15848,43,1
0.15882,43,1
0.14877,42,1
0.14728,42,1
0.15427,42,1
0.14949,42,1
0.15458,41,1
0.15634,40,1
0.14492,39,1
0.17829,40,1
0.17468,40,1
0.16517,40,1
0.17326,39,1
0.18472,39,1
0.19327,40,1
0.16173,42,1
0.16391,41,1
0.16817,41,1
0.17401,42,1
0.157,43,1
0.1319,43,1
0.12004,43,1
0.12665,43,1
0.14783,44,1
0.15695,44,1
0.12438,43,1
0.11691,140,1
0.11648,140,1
0.13195,44,1
0.13708,43,1
0.1395,41,1
0.15296,40,1
0.12383,41,1
0.15302,40,1
0.17067,39,1
0.1715,39,1
0.19738,40,1
0.17247,41,1
0.16197,42,1
0.15131,43,1
0.11451,45,1
0.092001,46,1
0.086851,46,1
0.11623,45,1
0.13936,45,1
0.13121,45,1
0.091944,47,1
0.086234,49,1
0.087314,47,1
0.071354,47,1
0.077334,47,1
0.079543,47,1
0.090092,47,1
0.084371,46,1
0.093521,46,1
0.093493,45,1
0.067088,139,1
0.094849,42,1
0.12924,41,1
0.13775,41,1
0.14646,41,1
0.13548,42,1
0.11432,43,1
0.1188,42,1
0.10773,137,1
0.10374,138,1
0.13829,43,1
0.14945,42,1
0.14685,41,1
0.13968,41,1
0.14514,41,1
0.13958,41,1
0.14454,41,1
0.14774,42,1
0.14576,42,1
0.16522,41,1
0.17619,39,1
0.15795,38,1
0.14484,37,1
0.13907,125,1
0.16197,35,1
0.17667,34,1
0.18316,33,1
0.17407,33,1
0.21937,33,1
0.19369,33,1
0.21179,32,1
0.2079,32,1
0.2142,32,1
0.22095,32,1
0.20492,31,1
0.19776,30,1
0.22767,31,1
0.19979,32,1
0.19018,33,1
0.21095,32,1
0.20991,33,1
0.11708,36,1
0.13529,38,1
0.14635,36,1
0.17494,35,1
0.14251,37,1
0.15524,39,1
0.14539,38,1
0.14566,35,1
0.17563,33,1
0.15275,33,1
0.1539,34,1
0.13118,36,1
0.071527,37,1
0.027078,48,1
0.045198,36,1
0.032847,36,1
0.034405,35,1
0.034443,35,1
0.029932,34,1
0.016439,35,1
0.021092,35,1
0.013407,35,1
0.013833,34,1
0.01007,35,0
0.0076327,35,0
0.0064932,36,0
0.00164,35,0
0,36,0
0,35,0
0.0009013,35,0
0,36,0
0.00020947,35,0
0.0023111,35,0
0,36,0
0.00026003,34,0
0,35,0
0,36,0
0.00028897,35,0
0.00046132,36,0
0,35,0
0,34,0
0.00097414,89,0
0.015189,45,0
0.03433,29,1
0.085518,24,1
0.10813,22,1
0.12685,19,1
0.14244,17,1
0.13622,17,1
0.15658,17,1
0.16782,19,1
0.17092,20,1
0.08986,17,1
0.17713,16,1
0.19423,15,1
0.18435,15,1
0.14176,15,1
0.22624,14,1
0.25494,15,1
0.2142,15,1
0.14472,16,1
0.13136,16,1
0.091782,16,1
0.094967,16,1
0.10793,16,1
0.11777,16,1
0.08629,19,1
0.079042,21,1
0.11801,23,1
0.10138,27,1
0.09087,27,1
0.081604,26,1
0.097005,23,1
0.13676,24,1
0.13389,24,1
0.14568,24,1
0.19376,24,1
0.21437,23,1
0.22073,23,1
0.20085,22,1
0.18627,21,1
0.18746,19,1
0.17725,19,1
0.21777,19,1
0.22255,19,1
0.2266,19,1
0.20214,19,1
0.21561,19,1
0.18477,19,1
0.21017,20,1
0.20215,21,1
0.18383,22,1
0.17067,23,1
0.14839,23,1
0.12214,23,1
0.21181,23,1
0.2009,21,1
0.21847,21,1
0.26436,21,1
0.20901,22,1
0.26276,22,1
0.25372,23,1
0.2373,23,1
0.22956,22,1
0.17745,20,1
0.16651,20,1
0.20109,21,1
0.20206,22,1
0.18114,22,1
0.1445,20,1
0.15299,21,1
0.16622,21,1
0.15171,21,1
0.15339,21,1
0.13686,21,1
0.15609,21,1
0.16728,23,1
0.15754,24,1
0.16909,24,1
0.16317,23,1
0.13202,23,1
0.08154,25,1
0.047671,24,1
0.059855,24,1
0.055287,23,1
0.049664,24,1
0.043564,23,1
0.045564,23,1
0.045424,23,1
0.030063,24,1
0.034055,24,1
0.026823,23,0
0.023587,23,0
0.023546,24,0
0.017337,24,0
0.014975,24,0
0.013903,23,0
0.010618,24,0
0.010507,23,0
0.010561,23,0
0.01127,23,0
0.0071874,23,0
0.0049315,24,0
0.0025448,23,0
0.0075582,91,0
0.022749,42,0
0.068454,29,1
0.10636,27,1
0.096585,25,1
0.076078,26,1
0.069762,28,1
0.060387,29,1
0.066197,29,1
0.061124,32,1
0.057806,33,1
0.072952,32,1
0.0853,29,1
0.10829,28,1
0.1246,27,1
0.15085,26,1
0.14935,24,1
0.17733,23,1
0.16488,22,1
0.1529,21,1
0.13712,20,1
0.1355,19,1
0.12062,19,1
0.1091,19,1
0.10437,19,1
0.10904,19,1
0.11695,18,1
0.16343,20,1
0.17712,21,1
0.20604,20,1
0.097189,19,1
0.066781,19,1
0.055177,17,1
0.050466,20,1
0.075328,15,1
0.053794,22,1
0.095565,22,1
0.083958,23,1
0.086263,23,1
0.051694,98,1
0.058129,102,1
0.047276,28,1
0.041787,24,1
0.029,24,1
0.036339,23,1
0.029708,23,1
0.035158,23,1
0.023198,23,1
0.020495,24,1
0.024198,23,1
0.016224,23,1
0.010676,23,1
0.01536,22,0
0.017981,23,0
0.016671,22,0
0.0051979,23,0
0.0064942,23,0
0.010711,22,0
0.0047337,19,0
0.012477,45,1
0.033191,42,1
0.049334,29,1
0.092531,25,1
0.096103,22,1
0.078717,23,1
0.082248,24,1
0.080094,25,1
0.07723,25,1
0.081661,27,1
0.083383,29,1
0.074727,25,1
0.099119,22,1
0.097291,22,1
0.10173,22,1
0.11893,23,1
0.12185,22,1
0.1059,23,1
0.079512,24,1
0.058126,23,1
0.060668,23,1
0.055331,23,1
0.06988,22,1
0.082334,22,1
0.060078,24,1
0.056656,84,1
0.063319,87,1
0.063473,86,1
0.10427,22,1
0.10147,23,1
0.09339,24,1
0.064089,25,1
0.044973,24,1
0.040742,24,1
0.03168,23,1
0.046917,23,1
0.037884,24,1
0.029165,23,1
0.035811,24,1
0.027273,24,1
0.022188,24,1
0.018548,24,0
0.018652,23,0
0.024008,23,0
0.013104,23,0
0.017148,24,0
0.011246,24,0
0.010339,24,0
0.0049855,23,0
0.012107,51,1
0.031844,44,1
0.056612,27,1
0.074422,20,1
0.14462,16,1
0.1319,15,1
0.14756,16,1
0.1553,16,1
0.10941,18,1
0.082789,22,1
0.042903,23,1
0.061751,24,1
0.09704,18,1
0.14513,18,1
0.17178,19,1
0.19673,20,1
0.19907,20,1
0.23808,20,1
0.25547,21,1
0.19742,23,1
0.13976,26,1
0.14274,30,1
0.13589,33,1
0.14753,34,1
0.18135,34,1
0.20014,34,1
0.16816,33,1
0.17859,35,1
0.1447,37,1
0.13215,38,1
0.13952,39,1
0.12543,40,1
0.11568,44,1
0.12083,45,1
0.13635,46,1
0.12556,47,1
0.1271,47,1
0.14017,48,1
0.13696,47,1
0.12975,47,1
0.1579,47,1
0.16724,48,1
0.15075,49,1
0.13433,49,1
0.13945,49,1
0.14597,50,1
0.11893,51,1
0.10678,53,1
0.10311,53,1
0.093098,53,1
0.081387,53,1
0.093457,53,1
0.11739,54,1
0.11912,54,1
0.12965,53,1
0.12012,54,1
0.13043,53,1
0.13548,51,1
0.12654,50,1
0.13603,50,1
0.14805,51,1
0.14605,52,1
0.1349,52,1
0.11899,53,1
0.10888,53,1
0.12255,53,1
0.11144,53,1
0.1297,53,1
0.16298,52,1
0.12888,51,1
0.12957,50,1
0.11744,50,1
0.10601,50,1
0.11189,49,1
0.10638,50,1
0.10082,50,1
0.12978,49,1
0.13737,49,1
0.14248,50,1
0.1291,51,1
0.14691,50,1
0.1565,50,1
0.14919,51,1
0.12156,52,1
0.1348,52,1
0.131,51,1
0.11161,52,1
0.11082,52,1
0.11239,51,1
0.087142,51,1
0.13418,51,1
0.12311,51,1
0.1064,50,1
0.11339,48,1
0.12925,48,1
0.15658,49,1
0.1477,49,1
0.15221,48,1
0.084057,48,1
0.1128,48,1
0.13916,48,1
0.16937,48,1
0.16378,48,1
0.11674,45,1
0.15214,46,1
0.13302,46,1
0.14878,46,1
0.15819,45,1
0.14025,44,1
0.15585,43,1
0.13402,43,1
0.13414,42,1
0.13322,44,1
0.14742,45,1
0.17142,45,1
0.15936,44,1
0.12348,136,1
0.14664,42,1
0.13854,42,1
0.15417,40,1
0.14169,39,1
0.13855,39,1
0.10552,42,1
0.16528,42,1
0.20654,39,1
0.20373,39,1
0.17037,41,1
0.2082,41,1
0.23083,40,1
0.19505,39,1
0.22624,39,1
0.22078,39,1
0.249,39,1
0.18053,38,1
0.16205,37,1
0.19491,39,1
0.21058,40,1
0.22153,40,1
0.21474,39,1
0.22,39,1
0.18489,39,1
0.15351,129,1
0.1294,38,1
0.14183,128,1
0.15598,38,1
0.14683,38,1
0.17613,37,1
0.16979,36,1
0.21792,37,1
0.20402,38,1
0.17295,36,1
0.2098,35,1
0.19956,34,1
0.19738,33,1
0.20087,31,1
0.20352,29,1
0.20031,28,1
0.17927,28,1
0.17214,30,1
0.176,32,1
0.17187,31,1
0.17013,28,1
0.16553,27,1
0.082401,31,1
0.055584,29,1
0.055311,29,1
0.066365,29,1
0.050585,30,1
0.048174,29,1
0.04798,29,1
0.043081,29,1
0.044849,29,1
0.032858,29,0
0.034475,29,0
0.034151,29,0
0.022269,30,0
0.020369,29,0
0.015907,29,0
0.011858,30,0
0.012402,28,0
0.010677,29,0
0.0077382,29,0
0.0075233,29,0
0,28,0
0,35,0
0,37,0
0.0023368,39,0
0,33,0
0.005112,35,1
0.018251,71,1
0.037392,33,1
0.092314,29,1
0.10372,29,1
0.098888,27,1
0.064642,28,1
0.043144,29,1
0.053059,29,1
0.073101,31,1
0.088629,33,1
0.080238,35,1
0.099299,33,1
0.10475,31,1
0.12156,31,1
0.11277,30,1
0.097817,28,1
0.10683,27,1
0.1251,27,1
0.1334,26,1
0.12859,25,1
0.16386,25,1
0.15924,25,1
0.18037,24,1
0.19932,23,1
0.21786,23,1
0.21583,25,1
0.17453,27,1
0.13783,27,1
0.16002,28,1
0.19761,28,1
0.19421,29,1
0.2108,28,1
0.20408,28,1
0.18744,28,1
0.17917,28,1
0.19178,28,1
0.20312,28,1
0.22017,29,1
0.18107,29,1
0.14826,29,1
0.17142,28,1
0.19039,28,1
0.18149,29,1
0.23765,28,1
0.25185,27,1
0.29576,27,1
0.24895,28,1
0.24467,28,1
0.19338,28,1
0.20004,29,1
0.23955,29,1
0.22247,31,1
0.1901,31,1
0.19385,31,1
0.17706,32,1
0.13686,34,1
0.12202,35,1
0.085644,32,1
0.06137,32,1
0.063673,31,1
0.074347,31,1
0.06005,30,1
0.061219,31,1
0.037965,32,1
