@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
34.747,5.5377,602.93,0.0013382,23,0
51.212,5.6685,4500.4,0.0025442,81,0
53.206,5.6437,4888,0.0018588,60,0
42.828,5.5637,5017.2,0.0023016,14,0
25.619,5.5011,150.73,0.00056393,65,0
23.47,5.5299,0,0.00048936,141,0
43.248,4.8107,538.33,0.0085392,92,1
113.26,4.9328,839.79,0.0267,98,1
114.66,5.1817,473.73,0.049214,27,1
185.59,5.1534,1012.1,0.065569,26,1
662.31,4.7734,947.46,0.11079,33,1
1470.6,4.3739,947.46,0.14547,32,1
2787.9,4.2413,947.46,0.16854,32,1
3985.4,4.3563,968.99,0.23289,31,1
4581.3,4.3706,990.53,0.22622,30,1
4729,4.4402,990.53,0.24156,29,1
4529.8,4.5681,1012.1,0.25211,28,1
4622.1,4.5978,1012.1,0.24993,27,1
5106.9,4.5325,1012.1,0.23623,27,1
4956.5,4.5525,1033.6,0.26655,26,1
5755.2,4.4838,1033.6,0.24518,26,1
6117.3,4.4375,1033.6,0.26023,25,1
5459.8,4.4914,1055.1,0.246,25,1
5475.9,4.5593,1055.1,0.2153,25,1
5684.2,4.4204,1055.1,0.22196,25,1
5743.6,4.5191,1055.1,0.20029,25,1
6120.1,4.4687,1055.1,0.23051,24,1
5696.3,4.4548,1055.1,0.19547,24,1
5496.3,4.3997,1055.1,0.21166,24,1
5585.5,4.3715,1055.1,0.22648,24,1
5605.6,4.4232,1055.1,0.20405,24,1
5964.5,4.4286,1055.1,0.2115,24,1
5759.7,4.3083,1055.1,0.2252,24,1
5436.5,4.3302,1055.1,0.20713,24,1
5332,4.2912,1055.1,0.1838,23,1
5578.5,4.344,1076.7,0.1987,23,1
5996.9,4.2772,1076.7,0.22381,23,1
6020.5,4.2551,1076.7,0.22783,23,1
6363.6,4.2414,1076.7,0.25275,23,1
6142.8,4.3003,1076.7,0.23567,23,1
6422,4.2054,1076.7,0.26374,23,1
6620.1,4.2142,1076.7,0.24416,23,1
6157,4.2692,1076.7,0.247,22,1
5887.3,4.3147,1098.2,0.2567,22,1
5848.7,4.4036,1098.2,0.25008,21,1
5545.4,4.538,1119.7,0.2595,21,1
6329.2,4.4777,1119.7,0.25666,20,1
6380,4.6212,1141.3,0.23126,20,1
5850,4.7058,1162.8,0.24226,18,1
5978.5,4.6612,1162.8,0.20814,18,1
5546,4.5823,1184.3,0.18877,17,1
4957.5,4.534,1184.3,0.18888,16,1
4540.5,4.6052,1184.3,0.16745,16,1
4155.7,4.6432,1205.9,0.20468,15,1
3694.9,4.8272,1227.4,0.17466,15,1
4627.7,4.5347,1227.4,0.16182,14,1
3547,4.5818,1248.9,0.16894,14,1
3747.2,4.6539,1227.4,0.17887,14,1
3846.2,4.9045,1205.9,0.16825,15,1
2966.1,5.0643,1184.3,0.12294,15,1
2338.1,5.2684,1098.2,0.064166,15,1
681.51,5.2518,1205.9,0.058112,16,1
310,5.237,1184.3,0.06656,15,1
992.65,5.1804,538.33,0.049782,14,1
2661.6,5.0743,925.93,0.043789,15,1
3530.2,5.0978,947.46,0.05968,68,1
3083.6,5.1352,1055.1,0.034189,106,1
3957,4.8382,1012.1,0.050216,106,1
3902.7,4.4217,1012.1,0.10792,108,1
3080.5,4.289,990.53,0.078022,30,1
2528.8,4.6858,968.99,0.062307,30,1
2642.5,4.7324,925.93,0.086092,121,1
2633.7,4.5527,904.39,0.11453,35,1
2394,4.4432,904.39,0.12806,36,1
2036.6,4.4432,904.39,0.12656,36,1
2012.4,4.5279,904.39,0.12443,36,1
1994.1,4.4049,904.39,0.14612,36,1
1967.6,4.3465,904.39,0.13728,36,1
1848.4,4.3437,904.39,0.14207,36,1
1715.9,4.3319,904.39,0.13555,36,1
1702.3,4.3676,904.39,0.13933,36,1
1594.7,4.3086,904.39,0.13677,35,1
1503.6,4.2444,925.93,0.14417,35,1
1728.7,4.2688,925.93,0.14961,35,1
2059.7,4.1824,925.93,0.15351,34,1
2248.7,4.1821,925.93,0.15416,34,1
1837.3,4.2073,925.93,0.14172,34,1
1757.2,4.2467,925.93,0.14364,34,1
1879.5,4.1559,925.93,0.14289,34,1
1934.1,4.1067,925.93,0.14558,34,1
1862.2,4.108,925.93,0.1445,34,1
1755.6,4.1117,925.93,0.1463,34,1
1669,4.1717,925.93,0.14486,34,1
1643.5,4.1468,925.93,0.13818,34,1
1644.7,4.1601,925.93,0.14801,34,1
1607,4.0674,925.93,0.14256,34,1
1670.7,4.1277,925.93,0.14474,34,1
1772.2,4.1072,925.93,0.13753,35,1
1814.5,4.1859,925.93,0.13824,35,1
1353.3,4.1939,904.39,0.1346,35,1
1226.1,4.3975,904.39,0.13837,36,1
1316.3,4.273,904.39,0.1416,36,1
1378.3,4.3367,904.39,0.14462,37,1
1246.9,4.3677,882.86,0.13402,37,1
1196.4,4.2611,882.86,0.12449,38,1
807.4,4.4775,882.86,0.11619,39,1
521.09,4.5173,861.33,0.098642,39,1
272.71,4.7081,839.79,0.080508,40,1
403.03,4.5111,861.33,0.076785,41,1
226.8,4.5916,839.79,0.06305,41,1
192.94,4.5196,387.6,0.060457,41,1
58.654,4.6793,387.6,0.049308,42,1
32.942,4.8156,366.06,0.053178,42,1
37.588,4.8884,387.6,0.056101,40,1
173.37,4.4678,882.86,0.071848,38,1
99.798,4.6013,904.39,0.064328,37,1
144.7,4.3421,882.86,0.064702,37,1
111.97,4.3751,904.39,0.059762,37,1
48.678,4.5906,904.39,0.051034,36,1
28.644,4.8721,904.39,0.013984,35,1
32.536,4.5717,710.6,0.020995,110,1
62.122,4.0614,710.6,0.027114,57,1
61.13,4.0523,710.6,0.025507,57,1
56.466,4.0877,710.6,0.024428,111,1
61.481,3.9662,732.13,0.029196,56,1
81.188,3.8047,732.13,0.029336,56,1
72.861,3.7644,732.13,0.033271,56,1
53.737,3.7953,732.13,0.03037,56,1
65.204,3.635,732.13,0.032552,56,1
66.511,3.6706,710.6,0.030559,57,1
68.155,3.5944,710.6,0.029775,57,1
81.373,3.4997,710.6,0.03042,56,1
92.777,3.5372,732.13,0.032989,56,1
90.78,3.5058,732.13,0.034022,56,1
73.531,3.5558,732.13,0.033646,55,1
61.204,3.58,732.13,0.031339,55,1
66.298,3.6442,732.13,0.034959,56,1
63.846,3.7123,710.6,0.035552,57,1
86.944,3.6401,710.6,0.03462,58,1
140.1,3.4467,710.6,0.036303,59,1
112.16,3.4939,689.06,0.032176,60,1
167.83,3.214,689.06,0.033839,60,1
155.89,3.3221,689.06,0.032656,60,1
132.67,3.311,689.06,0.029963,61,1
138.32,3.3075,689.06,0.032753,62,1
149.57,3.3021,667.53,0.032358,63,1
123.28,3.4059,667.53,0.030416,65,1
23.519,4.1343,624.46,0.02354,68,1
32.136,4.1075,602.93,0.020667,76,1
6.9023,4.4217,559.86,0.017098,15,1
25.931,4.4853,516.8,0.013421,93,1
26.749,4.3995,538.33,0.013257,91,1
32.134,4.5665,602.93,0.0043035,80,1
28.635,4.6048,516.8,0.0035749,93,1
30.018,4.767,581.4,0.0036506,86,1
40.911,4.9734,538.33,0.0047409,15,1
46.213,5.1757,581.4,0.0026908,14,1
61.218,5.35,559.86,0.0042663,32,1
48.183,5.3155,667.53,0.0036092,64,1
50.776,5.38,904.39,0.0030243,17,1
44.846,5.3367,990.53,0.025096,67,1
63.752,5.424,990.53,0.011987,33,1
46.12,5.4568,882.86,0.022865,91,1
182.25,5.2902,710.6,0.026887,66,1
892.48,4.9327,689.06,0.05021,62,1
1292.3,4.7251,667.53,0.053355,66,1
1343.7,4.7568,646,0.062743,67,1
1331.5,4.749,624.46,0.067826,70,1
779.44,4.6036,602.93,0.053277,74,1
855.81,4.7024,559.86,0.034913,90,1
684.23,4.7056,516.8,0.036954,85,1
609.25,4.7335,473.73,0.031942,110,1
269.4,4.8732,387.6,0.022129,40,1
162.61,4.7534,344.53,0.02282,44,1
142.76,4.6287,323,0.01903,66,1
13.298,4.8449,279.93,0.01593,66,1
53.226,5.1852,559.86,0.0072745,43,1
49.698,5.1059,301.46,0.0082091,74,1
61.633,5.2517,559.86,0.0080871,68,1
62.538,5.284,559.86,0.0071316,70,0
62.435,5.3311,559.86,0.0056076,76,0
64.167,5.3813,559.86,0.0048004,8,0
63.993,5.4289,516.8,0.0080778,33,0
63.46,5.5222,581.4,0.0046891,63,0
0,5.0771,0,0,118,0
0.48012,4.9532,21.533,0,30,0
0.54565,5.0659,43.066,0.0002249,51,0
0,5.1955,0,0.00026548,17,0
1.6,5.0429,21.533,0.00011939,127,0
5.7658,5.3278,21.533,0.00024533,11,0
13.904,5.3612,43.066,0.0015655,65,0
20.968,5.3335,689.06,0.0030131,13,0
26.183,5.4935,689.06,0.0020743,65,0
20.1,5.5208,796.73,0.0018798,65,0
14.135,5.6312,0,0.00053594,65,0
8.9118,5.4816,43.066,0.00054607,122,0
5.1857,5.4528,0,0.00024767,11,0
5.7843,5.4681,43.066,0.00019501,63,0
6.1103,5.2757,172.27,0.0001592,34,0
3.7514,5.3431,43.066,0.0001425,25,0
2.5789,5.493,21.533,7.1129e-05,24,0
10.517,5.0365,1227.4,0.0025528,18,0
0,3.9577,1270.5,0.03057,17,0
54.573,3.7191,1248.9,0.039773,17,0
156.4,3.8437,1205.9,0.052248,19,1
403.6,3.7118,1162.8,0.05857,22,1
669,3.5822,1141.3,0.065447,25,1
847.07,3.3141,1119.7,0.056181,26,1
993.1,3.1951,1098.2,0.055123,27,1
1262.5,3.0217,1098.2,0.056516,27,1
1156.3,3.0364,1076.7,0.048363,27,1
1485.2,3.1283,1098.2,0.064955,28,1
1777,4.4868,1098.2,0.12419,28,1
1576,4.1254,1098.2,0.13406,28,1
1653.9,4.1824,1076.7,0.15221,28,1
1776.7,4.2293,1076.7,0.16748,29,1
1599.4,4.2826,1055.1,0.1566,29,1
1942.3,4.1744,1055.1,0.16866,30,1
1790.5,4.3068,1055.1,0.16197,30,1
1439.7,4.5192,1033.6,0.15752,31,1
1549.2,4.4303,1033.6,0.13915,32,1
1788.3,4.3692,1033.6,0.15034,32,1
1683.3,4.4122,1033.6,0.15247,32,1
1684.8,4.4622,1033.6,0.16041,33,1
1795.8,4.3308,1033.6,0.15182,33,1
1725.1,4.441,1012.1,0.14517,33,1
1485.4,4.5148,1012.1,0.14071,34,1
1627.4,4.3854,1012.1,0.14062,34,1
1688.2,4.3593,1012.1,0.14061,35,1
1907.3,4.308,1012.1,0.15483,35,1
1564.9,4.3413,990.53,0.14177,35,1
1403.6,4.3749,990.53,0.13521,35,1
1452.2,4.3582,990.53,0.13668,35,1
1516.6,4.3507,990.53,0.14813,36,1
1653.8,4.3304,990.53,0.15754,36,1
1568.4,4.2669,990.53,0.14354,36,1
1910.1,4.1868,990.53,0.14954,37,1
2000.2,4.089,990.53,0.14999,37,1
1968.9,4.0959,990.53,0.15462,37,1
1668.7,4.1283,968.99,0.14154,38,1
1442.4,4.2119,968.99,0.14217,38,1
1332,4.2469,968.99,0.14337,38,1
1220.9,4.3058,968.99,0.13134,39,1
1033.5,4.3765,947.46,0.13232,39,1
837.72,4.4196,947.46,0.12709,39,1
1011.5,4.4149,947.46,0.13227,40,1
821.44,4.4348,947.46,0.12686,40,1
999.1,4.4028,947.46,0.12879,40,1
1110.5,4.2894,947.46,0.12524,41,1
1034.1,4.3694,947.46,0.12959,41,1
1078.9,4.342,947.46,0.13393,41,1
1132,4.321,947.46,0.13444,41,1
1100.3,4.2801,947.46,0.12881,41,1
1124.6,4.2868,947.46,0.13505,41,1
1217.5,4.2305,947.46,0.13844,41,1
1195.4,4.2124,947.46,0.12775,41,1
1170,4.0394,947.46,0.11748,40,1
1173.1,4.1367,947.46,0.12626,41,1
1163.5,4.1399,925.93,0.13435,41,1
1096.9,4.2214,925.93,0.12721,42,1
1020.5,4.2913,925.93,0.12175,42,1
819.47,4.3248,925.93,0.11044,42,1
627.45,4.5609,904.39,0.10544,44,1
672.79,4.5504,904.39,0.11184,45,1
478.15,4.6521,882.86,0.11057,45,1
415.83,4.7341,882.86,0.10714,46,1
202.41,4.9272,473.73,0.064538,41,1
192.66,4.889,495.26,0.060396,34,1
167.44,4.6561,516.8,0.064009,31,1
156.47,4.6416,516.8,0.066646,33,1
169.61,4.504,495.26,0.063275,35,1
174.69,4.6714,495.26,0.070367,37,1
115.74,4.7957,473.73,0.073549,40,1
137.3,4.523,473.73,0.062501,41,1
142.6,4.4656,473.73,0.066027,40,1
150.36,4.761,473.73,0.065512,41,1
210.59,4.6158,452.2,0.073795,43,1
232.91,4.6042,452.2,0.067855,43,1
306.29,4.5479,473.73,0.073209,42,1
322.71,4.6013,473.73,0.074443,41,1
334.89,4.4939,473.73,0.074465,135,1
313.41,4.4981,473.73,0.071729,135,1
333.09,4.6186,473.73,0.074935,136,1
408.86,4.8249,473.73,0.092326,137,1
501.4,4.8255,452.2,0.097388,140,1
522.02,4.8394,452.2,0.098055,141,1
515,5.0277,452.2,0.085849,143,1
422.47,4.7942,882.86,0.1018,47,1
392.43,4.6673,861.33,0.10193,48,1
378.09,4.5636,861.33,0.09795,48,1
400.86,4.7034,861.33,0.11096,50,1
348.91,4.6847,839.79,0.10516,51,1
240.13,4.6465,839.79,0.090099,51,1
144.07,4.7388,430.66,0.080338,50,1
84.206,4.6681,430.66,0.060741,49,1
57.098,4.7739,452.2,0.048188,46,1
75.21,4.7659,473.73,0.051238,40,1
59.977,4.3412,495.26,0.042473,37,1
7.9198,4.3521,495.26,0.028648,36,1
47.029,4.8999,538.33,0.011777,39,0
43.68,4.9549,495.26,0.0092789,42,0
36.819,4.9107,495.26,0.0061074,50,0
35.145,5.1939,861.33,0.003941,51,0
31.848,5.2254,452.2,0.0033946,49,0
32.451,5.2641,495.26,0.0037496,43,0
31.478,5.1248,495.26,0.0044025,41,0
34.281,5.3047,495.26,0.0036537,47,0
41.474,5.261,602.93,0.0031757,96,0
90.525,3.8744,710.6,0.018715,13,0
196.39,3.3515,732.13,0.030566,67,1
174.68,3.5311,753.66,0.034965,64,1
189.92,3.445,775.2,0.035091,62,1
226.27,3.5526,775.2,0.042627,61,1
194.14,3.6841,775.2,0.040768,60,1
275.9,3.6162,796.73,0.046378,59,1
303.49,3.5869,796.73,0.045787,57,1
312.5,3.55,796.73,0.047609,57,1
301.98,3.6211,796.73,0.048294,57,1
269.41,3.6587,796.73,0.046562,58,1
248.49,3.7751,796.73,0.046722,57,1
254.54,3.8385,796.73,0.047714,58,1
250.14,3.8662,796.73,0.048112,57,1
234.87,3.98,796.73,0.051673,57,1
239.78,4.05,796.73,0.05555,57,1
265.77,4.8165,796.73,0.043144,54,1
605.67,5.2855,839.79,0.045027,161,1
541.52,4.6617,861.33,0.11015,49,1
712.53,4.5836,861.33,0.12458,49,1
821.88,4.6237,861.33,0.1336,49,1
873.26,4.6314,861.33,0.13649,50,1
876.76,4.6646,861.33,0.13239,49,1
942.35,4.6109,861.33,0.13553,49,1
1061.8,4.6006,882.86,0.13644,48,1
1094,4.6028,882.86,0.13159,47,1
1189.6,4.604,882.86,0.14307,46,1
1337.3,4.5718,882.86,0.14746,46,1
1487,4.6024,904.39,0.16002,45,1
1637.3,4.6032,904.39,0.15368,44,1
1664.4,4.4992,904.39,0.15941,44,1
1735.2,4.505,904.39,0.16355,44,1
1847.9,4.5178,904.39,0.15761,44,1
1814,4.524,904.39,0.15605,43,1
1795.3,4.5143,925.93,0.1555,43,1
1693.4,4.4835,925.93,0.15694,43,1
1688.8,4.5474,904.39,0.14118,44,1
1661.8,4.5257,904.39,0.14892,44,1
1632.8,4.4983,904.39,0.15847,44,1
1490.8,4.5011,904.39,0.16334,45,1
1398.4,4.5534,904.39,0.14972,45,1
1355.7,4.5417,882.86,0.16018,46,1
1109.6,4.5229,882.86,0.14934,46,1
1030.8,4.6488,882.86,0.14214,47,1
1019.1,4.587,882.86,0.13703,47,1
969.71,4.599,882.86,0.13419,47,1
789.73,4.6347,882.86,0.11785,48,1
782.72,4.5506,882.86,0.12919,48,1
733.15,4.5122,861.33,0.1274,48,1
747.36,4.5763,861.33,0.1224,48,1
718.11,4.4667,861.33,0.12226,48,1
711.61,4.5936,882.86,0.12043,48,1
762.84,4.4992,882.86,0.12236,47,1
844.02,4.4617,882.86,0.13463,47,1
891.2,4.468,882.86,0.13891,47,1
899.07,4.4698,882.86,0.13164,46,1
903.39,4.462,882.86,0.13587,46,1
1019.4,4.421,904.39,0.13184,45,1
1098.2,4.4419,904.39,0.14255,46,1
1097.2,4.4332,904.39,0.13957,45,1
1062.3,4.4411,904.39,0.13583,45,1
1097,4.4161,904.39,0.13558,45,1
1139,4.4415,904.39,0.14117,45,1
1216.9,4.4647,904.39,0.14792,44,1
1458.8,4.4643,904.39,0.15815,43,1
1444.5,4.4909,925.93,0.15384,43,1
1498.8,4.4247,925.93,0.16017,43,1
1565.3,4.397,925.93,0.16105,43,1
1602.4,4.3994,925.93,0.15788,43,1
1606.9,4.4009,925.93,0.16064,43,1
1657.3,4.419,925.93,0.15013,43,1
1655.8,4.4045,925.93,0.14949,42,1
1668.9,4.4478,925.93,0.15454,42,1
1743.5,4.4648,925.93,0.14285,42,1
1712.9,4.3868,925.93,0.15651,42,1
1651.9,4.4167,925.93,0.15285,41,1
1610.9,4.4877,925.93,0.13795,42,1
1780.5,4.4282,947.46,0.1524,41,1
2027.4,4.4485,925.93,0.16765,41,1
2021.7,4.3573,925.93,0.15492,41,1
2118,4.38,925.93,0.15622,41,1
2121.5,4.3692,925.93,0.16251,41,1
2211,4.3678,947.46,0.16212,41,1
2185.8,4.4082,925.93,0.16595,41,1
2179.1,4.3902,925.93,0.16059,41,1
2084.6,4.3557,925.93,0.15693,42,1
2032.7,4.3975,925.93,0.15685,41,1
1947.2,4.3732,925.93,0.15501,42,1
1875.5,4.3484,925.93,0.14738,41,1
1878.5,4.3138,925.93,0.1482,41,1
1824.6,4.3481,925.93,0.14221,41,1
1848.1,4.3493,925.93,0.14541,42,1
1861.8,4.3946,925.93,0.15778,42,1
1818.4,4.3966,925.93,0.14833,41,1
1776.9,4.3827,925.93,0.14662,41,1
1793.6,4.3814,925.93,0.14281,41,1
1895.6,4.3526,947.46,0.15507,41,1
2002,4.4102,925.93,0.15517,41,1
2043.8,4.3909,925.93,0.15505,41,1
2059.6,4.4415,947.46,0.16912,41,1
2120.9,4.4179,947.46,0.16641,40,1
2066.3,4.4944,947.46,0.15489,40,1
1991.6,4.4821,947.46,0.16408,40,1
2070.7,4.523,947.46,0.15521,40,1
2191.7,4.5392,947.46,0.15957,40,1
2270.1,4.4699,947.46,0.16953,40,1
2314.1,4.4331,947.46,0.17443,39,1
2289.3,4.4055,968.99,0.175,39,1
2168.1,4.4135,968.99,0.16671,39,1
2202.6,4.4633,968.99,0.16698,39,1
2140.4,4.4542,968.99,0.16234,38,1
2219.6,4.4636,968.99,0.17067,38,1
2327,4.405,968.99,0.17893,38,1
2576.8,4.3976,968.99,0.18064,38,1
2844.6,4.3147,968.99,0.17579,37,1
3210.8,4.2522,968.99,0.17726,37,1
3204,4.2171,968.99,0.16619,37,1
3365.9,4.2121,990.53,0.17963,37,1
3186.8,4.1909,990.53,0.16897,37,1
3091.5,4.269,990.53,0.16944,37,1
2855.3,4.4456,990.53,0.18121,36,1
2457.8,4.5197,1012.1,0.19434,35,1
2689.5,4.5168,1012.1,0.18794,34,1
3091.1,4.3584,1012.1,0.1859,34,1
3065.3,4.3289,1012.1,0.1869,34,1
2726.8,4.3696,1012.1,0.17737,34,1
2938.4,4.2966,1012.1,0.17268,34,1
2673.7,4.4173,1033.6,0.19686,33,1
2509.6,4.4351,1012.1,0.18584,33,1
2651,4.5287,1012.1,0.2004,32,1
2451.9,4.5105,1033.6,0.18527,32,1
2281.8,4.5605,1033.6,0.17908,31,1
2432,4.4247,624.46,0.17435,30,1
2385.9,4.3078,646,0.15822,30,1
2085.5,4.3579,646,0.14022,29,1
2233,4.1743,646,0.13979,29,1
2270.4,4.1415,646,0.14664,29,1
2154.8,4.1367,646,0.14841,29,1
2144.6,4.0872,646,0.14433,29,1
2239.1,4.0436,646,0.137,29,1
2439.6,4.057,646,0.14544,29,1
2359.1,4.1075,646,0.14721,29,1
2315.8,4.0831,646,0.14195,29,1
2235.1,4.0156,646,0.14496,29,1
2121.7,4.0394,646,0.13448,29,1
2114.9,4.0144,646,0.14204,29,1
2121.7,4.0431,624.46,0.14677,30,1
2051.7,4.1184,624.46,0.15646,30,1
2106.1,4.2215,624.46,0.16343,31,1
2075.5,4.3602,602.93,0.17594,32,1
2219.6,4.3841,602.93,0.1687,32,1
1971.8,4.454,581.4,0.17231,33,1
2212.5,4.3296,581.4,0.16169,33,1
1885.9,4.4052,581.4,0.15628,34,1
1778.3,4.3616,581.4,0.15556,34,1
1780.6,4.3201,581.4,0.15641,35,1
1591.2,4.3153,559.86,0.14284,35,1
1286.8,4.3252,559.86,0.12609,36,1
1128.3,4.286,559.86,0.12144,36,1
1167,4.1295,559.86,0.12335,36,1
1036.6,4.1276,559.86,0.11162,36,1
1015.4,4.1316,559.86,0.11266,36,1
914.44,4.2626,559.86,0.10316,36,1
1064.2,3.9971,559.86,0.1023,37,1
1099.7,3.8977,559.86,0.10124,37,1
1137,3.9246,559.86,0.10868,37,1
1053.1,4.0823,538.33,0.10695,37,1
936.44,4.2456,538.33,0.11264,38,1
862.01,4.319,538.33,0.11311,38,1
730.38,4.2645,538.33,0.10941,39,1
652.14,4.3969,538.33,0.10532,39,1
516.15,4.332,538.33,0.096267,39,1
535.76,4.258,538.33,0.091947,38,1
562.19,4.2598,538.33,0.091451,39,1
522.29,4.3013,516.8,0.099209,39,1
463.06,4.3232,516.8,0.093635,39,1
429.97,4.322,516.8,0.086688,39,1
446.81,4.1219,538.33,0.077997,39,1
400.15,4.0461,538.33,0.07843,38,1
440.57,3.8931,538.33,0.076998,38,1
498.98,3.8496,538.33,0.075245,37,1
464.15,3.9002,559.86,0.068704,35,1
228.46,4.1223,581.4,0.062508,35,1
269,3.9964,559.86,0.065826,35,1
235.03,4.0138,581.4,0.061098,35,1
150.02,4.1506,581.4,0.058763,34,1
49.763,4.7584,602.93,0.046168,32,1
23.473,4.7891,387.6,0.012057,114,1
3.4053,4.7032,387.6,0.018184,107,1
0,4.5356,387.6,0.018656,55,1
15.846,4.2566,387.6,0.02111,111,1
2.8273,4.1863,366.06,0.021994,113,1
0,4.224,366.06,0.021409,114,1
17.889,3.9139,366.06,0.020329,114,1
0,4.1074,366.06,0.018448,58,1
4.8701,4.1027,366.06,0.019031,58,1
3.8971,3.9786,366.06,0.017367,58,1
0,4.0901,366.06,0.02032,59,1
0,3.9038,344.53,0.016033,59,1
24.293,3.5438,344.53,0.016891,62,1
15.462,4.0699,301.46,0.0098274,66,1
28.126,4.6072,344.53,0.0038449,60,1
27.332,4.5412,344.53,0.0032108,60,1
50.138,4.9554,559.86,0.0036283,29,1
112.53,5.0376,301.46,0.026218,70,1
554.92,4.9788,258.4,0.051836,72,1
900.17,4.6812,236.87,0.041965,69,1
906.47,4.6717,215.33,0.039887,68,1
1082.4,4.783,193.8,0.039091,77,1
1125.2,4.6218,172.27,0.031862,67,1
1008.4,4.5989,150.73,0.037425,85,1
617.11,4.881,107.67,0.02869,23,1
470.63,4.8007,43.066,0.031974,39,1
319.28,4.76,0,0.027028,39,1
264.86,4.6844,0,0.023716,60,1
6.6006,5.1463,0,0.012849,67,1
46.602,5.1788,64.6,0.0097226,86,1
61.903,5.1725,215.33,0.006883,43,1
68.475,5.2804,323,0.0041007,66,1
65.135,5.2295,64.6,0.0048167,43,1
65.472,5.3769,279.93,0.0024019,92,0
67.659,5.439,279.93,0.0037751,92,0
72.634,5.5064,301.46,0.0053898,33,0
80.912,5.5482,279.93,0.0081012,13,0
78.776,5.4861,279.93,0.0096089,15,0
79.356,5.5265,1571.9,0.0076257,17,0
80.424,5.5749,2347.1,0.0058846,44,0
78.575,5.5255,43.066,0.0042276,33,0
67.941,5.5152,0,0.0019694,10,0
58.545,5.4888,323,0.0032569,16,0
46.952,5.5634,344.53,2.7387e-05,15,0
38.66,5.5011,107.67,0,65,0
31.364,5.5028,0,0,68,0
27.249,5.4948,21.533,0,16,0
25.582,5.4652,193.8,5.6629e-05,72,0
26.661,5.59,21.533,0.00010329,89,0
24.245,5.4583,0,0.00019561,16,0
20.169,5.3475,21.533,0,65,0
16.437,5.3812,43.066,0,128,0
16.035,5.3581,21.533,0,77,0
12.974,5.4742,0,4.5379e-05,84,0
14.376,5.3299,43.066,0.00015003,85,0
31.924,4.5345,1765.7,0.0090834,22,0
45.668,3.7808,1808.8,0.028446,20,0
90.841,3.6229,1830.3,0.037291,20,1
129.21,4.3157,1808.8,0.054933,20,1
182.59,4.5248,5189.5,0.047021,23,1
220.99,4.2469,5168,0.048842,24,1
309.65,4.2626,5211,0.067229,23,1
457.35,4.0824,1765.7,0.073117,22,1
799.61,4.5925,1808.8,0.069253,21,1
891.07,4.561,1787.3,0.062541,46,1
1167.9,4.1169,1808.8,0.083499,20,1
1488.6,3.9484,1851.9,0.079341,19,1
1703,3.8982,1873.4,0.082312,18,1
1632.4,3.8356,1894.9,0.079238,17,1
1953,3.7152,1894.9,0.082606,17,1
2127.2,4.0769,1938,0.083294,38,1
2227.2,4.2257,1959.5,0.09747,15,1
1721,4.5113,2002.6,0.074637,14,1
1510.8,4.5178,2024.1,0.089457,13,1
1941.1,4.3301,2024.1,0.10117,34,1
1730.3,4.3103,2045.7,0.098121,12,1
1664.8,4.2338,2045.7,0.10613,12,1
1647.6,4.1428,2067.2,0.08498,32,1
1778.3,4.0435,2088.7,0.081287,11,1
1481.1,4.051,2088.7,0.079845,11,1
1533.7,4.0816,2088.7,0.082506,10,1
1392.1,4.1113,6287.7,0.071395,10,1
1520.4,4.0966,6287.7,0.090863,31,1
1788.8,4.0976,6287.7,0.085593,31,1
1793.8,4.1291,6287.7,0.095965,31,1
1742,4.1855,6266.2,0.083001,31,1
1510.9,4.179,6266.2,0.076641,31,1
1679.1,4.1305,2088.7,0.096246,32,1
2307.8,4.0129,2067.2,0.095718,32,1
2308.3,4.1507,2067.2,0.096402,11,1
2375.5,4.2167,2067.2,0.093521,11,1
2406.6,3.9975,2067.2,0.12539,11,1
2496.7,4.1655,2045.7,0.12065,12,1
2160.8,4.1334,2024.1,0.10813,12,1
2344.6,4.1596,2002.6,0.10953,13,1
2256.8,4.1558,2024.1,0.10257,13,1
2421.2,3.9931,2024.1,0.11408,12,1
2173.8,3.9861,2024.1,0.10277,12,1
2088.1,4.0227,2045.7,0.10729,12,1
2064.5,4.0255,2045.7,0.11185,12,1
1902.1,4.0198,2067.2,0.093336,33,1
2384.4,3.9901,2067.2,0.098472,33,1
2259,4.0661,2045.7,0.10698,33,1
1773.4,4.3238,2024.1,0.12286,12,1
2036,4.1894,2024.1,0.12945,12,1
1535.2,4.2296,2045.7,0.1245,12,1
1210.8,4.2351,2045.7,0.088788,11,1
1214.8,4.3932,2045.7,0.11347,12,1
998.43,4.557,2045.7,0.096673,12,1
1041.7,4.4641,2024.1,0.099724,12,1
1726.5,4.2758,1981.1,0.099937,13,1
2552.3,4.7785,1894.9,0.089191,44,1
1603.9,5.1284,1550.4,0.049389,31,1
393.48,5.3157,1292,0.040303,20,1
37.645,5.428,1916.5,0.027883,13,1
11.974,5.4459,1528.9,0.025227,62,1
118.16,5.2634,624.46,0.032891,16,1
1253.7,5.0164,689.06,0.080025,10,1
2338.4,5.1537,689.06,0.077026,8,1
