@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0044786,0.19873,84.04,5.6512,5017.2,0
0.0038167,0.19056,80.462,5.6024,3423.8,0
0.0031185,0.1588,68.693,5.5403,2433.3,0
0.001949,0.15064,59.449,5.628,3359.2,0
0.001512,0.12523,48.058,5.5419,602.93,0
0.0010441,0.10436,37.023,5.4717,689.06,0
0.00056329,0.12432,28.453,5.4412,753.66,0
0.00036312,0.13793,25.34,5.4395,667.53,0
0.0003799,0.10163,21.649,5.1883,581.4,0
0.00037955,0.10254,20.873,5.1895,667.53,0
0.00035315,0.1225,19.313,5.0343,689.06,0
0.00027347,0.1098,16.392,5.194,710.6,0
0.00031818,0.10799,20.32,5.1937,581.4,0
0.00067893,0.13793,34.747,5.5377,602.93,0
0.0010742,0.17604,51.212,5.6685,4500.4,0
0.0012292,0.20871,53.206,5.6437,4888,0
0.00078309,0.22595,42.828,5.5637,5017.2,0
0.00017979,0.22777,25.619,5.5011,150.73,0
6.6137e-05,0.23684,23.47,5.5299,0,0
0.018058,0.14519,43.248,4.8107,538.33,1
0.03812,0.054446,113.26,4.9328,839.79,1
0.043001,0.076225,114.66,5.1817,473.73,1
0.052229,0.093466,185.59,5.1534,1012.1,1
0.10022,0.07804,662.31,4.7734,947.46,1
0.17464,0.07078,1470.6,4.3739,947.46,1
0.2617,0.07078,2787.9,4.2413,947.46,1
0.33115,0.07078,3985.4,4.3563,968.99,1
0.37746,0.073503,4581.3,4.3706,990.53,1
0.35955,0.096189,4729,4.4402,990.53,1
0.32775,0.11434,4529.8,4.5681,1012.1,1
0.3406,0.12432,4622.1,4.5978,1012.1,1
0.34434,0.1461,5106.9,4.5325,1012.1,1
0.34492,0.16425,4956.5,4.5525,1033.6,1
0.38582,0.15426,5755.2,4.4838,1033.6,1
0.40202,0.15336,6117.3,4.4375,1033.6,1
0.36887,0.17967,5459.8,4.4914,1055.1,1
0.36822,0.17423,5475.9,4.5593,1055.1,1
0.38042,0.14973,5684.2,4.4204,1055.1,1
0.39941,0.14156,5743.6,4.5191,1055.1,1
0.40497,0.14156,6120.1,4.4687,1055.1,1
0.39069,0.14973,5696.3,4.4548,1055.1,1
0.38338,0.17604,5496.3,4.3997,1055.1,1
0.38362,0.19964,5585.5,4.3715,1055.1,1
0.38929,0.18966,5605.6,4.4232,1055.1,1
0.40495,0.16334,5964.5,4.4286,1055.1,1
0.41843,0.15154,5759.7,4.3083,1055.1,1
0.4131,0.13884,5436.5,4.3302,1055.1,1
0.40886,0.13612,5332,4.2912,1055.1,1
0.41246,0.16425,5578.5,4.344,1076.7,1
0.42174,0.17786,5996.9,4.2772,1076.7,1
0.43624,0.17604,6020.5,4.2551,1076.7,1
0.44884,0.17332,6363.6,4.2414,1076.7,1
0.454,0.14791,6142.8,4.3003,1076.7,1
0.47475,0.13158,6422,4.2054,1076.7,1
0.49487,0.14428,6620.1,4.2142,1076.7,1
0.47684,0.15608,6157,4.2692,1076.7,1
0.4435,0.16334,5887.3,4.3147,1098.2,1
0.42091,0.16788,5848.7,4.4036,1098.2,1
0.39258,0.18512,5545.4,4.538,1119.7,1
0.42046,0.17423,6329.2,4.4777,1119.7,1
0.42685,0.15608,6380,4.6212,1141.3,1
0.41146,0.16062,5850,4.7058,1162.8,1
0.41151,0.14428,5978.5,4.6612,1162.8,1
0.41323,0.10889,5546,4.5823,1184.3,1
0.40626,0.095281,4957.5,4.534,1184.3,1
0.35926,0.11706,4540.5,4.6052,1184.3,1
0.32547,0.14247,4155.7,4.6432,1205.9,1
0.31914,0.14247,3694.9,4.8272,1227.4,1
0.34156,0.096189,4627.7,4.5347,1227.4,1
0.31831,0.082577,3547,4.5818,1248.9,1
0.3045,0.096189,3747.2,4.6539,1227.4,1
0.27332,0.11887,3846.2,4.9045,1205.9,1
0.22078,0.11162,2966.1,5.0643,1184.3,1
0.18606,0.08167,2338.1,5.2684,1098.2,1
0.10156,0.088929,681.51,5.2518,1205.9,1
0.071361,0.086207,310,5.237,1184.3,1
0.11955,0.082577,992.65,5.1804,538.33,1
0.20059,0.071688,2661.6,5.0743,925.93,1
0.23704,0.058984,3530.2,5.0978,947.46,1
0.25067,0.068058,3083.6,5.1352,1055.1,1
0.32526,0.063521,3957,4.8382,1012.1,1
0.38508,0.050817,3902.7,4.4217,1012.1,1
0.358,0.049002,3080.5,4.289,990.53,1
0.28743,0.053539,2528.8,4.6858,968.99,1
0.25603,0.060799,2642.5,4.7324,925.93,1
0.25859,0.062613,2633.7,4.5527,904.39,1
0.25246,0.060799,2394,4.4432,904.39,1
0.2283,0.068966,2036.6,4.4432,904.39,1
0.21583,0.083485,2012.4,4.5279,904.39,1
0.21806,0.087114,1994.1,4.4049,904.39,1
0.21001,0.085299,1967.6,4.3465,904.39,1
0.2001,0.080762,1848.4,4.3437,904.39,1
0.19314,0.07441,1715.9,4.3319,904.39,1
0.18535,0.072595,1702.3,4.3676,904.39,1
0.18173,0.068058,1594.7,4.3086,904.39,1
0.18185,0.056261,1503.6,4.2444,925.93,1
0.19286,0.048094,1728.7,4.2688,925.93,1
0.21966,0.058984,2059.7,4.1824,925.93,1
0.22872,0.068966,2248.7,4.1821,925.93,1
0.20759,0.068058,1837.3,4.2073,925.93,1
0.19505,0.069873,1757.2,4.2467,925.93,1
0.20477,0.068966,1879.5,4.1559,925.93,1
0.21328,0.064428,1934.1,4.1067,925.93,1
0.2088,0.066243,1862.2,4.108,925.93,1
0.19664,0.068966,1755.6,4.1117,925.93,1
0.18524,0.068966,1669,4.1717,925.93,1
0.17959,0.069873,1643.5,4.1468,925.93,1
0.18154,0.068058,1644.7,4.1601,925.93,1
0.18288,0.068058,1607,4.0674,925.93,1
0.18656,0.064428,1670.7,4.1277,925.93,1
0.19576,0.051724,1772.2,4.1072,925.93,1
0.19363,0.047187,1814.5,4.1859,925.93,1
0.17151,0.047187,1353.3,4.1939,904.39,1
0.1521,0.045372,1226.1,4.3975,904.39,1
0.15667,0.046279,1316.3,4.273,904.39,1
0.16197,0.054446,1378.3,4.3367,904.39,1
0.15682,0.058984,1246.9,4.3677,882.86,1
0.14561,0.063521,1196.4,4.2611,882.86,1
0.11288,0.064428,807.4,4.4775,882.86,1
0.075815,0.052632,521.09,4.5173,861.33,1
0.067752,0.050817,272.71,4.7081,839.79,1
0.063954,0.058984,403.03,4.5111,861.33,1
0.056573,0.062613,226.8,4.5916,839.79,1
0.046323,0.065336,192.94,4.5196,387.6,1
0.035423,0.066243,58.654,4.6793,387.6,1
0.028166,0.058076,32.942,4.8156,366.06,1
0.032821,0.055354,37.588,4.8884,387.6,1
0.04468,0.050817,173.37,4.4678,882.86,1
0.044117,0.048094,99.798,4.6013,904.39,1
0.042153,0.048094,144.7,4.3421,882.86,1
0.042069,0.044465,111.97,4.3751,904.39,1
0.031422,0.049909,48.678,4.5906,904.39,1
0.028409,0.050817,28.644,4.8721,904.39,1
0.031915,0.040835,32.536,4.5717,710.6,1
0.034021,0.036298,62.122,4.0614,710.6,1
0.03357,0.036298,61.13,4.0523,710.6,1
0.032847,0.036298,56.466,4.0877,710.6,1
0.034738,0.036298,61.481,3.9662,732.13,1
0.035619,0.037205,81.188,3.8047,732.13,1
0.034969,0.036298,72.861,3.7644,732.13,1
0.03304,0.036298,53.737,3.7953,732.13,1
0.032528,0.036298,65.204,3.635,732.13,1
0.032761,0.037205,66.511,3.6706,710.6,1
0.033221,0.037205,68.155,3.5944,710.6,1
0.035318,0.036298,81.373,3.4997,710.6,1
0.037286,0.036298,92.777,3.5372,732.13,1
0.036796,0.036298,90.78,3.5058,732.13,1
0.034287,0.036298,73.531,3.5558,732.13,1
0.032537,0.03539,61.204,3.58,732.13,1
0.031572,0.03539,66.298,3.6442,732.13,1
0.031773,0.03539,63.846,3.7123,710.6,1
0.037343,0.03539,86.944,3.6401,710.6,1
0.041776,0.034483,140.1,3.4467,710.6,1
0.043126,0.034483,112.16,3.4939,689.06,1
0.048775,0.034483,167.83,3.214,689.06,1
0.048826,0.03539,155.89,3.3221,689.06,1
0.044659,0.03539,132.67,3.311,689.06,1
0.044861,0.034483,138.32,3.3075,689.06,1
0.045679,0.034483,149.57,3.3021,667.53,1
0.041833,0.032668,123.28,3.4059,667.53,1
0.031859,0.03176,23.519,4.1343,624.46,1
0.024015,0.030853,32.136,4.1075,602.93,1
0.018857,0.028131,6.9023,4.4217,559.86,1
0.014034,0.027223,25.931,4.4853,516.8,1
0.0093033,0.033575,26.749,4.3995,538.33,1
0.005015,0.036298,32.134,4.5665,602.93,1
0.0030519,0.046279,28.635,4.6048,516.8,1
0.0019939,0.053539,30.018,4.767,581.4,1
0.0027339,0.049909,40.911,4.9734,538.33,1
0.0039008,0.063521,46.213,5.1757,581.4,1
0.0031739,0.067151,61.218,5.35,559.86,1
0.0025049,0.067151,48.183,5.3155,667.53,1
0.00505,0.075318,50.776,5.38,904.39,1
0.014312,0.095281,44.846,5.3367,990.53,1
0.016735,0.11162,63.752,5.424,990.53,1
0.019455,0.11525,46.12,5.4568,882.86,1
0.0605,0.10345,182.25,5.2902,710.6,1
0.1213,0.058984,892.48,4.9327,689.06,1
0.16614,0.038113,1292.3,4.7251,667.53,1
0.16389,0.040835,1343.7,4.7568,646,1
0.14868,0.037205,1331.5,4.749,624.46,1
0.13281,0.032668,779.44,4.6036,602.93,1
0.11502,0.03176,855.81,4.7024,559.86,1
0.11073,0.030853,684.23,4.7056,516.8,1
0.086411,0.044465,609.25,4.7335,473.73,1
0.062114,0.045372,269.4,4.8732,387.6,1
0.050639,0.028131,162.61,4.7534,344.53,1
0.043549,0.029038,142.76,4.6287,323,1
0.031926,0.044465,13.298,4.8449,279.93,1
0.014459,0.062613,53.226,5.1852,559.86,1
0.01145,0.067151,49.698,5.1059,301.46,1
0.0093233,0.07441,61.633,5.2517,559.86,1
0.006311,0.077132,62.538,5.284,559.86,0
0.0056778,0.084392,62.435,5.3311,559.86,0
0.004912,0.098911,64.167,5.3813,559.86,0
0.0042204,0.13521,63.993,5.4289,516.8,0
0.003125,0.12069,63.46,5.5222,581.4,0
0,0.092559,0,5.0771,0,0
0,0.12704,0.48012,4.9532,21.533,0
0,0.14247,0.54565,5.0659,43.066,0
0,0.13249,0,5.1955,0,0
0.0001237,0.11797,1.6,5.0429,21.533,0
0.00023438,0.11434,5.7658,5.3278,21.533,0
0.00044276,0.11615,13.904,5.3612,43.066,0
0.00082542,0.10254,20.968,5.3335,689.06,0
0.00086003,0.16152,26.183,5.4935,689.06,0
0.00049713,0.21234,20.1,5.5208,796.73,0
0.00023104,0.18149,14.135,5.6312,0,0
0.0001304,0.16425,8.9118,5.4816,43.066,0
3.7691e-05,0.17786,5.1857,5.4528,0,0
7.6947e-05,0.1706,5.7843,5.4681,43.066,0
6.453e-05,0.16062,6.1103,5.2757,172.27,0
6.738e-05,0.13521,3.7514,5.3431,43.066,0
6.2554e-05,0.17332,2.5789,5.493,21.533,0
0.0044751,0.17786,10.517,5.0365,1227.4,0
0.016014,0.089837,0,3.9577,1270.5,0
0.028063,0.055354,54.573,3.7191,1248.9,0
0.051395,0.059891,156.4,3.8437,1205.9,1
0.088216,0.059891,403.6,3.7118,1162.8,1
0.12582,0.051724,669,3.5822,1141.3,1
0.15345,0.050817,847.07,3.3141,1119.7,1
0.18377,0.049909,993.1,3.1951,1098.2,1
0.20357,0.049909,1262.5,3.0217,1098.2,1
0.21405,0.049909,1156.3,3.0364,1076.7,1
0.23509,0.049002,1485.2,3.1283,1098.2,1
0.22244,0.061706,1777,4.4868,1098.2,1
0.19017,0.07441,1576,4.1254,1098.2,1
0.18986,0.071688,1653.9,4.1824,1076.7,1
0.18914,0.076225,1776.7,4.2293,1076.7,1
0.18508,0.094374,1599.4,4.2826,1055.1,1
0.19622,0.088022,1942.3,4.1744,1055.1,1
0.18324,0.076225,1790.5,4.3068,1055.1,1
0.16006,0.088022,1439.7,4.5192,1033.6,1
0.16404,0.099819,1549.2,4.4303,1033.6,1
0.17601,0.098911,1788.3,4.3692,1033.6,1
0.1772,0.092559,1683.3,4.4122,1033.6,1
0.16791,0.094374,1684.8,4.4622,1033.6,1
0.17824,0.091652,1795.8,4.3308,1033.6,1
0.1665,0.092559,1725.1,4.441,1012.1,1
0.15343,0.092559,1485.4,4.5148,1012.1,1
0.1704,0.086207,1627.4,4.3854,1012.1,1
0.18154,0.072595,1688.2,4.3593,1012.1,1
0.18336,0.067151,1907.3,4.308,1012.1,1
0.17116,0.076225,1564.9,4.3413,990.53,1
0.16128,0.07804,1403.6,4.3749,990.53,1
0.15959,0.073503,1452.2,4.3582,990.53,1
0.16348,0.073503,1516.6,4.3507,990.53,1
0.17198,0.08167,1653.8,4.3304,990.53,1
0.18421,0.088022,1568.4,4.2669,990.53,1
0.20594,0.080762,1910.1,4.1868,990.53,1
0.22512,0.068058,2000.2,4.089,990.53,1
0.22035,0.053539,1968.9,4.0959,990.53,1
0.19776,0.055354,1668.7,4.1283,968.99,1
0.17553,0.065336,1442.4,4.2119,968.99,1
0.15928,0.060799,1332,4.2469,968.99,1
0.14705,0.050817,1220.9,4.3058,968.99,1
0.1252,0.059891,1033.5,4.3765,947.46,1
0.11132,0.077132,837.72,4.4196,947.46,1
0.11452,0.068058,1011.5,4.4149,947.46,1
0.11446,0.066243,821.44,4.4348,947.46,1
0.12355,0.068966,999.1,4.4028,947.46,1
0.13195,0.057169,1110.5,4.2894,947.46,1
0.13037,0.060799,1034.1,4.3694,947.46,1
0.12986,0.067151,1078.9,4.342,947.46,1
0.13327,0.063521,1132,4.321,947.46,1
0.13603,0.057169,1100.3,4.2801,947.46,1
0.14081,0.046279,1124.6,4.2868,947.46,1
0.14906,0.041742,1217.5,4.2305,947.46,1
0.15519,0.04265,1195.4,4.2124,947.46,1
0.15526,0.044465,1170,4.0394,947.46,1
0.15228,0.057169,1173.1,4.1367,947.46,1
0.14986,0.064428,1163.5,4.1399,925.93,1
0.14442,0.055354,1096.9,4.2214,925.93,1
0.1331,0.050817,1020.5,4.2913,925.93,1
0.11261,0.058076,819.47,4.3248,925.93,1
0.098842,0.058984,627.45,4.5609,904.39,1
0.092047,0.065336,672.79,4.5504,904.39,1
0.078365,0.084392,478.15,4.6521,882.86,1
0.064442,0.068966,415.83,4.7341,882.86,1
0.056278,0.037205,202.41,4.9272,473.73,1
0.051715,0.03176,192.66,4.889,495.26,1
0.048476,0.03539,167.44,4.6561,516.8,1
0.049248,0.034483,156.47,4.6416,516.8,1
0.050999,0.029946,169.61,4.504,495.26,1
0.048389,0.037205,174.69,4.6714,495.26,1
0.043185,0.03902,115.74,4.7957,473.73,1
0.045113,0.026316,137.3,4.523,473.73,1
0.046707,0.025408,142.6,4.4656,473.73,1
0.047045,0.027223,150.36,4.761,473.73,1
0.052147,0.022686,210.59,4.6158,452.2,1
0.056376,0.020871,232.91,4.6042,452.2,1
0.061937,0.020871,306.29,4.5479,473.73,1
0.065534,0.020871,322.71,4.6013,473.73,1
0.064531,0.023593,334.89,4.4939,473.73,1
0.063518,0.027223,313.41,4.4981,473.73,1
0.065357,0.030853,333.09,4.6186,473.73,1
0.069596,0.038113,408.86,4.8249,473.73,1
0.074682,0.053539,501.4,4.8255,452.2,1
0.077897,0.064428,522.02,4.8394,452.2,1
0.074581,0.076225,515,5.0277,452.2,1
0.069523,0.099819,422.47,4.7942,882.86,1
0.064842,0.1098,392.43,4.6673,861.33,1
0.063937,0.10163,378.09,4.5636,861.33,1
0.064266,0.096189,400.86,4.7034,861.33,1
0.058659,0.10526,348.91,4.6847,839.79,1
0.051477,0.097096,240.13,4.6465,839.79,1
0.042503,0.054446,144.07,4.7388,430.66,1
0.035695,0.029038,84.206,4.6681,430.66,1
0.036529,0.029038,57.098,4.7739,452.2,1
0.038532,0.026316,75.21,4.7659,473.73,1
0.034091,0.026316,59.977,4.3412,495.26,1
0.023052,0.032668,7.9198,4.3521,495.26,1
0.011256,0.047187,47.029,4.8999,538.33,0
0.0041322,0.058076,43.68,4.9549,495.26,0
0.0030509,0.058076,36.819,4.9107,495.26,0
0.0019703,0.062613,35.145,5.1939,861.33,0
0.0011526,0.096189,31.848,5.2254,452.2,0
0.0012755,0.11887,32.451,5.2641,495.26,0
0.0014255,0.15245,31.478,5.1248,495.26,0
0.0014302,0.20962,34.281,5.3047,495.26,0
0.0073153,0.17604,41.474,5.261,602.93,0
0.039966,0.07804,90.525,3.8744,710.6,0
0.057034,0.032668,196.39,3.3515,732.13,1
0.056678,0.034483,174.68,3.5311,753.66,1
0.059762,0.034483,189.92,3.445,775.2,1
0.062539,0.03539,226.27,3.5526,775.2,1
0.061682,0.03539,194.14,3.6841,775.2,1
0.070855,0.03539,275.9,3.6162,796.73,1
0.076229,0.036298,303.49,3.5869,796.73,1
0.075293,0.036298,312.5,3.55,796.73,1
0.074171,0.036298,301.98,3.6211,796.73,1
0.070097,0.036298,269.41,3.6587,796.73,1
0.067697,0.036298,248.49,3.7751,796.73,1
0.068371,0.036298,254.54,3.8385,796.73,1
0.068586,0.039927,250.14,3.8662,796.73,1
0.066171,0.039927,234.87,3.98,796.73,1
0.066616,0.041742,239.78,4.05,796.73,1
0.070969,0.049909,265.77,4.8165,796.73,1
0.072872,0.062613,605.67,5.2855,839.79,1
0.077708,0.071688,541.52,4.6617,861.33,1
0.090408,0.068966,712.53,4.5836,861.33,1
0.098286,0.080762,821.88,4.6237,861.33,1
0.10028,0.093466,873.26,4.6314,861.33,1
0.1039,0.088022,876.76,4.6646,861.33,1
0.10785,0.076225,942.35,4.6109,861.33,1
0.11451,0.066243,1061.8,4.6006,882.86,1
0.11914,0.066243,1094,4.6028,882.86,1
0.12439,0.071688,1189.6,4.604,882.86,1
0.13318,0.076225,1337.3,4.5718,882.86,1
0.14372,0.077132,1487,4.6024,904.39,1
0.15374,0.082577,1637.3,4.6032,904.39,1
0.15485,0.084392,1664.4,4.4992,904.39,1
0.16103,0.080762,1735.2,4.505,904.39,1
0.17,0.082577,1847.9,4.5178,904.39,1
0.16929,0.078947,1814,4.524,904.39,1
0.16277,0.08167,1795.3,4.5143,925.93,1
0.1605,0.088929,1693.4,4.4835,925.93,1
0.16058,0.082577,1688.8,4.5474,904.39,1
0.15349,0.084392,1661.8,4.5257,904.39,1
0.1496,0.088929,1632.8,4.4983,904.39,1
0.14731,0.084392,1490.8,4.5011,904.39,1
0.13723,0.088022,1398.4,4.5534,904.39,1
0.12854,0.093466,1355.7,4.5417,882.86,1
0.11901,0.087114,1109.6,4.5229,882.86,1
0.11203,0.07804,1030.8,4.6488,882.86,1
0.11093,0.07441,1019.1,4.587,882.86,1
0.10659,0.061706,969.71,4.599,882.86,1
0.098476,0.052632,789.73,4.6347,882.86,1
0.094913,0.055354,782.72,4.5506,882.86,1
0.094445,0.058076,733.15,4.5122,861.33,1
0.09236,0.058076,747.36,4.5763,861.33,1
0.090629,0.057169,718.11,4.4667,861.33,1
0.090106,0.054446,711.61,4.5936,882.86,1
0.095547,0.052632,762.84,4.4992,882.86,1
0.10104,0.07078,844.02,4.4617,882.86,1
0.10379,0.08167,891.2,4.468,882.86,1
0.10434,0.083485,899.07,4.4698,882.86,1
0.1051,0.085299,903.39,4.462,882.86,1
0.11302,0.068058,1019.4,4.421,904.39,1
0.11921,0.067151,1098.2,4.4419,904.39,1
0.11837,0.088022,1097.2,4.4332,904.39,1
0.1195,0.10073,1062.3,4.4411,904.39,1
0.11918,0.10073,1097,4.4161,904.39,1
0.12164,0.096189,1139,4.4415,904.39,1
0.13196,0.084392,1216.9,4.4647,904.39,1
0.14028,0.073503,1458.8,4.4643,904.39,1
0.14489,0.068966,1444.5,4.4909,925.93,1
0.1485,0.080762,1498.8,4.4247,925.93,1
0.15166,0.090744,1565.3,4.397,925.93,1
0.15254,0.093466,1602.4,4.3994,925.93,1
0.15361,0.098004,1606.9,4.4009,925.93,1
0.15967,0.086207,1657.3,4.419,925.93,1
0.16349,0.065336,1655.8,4.4045,925.93,1
0.16568,0.058076,1668.9,4.4478,925.93,1
0.16525,0.063521,1743.5,4.4648,925.93,1
0.16406,0.061706,1712.9,4.3868,925.93,1
0.16247,0.066243,1651.9,4.4167,925.93,1
0.16109,0.069873,1610.9,4.4877,925.93,1
0.16829,0.068966,1780.5,4.4282,947.46,1
0.17788,0.069873,2027.4,4.4485,925.93,1
0.18092,0.075318,2021.7,4.3573,925.93,1
0.18611,0.08167,2118,4.38,925.93,1
0.19265,0.078947,2121.5,4.3692,925.93,1
0.1943,0.079855,2211,4.3678,947.46,1
0.19524,0.084392,2185.8,4.4082,925.93,1
0.19354,0.08167,2179.1,4.3902,925.93,1
0.18747,0.07078,2084.6,4.3557,925.93,1
0.18288,0.068058,2032.7,4.3975,925.93,1
0.18305,0.064428,1947.2,4.3732,925.93,1
0.18207,0.053539,1875.5,4.3484,925.93,1
0.18025,0.049909,1878.5,4.3138,925.93,1
0.17825,0.052632,1824.6,4.3481,925.93,1
0.17416,0.063521,1848.1,4.3493,925.93,1
0.17246,0.066243,1861.8,4.3946,925.93,1
0.17374,0.060799,1818.4,4.3966,925.93,1
0.17407,0.058076,1776.9,4.3827,925.93,1
0.17527,0.058076,1793.6,4.3814,925.93,1
0.17946,0.059891,1895.6,4.3526,947.46,1
0.1822,0.065336,2002,4.4102,925.93,1
0.18245,0.067151,2043.8,4.3909,925.93,1
0.1868,0.068058,2059.6,4.4415,947.46,1
0.191,0.068058,2120.9,4.4179,947.46,1
0.18853,0.062613,2066.3,4.4944,947.46,1
0.18473,0.072595,1991.6,4.4821,947.46,1
0.18688,0.073503,2070.7,4.523,947.46,1
0.19244,0.064428,2191.7,4.5392,947.46,1
0.19969,0.063521,2270.1,4.4699,947.46,1
0.20604,0.058076,2314.1,4.4331,947.46,1
0.20221,0.065336,2289.3,4.4055,968.99,1
0.19569,0.08167,2168.1,4.4135,968.99,1
0.19514,0.092559,2202.6,4.4633,968.99,1
0.1959,0.10163,2140.4,4.4542,968.99,1
0.19948,0.090744,2219.6,4.4636,968.99,1
0.21201,0.082577,2327,4.405,968.99,1
0.23475,0.088022,2576.8,4.3976,968.99,1
0.26633,0.07804,2844.6,4.3147,968.99,1
0.29543,0.056261,3210.8,4.2522,968.99,1
0.31087,0.044465,3204,4.2171,968.99,1
0.31876,0.044465,3365.9,4.2121,990.53,1
0.31727,0.044465,3186.8,4.1909,990.53,1
0.3027,0.045372,3091.5,4.269,990.53,1
0.26803,0.045372,2855.3,4.4456,990.53,1
0.23564,0.058076,2457.8,4.5197,1012.1,1
0.24815,0.07804,2689.5,4.5168,1012.1,1
0.28009,0.075318,3091.1,4.3584,1012.1,1
0.27981,0.064428,3065.3,4.3289,1012.1,1
0.26813,0.065336,2726.8,4.3696,1012.1,1
0.26451,0.066243,2938.4,4.2966,1012.1,1
0.24673,0.08167,2673.7,4.4173,1033.6,1
0.23508,0.088929,2509.6,4.4351,1012.1,1
0.23226,0.07078,2651,4.5287,1012.1,1
0.22579,0.07078,2451.9,4.5105,1033.6,1
0.22723,0.083485,2281.8,4.5605,1033.6,1
0.24346,0.088022,2432,4.4247,624.46,1
0.24965,0.072595,2385.9,4.3078,646,1
0.24049,0.063521,2085.5,4.3579,646,1
0.25024,0.067151,2233,4.1743,646,1
0.25809,0.057169,2270.4,4.1415,646,1
0.24973,0.051724,2154.8,4.1367,646,1
0.25548,0.052632,2144.6,4.0872,646,1
0.26118,0.063521,2239.1,4.0436,646,1
0.26839,0.065336,2439.6,4.057,646,1
0.26783,0.061706,2359.1,4.1075,646,1
0.25754,0.069873,2315.8,4.0831,646,1
0.25339,0.071688,2235.1,4.0156,646,1
0.2485,0.07078,2121.7,4.0394,646,1
0.24597,0.072595,2114.9,4.0144,646,1
0.24159,0.068058,2121.7,4.0431,624.46,1
0.2388,0.067151,2051.7,4.1184,624.46,1
0.23454,0.073503,2106.1,4.2215,624.46,1
0.22607,0.059891,2075.5,4.3602,602.93,1
0.22147,0.046279,2219.6,4.3841,602.93,1
0.22295,0.047187,1971.8,4.454,581.4,1
0.22134,0.046279,2212.5,4.3296,581.4,1
0.20863,0.045372,1885.9,4.4052,581.4,1
0.20903,0.045372,1778.3,4.3616,581.4,1
0.20736,0.045372,1780.6,4.3201,581.4,1
0.18987,0.045372,1591.2,4.3153,559.86,1
0.1699,0.045372,1286.8,4.3252,559.86,1
0.1575,0.045372,1128.3,4.286,559.86,1
0.16434,0.044465,1167,4.1295,559.86,1
0.16166,0.044465,1036.6,4.1276,559.86,1
0.14923,0.045372,1015.4,4.1316,559.86,1
0.14917,0.044465,914.44,4.2626,559.86,1
0.16053,0.044465,1064.2,3.9971,559.86,1
0.17161,0.043557,1099.7,3.8977,559.86,1
0.17224,0.043557,1137,3.9246,559.86,1
0.16152,0.043557,1053.1,4.0823,538.33,1
0.14139,0.055354,936.44,4.2456,538.33,1
0.11959,0.065336,862.01,4.319,538.33,1
0.1079,0.071688,730.38,4.2645,538.33,1
0.097077,0.065336,652.14,4.3969,538.33,1
0.089365,0.050817,516.15,4.332,538.33,1
0.091455,0.049002,535.76,4.258,538.33,1
0.093146,0.052632,562.19,4.2598,538.33,1
0.087361,0.050817,522.29,4.3013,516.8,1
0.080037,0.050817,463.06,4.3232,516.8,1
0.079912,0.050817,429.97,4.322,516.8,1
0.082179,0.043557,446.81,4.1219,538.33,1
0.084517,0.044465,400.15,4.0461,538.33,1
0.09269,0.044465,440.57,3.8931,538.33,1
0.1026,0.044465,498.98,3.8496,538.33,1
0.08925,0.049002,464.15,3.9002,559.86,1
0.065423,0.050817,228.46,4.1223,581.4,1
0.064716,0.047187,269,3.9964,559.86,1
0.058625,0.048094,235.03,4.0138,581.4,1
0.046746,0.058076,150.02,4.1506,581.4,1
0.035147,0.054446,49.763,4.7584,602.93,1
0.02476,0.040835,23.473,4.7891,387.6,1
0.02245,0.041742,3.4053,4.7032,387.6,1
0.021741,0.040835,0,4.5356,387.6,1
0.024257,0.038113,15.846,4.2566,387.6,1
0.022354,0.038113,2.8273,4.1863,366.06,1
0.019837,0.037205,0,4.224,366.06,1
0.021219,0.037205,17.889,3.9139,366.06,1
0.018336,0.043557,0,4.1074,366.06,1
0.014682,0.049002,4.8701,4.1027,366.06,1
0.015176,0.041742,3.8971,3.9786,366.06,1
0.016334,0.03539,0,4.0901,366.06,1
0.018024,0.033575,0,3.9038,344.53,1
0.018859,0.03176,24.293,3.5438,344.53,1
0.012974,0.036298,15.462,4.0699,301.46,1
0.0026784,0.041742,28.126,4.6072,344.53,1
0.0024548,0.038113,27.332,4.5412,344.53,1
0.010141,0.04265,50.138,4.9554,559.86,1
0.04956,0.056261,112.53,5.0376,301.46,1
0.093969,0.050817,554.92,4.9788,258.4,1
0.11455,0.03902,900.17,4.6812,236.87,1
0.125,0.03902,906.47,4.6717,215.33,1
0.12676,0.037205,1082.4,4.783,193.8,1
0.13658,0.030853,1125.2,4.6218,172.27,1
0.13763,0.033575,1008.4,4.5989,150.73,1
0.10018,0.04265,617.11,4.881,107.67,1
0.074013,0.041742,470.63,4.8007,43.066,1
0.073997,0.033575,319.28,4.76,0,1
0.057569,0.041742,264.86,4.6844,0,1
0.029519,0.062613,6.6006,5.1463,0,1
0.017288,0.073503,46.602,5.1788,64.6,1
0.011001,0.07804,61.903,5.1725,215.33,1
0.0067028,0.067151,68.475,5.2804,323,1
0.00585,0.068058,65.135,5.2295,64.6,1
0.0040828,0.10254,65.472,5.3769,279.93,0
0.0030698,0.1216,67.659,5.439,279.93,0
0.0033861,0.14701,72.634,5.5064,301.46,0
