@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.6329,19,0.3882,12,1
0.44265,22,0.19795,15,1
0.57642,20,0.33172,13,1
0.31552,35,0.070814,28,1
0.62953,22,0.38483,15,1
0.54592,19,0.30122,12,1
0.82654,20,0.58183,13,1
0.86699,13,0.62228,6,1
0.77398,14,0.52927,7,1
0.49859,18,0.25389,11,1
0.48608,19,0.24138,12,1
0.80918,14,0.56448,7,1
0.7257,14,0.481,7,1
0.81198,14,0.56727,7,1
0.86136,14,0.61665,7,1
0.8067,14,0.56199,7,1
0.75653,14,0.51183,7,1
0.80025,16,0.55554,9,1
0.8045,14,0.5598,7,1
0.3318,24,0.087093,17,1
0.46353,15,0.21883,8,1
0.4657,20,0.22099,13,1
0.33533,25,0.090626,18,1
0.47139,19,0.22669,12,1
0.65887,10,0.41417,3,0
0.64584,8,0.40113,1,0
0.47362,9,0.22892,2,0
0.77437,9,0.52967,2,0
0.80823,10,0.56353,3,0
0.59941,12,0.3547,5,0
0.36583,17,0.12112,10,0
0.58319,12,0.33848,5,0
0.59411,14,0.34941,7,0
0.34134,18,0.096637,11,0
0.43976,13,0.19505,6,0
0.40924,15,0.16453,8,0
0.49452,19,0.24981,12,0
0.61814,11,0.37343,4,0
0.59423,9,0.34953,2,0
0.95006,8,0.70535,1,0
0.73926,8,0.49456,1,0
0.41702,15,0.17231,8,0
0.56152,12,0.31682,5,0
0.52285,13,0.27815,6,0
0.488,15,0.24329,8,0
0.37571,18,0.131,11,0
0.52972,21,0.28501,14,0
0.75273,15,0.50803,8,0
0.57669,20,0.33199,13,0
0.76247,21,0.51777,14,0
0.55277,15,0.30806,8,0
0.84356,12,0.59886,5,0
0.45031,18,0.20561,11,0
0.47039,12,0.22568,5,0
0.57025,26,0.32555,19,0
0.65511,21,0.4104,14,0
0.5655,12,0.32079,5,1
0.74578,21,0.50107,14,1
0.60622,13,0.36151,6,1
0.62246,14,0.37775,7,1
0.77524,14,0.53053,7,1
0.68406,15,0.43935,8,1
0.64403,18,0.39932,11,1
0.56942,29,0.32472,22,1
0.72388,25,0.47918,18,1
0.69393,39,0.44923,32,1
0.76742,22,0.52272,15,1
0.88688,15,0.64218,8,1
0.79406,14,0.54935,7,1
0.77834,14,0.53363,6,1
0.70366,15,0.45896,7,1
0.76632,18,0.52161,10,1
0.82502,17,0.58032,9,1
0.56588,18,0.32118,10,1
0.77738,25,0.53268,17,1
0.81118,16,0.56648,8,1
0.56566,24,0.32096,16,1
0.61651,28,0.37181,20,1
0.52432,36,0.27961,28,1
0.53724,34,0.29253,26,1
0.46916,37,0.22445,29,1
0.40506,41,0.16036,33,1
0.59808,36,0.35338,28,1
0.43676,42,0.19205,34,1
0.60176,45,0.35706,37,1
0.41998,40,0.17528,32,1
0.65651,43,0.4118,35,1
0.58725,44,0.34255,36,1
0.40505,46,0.16034,38,1
0.34792,44,0.10322,36,1
0.34912,47,0.10442,39,1
0.29512,46,0.050416,38,1
0.41552,42,0.17082,34,1
0.50187,34,0.25717,26,1
0.52727,42,0.28256,34,1
0.32253,41,0.077822,33,1
0.38678,50,0.14208,42,1
0.3887,53,0.144,45,1
0.41391,42,0.16921,34,1
0.4616,45,0.2169,37,1
0.45247,47,0.20776,39,1
0.42387,51,0.17917,43,1
0.4238,54,0.17909,46,1
0.37332,53,0.12862,45,1
0.55698,55,0.31228,47,1
0.50484,47,0.26014,39,1
0.75978,53,0.51508,45,1
0.81786,28,0.57315,20,1
0.76046,31,0.51576,23,1
0.50518,55,0.26047,47,1
0.48667,48,0.24196,40,1
0.83666,32,0.59195,24,1
0.83429,36,0.58958,28,1
0.68018,31,0.43547,23,1
0.5812,34,0.33649,26,1
0.59592,54,0.35122,46,1
0.70251,50,0.45781,42,1
0.71642,49,0.47172,41,1
0.81584,47,0.57113,39,1
0.33687,50,0.09217,42,1
0.51654,51,0.27183,43,1
0.40748,57,0.16278,49,1
0.66129,56,0.41658,48,1
0.75457,55,0.50986,47,1
0.69876,55,0.45406,47,1
0.53831,53,0.29361,45,1
0.47451,48,0.2298,40,1
0.35117,54,0.10647,46,1
0.50334,53,0.25863,45,1
0.65891,47,0.41421,39,1
0.64499,45,0.40029,37,1
0.535,47,0.2903,39,1
0.45976,53,0.21506,45,1
0.44925,53,0.20455,45,1
0.38727,50,0.14257,42,1
0.55799,43,0.31329,35,1
0.5422,41,0.29749,33,1
0.70147,38,0.45677,30,1
0.87274,52,0.62803,44,1
0.88854,47,0.64384,39,1
0.70873,40,0.46403,32,1
0.78924,46,0.54454,38,1
0.79292,39,0.54822,31,1
0.83028,35,0.58558,27,1
0.91001,45,0.6653,37,1
0.99646,53,0.75176,45,1
0.87452,51,0.62981,43,1
0.7926,50,0.54789,42,1
1.1593,53,0.91463,45,1
0.78509,49,0.54039,41,1
0.9562,45,0.71149,37,1
0.90736,40,0.66266,32,1
0.84469,39,0.59999,31,1
1.0499,55,0.80519,47,1
0.75655,55,0.51184,47,1
0.82639,54,0.58168,46,1
0.81348,55,0.56877,47,1
0.78638,54,0.54168,46,1
0.98041,43,0.73571,35,1
0.73021,38,0.48551,30,1
0.72247,52,0.47776,44,1
0.81397,53,0.56927,45,1
0.59232,46,0.34762,38,1
0.7027,51,0.45799,43,1
0.63762,51,0.39292,43,1
0.50188,46,0.25717,38,1
0.49499,32,0.25028,24,1
0.55122,31,0.30651,23,1
0.62201,28,0.37731,20,1
0.69235,19,0.44765,11,1
0.65692,18,0.41221,10,1
0.8019,19,0.55719,11,1
0.31982,24,0.075117,16,1
0.30135,27,0.056644,19,1
0.53609,17,0.29139,9,1
0.50161,16,0.2569,8,1
0.52239,21,0.27769,13,1
0.40543,26,0.16072,18,1
0.3497,30,0.10499,22,1
0.4172,27,0.1725,19,1
0.5921,25,0.3474,17,1
0.45876,34,0.21406,26,1
0.41324,34,0.16854,26,1
0.36736,30,0.12266,22,1
0.40439,28,0.15969,20,1
0.53636,29,0.29165,21,1
0.39622,28,0.15152,20,1
0.36039,28,0.11568,20,1
0.37493,26,0.13023,18,1
0.67993,22,0.43523,14,1
0.40868,21,0.16398,13,1
0.52311,22,0.27841,14,1
0.43398,30,0.18928,22,1
0.87772,19,0.59535,11,1
1.2135,19,0.9311,11,1
0.52251,21,0.24014,13,1
0.52578,22,0.24341,14,1
0.61742,25,0.33505,17,1
0.63528,25,0.35291,17,1
0.75448,16,0.47211,8,1
0.65801,40,0.37564,32,1
0.73808,64,0.45571,56,1
0.72318,64,0.44081,56,1
0.52938,31,0.24701,23,1
0.5431,23,0.26073,15,1
0.62031,25,0.33794,17,1
0.5777,20,0.29533,12,1
0.53039,22,0.24802,14,1
0.43282,30,0.15045,22,1
0.52746,37,0.24509,29,1
0.41482,26,0.13245,18,1
0.38668,22,0.10431,14,1
0.42365,30,0.14128,22,1
0.39561,29,0.11324,21,1
0.74162,23,0.45925,15,1
0.89801,24,0.61564,16,1
0.94067,19,0.6583,11,1
0.71847,29,0.4361,21,1
0.57927,32,0.2969,24,1
0.87687,20,0.5945,12,1
0.98203,11,0.69966,3,1
0.72425,20,0.44188,12,1
0.66332,25,0.38095,17,1
0.55917,24,0.2768,16,1
0.3518,27,0.069431,19,1
0.39794,31,0.11557,23,1
0.42736,26,0.14499,18,1
0.42465,26,0.14228,18,1
0.37991,18,0.097535,10,0
0.60302,30,0.32065,22,0
0.71679,23,0.43442,15,0
0.43046,41,0.13534,33,0
0.40487,45,0.10975,37,0
0.40841,39,0.11329,31,0
0.38107,38,0.08595,30,0
0.31316,42,0.018043,34,0
0.44298,33,0.14786,25,0
0.47365,24,0.17853,16,0
0.58638,36,0.29126,28,0
0.41548,37,0.12035,29,0
0.35452,41,0.059394,33,0
0.35492,45,0.059795,37,0
0.28747,45,0,37,0
0.40131,46,0.11384,38,0
0.38972,39,0.10226,31,0
0.5091,26,0.22164,18,0
0.44882,40,0.16135,32,0
0.31356,38,0.026096,30,0
0.58965,31,0.30219,23,0
0.54811,35,0.26065,27,0
0.34799,40,0.060523,32,0
0.44735,42,0.15988,34,0
0.39464,46,0.10717,38,0
0.39539,41,0.10793,33,0
0.47577,39,0.18831,31,0
0.44969,24,0.16223,16,0
0.39641,28,0.10895,20,0
0.40887,30,0.1214,22,0
0.28309,40,0,32,0
0.32752,35,0.044432,27,0
0.34082,36,0.057729,28,0
0.25755,41,0,33,0
0.34336,37,0.085808,29,0
0.32188,39,0.064328,31,1
0.53612,24,0.27857,16,1
0.5636,25,0.30605,17,1
0.36002,19,0.10247,11,1
0.68665,14,0.4291,6,1
0.74605,16,0.4885,8,1
0.69983,14,0.44228,6,1
0.69733,16,0.43978,8,1
0.70794,15,0.45039,7,1
0.85245,14,0.5949,6,1
0.90206,17,0.64451,9,1
0.68366,14,0.42611,6,1
0.86304,15,0.60549,7,1
1.1601,8,0.90251,0,1
1.0693,10,0.81179,2,1
1.0311,14,0.77359,6,1
0.94439,15,0.68684,7,1
0.77427,15,0.51672,7,1
0.82505,13,0.5675,5,1
0.85596,9,0.59841,1,1
0.66806,10,0.41051,2,1
0.59421,20,0.33666,12,1
0.49336,29,0.23581,21,1
0.58135,30,0.3238,22,1
0.52148,51,0.26393,43,1
0.72098,24,0.46343,16,1
0.74159,21,0.48404,13,1
0.47714,40,0.21959,32,1
0.48532,28,0.22777,20,1
0.53767,22,0.28012,14,1
0.53297,24,0.27542,16,1
1.0289,14,0.77138,6,1
0.86045,22,0.6029,14,1
0.62529,34,0.36774,26,1
0.57058,26,0.31303,18,1
0.69889,24,0.44134,16,1
0.76547,23,0.50792,15,1
0.50567,38,0.24812,30,1
0.3729,34,0.11535,26,1
0.59872,43,0.34118,35,1
0.67085,43,0.4133,35,1
0.70077,38,0.44322,30,1
0.32119,43,0.063641,35,1
0.4737,46,0.21615,38,1
0.43055,47,0.17301,39,1
0.4704,46,0.21285,38,1
0.35901,40,0.10146,32,1
0.37711,45,0.11956,37,1
0.42414,52,0.16659,44,1
0.29874,47,0.041194,39,1
0.44581,44,0.18826,36,1
0.51261,39,0.25506,31,1
0.32468,45,0.06713,37,1
0.38223,46,0.12468,38,1
0.55995,45,0.3024,37,1
0.44748,33,0.18993,25,1
0.28641,41,0.028862,33,1
0.32166,41,0.064107,33,1
0.41411,50,0.15656,42,1
0.3925,42,0.13495,34,1
0.39194,43,0.13439,35,1
0.36643,39,0.10888,31,1
0.38334,38,0.12579,30,1
0.58501,41,0.32747,33,1
0.83303,25,0.57548,17,1
0.77048,32,0.51293,24,1
0.79443,47,0.53689,39,1
0.73713,55,0.47958,47,1
0.78684,55,0.52929,47,1
0.78728,54,0.52973,46,1
0.79945,54,0.5419,46,1
0.78154,53,0.52399,45,1
0.70326,48,0.44571,40,1
0.63413,48,0.37658,40,1
0.72072,51,0.46317,43,1
0.75239,53,0.49484,45,1
0.68441,50,0.42686,42,1
0.64322,52,0.38567,44,1
0.55623,48,0.29868,40,1
0.66262,45,0.40507,37,1
0.64674,48,0.38919,40,1
0.43846,51,0.18091,43,1
0.68051,51,0.42296,43,1
0.94919,26,0.69164,18,1
0.70331,38,0.44577,30,1
0.40736,43,0.14981,35,1
0.53618,41,0.27863,33,1
0.54828,42,0.29073,34,1
0.63249,32,0.37494,24,1
0.81938,25,0.56183,17,1
0.7859,22,0.52835,14,1
0.81467,21,0.55712,13,1
0.76863,28,0.51108,20,1
0.71079,27,0.45324,19,1
0.73432,27,0.47677,19,1
0.5102,32,0.25265,24,1
0.49988,34,0.24233,26,1
0.52642,43,0.26887,35,1
0.53465,47,0.2771,39,1
0.43492,46,0.17737,38,1
0.4834,35,0.22585,27,1
0.50317,31,0.24562,23,1
0.4842,42,0.22665,34,1
0.51695,34,0.2594,26,1
0.61075,35,0.3532,27,1
0.38493,46,0.12738,38,1
0.4712,40,0.21366,32,1
0.53349,42,0.27594,34,1
0.50134,42,0.24379,34,1
0.41089,45,0.15334,37,1
0.58497,40,0.32742,32,1
0.4467,53,0.18915,45,1
0.3969,57,0.13935,49,1
0.49593,37,0.23838,29,1
0.48261,41,0.22506,33,1
0.38104,50,0.12349,42,1
0.38381,44,0.12626,36,1
0.38198,55,0.12443,47,1
0.35379,58,0.096238,50,1
0.44454,56,0.18699,48,1
0.38573,50,0.12818,42,1
0.48793,37,0.23038,29,1
0.5405,34,0.28295,26,1
0.35564,40,0.098096,32,1
0.52919,41,0.27164,33,1
0.51167,43,0.25413,35,1
0.50301,44,0.24546,36,1
0.83131,29,0.57377,21,1
0.72074,32,0.46319,24,1
0.55719,30,0.29964,22,1
0.61798,28,0.36043,20,1
0.74182,28,0.48427,20,1
0.97946,10,0.72191,2,1
0.63301,35,0.37546,27,1
0.6303,40,0.37275,32,1
0.35235,51,0.094802,43,1
0.48929,52,0.23174,44,1
0.75688,54,0.49933,46,1
0.60668,53,0.34913,45,1
0.70897,48,0.45142,40,1
0.89949,26,0.64194,18,1
1.2789,9,1.0214,1,1
0.76151,13,0.50396,5,1
0.90469,17,0.64714,9,1
0.62964,21,0.37209,13,1
0.47459,24,0.21704,16,1
0.44442,28,0.18687,20,1
0.4177,50,0.16015,42,1
0.32998,117,0.072432,109,1
0.47912,90,0.22157,82,1
0.50256,85,0.24501,77,0
0.63462,76,0.37707,68,0
0.5442,65,0.28665,57,0
0.68001,49,0.42246,41,0
0.52515,34,0.2676,26,0
0.6007,26,0.34315,18,0
0.57896,22,0.32141,14,0
0.43163,23,0.17408,15,0
0.61431,15,0.35676,7,0
0.56111,18,0.30356,10,0
0.57161,16,0.31406,8,0
0.69886,17,0.44131,9,0
0.65132,18,0.39377,10,0
0.49282,18,0.23527,10,0
0.80788,9,0.55033,1,0
1.2581,9,1.0006,1,0
1.2031,9,0.94559,1,0
0.87174,9,0.61419,1,0
0.98593,9,0.72839,1,0
0.91536,9,0.65781,1,0
0.97004,9,0.71249,1,0
0.57632,11,0.31877,3,0
0.89867,9,0.64112,1,0
0.96288,9,0.70533,1,0
0.95679,9,0.69924,1,0
0.63985,9,0.3823,1,0
0.46625,24,0.2087,16,0
0.74603,24,0.48848,16,0
0.61655,23,0.359,15,0
0.64431,33,0.38676,25,0
0.44438,50,0.18683,42,0
0.47576,61,0.21821,53,0
0.51888,54,0.26134,46,0
0.57986,21,0.32231,13,0
0.78467,10,0.52712,2,0
0.97656,7,0.71901,0,0
0.82148,8,0.56393,1,0
0.91824,9,0.66069,2,0
0.63087,18,0.37332,11,0
0.81899,14,0.56144,7,0
0.97647,11,0.71893,4,0
0.85582,12,0.59827,5,0
0.59069,17,0.33314,10,0
0.52565,11,0.2681,4,0
0.34745,16,0.089905,9,0
0.3999,14,0.14235,7,0
0.30621,19,0.048658,12,0
0.41637,23,0.15882,16,0
0.35877,22,0.10122,15,0
0.47765,20,0.2201,13,0
0.5509,17,0.29335,10,0
0.43227,14,0.17473,7,0
0.45074,15,0.19319,8,0
0.63155,15,0.374,8,0
0.39495,9,0.1374,2,0
0.7291,12,0.47155,5,0
0.70193,12,0.44438,5,0
0.74787,12,0.49032,5,0
0.68038,12,0.42283,5,0
0.5924,11,0.33485,4,0
0.56125,9,0.3037,2,1
0.62187,10,0.36432,3,1
0.57007,14,0.31252,7,1
0.51273,15,0.25518,8,1
0.64339,13,0.38584,6,1
0.56085,15,0.3033,8,1
0.69194,15,0.43439,8,1
0.49518,16,0.23763,9,1
0.67964,16,0.42209,9,1
0.72803,19,0.47048,12,1
0.62767,16,0.37012,9,1
0.50427,18,0.24672,11,1
0.71355,21,0.456,14,1
0.71574,19,0.45819,12,1
0.48972,18,0.23217,11,1
0.62961,20,0.37206,13,1
0.63219,22,0.37464,15,1
0.7811,16,0.52355,9,1
0.5782,21,0.32065,14,1
0.54625,15,0.2887,8,1
0.67664,12,0.41909,5,1
0.69708,13,0.43954,6,1
0.69148,13,0.43393,6,1
0.65987,14,0.40233,7,1
0.74113,12,0.48358,5,1
0.59372,14,0.33617,7,1
0.60437,15,0.34682,8,1
0.55512,13,0.29757,6,1
0.8867,9,0.60029,2,1
1.0323,9,0.74587,2,1
0.90484,9,0.61843,2,1
0.68616,9,0.39975,2,1
0.80317,12,0.51676,5,1
0.72507,11,0.43866,4,1
0.59128,26,0.30487,19,1
0.56546,15,0.27905,8,1
0.39421,21,0.1078,14,1
0.372,22,0.085586,15,1
0.34948,36,0.06307,29,1
0.31851,36,0.032102,29,1
0.40307,32,0.11666,25,1
0.27657,40,0,33,1
0.41986,44,0.14329,37,1
0.33056,48,0.05399,41,1
0.32002,50,0.043447,43,1
0.31853,47,0.041961,40,1
0.44373,47,0.16716,40,1
0.53192,39,0.25535,32,1
0.42206,42,0.14549,35,1
0.46805,42,0.19148,35,1
0.37743,56,0.10086,49,1
0.39355,45,0.11698,38,1
0.38053,46,0.10396,39,1
0.43229,45,0.15572,38,1
0.50085,36,0.22428,29,1
0.40765,41,0.13108,34,1
0.48943,45,0.21286,38,1
0.50337,40,0.2268,33,1
0.409,46,0.13243,39,1
0.54389,46,0.26732,39,1
0.51792,37,0.24135,30,1
0.41074,48,0.13417,41,1
0.42548,47,0.14891,40,1
0.51168,48,0.23511,41,1
0.53385,45,0.25728,38,1
0.48169,42,0.20513,35,1
0.63163,30,0.35506,23,1
0.96645,44,0.68988,37,1
0.90665,28,0.63008,21,1
0.89326,32,0.61669,25,1
0.86485,24,0.58828,17,1
0.8239,26,0.54733,19,1
0.85292,36,0.57636,29,1
0.83499,37,0.55842,30,1
0.89861,23,0.62204,16,1
1.0757,22,0.79912,15,1
1.2273,18,0.95074,11,1
1.2308,18,0.95427,11,1
1.2749,18,0.99836,11,1
1.0784,18,0.80185,11,1
1.0345,17,0.75788,10,1
1.2627,17,0.98618,10,1
1.3633,17,1.0868,10,1
1.2231,17,0.94658,10,1
0.98939,17,0.71282,10,1
0.89911,17,0.62254,10,1
0.95097,17,0.6744,10,1
1.0788,16,0.80226,9,1
1.1218,17,0.84525,10,1
1.1141,17,0.83755,10,1
1.1169,17,0.84033,10,1
1.2248,16,0.94826,9,1
1.199,13,0.92248,6,1
1.1256,12,0.84901,5,1
1.042,11,0.76547,4,1
0.88516,13,0.60859,6,1
1.0993,11,0.82277,4,1
0.94478,11,0.66821,4,1
0.88254,20,0.60597,13,1
1.0088,15,0.73225,8,1
1.1393,13,0.86272,6,1
1.2452,11,0.96866,4,1
0.99941,17,0.72284,10,1
0.66541,39,0.38885,32,1
0.61569,45,0.33912,38,1
0.69141,46,0.41485,39,1
0.52477,46,0.2482,39,1
0.60992,38,0.33335,31,1
0.31563,21,0.039058,14,1
0.5164,17,0.23983,10,1
0.41944,15,0.14287,8,1
0.52409,15,0.24752,8,1
0.63669,11,0.36012,4,1
0.3874,13,0.11083,6,1
0.67199,17,0.39542,10,1
0.66159,36,0.38502,29,1
0.63028,44,0.35371,37,0
0.53707,41,0.2605,34,0
0.56609,36,0.28952,29,0
0.60633,40,0.32976,33,0
0.70421,38,0.42764,31,0
0.83193,23,0.55537,16,0
0.43858,35,0.16201,28,0
0.44188,40,0.16531,33,0
0.39143,32,0.11486,25,0
0.51905,30,0.24248,23,0
0.61354,28,0.33697,21,0
0.50025,34,0.22368,27,0
0.60207,31,0.3255,24,0
0.5155,48,0.23893,41,0
0.29586,42,0.01929,35,0
0.33165,37,0.055076,30,0
0.35998,53,0.083407,46,0
0.3214,56,0.044826,49,0
0.3143,57,0.037733,50,0
0.29847,41,0.0219,34,0
0.40002,43,0.12345,36,0
0.33213,38,0.055559,31,0
0.61811,29,0.34154,22,0
0.72375,31,0.44718,24,0
0.66342,16,0.38685,9,0
0.43297,16,0.1564,9,0
0.47183,23,0.19526,16,0
0.39891,22,0.12234,15,0
0.57958,18,0.30301,11,0
0.47119,8,0.19462,1,0
0.12385,188,0,0,0
0.14546,224,0.021609,36,0
0.12465,225,0.00080373,37,0
0.13134,171,0.0074875,0,0
0.25306,130,0.12921,0,0
0.70027,42,0.57642,0,0
0.88393,12,0.76008,0,0
0.6344,15,0.51055,3,0
0.31929,29,0.19544,17,0
1.0244,11,0.90054,0,0
1.3939,11,1.27,0,0
1.4936,12,1.3698,1,1
1.6365,12,1.5126,1,1
1.6241,12,1.5002,1,1
1.5995,12,1.4757,1,1
1.5807,12,1.4568,1,1
1.5459,12,1.4221,1,1
1.5784,11,1.4545,0,1
1.5143,11,1.3904,0,1
1.5539,11,1.43,0,1
1.5333,11,1.4095,0,1
1.5599,11,1.4361,0,1
1.5074,11,1.3836,0,1
1.4686,11,1.3448,0,1
1.4753,11,1.3515,0,1
1.4322,11,1.3083,0,1
1.4697,11,1.3459,0,1
1.5149,11,1.391,0,1
1.4836,11,1.3598,0,1
1.4505,11,1.3267,0,1
1.5266,11,1.4027,0,1
1.513,11,1.3892,0,1
1.5795,12,1.4556,1,1
1.5195,12,1.3956,1,1
1.5328,11,1.4089,0,1
1.5495,12,1.4257,1,1
1.5056,12,1.3817,1,1
1.3891,11,1.2652,0,1
1.383,16,1.2592,5,1
1.4142,15,1.2904,4,1
1.4277,15,1.3039,4,1
1.4352,15,1.3113,4,1
1.4406,15,1.3168,4,1
1.4114,15,1.2876,4,1
1.5283,15,1.4045,4,1
1.494,14,1.3701,3,1
1.4995,14,1.3757,3,1
1.5153,14,1.3915,3,1
1.4679,14,1.3441,3,1
1.3853,14,1.2614,3,1
1.3489,13,1.2251,2,1
0.73558,13,0.61174,2,1
1.2845,17,1.1607,6,1
0.69839,18,0.57454,7,1
1.4073,13,1.2835,2,1
1.3875,13,1.2637,2,1
1.3392,13,1.2154,2,1
1.1184,12,0.99453,1,1
0.89079,20,0.76694,9,1
1.101,17,0.97716,6,1
0.87977,22,0.75592,11,1
1.1087,18,0.98485,7,1
0.59057,20,0.46672,9,1
0.41182,33,0.28797,22,1
0.71176,23,0.58791,12,1
1.2727,13,1.1488,2,1
1.1157,16,0.99185,5,1
1.3656,15,1.2418,4,1
1.38,15,1.2562,4,1
1.3901,15,1.2663,4,1
1.3093,15,1.1855,4,1
1.4282,16,1.3043,5,1
1.4151,16,1.2912,5,1
1.4316,16,1.3077,5,1
1.3862,16,1.2624,5,1
1.3696,16,1.2457,5,1
1.3765,16,1.2527,5,1
1.4156,18,1.2917,7,1
1.3728,16,1.2489,5,1
1.3344,16,1.2106,5,1
1.3358,16,1.2119,5,1
1.3663,19,1.2425,8,1
1.406,32,1.2821,21,1
1.4096,44,1.2857,33,1
1.2899,27,1.1661,16,1
1.2377,27,1.1138,16,1
1.3184,33,1.1946,22,1
1.3598,37,1.236,26,1
1.353,35,1.2292,24,1
1.3847,27,1.2609,16,1
1.3988,25,1.2749,14,1
1.3709,20,1.247,9,1
1.3607,24,1.2368,13,1
1.3968,28,1.273,17,1
1.4083,28,1.2845,17,1
1.4194,16,1.2955,5,1
1.42,13,1.2962,2,1
1.3781,25,1.2543,14,1
1.3302,25,1.2063,14,1
1.3748,27,1.251,16,1
1.3288,21,1.2049,10,1
1.323,21,1.1991,10,1
1.4036,12,1.2798,1,1
1.3987,11,1.2748,0,1
1.355,11,1.2311,0,1
1.288,12,1.1641,1,1
1.3431,11,1.2193,0,1
1.3317,17,1.2079,6,1
1.2833,13,1.1594,2,1
1.2996,12,1.1757,1,1
1.2579,12,1.134,1,1
1.3488,14,1.225,3,1
1.097,40,0.97318,29,1
0.7545,35,0.63065,24,1
0.8025,32,0.67865,21,1
0.67269,33,0.54884,22,1
0.76922,33,0.64537,22,1
0.65617,35,0.53233,24,1
0.87415,39,0.7503,28,1
0.86843,39,0.74459,28,1
0.78739,39,0.66354,28,1
0.6063,42,0.48245,31,1
0.57553,45,0.45168,34,1
0.63213,45,0.50828,34,1
0.5799,46,0.45605,35,1
0.43625,44,0.3124,33,1
0.49619,42,0.37234,31,1
0.82787,46,0.70402,35,1
0.68336,47,0.55951,36,1
0.97388,48,0.85003,37,1
1.0977,48,0.97386,37,1
1.1454,48,1.0216,37,1
1.0751,48,0.95124,37,1
1.0368,43,0.91291,32,1
0.99374,37,0.86989,26,1
0.92109,28,0.79724,17,1
0.92735,29,0.8035,18,1
0.9655,33,0.84165,22,1
0.98008,40,0.85623,29,1
0.98024,37,0.85639,26,1
0.9894,34,0.86555,23,1
0.99729,38,0.87344,27,1
0.94785,41,0.82401,30,1
0.91946,36,0.79562,25,1
0.93375,38,0.8099,27,1
0.95355,33,0.8297,22,1
0.84817,36,0.72432,25,1
0.8422,51,0.71835,40,1
0.89896,51,0.77511,40,1
0.75182,51,0.62797,40,1
0.76146,51,0.63761,40,1
0.46603,50,0.34219,39,1
0.66222,53,0.53837,42,1
0.59143,51,0.46758,40,1
0.82937,53,0.70552,42,1
0.82729,51,0.70344,40,1
1.0232,37,0.89934,26,1
0.81875,33,0.6949,22,1
0.8883,33,0.76445,22,1
0.82673,39,0.70288,28,1
0.92445,39,0.80061,28,1
0.79756,31,0.67371,20,1
0.92828,35,0.80443,24,1
0.9541,29,0.83025,18,1
0.87582,38,0.75197,27,1
1.1678,52,1.044,41,1
1.0406,52,0.91673,41,1
0.89277,51,0.76892,40,1
0.8051,50,0.68126,39,1
1.2503,50,1.1264,39,1
1.3089,49,1.1851,38,1
0.8567,45,0.73285,34,1
1.3304,53,1.2066,42,1
1.3255,53,1.2016,42,1
1.2832,53,1.1594,42,1
1.1856,52,1.0618,41,1
1.3101,48,1.1862,37,1
1.2689,48,1.1451,37,1
1.2022,49,1.0783,38,1
1.2487,49,1.1248,38,1
1.2146,49,1.0908,38,1
1.2287,49,1.1048,38,1
1.2378,50,1.114,39,1
1.2547,50,1.1308,39,1
1.2923,49,1.1685,38,1
1.2738,49,1.1499,38,1
1.1281,48,1.0042,37,1
1.3465,49,1.2227,38,1
1.2967,48,1.1729,37,1
1.0865,38,0.96267,27,1
1.0755,45,0.9517,34,1
1.1213,49,0.99746,38,1
1.3322,49,1.2084,38,1
1.2592,49,1.1353,38,1
1.229,48,1.1051,37,1
1.2895,48,1.1657,37,1
1.2063,48,1.0825,37,1
1.2005,48,1.0766,37,1
1.1708,48,1.047,37,1
1.1505,46,1.0267,35,1
1.0925,43,0.96863,32,1
1.1034,36,0.9796,25,1
1.1375,30,1.0136,19,1
1.2319,33,1.1081,22,1
1.3213,32,1.1975,21,1
1.3818,28,1.2579,17,1
1.341,23,1.2171,12,1
1.3445,28,1.2206,17,1
1.3391,36,1.2153,25,1
1.3638,36,1.2399,25,1
1.3525,41,1.2287,30,1
1.3402,43,1.2164,32,1
1.3257,30,1.2019,19,1
1.3005,29,1.1766,18,1
1.3249,27,1.201,16,1
1.3602,18,1.2364,7,1
1.4472,18,1.3234,7,1
1.4323,18,1.3084,7,1
1.3888,18,1.2649,7,1
1.4226,17,1.2988,6,1
1.4402,17,1.3163,6,1
1.4205,17,1.2967,6,1
1.4779,17,1.354,6,1
1.4593,17,1.3355,6,1
1.4387,17,1.3149,6,1
1.3015,16,1.1776,5,1
1.4062,16,1.2824,5,1
1.0784,16,0.95453,5,1
1.0944,15,0.97058,4,1
1.0101,16,0.88626,5,1
1.3251,17,1.2013,6,1
1.3284,17,1.2046,6,1
1.154,17,1.0301,6,1
1.2482,18,1.1243,7,1
1.2865,18,1.1627,7,1
1.329,18,1.2051,7,1
1.3439,19,1.22,8,1
1.3352,24,1.2114,13,1
1.2627,18,1.1389,7,1
1.3122,13,1.1884,2,1
1.2788,14,1.1541,3,1
1.2451,19,1.1205,8,1
1.2672,17,1.1359,6,1
1.3403,13,1.0873,2,1
1.394,14,1.0747,3,1
1.4581,14,1.1388,3,1
1.4251,14,1.1058,3,1
1.4188,14,1.0995,3,1
1.3394,13,0.9276,2,1
1.35,13,0.93817,2,1
1.3449,13,0.9331,2,1
1.3066,19,0.89481,8,1
