@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17498,0.00090744,0.071153,0,1
0.23751,0,0.13369,0,1
0.20846,0.015426,0.10463,0.015426,1
0.22169,0.022686,0.11786,0.022686,1
0.26917,0.0072595,0.16534,0.0072595,1
0.2294,0.010889,0.12557,0.010889,1
0.15334,0.028131,0.049507,0.028131,1
0.14269,0.028131,0.038861,0.028131,1
0.19945,0.019964,0.095624,0.019964,1
0.20707,0.03176,0.10324,0.03176,1
0.18512,0.040835,0.081289,0.040835,1
0.18224,0.030853,0.07841,0.030853,1
0.18972,0.037205,0.085895,0.037205,1
0.22708,0.04265,0.12325,0.04265,1
0.22159,0.040835,0.11776,0.040835,1
0.16506,0.040835,0.061233,0.040835,1
0.25255,0.019964,0.14872,0.019964,1
0.32968,0.0018149,0.22585,0.0018149,1
0.27918,0.017241,0.17535,0.017241,1
0.19015,0.045372,0.086317,0.045372,1
0.18213,0.057169,0.078303,0.057169,1
0.32767,0.036298,0.22384,0.036298,1
0.41934,0.030853,0.31551,0.030853,1
0.3827,0.062613,0.27887,0.062613,1
0.3666,0.073503,0.26277,0.073503,1
0.40779,0.073503,0.30396,0.073503,1
0.37011,0.075318,0.26628,0.075318,1
0.342,0.063521,0.23817,0.063521,1
0.31951,0.066243,0.21568,0.066243,1
0.25668,0.075318,0.15285,0.075318,1
0.24784,0.076225,0.14401,0.076225,1
0.23024,0.083485,0.12641,0.083485,1
0.23663,0.085299,0.1328,0.085299,1
0.22861,0.089837,0.12478,0.089837,1
0.20045,0.088929,0.096622,0.088929,1
0.19388,0.080762,0.090054,0.080762,1
0.19328,0.078947,0.08945,0.078947,1
0.21067,0.077132,0.10684,0.077132,1
0.22502,0.069873,0.12119,0.069873,1
0.2083,0.076225,0.10447,0.076225,1
0.17959,0.099819,0.075758,0.099819,1
0.17658,0.11978,0.072752,0.11978,1
0.19272,0.11978,0.088894,0.11978,1
0.19232,0.11434,0.08849,0.11434,1
0.19155,0.099819,0.087719,0.099819,1
0.18971,0.096189,0.085881,0.096189,1
0.1658,0.11162,0.061967,0.11162,1
0.17421,0.097096,0.070382,0.097096,1
0.24896,0.069873,0.14513,0.069873,1
0.24722,0.083485,0.14339,0.083485,1
0.21706,0.095281,0.11323,0.095281,1
0.25963,0.069873,0.1558,0.069873,1
0.24727,0.065336,0.14344,0.065336,1
0.24596,0.072595,0.14213,0.072595,1
0.27756,0.055354,0.17373,0.055354,1
0.24717,0.036298,0.14334,0.036298,1
0.19468,0.040835,0.090855,0.040835,1
0.23423,0.03176,0.1304,0.03176,1
0.31452,0.0090744,0.21069,0.0090744,1
0.28915,0.0027223,0.18532,0.0027223,1
0.22849,0.0063521,0.12466,0.0063521,1
0.27246,0.0036298,0.16863,0.0036298,1
0.23215,0.008167,0.12832,0.008167,1
0.11928,0.018149,0.015452,0.018149,1
0.11466,0.024501,0.01083,0.024501,0
0.11124,0.033575,0.0074143,0.033575,0
0.11443,0.040835,0.010598,0.040835,0
0.11294,0.036298,0.0091152,0.036298,0
0.13877,0.025408,0.034941,0.025408,0
0.1991,0.010889,0.095271,0.010889,0
0.18831,0.0090744,0.084484,0.0090744,0
0.11532,0.021779,0.011488,0.021779,0
0.089202,0.026316,0,0.026316,0
0.10078,0.026316,0.011581,0.026316,0
0.10262,0.021779,0.013417,0.021779,0
0.13054,0.016334,0.041337,0.016334,0
0.13658,0.010889,0.047374,0.010889,0
0.10328,0.016334,0.014079,0.016334,0
0.11314,0.030853,0.023937,0.030853,1
0.12308,0.038113,0.033877,0.038113,1
0.11389,0.046279,0.024688,0.046279,1
0.14548,0.051724,0.05628,0.051724,1
0.15039,0.063521,0.061187,0.063521,1
0.13991,0.064428,0.050713,0.064428,1
0.14724,0.052632,0.058034,0.052632,1
0.14932,0.049002,0.060119,0.049002,1
0.1497,0.046279,0.060496,0.046279,1
0.13062,0.049909,0.04142,0.049909,1
0.17267,0.046279,0.083466,0.046279,1
0.21962,0.055354,0.13042,0.055354,1
0.23485,0.076225,0.14565,0.076225,1
0.26306,0.07804,0.17386,0.07804,1
0.29821,0.093466,0.20901,0.093466,1
0.34712,0.11706,0.25792,0.11706,1
0.39143,0.11978,0.30223,0.11978,1
0.40038,0.12795,0.31118,0.12795,1
0.37062,0.13521,0.28141,0.13521,1
0.33698,0.13884,0.24778,0.13884,1
0.33395,0.14701,0.24475,0.14701,1
0.35632,0.14247,0.26712,0.14247,1
0.33745,0.13793,0.24825,0.13793,1
0.33665,0.12976,0.24744,0.12976,1
0.37551,0.11887,0.28631,0.11887,1
0.39833,0.12432,0.30912,0.12432,1
0.3851,0.13067,0.2959,0.13067,1
0.37985,0.12976,0.29065,0.12976,1
0.41132,0.12976,0.32211,0.12976,1
0.41644,0.13521,0.32724,0.13521,1
0.40976,0.13884,0.32056,0.13884,1
0.38742,0.12976,0.29822,0.12976,1
0.38435,0.1216,0.29515,0.1216,1
0.39062,0.12069,0.30142,0.12069,1
0.39232,0.12069,0.30312,0.12069,1
0.38759,0.13067,0.29838,0.13067,1
0.36393,0.13612,0.27473,0.13612,1
0.37082,0.1343,0.28161,0.1343,1
0.34661,0.12341,0.2574,0.12341,1
0.32566,0.1225,0.23646,0.1225,1
0.35674,0.13158,0.26754,0.13158,1
0.34844,0.1216,0.25924,0.1216,1
0.32075,0.12976,0.23155,0.12976,1
0.29947,0.13702,0.21027,0.13702,1
0.27062,0.12704,0.18141,0.12704,1
0.23055,0.12976,0.14134,0.12976,1
0.24589,0.12886,0.15668,0.12886,1
0.2787,0.12432,0.18949,0.12432,1
0.29175,0.12432,0.20255,0.12432,1
0.29084,0.12523,0.20163,0.12523,1
0.269,0.12523,0.1798,0.12523,1
0.24431,0.13249,0.1551,0.13249,1
0.20615,0.12886,0.11695,0.12886,1
0.18947,0.11434,0.10027,0.11434,1
0.19916,0.11887,0.10996,0.11887,1
0.19176,0.12976,0.10255,0.12976,1
0.16816,0.14973,0.078955,0.14973,1
0.17273,0.14338,0.083524,0.14338,1
0.18872,0.12341,0.099517,0.12341,1
0.15806,0.13249,0.068861,0.13249,1
0.13317,0.10073,0.043969,0.10073,1
0.14025,0.091652,0.051048,0.091652,1
0.12653,0.12795,0.037333,0.12795,1
0.11098,0.12432,0.021775,0.12432,1
0.13079,0.098004,0.041587,0.098004,1
0.15323,0.07804,0.064028,0.07804,1
0.13766,0.086207,0.048459,0.086207,1
0.13924,0.084392,0.050035,0.084392,1
0.16985,0.07078,0.080651,0.07078,1
0.15172,0.091652,0.062518,0.091652,1
0.13921,0.088929,0.05001,0.088929,1
0.14846,0.078947,0.059257,0.078947,1
0.12349,0.11343,0.034285,0.11343,1
0.12112,0.11615,0.031917,0.11615,1
0.11506,0.094374,0.025855,0.094374,1
0.11469,0.088022,0.025491,0.088022,1
0.11236,0.088929,0.02316,0.088929,1
0.083981,0.11615,0,0.11615,1
0.1258,0.097096,0.041824,0.097096,1
0.13473,0.088929,0.050747,0.088929,1
0.10164,0.12704,0.017664,0.12704,1
0.11234,0.12613,0.028359,0.12613,1
0.12416,0.096189,0.040175,0.096189,1
0.1514,0.062613,0.067415,0.062613,1
0.15599,0.073503,0.072009,0.073503,1
0.11562,0.13521,0.031642,0.13521,1
0.14116,0.11434,0.057175,0.11434,1
0.16524,0.059891,0.081263,0.059891,1
0.12486,0.088022,0.040875,0.088022,1
0.10084,0.11887,0.016861,0.11887,1
0.11097,0.12069,0.026989,0.12069,1
0.10085,0.11525,0.016872,0.11525,1
0.10797,0.083485,0.023994,0.083485,1
0.10485,0.077132,0.020867,0.077132,1
0.11139,0.088022,0.027412,0.088022,1
0.12546,0.080762,0.041475,0.080762,1
0.12822,0.071688,0.044237,0.071688,1
0.13181,0.078947,0.047829,0.078947,1
0.11969,0.091652,0.035709,0.091652,1
0.14581,0.063521,0.061833,0.063521,1
0.1829,0.048094,0.098924,0.048094,1
0.16381,0.060799,0.07983,0.060799,1
0.14655,0.064428,0.062564,0.064428,1
0.13978,0.075318,0.055795,0.075318,1
0.12906,0.076225,0.045083,0.076225,1
0.14427,0.061706,0.060292,0.061706,1
0.13329,0.07804,0.049307,0.07804,1
0.12941,0.10708,0.045431,0.10708,1
0.1182,0.14338,0.034221,0.14338,1
0.1105,0.13339,0.026517,0.13339,1
0.13971,0.07804,0.055733,0.07804,1
0.1438,0.076225,0.059824,0.076225,1
0.12258,0.089837,0.038595,0.089837,1
0.11268,0.08167,0.0287,0.08167,1
0.13942,0.062613,0.055441,0.062613,1
0.16638,0.04265,0.082395,0.04265,1
0.16897,0.046279,0.084987,0.046279,1
0.14585,0.060799,0.061873,0.060799,1
0.1179,0.071688,0.033918,0.071688,1
0.11381,0.075318,0.029826,0.075318,1
0.10686,0.065336,0.022884,0.065336,1
0.094682,0.061706,0.010701,0.061706,1
0.083877,0.088022,0,0.088022,1
0.087359,0.090744,0.0034815,0.090744,1
0.10244,0.066243,0.018558,0.066243,1
0.10679,0.064428,0.022917,0.064428,1
0.10168,0.072595,0.017802,0.072595,1
0.10963,0.07804,0.025749,0.07804,1
0.14839,0.064428,0.064508,0.064428,1
0.14426,0.061706,0.060384,0.061706,1
0.11514,0.089837,0.031259,0.089837,1
0.11793,0.10254,0.034049,0.10254,1
0.12637,0.089837,0.04249,0.089837,1
0.13695,0.088022,0.053069,0.088022,1
0.116,0.10526,0.032119,0.10526,1
0.096255,0.10799,0.012377,0.10799,1
0.12344,0.087114,0.03956,0.087114,1
0.12759,0.088022,0.043716,0.088022,1
0.12174,0.095281,0.037864,0.095281,1
0.1177,0.087114,0.03382,0.087114,1
0.11865,0.091652,0.03477,0.091652,1
0.14445,0.083485,0.060572,0.083485,1
0.13764,0.08167,0.053758,0.08167,1
0.11819,0.10073,0.034311,0.10073,1
0.1182,0.10436,0.034327,0.10436,1
0.11962,0.11162,0.035741,0.11162,1
0.12299,0.11434,0.039117,0.11434,1
0.12542,0.096189,0.041543,0.096189,1
0.1339,0.093466,0.050019,0.093466,1
0.1508,0.097096,0.066921,0.097096,1
0.14992,0.10163,0.066046,0.10163,1
0.14072,0.10617,0.056844,0.10617,1
0.14378,0.10889,0.059907,0.10889,1
0.13827,0.12523,0.054389,0.12523,1
0.13605,0.14065,0.052168,0.14065,1
0.13949,0.15426,0.055612,0.15426,1
0.15333,0.14791,0.06945,0.14791,1
0.14851,0.12886,0.064636,0.12886,1
0.12181,0.13884,0.03793,0.13884,1
0.15642,0.13702,0.072542,0.13702,1
0.16276,0.13158,0.078886,0.13158,1
0.12641,0.12613,0.042534,0.12613,1
0.12163,0.14065,0.037754,0.14065,1
0.13502,0.1588,0.051146,0.15699,1
0.14986,0.14882,0.065986,0.14701,1
0.14616,0.13521,0.062286,0.13339,1
0.13676,0.12523,0.052884,0.12341,1
0.13698,0.13339,0.053103,0.13158,1
0.14268,0.12341,0.0588,0.1216,1
0.1461,0.12069,0.062227,0.11887,1
0.13646,0.11978,0.052579,0.11797,1
0.11748,0.12886,0.033605,0.12704,1
0.118,0.12613,0.034119,0.12432,1
0.11642,0.11343,0.032542,0.11162,1
0.10149,0.13521,0.017609,0.13339,1
0.1129,0.13339,0.029022,0.13158,1
0.12439,0.11887,0.040511,0.11706,1
0.1484,0.1098,0.064522,0.10799,1
0.16453,0.10345,0.080655,0.10163,1
0.15099,0.10799,0.067115,0.10526,1
0.14188,0.096189,0.058005,0.093466,1
0.12821,0.082577,0.044334,0.079855,1
0.12005,0.069873,0.036175,0.067151,1
0.11232,0.049002,0.028439,0.046279,1
0.083721,0.059891,0,0.057169,1
0.080412,0.058076,0,0.055354,1
0.082176,0.050817,0.0017647,0.048094,1
0.080164,0.048094,0,0.045372,1
0.092494,0.029946,0.012331,0.027223,1
0.088254,0.022686,0.0080906,0.019964,1
0.084434,0.023593,0.0042702,0.020871,1
0.090056,0.022686,0.009892,0.019964,1
0.071793,0.027223,0,0.024501,1
0.060435,0.028131,0,0.025408,0
0.061118,0.020871,0.00068264,0.018149,0
0.065521,0.026316,0.0050864,0.023593,0
0.08334,0.027223,0.022905,0.024501,0
0.087166,0.022686,0.026732,0.019964,0
0.09766,0.019964,0.037225,0.017241,0
0.098394,0.019056,0.03796,0.016334,0
0.086783,0.017241,0.026348,0.014519,0
0.091854,0.016334,0.031419,0.013612,0
0.07586,0.032668,0.015425,0.029946,0
0.077261,0.028131,0.016826,0.025408,0
0.09482,0.015426,0.034385,0.012704,0
0.08598,0.020871,0.025545,0.018149,0
0.1148,0.014519,0.054367,0.011797,0
0.11633,0.017241,0.055897,0.014519,0
0.075769,0.023593,0.015334,0.020871,0
0.066908,0.022686,0.0064734,0.019964,0
0.073102,0.026316,0.012667,0.023593,0
0.079505,0.020871,0.01907,0.018149,0
0.086668,0.019056,0.026233,0.016334,0
0.089919,0.027223,0.029484,0.024501,1
0.083008,0.037205,0.022574,0.034483,1
0.082615,0.049909,0.02218,0.047187,1
0.10294,0.063521,0.042508,0.060799,1
0.11236,0.076225,0.051924,0.073503,1
0.11164,0.093466,0.051208,0.090744,1
0.12692,0.090744,0.066484,0.088022,1
0.14006,0.10163,0.079626,0.098911,1
0.13893,0.1225,0.078497,0.11887,1
0.13435,0.11434,0.073911,0.11071,1
0.15469,0.11525,0.094259,0.10708,1
0.19745,0.11071,0.13702,0.10163,1
0.23963,0.10436,0.1792,0.095281,1
0.27933,0.11162,0.2189,0.10254,1
0.28163,0.12069,0.2212,0.11162,1
0.28869,0.12976,0.22825,0.12069,1
0.26404,0.13521,0.20361,0.12613,1
0.218,0.14428,0.15756,0.13521,1
0.21798,0.14882,0.15754,0.13975,1
0.21075,0.12704,0.15031,0.11615,1
0.20451,0.11343,0.14407,0.10254,1
0.2,0.11706,0.13956,0.10617,1
0.20146,0.12069,0.14103,0.1098,1
0.17833,0.1343,0.1179,0.12341,1
0.15241,0.15336,0.091975,0.14247,1
0.14543,0.15154,0.084994,0.13702,1
0.14208,0.1343,0.081641,0.11978,1
0.14929,0.11978,0.08886,0.10526,1
0.16009,0.11162,0.099652,0.097096,1
0.1518,0.1343,0.091369,0.11978,1
0.13557,0.15789,0.075133,0.14338,1
0.13585,0.13975,0.075413,0.12523,1
0.143,0.13521,0.082564,0.12069,1
0.14428,0.15245,0.083844,0.13793,1
0.16726,0.14428,0.10683,0.12976,1
0.17265,0.14701,0.11222,0.13249,1
0.19265,0.13067,0.13221,0.11615,1
0.25114,0.092559,0.1907,0.07804,1
0.23565,0.10436,0.17521,0.089837,1
0.18329,0.12523,0.12286,0.11071,1
0.20477,0.11162,0.14433,0.097096,1
0.25023,0.085299,0.1898,0.07078,1
0.25079,0.075318,0.19036,0.060799,1
0.20397,0.10073,0.14354,0.086207,1
0.15539,0.12886,0.094952,0.11434,1
0.14232,0.12886,0.081882,0.11434,1
0.15632,0.11343,0.095882,0.098911,1
0.1844,0.10073,0.12396,0.086207,1
0.20676,0.10163,0.14632,0.087114,1
0.18853,0.11797,0.12809,0.10345,1
0.16759,0.1225,0.10715,0.10799,1
0.17719,0.12704,0.11675,0.11252,1
0.1809,0.13793,0.12046,0.12341,1
0.18196,0.13067,0.12152,0.11615,1
0.18839,0.12432,0.12796,0.1098,1
0.18898,0.13158,0.12855,0.11706,1
0.18559,0.13249,0.12516,0.11797,1
0.18128,0.12704,0.12084,0.11252,1
0.18206,0.10617,0.12163,0.091652,1
0.16945,0.10889,0.10902,0.094374,1
0.17476,0.1225,0.11432,0.10799,1
0.16993,0.10799,0.1095,0.093466,1
0.13219,0.10799,0.071751,0.093466,1
0.14667,0.10345,0.086236,0.088929,1
0.17153,0.099819,0.1111,0.085299,1
0.14211,0.10436,0.081672,0.089837,1
0.10057,0.085299,0.040138,0.07078,1
0.097764,0.078947,0.037329,0.064428,1
0.11878,0.080762,0.058341,0.066243,1
0.12223,0.079855,0.061797,0.065336,1
0.11861,0.089837,0.058173,0.075318,1
0.11371,0.086207,0.053271,0.071688,1
0.10795,0.078947,0.047514,0.064428,1
0.10948,0.076225,0.049044,0.061706,1
0.10759,0.076225,0.047159,0.061706,1
0.10744,0.080762,0.047002,0.066243,1
0.12198,0.065336,0.061549,0.050817,1
0.12698,0.043557,0.066549,0.029038,1
0.1158,0.050817,0.055369,0.036298,1
0.11989,0.047187,0.059454,0.032668,1
0.11457,0.028131,0.054137,0.013612,1
0.10361,0.029946,0.043174,0.015426,1
0.092812,0.034483,0.032377,0.019964,1
0.086293,0.029038,0.025858,0.014519,1
0.11325,0.019964,0.052811,0.0054446,1
0.11486,0.013612,0.054426,0,1
0.09109,0.019056,0.030655,0.0054446,1
0.11375,0.016334,0.05331,0.0027223,1
0.11593,0.011797,0.055494,0,0
0.10854,0.013612,0.048109,0.0018149,0
0.10846,0.013612,0.048026,0.0018149,0
0.088617,0.014519,0.028182,0.0027223,0
0.088376,0.017241,0.027941,0.0054446,0
0.082562,0.032668,0.022127,0.020871,0
0.067319,0.029946,0.0068837,0.018149,0
0.078967,0.018149,0.018532,0.0063521,0
0.10112,0.013612,0.040682,0.0018149,0
0.10861,0.012704,0.048177,0.00090744,0
0.10923,0.020871,0.048797,0.0090744,0
0.10944,0.018149,0.049007,0.0063521,0
0.098973,0.016334,0.038538,0.0045372,0
0.08991,0.020871,0.029476,0.0090744,0
0.081353,0.025408,0.020918,0.013612,0
0.087334,0.03902,0.026899,0.027223,1
0.08761,0.046279,0.027175,0.034483,1
0.090968,0.037205,0.030533,0.025408,1
0.08462,0.03539,0.024185,0.023593,1
0.078904,0.03539,0.018469,0.023593,1
0.092419,0.028131,0.031984,0.016334,1
0.08874,0.029946,0.028306,0.018149,1
0.10078,0.026316,0.04035,0.014519,1
0.096252,0.025408,0.035817,0.013612,1
0.083044,0.029946,0.022609,0.018149,1
0.082885,0.03902,0.02245,0.027223,1
0.087906,0.044465,0.027471,0.032668,1
0.12301,0.041742,0.062578,0.029946,1
0.12671,0.050817,0.066275,0.03902,1
0.098872,0.076225,0.038437,0.064428,1
0.11859,0.086207,0.058157,0.07441,1
0.12676,0.089837,0.066327,0.07804,1
0.10329,0.097096,0.04286,0.085299,1
0.093685,0.084392,0.033251,0.072595,1
0.1117,0.057169,0.051264,0.045372,1
0.14797,0.030853,0.087536,0.019056,1
0.14071,0.037205,0.080271,0.025408,1
0.10407,0.068966,0.043637,0.057169,1
0.1446,0.07078,0.084163,0.058984,1
0.16181,0.049909,0.10138,0.038113,1
0.13223,0.067151,0.071794,0.055354,1
0.12408,0.092559,0.063641,0.080762,1
0.15067,0.078947,0.090233,0.067151,1
0.19774,0.039927,0.13731,0.028131,1
0.18595,0.03902,0.12552,0.027223,1
0.24795,0.029946,0.18751,0.018149,1
0.27815,0.0072595,0.21771,0,1
0.18992,0.044465,0.12948,0.037205,1
0.14529,0.063521,0.084858,0.056261,1
0.1363,0.062613,0.075867,0.055354,1
0.128,0.052632,0.067564,0.045372,1
0.20566,0.023593,0.14523,0.016334,1
0.25246,0.012704,0.19202,0.0054446,1
0.2731,0.013612,0.21267,0.0063521,1
0.35321,0.008167,0.29278,0.00090744,1
0.34197,0,0.28154,0,1
0.25738,0.0027223,0.19694,0.0027223,1
0.40927,0.0027223,0.34884,0.0027223,1
0.4248,0.0036298,0.36436,0.0036298,1
0.29656,0.008167,0.23613,0.008167,1
0.36967,0.0045372,0.30923,0.0045372,1
0.32537,0.0063521,0.26493,0.0063521,1
0.21319,0.011797,0.15276,0.011797,1
0.21083,0.0054446,0.15039,0.0054446,1
0.1222,0.0063521,0.061763,0.0063521,1
0.11263,0.010889,0.052195,0.010889,0
0.17144,0.0063521,0.111,0.0063521,0
0.18659,0.0027223,0.12616,0.0027223,0
0.23949,0.00090744,0.17906,0.00090744,0
0.23262,0.0072595,0.17219,0.0072595,0
0.11918,0.024501,0.058747,0.024501,0
0.07008,0.03176,0.0096448,0.03176,0
0.10605,0.015426,0.045619,0.015426,1
0.12641,0.017241,0.065974,0.017241,1
0.12952,0.03176,0.069084,0.03176,1
0.14431,0.019056,0.083877,0.019056,1
0.13215,0.021779,0.071712,0.021779,1
0.12286,0.034483,0.06242,0.034483,1
0.13054,0.029946,0.070108,0.029946,1
0.12087,0.027223,0.06044,0.027223,1
0.10685,0.029946,0.046415,0.029946,1
0.092813,0.036298,0.032378,0.036298,1
0.10064,0.044465,0.040206,0.044465,1
0.093544,0.048094,0.03311,0.048094,1
0.090397,0.046279,0.029963,0.046279,1
0.11052,0.045372,0.050082,0.045372,1
0.10822,0.049002,0.047784,0.049002,1
0.10135,0.049002,0.040916,0.049002,1
0.097679,0.057169,0.037244,0.057169,1
0.11742,0.049002,0.056987,0.049002,1
0.14294,0.036298,0.082509,0.036298,1
0.12475,0.045372,0.064316,0.045372,1
0.099251,0.043557,0.038817,0.043557,1
0.11102,0.048094,0.050586,0.048094,1
0.12877,0.057169,0.068333,0.057169,1
0.12526,0.064428,0.064827,0.064428,1
0.102,0.073503,0.041565,0.073503,1
0.11536,0.065336,0.054928,0.065336,1
0.12554,0.054446,0.065107,0.054446,1
0.10989,0.052632,0.049454,0.052632,1
0.10081,0.049002,0.040376,0.049002,1
0.11172,0.034483,0.051282,0.034483,1
0.10968,0.033575,0.049249,0.033575,1
0.10352,0.032668,0.043081,0.032668,1
0.11413,0.022686,0.053691,0.022686,1
0.10977,0.025408,0.04934,0.025408,1
0.10991,0.023593,0.049475,0.023593,1
0.10313,0.019056,0.042694,0.019056,1
0.11913,0.018149,0.058699,0.018149,1
0.15729,0.019964,0.096856,0.019964,1
0.13335,0.028131,0.072916,0.028131,1
0.13609,0.020871,0.075654,0.020871,1
0.13765,0.019056,0.077214,0.019056,1
0.10891,0.024501,0.048475,0.024501,0
0.12704,0.024501,0.066607,0.024501,0
0.10902,0.03539,0.04859,0.03539,0
0.099666,0.028131,0.039231,0.028131,0
0.093349,0.021779,0.032914,0.021779,0
0.084497,0.021779,0.024062,0.021779,0
0.084946,0.017241,0.024512,0.017241,0
0.088176,0.020871,0.027741,0.020871,0
0.10201,0.022686,0.041575,0.022686,1
0.092951,0.039927,0.032516,0.039927,1
0.092217,0.067151,0.031782,0.067151,1
0.13411,0.047187,0.07367,0.047187,1
0.1622,0.040835,0.10176,0.040835,1
0.19607,0.060799,0.13563,0.060799,1
0.22668,0.052632,0.16624,0.052632,1
0.19853,0.047187,0.13809,0.047187,1
0.15047,0.050817,0.090039,0.050817,1
0.12947,0.062613,0.069036,0.062613,1
0.1227,0.063521,0.062267,0.063521,1
0.12845,0.056261,0.067332,0.056261,1
0.16359,0.04265,0.098071,0.04265,1
0.17982,0.043557,0.11291,0.043557,1
0.14111,0.084392,0.0742,0.084392,1
0.11323,0.10073,0.046327,0.10073,1
0.13754,0.090744,0.070633,0.090744,1
0.15133,0.10073,0.084417,0.10073,1
0.14935,0.1225,0.082446,0.1225,1
0.1615,0.12704,0.09459,0.12704,1
0.17162,0.11797,0.10472,0.11797,1
0.16928,0.1216,0.10238,0.1216,1
0.14587,0.14247,0.078959,0.14247,1
0.12528,0.14338,0.058371,0.14338,1
0.13392,0.13339,0.067015,0.13339,1
0.13239,0.14701,0.065482,0.14701,1
0.13791,0.13339,0.071002,0.13339,1
0.14965,0.10526,0.082328,0.10526,1
0.12782,0.11615,0.060503,0.11615,1
0.10189,0.13067,0.034567,0.13067,1
0.092732,0.13793,0.025413,0.13793,1
0.095281,0.12795,0.027962,0.12795,1
0.12565,0.096189,0.058327,0.096189,1
0.12043,0.10073,0.053113,0.10073,1
0.10164,0.097096,0.034325,0.097096,1
0.1063,0.096189,0.038977,0.096189,1
0.11474,0.095281,0.047425,0.095281,1
0.11143,0.091652,0.044109,0.091652,1
0.088749,0.11162,0.021431,0.11162,1
0.09973,0.10436,0.032412,0.10436,1
0.12032,0.094374,0.052997,0.094374,1
0.11554,0.093466,0.048219,0.093466,1
0.10105,0.099819,0.033728,0.099819,1
0.093715,0.11525,0.026397,0.11525,1
0.093263,0.11706,0.025944,0.11706,1
0.097268,0.11615,0.029949,0.11615,1
0.086064,0.12523,0.018745,0.12523,1
0.10898,0.092559,0.041661,0.092559,1
0.13626,0.047187,0.06894,0.047187,1
0.1325,0.052632,0.065179,0.052632,1
0.12018,0.062613,0.052859,0.062613,1
0.10472,0.072595,0.037397,0.072595,1
0.093736,0.078947,0.026418,0.078947,1
0.086652,0.082577,0.019333,0.082577,1
0.0795,0.098911,0.012181,0.098911,1
0.089983,0.083485,0.022664,0.083485,1
0.099569,0.07441,0.032251,0.07441,1
0.10542,0.07441,0.038103,0.07441,1
0.11371,0.068966,0.046395,0.068966,1
0.10853,0.080762,0.041213,0.080762,1
0.1133,0.064428,0.04598,0.064428,1
0.13559,0.052632,0.068267,0.052632,1
0.13766,0.058984,0.07034,0.058984,1
0.12094,0.07078,0.053626,0.07078,1
0.097427,0.086207,0.030108,0.086207,1
0.095622,0.07078,0.028304,0.07078,1
0.10752,0.054446,0.040206,0.054446,1
0.099701,0.061706,0.032382,0.061706,1
0.085309,0.088022,0.01799,0.088022,1
0.092849,0.087114,0.02553,0.087114,1
0.10626,0.071688,0.038941,0.071688,1
0.12002,0.058984,0.052706,0.058984,1
0.14301,0.049909,0.075689,0.049909,1
0.1214,0.078947,0.054085,0.078947,1
0.080707,0.096189,0.013388,0.096189,1
0.075117,0.096189,0.0077987,0.096189,1
0.088702,0.088929,0.021383,0.088929,1
0.1022,0.08167,0.034881,0.08167,1
0.088924,0.099819,0.021606,0.099819,1
0.083804,0.098911,0.016485,0.098911,1
0.084673,0.090744,0.017355,0.090744,1
0.086519,0.083485,0.0192,0.083485,1
0.10017,0.076225,0.032851,0.076225,1
0.097002,0.087114,0.029683,0.087114,1
0.084814,0.10073,0.017496,0.10073,1
0.088948,0.092559,0.02163,0.092559,1
0.10746,0.077132,0.040146,0.077132,1
0.10912,0.076225,0.0418,0.076225,1
0.090467,0.088022,0.023148,0.088022,1
0.1011,0.077132,0.033786,0.077132,1
0.11692,0.053539,0.049605,0.053539,1
0.1219,0.047187,0.05458,0.047187,1
0.10448,0.058984,0.037158,0.058984,1
0.086962,0.085299,0.019643,0.085299,1
0.12354,0.07078,0.056221,0.07078,1
0.15044,0.04265,0.083118,0.04265,1
0.13377,0.049002,0.066454,0.049002,1
0.098493,0.080762,0.031174,0.080762,1
0.11923,0.075318,0.051911,0.075318,1
0.14497,0.052632,0.077654,0.052632,1
0.13131,0.071688,0.063987,0.071688,1
0.11963,0.084392,0.052316,0.084392,1
0.1165,0.079855,0.049184,0.079855,1
0.1241,0.080762,0.056781,0.080762,1
0.17239,0.065336,0.10508,0.065336,1
0.17877,0.054446,0.11146,0.054446,1
0.13516,0.085299,0.067839,0.085299,1
0.13039,0.095281,0.06307,0.095281,1
0.14413,0.094374,0.076808,0.094374,1
0.12915,0.12523,0.061832,0.12523,1
0.13127,0.11343,0.063956,0.11343,1
0.14063,0.10254,0.073315,0.10254,1
0.12895,0.10617,0.061633,0.10617,1
0.11987,0.090744,0.052551,0.090744,1
0.11669,0.10345,0.049368,0.10345,1
0.14434,0.10708,0.077022,0.10708,1
0.15827,0.11525,0.090951,0.11525,1
0.14429,0.13975,0.076973,0.13975,1
0.14313,0.12886,0.075816,0.12886,1
0.15063,0.12341,0.083313,0.12341,1
0.16798,0.12069,0.10066,0.12069,1
0.16856,0.1098,0.10124,0.1098,1
0.15979,0.12613,0.092467,0.12613,1
0.17299,0.13249,0.10567,0.13249,1
0.16647,0.13339,0.099154,0.13339,1
0.14243,0.13793,0.072347,0.13793,1
0.15566,0.13249,0.085582,0.13249,1
0.1738,0.12613,0.10372,0.12613,1
0.17186,0.11434,0.10178,0.11434,1
0.16042,0.11887,0.090343,0.11887,1
