@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
3339.7,5.5962,2777.8,0.89082,51,3323.8,0.80706,2756.2,0.76977,29,1
2657.8,5.6361,2777.8,1.0655,51,2641.9,0.84687,2756.2,0.94443,29,1
2917.4,5.5939,2799.3,0.77781,52,2901.5,0.80468,2777.8,0.65676,30,1
2680.8,5.6682,4608.1,0.83184,84,2664.9,0.87897,4586.6,0.71079,62,1
2459.1,5.5949,4608.1,1.038,84,2443.2,0.80573,4586.6,0.91691,62,1
2041,5.5645,4565,1.1197,83,2025.1,0.77531,4543.5,0.99862,61,1
2235.4,5.4127,4586.6,1.2727,84,2219.5,0.62354,4565,1.1517,62,1
2194.7,5.4223,4629.6,1.2331,84,2178.8,0.63312,4608.1,1.112,62,1
3688.7,5.268,2907,1.3004,63,3672.8,0.47882,2885.4,1.1793,41,1
3121.4,5.3417,2928.5,1.2199,54,3105.5,0.55253,2907,1.0988,30,1
3111.3,5.3993,2971.6,0.8687,59,3095.5,0.61016,2950,0.74765,28,1
3598.9,5.5238,3036.2,0.65243,58,3583,0.73464,3014.6,0.53137,27,1
3442.3,5.4991,3079.2,1.1297,57,3426.4,0.70995,3057.7,1.0087,26,1
3498.1,5.3406,2497.9,1.3401,55,3482.2,0.39914,2476.3,1.2191,24,1
3511.8,5.3111,2476.3,1.393,56,3495.9,0.36965,2454.8,1.2719,25,1
3429,5.2493,3079.2,1.2644,55,3413.1,0.30789,3057.7,1.1434,24,1
3118.5,5.3112,3100.8,1.2014,56,3102.6,0.3698,3079.2,1.0803,25,1
2924.8,5.1187,2476.3,1.3337,56,2908.9,0.17731,2454.8,1.2126,25,1
2605.1,5.2296,3079.2,1.2979,56,2589.2,0.28815,3057.7,1.1768,25,1
2574.1,5.2471,3057.7,1.2581,56,2558.2,0.30562,3036.2,1.137,25,1
2581.4,5.2976,3036.2,1.11,56,2565.5,0.35613,3014.6,0.98891,25,1
2680.7,5.321,2993.1,1.2605,55,2664.8,0.37955,2971.6,1.1394,24,1
3252.5,5.378,2971.6,1.1771,55,3236.6,0.43661,2950,1.056,24,1
3165.3,5.5562,2928.5,0.98141,54,3149.4,0.61477,2907,0.86036,23,1
2881.6,5.5982,2885.4,0.89836,62,2865.7,0.65675,2863.9,0.7773,31,1
3047.9,5.731,4651.2,0.9134,71,3032,0.7896,4629.6,0.79235,40,1
3335.9,5.4303,2928.5,1.127,56,3320,0.48882,2907,1.0059,25,1
3320.6,5.3904,2993.1,1.0674,55,3304.7,0.44892,2971.6,0.94633,24,1
3553,5.2632,3014.6,1.2907,55,3537.1,0.3218,2993.1,1.1696,24,1
3820.5,5.3028,3014.6,1.3598,54,3804.6,0.36133,2993.1,1.2388,23,1
2949.4,5.1645,2390.2,1.3344,48,2933.5,0.22306,2368.7,1.2134,17,1
3251.2,5.1143,2368.7,1.3844,43,3235.3,0.17285,2347.1,1.2634,12,1
3439.4,5.3129,2368.7,1.2399,54,3423.5,0.37144,2347.1,1.1188,23,1
2615.2,5.3722,2347.1,0.96001,62,2599.3,0.43072,2325.6,0.83896,31,1
3267.2,5.2486,2390.2,1.2937,44,3251.3,0.30713,2368.7,1.1726,13,1
2786.5,5.3079,2433.3,1.3422,45,2770.6,0.36647,2411.7,1.2211,14,1
2260.5,5.3457,2433.3,1.057,45,2244.6,0.40428,2411.7,0.93593,14,1
2250.8,5.358,2411.7,1.1327,44,2234.9,0.41659,2390.2,1.0117,13,1
2405.2,5.1159,2368.7,1.3747,44,2389.3,0.1745,2347.1,1.2537,13,1
2379.3,5.1089,2390.2,1.4634,44,2363.4,0.16743,2368.7,1.3423,13,1
773.52,5.5482,3036.2,0.8162,48,757.63,0.60679,3014.6,0.69514,17,1
1086.8,5.2572,2411.7,0.92683,54,1070.9,0.31572,2390.2,0.80578,23,1
1314.4,5.1203,2433.3,1.1384,44,1298.5,0.17884,2411.7,1.0174,13,1
1057.8,5.1332,2390.2,1.2121,44,1041.9,0.19178,2368.7,1.091,13,1
1436.2,4.9947,2390.2,1.3848,44,1420.3,0.05325,2368.7,1.2638,13,1
858.64,5.1927,2411.7,1.3044,44,842.75,0.25126,2390.2,1.1833,13,1
714.24,5.2906,2390.2,1.0183,48,698.35,0.34919,2368.7,0.89726,17,1
993.3,5.4642,1744.2,0.83625,42,977.4,0.52272,1722.7,0.71519,11,1
1139.2,5.1479,1744.2,1.0615,53,1123.3,0.20645,1722.7,0.94047,22,1
1125.1,5.2108,1744.2,0.91017,43,1109.2,0.26937,1722.7,0.78911,12,1
1048.9,5.2647,1744.2,1.0096,40,1033,0.32324,1722.7,0.88852,9,1
810.95,5.3562,1744.2,0.89809,56,795.05,0.41479,1722.7,0.77703,25,1
689.72,5.7169,1141.3,0.55186,49,673.82,0.77548,1119.7,0.43081,18,1
897.68,5.482,2325.6,0.5982,44,881.78,0.5406,2304.1,0.47715,13,1
315.08,5.3417,602.93,0.71596,38,299.18,0.40024,581.4,0.59491,7,1
218.4,5.2287,602.93,1.0463,24,202.5,0.28722,581.4,0.92526,0,1
126.56,5.2358,602.93,1.0465,26,110.66,0.2944,581.4,0.92541,2,1
11.789,5.3545,602.93,1.0125,33,0,0.41304,581.4,0.89147,9,1
5.5838,5.2692,1744.2,1.0531,33,0,0.32778,1722.7,0.93208,9,1
12.761,5.3172,2325.6,1.0029,39,7.177,0.37575,2304.1,0.88181,15,1
74.3,5.4885,1787.3,0.64583,43,68.716,0.54707,1765.7,0.52478,19,1
73.068,5.4348,2390.2,0.80064,43,67.484,0.49333,2368.7,0.67959,19,1
77.017,5.4067,1184.3,0.95373,40,71.433,0.46523,1162.8,0.83267,16,0
86.107,5.4557,2390.2,0.78961,44,80.523,0.51422,2368.7,0.66855,20,0
77.769,5.3613,1744.2,0.89756,38,72.185,0.41984,1722.7,0.77651,14,0
79.482,5.387,602.93,0.85137,44,73.899,0.44557,581.4,0.73032,20,0
73.081,5.3161,1184.3,0.88237,43,67.498,0.37465,1162.8,0.76132,19,0
82.229,5.5398,2347.1,0.78912,42,76.645,0.59839,2325.6,0.66806,18,0
79.99,5.5336,1184.3,0.81679,41,74.406,0.59216,1162.8,0.69574,17,0
71.155,5.4301,1162.8,0.88405,30,65.571,0.4887,1141.3,0.763,6,0
71.241,5.48,21.533,0.69762,43,65.657,0.53857,0,0.57656,19,0
67.927,5.3866,2390.2,0.67285,44,62.343,0.44516,2368.7,0.55179,20,0
67.082,5.5653,21.533,0.78844,42,61.498,0.62389,0,0.66738,18,0
68.241,5.7601,1722.7,0.65609,43,62.657,0.8187,1701.1,0.53504,19,0
61.55,5.6625,21.533,0.4762,44,55.967,0.72106,0,0.35514,20,0
119.82,5.982,1184.3,0.42181,50,114.24,1.0405,1162.8,0.30076,26,0
61.05,5.7322,1378.1,0.41884,64,55.467,0.79074,1356.6,0.29779,40,0
51.426,5.8279,1636.5,0.7824,47,45.842,0.88649,1615,0.66134,23,1
319.31,5.3186,1141.3,1.0767,34,313.73,0.37712,1119.7,0.95562,10,1
291.31,5.2307,1141.3,1.0986,39,285.72,0.28929,1119.7,0.97759,15,1
166.06,5.2623,581.4,0.84494,26,160.47,0.32085,559.86,0.72389,2,1
295.43,4.7751,1119.7,1.4904,23,289.85,0,1098.2,1.3694,0,1
132.93,5.0699,1119.7,1.0159,20,127.35,0.29487,1098.2,0.89481,0,1
267.41,4.79,1098.2,1.1246,20,261.83,0.014931,1076.7,1.0035,0,1
126.82,5.0963,1076.7,0.89117,18,121.23,0.32126,1055.1,0.77012,0,1
154.43,4.8856,1076.7,0.92948,24,148.84,0.11055,1055.1,0.80842,6,1
134.33,5.0407,1098.2,0.93016,28,128.74,0.26566,1076.7,0.8091,10,1
122.07,5.2493,559.86,0.92524,40,116.49,0.4742,538.33,0.80418,22,1
410.25,4.8317,1076.7,1.1253,50,404.67,0.056607,1055.1,1.0042,32,1
423.71,5.0226,2756.2,1.0827,46,418.12,0.2475,2734.7,0.9616,28,1
663.15,5.0568,1119.7,1.1847,44,657.56,0.28174,1098.2,1.0636,26,1
591.24,5.438,2863.9,0.97506,53,585.66,0.66292,2842.4,0.85401,35,1
955.14,5.2938,2928.5,1.1672,59,949.55,0.51876,2907,1.0461,41,1
1001.7,5.1946,4715.8,1.1681,86,996.09,0.41953,4694.2,1.0471,68,1
933.42,5.4432,4780.4,0.90423,70,927.83,0.66814,4758.8,0.78317,52,1
650.32,5.5803,4845,0.65943,84,644.74,0.80525,4823.4,0.53837,66,1
843.68,5.5374,624.46,0.88048,59,838.1,0.76231,602.93,0.75943,41,1
557.84,5.4197,624.46,1.0225,61,552.26,0.64466,602.93,0.9014,43,1
341.24,5.4384,3079.2,1.1507,56,335.66,0.66333,3057.7,1.0297,38,1
371.04,5.6257,3079.2,1.0585,55,365.46,0.85059,3057.7,0.93747,37,1
447.11,5.683,3079.2,0.95268,56,441.53,0.90792,3057.7,0.83163,38,1
877.6,5.6386,1248.9,0.91526,55,872.02,0.8635,1227.4,0.79421,37,1
1034.4,5.4957,3036.2,0.87781,69,1028.8,0.72066,3014.6,0.75675,51,1
1258.1,5.1552,4801.9,1.2608,88,1252.5,0.38015,4780.4,1.1397,70,1
1255.5,5.1921,3036.2,1.097,82,1249.9,0.417,3014.6,0.97593,64,1
1167.6,5.7498,3079.2,0.81846,67,1162.1,0.97478,3057.7,0.6974,49,1
1444.2,5.767,2497.9,0.54029,64,1438.6,0.99194,2476.3,0.41924,46,1
1376.3,5.6943,1270.5,0.65325,46,1370.7,0.91925,1248.9,0.5322,28,1
1560.9,5.7099,1270.5,0.6695,36,1555.3,0.93485,1248.9,0.54845,18,1
1385.9,5.519,1313.5,1.0496,26,1380.4,0.7439,1292,0.92855,8,1
1572.7,5.6019,1313.5,0.87843,32,1567.1,0.82686,1292,0.75737,14,1
1119.7,5.6182,2950,0.60993,68,1114.1,0.84316,2928.5,0.48887,50,1
842.13,5.6932,1184.3,0.48231,53,836.54,0.91819,1162.8,0.36126,35,1
913.04,5.6045,1184.3,0.68545,46,907.45,0.82949,1162.8,0.56439,28,1
866.92,5.553,1184.3,0.92828,52,861.34,0.77794,1162.8,0.80722,34,1
1039,5.4361,602.93,0.83741,46,1033.4,0.661,581.4,0.71636,28,1
446.74,5.5117,602.93,0.57358,33,441.16,0.73667,581.4,0.45253,15,1
308.11,5.2748,602.93,0.72354,22,302.53,0.49972,581.4,0.60249,4,1
114.57,5.3859,602.93,0.86621,16,108.99,0.61081,581.4,0.74515,0,1
124.99,5.2173,602.93,1.1101,23,119.41,0.44225,581.4,0.98909,7,1
73.408,5.2044,602.93,1.0492,40,67.824,0.42929,581.4,0.92815,24,1
3.9501,5.3137,602.93,0.8725,51,0,0.53864,581.4,0.75145,35,1
61.958,5.4264,624.46,0.76983,33,58.008,0.65135,602.93,0.64878,17,1
72.054,5.4827,1184.3,0.83624,29,68.104,0.70765,1162.8,0.71519,13,1
54.638,5.3278,1184.3,0.92612,22,50.688,0.55276,1162.8,0.80507,6,1
68.509,5.3261,1205.9,0.79305,32,64.559,0.55105,1184.3,0.67199,16,1
89.017,5.4899,21.533,0.4654,50,85.067,0.71482,0,0.34434,34,1
75.637,5.3298,1184.3,0.91025,22,71.687,0.55473,1162.8,0.7892,6,0
65.031,5.2022,1184.3,0.95151,22,61.081,0.42718,1162.8,0.83045,6,0
70.96,5.2623,1227.4,0.61437,31,67.01,0.48727,1205.9,0.49332,15,0
81.501,5.5762,43.066,0.35467,37,77.55,0.80117,21.533,0.23362,21,0
76.967,5.4791,21.533,0.61157,30,73.017,0.704,0,0.49051,14,0
71.32,5.379,1184.3,0.76771,25,67.37,0.6039,1162.8,0.64666,9,0
81.508,5.5456,21.533,0.4709,29,77.558,0.7705,0,0.34984,13,0
88.466,5.5214,1335.1,0.60852,25,84.515,0.74637,1313.5,0.48746,9,1
93.362,5.3739,1335.1,0.73209,40,89.412,0.59882,1313.5,0.61104,24,1
116.87,5.761,1055.1,0.38886,73,112.92,0.9859,1033.6,0.26781,57,1
328.54,5.6039,1162.8,0.57143,43,324.59,0.82883,1141.3,0.45037,27,1
513.25,4.9487,1184.3,1.36,24,509.3,0.17365,1162.8,1.2389,8,1
343.88,4.9986,1184.3,1.2615,22,339.93,0.22358,1162.8,1.1404,6,1
435.02,4.8652,1162.8,1.2029,23,431.07,0.090171,1141.3,1.0819,7,1
439.59,4.7154,1184.3,1.2273,44,435.64,0,1162.8,1.1063,28,1
192.15,5.0183,1141.3,1.1822,48,188.2,0.3029,1119.7,1.0611,32,1
293.73,4.9459,1162.8,1.1399,21,289.78,0.2304,1141.3,1.0189,5,1
467.68,4.658,1141.3,1.3317,21,463.73,0,1119.7,1.2106,5,1
475.9,5.0645,1184.3,0.87125,23,471.95,0.40655,1162.8,0.75019,7,1
430.43,4.9914,1184.3,1.0795,22,426.48,0.33345,1162.8,0.95841,6,1
352.99,5.0269,1205.9,0.96073,36,349.04,0.36891,1184.3,0.83967,20,1
415.07,4.9403,1098.2,0.75083,39,411.12,0.28229,1076.7,0.62977,23,1
555.79,4.9283,2907,1.0179,53,551.84,0.27028,2885.4,0.89683,37,1
714.89,5.0151,1184.3,1.2334,38,710.94,0.35708,1162.8,1.1123,22,1
721.56,5.3294,602.93,1.085,43,717.61,0.67145,581.4,0.96396,27,1
1137,5.3067,602.93,0.71418,37,1133,0.64875,581.4,0.59312,21,1
1265.4,5.2918,1335.1,0.72172,41,1261.4,0.6338,1313.5,0.60067,25,1
857.86,5.551,602.93,0.50439,48,853.91,0.89299,581.4,0.38334,32,1
1361.5,5.3721,602.93,0.91422,27,1357.6,0.71407,581.4,0.79316,11,1
1078.2,5.4241,1313.5,0.9588,25,1074.3,0.76607,1292,0.83774,9,1
1106.7,5.4076,1313.5,0.70738,45,1102.7,0.7496,1292,0.58632,29,1
989.06,5.5246,1205.9,0.50058,51,985.11,0.86659,1184.3,0.37952,35,1
1304,5.3375,1335.1,1.1471,24,1300,0.67949,1313.5,1.0261,8,1
1589.1,5.1824,1313.5,1.1811,24,1585.1,0.52444,1292,1.0601,8,1
1215.8,5.2089,1292,1.0026,25,1211.8,0.55092,1270.5,0.88152,9,1
444.85,5.5878,1248.9,0.83283,37,440.9,0.9298,1227.4,0.71178,21,1
529.17,5.3603,2907,0.8715,53,525.22,0.70234,2885.4,0.75045,37,1
405.14,5.3011,1184.3,0.94656,52,401.19,0.64312,1162.8,0.82551,36,1
347.34,5.497,1313.5,0.62248,30,343.39,0.83899,1292,0.50143,14,1
245.42,5.2082,624.46,0.66485,23,241.47,0.55016,602.93,0.5438,7,1
168.65,5.0659,1141.3,0.91877,19,164.7,0.4079,1119.7,0.79771,3,1
28.434,5.2121,1162.8,0.7041,22,24.484,0.55411,1141.3,0.58305,6,1
189.62,4.7064,602.93,1.004,20,185.67,0.048404,581.4,0.88298,4,1
72.039,4.8742,602.93,1.3064,11,68.088,0.21624,581.4,1.1853,0,1
8.2708,5.0769,602.93,0.98492,15,4.3207,0.41887,581.4,0.86387,4,1
22.772,5.0847,1205.9,0.85704,20,18.822,0.42675,1184.3,0.73599,9,1
55.929,5.2022,624.46,0.88558,11,51.979,0.54419,602.93,0.76452,0,1
76.609,5.3449,602.93,0.8761,27,72.659,0.68688,581.4,0.75505,16,1
73.468,5.2992,602.93,0.67793,23,69.518,0.64119,581.4,0.55688,12,0
62.658,5.1633,1184.3,0.72284,22,58.708,0.50531,1162.8,0.60179,11,0
60.126,5.1027,1184.3,0.86095,22,56.176,0.44475,1162.8,0.73989,11,0
69.293,5.277,602.93,0.86463,23,65.343,0.61903,581.4,0.74358,12,0
53.822,4.9859,1205.9,0.86141,14,49.872,0.3279,1184.3,0.74035,3,0
57.657,5.0993,602.93,1.1722,11,53.707,0.44126,581.4,1.0512,0,0
63.295,5.2726,602.93,0.73979,21,59.345,0.61461,581.4,0.61873,10,0
72.491,5.6594,21.533,0.51338,25,68.541,1.0014,0,0.39232,14,0
100.48,5.6151,1313.5,0.74428,30,96.529,0.95708,1292,0.62322,19,1
102.03,5.5022,1313.5,0.62832,53,98.082,0.84425,1292,0.50727,42,1
544.83,5.7062,1076.7,0.33108,59,540.88,1.0482,1055.1,0.21002,48,1
580.32,5.7839,1205.9,0.76545,27,576.37,1.1259,1184.3,0.64439,16,1
1634.2,5.156,1292,1.3813,27,1630.3,0.49799,1270.5,1.2602,16,1
2175.2,4.5781,1313.5,1.6766,23,2171.2,0,1292,1.5555,12,1
2474.9,4.5607,1313.5,1.6659,23,2470.9,0,1292,1.5448,12,1
2020.6,4.9399,1313.5,1.528,23,2016.7,0.37914,1292,1.4069,12,1
1305.3,5.328,1270.5,1.1407,22,1301.4,0.76722,1248.9,1.0196,11,1
1247.9,5.2768,1184.3,1.0318,25,1243.9,0.7161,1162.8,0.91073,14,1
1630.2,5.3352,1184.3,0.55767,34,1626.2,0.77446,1162.8,0.43661,23,1
1713.1,5.4089,1162.8,0.51232,27,1709.1,0.84816,1141.3,0.39127,16,1
1118.2,5.5864,1205.9,0.84133,23,1114.2,1.0257,1184.3,0.72028,12,1
1508.3,5.4228,1270.5,0.99066,22,1504.3,0.86208,1248.9,0.8696,11,1
1398.1,5.1667,1248.9,1.0494,42,1394.1,0.60601,1227.4,0.92836,31,1
1341.8,5.3444,1248.9,0.9901,50,1337.8,0.78367,1227.4,0.86904,39,1
1502.9,5.2375,1851.9,1.0848,76,1498.9,0.67679,1830.3,0.96371,65,1
1882.2,5.1528,2433.3,1.1695,76,1878.2,0.59204,2411.7,1.0485,65,1
2178.8,5.4924,2433.3,0.9499,47,2174.9,0.93163,2411.7,0.82885,36,1
2708.2,5.7853,2347.1,0.62696,67,2704.3,1.2246,2325.6,0.50591,56,1
3670.5,5.7393,2799.3,0.93839,58,3666.5,1.1786,2777.8,0.81734,47,1
3739.6,5.6646,2713.2,1.1365,58,3735.7,1.1039,2691.7,1.0154,47,1
2630,5.7513,2605.5,0.81965,51,2626.1,1.1905,2584,0.69859,40,1
2292.7,5.6203,2562.5,1.024,83,2288.7,1.0595,2540.9,0.90295,72,1
1923.9,5.5572,4586.6,1.0627,103,1919.9,0.99651,4565,0.82312,92,1
2032.9,5.5886,4586.6,1.0766,88,2029,1.0278,4565,0.83706,77,1
1941.9,5.4717,2584,1.1741,90,1937.9,0.91099,2562.5,0.93133,79,1
2000.5,5.7769,2540.9,0.94771,105,1996.5,1.2161,2519.4,0.63175,94,1
1418,5.9358,2971.6,0.74916,75,1414.1,1.375,2950,0.41809,64,1
1245.7,5.7497,4371.2,0.97303,77,1241.7,1.189,4349.7,0.64196,66,1
1337,5.7358,2907,1.0158,76,1333,1.175,2885.4,0.68474,65,1
1314.2,5.8709,2842.4,0.82078,92,1310.3,1.3102,2820.8,0.4897,81,1
1349.6,5.8894,2756.2,0.75357,71,1345.7,1.3287,2734.7,0.4225,60,1
942.11,5.7157,2713.2,0.99949,59,938.16,1.155,2691.7,0.66842,48,1
817.37,5.8047,3143.8,0.90542,76,813.42,1.244,3122.3,0.57435,65,1
879.86,5.6376,3100.8,1.0287,91,875.91,1.0769,3079.2,0.69764,80,1
898.79,5.6509,3100.8,1.122,60,894.84,1.0902,3079.2,0.79097,49,1
951.81,5.5962,3079.2,1.2652,57,947.86,1.0355,3057.7,0.93411,46,1
872.57,5.5017,3100.8,1.2933,57,868.62,0.94101,3079.2,0.96219,46,1
805.14,5.5056,3100.8,1.3546,62,801.19,0.94482,3079.2,1.0235,51,1
814.74,5.4768,3122.3,1.2856,83,810.79,0.9161,3100.8,0.95453,72,1
924.15,5.6317,3100.8,1.1246,71,920.2,1.071,3079.2,0.79351,60,1
823.66,5.6513,3036.2,1.2371,59,819.71,1.0905,3014.6,0.90598,48,1
770.44,5.5308,3036.2,1.388,60,766.49,0.97008,3014.6,1.0569,49,1
793.08,5.5458,3057.7,1.4013,57,789.13,0.9851,3036.2,1.0702,46,1
750.06,5.725,3036.2,1.0878,58,746.11,1.1643,3014.6,0.75675,47,1
709.59,5.7543,2971.6,1.0657,65,705.64,1.1935,2950,0.7346,54,1
632.56,5.7109,2971.6,1.0355,77,628.61,1.1502,2950,0.70446,66,1
411.42,5.6655,3359.2,0.982,82,407.47,1.1047,3337.6,0.65092,71,1
396.64,5.6738,3359.2,1.0934,72,392.69,1.1131,3337.6,0.76234,61,1
357.18,5.6026,3337.6,1.071,75,353.23,1.0418,3316.1,0.73991,64,1
358.36,5.5838,3337.6,1.1277,82,354.41,1.023,3316.1,0.79667,71,1
372.64,5.5468,3316.1,1.0945,70,368.69,0.98608,3294.6,0.76344,59,1
431.91,5.5004,3316.1,1.1669,63,427.96,0.93965,3294.6,0.83585,52,1
474.61,5.4616,3337.6,1.217,80,470.66,0.9009,3316.1,0.88595,69,1
372.7,5.445,3316.1,1.2874,77,368.75,0.88431,3294.6,0.95636,66,1
420.61,5.578,3359.2,1.0273,86,416.66,1.0172,3337.6,0.69623,75,1
582.18,5.5733,2993.1,1.1198,67,578.23,1.0126,2971.6,0.78868,56,1
613.67,5.3834,3036.2,1.2594,56,609.72,0.82272,3014.6,0.92828,45,1
594.2,5.3239,3014.6,1.3404,55,590.25,0.7632,2993.1,1.0093,44,1
587.57,5.4332,4672.7,1.2468,82,583.62,0.87242,4651.2,0.91571,71,1
633.88,5.3702,2993.1,1.3295,80,629.93,0.80944,2971.6,0.9984,69,1
522.84,5.396,4629.6,1.3161,78,518.89,0.83525,4608.1,0.98501,67,1
462.41,5.3759,3359.2,1.3853,67,458.46,0.81515,3337.6,1.0543,56,1
406.58,5.3778,3337.6,1.3503,68,402.63,0.81711,3316.1,1.0192,57,1
291.04,5.3962,3337.6,1.333,68,287.09,0.83544,3316.1,1.0019,57,1
406.19,5.3845,3337.6,1.3771,68,402.24,0.82376,3316.1,1.0461,57,1
470.83,5.3461,3337.6,1.3523,68,466.88,0.78535,3316.1,1.0213,57,1
520.88,5.2762,4651.2,1.3941,78,516.93,0.71549,4629.6,1.0631,67,1
542.46,5.4086,2993.1,1.3325,74,538.51,0.84785,2971.6,1.0014,63,1
531.71,5.407,3036.2,1.2125,58,527.76,0.84629,3014.6,0.88146,47,1
604.08,5.3215,3014.6,1.3985,58,600.13,0.76075,2993.1,1.0674,47,1
383.17,5.3935,3036.2,1.2631,56,379.22,0.83281,3014.6,0.93199,45,1
419.44,5.5265,3057.7,1.2145,70,415.49,0.96576,3036.2,0.88341,59,1
340.51,5.53,3036.2,1.1725,71,336.56,0.96923,3014.6,0.84146,60,1
429.56,5.5651,3036.2,1.1589,69,425.61,1.0044,3014.6,0.82787,58,1
651.48,5.4553,3057.7,1.2949,64,647.53,0.89461,3036.2,0.9638,53,1
770.22,5.3848,3036.2,1.3132,56,766.27,0.82408,3014.6,0.98212,45,1
607.5,5.2804,3014.6,1.307,75,603.55,0.71969,2993.1,0.97595,64,1
461.24,5.3912,5124.9,1.3118,93,457.29,0.83044,5103.4,0.98068,82,1
556.12,5.392,5146.4,1.2896,94,552.17,0.83126,5124.9,0.95851,83,1
757.89,5.2872,3014.6,1.3608,73,753.94,0.72652,2993.1,1.0297,62,1
598.19,5.3742,5124.9,1.2519,75,594.24,0.81347,5103.4,0.92077,64,1
561.41,5.447,5060.3,1.2186,87,557.46,0.8863,5038.8,0.88749,76,1
503.33,5.5196,5060.3,1.2502,92,499.38,0.95889,5038.8,0.91915,81,1
535.45,5.2728,2971.6,1.3377,91,531.5,0.71205,2950,1.0066,80,1
498.21,5.3164,2971.6,1.3069,62,494.26,0.75568,2950,0.9758,51,1
552.41,5.4724,2971.6,1.2439,87,548.46,0.91165,2950,0.91283,76,1
523.93,5.4562,2993.1,1.1651,62,519.98,0.89545,2971.6,0.83399,51,1
570.39,5.4328,3014.6,1.2606,56,566.44,0.87208,2993.1,0.92954,45,1
807.71,5.1931,3014.6,1.3402,88,803.76,0.63239,2993.1,1.0091,77,1
396.25,5.2562,5124.9,1.3535,80,392.3,0.69549,5103.4,1.0224,69,1
363.79,5.5115,3014.6,1.1127,64,359.84,0.95073,2993.1,0.78166,53,1
619.72,5.4269,2627.1,1.2368,53,615.77,0.86612,2605.5,0.90571,42,1
929.58,5.1901,2648.6,1.3158,50,925.63,0.62936,2627.1,0.98476,39,1
904.27,5.287,2627.1,1.2788,51,900.32,0.72626,2605.5,0.94776,40,1
652.04,5.2901,3036.2,1.2792,54,648.09,0.72937,3014.6,0.94811,43,1
791.78,5.2987,3057.7,1.3223,60,787.83,0.73796,3036.2,0.99123,49,1
743.19,5.4737,2648.6,1.1976,52,739.24,0.91299,2627.1,0.86654,41,1
1160.6,5.4382,2648.6,1.2749,48,1156.7,0.87752,2627.1,0.9438,37,1
904.96,5.2861,2648.6,1.2945,66,901.01,0.72536,2627.1,0.96342,55,1
1138,5.2311,3057.7,1.3737,71,1134,0.6704,3036.2,1.0427,60,1
955.14,5.4294,2648.6,1.1096,64,951.19,0.86865,2627.1,0.77848,53,1
1184.6,5.5183,2734.7,1.2027,49,1180.7,0.95759,2713.2,0.87167,38,1
945.02,5.4098,2691.7,1.2863,49,941.07,0.84907,2670.1,0.95519,38,1
602.19,5.3877,2691.7,1.2886,49,598.24,0.82698,2670.1,0.95754,38,1
877.68,5.26,2713.2,1.4036,49,873.73,0.69922,2691.7,1.0725,38,1
1223.1,5.2798,2734.7,1.44,50,1219.1,0.71905,2713.2,1.1089,39,1
1446.4,5.432,2734.7,1.3581,50,1442.5,0.87128,2713.2,1.027,39,1
1838.3,5.3563,2777.8,1.3547,51,1834.3,0.79553,2756.2,1.0236,40,1
1691.6,5.3855,2799.3,1.3468,51,1687.6,0.82476,2777.8,1.0157,40,1
1751.2,5.2817,2799.3,1.3723,51,1747.3,0.72096,2777.8,1.0412,40,1
1577.3,5.4964,2734.7,1.1437,58,1573.4,0.9357,2713.2,0.81258,47,1
1171.2,5.3506,2713.2,1.3363,49,1167.3,0.78983,2691.7,1.0053,38,1
1331.7,5.2836,2734.7,1.3969,50,1327.7,0.72289,2713.2,1.0659,39,1
1581.6,5.502,2756.2,1.1454,50,1577.7,0.94125,2734.7,0.81432,39,1
2064.6,5.535,2820.8,1.3504,51,2060.7,0.97426,2799.3,1.0194,40,1
2351.8,5.525,2799.3,1.4785,51,2347.9,0.96426,2777.8,1.1474,40,1
1775.3,5.6032,2799.3,1.2882,51,1771.4,1.0425,2777.8,0.95708,40,1
2604.7,5.5969,2863.9,1.4173,52,2600.8,1.0362,2842.4,1.0862,41,1
2852.9,5.6309,2885.4,1.4006,53,2848.9,1.0702,2863.9,1.0695,42,1
2519.8,5.5263,2885.4,1.2162,53,2515.8,0.96559,2863.9,0.88511,42,1
3166.5,5.6875,2842.4,1.2148,64,3162.5,1.1268,2820.8,0.88376,53,1
2659.9,5.5512,2820.8,1.3239,51,2655.9,0.99049,2799.3,0.99282,40,1
3109.5,5.5862,2885.4,1.137,66,3105.5,1.0254,2863.9,0.8059,55,1
2395.5,5.472,2907,1.1869,65,2391.5,0.91124,2885.4,0.85585,54,1
3137.7,5.5952,2842.4,1.3201,54,3133.7,1.0345,2820.8,0.98903,43,1
2761.8,5.3448,2820.8,1.5404,52,2757.9,0.78403,2799.3,1.2093,41,1
2703.9,5.4025,2842.4,1.3196,52,2699.9,0.84172,2820.8,0.98852,41,1
