@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1269.7,4.223,21.533,871.94,0.6297,0,0
854.84,4.5595,43.066,457.11,0.96618,21.533,0
1432,4.2823,21.533,1034.2,0.68894,0,0
1686.9,4.1345,21.533,1289.2,0.54116,0,0
744.77,4.8301,43.066,347.04,1.2368,21.533,1
2034.2,4.2484,21.533,1636.5,0.65513,0,1
3467.1,3.936,21.533,3069.3,0.34269,0,1
2926,4.1585,21.533,2528.3,0.56519,0,1
1680.2,4.5428,1119.7,1282.5,0.94949,1098.2,1
1883.9,4.4771,21.533,1486.2,0.88374,0,1
2857.8,4.0682,21.533,2460.1,0.47493,0,1
4850.4,3.7955,21.533,4452.7,0.20221,0,1
3216.2,4.517,21.533,2818.4,0.92364,0,1
2302.6,4.8367,43.066,1904.9,1.2433,21.533,1
4436.3,4.2976,21.533,4038.6,0.70426,0,1
3234,4.6902,21.533,2836.3,1.0969,0,1
2994,4.717,21.533,2596.3,1.1237,0,1
3093,4.6687,21.533,2695.2,1.0754,0,1
2140.4,4.9764,1076.7,1742.7,1.3831,1055.1,1
2163.3,4.8988,21.533,1765.5,1.3055,0,1
1681.1,5.1469,1055.1,1283.4,1.5535,1033.6,1
2147.4,5.0048,21.533,1749.7,1.4115,0,1
2306.5,4.9155,21.533,1908.8,1.3221,0,1
1409.8,5.2144,1055.1,1012,1.621,1033.6,1
1725.3,5.0575,1055.1,1327.6,1.4642,1033.6,1
2237.8,5.0128,1033.6,1840.1,1.4194,1012.1,1
1745.1,5.0985,1033.6,1347.4,1.5052,1012.1,1
1949.1,4.9232,21.533,1551.4,1.3299,0,1
1998.2,5.0303,1033.6,1600.5,1.437,1012.1,1
1912.8,4.9962,1033.6,1515.1,1.4029,1012.1,1
1477.3,5.05,1012.1,1079.5,1.4567,990.53,1
1594.2,5.0692,1012.1,1196.5,1.4759,990.53,1
1755.2,5.0075,21.533,1357.4,1.4142,0,1
1742.5,4.9674,1012.1,1344.7,1.3741,990.53,1
1942.6,4.9534,1012.1,1544.8,1.3601,990.53,1
1436.9,5.0375,1012.1,1039.2,1.4441,990.53,1
2246.4,4.7785,1012.1,1848.6,1.1852,990.53,1
2448.6,4.7015,1012.1,2050.8,1.1081,990.53,1
3169.6,4.5009,21.533,2771.8,0.90756,0,1
2002.8,4.7751,990.53,1605,1.1818,968.99,1
2244.2,4.5815,21.533,1846.5,0.98814,0,1
2067,4.6604,21.533,1669.3,1.0671,0,1
1491.8,4.9054,64.6,1094.1,1.312,43.066,1
2245.7,4.5587,21.533,1848,0.96539,0,1
2724.5,4.4668,21.533,2326.8,0.87348,0,1
1631.3,5.011,21.533,1233.6,1.4177,0,1
2321.6,4.6996,21.533,1923.9,1.1063,0,1
3379.2,4.3684,21.533,2981.5,0.77504,0,1
2895.4,4.4816,21.533,2497.7,0.88828,0,1
2490.4,4.8381,64.6,2092.7,1.2448,43.066,1
2941.4,4.3793,21.533,2543.7,0.78594,0,1
2494.3,4.7011,21.533,2096.6,1.1078,0,1
1275,4.9852,968.99,877.3,1.3919,947.46,1
1643.8,4.9206,21.533,1246.1,1.3273,0,1
1577.9,5.0924,968.99,1180.1,1.4991,947.46,1
1636.1,5.0368,968.99,1238.3,1.4434,947.46,1
1509.9,4.9381,968.99,1112.2,1.3448,947.46,1
1843,4.8269,968.99,1445.3,1.2336,947.46,1
2595.8,4.627,21.533,2198.1,1.0337,0,1
2231.9,4.6789,21.533,1834.1,1.0856,0,1
1549,4.9719,21.533,1151.3,1.3786,0,1
1264.2,5.0761,947.46,866.5,1.4827,925.93,1
1145.5,5.0876,21.533,747.82,1.4943,0,1
1238.8,4.9985,21.533,841.08,1.4052,0,1
1120.9,5.173,21.533,723.13,1.5797,0,1
1598.6,4.8873,21.533,1200.8,1.294,0,1
950.83,5.1528,21.533,553.1,1.5595,0,1
1000.8,5.0317,107.67,603.09,1.4384,86.133,1
917.34,4.9879,107.67,519.61,1.3946,86.133,1
603.69,5.2607,107.67,205.96,1.6674,86.133,1
1307.7,4.8252,21.533,909.94,1.2319,0,1
1216.5,4.8393,21.533,818.74,1.246,0,1
437,5.3579,43.066,39.27,1.7646,21.533,1
796.33,4.9572,21.533,398.59,1.3639,0,1
908.51,4.8681,21.533,510.78,1.2748,0,1
912.99,4.9355,21.533,515.26,1.3422,0,1
691.09,5.1208,129.2,293.36,1.5275,107.67,1
883.75,5.0085,21.533,486.02,1.4152,0,1
1962.6,4.5175,21.533,1564.9,0.92416,0,1
510.41,5.3111,473.73,112.68,1.7178,452.2,1
1056.5,4.9008,21.533,658.82,1.3074,0,1
1415.9,4.7827,21.533,1018.2,1.1894,0,1
682.29,5.211,64.6,284.55,1.6177,43.066,1
1114,4.9812,21.533,716.28,1.3878,0,1
1169.8,5.1209,473.73,772.06,1.5276,452.2,1
975.39,5.2639,129.2,577.66,1.6705,107.67,1
1735.6,5.0558,193.8,1337.9,1.4625,172.27,1
1016.7,5.2417,21.533,619.01,1.6484,0,1
1442.5,5.4055,107.67,1044.7,1.8122,86.133,1
1541,5.2984,21.533,1143.3,1.7051,0,1
1101.8,5.5386,21.533,704.11,1.9453,0,1
724.52,5.7303,344.53,326.79,2.137,323,1
1021.4,5.5481,21.533,623.7,1.9548,0,1
753.62,5.5888,86.133,355.88,1.9955,64.6,1
911.64,5.4714,107.67,513.91,1.8781,86.133,1
522.67,5.6513,193.8,124.94,2.058,172.27,1
1012.2,5.3303,21.533,614.49,1.737,0,1
917.85,5.3023,21.533,520.12,1.709,0,1
826.02,5.2296,21.533,428.29,1.6362,0,1
795.51,5.288,86.133,397.78,1.6947,64.6,0
1031.6,5.093,21.533,633.89,1.4997,0,0
1229.2,4.8178,21.533,831.48,1.2245,0,0
1188.5,4.8272,21.533,790.78,1.2339,0,0
697.23,5.1418,64.6,299.5,1.5484,43.066,0
1402,4.5867,21.533,1004.3,0.9934,0,0
1029,4.8532,21.533,631.3,1.2598,0,0
730.17,5.0824,107.67,332.44,1.4891,86.133,0
753.67,5.0381,21.533,355.94,1.4448,0,0
720.23,5.0489,21.533,322.5,1.4556,0,0
1131,4.8078,21.533,733.22,1.2144,0,1
380.6,5.3162,129.2,0,1.7228,107.67,1
831.82,4.9086,21.533,451.21,1.3153,0,1
553.6,5.1316,796.73,173,1.5383,775.2,1
611.76,5.0878,21.533,231.16,1.4945,0,1
833.71,4.8418,107.67,453.11,1.2485,86.133,1
1230.7,4.6269,21.533,850.09,1.0336,0,1
1109.7,4.7149,21.533,729.09,1.1216,0,1
904.06,4.8691,107.67,523.46,1.2758,86.133,1
564.19,5.0722,43.066,183.58,1.4789,21.533,1
707.81,4.897,21.533,327.21,1.3037,0,1
995.47,4.7602,21.533,614.87,1.1669,0,1
1043.1,4.6798,21.533,662.5,1.0865,0,1
916.25,4.7402,21.533,535.64,1.1469,0,1
718.33,4.9309,43.066,337.73,1.3376,21.533,1
1132.7,4.747,21.533,752.1,1.1537,0,1
1597.9,5.0675,21.533,1217.3,1.4742,0,1
986.64,5.1509,150.73,606.04,1.5576,129.2,1
1004.5,5.1444,107.67,623.9,1.551,86.133,1
1401.9,5.0169,107.67,1021.3,1.4236,86.133,1
1013.5,5.3335,882.86,632.93,1.7402,861.33,1
999.13,5.335,882.86,618.53,1.7416,861.33,1
1653.9,5.1249,21.533,1273.3,1.5315,0,1
1758.7,5.0921,129.2,1378.1,1.4987,107.67,1
1336.3,5.2535,107.67,955.72,1.6601,86.133,1
1732.3,5.0872,21.533,1351.7,1.4939,0,1
2361.7,5.0086,21.533,1981.1,1.4153,0,1
1882.2,5.2431,129.2,1501.6,1.6498,107.67,1
2154.5,5.1297,21.533,1773.9,1.5364,0,1
1980.2,5.123,107.67,1599.6,1.5297,86.133,1
1622.7,5.2572,925.93,1242.1,1.6639,904.39,1
1764.3,5.2259,925.93,1383.7,1.6326,904.39,1
1725.1,5.1948,925.93,1344.5,1.6014,904.39,1
1668.6,5.2463,947.46,1287.9,1.653,925.93,1
1988.6,5.1593,129.2,1608,1.566,107.67,1
1389.2,5.3287,925.93,1008.6,1.7354,904.39,1
2003.5,5.0612,64.6,1622.9,1.4679,43.066,1
1826.8,5.1572,107.67,1446.2,1.5639,86.133,1
1375.8,5.243,925.93,995.17,1.6497,904.39,1
1396.1,5.2337,925.93,1015.5,1.6404,904.39,1
1437.1,5.1769,107.67,1056.5,1.5836,86.133,1
1784.2,4.9806,21.533,1403.6,1.3872,0,1
1641.8,4.9655,21.533,1261.2,1.3722,0,1
938.1,5.3029,904.39,557.5,1.7096,882.86,1
1646.6,4.9556,21.533,1266,1.3623,0,1
1641.6,4.9219,21.533,1261,1.3285,0,1
938.4,5.2756,21.533,557.8,1.6823,0,1
1101,5.1763,107.67,720.36,1.583,86.133,1
1017.6,5.2119,43.066,637.04,1.6185,21.533,1
972.47,5.1725,107.67,591.86,1.5792,86.133,1
871.04,5.2152,129.2,490.43,1.6219,107.67,1
1259.4,5.0301,21.533,878.81,1.4368,0,1
1314.2,5.0175,107.67,933.59,1.4242,86.133,1
1240.5,5.1455,129.2,859.93,1.5522,107.67,1
1338.6,5.0478,21.533,958.04,1.4545,0,1
1698.1,4.8812,21.533,1317.5,1.2879,0,1
1340.7,5.0802,925.93,960.11,1.4869,904.39,1
1671.8,5.0184,107.67,1291.2,1.425,86.133,1
2343.6,4.8301,344.53,1963,1.2368,323,1
1748.5,5.0121,366.06,1367.9,1.4188,344.53,1
2023.4,4.8928,323,1642.8,1.2995,301.46,1
1452.7,5.0533,21.533,1072.1,1.46,0,1
1519.7,5.1264,344.53,1139.1,1.5331,323,1
2307.9,4.939,344.53,1927.3,1.3457,323,1
1544.6,5.1608,947.46,1164,1.5674,925.93,1
1588.3,5.1386,947.46,1207.7,1.5452,925.93,1
1655.3,5.0969,947.46,1274.7,1.5036,925.93,1
1649.2,5.157,947.46,1268.6,1.5637,925.93,1
2138.3,4.9782,21.533,1757.7,1.3849,0,1
1841.8,5.0727,21.533,1461.2,1.4794,0,1
1866.8,5.1275,947.46,1486.2,1.5341,925.93,1
2131.6,5.0239,947.46,1751,1.4306,925.93,1
1722.2,5.0752,947.46,1341.6,1.4819,925.93,1
2679.8,4.9201,21.533,2299.2,1.3267,0,1
2680.2,4.9441,344.53,2299.6,1.3508,323,1
1980,5.0474,947.46,1599.4,1.4541,925.93,1
2056.7,4.9803,947.46,1676.1,1.3869,925.93,1
2360.9,5.0182,968.99,1980.3,1.4248,947.46,1
1818.3,5.1073,947.46,1437.7,1.5139,925.93,1
2024.5,5.0305,947.46,1643.9,1.4372,925.93,1
1591.1,5.1415,947.46,1210.5,1.5482,925.93,1
2080.7,5.0601,968.99,1700.1,1.4668,947.46,1
2143.2,5.092,947.46,1762.6,1.4987,925.93,1
1945.8,5.1474,947.46,1565.2,1.5541,925.93,1
1884.2,5.0639,947.46,1503.5,1.4706,925.93,1
2107.3,5.064,947.46,1726.7,1.4707,925.93,1
2642.1,4.954,21.533,2261.5,1.3607,0,1
2225.2,4.9401,947.46,1844.5,1.3467,925.93,1
1970.4,5.0014,947.46,1589.8,1.4081,925.93,1
1821.5,5.0486,947.46,1440.9,1.4553,925.93,1
2234.8,4.9005,947.46,1854.2,1.3072,925.93,1
2054.6,5.0614,947.46,1674,1.4681,925.93,1
1842.7,5.0419,947.46,1462.1,1.4486,925.93,1
1687.5,5.0004,947.46,1306.9,1.4071,925.93,1
1979.1,5.002,947.46,1598.5,1.4087,925.93,1
1799.9,5.0275,129.2,1419.3,1.4342,107.67,1
1916.5,5.0215,947.46,1535.9,1.4281,925.93,1
2146.4,5.0136,947.46,1765.8,1.4203,925.93,1
1907.7,5.0663,968.99,1527.1,1.473,947.46,1
2643.7,4.9151,107.67,2263.1,1.3218,86.133,1
2278.1,5.0215,968.99,1897.5,1.4282,947.46,1
1848.5,5.1549,968.99,1467.9,1.5616,947.46,1
1917.6,5.1183,968.99,1537,1.525,947.46,1
2032.4,5.1185,968.99,1651.7,1.5251,947.46,1
2306.6,5.0654,968.99,1926,1.472,947.46,1
2307,5.0425,968.99,1926.4,1.4492,947.46,1
2150.9,5.1282,990.53,1770.3,1.5349,968.99,1
2623,5.096,990.53,2242.4,1.5027,968.99,1
2137.7,5.1927,990.53,1757.1,1.5994,968.99,1
2224.4,5.171,990.53,1843.8,1.5777,968.99,1
2316.7,5.1629,990.53,1936.1,1.5695,968.99,1
1985.1,5.1793,990.53,1604.5,1.5859,968.99,1
2415.4,5.0967,990.53,2034.8,1.5034,968.99,1
2387.5,5.1301,990.53,2006.9,1.5367,968.99,1
2852.5,4.9835,990.53,2471.9,1.3902,968.99,1
2975.3,5.0226,990.53,2594.7,1.4293,968.99,1
2820,5.0395,1012.1,2439.4,1.4462,990.53,1
3083,4.9856,1012.1,2702.4,1.3923,990.53,1
2833.3,5.0314,1012.1,2452.7,1.438,990.53,1
2321.4,5.1574,1012.1,1940.8,1.5641,990.53,1
1945.9,5.2137,1033.6,1565.3,1.6204,1012.1,1
2251.7,5.2221,1033.6,1871.1,1.6287,1012.1,1
2678.3,5.083,1033.6,2297.7,1.4897,1012.1,1
2493,5.0367,1033.6,2112.4,1.4434,1012.1,1
2298.3,5.1267,1033.6,1917.7,1.3312,1012.1,1
2251,5.081,1033.6,1870.4,1.2855,1012.1,1
2386.5,5.0836,1055.1,2005.9,1.2881,1033.6,1
2123.2,5.1641,1055.1,1742.6,1.3686,1033.6,1
2342.5,5.1298,1055.1,1961.9,1.3343,1033.6,1
1942.3,5.1928,1076.7,1561.7,1.3973,1055.1,1
2157.8,5.1769,1076.7,1777.2,1.3814,1055.1,1
2038.4,5.0828,1076.7,1657.8,1.2873,1055.1,1
1823.6,4.9946,1098.2,1443,1.1991,1076.7,1
1887.6,5.0393,1098.2,1507,1.2438,1076.7,1
1965.4,4.8834,1098.2,1584.8,1.0878,1076.7,1
2088,4.8603,1098.2,1707.4,1.0648,1076.7,1
2131,4.7995,1098.2,1750.4,1.0039,1076.7,1
1864.8,4.8238,1098.2,1484.2,1.0283,1076.7,1
2107.6,4.7982,1098.2,1727,1.0027,1076.7,1
2463.1,4.8223,1098.2,2082.5,1.0268,1076.7,1
2108,4.8539,1098.2,1727.4,1.0583,1076.7,1
2281.6,4.765,1098.2,1901,0.96948,1076.7,1
1867.3,4.8377,1098.2,1486.7,0.54008,1076.7,1
1914.9,4.7679,1098.2,1534.3,0.47033,1076.7,1
1791.5,4.8378,1098.2,1410.9,0.54023,1076.7,1
1634.8,4.8633,1076.7,1254.2,0.49489,1055.1,1
1881.3,4.9111,1076.7,1500.7,0.54273,1055.1,1
2037.4,4.9802,1076.7,1656.8,0.61188,1055.1,1
1911.8,5.0531,1055.1,1531.2,0.6847,1033.6,1
2031,4.9973,1055.1,1650.4,0.62892,1033.6,1
1524.8,5.1579,1033.6,1144.2,0.78953,1012.1,1
1806.7,5.0576,1055.1,1426.1,0.68929,1033.6,1
1537,5.0288,1033.6,1156.4,0.66048,1012.1,1
1320.9,5.0688,1033.6,940.26,0.70047,1012.1,1
1821.1,4.9378,1033.6,1440.5,0.56948,1012.1,1
1269.1,5.0286,1012.1,888.5,0.66027,990.53,1
1652.4,4.83,1012.1,1271.8,0.46162,990.53,1
1441.6,4.9865,1012.1,1061,0.61812,990.53,1
1168.3,4.9547,1012.1,787.71,0.58637,990.53,1
1243.3,4.8293,1012.1,862.66,0.46098,990.53,1
990.34,4.988,1012.1,609.74,0.61963,990.53,1
905.8,5.041,1012.1,525.19,0.67262,990.53,1
1194.5,4.8288,1012.1,813.95,0.46048,990.53,1
1209.7,4.8936,1012.1,829.05,0.52524,990.53,1
1423.4,4.7643,1012.1,1042.8,0.39589,990.53,1
1426.5,4.7306,107.67,1045.9,0.36224,86.133,1
846.17,5.0594,990.53,465.56,0.69106,968.99,1
924.75,5.0829,990.53,544.15,0.71459,968.99,1
1019.7,4.9363,21.533,639.08,0.56798,0,1
868.38,5.1301,990.53,487.78,0.76174,968.99,1
1052.6,4.9234,107.67,671.97,0.55507,86.133,1
726.1,4.9868,21.533,345.5,0.61841,0,1
731.87,5.0438,21.533,351.27,0.67548,0,1
763.76,4.9537,107.67,383.15,0.58537,86.133,1
649.45,5.097,64.6,268.85,0.72863,43.066,1
616.66,5.05,107.67,236.05,0.68163,86.133,1
656.9,4.9947,21.533,276.3,0.62634,0,1
848,4.7775,107.67,467.39,0.40915,86.133,1
860.46,4.7692,107.67,479.86,0.38997,86.133,1
737.41,4.8509,990.53,356.8,0.47162,968.99,1
784.97,4.8537,1012.1,404.37,0.4744,990.53,1
626.46,4.9817,21.533,245.86,0.46421,0,1
956.94,4.7682,21.533,576.33,0.25073,0,1
1164,4.5688,21.533,783.41,0.051343,0,1
989.19,4.7126,21.533,608.58,0.19514,0,1
579.17,5.0151,21.533,198.57,0.49759,0,1
402.75,5.1381,21.533,22.146,0.62062,0,1
291.88,5.2459,129.2,0,0.7284,107.67,1
256.33,5.2644,21.533,0,0.74688,0,1
318.28,5.2143,21.533,61.952,0.69684,0,1
698.08,4.8085,21.533,441.75,0.29101,0,1
769.34,4.6386,21.533,513.01,0.12109,0,1
508.73,4.8991,21.533,252.39,0.38167,0,1
640.11,4.7442,21.533,383.78,0.22674,0,1
362.89,5.0831,21.533,106.56,0.56567,0,1
255.23,5.1186,107.67,0,0.60112,86.133,1
179.98,5.172,107.67,0,0.65453,86.133,1
257.72,5.057,43.066,77.735,0.53955,21.533,1
606.52,4.646,21.533,426.54,0.12856,0,1
641.34,4.6127,21.533,461.36,0.095191,0,1
688.21,4.6348,21.533,508.23,0.11734,0,1
576.39,4.8106,86.133,396.41,0.29309,64.6,1
262.38,5.0613,21.533,82.403,0.5438,0,1
680.01,4.8321,21.533,500.03,0.31461,0,1
965.19,5.1133,107.67,785.2,0.5958,86.133,1
847.94,5.1181,689.06,667.96,0.60064,667.53,1
856.65,5.1111,667.53,676.67,0.59362,646,1
1279.4,5.0665,646,1099.4,0.54905,624.46,1
2616.1,4.3556,21.533,2436.1,0,0,1
1748.8,4.7274,21.533,1568.8,0.37175,0,1
717.52,5.2326,559.86,537.54,0.87696,538.33,1
1088.9,4.9653,21.533,908.93,0.60971,0,1
1914.1,4.3459,21.533,1734.1,0,0,1
1790.6,4.3802,21.533,1610.6,0.03434,0,1
1075.1,4.6125,21.533,895.12,0.26661,0,1
469.07,5.0643,21.533,289.09,0.71845,0,1
586.55,4.9641,86.133,406.57,0.61822,64.6,1
608.65,4.8359,107.67,428.67,0.49005,86.133,1
880.71,4.6936,21.533,700.72,0.3477,0,1
1277.6,4.453,21.533,1097.7,0.10712,0,0
1342.9,4.3945,21.533,1162.9,0.048609,0,0
743.47,4.7837,107.67,563.49,0.43788,86.133,0
962.23,4.6075,107.67,782.25,0.26166,86.133,0
727.18,4.8656,150.73,547.2,0.51974,129.2,0
661.19,4.8724,107.67,481.21,0.52657,86.133,0
577.32,4.968,129.2,397.34,0.62216,107.67,0
389.44,5.0893,129.2,209.46,0.74346,107.67,0
766.12,4.8401,107.67,586.14,0.49422,86.133,0
292.75,5.1651,129.2,112.76,0.81919,107.67,0
521.02,4.9035,107.67,341.03,0.55766,86.133,0
895.94,4.5785,21.533,715.96,0.23267,0,0
317.68,5.0471,129.2,137.7,0.70124,107.67,0
184.85,5.2473,129.2,4.8715,0.90141,107.67,0
414.77,4.9348,107.67,234.79,0.58889,86.133,0
406.38,4.9997,129.2,226.39,0.65387,107.67,0
616.15,4.7572,107.67,436.17,0.41132,86.133,0
192.33,5.2209,21.533,12.351,0.87501,0,0
526.12,4.813,21.533,346.14,0.46712,0,0
198.8,5.259,107.67,18.82,0.91318,86.133,0
693.06,4.7008,129.2,513.08,0.35496,107.67,0
542.99,4.7622,107.67,363.01,0.41636,86.133,0
256.51,5.1644,129.2,76.523,0.81851,107.67,0
668.25,4.9066,107.67,488.27,0.56076,86.133,0
803.08,4.9111,107.67,623.1,0.56523,86.133,1
662.92,5.0941,21.533,482.94,0.74822,0,1
598.54,5.324,129.2,418.56,0.97815,107.67,1
602.17,5.2062,150.73,422.19,0.86035,129.2,1
1088.1,4.9717,21.533,908.11,0.62586,0,1
1215.2,5.0127,107.67,1035.2,0.66684,86.133,1
1019.1,5.2387,86.133,839.15,0.89282,64.6,1
1549.6,5.0139,129.2,1369.6,0.66804,107.67,1
1728,4.8598,21.533,1548,0.51391,0,1
1626.5,4.9077,1873.4,1446.5,0.56187,1851.9,1
1475.5,4.9162,1894.9,1295.5,0.57036,1873.4,1
1881.6,4.7834,1916.5,1701.6,0.4375,1894.9,1
2402.7,4.6832,1916.5,2222.7,0.33736,1894.9,1
2431,4.8634,1959.5,2251,0.51755,1938,1
1820,4.976,1981.1,1640,0.63009,1959.5,1
2134.2,5.0512,2024.1,1954.3,0.70529,2002.6,1
2063.8,5.062,21.533,1883.8,0.7161,0,1
2006.9,5.1062,2045.7,1826.9,0.76036,2024.1,1
2151.5,5.0324,2067.2,1971.6,0.68648,2045.7,1
1871,5.0458,2067.2,1691,0.69988,2045.7,1
1931.4,5.0713,2088.7,1751.4,0.72545,2067.2,1
1658.2,5.0986,2110.3,1478.2,0.75273,2088.7,1
1368.9,5.1743,2110.3,1188.9,0.82839,2088.7,1
1419.7,5.2104,2110.3,1239.7,0.86456,2088.7,1
1660.5,5.1695,6309.2,1480.5,0.82361,6287.7,1
2095.6,5.0423,107.67,1915.6,0.69645,86.133,1
1989.3,5.1326,6309.2,1809.3,0.7867,6287.7,1
1983.9,5.1169,6309.2,1804,0.77104,6287.7,1
2012.2,5.1205,6287.7,1832.2,0.77462,6266.2,1
1647.4,5.1814,6287.7,1467.4,0.83555,6266.2,1
1790.4,5.2233,2110.3,1610.4,0.8774,2088.7,1
2229.3,5.0298,2088.7,2049.4,0.68395,2067.2,1
1936.2,5.1943,2088.7,1756.2,0.84841,2067.2,1
2153.5,5.2594,2088.7,1973.5,0.91356,2067.2,1
2269,5.0214,2088.7,2089,0.67555,2067.2,1
2216.6,5.1583,2045.7,2036.6,0.81247,2024.1,1
2158.2,5.0467,2045.7,1978.2,0.70082,2024.1,1
2174.8,5.1503,2024.1,1994.9,0.80446,2002.6,1
2291.3,5.121,2045.7,2111.3,0.77514,2024.1,1
2386.2,5.0052,2045.7,2206.2,0.6593,2024.1,1
2041.2,4.9968,2045.7,1861.2,0.65096,2024.1,1
2186.7,4.9868,2067.2,2006.7,0.6409,2045.7,1
2054.9,5.153,2067.2,1874.9,0.80712,2045.7,1
2190,5.0104,2088.7,2010,0.66452,2067.2,1
2780.9,4.9976,2088.7,2600.9,0.6517,2067.2,1
2298.5,5.0941,2067.2,2118.5,0.74824,2045.7,1
2031.9,5.2038,2045.7,1851.9,0.85794,2024.1,1
2520.1,5.038,2045.7,2340.1,0.69211,2024.1,1
1725.7,5.2291,2067.2,1545.7,0.88324,2045.7,1
1375.9,5.2637,2067.2,1195.9,0.91785,2045.7,1
1376.6,5.3654,2067.2,1196.6,1.0196,2045.7,1
1771.5,5.1478,21.533,1591.5,0.8019,0,1
1943.2,4.9354,21.533,1763.2,0.58954,0,1
1704.7,5.1388,2002.6,1524.7,0.79288,1981.1,1
2361.7,5.296,1916.5,2181.7,0.95016,1894.9,1
2355.6,5.3071,21.533,2175.6,0.96126,0,1
1095.4,5.2886,21.533,915.47,0.94272,0,1
773.78,5.2105,107.67,593.8,0.86466,86.133,1
488.43,5.3124,21.533,308.45,0.9665,0,1
1424.4,4.6452,21.533,1244.4,0.29933,0,1
2485.6,4.9453,21.533,2305.6,0.5994,0,1
3090.2,5.1629,21.533,2910.2,0.81705,0,1
4581.7,5.0984,21.533,4401.7,0.75252,0,1
3563.9,5.0869,21.533,3383.9,0.74099,0,1
2538.7,5.2191,1184.3,2358.7,0.87319,1162.8,1
3196.9,4.9823,1162.8,3016.9,0.63642,1141.3,1
2500.5,5.1074,1119.7,2320.5,0.7615,1098.2,1
3186.1,4.9399,21.533,3006.2,0.59402,0,1
3678.7,4.6941,21.533,3498.7,0.34823,0,1
2348.7,4.9974,64.6,2168.7,0.65154,43.066,1
4074.8,4.3387,21.533,3894.8,0,0,1
3853.9,4.1876,21.533,3673.9,0,0,1
1605.5,4.8678,43.066,1425.5,0.68012,21.533,1
3996.2,4.123,21.533,3816.3,0,0,1
4733.9,3.9311,21.533,4553.9,0,0,1
1907,4.814,43.066,1727,0.8829,21.533,1
4462.1,4.0174,21.533,4282.1,0.086335,0,1
3219.6,4.4449,21.533,3039.6,0.51386,0,1
2098.1,4.7092,43.066,1918.1,0.77814,21.533,1
2276.8,4.6699,21.533,2096.8,0.73879,0,1
1580.4,4.8494,43.066,1400.4,0.91838,21.533,1
1248.9,5.0758,1098.2,1068.9,1.1447,1076.7,1
2487.4,4.6174,21.533,2307.4,0.68633,0,1
1916.1,4.7922,64.6,1736.2,0.86109,43.066,1
2350.1,4.4204,21.533,2170.1,0.4893,0,1
2511.3,4.6367,21.533,2331.3,0.70568,0,1
1972.3,4.9544,21.533,1792.3,1.0234,0,1
1096.9,5.1763,1076.7,916.9,1.2452,1055.1,1
1504.2,4.9706,21.533,1324.2,1.0396,0,1
1621,4.9011,21.533,1441,0.97004,0,1
1448.4,4.9976,43.066,1268.4,1.0665,21.533,1
1813.4,4.8569,21.533,1633.5,0.92585,0,1
1433,4.9953,21.533,1253,1.0643,0,1
1422.5,5.0451,129.2,1242.5,1.1141,107.67,1
1526.2,4.9588,21.533,1346.2,1.0277,0,1
1735.4,4.846,21.533,1555.4,0.9149,0,1
1583.9,5.0204,1055.1,1403.9,1.0894,1033.6,1
1258.7,5.1789,1055.1,1078.7,1.2478,1033.6,1
1160.4,5.2293,2605.5,980.42,1.2982,2584,1
1311.9,5.1031,1055.1,1131.9,1.1721,1033.6,1
1132.8,5.2174,1033.6,952.79,1.2863,1012.1,1
1414.6,5.1261,21.533,1234.6,1.1951,0,1
1305.4,5.1486,323,1125.4,1.2175,301.46,1
1072.8,5.1848,86.133,892.79,1.2537,64.6,1
1006.4,5.1978,21.533,826.39,1.2667,0,1
1183.4,5.058,21.533,1003.4,1.127,0,1
1637.1,4.9302,21.533,1457.1,0.9991,0,1
1561.6,4.9645,21.533,1381.6,1.0334,0,1
1138.1,5.1065,1033.6,958.13,1.1754,1012.1,1
1285.8,5.0597,1033.6,1105.9,1.1287,1012.1,1
1309.7,5.077,1033.6,1129.7,1.1459,1012.1,1
1437.2,4.9162,107.67,1257.2,0.9851,86.133,1
1086.4,5.1268,129.2,906.44,1.1957,107.67,1
961.87,5.0784,1012.1,781.88,1.1473,990.53,1
1139.1,5.0743,1012.1,959.09,1.1432,990.53,1
1086.3,5.1107,1012.1,906.32,1.1797,990.53,1
1086,5.0643,990.53,906.02,1.1333,968.99,1
1325.7,4.9196,107.67,1145.7,0.98855,86.133,1
541.61,5.2815,21.533,361.63,1.3504,0,1
910.15,5.0008,21.533,730.17,1.0697,0,1
932.31,5.01,21.533,752.33,1.0789,0,1
1086.2,4.9342,21.533,906.18,1.0032,0,1
819.19,5.141,107.67,639.21,1.21,86.133,1
813.44,5.1214,43.066,633.46,1.1903,21.533,1
1147.8,4.9324,21.533,967.84,1.0013,0,1
1538.8,4.4803,21.533,1358.8,0.54923,0,1
598.94,5.2392,129.2,418.96,1.3081,107.67,1
1509.4,4.712,21.533,1329.4,0.78094,0,1
835.49,5.0348,21.533,655.5,1.1037,0,1
686.12,5.1172,129.2,506.13,1.1861,107.67,1
1467,4.7289,86.133,1287,0.7978,64.6,1
