@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
424.07,-4.6544,107.67,0.00057582,0,0,0
573.2,-4.5334,107.67,8.0503e-05,0,0,0
514.58,-4.5891,21.533,0.0017549,0,0,0
306.48,-4.8383,107.67,0.0023154,0,0,0
296.29,-4.9215,107.67,0.006998,0,0,0
273.42,-4.8293,21.533,0.0029354,0,0,0
142.47,-5.1172,258.4,0.002894,0,0,0
107.71,-5.2524,129.2,0.0011139,0,0,0
104.98,-5.2858,129.2,0.005489,0,0,0
291.28,-5.2273,129.2,0.017562,2,11,0
737.88,-4.8844,107.67,0.012361,1,18,0
650.77,-4.9831,753.66,0.011125,1,18,1
600.47,-5.09,818.26,0.014723,1,18,1
717.32,-4.9821,430.66,0.020115,2,3,1
929.83,-4.7301,409.13,0.0085141,0,0,1
515.44,-5.0526,409.13,0.0085498,0,0,1
713.16,-4.8776,107.67,0.016766,2,3,1
477.48,-5.099,387.6,0.011854,1,3,1
501.66,-5.031,107.67,0.0076783,0,0,1
821.15,-4.8949,129.2,0.0092247,0,0,1
500.71,-5.097,21.533,0.011227,2,3,1
880.02,-4.8651,21.533,0.0095405,0,0,1
734.01,-4.907,387.6,0.007165,0,0,1
632.12,-5.0367,387.6,0.0057803,0,0,1
590.28,-5.0312,387.6,0.012814,2,3,1
565.45,-5.1032,409.13,0.011404,1,3,1
603.32,-4.9791,775.2,0.011947,2,3,1
597.24,-5.1195,775.2,0.018082,3,3,1
789.54,-5.0485,775.2,0.022726,4,3,1
1049.7,-4.8846,775.2,0.020578,3,3,1
816.85,-4.9836,775.2,0.013199,3,3,1
1182.1,-4.7918,775.2,0.0148,2,11,1
985.39,-4.8271,796.73,0.0077081,0,0,1
942.9,-4.8543,775.2,0.014471,2,11,1
1045.8,-4.8943,775.2,0.016553,1,18,1
1119.1,-4.915,775.2,0.01984,4,5,1
958.46,-5.1609,796.73,0.017227,2,6,1
969.44,-5.2018,409.13,0.020342,2,6,1
825.89,-5.2888,775.2,0.027364,1,19,1
941.64,-5.2117,409.13,0.035353,2,10,1
1262,-5.0427,107.67,0.031488,1,18,1
1144.3,-5.1194,775.2,0.028082,2,6,1
952.26,-5.3213,409.13,0.040429,3,9,1
1009.9,-5.1849,387.6,0.03006,2,6,1
913.27,-5.3748,387.6,0.026312,2,6,1
1399.6,-5.2759,753.66,0.044642,2,6,1
1028.1,-5.491,753.66,0.042778,4,6,1
1413.6,-5.4668,21.533,0.051101,4,6,1
1583.8,-5.4874,107.67,0.04744,4,6,1
2449.1,-5.6468,753.66,0.072084,3,13,1
3305.2,-5.5304,990.53,0.059583,3,6,1
2692.4,-5.6127,947.46,0.042202,4,12,1
3565.2,-5.7268,2454.8,0.089004,6,7,1
5237.9,-5.7644,1808.8,0.067601,6,7,1
5340.7,-5.8727,2239.5,0.059378,6,7,1
5078.2,-5.822,2627.1,0.058232,7,7,1
3996.6,-5.965,2584,0.058442,5,8,1
5287.8,-5.8553,2584,0.058683,3,8,1
5145.3,-5.8423,1033.6,0.057114,5,8,1
5185.4,-5.8174,1227.4,0.057946,7,8,1
4683.3,-5.8711,2648.6,0.089314,5,8,1
3995.9,-5.87,1292,0.087932,8,8,1
4171.7,-5.8259,2691.7,0.075488,6,8,1
3694.5,-5.9569,2627.1,0.084343,6,8,1
3812.3,-5.8417,2670.1,0.10782,6,8,1
3552.3,-5.8287,1055.1,0.089244,6,8,1
3722.1,-5.8545,1248.9,0.10788,8,8,1
3691.4,-5.7847,1292,0.10473,6,8,1
4686.2,-5.7774,1076.7,0.14754,6,8,1
5666.8,-5.7696,2734.7,0.12235,6,8,1
4428.2,-5.7686,2799.3,0.10949,5,8,1
4698,-5.7394,1055.1,0.096169,6,8,1
5118,-5.659,1248.9,0.11533,4,12,1
3556.9,-5.6735,1270.5,0.12757,6,8,1
4287.7,-5.5613,2670.1,0.11627,5,12,1
3321.2,-5.5548,1270.5,0.10171,6,12,1
3650.8,-5.4152,1227.4,0.08366,5,12,1
2447,-5.4986,1055.1,0.072442,3,11,1
2441.9,-5.3139,1055.1,0.098354,2,12,1
2660.7,-5.2468,1033.6,0.087321,2,12,1
2297.6,-5.3179,1033.6,0.092865,2,12,1
2308.6,-5.3372,1033.6,0.079863,3,11,1
1862.1,-5.3042,1033.6,0.06005,3,11,1
1648.7,-5.2958,1012.1,0.058528,1,11,1
1782,-5.1777,129.2,0.059644,2,11,1
1744.5,-5.19,1012.1,0.063426,3,11,1
1744.5,-4.942,1012.1,0.02314,2,11,1
1898.7,-4.735,1012.1,0.017677,2,11,1
2001.4,-4.6782,990.53,0.011069,2,11,1
2161.1,-4.6996,990.53,0.013405,1,17,1
2070.3,-4.6737,968.99,0.0090408,0,0,1
1837.6,-4.6661,968.99,0.011119,1,10,1
1827.8,-4.5942,968.99,0.0070747,0,0,1
1843.5,-4.5462,968.99,0.0087584,0,0,1
1771.2,-4.4895,968.99,0.010316,1,15,1
1175.7,-4.6556,968.99,0.0059994,0,0,1
1010.5,-4.7894,968.99,0.0052009,0,0,1
921.52,-4.7425,968.99,0.0070053,0,0,1
1277.7,-4.5544,968.99,0.007838,0,0,1
1350.3,-4.6634,968.99,0.006908,0,0,1
1572,-4.5124,21.533,0.0037667,0,0,1
1100.6,-4.5931,646,0.0035272,0,0,1
1250.8,-4.6185,646,0.0058487,0,0,1
938.18,-4.7037,624.46,0.0065968,0,0,1
746.34,-4.8048,624.46,0.009676,0,0,1
826.63,-4.7672,107.67,0.01016,1,6,1
738.7,-4.6797,602.93,0.00026936,0,0,1
411.9,-4.8996,602.93,0.0016225,0,0,1
570.27,-4.7287,602.93,0.001932,0,0,1
611.17,-4.6934,602.93,0.00071703,0,0,1
824.15,-4.5878,581.4,4.6502e-05,0,0,1
549.02,-4.7672,581.4,0.001397,0,0,1
616.76,-4.6455,581.4,0.0021122,0,0,1
773.35,-4.6882,581.4,0.0034484,0,0,1
536.01,-4.798,559.86,0.00090484,0,0,1
413.7,-4.7724,538.33,0.0024792,0,0,1
415.12,-4.8033,538.33,0.0018982,0,0,1
509.39,-4.7517,538.33,0.0013241,0,0,1
286.17,-4.953,107.67,0.0015424,0,0,1
232.47,-5.0342,150.73,0.0012186,0,0,1
417.43,-4.8217,107.67,0.0037122,0,0,1
324.43,-4.9142,107.67,0.0030118,0,0,1
149.47,-5.1588,129.2,0.0052443,0,0,1
386.11,-4.8013,129.2,9.0178e-05,0,0,1
108.09,-5.151,107.67,0.00094386,0,0,1
244.21,-4.8949,86.133,0.0013151,0,0,1
328.89,-4.6916,107.67,0.0046556,0,0,1
-0.91037,-5.3946,64.6,0.0024912,0,0,0
260.41,-4.9009,129.2,0.00074332,0,0,0
242.94,-4.9618,107.67,0.0034878,0,0,0
275.55,-4.775,129.2,0.0012255,0,0,0
235.14,-4.8854,107.67,0.00016058,0,0,0
170.58,-4.9296,129.2,0.0023027,0,0,0
354.34,-4.6547,107.67,0.0020157,0,0,0
313.57,-4.7679,107.67,0.0039645,0,0,0
73.095,-5.1539,129.2,0.0015457,0,0,0
139.04,-5.0581,129.2,0.00068643,0,0,0
167.59,-4.9394,86.133,0.00036099,0,0,0
257.63,-4.8501,86.133,0.0026753,0,0,0
265.88,-4.875,107.67,0.0015853,0,0,0
255.11,-4.8112,43.066,0.0017903,0,0,0
134.68,-5.021,86.133,0.0020216,0,0,0
229.61,-4.8836,43.066,0.0047056,0,0,0
24.234,-5.2727,107.67,0.0033155,0,0,0
416.72,-4.6428,107.67,0.0019921,0,0,0
110,-5.0536,129.2,0.0026113,0,0,0
154.12,-5.0418,129.2,0.00019091,0,0,0
286.55,-4.7797,107.67,0.00040064,0,0,0
164.9,-5.0127,129.2,0.001514,0,0,0
256.52,-4.7691,129.2,0.00089581,0,0,0
145.86,-4.9283,129.2,0.00016373,0,0,0
163.55,-4.914,107.67,0.0012661,0,0,0
65.716,-5.0106,107.67,0.00096961,0,0,0
185.46,-4.8893,64.6,0.0012131,0,0,0
77.345,-5.0979,86.133,0.00090278,0,0,0
55.174,-5.1835,64.6,0.0038377,0,0,0
-79.015,-5.4157,344.53,0.0032124,0,0,0
-45.038,-6.3739,21.533,0.00044492,0,0,0
-40.936,-6.4104,21.533,0.00041307,0,0,0
-38.486,-6.5039,43.066,0.00042269,0,0,0
-45.119,-6.4763,21.533,0.00071616,0,0,0
-62.431,-6.4487,21.533,0.0025096,0,0,0
-82.988,-5.5984,602.93,0.003529,0,0,0
-64.237,-5.2444,689.06,0.0039693,0,0,0
-81.768,-5.5233,732.13,0.01674,1,18,0
-3.5793,-5.5367,796.73,0.030051,2,18,0
48.858,-5.4615,624.46,0.035101,2,18,0
249.45,-5.2222,667.53,0.036557,4,3,0
536.57,-5.0067,689.06,0.033578,5,3,1
936.92,-4.6453,689.06,0.031116,5,3,1
1037.5,-4.6079,710.6,0.035984,5,3,1
940.36,-4.4513,710.6,0.030478,5,3,1
919.14,-4.3099,689.06,0.020572,2,14,1
930.01,-4.2766,667.53,0.017333,2,14,1
910.45,-4.1866,667.53,0.014198,2,14,1
772.52,-4.2798,646,0.010697,1,18,1
731.88,-4.2615,646,0.015559,2,3,1
663.35,-4.1307,646,0.012885,1,18,1
708.18,-4.1145,646,0.014368,1,18,1
640.91,-4.2633,646,0.017882,2,14,1
604.35,-4.2438,646,0.014009,1,18,1
607,-4.3459,646,0.016792,1,18,1
619.04,-4.294,646,0.019956,3,3,1
689.38,-4.244,646,0.014777,1,18,1
800.43,-4.0916,646,0.014503,1,18,1
740.16,-4.1541,624.46,0.013842,1,18,1
748.82,-4.1597,646,0.014988,1,18,1
851.64,-4.0761,646,0.016239,1,18,1
886.65,-4.2012,646,0.0098596,0,0,1
996.03,-4.223,624.46,0.01007,1,18,1
880.67,-4.3592,624.46,0.016221,2,3,1
869.66,-4.244,624.46,0.0146,2,3,1
871.36,-4.2789,624.46,0.01247,1,18,1
800.98,-4.4766,624.46,0.014624,1,18,1
688.25,-4.7655,602.93,0.018114,3,3,1
646.85,-4.8358,602.93,0.019394,3,4,1
628.8,-4.9985,861.33,0.020944,5,3,1
572.41,-4.8179,861.33,0.013638,3,3,1
452.7,-4.81,861.33,0.012723,2,18,1
427.43,-4.907,861.33,0.012292,2,18,1
390.08,-4.9976,839.79,0.016618,2,27,1
430.56,-4.7827,818.26,0.015253,2,27,1
423.03,-4.724,818.26,0.015605,1,26,1
376.25,-4.8043,818.26,0.019274,2,17,1
327.41,-4.7992,818.26,0.022502,2,17,1
271.82,-4.8117,796.73,0.023477,2,18,1
189.95,-5.1302,796.73,0.02799,3,17,1
140.46,-5.1611,775.2,0.025047,3,18,1
33.224,-5.3561,710.6,0.019487,1,18,1
10.421,-5.2935,689.06,0.018797,1,18,1
69.227,-5.3106,710.6,0.012341,2,18,1
179.97,-5.0441,775.2,0.027185,3,17,1
164.87,-5.1068,753.66,0.022031,3,17,1
83.42,-5.1262,732.13,0.011582,2,18,1
22.713,-5.343,732.13,0.021833,1,18,1
-32.326,-5.4656,904.39,0.029229,1,17,1
-56.506,-5.4519,861.33,0.024235,1,17,1
-62.834,-5.5578,882.86,0.031664,2,17,1
-65.072,-5.5529,689.06,0.025198,1,17,1
-105.67,-5.6854,839.79,0.014879,1,13,1
-117.06,-5.7671,861.33,0.013491,1,17,1
-72.674,-5.5731,732.13,0.022771,1,17,1
-28.912,-5.4002,775.2,0.027352,1,17,1
-13.158,-5.4624,796.73,0.034548,2,17,1
29.242,-5.2975,839.79,0.033626,3,10,1
51.46,-5.1431,861.33,0.024761,1,18,1
48.902,-5.1892,861.33,0.029118,3,5,1
65.359,-5.3109,861.33,0.037597,3,5,1
127.76,-4.9828,882.86,0.02447,2,10,1
145.41,-4.9673,882.86,0.026598,2,10,1
154.51,-4.9963,882.86,0.024619,2,10,1
165.71,-5.0933,882.86,0.025862,4,5,1
192.25,-5.0593,882.86,0.026342,5,6,1
203.34,-4.9604,904.39,0.023936,5,5,1
217.02,-4.9262,882.86,0.022284,4,5,1
191.28,-5.0105,882.86,0.031346,4,5,1
162.17,-5.1718,882.86,0.041369,4,5,1
188.88,-5.1431,904.39,0.033226,5,5,1
245.87,-5.0406,904.39,0.027515,4,6,1
268.18,-5.0069,925.93,0.030508,4,6,1
258.92,-4.986,925.93,0.031641,5,6,1
234.84,-5.2503,925.93,0.046511,5,6,1
270.6,-5.2555,646,0.058855,4,6,1
347.45,-5.0951,646,0.053648,4,6,1
368.91,-4.9908,646,0.040148,4,6,1
365.46,-4.965,667.53,0.041207,4,6,1
389.3,-4.9467,667.53,0.043189,4,6,1
428.64,-4.8485,667.53,0.041766,4,6,1
410.24,-4.966,667.53,0.05345,5,6,1
357.61,-5.0164,646,0.048502,2,6,1
371.37,-4.9818,646,0.051515,2,6,1
337.95,-5.0064,646,0.056448,2,6,1
346.46,-5.0351,646,0.055222,2,6,1
326.5,-4.8853,624.46,0.043149,2,6,1
314.33,-5.0016,624.46,0.048399,3,6,1
268.18,-4.9339,904.39,0.042595,3,6,1
303.04,-4.8652,904.39,0.042685,3,6,1
322.62,-4.9645,624.46,0.04877,3,6,1
290.3,-4.9736,624.46,0.045968,3,7,1
245.89,-4.9471,646,0.035876,3,6,1
195.08,-4.9779,646,0.02937,2,9,1
204.04,-4.9144,667.53,0.032221,2,9,1
202.89,-5.0528,667.53,0.030944,2,10,1
261.61,-4.9044,667.53,0.027427,2,9,1
300.52,-4.9468,667.53,0.034198,2,10,1
336.88,-4.979,689.06,0.036022,2,11,1
439.15,-4.9768,689.06,0.038275,2,11,1
550.19,-4.9992,710.6,0.041156,3,6,1
702.87,-4.8107,732.13,0.033319,2,10,1
796.34,-5.1161,753.66,0.051619,2,10,1
1149.3,-5.2456,1830.3,0.065806,2,10,1
1216.6,-5.306,1098.2,0.06795,4,6,1
1398.7,-5.2805,1098.2,0.056453,5,6,1
1298.9,-5.1793,753.66,0.047563,3,6,1
1317.9,-5.203,1808.8,0.038332,3,12,1
1816,-5.2448,2174.9,0.050296,4,6,1
2041.7,-5.2747,2153.3,0.05604,4,6,1
3518.4,-5.3853,2217.9,0.054324,2,14,1
5977.1,-5.591,2217.9,0.070316,4,14,1
7088,-5.6275,2605.5,0.058289,3,11,1
6898.9,-5.6059,2584,0.042795,4,14,1
7079.9,-5.6527,2605.5,0.056115,5,8,1
6917,-5.67,1851.9,0.03444,4,8,1
5962.4,-5.7409,1528.9,0.056723,8,5,1
6765.7,-5.6724,2627.1,0.062496,4,8,1
6935.1,-5.7143,2627.1,0.071942,5,5,1
6836.4,-5.6952,2648.6,0.079607,5,8,1
6840,-5.6308,2648.6,0.052237,5,8,1
6969.3,-5.5738,2648.6,0.041651,5,8,1
7175.4,-5.5468,1507.3,0.037364,3,8,1
7092.8,-5.5235,1507.3,0.047942,7,5,1
7177.6,-5.6035,1507.3,0.058289,5,5,1
7176,-5.6784,1485.8,0.063514,8,3,1
7486.2,-5.6687,1485.8,0.056998,4,8,1
7470.7,-5.6237,1485.8,0.0692,4,5,1
7902.1,-5.6631,1464.3,0.048099,3,8,1
7508.6,-5.5664,1464.3,0.068662,3,8,1
7610.6,-5.5872,1464.3,0.053052,3,13,1
7332,-5.6046,1464.3,0.0585,3,8,1
7071.3,-5.6129,1464.3,0.062571,6,5,1
7161,-5.574,1464.3,0.060446,2,13,1
6951.4,-5.5822,1442.7,0.045653,5,11,1
6961.3,-5.5645,1442.7,0.053113,3,13,1
6803.2,-5.5669,1442.7,0.03615,2,15,1
6921.5,-5.5563,1421.2,0.052109,2,15,1
6537.6,-5.4777,2777.8,0.063675,2,15,1
6081.6,-5.5198,2777.8,0.043566,4,14,1
6989.4,-5.4872,2842.4,0.050146,3,14,1
6400.6,-5.5021,2777.8,0.046104,2,13,1
5965.4,-5.515,2907,0.060237,4,15,1
5453.7,-5.3815,2863.9,0.055408,2,15,1
5057.4,-5.3823,2907,0.049842,2,14,1
4685.2,-5.2898,2799.3,0.062812,2,12,1
5170.3,-5.3693,1571.9,0.042183,3,13,1
5008.8,-5.2658,1528.9,0.063065,2,13,1
4685.8,-5.271,1550.4,0.036484,2,14,1
5070.9,-5.2837,1528.9,0.072129,2,13,1
5002.8,-5.259,1507.3,0.067944,2,14,1
4937.6,-5.2785,1528.9,0.059827,3,13,1
4343.4,-5.278,1485.8,0.04859,2,12,1
3597.6,-5.0992,1485.8,0.07042,2,14,1
3805.8,-5.1589,1464.3,0.070378,2,14,1
2887.6,-5.023,1442.7,0.067814,2,13,1
2838.1,-5.0555,2842.4,0.059547,2,13,1
2653.9,-5.0457,2777.8,0.067538,2,13,1
2834.9,-5.1819,2756.2,0.057707,2,13,1
2242.3,-4.8675,2734.7,0.053506,2,13,1
2056.1,-4.7091,2713.2,0.042982,2,13,1
2558.9,-5.0782,1615,0.068777,2,13,1
2028.8,-4.6381,2907,0.048853,2,13,1
1993.3,-4.7139,2907,0.051988,2,13,1
1734.9,-4.7126,2863.9,0.062727,2,13,1
1900.4,-4.7841,2885.4,0.066447,2,13,1
1632.6,-4.789,2648.6,0.051885,2,12,1
1577.8,-4.6982,2670.1,0.042447,2,12,1
1661.6,-4.7761,1356.6,0.056384,2,12,1
1637.6,-4.622,1356.6,0.04392,2,12,1
1658.3,-4.6518,1378.1,0.042966,2,12,1
1663,-4.6159,1378.1,0.041947,2,12,1
1611.9,-4.6005,1378.1,0.046528,2,12,1
1611.6,-4.6175,1378.1,0.04798,2,12,1
1475.3,-4.6288,2713.2,0.041513,2,12,1
1443.1,-4.6986,2713.2,0.046321,2,12,1
1507.9,-4.8835,2670.1,0.062723,2,12,1
1250,-4.8342,2885.4,0.053365,2,12,1
1277.7,-4.7779,1571.9,0.048315,2,13,1
1240.5,-4.9495,1550.4,0.054494,2,13,1
1082,-4.8618,2756.2,0.048921,2,13,1
831.99,-4.8959,2713.2,0.042669,2,13,1
732.13,-4.7661,2691.7,0.032158,2,13,1
625.07,-4.8153,2691.7,0.031895,2,13,1
535.72,-4.8286,2648.6,0.035685,2,13,1
476.67,-4.8062,2648.6,0.031323,2,13,1
403.35,-4.8493,2627.1,0.029105,2,13,1
357.52,-4.875,2627.1,0.027079,2,13,1
358.41,-4.9043,2648.6,0.031408,2,14,1
360.54,-4.8788,968.99,0.032346,2,13,1
342.25,-4.9186,968.99,0.035748,2,13,1
309.95,-4.9256,968.99,0.033552,1,13,1
299.86,-4.8645,968.99,0.030909,1,13,1
300.41,-4.8844,968.99,0.03235,1,13,1
315.28,-4.8365,968.99,0.033474,1,12,1
314.61,-4.7999,968.99,0.037142,1,12,1
324.96,-4.8331,990.53,0.041425,1,12,1
342.07,-4.827,1012.1,0.039564,1,13,1
316.26,-4.8015,1012.1,0.038851,1,13,1
342.79,-4.767,1012.1,0.037578,1,13,1
336.75,-4.7695,1012.1,0.038091,1,12,1
338.7,-4.8023,1012.1,0.037096,1,12,1
318.99,-4.8594,1012.1,0.040983,1,12,1
278.77,-4.8563,1012.1,0.037727,1,12,1
278.48,-4.8843,990.53,0.042893,1,12,1
254.2,-4.9159,990.53,0.042607,1,12,1
238.06,-4.7463,968.99,0.030553,1,13,1
240.1,-4.6911,968.99,0.027005,1,13,1
227.33,-4.8342,968.99,0.030249,1,13,1
163.57,-4.8446,947.46,0.022938,1,13,1
141.1,-4.7564,947.46,0.02119,1,13,1
109.71,-4.8873,947.46,0.021745,1,13,1
111.42,-4.7523,947.46,0.015754,1,13,1
98.127,-4.7944,947.46,0.01464,1,13,1
95.817,-4.8345,947.46,0.014746,1,13,1
64.576,-4.9689,925.93,0.01456,1,13,1
67.881,-4.7741,904.39,0.0098457,0,0,1
27.866,-5.0501,882.86,0.013519,1,21,1
8.4139,-5.056,861.33,0.015685,1,21,1
47.228,-4.9823,904.39,0.013403,1,23,1
44.28,-4.8365,947.46,0.011213,1,24,1
20.572,-4.93,925.93,0.0099675,0,0,1
13.584,-5.015,947.46,0.013314,1,23,1
40.103,-4.8871,990.53,0.011553,1,23,1
39.833,-4.9021,990.53,0.011137,1,23,1
44.325,-4.8391,968.99,0.0101,1,21,1
41.557,-4.8742,968.99,0.010571,1,23,1
45.945,-4.7832,968.99,0.0091815,0,0,1
39.474,-4.942,753.66,0.01333,2,12,1
59.537,-4.8489,775.2,0.011513,1,21,1
51.188,-4.9653,775.2,0.012227,1,21,1
30.168,-4.9771,753.66,0.011134,1,21,1
53.953,-4.9186,753.66,0.011573,1,21,1
68.855,-4.7845,775.2,0.0084834,0,0,1
75.832,-4.7986,775.2,0.013287,1,23,1
117.78,-4.5433,775.2,0.010714,1,23,1
107.53,-4.5321,775.2,0.011605,1,24,1
84.439,-4.6183,775.2,0.011262,1,24,1
57.253,-4.7536,753.66,0.0087323,0,0,1
54.004,-4.7958,775.2,0.011458,1,24,1
54.626,-4.7978,753.66,0.011166,1,24,1
42.675,-4.8125,753.66,0.010645,1,24,1
47.067,-4.786,753.66,0.0093257,0,0,1
51.089,-4.8426,753.66,0.010819,1,24,1
41.851,-4.8624,753.66,0.011449,1,24,1
56.534,-4.8403,753.66,0.0089871,0,0,1
77.845,-4.7486,775.2,0.0086219,0,0,1
124.23,-4.6882,775.2,0.0050587,0,0,1
203.95,-4.7558,775.2,0.0092,0,0,1
136.34,-4.8606,775.2,0.0020532,0,0,1
-61.473,-5.5129,258.4,0.0003399,0,0,0
-51.068,-5.6477,775.2,3.9129e-05,0,0,0
-47.754,-5.7262,753.66,0.00017369,0,0,0
-54.193,-6.148,775.2,0.0005167,0,0,0
-88.818,-6.1526,753.66,0.0078409,0,0,0
-125.55,-5.9845,882.86,0.015027,2,4,0
-134.14,-5.9196,904.39,0.029993,3,4,0
-149.52,-6.0592,882.86,0.034834,2,4,0
-159.25,-6.1568,473.73,0.036913,3,4,0
-154.54,-6.1276,473.73,0.030241,3,4,0
-154.33,-6.1366,904.39,0.034524,2,4,0
-145.12,-6.1926,2454.8,0.023922,2,4,0
-125.1,-6.1635,904.39,0.013699,2,4,0
-109.1,-6.1446,839.79,0.011427,2,4,0
-90.554,-6.1905,2562.5,0.0099666,0,0,0
-81.926,-6.2264,2454.8,0.00762,0,0,0
-77.372,-6.2197,624.46,0.007481,0,0,0
-71.121,-6.2208,925.93,0.0048825,0,0,0
-69.043,-6.1063,904.39,0.0046933,0,0,0
-61.461,-6.232,732.13,0.0039681,0,0,0
-57.705,-6.3862,818.26,0.0024432,0,0,0
-51.817,-6.3651,107.67,0.0011968,0,0,0
-48.828,-6.3686,107.67,0.00046175,0,0,0
-40.621,-6.5854,21.533,0.0007865,0,0,0
-40.855,-6.4901,107.67,0.00045721,0,0,0
-39.968,-6.6052,172.27,0.00056171,0,0,0
-41.802,-6.6285,129.2,0.00070797,0,0,0
-41.265,-6.6112,107.67,0.00050807,0,0,0
-43.7,-6.5964,64.6,0.00094326,0,0,0
-63.293,-6.4009,107.67,0.0035588,0,0,0
-80.031,-5.5475,624.46,0.023898,2,12,0
102.02,-5.2245,667.53,0.036257,1,18,0
231.11,-5.0099,710.6,0.025897,3,5,1
277.65,-5.0206,753.66,0.033993,3,6,1
338.66,-4.8609,775.2,0.041977,2,6,1
416.42,-4.7299,775.2,0.032358,3,6,1
521.47,-4.5803,796.73,0.034849,2,6,1
586.29,-4.5848,796.73,0.042709,3,6,1
610.54,-4.6344,796.73,0.040157,3,6,1
665.27,-4.458,796.73,0.036398,3,6,1
676.77,-4.5349,796.73,0.036496,3,6,1
708.9,-4.5063,796.73,0.037318,3,6,1
692.6,-4.5146,796.73,0.036304,3,7,1
651.6,-4.6028,796.73,0.033394,3,6,1
683.96,-4.4904,796.73,0.029321,3,6,1
667.9,-4.5693,796.73,0.030196,2,10,1
685.92,-4.9073,796.73,0.047473,2,10,1
650.58,-5.107,796.73,0.051225,3,7,1
700.15,-5.1486,796.73,0.063942,3,10,1
710,-5.2141,409.13,0.072957,2,10,1
764.75,-5.2925,409.13,0.064549,2,10,1
747.78,-5.2578,430.66,0.063856,3,7,1
689.53,-5.4645,409.13,0.058301,3,7,1
779.07,-5.4642,409.13,0.061924,2,10,1
1039.6,-5.5722,409.13,0.062848,4,6,1
1656.3,-5.517,1184.3,0.055467,4,6,1
3231.1,-5.5109,430.66,0.086371,3,7,1
3307.7,-5.5229,1205.9,0.091043,3,7,1
4061.2,-5.4756,2368.7,0.075404,5,12,1
4610.8,-5.6852,2562.5,0.086919,6,7,1
5291.9,-5.541,2562.5,0.099844,6,7,1
5182.3,-5.5643,2562.5,0.10011,5,8,1
6075.3,-5.5922,1959.5,0.092773,5,14,1
5891.8,-5.6447,2584,0.091254,4,13,1
6385.1,-5.6714,2584,0.075964,4,12,1
5344,-5.7685,2820.8,0.086506,5,7,1
4786.9,-5.7373,1808.8,0.10224,6,8,1
5308.2,-5.7338,1098.2,0.093783,6,8,1
6249.9,-5.7376,796.73,0.065648,5,12,1
6687.5,-5.8159,1593.5,0.067027,6,8,1
6232.2,-5.7908,1571.9,0.062582,6,8,1
5637.3,-5.8257,1636.5,0.045418,6,8,1
7126.3,-5.815,2863.9,0.11505,7,9,1
7926.9,-5.816,2971.6,0.11277,7,6,1
7153.2,-5.8259,1485.8,0.093156,7,6,1
7779.4,-5.7954,1485.8,0.087432,9,2,1
8271.5,-5.8548,3079.2,0.10186,6,9,1
8034.4,-5.8262,1507.3,0.10687,3,9,1
8098.1,-5.8124,1507.3,0.11686,6,5,1
8931.1,-5.7466,3079.2,0.10809,5,9,1
8146.8,-5.7524,3057.7,0.075206,4,9,1
9034.1,-5.7478,3036.2,0.07918,4,12,1
9428,-5.6736,1550.4,0.10419,2,13,1
8010.6,-5.7556,1550.4,0.079134,4,14,1
7510.3,-5.7428,1550.4,0.072804,4,14,1
7770.2,-5.7682,3036.2,0.082018,2,12,1
6969.7,-5.6944,1507.3,0.081084,4,14,1
7272,-5.7024,1550.4,0.087718,3,12,1
7688.6,-5.6765,1507.3,0.088145,4,6,1
7170.8,-5.6443,1485.8,0.092114,3,12,1
6159.6,-5.625,1464.3,0.072173,4,12,1
6177.7,-5.6694,1421.2,0.080523,4,12,1
5901.5,-5.625,1550.4,0.068922,2,13,1
5797.7,-5.6495,2907,0.068192,2,13,1
5904.5,-5.6354,1744.2,0.091224,3,11,1
5903.7,-5.5706,1722.7,0.070621,3,12,1
5744.4,-5.5997,1679.6,0.07781,2,12,1
5190.4,-5.5686,3122.3,0.075868,2,12,1
4854.4,-5.45,3036.2,0.070239,3,12,1
5339.6,-5.4623,3014.6,0.080324,3,12,1
5369.3,-5.3726,3014.6,0.070927,2,14,1
5299.7,-5.4045,3057.7,0.087219,3,13,1
4667,-5.391,2907,0.082436,2,12,1
5489.1,-5.4408,1593.5,0.085521,2,14,1
4397.6,-5.3855,1571.9,0.072476,2,13,1
5132.8,-5.4794,2907,0.083982,2,12,1
4219,-5.3025,1550.4,0.071382,2,12,1
4122.9,-5.4355,1550.4,0.069194,3,11,1
4153.9,-5.4342,2863.9,0.081203,2,12,1
3960.6,-5.342,1528.9,0.074769,2,12,1
4036,-5.3203,2950,0.096531,2,12,1
3438.1,-5.1064,1507.3,0.092832,2,12,1
3903.3,-5.2807,1507.3,0.093564,2,12,1
3642.8,-5.124,1485.8,0.080702,2,12,1
3731.9,-5.3198,1464.3,0.074545,2,12,1
3676.4,-5.2211,1464.3,0.094028,2,12,1
3574.7,-5.1823,1442.7,0.087522,2,12,1
3569.7,-5.112,1442.7,0.097616,2,12,1
3662.1,-5.1334,1442.7,0.10288,2,12,1
3436,-5.0043,1442.7,0.086914,2,12,1
