@relation featureMatrix


@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
1.0595,29,0
1.4185,19,1
1.4959,18,1
1.3856,17,1
1.2383,18,1
1.2502,18,1
1.3288,17,1
1.3967,17,1
1.4813,17,1
1.4797,17,1
1.3659,17,1
1.3583,17,1
1.3875,17,1
1.3084,19,1
1.3109,17,1
1.2458,24,1
1.164,26,1
0.98696,27,1
0.85833,28,1
0.57765,36,1
0.57569,33,1
0.4369,37,1
0.38897,49,1
0.42056,55,1
0.53879,56,1
0.48756,56,1
0.31461,55,1
0.46947,58,1
0.38428,58,1
0.4054,52,1
0.62864,56,1
0.44509,51,1
0.6132,52,1
0.36071,53,1
0.47738,52,1
0.40585,53,1
0.44623,54,1
0.50656,55,1
0.36538,56,1
0.50685,56,1
0.3161,54,1
0.4855,56,1
0.44715,53,1
0.50399,55,1
0.49496,48,1
0.74518,49,1
0.92591,26,1
0.70045,32,1
0.8009,35,1
0.66777,31,1
0.64473,29,1
0.29539,47,1
0.27373,101,1
0.28238,101,1
0.2343,111,1
0.28042,129,0
0.3797,132,0
0.24789,142,0
0.41933,147,0
0.21384,134,0
0.21723,118,0
0.20594,113,0
0.37322,103,0
0.048246,103,0
0.15842,177,0
0.14604,140,0
0.037418,119,0
0.12074,59,0
0.00069634,11,0
0.45783,90,1
0.48444,89,1
1.1484,48,1
1.4526,33,1
1.469,17,1
1.4618,17,1
1.4362,17,1
1.3954,29,1
1.344,38,1
1.3029,45,1
1.2957,58,1
1.2906,58,1
1.2793,57,1
1.3146,57,1
1.2995,58,1
1.3121,58,1
1.3164,58,1
1.2757,57,1
1.2617,57,1
0.98297,60,1
0.74501,55,1
0.85906,61,1
0.84011,62,1
0.83398,56,1
1.0804,56,1
1.0429,57,1
0.65617,54,1
0.45636,59,1
0.50192,58,1
1.0166,59,1
1.2021,53,1
1.3038,50,1
1.1555,49,1
1.1283,48,1
1.045,45,1
0.96595,64,1
0.6177,74,1
0.72051,65,1
1.0644,29,1
0.66168,42,1
0.31835,45,1
0.32972,90,1
0.24847,119,1
0.26184,120,1
0.30168,114,1
0.25723,115,1
0.27659,142,1
0.22802,149,0
0.19221,141,0
0.26017,108,0
0.16286,132,0
0.072127,108,0
0.21741,98,0
0.080312,83,0
0.065315,71,0
0.0088961,72,0
0.19301,94,0
0.48893,91,0
0.53334,41,1
0.59443,65,1
1.1949,31,1
1.5239,17,1
1.4883,17,1
1.5101,17,1
1.5452,17,1
1.5743,17,1
1.6251,17,1
1.6525,17,1
1.6482,17,1
1.6302,17,1
1.5107,18,1
1.4677,17,1
1.3767,45,1
1.1996,53,1
1.3789,53,1
1.4633,54,1
1.4274,54,1
1.0427,54,1
0.721,57,1
0.85823,52,1
0.67824,49,1
0.60783,56,1
0.41745,66,1
0.38053,66,1
0.2836,67,1
0.5072,66,1
0.42085,61,1
0.42043,58,1
0.32776,62,1
0.49993,59,1
0.62047,59,1
1.022,60,1
0.83096,62,1
0.79822,51,1
0.72258,40,1
0.85312,26,1
0.90057,20,1
0.7224,24,1
0.54228,42,1
0.27288,39,1
0.16405,88,1
0.23341,105,0
0.36834,97,0
0.33634,94,0
0.27442,116,0
0.294,132,0
0.9697,71,1
1.0145,54,1
0.72068,53,1
0.54829,58,1
0.80329,58,1
0.52874,60,1
0.44109,60,1
0.52815,55,1
0.43747,55,1
0.38429,56,1
0.31918,54,1
0.40364,53,1
0.3143,51,1
0.49294,52,1
1.196,49,1
1.2406,39,1
1.092,34,1
1.0882,43,1
1.1034,48,1
1.255,48,1
1.3459,49,1
1.2837,48,1
1.2744,41,1
1.1269,30,1
0.50212,35,1
0.33376,43,1
0.49465,30,1
0.32757,29,1
0.40656,31,1
0.40533,50,0
0.29273,97,0
0.33325,110,0
0.37883,110,0
0.36971,126,0
0.22588,130,0
0.21136,131,0
0.28627,122,0
0.38948,115,0
0.19497,106,0
0.055472,104,0
0.46048,23,0
0.44649,19,0
0.56145,20,0
0.53462,16,0
0.43611,17,0
0.67187,12,0
0.6442,15,0
0.57315,14,0
0.59284,14,0
0.8216,8,0
0.79541,7,0
0.61619,10,0
0.74601,12,0
0.77215,10,0
0.62014,17,0
0.67791,16,0
0.76926,12,0
0.69529,10,0
1.1592,9,0
0.999,10,0
1.1005,10,1
0.90031,19,1
1.1064,21,1
1.5315,21,1
1.5897,21,1
1.5905,20,1
1.5009,20,1
1.6632,20,1
1.5057,20,1
1.4114,30,1
1.3595,30,1
1.3097,38,1
1.2119,30,1
1.3587,27,1
1.2818,35,1
1.1078,45,1
1.1018,42,1
0.93961,35,1
0.78639,40,1
0.81829,40,1
1.0609,35,1
0.94613,43,1
0.95198,50,1
1.0819,29,1
1.0883,28,1
1.1926,33,1
1.2292,28,1
1.2417,27,1
1.2242,31,1
1.1094,27,1
1.1329,19,1
1.2295,19,1
1.3787,18,1
1.4243,18,1
1.4386,18,1
1.4055,18,1
1.3589,18,1
1.2716,18,1
1.2068,27,1
1.0092,67,1
0.95739,75,1
1.102,68,1
1.1393,58,1
1.2095,38,1
1.2878,29,1
1.1774,17,1
1.1122,18,1
0.97161,19,1
1.1207,18,1
1.0228,13,1
1.0716,14,1
1.0362,12,1
1.142,12,1
1.0836,11,1
0.8762,17,1
0.89194,12,1
0.89428,10,1
0.80685,13,1
0.6425,15,1
0.89633,21,1
0.83916,19,1
0.73128,22,1
0.51805,11,1
0.49455,13,1
0.88974,11,1
0.79444,10,1
0.80911,12,1
0.66364,9,1
0.8231,9,1
0.63283,13,1
0.69543,19,1
0.57851,10,1
0.80869,14,1
0.42263,13,1
0.67613,20,1
0.80758,33,1
0.57341,74,1
0.69309,57,1
0.7684,32,1
0.80882,15,1
0.60763,33,1
0.57031,44,1
0.54856,24,1
0.67974,20,1
0.52878,64,1
0.63589,60,1
0.56255,35,1
0.50703,69,1
0.53429,70,1
0.35288,31,1
0.42179,15,1
0.44713,21,1
0.55627,18,1
0.6713,10,1
0.54144,13,1
0.41525,16,0
0.51529,20,0
0.56031,17,0
0.54085,12,0
0.4598,10,0
0.53924,13,0
0.6368,9,0
0.62415,12,0
0.51388,11,0
0.51974,10,0
0.90728,13,1
1.0212,14,1
1.2379,14,1
1.2285,14,1
0.94979,14,1
0.93996,14,1
0.95555,14,1
0.95964,15,1
0.9301,14,1
0.99503,14,1
0.78047,14,1
0.82784,15,1
0.75926,15,1
0.67992,14,1
0.9659,15,1
0.76472,15,1
0.48036,33,1
0.79497,45,1
1.0003,47,1
1.1059,46,1
1.1523,47,1
1.2103,47,1
1.2543,47,1
1.2558,45,1
1.2759,48,1
1.2684,48,1
1.3062,50,1
1.2764,42,1
1.2929,45,1
1.3849,31,1
1.3526,22,1
1.3228,18,1
1.254,17,1
1.2257,20,1
1.1873,19,1
1.1665,28,1
1.1677,41,1
1.0376,50,1
1.093,49,1
1.0723,26,1
0.98073,40,1
0.93814,53,1
0.89877,50,1
0.68432,16,1
0.45876,25,1
0.44561,25,1
0.76011,14,1
0.61112,17,1
0.38324,21,1
0.54035,12,1
0.5987,17,1
0.47996,16,1
0.61666,16,1
0.84524,19,1
0.71253,22,1
0.36105,44,1
0.36713,45,1
0.64239,20,1
0.49969,56,1
0.43815,53,1
0.4845,63,1
0.77013,57,1
0.67758,29,1
0.65059,25,1
0.71381,51,1
0.72036,56,1
0.72284,52,1
0.79708,66,1
0.88803,66,1
0.88595,64,1
1.0461,38,1
1.1788,29,1
1.1934,26,1
1.2027,41,1
1.1674,36,1
1.183,55,1
1.2459,41,1
1.2997,52,1
1.2991,63,1
1.3218,67,1
1.3533,57,1
1.3589,47,1
1.3756,49,1
1.362,46,1
1.3907,24,1
1.4135,32,1
1.425,26,1
1.4408,19,1
1.4352,21,1
1.4181,17,1
1.435,20,1
1.4319,17,1
1.4027,17,1
1.4174,17,1
1.4175,18,1
1.4076,17,1
1.4092,19,1
1.4295,31,1
1.411,25,1
1.3758,25,1
1.4244,25,1
1.4292,37,1
1.3732,45,1
1.3695,40,1
1.3749,22,1
1.424,19,1
1.395,45,1
1.3099,45,1
1.2891,48,1
1.2642,49,1
1.2829,44,1
1.3868,44,1
1.4092,27,1
1.4771,27,1
1.5452,22,1
1.533,21,1
1.5159,18,1
1.4873,18,1
1.4691,18,1
1.403,18,1
1.3146,19,1
1.3102,19,1
1.397,19,1
1.4176,19,1
1.3653,19,1
1.4585,19,1
1.3708,19,1
1.3075,19,1
1.3423,19,1
1.3464,19,1
1.2849,21,1
1.3861,20,1
1.4353,20,1
1.3781,20,1
1.4119,20,1
1.3338,20,1
1.2294,20,1
1.2094,20,1
1.1384,20,1
1.1934,20,1
1.1125,20,1
1.1187,20,1
1.2948,20,1
1.384,20,1
1.3468,20,1
1.3786,20,1
1.4073,20,1
1.4306,19,1
1.3141,19,1
1.2701,19,1
1.1887,19,1
1.3185,19,1
1.3445,19,1
1.3042,19,1
1.3266,19,1
1.35,18,1
1.2231,18,1
1.0474,19,1
1.1883,18,1
1.3412,18,1
1.0819,19,1
1.045,18,1
1.2823,18,1
1.3074,18,1
1.3961,18,1
1.3912,18,1
1.3533,18,1
1.3518,18,1
1.2867,18,1
1.0129,18,1
0.89265,18,1
0.98237,18,1
0.96677,18,1
0.89282,18,1
0.82035,18,1
0.87509,18,1
1.0323,18,1
1.1402,18,1
1.1797,18,1
1.2059,18,1
1.0735,19,1
0.91648,19,1
1.1026,19,1
1.0572,19,1
0.71604,19,1
0.69337,24,1
0.37275,24,1
0.42966,16,1
0.72907,15,1
0.59339,15,1
0.50369,16,1
0.50323,17,1
0.7739,16,1
0.70349,17,1
0.44285,21,1
0.54186,19,1
0.57168,14,1
0.46912,17,1
0.39773,24,1
0.3439,27,1
0.43588,28,1
0.39287,29,1
0.46775,23,1
0.8191,13,1
1.2733,12,1
1.0081,12,1
0.91482,11,1
0.83501,11,1
1.1054,11,1
1.019,11,1
0.56121,12,1
0.44235,18,1
0.75358,13,1
0.62044,11,1
0.35491,25,1
0.44843,27,1
0.43317,28,1
0.33714,24,1
0.37983,27,1
0.44908,31,0
0.38533,18,0
0.38901,22,0
0.3827,33,0
0.39428,31,0
0.35364,34,0
0.2991,33,0
0.29037,31,0
0.52365,26,0
0.50491,22,0
0.63164,16,0
0.86942,8,0
1.1184,8,0
0.9545,8,0
0.58754,12,0
0.83902,15,0
0.7537,8,0
0.69932,9,0
0.63813,14,0
0.44535,25,0
0.47539,15,0
0.46073,15,0
0.37303,20,0
0.73341,30,0
0.50647,40,1
0.50193,49,1
0.47968,77,1
0.66956,95,1
0.5483,79,1
0.7301,41,1
0.88216,35,1
1.1164,33,1
1.1293,34,1
1.2579,37,1
1.4594,34,1
1.5334,34,1
1.5456,35,1
1.6345,35,1
1.6497,36,1
1.3752,36,1
1.223,37,1
1.2788,37,1
1.1883,40,1
1.1701,108,1
1.256,79,1
1.3668,107,1
1.2964,115,1
1.4462,115,1
1.4372,115,1
1.3883,115,1
1.4468,115,1
1.4424,115,1
1.4908,115,1
1.5206,115,1
1.4494,114,1
1.434,114,1
1.4543,114,1
1.4508,113,1
1.3923,92,1
1.2963,88,1
1.2471,43,1
1.3331,54,1
1.2895,37,1
1.3839,51,1
1.3885,95,1
1.2887,67,1
1.3602,112,1
1.421,113,1
1.4701,113,1
1.3309,76,1
1.2636,46,1
1.4443,37,1
1.5152,37,1
1.5121,38,1
1.4782,37,1
1.3708,37,1
1.5212,37,1
1.4339,36,1
1.159,35,1
0.56473,48,1
0.6893,48,1
0.56356,39,1
0.40705,42,1
0.40763,23,1
0.88244,29,1
0.53352,45,1
0.80797,37,1
1.055,22,1
1.1933,22,1
1.2679,21,1
1.2444,21,1
1.0504,25,1
0.9995,47,1
0.93718,52,1
0.97037,71,1
0.88769,75,1
0.86407,60,1
0.92386,53,1
1.1405,50,1
1.2089,49,1
1.1583,49,1
1.236,50,1
1.1876,49,1
1.0215,49,1
1.0132,49,1
0.96222,50,1
0.93309,50,1
0.89653,49,1
0.89007,48,1
0.95249,51,1
0.99218,48,1
1.0422,47,1
0.97295,48,1
0.99291,49,1
1.0866,49,1
0.98422,48,1
0.84546,48,1
0.81872,48,1
1.0463,48,1
1.2162,26,1
1.1527,37,1
0.94892,46,1
0.98312,46,1
0.85953,47,1
0.8289,47,1
0.61768,47,1
0.55886,41,1
0.59122,38,1
0.81095,31,1
0.79879,29,1
0.63537,33,1
0.96634,30,1
0.87629,37,1
0.76262,33,1
1.0472,33,1
0.97214,34,1
0.89123,41,1
0.91258,43,1
0.92527,38,1
0.98605,24,1
0.89145,19,1
0.77989,37,1
0.46933,41,1
0.57761,40,1
0.74392,28,1
0.50186,34,1
0.68133,31,1
0.67321,25,1
0.37918,33,1
0.38401,36,1
0.3313,36,1
0.50042,38,1
0.40486,37,1
0.29793,41,1
0.32847,32,1
0.38086,41,1
0.28617,43,1
0.32778,35,1
0.36827,34,1
0.35258,30,1
0.46683,19,1
0.32747,31,1
0.3753,23,1
0.46019,22,0
0.34192,28,0
0.29184,28,0
0.27555,21,0
0.39818,24,0
0.27188,38,0
0.32562,36,0
0.37426,44,0
0.44878,26,0
0.1731,37,0
0.37591,34,0
0.407,35,0
0.32533,37,0
0.40463,23,0
0.55812,22,1
0.37295,54,1
0.2691,68,1
0.30841,58,1
0.42535,46,1
0.42333,33,1
0.47804,33,1
0.59198,17,1
1.1112,13,1
1.2929,13,1
1.1832,13,1
1.2254,13,1
1.5019,13,1
1.2931,12,1
1.131,15,1
0.99946,14,1
1.0049,13,1
0.94712,15,1
0.75573,16,1
0.60678,27,1
0.69601,16,1
0.84102,17,1
0.43227,20,1
0.25532,37,1
0.29081,44,1
0.34937,43,1
0.25649,49,1
0.22245,53,1
0.35087,43,1
0.3346,43,1
0.39333,39,1
0.34888,44,1
0.4197,49,1
0.31736,41,1
0.25245,40,1
0.28816,38,1
0.32243,37,1
0.28861,46,1
0.31929,44,1
0.28421,48,1
0.41022,45,1
0.77071,19,1
0.37936,45,1
0.40438,47,1
0.32797,48,1
0.9513,27,1
1.241,15,1
1.1538,16,1
1.1103,16,1
1.4492,13,1
1.3253,13,1
0.79869,21,1
0.50308,15,1
0.59531,13,1
0.95212,8,1
0.80996,9,1
0.96154,11,1
1.0975,10,1
1.0486,10,1
0.79694,13,1
1.1607,9,0
1.4025,9,0
1.2501,9,0
0.91502,9,0
1.0086,9,0
0.91933,8,0
1.0168,9,0
1.1337,9,0
1.0533,8,0
1.2075,8,0
1.0677,8,0
1.0578,8,0
1.1478,8,0
0.79999,9,0
0.83305,9,0
0.60537,17,0
0.52833,15,0
0.55749,10,0
0.62751,13,0
0.44774,23,0
0.48253,23,0
0.51187,21,0
0.5893,10,0
0.58252,10,0
0.79871,15,0
0.86844,16,0
0.71395,12,0
0.61693,12,0
0.70614,15,1
0.62931,19,1
0.44949,37,1
0.68133,27,1
0.77503,26,1
1.1912,28,1
1.3767,32,1
1.3544,22,1
1.4203,20,1
1.3901,26,1
1.1887,35,1
1.1424,62,1
1.1559,71,1
1.1364,86,1
1.2002,90,1
1.247,101,1
1.1337,104,1
1.111,104,1
1.2303,104,1
1.2088,114,1
1.2461,111,1
1.1864,115,1
1.1586,105,1
1.2155,84,1
1.264,84,1
1.3412,90,1
1.3608,111,1
1.3293,84,1
1.3519,88,1
1.3495,105,1
1.3143,116,1
1.2785,117,1
1.3368,117,1
1.3603,117,1
1.4249,113,1
1.4419,94,1
1.3978,79,1
1.3811,73,1
1.3785,45,1
1.281,94,1
1.353,66,1
1.2815,29,1
1.2716,42,1
1.3666,34,1
1.4425,23,1
1.454,26,1
1.4425,37,1
1.3426,51,1
1.1733,57,1
1.5121,57,1
1.3672,66,1
1.4352,53,1
1.2146,42,1
0.93296,43,1
0.45906,27,1
0.97875,9,1
1.024,9,1
0.59436,27,1
0.67874,21,1
0.7228,19,1
0.59063,23,1
1.346,21,1
1.5895,20,1
1.5589,20,1
1.3422,19,1
1.1892,19,1
1.2335,22,1
1.3514,20,1
1.3578,18,1
1.3148,18,1
1.3265,18,1
1.3985,18,1
1.3786,24,1
1.2796,26,1
1.1961,22,1
1.1196,25,1
1.172,27,1
1.2395,24,1
1.3836,28,1
1.3582,28,1
1.3054,28,1
1.3269,28,1
1.3591,28,1
1.4436,23,1
1.4219,28,1
1.3917,28,1
1.375,23,1
1.3541,28,1
1.3701,25,1
1.3905,21,1
1.3503,20,1
1.402,19,1
1.4253,19,1
1.4121,18,1
1.3202,18,1
1.2311,18,1
1.2133,18,1
1.1036,19,1
1.0257,21,1
0.82692,37,1
0.7468,32,1
0.79896,18,1
0.93591,18,1
0.76737,16,1
0.6516,20,1
0.5291,23,1
0.37527,24,1
0.30193,22,1
0.67715,20,1
0.68615,18,1
0.78588,19,1
0.45026,19,1
0.69892,17,1
0.69034,19,1
0.59471,20,1
0.6516,21,1
0.73484,22,1
0.74561,17,1
0.48946,21,1
0.52268,14,1
0.66655,12,1
0.72642,13,1
0.61735,14,1
0.70322,12,1
0.87728,9,1
0.73916,12,1
0.55136,15,1
0.67895,14,1
1.0152,9,1
1.257,9,1
1.0034,9,1
0.8501,9,1
0.90017,11,1
0.90699,14,1
0.82989,14,1
1.0099,14,1
0.95098,14,1
0.89048,14,1
0.9141,14,1
0.93645,14,1
0.63689,14,1
0.495,13,1
0.48409,11,1
0.50655,9,1
0.4606,13,1
0.50985,18,1
0.53093,13,1
0.45433,13,1
0.55831,15,1
0.53697,12,1
0.77772,11,1
0.97063,12,1
0.91105,16,1
0.79581,14,1
0.79257,14,1
0.77202,20,1
0.8547,11,1
0.81239,15,1
1.0677,14,1
1.3016,14,1
1.1765,13,1
1.1949,13,1
1.1691,12,1
1.0788,12,1
0.67043,12,1
0.62293,16,1
0.3254,22,1
0.67806,20,1
1.2117,12,1
1.0497,11,1
0.96837,18,1
0.71041,24,1
0.63755,23,1
0.7385,21,0
0.49187,20,0
1.0069,6,0
1.3608,5,0
1.3689,10,0
0.39151,163,0
0.27521,234,0
0.41167,255,0
0.29659,261,0
0.22041,250,0
0.41416,147,0
0.40695,74,0
0.6377,50,0
0.58466,66,0
0.26826,101,0
0.43353,155,0
0.43076,129,0
0.61966,69,0
0.65279,86,0
0.65724,71,0
0.53215,69,0
0.64601,32,0
0.64604,29,0
1.4172,28,0
1.4343,24,0
1.4395,23,1
1.5618,22,1
1.6881,21,1
1.7264,21,1
1.7084,21,1
1.7621,20,1
1.7006,20,1
1.7652,20,1
1.5579,20,1
1.5178,30,1
1.51,30,1
1.5397,32,1
1.4358,30,1
1.5304,26,1
1.4212,32,1
1.2916,47,1
1.3577,42,1
1.4172,35,1
1.3671,38,1
1.3153,41,1
1.3205,39,1
1.225,50,1
1.2212,52,1
1.3458,34,1
1.3138,28,1
1.393,26,1
1.379,27,1
1.3806,27,1
1.3939,31,1
1.3772,27,1
1.444,19,1
1.3922,18,1
1.4694,18,1
1.5126,18,1
1.5225,18,1
1.5036,18,1
1.4958,18,1
1.4932,18,1
1.4698,22,1
1.3564,68,1
1.2701,73,1
1.3941,69,1
1.3992,58,1
1.4694,34,1
1.5265,23,1
1.4831,17,1
1.4792,17,1
1.5129,17,1
1.5377,17,1
1.5501,17,1
1.5925,17,1
1.6191,17,1
1.6277,17,1
1.6139,17,1
1.6064,17,1
1.5759,17,1
1.5463,17,1
1.5001,17,1
1.406,17,1
1.4563,17,1
1.3751,36,1
1.3475,34,1
0.89596,25,1
0.99276,11,1
1.366,10,1
1.3242,10,1
1.3305,10,1
1.2574,9,1
1.0537,9,1
1.2943,12,1
1.3207,9,1
1.1102,13,1
1.1587,43,1
1.1167,29,1
1.1871,34,1
1.1656,64,1
1.1815,86,1
1.1465,73,1
1.1233,60,1
1.0564,31,1
1.0854,40,1
1.1028,44,1
1.0488,30,1
1.1621,22,1
1.2459,70,1
1.2538,65,1
1.1979,34,1
1.2369,84,1
1.21,85,1
1.133,50,1
1.1474,24,1
1.1084,14,1
1.208,11,1
1.459,9,1
1.4088,10,1
0.92563,13,0
0.87002,21,0
0.92944,18,0
0.65951,24,0
0.68092,48,0
0.55718,48,0
0.69241,63,0
0.53949,123,0
0.43331,62,0
1.5284,12,0
1.7063,13,1
1.6809,14,1
1.7006,14,1
1.7191,14,1
1.643,14,1
1.7098,14,1
1.6895,14,1
1.7016,15,1
1.6882,14,1
1.6678,14,1
1.6689,14,1
1.6942,14,1
1.6965,14,1
1.676,14,1
1.6852,15,1
1.2845,15,1
0.89421,20,1
1.2802,46,1
1.3621,47,1
1.3745,47,1
1.3689,47,1
1.3712,47,1
1.3716,47,1
1.3832,44,1
1.3779,48,1
1.3618,48,1
1.4077,49,1
1.4059,46,1
1.3802,45,1
1.4023,45,1
1.3941,52,1
1.3925,36,1
1.3618,27,1
1.3774,39,1
1.3534,43,1
1.3379,42,1
1.3485,46,1
1.3512,53,1
1.3546,50,1
1.3894,49,1
1.3517,56,1
1.3361,46,1
1.3803,40,1
1.3873,48,1
1.3692,55,1
1.353,56,1
1.3643,45,1
1.3721,46,1
1.3624,48,1
1.3698,55,1
1.3576,37,1
1.4162,18,1
1.43,33,1
1.424,28,1
1.4016,34,1
1.3994,29,1
1.4204,38,1
1.4302,33,1
1.435,49,1
1.4328,57,1
1.4582,60,1
1.4295,58,1
1.406,33,1
1.4352,20,1
1.4372,37,1
1.4196,61,1
1.4132,65,1
1.4296,75,1
1.4425,77,1
1.4412,57,1
1.452,26,1
1.4591,25,1
1.4938,25,1
1.4832,51,1
1.4476,35,1
1.4334,43,1
1.4171,39,1
1.4072,50,1
1.4178,60,1
1.4279,69,1
1.4271,51,1
1.4333,43,1
1.4163,61,1
1.4108,49,1
1.4232,28,1
1.4399,34,1
1.4455,31,1
1.4567,19,1
1.4587,26,1
1.442,25,1
1.4355,20,1
1.431,20,1
1.4325,17,1
1.4399,17,1
1.4492,17,1
1.4451,17,1
1.4453,18,1
1.4571,32,1
1.4561,27,1
1.442,25,1
1.4589,23,1
1.4468,35,1
1.4254,41,1
1.4273,36,1
1.4437,23,1
1.4762,21,1
1.4727,45,1
1.4579,45,1
1.4485,45,1
1.4375,45,1
1.4412,45,1
1.4712,41,1
1.4823,27,1
1.5119,27,1
1.5608,22,1
1.5545,19,1
1.5562,18,1
1.5331,18,1
1.5259,19,1
1.4709,18,1
1.4002,19,1
1.375,19,1
1.5025,19,1
1.5181,19,1
1.4575,19,1
1.5191,19,1
1.419,19,1
1.4278,19,1
1.4406,19,1
1.4382,19,1
1.4131,20,1
1.52,20,1
1.5473,20,1
1.4854,20,1
1.5545,20,1
1.5608,20,1
1.5422,20,1
1.5556,20,1
1.571,20,1
1.5807,20,1
1.5439,20,1
1.5483,20,1
1.5488,20,1
1.5562,20,1
1.562,20,1
1.5777,20,1
1.5641,20,1
1.573,20,1
1.5062,19,1
1.5544,19,1
1.4583,19,1
1.5808,19,1
1.5089,19,1
1.5136,19,1
1.5203,19,1
1.544,18,1
1.5202,18,1
1.5242,18,1
1.5693,18,1
1.5445,18,1
1.5634,18,1
1.5373,18,1
1.5908,18,1
1.6031,18,1
1.6091,18,1
1.617,18,1
1.5899,18,1
1.5681,18,1
1.5621,18,1
1.5471,18,1
1.5301,18,1
1.5805,18,1
1.599,18,1
1.5883,18,1
1.5501,18,1
1.5615,18,1
1.5946,18,1
1.5877,18,1
1.6287,18,1
1.6138,18,1
1.5059,19,1
1.3728,19,1
1.5483,19,1
1.5104,19,1
1.4228,19,1
1.0249,19,1
0.76369,21,1
1.1563,15,1
1.3801,15,1
1.5453,15,1
1.5112,14,1
1.5797,14,1
1.7372,14,1
1.6065,14,1
1.6438,14,1
1.6321,14,1
1.7166,14,1
1.6418,14,1
1.7888,14,1
1.4979,14,1
0.89135,14,1
1.1472,14,1
0.49652,20,1
1.149,17,1
1.3493,12,1
1.1414,12,1
1.0462,11,1
1.0123,11,1
1.2689,11,1
1.1867,11,1
0.7776,12,1
0.47122,17,1
0.83581,9,1
1.1546,14,1
0.78803,21,1
0.54266,22,1
0.63861,27,1
0.35205,25,1
0.37764,31,1
0.44328,67,0
0.56235,70,0
0.60434,59,0
0.41598,85,0
0.52645,78,0
0.36483,88,0
0.24279,98,0
0.34008,81,0
0.3387,69,0
0.45045,76,0
0.29057,78,0
0.32643,74,0
0.45331,66,0
0.44372,61,0
0.39951,90,0
0.29273,88,0
0.38965,97,0
0.49244,76,0
0.23242,152,0
0.37758,180,0
0.39005,197,0
0.30553,141,0
1.246,41,0
1.662,33,0
1.6123,33,1
1.2282,34,1
1.1779,87,1
1.5863,95,1
1.3228,79,1
1.3124,39,1
1.2783,33,1
1.3313,33,1
1.3141,34,1
1.3438,37,1
1.5264,34,1
1.572,34,1
1.5787,35,1
1.6626,35,1
1.6783,36,1
1.4217,36,1
1.2554,37,1
1.313,37,1
1.2098,41,1
1.2299,112,1
1.3357,81,1
1.4366,107,1
1.4228,115,1
1.5955,115,1
1.5923,115,1
1.5458,115,1
1.5162,115,1
1.5086,115,1
1.5844,115,1
1.6368,115,1
1.555,114,1
1.5088,114,1
1.5226,114,1
1.5388,111,1
1.4991,92,1
1.374,87,1
1.344,38,1
1.4422,51,1
1.3435,37,1
1.4372,51,1
1.4691,97,1
1.3766,71,1
1.4535,112,1
1.5052,113,1
1.5544,113,1
1.398,75,1
1.3286,46,1
1.5032,37,1
1.58,37,1
1.644,38,1
1.6393,37,1
1.5735,37,1
1.6676,37,1
1.4778,36,1
1.2125,35,1
0.54521,48,1
0.71605,48,1
0.41037,61,1
0.37734,75,1
0.66534,32,1
1.0846,27,1
0.53974,62,1
1.0919,36,1
1.2935,22,1
1.2798,22,1
1.3307,21,1
1.3175,21,1
1.2003,26,1
1.1632,47,1
1.0853,45,1
1.1885,64,1
1.1088,68,1
1.2097,56,1
1.233,49,1
1.3117,51,1
1.3336,49,1
1.3747,49,1
1.3436,49,1
1.3305,49,1
1.2941,49,1
1.3029,49,1
1.3232,49,1
1.35,49,1
1.3134,49,1
1.254,49,1
1.2142,51,1
1.2723,49,1
1.3236,48,1
1.3677,49,1
1.3268,49,1
1.3285,49,1
1.2785,48,1
1.2347,48,1
1.2202,48,1
1.3437,48,1
1.3849,48,1
1.3729,35,1
1.208,47,1
1.2517,47,1
1.2669,47,1
1.2074,47,1
1.2325,47,1
1.1949,46,1
1.1943,43,1
1.1881,40,1
1.2431,37,1
1.2746,33,1
1.279,47,1
1.2953,46,1
1.2814,33,1
1.3527,30,1
1.3009,42,1
1.3289,40,1
1.336,29,1
1.3477,22,1
1.3939,20,1
1.4495,18,1
1.356,28,1
1.1183,47,1
1.112,32,1
1.2573,25,1
1.1623,27,1
1.2112,22,1
1.1292,26,1
1.0772,33,1
1.0108,54,1
1.0056,53,1
1.2585,43,1
1.3068,48,1
1.2126,48,1
1.2447,48,1
1.1111,34,1
1.0037,23,1
0.54416,28,1
0.90207,20,1
1.3596,11,1
1.1091,11,1
1.1759,11,1
0.8382,18,1
0.87439,22,0
0.62903,25,0
0.66934,19,0
1.0172,22,0
0.93625,26,0
1.1354,22,0
1.1282,19,0
1.1076,25,0
0.72273,31,0
0.63547,43,0
0.38833,42,0
0.34904,86,0
0.327,112,0
0.37219,52,0
1.4033,13,1
1.6351,12,1
1.6895,12,1
1.6595,13,1
1.6326,13,1
1.6087,13,1
1.6075,13,1
1.5735,13,1
1.5777,13,1
1.5656,15,1
1.5317,16,1
1.5972,14,1
1.6394,13,1
1.5939,13,1
1.595,13,1
1.6261,14,1
1.6909,14,1
1.655,13,1
1.6518,13,1
1.6728,13,1
1.6583,13,1
1.6138,13,1
1.5611,14,1
1.5831,14,1
1.5919,14,1
1.6107,14,1
1.5928,14,1
1.5899,14,1
1.6034,13,1
1.5841,13,1
1.496,13,1
1.344,15,1
1.4466,14,1
1.4079,17,1
1.1995,13,1
1.2166,19,1
